
[00:00:00.000 --> 00:00:09.000]  昨天我們提到神做事好像有一點破了我們人間所認為的規格
[00:05:12.000 --> 00:05:14.000]  拯救他們脫離秘魯之地
[00:05:14.000 --> 00:05:17.000]  反映神那種憐憫愛惜眷顧的恩情
[00:05:17.000 --> 00:05:20.000]  反映了神的憐憫愛惜和眷顧的恩情
[00:05:20.000 --> 00:05:23.000]  所以你看到神愛恨的平衡在這裏
[00:05:23.000 --> 00:05:25.000]  所以當中看到神的愛恨的平衡
[00:05:25.000 --> 00:05:27.000]  現在以賽亞重提舊事
[00:05:27.000 --> 00:05:29.000]  以賽亞現在重提舊事
[00:05:29.000 --> 00:05:31.000]  表明以色列百姓清楚明白
[00:05:31.000 --> 00:05:34.000]  偶像文化的害處在哪裏
[00:05:34.000 --> 00:05:38.000]  不過他們仍然不會回轉
[00:05:38.000 --> 00:05:39.000]  希望以色列清楚明白
[00:05:39.000 --> 00:05:42.000]  偶像敬拜文化的災禍性
[00:05:42.000 --> 00:05:43.000]  期待他們來回轉
[00:05:43.000 --> 00:05:46.000]  神之所以重新提及他們拜偶像的事
[00:05:46.000 --> 00:05:48.000]  就是希望他們能夠回轉過來
[00:05:48.000 --> 00:05:51.000]  尋找正確的定位
[00:05:51.000 --> 00:05:53.000]  神重新提到他們拜偶像的事
[00:05:53.000 --> 00:05:55.000]  希望他們回轉尋找正確的定位
[00:05:55.000 --> 00:05:58.000]  不要重蹈覆轍
[00:05:58.000 --> 00:06:03.000]  這正是46到47章裏面的信息
[00:06:03.000 --> 00:06:13.000]  激勵他們在施信仰倫理道德的底線
[00:06:13.000 --> 00:06:15.000]  是甚麼底線呢?
[00:06:15.000 --> 00:06:19.000]  就是我清楚神說我是唯一的真神
[00:06:19.000 --> 00:06:20.000]  別無別神
[00:06:20.000 --> 00:06:22.000]  除我以外不可拜別神
[00:06:22.000 --> 00:06:24.000]  神清楚地說我是唯一的神
[00:06:24.000 --> 00:06:25.000]  沒有別神
[00:06:25.000 --> 00:06:27.000]  除我以外不可拜別神
[00:06:27.000 --> 00:06:28.000]  這是唯一的底線
[00:06:28.000 --> 00:06:30.000]  這就是唯一的底線
[00:06:30.000 --> 00:06:32.000]  你都可以有某些生活上
[00:06:32.000 --> 00:06:35.000]  隨從某些文化去改變
[00:06:35.000 --> 00:06:36.000]  OK
[00:06:36.000 --> 00:06:38.000]  不抵觸拜
[00:06:38.000 --> 00:06:40.000]  不抵觸不拜我就行了
[00:06:40.000 --> 00:06:43.000]  生活上有時候你隨從一些文化的
[00:06:43.000 --> 00:06:45.000]  一些的潮流的時候
[00:06:45.000 --> 00:06:46.000]  也是可以的
[00:06:46.000 --> 00:06:49.000]  只要不去抵觸敬拜神這個底線
[00:06:49.000 --> 00:06:51.000]  但如果你妥協的時候
[00:06:51.000 --> 00:06:53.000]  拜那些偶像
[00:06:53.000 --> 00:06:55.000]  你就離開了我的標準
[00:06:55.000 --> 00:06:56.000]  我是聖潔的
[00:06:56.000 --> 00:06:57.000]  你妥協拜偶像
[00:06:57.000 --> 00:07:00.000]  你就離開了我聖潔的標準
[00:07:00.000 --> 00:07:02.000]  就是碰到我的底線
[00:07:02.000 --> 00:07:03.000]  香港人說
[00:07:03.000 --> 00:07:05.000]  這就踩進了我的底線
[00:07:05.000 --> 00:07:10.000]  這就是今天在這個模糊混濁的世界裏面
[00:07:10.000 --> 00:07:13.000]  我們基督徒要清楚
[00:07:13.000 --> 00:07:15.000]  我們生活的底線在哪裏
[00:07:15.000 --> 00:07:17.000]  我們的道德底線在哪裏
[00:07:17.000 --> 00:07:20.000]  今天在混雜模糊的這個世界
[00:07:20.000 --> 00:07:22.000]  我們要清楚生活的底線
[00:07:22.000 --> 00:07:23.000]  信仰的底線是怎樣
[00:07:23.000 --> 00:07:26.000]  所以我說是偶像文化的氛圍下
[00:07:26.000 --> 00:07:28.000]  你的底線是甚麼呢
[00:07:28.000 --> 00:07:30.000]  所以我說在偶像文化氛圍之下
[00:07:30.000 --> 00:07:32.000]  到底你的底線是甚麼
[00:07:32.000 --> 00:07:33.000]  各位大兄姊妹
[00:07:33.000 --> 00:07:34.000]  可能你會問牧師
[00:07:34.000 --> 00:07:36.000]  我何時再拜偶像
[00:07:36.000 --> 00:07:38.000]  我信耶穌已經丟掉了偶像
[00:07:38.000 --> 00:07:39.000]  可能你會說牧師
[00:07:39.000 --> 00:07:41.000]  信了耶穌我都扔掉了偶像
[00:07:41.000 --> 00:07:42.000]  為甚麼還說我拜偶像
[00:07:42.000 --> 00:07:43.000]  你今天還說我拜偶像
[00:07:43.000 --> 00:07:45.000]  你為甚麼今天說我拜偶像
[00:07:45.000 --> 00:07:47.000]  你沒有拜那些真真實實的
[00:07:47.000 --> 00:07:49.000]  木頭製作的偶像
[00:07:49.000 --> 00:07:50.000]  所以可能你沒有再去拜
[00:07:50.000 --> 00:07:51.000]  木頭石頭的偶像
[00:07:51.000 --> 00:07:53.000]  但如果我問你心裏
[00:07:53.000 --> 00:07:54.000]  問你心裏一句
[00:07:54.000 --> 00:07:56.000]  但問你心中這句話
[00:07:56.000 --> 00:07:58.000]  你心中有仰慕的偶像嗎
[00:07:58.000 --> 00:08:01.000]  你心中仍然有所仰慕的偶像嗎
[00:08:01.000 --> 00:08:02.000]  如果你誠實
[00:08:02.000 --> 00:08:04.000]  一定說有,為甚麼沒有
[00:08:04.000 --> 00:08:06.000]  誠實的話你必然回答
[00:08:06.000 --> 00:08:07.000]  有,為甚麼沒有
[00:08:07.000 --> 00:08:08.000]  今日我們的訊息
[00:08:08.000 --> 00:08:10.000]  就是針對這種情況來說
[00:08:10.000 --> 00:08:13.000]  今天的訊息要針對這種情況
[00:08:13.000 --> 00:08:16.000]  就是你在神面前問清楚
[00:08:16.000 --> 00:08:18.000]  要你在神的面前問清楚
[00:08:18.000 --> 00:08:21.000]  我內心是否有很多偶像代替了神
[00:08:21.000 --> 00:08:23.000]  我內心是否有很多偶像已經代替了神
[00:08:23.000 --> 00:08:25.000]  我不逃避
[00:08:25.000 --> 00:08:27.000]  表面我是沒有偶像的
[00:08:27.000 --> 00:08:29.000]  表面上可能沒有偶像
[00:08:29.000 --> 00:08:31.000]  但你心裏面有很多無形的
[00:08:31.000 --> 00:08:33.000]  隱形的偶像
[00:08:33.000 --> 00:08:36.000]  霸佔了很多基督徒的內心
[00:08:36.000 --> 00:08:38.000]  但心中無形的隱形的偶像
[00:08:38.000 --> 00:08:40.000]  已經霸佔了許多基督徒的內心
[00:08:40.000 --> 00:08:42.000]  你忍耐聽下去
[00:08:42.000 --> 00:08:44.000]  我所說的所有東西
[00:08:44.000 --> 00:08:46.000]  你一一去對一下你自己
[00:08:46.000 --> 00:08:48.000]  你知道全部你都有的
[00:08:48.000 --> 00:08:50.000]  忍耐聽下去
[00:08:50.000 --> 00:08:51.000]  或者這樣有,那樣有
[00:08:51.000 --> 00:08:52.000]  一一的對應
[00:08:52.000 --> 00:08:53.000]  你就發覺我所講的
[00:08:53.000 --> 00:08:55.000]  你都會有,或者是這樣,或者那樣
[00:08:55.000 --> 00:08:57.000]  所以第一到第七節
[00:08:57.000 --> 00:08:58.000]  你敬拜甚麼神
[00:08:58.000 --> 00:08:59.000]  第一到第七節
[00:08:59.000 --> 00:09:00.000]  問一個問題
[00:09:00.000 --> 00:09:01.000]  你敬拜甚麼神
[00:09:01.000 --> 00:09:03.000]  經文的背景就是承接上面
[00:09:03.000 --> 00:09:05.000]  有關居魯士的宣告
[00:09:05.000 --> 00:09:06.000]  經文背景承接上面
[00:09:06.000 --> 00:09:08.000]  關於居魯士的宣告
[00:09:08.000 --> 00:09:13.000]  就描述他們滅亡在巴比倫的權勢底下
[00:09:13.000 --> 00:09:16.000]  描述他們滅亡在巴比倫的權勢底下
[00:09:16.000 --> 00:09:19.000]  先知描述並不是讚嘆歷史敘述的事件
[00:09:19.000 --> 00:09:21.000]  先知不是單單描述歷史事件
[00:09:21.000 --> 00:09:23.000]  而是宣告神作為對世界的影響
[00:09:23.000 --> 00:09:25.000]  而是宣告神的作為對世界影響
[00:09:25.000 --> 00:09:30.000]  所以經文以巴比倫偶像遭遇為一個焦點
[00:09:30.000 --> 00:09:33.000]  所以經文就以巴比倫偶像的遭遇作為焦點
[00:09:33.000 --> 00:09:36.000]  經文其實是用諷刺性的語調
[00:09:36.000 --> 00:09:39.000]  來道出偶像的無能
[00:09:39.000 --> 00:09:42.000]  用諷刺的語調說出偶像的無能
[00:09:42.000 --> 00:09:46.000]  先知早在不同的篇章裏面已經提及偶像
[00:09:46.000 --> 00:09:49.000]  記得第二天我已經提及偶像
[00:09:49.000 --> 00:09:52.000]  (主持人:不同的篇章先知已經提到有關偶像的確切講到)
[00:09:52.000 --> 00:09:55.000]  40章18到20,41章6到7
[00:09:55.000 --> 00:09:58.000]  (主持人:40章18到20,41章6到7)
[00:09:58.000 --> 00:10:00.000]  42章8節和17節
[00:10:00.000 --> 00:10:02.000]  (主持人:42章的8節17節)
[00:10:02.000 --> 00:10:03.000]  43章10到12節
[00:10:03.000 --> 00:10:04.000]  (主持人:43章10到12節)
[00:10:04.000 --> 00:10:07.000]  44章9到20節,今天我們沒有讀這段
[00:10:07.000 --> 00:10:09.000]  (主持人:44章9到20節今天沒有讀)
[00:10:09.000 --> 00:10:12.000]  45章16到20節
[00:10:12.000 --> 00:10:14.000]  (主持人:還有45章的16和20節)
[00:10:14.000 --> 00:10:18.000]  當然這個46到47章是特別焦點性提得最多的
[00:10:18.000 --> 00:10:22.000]  (主持人:而46,47就是很對焦的特別強調)
[00:10:22.000 --> 00:10:26.000]  說出偶像的本質和他的無能的本質
[00:10:26.000 --> 00:10:29.000]  (主持人:說明了偶像的本質還有無能的這種本質)
[00:10:29.000 --> 00:10:30.000]  完全幫不到人的
[00:10:30.000 --> 00:10:31.000]  (主持人:幫不到人)
[00:10:31.000 --> 00:10:32.000]  原因很簡單
[00:10:32.000 --> 00:10:33.000]  (主持人:原因簡單)
[00:10:33.000 --> 00:10:39.000]  因為這些偶像是由家庭手作的神祇
[00:10:39.000 --> 00:10:43.000]  (主持人:因為這些是家庭手工製造出來的神明)
[00:10:43.000 --> 00:10:45.000]  你見到第一節怎樣說
[00:10:45.000 --> 00:10:46.000]  (主持人:第一節怎樣說)
[00:10:46.000 --> 00:10:50.000]  這些所謂巴比倫偶像之一的名字
[00:10:50.000 --> 00:10:53.000]  有兩個,比勒和尼波
[00:10:53.000 --> 00:10:56.000]  (主持人:這裡提到兩個名字,比勒,尼波)
[00:10:56.000 --> 00:11:01.000]  他說巴比倫的偶像,踩在走獸和牲畜的背上
[00:11:01.000 --> 00:11:09.000]  (主持人:他們被人抬起來,很重的,很沉重)
[00:11:09.000 --> 00:11:18.000]  (主持人:而且壓在牲畜身上,很大壓力,疲乏)
[00:11:18.000 --> 00:11:22.000]  這些神明一屈膝敬拜的時候就倒在地上
[00:11:22.000 --> 00:11:26.000]  (主持人:但這些神明一同屈膝敬拜的時候就倒在地上)
[00:11:26.000 --> 00:11:30.000]  如果是真神,怎會自己倒下去呢
[00:11:30.000 --> 00:11:33.000]  (主持人:如果是真神,怎會自己倒下去呢)
[00:11:33.000 --> 00:11:36.000]  中國人的老話,說得對
[00:11:36.000 --> 00:11:41.000]  泥菩薩過海,自身難保
[00:11:41.000 --> 00:11:43.000]  (主持人:這些都是泥菩薩自身難保)
[00:11:43.000 --> 00:11:46.000]  如果是真神,怎會自己保不到自己呢
[00:11:46.000 --> 00:11:49.000]  (主持人:如果是真的神,為甚麼不能自保呢)
[00:11:49.000 --> 00:11:52.000]  我在長洲侍奉
[00:11:52.000 --> 00:11:54.000]  (主持人:我在長洲侍奉)
[00:11:54.000 --> 00:11:58.000]  長洲每年五月,香港最出名的就是搶包山
[00:11:58.000 --> 00:12:00.000]  (主持人:五月的時候,有著名的包山節)
[00:12:00.000 --> 00:12:04.000]  其實那幾天,所有的民間團體
[00:12:04.000 --> 00:12:06.000]  在各個廟裡面大大小小
[00:12:06.000 --> 00:12:08.000]  最大當然是北帝廟
[00:12:08.000 --> 00:12:10.000]  其他還有很多,在我們見到的神明底下
[00:12:10.000 --> 00:12:12.000]  有一個很小的廟
[00:12:12.000 --> 00:12:14.000]  他們嘀嘀嗒嗒地
[00:12:14.000 --> 00:12:17.000]  把擺神禮的偶像
[00:12:17.000 --> 00:12:22.000]  全部搬到北帝廟的場地
[00:12:22.000 --> 00:12:24.000]  公開展示
[00:12:24.000 --> 00:12:27.000]  其實那幾天,所有的民間團體
[00:12:27.000 --> 00:12:29.000]  到大大小小的廟宇
[00:12:29.000 --> 00:12:31.000]  把裡面的神明給抬出來
[00:12:31.000 --> 00:12:33.000]  抬到北帝廟去供奉
[00:12:33.000 --> 00:12:35.000]  我覺得可笑
[00:12:35.000 --> 00:12:37.000]  如果是神,他自己就應該飛到那裡
[00:12:37.000 --> 00:12:39.000]  自己坐在那裡
[00:12:39.000 --> 00:12:41.000]  如果是神,他自己飛出來坐在那裡
[00:12:41.000 --> 00:12:43.000]  (主持人:何必要人抬他呢)
[00:12:43.000 --> 00:12:45.000]  為甚麼要人把他抬過來
[00:12:45.000 --> 00:12:49.000]  人真是心理投射
[00:12:49.000 --> 00:12:51.000]  (主持人:這是人的投射作用)
[00:12:51.000 --> 00:12:53.000]  他自己做了一些偶像出來
[00:12:53.000 --> 00:12:55.000]  自己手作出來的
[00:12:55.000 --> 00:12:57.000]  但是放在那裡,他動都不動
[00:12:57.000 --> 00:12:59.000]  但是你去叩拜他
[00:12:59.000 --> 00:13:01.000]  (主持人:是自己的手工把偶像做出來)
[00:13:01.000 --> 00:13:03.000]  (主持人:他動也不動,但你就是要拜他)
[00:13:03.000 --> 00:13:07.000]  做偶像是人自己想出來的一些思維
[00:13:07.000 --> 00:13:09.000]  (主持人:偶像都是人自己想像出來的思維)
[00:13:09.000 --> 00:13:12.000]  想像發明,製造出形象出來
[00:13:12.000 --> 00:13:14.000]  (主持人:人去想像,去發明製造他的形象)
[00:13:14.000 --> 00:13:16.000]  沒錯,從藝術的角度來看
[00:13:16.000 --> 00:13:18.000]  是有他的價值的
[00:13:18.000 --> 00:13:20.000]  (主持人:沒錯,他可能有藝術的價值)
[00:13:20.000 --> 00:13:26.000]  我不會完全叫基督徒不去參觀佛廟
[00:13:26.000 --> 00:13:29.000]  你看一下也有藝術的價值
[00:13:29.000 --> 00:13:33.000]  我這樣說,某些保守教會一定接受不了
[00:13:33.000 --> 00:13:36.000]  (主持人:我不會要求基督徒完全不要進入廟宇)
[00:13:36.000 --> 00:13:38.000]  (主持人:去參觀一下那些當中的藝術)
[00:13:38.000 --> 00:13:40.000]  (主持人:我這樣講,有些保守的藝術是會接受的)
[00:13:40.000 --> 00:13:42.000]  從藝術角度是一定有他的價值
[00:13:42.000 --> 00:13:44.000]  (主持人:從藝術角度,他有一定價值)
[00:13:44.000 --> 00:13:48.000]  不過我很多時候,譬如去到泰國
[00:13:48.000 --> 00:13:51.000]  我們家人都不會去廟裡看
[00:13:51.000 --> 00:13:55.000]  因為有什麼好看的,看了那麼多世界上最宏偉的廟
[00:13:55.000 --> 00:13:58.000]  (主持人:去了泰國,我們一家也大概不會進廟宇)
[00:13:58.000 --> 00:14:02.000]  (主持人:有什麼好看的,因為更宏偉的廟宇建築我都看過了)
[00:14:02.000 --> 00:14:05.000]  最大的弱點是什麼?
[00:14:05.000 --> 00:14:07.000]  (主持人:這些神最大的弱點是什麼?)
[00:14:07.000 --> 00:14:10.000]  純粹是人自己用自己的想像
[00:14:10.000 --> 00:14:15.000]  用宗教的某些裝飾品去塑造它
[00:14:15.000 --> 00:14:19.000]  (主持人:這是人的想像成為了宗教的裝飾品塑造出來的)
[00:14:19.000 --> 00:14:23.000]  是反映人自己的沒有安全感的那種感覺
[00:14:23.000 --> 00:14:25.000]  (主持人:反映了人本身沒有安全感)
[00:14:25.000 --> 00:14:27.000]  人既然拒絕不相信宇宙有真神
[00:14:27.000 --> 00:14:29.000]  (主持人:人拒絕了不信宇宙的真神)
[00:14:29.000 --> 00:14:31.000]  但其實人裡面是很不安的
[00:14:31.000 --> 00:14:33.000]  (主持人:但人心不安)
[00:14:33.000 --> 00:14:36.000]  如果不是,為什麼每年年初二
[00:14:36.000 --> 00:14:41.000]  他們都要為我們香港人求一支籤呢?
[00:14:41.000 --> 00:14:47.000]  (主持人:如果不是這樣的話,為什麼每年年初二都要相聲到廟宇為香港人來求籤?)
[00:14:47.000 --> 00:14:53.000]  諷刺的,求籤的人後來成為整個事件的脫落的主角
[00:14:53.000 --> 00:14:59.000]  (主持人:最諷刺的就是求籤的人後來成為一個重要事件當中造成問題的那個)
[00:14:59.000 --> 00:15:01.000]  主角
[00:15:01.000 --> 00:15:03.000]  (主持人:主角,他是主角)
[00:15:03.000 --> 00:15:08.000]  救了著名的學者布格曼,以布格曼怎麼說?
[00:15:08.000 --> 00:15:10.000]  (主持人:著名的救約學者布格曼,他怎樣說?)
[00:15:10.000 --> 00:15:13.000]  稱號就是半桶水的神
[00:15:13.000 --> 00:15:17.000]  (主持人:他說偶像就是半瓶醋的神明)
[00:15:17.000 --> 00:15:21.000]  他譯得很好,半瓶醋的神明
[00:15:21.000 --> 00:15:23.000]  (主持人:半樽醋的神)
[00:15:23.000 --> 00:15:29.000]  半樽醋,就是說甜甜的,酸酸的,但又不夠味的意思
[00:15:29.000 --> 00:15:32.000]  (主持人:甜甜酸酸的,但又不夠味道)
[00:15:32.000 --> 00:15:38.000]  有些東西是有價值的,我們不能完全否定
[00:15:38.000 --> 00:15:40.000]  (主持人:他本身有價值不能完全否定)
[00:15:40.000 --> 00:15:42.000]  不過他是半桶水
[00:15:42.000 --> 00:15:44.000]  (主持人:不過他只是半瓶醋)
[00:15:44.000 --> 00:15:46.000]  不能夠幫助人
[00:15:46.000 --> 00:15:47.000]  (主持人:不能幫助人)
[00:15:47.000 --> 00:15:50.000]  最重要的是,你看看以塞亞在這裡說他們的時候
[00:15:50.000 --> 00:15:54.000]  用了不同的不,不不不不不不下去
[00:15:54.000 --> 00:15:57.000]  (主持人:這裡以塞亞要不動地用不不不來描述這些)
[00:15:57.000 --> 00:16:04.000]  他們不能夠說,不能夠問,不能夠聽,不能夠行,不能夠作惡,不好行,不拯救,不關心
[00:16:04.000 --> 00:16:08.000]  (主持人:他們不能說,不能聽,不能聞,不能行,不作惡,不行好,不拯救,不關心)
[00:16:08.000 --> 00:16:11.000]  當然不是全部出現在這段經文,在其他我所提及的經文
[00:16:11.000 --> 00:16:15.000]  我統計出來有這幾個不不不不的
[00:16:15.000 --> 00:16:18.000]  (主持人:這是來自不同經文的總和,一個不不不)
[00:16:18.000 --> 00:16:24.000]  這種半桶水的神子,真的幫不了人的,反而成為人的重擔
[00:16:24.000 --> 00:16:26.000]  (主持人:半瓶醋的神明不能幫人,反而成了重擔)
[00:16:26.000 --> 00:16:31.000]  需要人來光抬他的,需要人來擺放的
[00:16:31.000 --> 00:16:36.000]  並且要用很穩的釘,釘穩,怕死他,會塌的
[00:16:36.000 --> 00:16:40.000]  (主持人:要用釘子把他釘牢,怕他倒下來)
[00:16:40.000 --> 00:16:46.000]  這是多麼可憐,空洞無尾的一種信仰宣示
[00:16:46.000 --> 00:16:49.000]  (主持人:也是空洞虛無的信仰宣告)
[00:16:49.000 --> 00:16:53.000]  是全人類宗教心理的投射物而已
[00:16:53.000 --> 00:16:56.000]  (主持人:是人類宗教心理的投射物而已)
[00:16:56.000 --> 00:17:00.000]  怎能和這位偉大無比,過去我們已經幾天告訴大家
[00:17:00.000 --> 00:17:05.000]  我們的神是無法想像到偉大的神來比呢
[00:17:05.000 --> 00:17:09.000]  (主持人:怎能跟這位無法想像的偉大全能神來相比呢)
[00:17:09.000 --> 00:17:15.000]  但是人的愚昧就是凝取這些所謂物體,有見的,有眼得見的
[00:17:15.000 --> 00:17:17.000]  來執行他的宗教任務
[00:17:17.000 --> 00:17:22.000]  (主持人:但人就是這樣愚昧地,寧可選取這些物體執行宗教的任務)
[00:17:22.000 --> 00:17:27.000]  甚至仰慕他,當作萬靈丹來敬拜
[00:17:27.000 --> 00:17:29.000]  (主持人:甚至仰慕他當成萬靈丹)
[00:17:29.000 --> 00:17:31.000]  當作真理
[00:17:31.000 --> 00:17:37.000]  更可憐的就是拜完那些香之後,拿來的爐灰又說他治病
[00:17:37.000 --> 00:17:41.000]  (主持人:最可憐的燒完香又要拿爐灰去治病)
[00:17:41.000 --> 00:17:46.000]  這些是世上無數善男信女自欺的行徑
[00:17:46.000 --> 00:17:49.000]  (主持人:這些都是善男信女自欺欺人的行徑)
[00:17:49.000 --> 00:17:54.000]  迷信於處,但他們沒有任何得到實際的幫助
[00:17:54.000 --> 00:18:00.000]  撒旦在背後有時也靈的,所以就騙到很多善男信女
[00:18:00.000 --> 00:18:02.000]  (主持人:他們去拜其實沒有實際的幫助)
