
[00:00:00.000 --> 00:00:04.280]  今天大家留意到我們的崇拜講題是八個字
[00:02:11.640 --> 00:02:13.080]  信從聖靈
[00:02:13.080 --> 00:02:17.680]  不去做一個主動求饒恕的態度
[00:02:17.680 --> 00:02:21.600]  這間教會就會越來越沒有盼望
[00:02:21.600 --> 00:02:22.800]  但感謝神
[00:02:22.800 --> 00:02:23.960]  他們的見證
[00:02:23.960 --> 00:02:26.160]  讓我得到鼓勵
[00:02:26.160 --> 00:02:27.400]  他在頂尖人生的路上
[00:02:27.400 --> 00:02:28.720]  常常告訴自己
[00:02:28.720 --> 00:02:31.960]  要留心聖靈在我心中的引導
[00:02:31.960 --> 00:02:34.480]  去體貼祂、隨從祂
[00:02:34.480 --> 00:02:36.480]  以致我得著聖靈
[00:02:36.480 --> 00:02:39.080]  在基督律師書中得聖
[00:02:39.080 --> 00:02:40.360]  聖經裡面今天就說
[00:02:40.360 --> 00:02:43.240]  如何能夠隨從聖靈、體貼聖靈
[00:02:43.240 --> 00:02:47.080]  我們嘗試從三方面思想一段經文
[00:02:47.080 --> 00:02:48.200]  首先聖經讓我們看到
[00:02:48.200 --> 00:02:49.280]  在耶穌基督裡面
[00:02:49.280 --> 00:02:52.240]  我們可以得聖罪的律
[00:02:52.240 --> 00:02:54.280]  大家請看聖經第七章
[00:02:54.280 --> 00:02:56.480]  我們先看保羅如何描寫
[00:02:56.480 --> 00:02:58.320]  人的生命的掙扎
[00:02:58.320 --> 00:03:00.400]  第七章第十九節
[00:03:00.400 --> 00:03:04.160]  第十九節
[00:03:04.160 --> 00:03:05.000]  聖經說
[00:03:05.000 --> 00:03:07.280]  「故此我所願意的善
[00:03:07.280 --> 00:03:08.640]  我反不做
[00:03:08.640 --> 00:03:10.480]  我所不願意的惡
[00:03:10.480 --> 00:03:12.480]  我倒去做」
[00:03:12.480 --> 00:03:14.000]  大家會體會到
[00:03:14.000 --> 00:03:16.640]  人的內心的矛盾
[00:03:16.640 --> 00:03:19.520]  然後二十二節
[00:03:19.520 --> 00:03:22.240]  「因為按著我裡面的意思
[00:03:22.240 --> 00:03:24.760]  我是喜歡神的律
[00:03:24.760 --> 00:03:26.360]  但我覺得肢體當中
[00:03:26.360 --> 00:03:27.680]  我的身體裡面
[00:03:27.680 --> 00:03:29.040]  另有一個律
[00:03:29.040 --> 00:03:31.600]  我心中的律交戰
[00:03:31.600 --> 00:03:33.400]  將我擄去
[00:03:33.400 --> 00:03:37.520]  叫我服從那肢體中犯罪的律」
[00:03:37.520 --> 00:03:38.920]  我曾師父說
[00:03:38.920 --> 00:03:42.120]  「盡量救我脫離這取死的身體
[00:03:42.120 --> 00:03:43.240]  感謝神
[00:03:43.240 --> 00:03:45.440]  靠著我們的主耶穌基督
[00:03:45.440 --> 00:03:48.800]  就能脫離了」
[00:03:48.800 --> 00:03:49.640]  感謝神
[00:03:49.640 --> 00:03:50.360]  靠著耶穌基督
[00:03:50.360 --> 00:03:53.840]  我們可以脫離罪的律
[00:03:53.840 --> 00:03:55.200]  保羅清說
[00:03:55.200 --> 00:03:57.040]  在過去一段經文
[00:03:57.040 --> 00:03:57.640]  他說
[00:03:57.640 --> 00:04:00.520]  罪人被判為疑
[00:04:00.520 --> 00:04:02.080]  被稱為疑
[00:04:02.080 --> 00:04:04.120]  因為耶穌基督的救贖
[00:04:04.120 --> 00:04:05.760]  因此到如今
[00:04:05.760 --> 00:04:07.800]  或者新的譯本說
[00:04:07.800 --> 00:04:10.040]  所以到現在
[00:04:10.040 --> 00:04:13.760]  我們已經不再定罪了
[00:04:13.760 --> 00:04:15.160]  英文的翻譯很直接
[00:04:15.160 --> 00:04:17.480]  No condemnation
[00:04:17.480 --> 00:04:19.600]  不再定罪了
[00:04:19.600 --> 00:04:21.720]  我們過去在罪的權勢當中
[00:04:21.720 --> 00:04:23.200]  被定罪
[00:04:23.200 --> 00:04:25.160]  但今天在耶穌基督裡面
[00:04:25.160 --> 00:04:27.640]  不再被定罪
[00:04:27.640 --> 00:04:29.560]  大家有時會看到一些報紙
[00:04:29.560 --> 00:04:31.920]  說法庭的新聞
[00:04:31.920 --> 00:04:34.720]  看到一些朋友被控訴
[00:04:34.720 --> 00:04:37.920]  在他控訴上法庭之前
[00:04:37.920 --> 00:04:40.440]  是很被壓迫
[00:04:40.440 --> 00:04:43.600]  好像被一種折磨
[00:04:43.600 --> 00:04:45.560]  令他心裡很難受
[00:04:45.560 --> 00:04:48.880]  因為不知道何時會被判去坐牢
[00:04:48.880 --> 00:04:49.800]  要罰款
[00:04:49.800 --> 00:04:53.800]  或者有很多名譽的損失
[00:04:53.800 --> 00:04:55.120]  但有些法庭
[00:04:55.120 --> 00:04:56.800]  如果你留心地報導
[00:04:56.800 --> 00:04:59.800]  突然法官最終宣判
[00:04:59.800 --> 00:05:01.880]  你是無罪的
[00:05:01.880 --> 00:05:03.360]  當場釋放他
[00:05:03.360 --> 00:05:05.760]  馬上可以和家人離開
[00:05:05.760 --> 00:05:06.400]  你猜一下
[00:05:06.400 --> 00:05:07.280]  如果你是他
[00:05:07.280 --> 00:05:09.400]  你的心情是怎樣的?
[00:05:09.400 --> 00:05:11.080]  很開心
[00:05:11.080 --> 00:05:13.360]  很釋放這麼多年來
[00:05:13.360 --> 00:05:15.080]  一直壓在心裡的官司
[00:05:15.080 --> 00:05:16.800]  突然解決了
[00:05:16.800 --> 00:05:19.440]  不再定罪
[00:05:19.440 --> 00:05:21.040]  但這次不會因為你信了耶穌
[00:05:21.040 --> 00:05:23.560]  所以你輕看了這麼重要的真理
[00:05:23.560 --> 00:05:24.640]  在耶穌基督裡面
[00:05:24.640 --> 00:05:27.000]  你不再定罪
[00:05:27.000 --> 00:05:29.280]  你要常常為這件事感恩
[00:05:29.280 --> 00:05:30.160]  感謝神
[00:05:30.160 --> 00:05:32.280]  讓你不再被定罪
[00:05:32.280 --> 00:05:33.040]  因此詩篇
[00:05:33.040 --> 00:05:35.200]  你記得詩人常常說
[00:05:35.200 --> 00:05:37.480]  「得赦免其過
[00:05:37.480 --> 00:05:39.640]  遮蓋其罪的
[00:05:39.640 --> 00:05:42.760]  這人有福」
[00:05:42.760 --> 00:05:44.200]  我們是有福比一群
[00:05:44.200 --> 00:05:47.320]  因為我們蒙受神的赦罪
[00:05:47.320 --> 00:05:48.200]  當然聖經提及
[00:05:48.200 --> 00:05:50.840]  怎樣才能得到釋放呢?
[00:05:50.840 --> 00:05:54.320]  在第二節繼續說
[00:05:54.320 --> 00:05:56.560]  「因為似生命聖靈的律
[00:05:56.560 --> 00:05:59.000]  在基督耶穌裡釋放了我
[00:05:59.000 --> 00:06:03.160]  使我脫離罪和死的律」
[00:06:03.160 --> 00:06:04.720]  這裡所說的罪和死的律
[00:06:04.720 --> 00:06:08.160]  並不是說律法的律
[00:06:08.160 --> 00:06:11.680]  不是說神所賜的律法
[00:06:11.680 --> 00:06:13.880]  因為律法本身是未善的
[00:06:13.880 --> 00:06:15.080]  是屬靈的
[00:06:15.080 --> 00:06:17.440]  七章十四節所說
[00:06:17.440 --> 00:06:18.640]  律法是屬靈的
[00:06:18.640 --> 00:06:20.560]  本身是未善的
[00:06:20.560 --> 00:06:24.440]  它不是說我們所知道的律法
[00:06:24.440 --> 00:06:26.240]  這種罪和死的律
[00:06:26.240 --> 00:06:29.600]  是一種不能改變的定例
[00:06:29.600 --> 00:06:30.800]  是改變不了的
[00:06:30.800 --> 00:06:36.160]  是無法改變這種定了的規例
[00:06:36.160 --> 00:06:37.400]  有時候大家知道
[00:06:37.400 --> 00:06:39.960]  我們很深刻知道
[00:06:39.960 --> 00:06:42.960]  人會向下墜
[00:06:42.960 --> 00:06:44.160]  所有物品都會
[00:06:44.160 --> 00:06:46.400]  因為地心吸力
[00:06:46.400 --> 00:06:48.160]  你不會期望你掉一個杯子下去
[00:06:48.160 --> 00:06:50.400]  它會浮在地上飄來飄去
[00:06:50.400 --> 00:06:51.800]  除非在哪裡?
[00:06:51.800 --> 00:06:53.120]  在太空
[00:06:53.120 --> 00:06:54.280]  沒有了地心吸力之後
[00:06:54.280 --> 00:06:55.760]  你發覺在當時
[00:06:55.760 --> 00:06:59.440]  不再受定律來控制
[00:06:59.440 --> 00:07:00.040]  感謝神
[00:07:00.040 --> 00:07:02.640]  沒錯,我們犯罪
[00:07:02.640 --> 00:07:05.480]  我們好像改變不了這個事實
[00:07:05.480 --> 00:07:09.480]  但是神賜給我們生命和聖靈的律
[00:07:09.480 --> 00:07:11.440]  帶著生命的大能
[00:07:11.440 --> 00:07:15.760]  叫我們從這個罪的律釋放出來
[00:07:15.760 --> 00:07:17.320]  我們自己改變不了
[00:07:17.320 --> 00:07:19.920]  但神賜給我們聖靈和生命的律
[00:07:19.920 --> 00:07:24.360]  叫我們從死亡的律釋放出來
[00:07:24.360 --> 00:07:27.160]  我剛剛幾個月前有機會參加一個聚會
[00:07:27.160 --> 00:07:31.600]  是一個戒賭團契的聚會
[00:07:31.600 --> 00:07:32.520]  在聚會開始的時候
[00:07:32.520 --> 00:07:34.960]  一群頂尖的姐妹出來領詩
[00:07:34.960 --> 00:07:36.320]  他們一站出來的時候
[00:07:37.040 --> 00:07:41.960]  很多人,三四十個站出來
[00:07:41.960 --> 00:07:43.160]  站出來的時候
[00:07:43.160 --> 00:07:45.240]  其中一兩位介紹
[00:07:45.240 --> 00:07:47.720]  我們都是過來人
[00:07:47.720 --> 00:07:50.720]  我就更小心看看他們
[00:07:50.720 --> 00:07:54.280]  我們曾經是賭徒
[00:07:54.280 --> 00:07:55.440]  但是今天靠著神
[00:07:55.440 --> 00:07:58.520]  我們已經可以完全克服賭人
[00:07:58.520 --> 00:08:00.880]  當中有些是我們的家人
[00:08:00.880 --> 00:08:02.400]  可以做見證
[00:08:02.400 --> 00:08:04.400]  這三四十個頂尖姐妹
[00:08:04.400 --> 00:08:07.600]  他們就一起唱詩讚美神
[00:08:07.600 --> 00:08:08.600]  我看著他們的時候
[00:08:08.600 --> 00:08:09.680]  我心裡很感動
[00:08:09.680 --> 00:08:13.240]  因為我知道他們經歷釋放
[00:08:13.240 --> 00:08:15.560]  多少人他們在賭人當中
[00:08:15.560 --> 00:08:16.960]  賭完又再戒
[00:08:16.960 --> 00:08:17.960]  戒完又再賭
[00:08:17.960 --> 00:08:19.280]  戒完又再賭
[00:08:19.280 --> 00:08:20.360]  沒有辦法
[00:08:20.360 --> 00:08:22.320]  但直到他們認識耶穌之後
[00:08:22.320 --> 00:08:25.080]  他們經歷生命的那種改變
[00:08:25.080 --> 00:08:26.320]  聖經就提到
[00:08:26.320 --> 00:08:28.400]  在生命和聖靈裡面
[00:08:28.400 --> 00:08:30.560]  神賜給我們釋放
[00:08:30.560 --> 00:08:34.280]  你再看第三節
[00:08:34.280 --> 00:08:37.160]  聖經說:「律法既因肉體軟弱
[00:08:37.160 --> 00:08:38.920]  有所不能行的
[00:08:38.920 --> 00:08:40.880]  神就差遣自己的兒子
[00:08:40.880 --> 00:08:42.640]  成為最新的形狀
[00:08:42.640 --> 00:08:44.440]  作了贖罪祭
[00:08:44.440 --> 00:08:48.160]  在肉體中定了罪案」
[00:08:48.160 --> 00:08:48.560]  沒錯
[00:08:48.560 --> 00:08:51.880]  律法有一些無能之處
[00:08:51.880 --> 00:08:54.400]  有些地方是做不到的
[00:08:54.400 --> 00:08:55.440]  律法讓我們知道
[00:08:55.440 --> 00:08:57.160]  什麼是對的
[00:08:57.160 --> 00:08:58.600]  什麼是錯的
[00:08:58.600 --> 00:09:00.760]  但不能夠幫助我們有力量
[00:09:00.760 --> 00:09:02.600]  可以走出來
[00:09:02.600 --> 00:09:03.840]  甚至有些時候
[00:09:03.840 --> 00:09:07.600]  我們明知互煩
[00:09:07.600 --> 00:09:08.880]  我記得我小時候
[00:09:08.880 --> 00:09:10.480]  我不知道你們小時候
[00:09:10.480 --> 00:09:12.040]  有沒有這樣的情況
[00:09:12.040 --> 00:09:13.720]  去到公園
[00:09:13.720 --> 00:09:15.680]  看到一大片草地
[00:09:15.680 --> 00:09:18.600]  本來也沒有打算進去走走
[00:09:18.600 --> 00:09:20.120]  突然看到牌子寫著
[00:09:20.120 --> 00:09:21.960]  不准踏草地
[00:09:21.960 --> 00:09:24.120]  心裡就癢癢的
[00:09:24.120 --> 00:09:26.480]  就想走進去
[00:09:26.480 --> 00:09:29.960]  明明知道牌子寫著不准踏
[00:09:29.960 --> 00:09:32.440]  自己偏偏就想踏一下
[00:09:32.440 --> 00:09:35.280]  感覺好像很有趣
[00:09:35.280 --> 00:09:36.400]  有些時候
[00:09:36.400 --> 00:09:38.240]  有些規例
[00:09:38.240 --> 00:09:39.280]  是幫我們明白
[00:09:39.280 --> 00:09:40.080]  什麼是對的
[00:09:40.080 --> 00:09:41.280]  什麼是錯的
[00:09:41.280 --> 00:09:45.720]  但我們偏偏要違反規例去做事
[00:09:45.720 --> 00:09:48.520]  這是很多人有的一種經歷
[00:09:48.520 --> 00:09:49.240]  但你說
[00:09:49.240 --> 00:09:52.720]  這樣規例是不是罪呢?
[00:09:52.720 --> 00:09:55.320]  它引致我犯罪
[00:09:55.320 --> 00:09:58.000]  律法是不是罪呢?
[00:09:58.000 --> 00:09:59.440]  《聖經》很清楚告訴我們
[00:09:59.440 --> 00:10:00.040]  不是
[00:10:00.040 --> 00:10:06.880]  第七章第七節
[00:10:06.880 --> 00:10:08.640]  「這讓我們可說什麼呢?
[00:10:08.640 --> 00:10:10.280]  律法是罪嗎?
[00:10:10.280 --> 00:10:11.680]  斷乎不是
[00:10:11.680 --> 00:10:13.440]  只是非因律法
[00:10:13.440 --> 00:10:16.280]  我就不知道何為罪
[00:10:16.280 --> 00:10:18.800]  非律法說不可棄貪心
[00:10:18.800 --> 00:10:21.600]  我就不知道何為貪心
[00:10:21.600 --> 00:10:24.360]  然而罪趁著機會
[00:10:24.360 --> 00:10:26.800]  就藉著誡命叫諸般的貪心
[00:10:26.800 --> 00:10:28.840]  在我裡面發動
[00:10:28.840 --> 00:10:29.880]  因為沒有律法
[00:10:29.880 --> 00:10:31.640]  罪是死的」
[00:10:31.640 --> 00:10:33.040]  第九節
[00:10:33.040 --> 00:10:35.000]  「我以前沒有律法
[00:10:35.000 --> 00:10:36.400]  是活著的
[00:10:36.400 --> 00:10:38.240]  但是誡命來到
[00:10:38.240 --> 00:10:40.000]  罪又活了
[00:10:40.000 --> 00:10:43.320]  我就死了」
[00:10:43.320 --> 00:10:45.800]  誡命本身是未善的
[00:10:45.800 --> 00:10:49.200]  但罪趁著這個機會
[00:10:49.200 --> 00:10:51.280]  叫我們去行
[00:10:51.280 --> 00:10:55.400]  律法所說相反的事情
[00:10:55.400 --> 00:10:56.720]  這就是罪
[00:10:56.720 --> 00:10:57.520]  所以我們看回下面
[00:10:57.520 --> 00:11:00.120]  再說第十二節
[00:11:00.120 --> 00:11:00.920]  「在我看來
[00:11:00.920 --> 00:11:02.640]  律法是聖潔的
[00:11:02.640 --> 00:11:04.000]  誡命也是聖潔的
[00:11:04.000 --> 00:11:05.680]  公義的良善的
[00:11:05.680 --> 00:11:06.440]  既然如此
[00:11:06.440 --> 00:11:08.840]  那良善的是叫我死嗎?
[00:11:08.840 --> 00:11:10.080]  斷乎不是」
[00:11:10.080 --> 00:11:11.800]  律法不是叫我們死
[00:11:11.800 --> 00:11:14.280]  「叫我們死的乃是罪
[00:11:14.280 --> 00:11:17.880]  但罪藉著那良善的誡命」
[00:11:17.880 --> 00:11:19.040]  或者是律法
[00:11:19.040 --> 00:11:20.360]  「叫我死」
[00:11:20.360 --> 00:11:24.240]  就顯出真是罪
[00:11:24.240 --> 00:11:26.600]  罪那種可怕之處
[00:11:26.600 --> 00:11:29.920]  就是它能夠利用良善的
[00:11:29.920 --> 00:11:32.200]  叫我們死
[00:11:32.200 --> 00:11:33.760]  明明這些是良善的
[00:11:33.760 --> 00:11:35.760]  罪就叫我們的心
[00:11:35.760 --> 00:11:39.320]  故意不去跟隨良善
[00:11:39.320 --> 00:11:41.880]  以致我們陷入罪當中
[00:11:41.880 --> 00:11:45.280]  更加顯出罪那種邪惡
[00:11:45.280 --> 00:11:46.720]  聖經告訴我們
[00:11:46.720 --> 00:11:47.360]  沒錯
[00:11:47.360 --> 00:11:48.960]  「律法因肉體軟弱」
[00:11:48.960 --> 00:11:53.640]  我們回到八章第三節
[00:11:53.640 --> 00:11:55.200]  因為肉體軟弱
[00:11:55.200 --> 00:11:58.240]  因為肉體被罪控制著
[00:11:58.240 --> 00:12:00.520]  我們不能夠達到律法的要求
[00:12:00.520 --> 00:12:05.360]  產生不到律法所盼望產生的果效
[00:12:05.360 --> 00:12:06.880]  所以聖經承認
[00:12:06.880 --> 00:12:09.520]  律法是有所不能做的
[00:12:09.520 --> 00:12:11.320]  但神給我們的盼望
[00:12:11.320 --> 00:12:14.640]  在接著一句話第三節中間
[00:12:14.640 --> 00:12:16.640]  「神就差遣自己的兒子
[00:12:16.640 --> 00:12:18.880]  成為最新的形狀
[00:12:18.880 --> 00:12:20.800]  作了贖罪祭
[00:12:20.800 --> 00:12:24.720]  在肉體中定了罪案」
[00:12:24.720 --> 00:12:27.760]  在肉身的一種狀況
[00:12:27.760 --> 00:12:29.480]  定了罪案
[00:12:29.480 --> 00:12:35.560]  意味著定了罪為罪
[00:12:35.560 --> 00:12:38.720]  判定了罪是罪
[00:12:38.720 --> 00:12:40.240]  判決了
[00:12:40.240 --> 00:12:41.520]  是怎樣判決呢?
[00:12:41.520 --> 00:12:44.920]  在耶穌基督的肉身顯現的時候
[00:12:44.920 --> 00:12:47.480]  「道成肉身」
[00:12:47.480 --> 00:12:48.520]  剛剛早幾天
[00:12:48.520 --> 00:12:50.320]  一位弟兄跟我分享
[00:12:50.320 --> 00:12:51.720]  他太太的事情
[00:12:51.720 --> 00:12:53.960]  他太太的紅斑性狼瘡
[00:12:53.960 --> 00:12:55.800]  大家知道應該生病
[00:12:55.800 --> 00:12:59.320]  因此她身上很多抵抗力都沒有
[00:12:59.320 --> 00:13:00.920]  因此過去很多年
[00:13:00.920 --> 00:13:02.680]  感謝神都保守她們
[00:13:02.680 --> 00:13:05.440]  但她的腎受影響
[00:13:05.440 --> 00:13:08.560]  因此她上了醫院要洗腎
[00:13:08.560 --> 00:13:10.440]  但媽媽醫生都說不行
[00:13:10.440 --> 00:13:13.080]  可能還是不可以再洗
[00:13:13.080 --> 00:13:17.320]  除非有人幫你換腎
[00:13:17.320 --> 00:13:19.240]  在那段時間他一直在祈禱
[00:13:19.240 --> 00:13:20.200]  他有一個妹妹
[00:13:20.200 --> 00:13:21.360]  也是基督徒
[00:13:21.360 --> 00:13:23.120]  一位姐妹的妹妹
[00:13:23.120 --> 00:13:24.360]  知道這件事情之後
[00:13:24.360 --> 00:13:25.960]  就一直在祈禱
[00:13:25.960 --> 00:13:27.160]  後來做檢查之後
[00:13:27.160 --> 00:13:30.560]  發現兩個腎是不會排斥的
[00:13:30.560 --> 00:13:33.920]  姐妹的身體和妹妹的腎是沒有排斥的
[00:13:33.920 --> 00:13:36.160]  所以他就跟姐姐說
[00:13:36.160 --> 00:13:40.280]  「姐姐,我給你一個腎」
[00:13:40.280 --> 00:13:41.440]  腎的設計很奇妙
[00:13:41.440 --> 00:13:43.760]  你知道你有多少個腎?
[00:13:43.760 --> 00:13:44.840]  兩個
[00:13:44.840 --> 00:13:46.720]  但你只要有一個
[00:13:46.720 --> 00:13:50.720]  身體一般的運作都可以滿足到
[00:13:50.720 --> 00:13:52.880]  所以這位妹妹就說
[00:13:52.880 --> 00:13:56.520]  「姐姐,我把一個腎讓給你」
[00:13:56.520 --> 00:13:58.040]  這位姐姐很感動
[00:13:58.040 --> 00:14:00.720]  因此做了一個換腎手術
[00:14:00.720 --> 00:14:03.280]  現在這位姐姐
[00:14:03.280 --> 00:14:05.560]  她就可以正常地生活
[00:14:05.560 --> 00:14:07.360]  不需要去醫院洗腎
[00:14:07.360 --> 00:14:11.080]  一直生活下去
[00:14:11.080 --> 00:14:12.040]  我聽到這個見證
[00:14:12.040 --> 00:14:12.880]  我很感謝神
[00:14:12.880 --> 00:14:14.960]  因為這位妹妹
[00:14:14.960 --> 00:14:18.360]  是她才可以將腎給姐姐
[00:14:18.360 --> 00:14:20.680]  因為互相沒有排斥
[00:14:20.680 --> 00:14:22.480]  而她願意自己也受苦
[00:14:22.480 --> 00:14:23.600]  因為你知道
[00:14:23.600 --> 00:14:26.240]  在你身上割了一個腎臟出來
[00:14:26.240 --> 00:14:27.720]  是很大的痛苦
[00:14:27.720 --> 00:14:30.120]  但她願意這樣做
[00:14:30.120 --> 00:14:30.720]  各位弟兄姐妹
[00:14:30.720 --> 00:14:33.920]  你知道我想說什麼嗎?
[00:14:33.920 --> 00:14:36.600]  「道成肉身」
[00:14:36.600 --> 00:14:38.040]  在這位天地的主
[00:14:38.040 --> 00:14:40.440]  祂來到我們當中成為了肉身
[00:14:40.440 --> 00:14:43.640]  以致祂可以為我們承擔罪的刑罰
[00:14:43.640 --> 00:14:45.680]  就是十字架的刑罰
[00:14:45.680 --> 00:14:48.960]  以致你和我可以得釋放
[00:14:48.960 --> 00:14:52.480]  上上在心裡面向你自己傳福音
[00:14:52.480 --> 00:14:53.760]  告訴自己
[00:14:53.760 --> 00:14:56.240]  我的主祂道成肉身
[00:14:56.240 --> 00:14:58.080]  是神差遣自己的兒子
[00:14:58.080 --> 00:15:00.280]  成為罪身的形狀
[00:15:00.280 --> 00:15:01.680]  祂本身沒有罪
[00:15:01.680 --> 00:15:03.920]  但祂作了贖罪制
[00:15:03.920 --> 00:15:05.160]  在肉體當中
[00:15:05.160 --> 00:15:08.120]  在祂肉身的行動當中
[00:15:08.120 --> 00:15:10.560]  定了罪的案
[00:15:10.560 --> 00:15:12.800]  罪被判決了
[00:15:12.800 --> 00:15:14.480]  我們去感謝神
[00:15:14.480 --> 00:15:17.840]  大家記得聖經有很多三章十六節
[00:15:17.840 --> 00:15:21.400]  提摩太前書三十六節是什麼?
[00:15:21.400 --> 00:15:24.720]  「大哉!敬虔的奧秘!
[00:15:24.720 --> 00:15:27.480]  無人不以為賢
[00:15:27.480 --> 00:15:33.440]  就是神在肉身顯現」
[00:15:33.440 --> 00:15:34.640]  是敬虔的奧秘
[00:15:34.640 --> 00:15:36.760]  因為上帝在肉身顯現
[00:15:36.760 --> 00:15:38.400]  來救贖我們
[00:15:38.400 --> 00:15:40.560]  讓我們得釋放
[00:15:40.560 --> 00:15:41.760]  然後羅莫書第八章
[00:15:41.760 --> 00:15:43.600]  很清楚地說述
[00:15:43.600 --> 00:15:44.240]  弟兄姐妹
[00:15:44.240 --> 00:15:47.640]  我們得著釋放
[00:15:47.640 --> 00:15:48.920]  我們再看第二方面
[00:15:48.920 --> 00:15:51.440]  聖經第四節再說
[00:15:51.440 --> 00:15:52.520]  聖經告訴我們
[00:15:52.520 --> 00:15:56.160]  「體貼聖靈,不要體貼肉體」
[00:15:56.160 --> 00:15:57.600]  第四和第五節
[00:15:57.600 --> 00:16:00.120]  我想大家一起讀出來
[00:16:00.120 --> 00:16:01.880]  「使律法的兒
[00:16:01.880 --> 00:16:03.480]  成就在我們
[00:16:03.480 --> 00:16:05.520]  直不隨從肉體
[00:16:05.520 --> 00:16:08.440]  而隨從聖靈的一手上
[00:16:08.440 --> 00:16:10.600]  因為隨從肉體的人
[00:16:10.600 --> 00:16:12.480]  是要體的士
[00:16:12.480 --> 00:16:14.040]  隨從聖靈的人
[00:16:14.040 --> 00:16:16.200]  是要體聖靈的士」
[00:16:16.200 --> 00:16:19.960]  聖經提到隨從和體貼
[00:16:19.960 --> 00:16:21.760]  隨從的意思是
[00:16:21.760 --> 00:16:24.720]  你的心裡納定了志向
[00:16:24.720 --> 00:16:28.880]  要一生堅定地跟隨神
[00:16:28.880 --> 00:16:30.280]  順從聖靈
[00:16:30.280 --> 00:16:32.760]  是裡面的立志
[00:16:32.760 --> 00:16:34.080]  然後體貼
[00:16:34.080 --> 00:16:36.320]  在你日常生活當中
[00:16:36.320 --> 00:16:37.680]  你會知道
[00:16:37.680 --> 00:16:39.920]  聖靈希望你怎樣做
[00:16:39.920 --> 00:16:43.160]  你按祂的心意來做
[00:16:43.160 --> 00:16:46.280]  去行聖靈喜歡你行的事情
[00:16:46.280 --> 00:16:48.000]  留心著祂的引導
[00:16:48.000 --> 00:16:49.480]  體貼祂的意思
