
[00:00:00.000 --> 00:00:02.240]  有一次有班弟兄姐妹一起聊天
[00:05:14.320 --> 00:05:16.240]  另一處在聖經大家剛才會讀到的
[00:05:16.240 --> 00:05:23.600]  就是今句裏面的詩篇96篇第八節
[00:05:23.600 --> 00:05:25.200]  在96篇第八節裏面
[00:05:25.200 --> 00:05:26.560]  詩人這樣說
[00:05:26.560 --> 00:05:31.440]  「要將耶和華的名所當得的榮耀歸給他
[00:05:31.440 --> 00:05:35.200]  那供勿來進入他的院穴」
[00:05:35.200 --> 00:05:40.800]  同樣聖經將敬拜和貢獻 奉獻放在一起
[00:05:40.800 --> 00:05:42.480]  當我們到神面前送拜他的時候
[00:05:42.480 --> 00:05:44.960]  我們必須要有所獻
[00:05:44.960 --> 00:05:46.240]  而當時聖經就說
[00:05:46.240 --> 00:05:50.320]  「那供勿來進入他的院穴」
[00:05:50.320 --> 00:05:51.680]  因此我們發覺
[00:05:51.680 --> 00:05:55.280]  敬拜最重要的意思是奉獻
[00:05:55.280 --> 00:05:56.960]  甚麼是敬拜呢?
[00:05:56.960 --> 00:06:02.080]  敬拜是基於神對我們的自我的啟示
[00:06:02.080 --> 00:06:04.000]  祂讓我們知道祂的崇高
[00:06:04.000 --> 00:06:07.040]  祂的公義 祂的慈愛 祂的信實
[00:06:07.040 --> 00:06:10.000]  而敬拜也是基於神自己啟示
[00:06:10.000 --> 00:06:13.920]  祂自己的創造和救贖的工作
[00:06:13.920 --> 00:06:15.520]  當我們顯出祂的偉大的時候
[00:06:15.520 --> 00:06:17.600]  我們就自然反映一個回應
[00:06:17.600 --> 00:06:20.640]  來產生一種對祂奉獻的心
[00:06:20.640 --> 00:06:21.520]  大家可能會記得
[00:06:21.520 --> 00:06:22.480]  聖經記載
[00:06:22.480 --> 00:06:24.480]  在旁邊的撒勒湖邊
[00:06:24.480 --> 00:06:26.880]  耶穌與彼得的對話
[00:06:26.880 --> 00:06:29.680]  耶穌在彼得的船上講道
[00:06:29.680 --> 00:06:32.880]  之後祂就叫彼得下網打魚
[00:06:32.880 --> 00:06:33.920]  彼得就說
[00:06:33.920 --> 00:06:36.720]  「夫子 我整夜努力一點也做不到
[00:06:36.720 --> 00:06:38.320]  不過我依從祢的話
[00:06:38.320 --> 00:06:40.640]  我就下網打魚」
[00:06:40.640 --> 00:06:41.760]  大家記得
[00:06:41.760 --> 00:06:44.000]  當魚網上來的時候
[00:06:44.000 --> 00:06:45.600]  一條船都裝不完
[00:06:45.600 --> 00:06:47.280]  要兩條船才可以
[00:06:47.280 --> 00:06:50.480]  僅可裝滿很多的魚
[00:06:50.480 --> 00:06:53.600]  當時彼得的反應是怎樣呢?
[00:06:53.600 --> 00:06:56.160]  彼得他立即跪在基督的面前
[00:06:56.160 --> 00:06:57.280]  他說「主啊
[00:06:57.280 --> 00:06:58.480]  我是個罪人
[00:06:58.480 --> 00:07:00.240]  離開我吧」
[00:07:00.240 --> 00:07:01.520]  當我們見到神的偉大
[00:07:01.520 --> 00:07:02.960]  神的榮耀的時候
[00:07:02.960 --> 00:07:05.680]  他即時反映出自己內心的那種污穢
[00:07:05.680 --> 00:07:06.880]  見到自己是罪人
[00:07:06.880 --> 00:07:09.280]  他就俯伏敬拜
[00:07:09.280 --> 00:07:10.560]  聖經接著說
[00:07:10.560 --> 00:07:13.360]  彼得就撇下他一切
[00:07:13.360 --> 00:07:15.360]  跟隨了基督
[00:07:15.360 --> 00:07:16.560]  當我們見到神的榮耀
[00:07:16.560 --> 00:07:18.640]  看見神向他啟示之後
[00:07:18.640 --> 00:07:21.280]  他就產生一種對神的尊崇的心
[00:07:21.280 --> 00:07:22.800]  看見自己的卑微
[00:07:22.800 --> 00:07:25.360]  就樂意將自己一切放下
[00:07:25.360 --> 00:07:28.240]  要奉獻給神
[00:07:28.240 --> 00:07:30.480]  崇拜是基於神對我們的啟示
[00:07:30.480 --> 00:07:31.680]  我們認識祂的崇高
[00:07:31.680 --> 00:07:32.800]  認識祂的尊榮
[00:07:32.800 --> 00:07:34.320]  因此我們敬拜祂
[00:07:34.320 --> 00:07:36.160]  我們奉獻給祂
[00:07:36.160 --> 00:07:37.200]  很多電影節目都說
[00:07:37.200 --> 00:07:40.480]  有時候有機會去到荒野的地方
[00:07:40.480 --> 00:07:41.600]  晚間出來
[00:07:41.600 --> 00:07:44.240]  看見天上點點的繁星
[00:07:44.240 --> 00:07:46.240]  看見一個無盡的天際
[00:07:46.240 --> 00:07:49.520]  他就產生一種很大的感恩和敬畏的心
[00:07:49.520 --> 00:07:50.480]  在那一刻
[00:07:50.480 --> 00:07:54.960]  就很願意將自己的生命奉獻給神
[00:07:54.960 --> 00:07:57.600]  我曾經有幾次去到一些大的瀑布
[00:07:57.600 --> 00:07:59.120]  一些很宏偉
[00:07:59.120 --> 00:08:02.240]  很磅礴的瀑布當中來參觀
[00:08:02.240 --> 00:08:03.360]  在看的過程當中
[00:08:03.360 --> 00:08:05.200]  我心裡有一種震撼的感覺
[00:08:05.200 --> 00:08:06.640]  覺得神的偉大
[00:08:06.640 --> 00:08:08.640]  是超過我們所能夠想像的
[00:08:08.640 --> 00:08:11.360]  自然界的很多自然的現象
[00:08:11.360 --> 00:08:13.360]  讓我們感受到神的偉大
[00:08:13.360 --> 00:08:14.400]  在那些處境當中
[00:08:14.400 --> 00:08:16.480]  有好幾次我心裡就向神說
[00:08:16.480 --> 00:08:19.360]  神啊 求祢讓祢的聖靈充滿我
[00:08:19.360 --> 00:08:22.080]  好像瀑布湧流一樣
[00:08:22.080 --> 00:08:23.760]  神啊 求祢幫助我
[00:08:23.760 --> 00:08:26.320]  讓整個生命完全奉獻給祢
[00:08:26.320 --> 00:08:29.520]  因為祢配得上一切的奉獻
[00:08:29.520 --> 00:08:30.720]  當我們看見神的榮耀
[00:08:30.720 --> 00:08:32.160]  看見祂的尊貴的時候
[00:08:32.160 --> 00:08:33.840]  我們心靈就自然反映出
[00:08:33.840 --> 00:08:35.760]  一種對祂的奉獻
[00:08:35.760 --> 00:08:37.280]  因為祂配得上
[00:08:37.280 --> 00:08:41.280]  我們將最理善的奉獻給祂
[00:08:41.280 --> 00:08:42.800]  很多時候我們參加崇拜
[00:08:42.800 --> 00:08:45.200]  我們很想得到祝福
[00:08:45.200 --> 00:08:46.560]  沒錯 神會祝福我們
[00:08:46.560 --> 00:08:48.320]  神樂意祝福我們
[00:08:48.320 --> 00:08:49.920]  但是祂更加樂意我們
[00:08:49.920 --> 00:08:52.240]  將奉獻獻給祂
[00:08:52.240 --> 00:08:53.200]  因此回來崇拜
[00:08:53.200 --> 00:08:55.360]  最重要的不是得到祝福
[00:08:55.360 --> 00:08:59.520]  最重要的是將你最真誠的奉獻
[00:08:59.520 --> 00:09:01.520]  獻在祂的面前
[00:09:01.520 --> 00:09:04.160]  透過詩歌 透過祈禱
[00:09:04.160 --> 00:09:06.320]  奉獻你的心思
[00:09:06.320 --> 00:09:07.600]  透過金錢
[00:09:07.600 --> 00:09:12.000]  象徵著你將生命奉獻給神
[00:09:12.000 --> 00:09:12.960]  有時候崇拜之後
[00:09:12.960 --> 00:09:14.080]  頂尖會說
[00:09:14.080 --> 00:09:17.840]  今天沒有領受
[00:09:17.840 --> 00:09:19.520]  我很明白
[00:09:19.520 --> 00:09:21.200]  我們需要領受
[00:09:21.200 --> 00:09:22.960]  但是更加寶貴的就是你能夠說
[00:09:22.960 --> 00:09:24.400]  主啊 我很開心
[00:09:24.400 --> 00:09:26.000]  我今天心靈很滿足
[00:09:26.000 --> 00:09:27.760]  因為我已經將最好的奉獻
[00:09:27.760 --> 00:09:30.720]  最好的詩歌獻給你
[00:09:30.720 --> 00:09:32.560]  因此我心裏面滿足
[00:09:32.560 --> 00:09:35.280]  我心裏面歡喜
[00:09:35.280 --> 00:09:37.600]  崇拜真正的意思是奉獻
[00:09:37.600 --> 00:09:38.960]  是將你所有的
[00:09:38.960 --> 00:09:41.120]  你都放在神的面前
[00:09:41.120 --> 00:09:44.480]  表達你的感恩 你的讚美
[00:09:44.480 --> 00:09:47.280]  在第二方面我們再看多一步
[00:09:47.280 --> 00:09:50.880]  今天我們的宴祭究竟是甚麼呢?
[00:09:50.880 --> 00:09:52.480]  講得比較具體一點
[00:09:52.480 --> 00:09:54.320]  究竟是甚麼事呢?
[00:09:54.320 --> 00:09:57.120]  我請大家再幫我看多一次聖經
[00:09:57.120 --> 00:10:03.200]  新約的彼得前書
[00:10:03.200 --> 00:10:13.440]  第二章第五節
[00:10:13.440 --> 00:10:16.240]  彼得前書第二章第五節
[00:10:16.240 --> 00:10:19.600]  亦都是我們教會在門口
[00:10:19.600 --> 00:10:24.880]  那個紀念的石上面刻的字
[00:10:24.880 --> 00:10:26.240]  第二章第五節所講
[00:10:26.240 --> 00:10:28.720]  「你們來到主面前
[00:10:28.720 --> 00:10:32.400]  也就像活石被堅造成為靈工
[00:10:32.400 --> 00:10:34.480]  作聖潔的祭司
[00:10:34.480 --> 00:10:39.040]  藉著耶穌基督奉獻神所閱立的靈祭」
[00:10:39.040 --> 00:10:40.800]  弟兄姊妹正是告訴我們
[00:10:40.800 --> 00:10:43.760]  你和我是祭司
[00:10:43.760 --> 00:10:46.320]  是聖潔的祭司
[00:10:46.320 --> 00:10:48.720]  有時我會負責一些婚禮
[00:10:48.720 --> 00:10:50.800]  最近比較多
[00:10:50.800 --> 00:10:53.280]  我都會穿一件牧師袍
[00:10:53.280 --> 00:10:55.600]  有時有些弟兄姊妹見到我穿牧師袍
[00:10:55.600 --> 00:10:59.840]  就說「啊 師母 牧師這件袍很漂亮」
[00:10:59.840 --> 00:11:01.280]  我心裏就想
[00:11:01.280 --> 00:11:03.440]  其實我們每一個人
[00:11:03.440 --> 00:11:06.000]  你和我都有一件袍
[00:11:06.000 --> 00:11:09.760]  這件袍比起牧師袍更加漂亮
[00:11:09.760 --> 00:11:11.360]  是看不見的
[00:11:11.360 --> 00:11:13.040]  不過是實在的
[00:11:13.040 --> 00:11:15.440]  每個人都有一件祭司袍
[00:11:15.440 --> 00:11:17.200]  因為你和我今天在基督裏面
[00:11:17.200 --> 00:11:18.880]  都成為了祭司
[00:11:18.880 --> 00:11:20.640]  耶穌基督結證了我們的生命
[00:11:20.640 --> 00:11:24.000]  把祭司的身份賜給我們
[00:11:24.000 --> 00:11:25.440]  祭司是做甚麼的呢
[00:11:25.440 --> 00:11:27.520]  祭司是有所奉獻
[00:11:27.520 --> 00:11:28.880]  在代表的時候
[00:11:28.880 --> 00:11:30.560]  代表很多的以色列人
[00:11:30.560 --> 00:11:32.640]  把祭品獻上
[00:11:32.640 --> 00:11:35.600]  今天我們不需要獻上祭身
[00:11:35.600 --> 00:11:37.040]  你來到教會的時候
[00:11:37.040 --> 00:11:39.360]  你不需要帶一條牛來
[00:11:39.360 --> 00:11:40.160]  你不要拿一個籠子
[00:11:40.160 --> 00:11:41.440]  穿著一雙鴿子
[00:11:41.440 --> 00:11:43.440]  拿來奉獻 不需要
[00:11:43.440 --> 00:11:45.600]  耶穌基督已經為我們寫在十字架上
[00:11:45.600 --> 00:11:47.840]  祂為我們獻祭了自己
[00:11:47.840 --> 00:11:49.920]  給我們有聖潔的生命
[00:11:49.920 --> 00:11:52.080]  但是今天我們到神的面前
[00:11:52.080 --> 00:11:53.920]  我們有所獻
[00:11:53.920 --> 00:11:54.960]  聖經裏面說
[00:11:54.960 --> 00:11:58.400]  我們把身體奉獻
[00:11:58.400 --> 00:11:59.600]  我們作為祭司
[00:11:59.600 --> 00:12:01.040]  不是獻祭身
[00:12:01.040 --> 00:12:03.440]  而是獻上自己
[00:12:03.440 --> 00:12:05.120]  聽著《羅馬書》十二章第一節說
[00:12:05.120 --> 00:12:05.840]  「所以弟兄們
[00:12:05.840 --> 00:12:07.680]  我以神的慈悲勸你們
[00:12:07.680 --> 00:12:10.480]  把身體獻上
[00:12:10.480 --> 00:12:13.600]  當作活祭」
[00:12:13.600 --> 00:12:16.000]  你說我們豈不是很吃虧
[00:12:16.000 --> 00:12:18.960]  獻了給祂 我們就沒有了
[00:12:18.960 --> 00:12:20.000]  不是
[00:12:20.000 --> 00:12:22.560]  當你能夠被神所閱納
[00:12:22.560 --> 00:12:25.360]  看到何等大的歡欣的事情
[00:12:25.360 --> 00:12:27.600]  神要我們
[00:12:27.600 --> 00:12:29.680]  是一件很感恩的事情
[00:12:29.680 --> 00:12:31.120]  神潔淨我們
[00:12:31.120 --> 00:12:33.040]  叫我們成為了祭司
[00:12:33.040 --> 00:12:37.280]  以致我們能夠被閱納
[00:12:37.280 --> 00:12:38.240]  在幾個月之前
[00:12:38.240 --> 00:12:39.600]  我看了一個新聞
[00:12:39.600 --> 00:12:42.320]  都是在說一些婚事
[00:12:42.320 --> 00:12:45.600]  這件事是一個很美妙的婚姻
[00:12:45.600 --> 00:12:47.120]  是兩個人
[00:12:47.120 --> 00:12:50.480]  女孩子是一個男性心理學家
[00:12:50.480 --> 00:12:51.600]  男孩子
[00:12:51.600 --> 00:12:55.760]  是一個曾經有18年讀印的印君子
[00:12:55.760 --> 00:12:58.400]  不過他已經經過了科幻的戒毒
[00:12:58.400 --> 00:13:01.040]  整個生命完全的改變
[00:13:01.040 --> 00:13:04.240]  這個姐妹她去到廟街榕樹頭
[00:13:04.240 --> 00:13:05.920]  去街頭報道
[00:13:05.920 --> 00:13:08.080]  遇到一個男士
[00:13:08.080 --> 00:13:10.560]  當時他一個好像老伯的樣子
[00:13:10.560 --> 00:13:12.320]  她都認不出他是年輕的
[00:13:12.320 --> 00:13:15.040]  「老伯有什麼可以幫到你?」
[00:13:15.040 --> 00:13:17.520]  因為他整頭蓬鬆的頭髮
[00:13:17.520 --> 00:13:18.960]  斑白的頭髮
[00:13:18.960 --> 00:13:20.080]  很憔悴
[00:13:20.080 --> 00:13:22.080]  他們以為她年紀很大
[00:13:22.080 --> 00:13:24.080]  後來發覺她是吸毒的
[00:13:24.080 --> 00:13:25.520]  而且很老道
[00:13:25.520 --> 00:13:26.720]  經常賭博
[00:13:26.720 --> 00:13:29.040]  失去大多數的金錢
[00:13:29.040 --> 00:13:30.960]  他們一班弟兄姐妹就幫助她
[00:13:30.960 --> 00:13:31.760]  跟她聊天
[00:13:31.760 --> 00:13:32.880]  買飯粒給她吃
[00:13:32.880 --> 00:13:34.720]  一起去照顧她
[00:13:34.720 --> 00:13:37.760]  後來就介紹她去福音戒毒
[00:13:37.760 --> 00:13:39.840]  這位朋友慢慢慢慢認識著
[00:13:39.840 --> 00:13:40.880]  生命改變
[00:13:40.880 --> 00:13:43.840]  整個人完全改變了
[00:13:43.840 --> 00:13:44.640]  接著
[00:13:44.640 --> 00:13:47.360]  她和這位姐妹發生了感情
[00:13:47.360 --> 00:13:49.920]  接著就結婚
[00:13:49.920 --> 00:13:52.800]  當我看到那一幅相片的時候
[00:13:52.800 --> 00:13:53.680]  我就感受到
[00:13:53.680 --> 00:13:56.640]  是那位女生改變了那位男生
[00:13:56.640 --> 00:14:01.600]  更加她樂意將自己和他一起
[00:14:01.600 --> 00:14:04.080]  讓對方和她一起來到生活
[00:14:04.080 --> 00:14:06.720]  我想問那位男生會有什麼感受?
[00:14:06.720 --> 00:14:08.080]  這位男生會感受到
[00:14:08.080 --> 00:14:10.080]  是那位女生改變了他一生
[00:14:10.080 --> 00:14:12.560]  也都容許他進入她生命當中
[00:14:12.560 --> 00:14:14.400]  接納她
[00:14:14.400 --> 00:14:16.800]  成為她的伴侶
[00:14:16.800 --> 00:14:18.480]  這件事我想說的
[00:14:18.480 --> 00:14:20.160]  當我們想到奉獻的時候
[00:14:20.160 --> 00:14:22.320]  其實不是我們有什麼的吃虧
[00:14:22.320 --> 00:14:23.840]  有什麼的虧損
[00:14:23.840 --> 00:14:26.400]  是神潔正叫我們成為了祭司
[00:14:26.400 --> 00:14:28.960]  我們今天成為了一個屬神的人
[00:14:28.960 --> 00:14:30.560]  因此祂樂意接待我們
[00:14:30.560 --> 00:14:32.640]  我們能夠被稱為神的兒女
[00:14:32.640 --> 00:14:34.560]  因此我們可以很歡喜的
[00:14:34.560 --> 00:14:36.560]  要將自己奉獻給祂
[00:14:36.560 --> 00:14:39.040]  因為祂閱納我們
[00:14:39.040 --> 00:14:40.960]  我們將要穿著白袍
[00:14:40.960 --> 00:14:41.920]  好像剛才我們所說的
[00:14:41.920 --> 00:14:43.200]  啟示錄所說的
[00:14:43.200 --> 00:14:44.400]  在寶座面前
[00:14:44.400 --> 00:14:46.400]  坦然無懼的敬拜祂
[00:14:46.400 --> 00:14:50.560]  因為祂完全的閱納我們
[00:14:50.560 --> 00:14:52.080]  聖經給了前書來說
[00:14:52.080 --> 00:14:53.920]  祂說
[00:14:53.920 --> 00:14:57.200]  藉著耶穌基督奉獻
[00:14:57.200 --> 00:14:58.640]  我們能夠奉獻
[00:14:58.640 --> 00:15:01.520]  是藉著基督耶穌所作的工作
[00:15:01.520 --> 00:15:03.920]  以致能夠奉獻自己
[00:15:03.920 --> 00:15:05.760]  但是奉獻自己是什麼呢?
[00:15:05.760 --> 00:15:09.680]  祂說就像活石
[00:15:09.680 --> 00:15:11.200]  活的石頭
[00:15:11.200 --> 00:15:12.880]  在《南無阿書》十二章第一節說
[00:15:12.880 --> 00:15:14.720]  祂說活的祭品
[00:15:14.720 --> 00:15:16.640]  石頭是死物
[00:15:16.640 --> 00:15:18.880]  祭品是死去的生畜
[00:15:18.880 --> 00:15:20.480]  都是死去的
[00:15:20.480 --> 00:15:21.360]  但聖經說
[00:15:21.360 --> 00:15:23.760]  活的石 活的祭
[00:15:23.760 --> 00:15:25.200]  是有生命的
[00:15:25.200 --> 00:15:28.480]  不是無可奈何被動地拖到祭壇裡
[00:15:28.480 --> 00:15:30.000]  而是自己自願的
[00:15:30.000 --> 00:15:32.080]  是出於自己的 主動的
[00:15:32.080 --> 00:15:34.960]  甘心的將自己奉獻出來
[00:15:34.960 --> 00:15:38.720]  樂意去遵從天父的心意來生活
[00:15:38.720 --> 00:15:39.840]  這塊活石
[00:15:39.840 --> 00:15:41.680]  樂意將自己擺出來
[00:15:41.680 --> 00:15:43.680]  被神所建造
[00:15:43.680 --> 00:15:45.840]  成為了靈宮
[00:15:45.840 --> 00:15:47.120]  因此聖經說
[00:15:47.120 --> 00:15:51.360]  這是神所閱立的靈祭
[00:15:51.360 --> 00:15:52.400]  在崇拜當中
[00:15:52.400 --> 00:15:54.800]  我們不需要獻上生畜
[00:15:54.800 --> 00:15:57.120]  但我們需要獻上靈祭
[00:15:57.120 --> 00:15:58.720]  這個靈祭是什麼呢?
[00:15:58.720 --> 00:16:01.760]  這個靈祭就是你和我的身體
[00:16:01.760 --> 00:16:03.600]  和生命
[00:16:03.600 --> 00:16:05.040]  我們個別的 整體的
[00:16:05.040 --> 00:16:06.960]  將靈祭獻上
[00:16:06.960 --> 00:16:10.160]  將生命完全呈現在神的面前
[00:16:10.160 --> 00:16:11.200]  因此崇拜是什麼呢?
[00:16:11.200 --> 00:16:12.640]  崇拜就是不斷不斷
[00:16:12.640 --> 00:16:16.240]  盡心地將自己的生命奉獻給神
[00:16:16.240 --> 00:16:17.760]  不斷告訴神知道
[00:16:17.760 --> 00:16:20.000]  我的心思 意念 感情
[00:16:20.000 --> 00:16:22.400]  我的意志 我的一生
[00:16:22.400 --> 00:16:24.880]  完全是屬於祢的
[00:16:24.880 --> 00:16:26.000]  因此崇拜
[00:16:26.000 --> 00:16:30.720]  是不斷不斷地 盡心地奉獻
[00:16:30.720 --> 00:16:31.760]  在這段時間
[00:16:31.760 --> 00:16:34.080]  大家都知道香港有很多癌症
[00:16:34.080 --> 00:16:36.720]  很多我們的朋友 親人
[00:16:36.720 --> 00:16:38.160]  患了癌症
[00:16:38.160 --> 00:16:41.040]  因此全世界都不斷地在找這種藥
[00:16:41.040 --> 00:16:43.920]  能夠解救癌病
[00:16:43.920 --> 00:16:45.040]  所以我們經常聽見
[00:16:45.040 --> 00:16:46.560]  深圳的一些名醫
[00:16:46.560 --> 00:16:48.800]  呼喚我們去看他
[00:16:48.800 --> 00:16:52.400]  說他有解藥
[00:16:52.400 --> 00:16:55.920]  但是人心最大的癌症是什麼呢?
[00:16:55.920 --> 00:16:57.600]  人心最大的癌症
[00:16:57.600 --> 00:17:00.240]  是自我中心病
[00:17:00.240 --> 00:17:01.440]  一切的罪
[00:17:01.440 --> 00:17:05.440]  都是源於那種自我中心
[00:17:05.440 --> 00:17:07.600]  要處理這個癌病
[00:17:07.600 --> 00:17:10.080]  什麼藥能夠解救呢?
[00:17:10.080 --> 00:17:11.680]  只有一樣
[00:17:11.680 --> 00:17:13.840]  就是權拜神
[00:17:13.840 --> 00:17:17.200]  崇拜神是自我中心最好的解藥
