
[00:00:00.000 --> 00:00:12.160]  歡迎大家來到聖下茶館
[00:03:51.120 --> 00:03:53.120]  但人仍然有一種回應
[00:03:53.120 --> 00:03:56.120]  所以新教都有很多不同的版本
[00:03:56.120 --> 00:03:58.120]  路德是第一個人
[00:03:58.120 --> 00:04:00.120]  開始新教的神學
[00:04:00.120 --> 00:04:03.120]  但其實對於人的回應
[00:04:03.120 --> 00:04:04.120]  這是最深的題目
[00:04:04.120 --> 00:04:07.120]  上帝的恩典是全恩典
[00:04:07.120 --> 00:04:09.120]  但人的回應有多少呢?
[00:04:09.120 --> 00:04:11.120]  這個也有很多不同的說法
[00:04:11.120 --> 00:04:13.120]  但我覺得是一件
[00:04:13.120 --> 00:04:15.120]  起碼大家不需要說這件事
[00:04:15.120 --> 00:04:16.120]  出現了一個生死
[00:04:16.120 --> 00:04:17.120]  好像五百年前那樣
[00:04:17.120 --> 00:04:18.120]  有宗教天真那樣
[00:04:18.120 --> 00:04:20.120]  起碼大家都不會因爲這樣
[00:04:20.120 --> 00:04:23.120]  而出現了很大的破裂關係
[00:04:23.120 --> 00:04:27.120]  我們仍然是承認對方是主教弟兄姊妹
[00:04:27.120 --> 00:04:28.120]  這個也是很重要的一點
[00:04:28.120 --> 00:04:34.120]  但是對於如何去詮釋
[00:04:34.120 --> 00:04:36.120]  或者如何理解上帝的恩典
[00:04:36.120 --> 00:04:38.120]  是有很多不同的看法
[00:04:38.120 --> 00:04:41.120]  最重要的是大家需要去
[00:04:41.120 --> 00:04:43.120]  起碼在基礎裏面開始對話
[00:04:43.120 --> 00:04:44.120]  大家覺得有什麼一樣
[00:04:44.120 --> 00:04:45.120]  大家是承認的
[00:04:45.120 --> 00:04:47.120]  所以都是請教
[00:04:47.120 --> 00:04:50.120]  上帝的恩典是很重要的
[00:04:50.120 --> 00:04:53.120]  人的回應不是靠行爲
[00:04:53.120 --> 00:04:55.120]  這個我想大家都有很多
[00:04:55.120 --> 00:04:56.120]  是共同的地方
[00:04:56.120 --> 00:04:59.120]  只不過是有很多因素
[00:04:59.120 --> 00:05:00.120]  事實上有很多歷史因素
[00:05:00.120 --> 00:05:03.120]  五百年前路德在改革的時候
[00:05:03.120 --> 00:05:04.120]  他的想法
[00:05:04.120 --> 00:05:06.120]  一些重心
[00:05:06.120 --> 00:05:08.120]  有很多不同的詮釋
[00:05:08.120 --> 00:05:10.120]  因爲大家都講恩典
[00:05:10.120 --> 00:05:11.120]  大家都講十字架
[00:05:11.120 --> 00:05:12.120]  恩典都熟悉
[00:05:12.120 --> 00:05:14.120]  但是如何去理解
[00:05:14.120 --> 00:05:15.120]  這是一個很複雜的問題
[00:05:15.120 --> 00:05:19.120]  起碼大家在共同的地方
[00:05:19.120 --> 00:05:23.120]  開始尋求對方的理解
[00:05:23.120 --> 00:05:24.120]  去聆聽
[00:05:24.120 --> 00:05:26.120]  我覺得這是最重要的地方
[00:05:26.120 --> 00:05:27.120]  這個也是我們今天所做的事情
[00:05:27.120 --> 00:05:30.120]  大家不同的宗派信仰
[00:05:30.120 --> 00:05:33.120]  但仍然都是主流的基督徒
[00:05:33.120 --> 00:05:34.120]  沒錯
[00:05:34.120 --> 00:05:36.120]  我的理解就是
[00:05:36.120 --> 00:05:37.120]  如果我的理解沒錯
[00:05:37.120 --> 00:05:39.120]  路德他對人性看法
[00:05:39.120 --> 00:05:41.120]  和天子教是不一樣的
[00:05:41.120 --> 00:05:43.120]  他認爲一個人
[00:05:43.120 --> 00:05:44.120]  如果跟着主耶穌
[00:05:44.120 --> 00:05:47.120]  憑着信心跟着主耶穌
[00:05:47.120 --> 00:05:52.120]  我們可以用一個法庭的比喻來說
[00:05:52.120 --> 00:05:57.120]  就好像基督他的恩典
[00:05:57.120 --> 00:06:01.120]  好像蓋住了這個人
[00:06:01.120 --> 00:06:03.120]  他不看他的罪過
[00:06:03.120 --> 00:06:05.120]  即是說
[00:06:05.120 --> 00:06:10.120]  雖然本質上這個人是一個罪人
[00:06:10.120 --> 00:06:13.120]  但是天主稱他爲義人
[00:06:13.120 --> 00:06:14.120]  因爲他的愛
[00:06:14.120 --> 00:06:16.120]  他的恩典稱他爲義人
[00:06:16.120 --> 00:06:18.120]  所以在這種情況下
[00:06:18.120 --> 00:06:20.120]  一個跟着主的人
[00:06:20.120 --> 00:06:22.120]  他同時是一個義人
[00:06:22.120 --> 00:06:24.120]  也同時是一個罪人
[00:06:24.120 --> 00:06:25.120]  他爲什麼是義人呢
[00:06:25.120 --> 00:06:27.120]  因爲天主稱他爲義人
[00:06:27.120 --> 00:06:28.120]  那他就是義人
[00:06:28.120 --> 00:06:31.120]  但因爲他本質上也是罪人
[00:06:31.120 --> 00:06:34.120]  所以有個所謂同時是罪人
[00:06:34.120 --> 00:06:36.120]  和同時是義人的說法
[00:06:36.120 --> 00:06:38.120]  這是路德提出的觀點
[00:06:38.120 --> 00:06:41.120]  但我們宮教的觀點是不一樣的
[00:06:41.120 --> 00:06:44.120]  我們認爲主耶穌的恩典
[00:06:44.120 --> 00:06:47.120]  是有無窮的轉化力量
[00:06:47.120 --> 00:06:49.120]  他真的可以將一個罪人
[00:06:49.120 --> 00:06:51.120]  轉化爲一個義人
[00:06:51.120 --> 00:06:53.120]  他真的成爲一個義人
[00:06:53.120 --> 00:06:55.120]  所以一個跟着主耶穌
[00:06:55.120 --> 00:06:58.120]  憑着信德跟着主耶穌的人
[00:06:58.120 --> 00:07:00.120]  他真的成爲一個義人
[00:07:00.120 --> 00:07:03.120]  所以我們的說法是
[00:07:03.120 --> 00:07:04.120]  因盡成義
[00:07:04.120 --> 00:07:06.120]  而路德是因盡清義
[00:07:06.120 --> 00:07:08.120]  彼此之間的確是不一樣的
[00:07:08.120 --> 00:07:10.120]  但根是人性的看法
[00:07:10.120 --> 00:07:14.120]  因爲這是核心
[00:07:14.120 --> 00:07:16.120]  所以我們提出這一點
[00:07:16.120 --> 00:07:18.120]  這也關乎路德的性格
[00:07:18.120 --> 00:07:22.120]  路德是一個很有要求的人
[00:07:22.120 --> 00:07:28.120]  是一個很認真做人的人
[00:07:28.120 --> 00:07:31.120]  他自己在年輕的時候
[00:07:31.120 --> 00:07:33.120]  我們說是塔羅經驗
[00:07:33.120 --> 00:07:37.120]  他從一個奧古斯丁修會的修道士
[00:07:37.120 --> 00:07:40.120]  他見到自己內心的生命掙扎
[00:07:40.120 --> 00:07:43.120]  他不斷追求做到上帝的義
[00:07:43.120 --> 00:07:46.120]  因爲他那時候在Wittenberg教書
[00:07:46.120 --> 00:07:48.120]  教詩篇 教迦太書
[00:07:48.120 --> 00:07:50.120]  很多詩篇都講到基督的義
[00:07:50.120 --> 00:07:51.120]  上帝的義
[00:07:51.120 --> 00:07:54.120]  這個義就是上帝的標準
[00:07:54.120 --> 00:07:56.120]  上帝的尾線
[00:07:56.120 --> 00:07:58.120]  他自己做不到
[00:07:58.120 --> 00:07:59.120]  做不到基督的義
[00:07:59.120 --> 00:08:00.120]  或者上帝的義
[00:08:00.120 --> 00:08:02.120]  後來他自己在看羅馬書
[00:08:02.120 --> 00:08:04.120]  原來保羅所講的義
[00:08:04.120 --> 00:08:08.120]  是一個恩訊就能夠達到的義
[00:08:08.120 --> 00:08:12.120]  所以對於自己的行爲很嚴謹
[00:08:12.120 --> 00:08:13.120]  都做不到
[00:08:13.120 --> 00:08:16.120]  所以發覺人是否能夠做到這件事呢
[00:08:16.120 --> 00:08:18.120]  當然這是中末的問題
[00:08:18.120 --> 00:08:19.120]  中末能夠做到
[00:08:19.120 --> 00:08:21.120]  但起碼現世裏的一個人
[00:08:21.120 --> 00:08:24.120]  他似乎仍然都沒有辦法脫離
[00:08:24.120 --> 00:08:27.120]  去達到那種成義的狀態
[00:08:27.120 --> 00:08:30.120]  這正是對於500年前
[00:08:30.120 --> 00:08:32.120]  唯名論出現的看法
[00:08:32.120 --> 00:08:33.120]  唯名論出現就令到
[00:08:33.120 --> 00:08:35.120]  他覺得原來義不一定是
[00:08:35.120 --> 00:08:38.120]  需要一些本質上實際的東西
[00:08:38.120 --> 00:08:40.120]  而可以是一個狀態
[00:08:40.120 --> 00:08:43.120]  可以是一種被稱爲義
[00:08:43.120 --> 00:08:44.120]  稱義最重要就是
[00:08:44.120 --> 00:08:48.120]  那個義是一種狀態
[00:08:48.120 --> 00:08:51.120]  是一個名字
[00:08:51.120 --> 00:08:54.120]  所以原來出現了唯名論
[00:08:54.120 --> 00:08:56.120]  原來恩典和義
[00:08:56.120 --> 00:08:59.120]  不一定是真實地成爲義
[00:08:59.120 --> 00:09:02.120]  而是一種上帝看你爲義
[00:09:02.120 --> 00:09:04.120]  所以他就出現了新想法
[00:09:04.120 --> 00:09:07.120]  原來義可以成爲一個法庭的概念
[00:09:07.120 --> 00:09:09.120]  這就是之前的1500年都沒有的
[00:09:09.120 --> 00:09:12.120]  原來義不是一種真實地
[00:09:12.120 --> 00:09:15.120]  人的義的本質
[00:09:15.120 --> 00:09:18.120]  而是一種上帝眼中的審判概念
[00:09:18.120 --> 00:09:21.120]  所以我覺得義是一種法庭概念
[00:09:21.120 --> 00:09:23.120]  更加是一種終末概念
[00:09:23.120 --> 00:09:26.120]  因爲他覺得到最後的時候
[00:09:26.120 --> 00:09:30.120]  基督律師審判纔算你爲義
[00:09:30.120 --> 00:09:34.120]  就不是一個現世人的狀態
[00:09:34.120 --> 00:09:37.120]  所以他就說原來義是基督裏面的義
[00:09:37.120 --> 00:09:39.120]  一個應許裏面的義
[00:09:39.120 --> 00:09:40.120]  將來應許的義
[00:09:40.120 --> 00:09:43.120]  是一種比較辯證性的看法
[00:09:43.120 --> 00:09:45.120]  多於一種神質的說法
[00:09:45.120 --> 00:09:49.120]  所以他對於人的本質
[00:09:49.120 --> 00:09:52.120]  那種悲觀還是樂觀的看法
[00:09:52.120 --> 00:09:56.120]  他似乎對於人的本質是悲觀
[00:09:56.120 --> 00:09:58.120]  這是最大的不同
[00:09:58.120 --> 00:10:02.120]  這個似乎我和陳牧師的理解
[00:10:02.120 --> 00:10:04.120]  都是差不多的
[00:10:04.120 --> 00:10:09.120]  這方面我就想談一談
[00:10:09.120 --> 00:10:12.120]  有四個主題不知道陳牧師同不同意
[00:10:12.120 --> 00:10:15.120]  第一個提到信心和恩典的問題
[00:10:15.120 --> 00:10:17.120]  這是重要的問題
[00:10:17.120 --> 00:10:19.120]  第二個就是
[00:10:19.120 --> 00:10:22.120]  究竟恩典和人的自由意志的關係
[00:10:22.120 --> 00:10:24.120]  究竟人有沒有自由意志呢?
[00:10:24.120 --> 00:10:26.120]  這也是重要的
[00:10:26.120 --> 00:10:32.120]  第三個就是信心和清義的關係
[00:10:32.120 --> 00:10:35.120]  第四個就是信心和行爲的關係
[00:10:35.120 --> 00:10:38.120]  這四個主題我想看四個主題
[00:10:38.120 --> 00:10:40.120]  不知道陳牧師同不同意
[00:10:40.120 --> 00:10:42.120]  我們就這樣談下去
[00:10:42.120 --> 00:10:46.120]  我們剛纔已經碰到小部分
[00:10:46.120 --> 00:10:50.120]  在這方面來說的確是
[00:10:50.120 --> 00:10:53.120]  因爲我們宮教會認爲
[00:10:53.120 --> 00:10:55.120]  主耶穌的恩寵
[00:10:55.120 --> 00:10:58.120]  他真的可以令人成爲一個義人
[00:10:58.120 --> 00:11:01.120]  所以人投奔主耶穌之後
[00:11:01.120 --> 00:11:04.120]  他悔改歸投奔主耶穌之後
[00:11:04.120 --> 00:11:07.120]  因爲信德他真的成爲了義人
[00:11:07.120 --> 00:11:10.120]  喜歡他成爲一個義人
[00:11:10.120 --> 00:11:12.120]  但不等於他沒有犯罪的傾向
[00:11:12.120 --> 00:11:14.120]  他仍然有犯罪的傾向
[00:11:14.120 --> 00:11:17.120]  但犯罪的傾向不等於犯了罪
[00:11:17.120 --> 00:11:19.120]  譬如貪心本身
[00:11:19.120 --> 00:11:20.120]  我想貪心是一件事
[00:11:20.120 --> 00:11:22.120]  但我實際上控制自己不去做
[00:11:22.120 --> 00:11:24.120]  這不是罪過
[00:11:24.120 --> 00:11:26.120]  但不等於我沒有貪心的傾向
[00:11:26.120 --> 00:11:28.120]  所以我們宮教會就說
[00:11:28.120 --> 00:11:31.120]  一個義人他都有貪心
[00:11:31.120 --> 00:11:33.120]  他有罪的傾向
[00:11:33.120 --> 00:11:35.120]  所以他要奮鬥的一件事就是
[00:11:35.120 --> 00:11:37.120]  不要將這個傾向成爲事實
[00:11:37.120 --> 00:11:39.120]  要努力奮鬥
[00:11:39.120 --> 00:11:41.120]  抗拒這個罪惡
[00:11:41.120 --> 00:11:43.120]  所以我們常常都意識到
[00:11:43.120 --> 00:11:44.120]  我是一個罪人
[00:11:44.120 --> 00:11:46.120]  意思就是我常常有這個傾向
[00:11:46.120 --> 00:11:49.120]  所以字面上我們都同意老德的說法
[00:11:49.120 --> 00:11:52.120]  一個投奔主耶穌的人
[00:11:52.120 --> 00:11:54.120]  他同時是一個罪人
[00:11:54.120 --> 00:11:55.120]  同時是一個義人
[00:11:55.120 --> 00:11:56.120]  不過內容不一樣
[00:11:56.120 --> 00:11:58.120]  都覺得是同時義人
[00:11:58.120 --> 00:11:59.120]  同時義人罪人
[00:11:59.120 --> 00:12:01.120]  比較辯證的說法
[00:12:01.120 --> 00:12:03.120]  不過那個說法不一樣
[00:12:03.120 --> 00:12:05.120]  當我們說他是一個罪人的意思
[00:12:05.120 --> 00:12:07.120]  不是他真的犯了罪
[00:12:07.120 --> 00:12:09.120]  是他有犯罪的傾向
[00:12:09.120 --> 00:12:11.120]  我看到自己有犯罪的傾向
[00:12:11.120 --> 00:12:14.120]  所以我承認我真是一個軟弱的罪人
[00:12:14.120 --> 00:12:16.120]  我有可能會犯罪
[00:12:16.120 --> 00:12:18.120]  實際上都會犯
[00:12:18.120 --> 00:12:19.120]  但就算他不犯罪
[00:12:19.120 --> 00:12:21.120]  我們都稱自己爲一個罪人
[00:12:21.120 --> 00:12:24.120]  因爲看到自己會在一個可憐的狀態裏
[00:12:24.120 --> 00:12:26.120]  很有這個傾向去犯罪
[00:12:26.120 --> 00:12:28.120]  所以常常要靠主耶穌的恩典
[00:12:28.120 --> 00:12:30.120]  才能夠幫助自己
[00:12:30.120 --> 00:12:31.120]  能夠抗拒這個罪惡
[00:12:31.120 --> 00:12:33.120]  所以我們會說是
[00:12:33.120 --> 00:12:34.120]  我們都稱自己是罪人
[00:12:34.120 --> 00:12:35.120]  不過那個意思
[00:12:35.120 --> 00:12:37.120]  和路德說的罪人就不一樣
[00:12:37.120 --> 00:12:39.120]  路德的本質上是罪人
[00:12:39.120 --> 00:12:42.120]  我們說傾向上會犯罪
[00:12:42.120 --> 00:12:43.120]  那個意思是這樣
[00:12:43.120 --> 00:12:46.120]  因爲都有一種高分寸的理論上來說
[00:12:46.120 --> 00:12:49.120]  人是可以是無罪一生裏面
[00:12:49.120 --> 00:12:50.120]  是可以
[00:12:50.120 --> 00:12:51.120]  理論上
[00:12:51.120 --> 00:12:52.120]  理論上
[00:12:52.120 --> 00:12:54.120]  所以這個就少少和路德不同
[00:12:54.120 --> 00:12:55.120]  後來反而
[00:12:55.120 --> 00:12:57.120]  威斯利就反而靠你們了
[00:12:57.120 --> 00:12:58.120]  因爲他都是一種perfect love
[00:12:58.120 --> 00:13:00.120]  一種完全的誠信裏面
[00:13:00.120 --> 00:13:02.120]  就能有一個理論上
[00:13:02.120 --> 00:13:04.120]  都有一個完全誠信的狀態
[00:13:04.120 --> 00:13:06.120]  就不會犯罪
[00:13:06.120 --> 00:13:07.120]  因爲後來
[00:13:07.120 --> 00:13:08.120]  新教自己都有一些人
[00:13:08.120 --> 00:13:09.120]  竟然覺得
[00:13:09.120 --> 00:13:10.120]  都要講transformation
[00:13:10.120 --> 00:13:12.120]  都要有個轉化
[00:13:12.120 --> 00:13:13.120]  路德就沒有
[00:13:13.120 --> 00:13:14.120]  路德就算
[00:13:14.120 --> 00:13:15.120]  我們看回
[00:13:15.120 --> 00:13:16.120]  路德是某一種轉化
[00:13:16.120 --> 00:13:18.120]  這個誠信觀念
[00:13:18.120 --> 00:13:20.120]  後來加爾文都比較強
[00:13:20.120 --> 00:13:22.120]  原來人是可以需要
[00:13:22.120 --> 00:13:24.120]  人的轉化
[00:13:24.120 --> 00:13:25.120]  在基督裏面
[00:13:25.120 --> 00:13:27.120]  能夠成爲更加好的
[00:13:27.120 --> 00:13:29.120]  但是都有一種新教意味
[00:13:29.120 --> 00:13:32.120]  人都是犯罪底
[00:13:32.120 --> 00:13:34.120]  所以都是一個罪人
[00:13:34.120 --> 00:13:36.120]  路德就更加會很悲觀
[00:13:36.120 --> 00:13:38.120]  他每天都要和罪搏鬥
[00:13:38.120 --> 00:13:40.120]  每天都好像重新再洗禮一樣
[00:13:40.120 --> 00:13:42.120]  去和罪揮過
[00:13:42.120 --> 00:13:44.120]  所以我想
[00:13:44.120 --> 00:13:46.120]  這個不單單是
[00:13:46.120 --> 00:13:48.120]  純粹是那種
[00:13:48.120 --> 00:13:50.120]  對於上帝恩典
[00:13:50.120 --> 00:13:52.120]  能夠去改變人
[00:13:52.120 --> 00:13:54.120]  但是是不是
[00:13:54.120 --> 00:13:56.120]  能夠可以
[00:13:56.120 --> 00:13:58.120]  在今生裏面
[00:13:58.120 --> 00:14:00.120]  去完全改變呢
[00:14:00.120 --> 00:14:02.120]  這個都是另一個不同的地方
[00:14:02.120 --> 00:14:04.120]  因爲路德覺得
[00:14:04.120 --> 00:14:06.120]  就算是後來的
[00:14:06.120 --> 00:14:08.120]  改變傳統也好
[00:14:08.120 --> 00:14:10.120]  都沒有那麼樂觀地覺得
[00:14:10.120 --> 00:14:12.120]  基督耶穌的恩典可以
[00:14:12.120 --> 00:14:14.120]  在道德上能夠完全
[00:14:14.120 --> 00:14:16.120]  對於罪能夠
[00:14:16.120 --> 00:14:18.120]  消除這樣
[00:14:18.120 --> 00:14:20.120]  那個字是很重要的
[00:14:20.120 --> 00:14:22.120]  理論上可以免疫
[00:14:22.120 --> 00:14:24.120]  但是我們都
[00:14:24.120 --> 00:14:26.120]  人的犯罪
[00:14:26.120 --> 00:14:28.120]  其實都是一種
[00:14:28.120 --> 00:14:30.120]  很根深蒂固的東西
[00:14:30.120 --> 00:14:32.120]  這個可能有些
[00:14:32.120 --> 00:14:34.120]  不同的地方
[00:14:34.120 --> 00:14:36.120]  這裏我們要補充一點
[00:14:36.120 --> 00:14:38.120]  因爲聖葵說過
[00:14:38.120 --> 00:14:40.120]  人人都犯了罪
[00:14:40.120 --> 00:14:42.120]  恢復了天主的光榮
[00:14:42.120 --> 00:14:44.120]  任何基督徒在一生裏面
[00:14:44.120 --> 00:14:46.120]  肯定會犯罪
[00:14:46.120 --> 00:14:48.120]  除了主耶穌本身不犯罪之外
[00:14:48.120 --> 00:14:50.120]  任何基督徒都會犯罪
[00:14:50.120 --> 00:14:52.120]  宮教會完全同意一件事
[00:14:52.120 --> 00:14:54.120]  意思是一個犯罪的人
[00:14:54.120 --> 00:14:56.120]  真心悔改
[00:14:56.120 --> 00:14:58.120]  他的罪能夠得到赦免
[00:14:58.120 --> 00:15:00.120]  他真的成爲一個義人
[00:15:00.120 --> 00:15:02.120]  但是他將來可以再犯罪
[00:15:02.120 --> 00:15:04.120]  不是否定一人
[00:15:04.120 --> 00:15:06.120]  所以我們並不是說
[00:15:06.120 --> 00:15:08.120]  一個人信了主耶穌一生都不犯罪
[00:15:08.120 --> 00:15:10.120]  這是幻想
[00:15:10.120 --> 00:15:12.120]  我自己不同意這個觀點
[00:15:12.120 --> 00:15:14.120]  保祿也不同意
[00:15:14.120 --> 00:15:16.120]  我認爲這個不存在
[00:15:16.120 --> 00:15:18.120]  除了主耶穌一個人之外
[00:15:18.120 --> 00:15:20.120]  沒有其他人做得到
[00:15:20.120 --> 00:15:22.120]  只不過當一個人
[00:15:22.120 --> 00:15:24.120]  真誠悔改
[00:15:24.120 --> 00:15:26.120]  他真的得到罪過赦免
[00:15:26.120 --> 00:15:28.120]  他真的成爲一個義人
[00:15:28.120 --> 00:15:30.120]  但如果他再犯罪
[00:15:30.120 --> 00:15:32.120]  他又成爲一個罪人
[00:15:32.120 --> 00:15:34.120]  所以他不斷悔改
[00:15:34.120 --> 00:15:36.120]  人一生要不停悔改
[00:15:36.120 --> 00:15:40.120]  大家對於罪有什麼不同
[00:15:40.120 --> 00:15:42.120]  基督教是這樣
[00:15:42.120 --> 00:15:44.120]  犯罪之後要告解
[00:15:44.120 --> 00:15:46.120]  他要懺悔
[00:15:46.120 --> 00:15:48.120]  罪就沒有了
[00:15:48.120 --> 00:15:50.120]  但基督教看法似乎不是這樣
[00:15:50.120 --> 00:15:56.120]  他覺得耶穌十字架已經把罪待熟了
[00:15:56.120 --> 00:15:58.120]  在審判的時候
[00:15:58.120 --> 00:16:02.120]  把罪債洗清
[00:16:02.120 --> 00:16:04.120]  不是一個污禿的東西
[00:16:04.120 --> 00:16:06.120]  污禿的東西就把它抹乾淨
[00:16:06.120 --> 00:16:08.120]  對於罪的觀念
[00:16:08.120 --> 00:16:10.120]  究竟罪是什麼
[00:16:10.120 --> 00:16:12.120]  罪是一種污禿的東西
[00:16:12.120 --> 00:16:14.120]  一犯了就抹乾淨
[00:16:14.120 --> 00:16:16.120]  還是一種
[00:16:16.120 --> 00:16:18.120]  還有無爲名論的看法
[00:16:18.120 --> 00:16:20.120]  始終是一種狀態
[00:16:20.120 --> 00:16:22.120]  唯有在基督裏
[00:16:22.120 --> 00:16:26.120]  透過審判去赦免
[00:16:26.120 --> 00:16:28.120]  去待熟
[00:16:28.120 --> 00:16:30.120]  這是不同的地方
[00:16:30.120 --> 00:16:34.120]  所以大家的猜測
[00:16:34.120 --> 00:16:36.120]  就是罪的看法
[00:16:36.120 --> 00:16:38.120]  究竟罪是犯了
[00:16:38.120 --> 00:16:40.120]  抹了就沒有事
[00:16:40.120 --> 00:16:44.120]  還是人的一種狀態
[00:16:44.120 --> 00:16:50.120]  一種能夠在審判時候去看你是不是沒有罪呢
[00:16:50.120 --> 00:16:52.120]  罪是一個很不同的看法
[00:16:52.120 --> 00:16:54.120]  似乎我們要在下一集再談
[00:16:54.120 --> 00:16:56.120]  這個有關這麼細節的事情
[00:16:56.120 --> 00:16:58.120]  不如我們下一集再談
[00:16:58.120 --> 00:17:00.120]  我們先談100分鐘
