
[00:00:00.000 --> 00:00:04.500]  今天晚上我們來到第三課
[00:12:10.000 --> 00:12:13.000]  是指著無尋節說的
[00:12:13.000 --> 00:12:18.000]  而無尋節就是教會時期的開始
[00:12:18.000 --> 00:12:22.000]  那麼現在看第三個國度的時期
[00:12:22.000 --> 00:12:27.000]  就是千禧年的時期
[00:12:27.000 --> 00:12:34.000]  耶穌基督與第一次復活的人一同作王一千年
[00:12:34.000 --> 00:12:38.000]  七十路二十章四節到六節
[00:12:38.000 --> 00:12:42.000]  這是千年國度
[00:12:42.000 --> 00:12:44.000]  第四個時期
[00:12:44.000 --> 00:12:46.000]  新天新地的時期
[00:12:46.000 --> 00:12:49.000]  神自己永遠作王
[00:12:49.000 --> 00:12:52.000]  七十路二十一章第五節
[00:12:52.000 --> 00:12:58.000]  二十二章第一節到第三節
[00:12:58.000 --> 00:13:00.000]  在這個時期裏面
[00:13:00.000 --> 00:13:02.000]  神居首位
[00:13:02.000 --> 00:13:04.000]  基督次之
[00:13:04.000 --> 00:13:07.000]  信徒又次之
[00:13:07.000 --> 00:13:10.000]  神是王
[00:13:10.000 --> 00:13:12.000]  基督也是王
[00:13:12.000 --> 00:13:15.000]  信徒與主一同作王
[00:13:15.000 --> 00:13:22.000]  所以這三主的王有不同的地位
[00:13:22.000 --> 00:13:25.000]  神是最高的地位
[00:13:25.000 --> 00:13:28.000]  基督是其次的地位
[00:13:28.000 --> 00:13:33.000]  信徒是又其次的地位
[00:13:33.000 --> 00:13:36.000]  但是都是作王的
[00:13:36.000 --> 00:13:49.000]  我們看格林多前書十五章二十四節
[00:13:49.000 --> 00:13:52.000]  再後末期到了
[00:13:52.000 --> 00:13:55.000]  那時基督即將一切知政的
[00:13:55.000 --> 00:13:56.000]  掌權的
[00:13:56.000 --> 00:13:57.000]  有能的
[00:13:57.000 --> 00:13:59.000]  都毀滅了
[00:13:59.000 --> 00:14:02.000]  就把國交予父神
[00:14:02.000 --> 00:14:05.000]  因為基督必要作王
[00:14:05.000 --> 00:14:13.000]  等神把一切仇敵都放在祂的腳下
[00:14:13.000 --> 00:14:16.000]  在這裏提到
[00:14:16.000 --> 00:14:19.000]  基督作王
[00:14:19.000 --> 00:14:21.000]  但是到了最後
[00:14:21.000 --> 00:14:26.000]  祂要把一切
[00:14:26.000 --> 00:14:30.000]  把國度的一切都交給父神
[00:14:30.000 --> 00:14:32.000]  這裏說得很清楚
[00:14:32.000 --> 00:14:35.000]  我們在其他的地方看見
[00:14:35.000 --> 00:14:41.000]  基督徒要與基督一同作王
[00:14:41.000 --> 00:14:46.000]  這是在西施路二十二章第五節說的
[00:14:46.000 --> 00:14:53.000]  西施路二十二章第五節
[00:14:53.000 --> 00:14:55.000]  不再有黑夜
[00:14:55.000 --> 00:14:57.000]  他們也不用燈光日光
[00:14:57.000 --> 00:15:00.000]  因為主神要光照他們
[00:15:00.000 --> 00:15:04.000]  他們要作王直到永永遠遠
[00:15:04.000 --> 00:15:07.000]  他們就是指著得救的人
[00:15:07.000 --> 00:15:09.000]  在新天新地裏面的人
[00:15:09.000 --> 00:15:14.000]  他們要作王直到永永遠遠
[00:15:14.000 --> 00:15:16.000]  這是我們自己不敢求
[00:15:16.000 --> 00:15:17.000]  不敢想的
[00:15:17.000 --> 00:15:22.000]  但是神的話就這樣告訴我們
[00:15:22.000 --> 00:15:25.000]  這是神特別的恩典
[00:15:25.000 --> 00:15:27.000]  所以在基督裏面
[00:15:27.000 --> 00:15:32.000]  我們從最低升到最高
[00:15:32.000 --> 00:15:35.000]  有的人批評基督教
[00:15:35.000 --> 00:15:40.000]  說基督教把人的價值點低了
[00:15:40.000 --> 00:15:44.000]  說人是罪人是罪人是罪人
[00:15:44.000 --> 00:15:49.000]  所以很多非基督徒聽見這個話就很不高興
[00:15:49.000 --> 00:15:54.000]  他們說基督教太輕看人了
[00:15:54.000 --> 00:16:00.000]  但是事實上聖經的真理不是這樣
[00:16:00.000 --> 00:16:05.000]  聖經是要人先謙卑下來
[00:16:05.000 --> 00:16:09.000]  了解自己是墮落的人
[00:16:09.000 --> 00:16:11.000]  是罪人
[00:16:11.000 --> 00:16:13.000]  是有虧欠的人
[00:16:13.000 --> 00:16:15.000]  虧去了神的榮耀
[00:16:15.000 --> 00:16:18.000]  要悔改認罪
[00:16:18.000 --> 00:16:19.000]  跪向神
[00:16:19.000 --> 00:16:25.000]  然後他就在基督裏和基督一同升高
[00:16:25.000 --> 00:16:27.000]  他成為神的兒女
[00:16:27.000 --> 00:16:30.000]  他成了耶穌基督的朋友
[00:16:30.000 --> 00:16:35.000]  而且他成為基督的心腹
[00:16:35.000 --> 00:16:41.000]  他和基督同食同活同榮
[00:16:41.000 --> 00:16:44.000]  後來和基督一同作王
[00:16:44.000 --> 00:16:47.000]  這是升到最高
[00:16:47.000 --> 00:16:49.000]  無以附加的高
[00:16:49.000 --> 00:16:54.000]  這就表示聖經非常的重視人
[00:16:54.000 --> 00:16:59.000]  我們常常讀書
[00:16:59.000 --> 00:17:04.000]  看書看到所謂人本主義
[00:17:04.000 --> 00:17:06.000]  人文主義
[00:17:06.000 --> 00:17:07.000]  Humanism
[00:17:07.000 --> 00:17:12.000]  Humanism是很重視人的
[00:17:12.000 --> 00:17:16.000]  所以Humanists他們都不接受基督教
[00:17:16.000 --> 00:17:20.000]  他們認為基督教把人否定
[00:17:20.000 --> 00:17:22.000]  貶值太厲害
[00:17:22.000 --> 00:17:27.000]  他們說那樣反對是不了解聖經的全部的真理
[00:17:27.000 --> 00:17:32.000]  他們只注意到聖經說人是罪人
[00:17:32.000 --> 00:17:35.000]  人是敗壞的
[00:17:35.000 --> 00:17:38.000]  好像約翰·加爾文說
[00:17:38.000 --> 00:17:41.000]  人是totally depraved
[00:17:41.000 --> 00:17:43.000]  這個total depravity
[00:17:43.000 --> 00:17:46.000]  人的完全的墮落
[00:17:46.000 --> 00:17:50.000]  是人本主義人文主義所不肯接受的
[00:17:50.000 --> 00:17:54.000]  他們不了解基督教的聖經
[00:17:54.000 --> 00:17:58.000]  為什麼說人是罪人
[00:17:58.000 --> 00:18:03.000]  為什麼把人的價值先否定
[00:18:03.000 --> 00:18:09.000]  目的是要人真正的得到價值的更新
[00:18:09.000 --> 00:18:14.000]  能夠有真正的高升
[00:18:14.000 --> 00:18:18.000]  如果一個人還是罪人
[00:18:18.000 --> 00:18:20.000]  他生命還沒有改變
[00:18:20.000 --> 00:18:22.000]  就把他那樣的高舉起來
[00:18:22.000 --> 00:18:25.000]  那是很大的錯誤
[00:18:25.000 --> 00:18:28.000]  將來他還會跌下來
[00:18:28.000 --> 00:18:32.000]  那不是真正的把他升高
[00:18:32.000 --> 00:18:36.000]  那是表面的升高
[00:18:36.000 --> 00:18:39.000]  等到他真是有了蘇靈的價值了
[00:18:39.000 --> 00:18:41.000]  有了生命的價值了
[00:18:41.000 --> 00:18:45.000]  他有了神的形象的恢復了
[00:18:45.000 --> 00:18:47.000]  那個時候再把他舉上去
[00:18:47.000 --> 00:18:49.000]  那就是穩妥的
[00:18:49.000 --> 00:18:50.000]  那就是正確的
[00:18:50.000 --> 00:18:53.000]  那就是永恆的了
[00:18:53.000 --> 00:19:00.000]  所以我們有biblical humanism和secular humanism
[00:19:00.000 --> 00:19:03.000]  兩者之間有很大的分別
[00:19:03.000 --> 00:19:06.000]  這個secular humanism
[00:19:06.000 --> 00:19:10.000]  就是要把人照他原來沒有重生
[00:19:10.000 --> 00:19:12.000]  沒有悔改的那個情況
[00:19:12.000 --> 00:19:14.000]  就把他高舉起來
[00:19:14.000 --> 00:19:18.000]  這個舉的高 跌的低
[00:19:18.000 --> 00:19:21.000]  但是聖經的humanism
[00:19:21.000 --> 00:19:27.000]  卻是把人真正的正確的高舉起來
[00:19:27.000 --> 00:19:29.000]  這是一個很大的分別
[00:19:29.000 --> 00:19:31.000]  我們要了解的
[00:19:31.000 --> 00:19:37.000]  如果有的朋友和你談到基督教對人的觀念
[00:19:37.000 --> 00:19:45.000]  你可以向他解釋聖經關於人的真理
[00:19:45.000 --> 00:19:51.000]  那麼現在我們看國度擴展的奧秘
[00:19:51.000 --> 00:19:55.000]  國度擴展的奧秘
[00:19:55.000 --> 00:19:59.000]  這就是A、B、B
[00:19:59.000 --> 00:20:02.000]  主耶穌在《馬太福音》裡面
[00:20:02.000 --> 00:20:06.000]  用了許多的比喻來講解國度的奧秘
[00:20:06.000 --> 00:20:09.000]  一共有17個比喻
[00:20:09.000 --> 00:20:11.000]  單單在《馬太福音》裡面
[00:20:11.000 --> 00:20:16.000]  主耶穌就講了17個關於天國的比喻
[00:20:16.000 --> 00:20:20.000]  這個章節都印在講義裡面
[00:20:20.000 --> 00:20:22.000]  在這17個比喻裡面
[00:20:22.000 --> 00:20:31.000]  我們可以歸納出來7個國度擴展的因素
[00:20:31.000 --> 00:20:34.000]  上文我們已經看過
[00:20:34.000 --> 00:20:41.000]  今天的教會就是國度的各4個時期之一
[00:20:41.000 --> 00:20:46.000]  今天的教會就是聖的國度
[00:20:46.000 --> 00:20:49.000]  那麼在今天這個教會時期裡面
[00:20:49.000 --> 00:20:52.000]  聖的國度怎麼樣擴展呢?
[00:20:52.000 --> 00:20:55.000]  換句話說教會怎麼擴展呢?
[00:20:55.000 --> 00:20:58.000]  我們常常講的教會增長
[00:20:58.000 --> 00:21:00.000]  Church growth
[00:21:00.000 --> 00:21:05.000]  那麼到底主耶穌怎麼樣講教會增長呢?
[00:21:05.000 --> 00:21:09.000]  我們常常聽見人的理論、人的方法
[00:21:09.000 --> 00:21:14.000]  但是我們更重要也知道主耶穌告訴我們
[00:21:14.000 --> 00:21:17.000]  教會增長的因素是什麼?
[00:21:17.000 --> 00:21:20.000]  祕訣是什麼?
[00:21:20.000 --> 00:21:23.000]  我們現在下面就要看
[00:21:23.000 --> 00:21:29.000]  這是非常重要的一件事
[00:21:29.000 --> 00:21:33.000]  我們所歸納出來的7個國度擴展
[00:21:33.000 --> 00:21:37.000]  或者說教會擴展的重要因素
[00:21:37.000 --> 00:21:43.000]  第一,多種多收
[00:21:43.000 --> 00:21:49.000]  主耶穌在《馬太福音》13章第8節
[00:21:49.000 --> 00:21:52.000]  在這一段裡面告訴我們
[00:21:52.000 --> 00:21:55.000]  農夫殺種的比喻
[00:21:55.000 --> 00:21:58.000]  有一個農夫出去殺種
[00:21:58.000 --> 00:22:00.000]  他到處殺
[00:22:00.000 --> 00:22:02.000]  有的落在路邊
[00:22:02.000 --> 00:22:04.000]  有個廢鳥來吃進來
[00:22:04.000 --> 00:22:08.000]  有的落在土前石頭地上
[00:22:08.000 --> 00:22:12.000]  結果很快生長起來
[00:22:12.000 --> 00:22:13.000]  是因為沒有根
[00:22:13.000 --> 00:22:15.000]  太陽出來一曬
[00:22:15.000 --> 00:22:18.000]  它就枯乾了
[00:22:18.000 --> 00:22:21.000]  有的落在荊棘裡面
[00:22:21.000 --> 00:22:24.000]  棘裡裡面就被塞住
[00:22:24.000 --> 00:22:28.000]  不能夠發長結石
[00:22:28.000 --> 00:22:34.000]  也有一部分落在豪土裡面就生長結石
[00:22:34.000 --> 00:22:38.000]  30倍、60倍、100倍
[00:22:38.000 --> 00:22:41.000]  那麼這四種的情況
[00:22:41.000 --> 00:22:43.000]  各有不同
[00:22:43.000 --> 00:22:45.000]  如果我們把這四種的情況
[00:22:45.000 --> 00:22:48.000]  用比例來講
[00:22:48.000 --> 00:22:52.000]  落在豪土裡的是1/4的話
[00:22:52.000 --> 00:22:57.000]  我們怎麼能夠使這個結石的1/4
[00:22:57.000 --> 00:23:00.000]  它的種數增加呢?
[00:23:00.000 --> 00:23:03.000]  唯一的辦法就是多殺種
[00:23:03.000 --> 00:23:06.000]  如果你殺種的種量多了
[00:23:06.000 --> 00:23:09.000]  這個種量的1/4就多了
[00:23:09.000 --> 00:23:12.000]  比方說如果你殺100粒種子
[00:23:12.000 --> 00:23:15.000]  那麼1/4就是25粒
[00:23:15.000 --> 00:23:20.000]  這個25粒能夠增長結石
[00:23:20.000 --> 00:23:23.000]  75粒是其他的三種的情況
[00:23:23.000 --> 00:23:26.000]  不能夠真正的結石
[00:23:26.000 --> 00:23:32.000]  如果要增加結石的那個量
[00:23:32.000 --> 00:23:35.000]  唯一的方法就是你多殺種子
[00:23:35.000 --> 00:23:37.000]  如果你殺200粒
[00:23:37.000 --> 00:23:40.000]  那麼這個結石的就是剩下50粒
[00:23:40.000 --> 00:23:42.000]  如果你殺400粒
[00:23:42.000 --> 00:23:44.000]  結石的就是100粒
[00:23:44.000 --> 00:23:46.000]  你殺1000粒
[00:23:46.000 --> 00:23:49.000]  結石的就是250粒
[00:23:49.000 --> 00:23:54.000]  所以如果你要結石的那一部分增加的話
[00:23:54.000 --> 00:23:57.000]  唯一的辦法就是更多的殺種
[00:23:57.000 --> 00:23:58.000]  更多的殺種
[00:23:58.000 --> 00:23:59.000]  更多的殺種
[00:23:59.000 --> 00:24:02.000]  到處殺種
[00:24:02.000 --> 00:24:05.000]  我們殺婦嬰的種子的時候
[00:24:05.000 --> 00:24:15.000]  很容易把我們的眼睛注重在頭三種的情況
[00:24:15.000 --> 00:24:17.000]  我們就灰心了
[00:24:17.000 --> 00:24:20.000]  看見我們殺的種子落在路邊
[00:24:20.000 --> 00:24:23.000]  被撒旦好像被鳥一樣來吃掉了
[00:24:23.000 --> 00:24:25.000]  有的落在土前石頭地上
[00:24:25.000 --> 00:24:27.000]  一開始好像結束了
[00:24:27.000 --> 00:24:29.000]  後來又結束了
[00:24:29.000 --> 00:24:32.000]  有的信了主義後
[00:24:32.000 --> 00:24:36.000]  就被世俗被錢財的迷惑
[00:24:36.000 --> 00:24:42.000]  被各樣的思慮捆住塞住
[00:24:42.000 --> 00:24:44.000]  不能夠結石
[00:24:44.000 --> 00:24:49.000]  我們就注意力放在那頭三種的情況上
[00:24:49.000 --> 00:24:52.000]  結果我們就灰心了
[00:24:52.000 --> 00:24:57.000]  我們就停止傳婦嬰殺種了
[00:24:57.000 --> 00:24:59.000]  我們不要那樣
[00:24:59.000 --> 00:25:03.000]  我們要開始就在心理的了解裡面
[00:25:03.000 --> 00:25:07.000]  看清楚這個真理
[00:25:07.000 --> 00:25:09.000]  結石的種子
[00:25:09.000 --> 00:25:12.000]  這是一部分
[00:25:12.000 --> 00:25:14.000]  可能是四分之一
[00:25:14.000 --> 00:25:17.000]  我們不能確定地說四分之一
[00:25:17.000 --> 00:25:21.000]  因為我們不曉得這四種的情況的比例到底怎麼樣
[00:25:21.000 --> 00:25:25.000]  但是我們可以大概說四分之一
[00:25:25.000 --> 00:25:28.000]  所以我們要把我們的注意力
[00:25:28.000 --> 00:25:33.000]  放在這四分之一結石的種子上面
[00:25:33.000 --> 00:25:35.000]  我們就有安慰
[00:25:35.000 --> 00:25:37.000]  我們就有盼望
[00:25:37.000 --> 00:25:39.000]  我們就不灰心
[00:25:39.000 --> 00:25:42.000]  因為這四分之一的種子
[00:25:42.000 --> 00:25:45.000]  也是值得我們去努力的
[00:25:45.000 --> 00:25:46.000]  有人說得好
[00:25:46.000 --> 00:25:50.000]  如果世上只有一個滅亡的人需要拯救
[00:25:50.000 --> 00:25:53.000]  主耶穌也會來到世界上
[00:25:53.000 --> 00:25:57.000]  為他死在十字架上來拯救他
[00:25:57.000 --> 00:26:03.000]  因為一個人的靈魂的價值是非常的重大
[00:26:03.000 --> 00:26:06.000]  如果我們用這個眼光來看
[00:26:06.000 --> 00:26:09.000]  我們得的人有的時候雖然覺得少
[00:26:09.000 --> 00:26:11.000]  我們也不要灰心
[00:26:11.000 --> 00:26:15.000]  因為每一個靈魂的價值
[00:26:15.000 --> 00:26:16.000]  在神的眼中看
[00:26:16.000 --> 00:26:20.000]  都是非常非常的寶貴的
[00:26:20.000 --> 00:26:23.000]  我們要用神的眼光來看
[00:26:23.000 --> 00:26:26.000]  我們想到主耶穌講的那個比喻
[00:26:26.000 --> 00:26:29.000]  有九十九隻羊
[00:26:29.000 --> 00:26:32.000]  其中一隻迷失了
[00:26:32.000 --> 00:26:37.000]  這個好慕人就去冒各樣的危險
