
[00:00:00.000 --> 00:00:02.600]  我們一起思想神的說話
[00:02:49.040 --> 00:02:50.240]  我們說一直以來
[00:02:50.240 --> 00:02:51.840]  我們看聖經經常問
[00:02:51.840 --> 00:02:53.120]  為什麼耶穌會這麼做呢?
[00:02:53.120 --> 00:02:55.360]  為什麼耶穌會這麼說呢?
[00:02:55.360 --> 00:02:57.520]  我們今天試試倒過來
[00:02:57.520 --> 00:02:58.720]  我們將我們的主角
[00:02:58.720 --> 00:02:59.880]  放在這個女人身上
[00:02:59.880 --> 00:03:00.480]  好不好?
[00:03:00.480 --> 00:03:01.640]  這個女人身上
[00:03:01.640 --> 00:03:02.760]  我們看看這個女人
[00:03:02.760 --> 00:03:06.240]  究竟有什麼值得我們學校的榜樣
[00:03:06.240 --> 00:03:07.640]  你說學校的榜樣?
[00:03:07.640 --> 00:03:08.360]  是啊
[00:03:08.360 --> 00:03:09.400]  我想跟大家說
[00:03:09.400 --> 00:03:10.960]  這個雖然不見經傳的
[00:03:10.960 --> 00:03:12.440]  我連名字都不知道的
[00:03:12.440 --> 00:03:13.880]  一個外國的女人
[00:03:13.880 --> 00:03:15.040]  外邦的女人
[00:03:15.040 --> 00:03:18.440]  但是她所表現出來的那種祈禱
[00:03:18.440 --> 00:03:21.680]  祈禱的那種態度
[00:03:21.840 --> 00:03:24.040]  是今天你和我也要學的
[00:03:24.040 --> 00:03:27.760]  究竟祈禱的態度有什麼精彩之處呢?
[00:03:27.760 --> 00:03:30.200]  我們說這是一個很高分的祈禱
[00:03:30.200 --> 00:03:32.840]  是一個神很喜歡的祈禱
[00:03:32.840 --> 00:03:34.800]  這個祈禱最重要的
[00:03:34.800 --> 00:03:36.320]  我們一路看下去的時候
[00:03:36.320 --> 00:03:37.920]  我想指出大家
[00:03:37.920 --> 00:03:41.040]  有三個很重要的真理和態度
[00:03:41.040 --> 00:03:41.880]  三個
[00:03:41.880 --> 00:03:44.240]  希望這一次你離開的時候
[00:03:44.240 --> 00:03:45.280]  你記住這三樣東西
[00:03:45.280 --> 00:03:45.920]  好不好?
[00:03:45.920 --> 00:03:47.520]  以後我們祈禱裡面的時候
[00:03:47.520 --> 00:03:49.200]  時常都想著這個女人
[00:03:49.200 --> 00:03:52.120]  想著這個女人所給我們看見的榜樣
[00:03:52.120 --> 00:03:53.360]  這三個的真理
[00:03:53.360 --> 00:03:54.520]  哪三個真理呢?
[00:03:54.520 --> 00:03:55.160]  第一
[00:03:55.160 --> 00:04:00.040]  這個女人對神有一種很徹底的信任
[00:04:00.040 --> 00:04:02.360]  她信任神
[00:04:02.360 --> 00:04:04.640]  徹底的信任神
[00:04:04.640 --> 00:04:05.760]  第二
[00:04:05.760 --> 00:04:08.640]  這個女人她知道自己的需要
[00:04:08.640 --> 00:04:09.720]  尤其是女兒
[00:04:09.720 --> 00:04:10.480]  她說
[00:04:10.480 --> 00:04:13.000]  我女兒比鬼父更苦
[00:04:13.000 --> 00:04:15.120]  她知道自己的需要
[00:04:15.120 --> 00:04:16.800]  她很明白自己的需要
[00:04:16.800 --> 00:04:18.880]  所以她很懇切的
[00:04:18.880 --> 00:04:20.400]  她很懇切的
[00:04:20.400 --> 00:04:22.280]  來求神
[00:04:22.280 --> 00:04:24.000]  去醫好她
[00:04:24.000 --> 00:04:27.360]  這個懇切帶來一種很堅持的態度
[00:04:27.360 --> 00:04:29.920]  堅持而懇切的態度
[00:04:29.920 --> 00:04:31.080]  第三
[00:04:31.080 --> 00:04:33.520]  她又很明白她的身份
[00:04:33.520 --> 00:04:35.640]  和耶穌的身份
[00:04:35.640 --> 00:04:37.960]  其實是無可誇的地方
[00:04:37.960 --> 00:04:39.520]  她應該是不配的
[00:04:39.520 --> 00:04:42.120]  她不是奉旨耶穌要醫好她的
[00:04:42.120 --> 00:04:43.440]  所以她很明白
[00:04:43.440 --> 00:04:45.720]  她存有一個謙卑的心
[00:04:45.720 --> 00:04:46.760]  三樣
[00:04:46.760 --> 00:04:47.880]  記得了嗎?
[00:04:47.880 --> 00:04:49.520]  我一開始就說了
[00:04:49.520 --> 00:04:50.880]  對神
[00:04:50.880 --> 00:04:53.560]  有一個信任
[00:04:53.560 --> 00:04:56.680]  對自己的需要所產生出來的一種
[00:04:56.680 --> 00:04:59.240]  堅持的懇切
[00:04:59.240 --> 00:05:01.880]  然後很明白神和我之間
[00:05:01.880 --> 00:05:03.200]  神要聽我祈禱嗎?
[00:05:03.200 --> 00:05:04.240]  不一定需要的
[00:05:04.240 --> 00:05:04.840]  不過
[00:05:04.840 --> 00:05:06.960]  我帶著謙卑的心
[00:05:06.960 --> 00:05:08.720]  明白自己的地位
[00:05:08.720 --> 00:05:10.280]  來到神的面前
[00:05:10.280 --> 00:05:11.320]  謙卑
[00:05:11.320 --> 00:05:12.360]  懇切
[00:05:12.360 --> 00:05:13.560]  信任
[00:05:14.440 --> 00:05:19.560]  我們看看這三方面有什麼具體的意思和內容
[00:05:19.560 --> 00:05:23.520]  首先我們看看什麼叫做對神的信任
[00:05:23.520 --> 00:05:26.280]  究竟這個女人對神如何信任
[00:05:26.280 --> 00:05:30.600]  我們試試將馬可福音和馬太福音
[00:05:30.600 --> 00:05:31.520]  綜合起來
[00:05:31.520 --> 00:05:33.200]  按情重組
[00:05:33.200 --> 00:05:35.360]  然後整個過程
[00:05:35.360 --> 00:05:39.240]  我們看到我們追隨這個女人的心路歷程
[00:05:39.240 --> 00:05:40.360]  你就感覺到
[00:05:40.360 --> 00:05:43.240]  也明白她的信任是什麼一回事
[00:05:43.440 --> 00:05:47.160]  首先我們看說耶穌去了推羅西頓一個外國的地方
[00:05:47.160 --> 00:05:48.280]  大概耶路撒冷
[00:05:48.280 --> 00:05:50.720]  或者以北的地方
[00:05:50.720 --> 00:05:52.200]  外國人的地方
[00:05:52.200 --> 00:05:53.760]  然後他本來是為什麼呢?
[00:05:53.760 --> 00:05:55.760]  帶著一群門徒去退休
[00:05:55.760 --> 00:05:58.000]  所以他想避開那些人
[00:05:58.000 --> 00:05:59.400]  進入了家裡
[00:05:59.400 --> 00:06:00.040]  想靜一靜
[00:06:00.040 --> 00:06:00.840]  怎知道
[00:06:00.840 --> 00:06:02.760]  風聲走漏了
[00:06:02.760 --> 00:06:03.800]  這個
[00:06:03.800 --> 00:06:05.360]  菲利基的女人
[00:06:05.360 --> 00:06:06.280]  馬可福音說
[00:06:06.280 --> 00:06:08.440]  這個希臘的女人
[00:06:08.440 --> 00:06:11.880]  聽到風聲走來找耶穌
[00:06:11.880 --> 00:06:13.880]  後面就叫他
[00:06:13.880 --> 00:06:15.520]  不斷地叫
[00:06:15.520 --> 00:06:17.080]  聖經告訴我們
[00:06:17.080 --> 00:06:17.960]  中文不能翻譯
[00:06:17.960 --> 00:06:20.760]  是用一個未完成式
[00:06:20.760 --> 00:06:22.440]  不斷地叫他
[00:06:22.440 --> 00:06:23.760]  就叫給耶穌聽
[00:06:23.760 --> 00:06:25.320]  主啊,大衛的子孫啊
[00:06:25.320 --> 00:06:26.640]  可憐我的女兒
[00:06:26.640 --> 00:06:29.560]  因為她被鬼附得很苦
[00:06:29.560 --> 00:06:31.120]  陳詞很切
[00:06:31.120 --> 00:06:31.840]  對不對?
[00:06:31.840 --> 00:06:32.560]  好了
[00:06:32.560 --> 00:06:34.000]  我們看看高手過招
[00:06:34.000 --> 00:06:35.120]  耶穌有三招
[00:06:35.120 --> 00:06:36.640]  這個女人有三招
[00:06:36.640 --> 00:06:37.640]  第一招
[00:06:37.640 --> 00:06:40.200]  耶穌一言不答
[00:06:40.640 --> 00:06:41.640]  沉默
[00:06:41.640 --> 00:06:44.240]  沒有反應
[00:06:44.240 --> 00:06:46.720]  這樣就夠慘了
[00:06:46.720 --> 00:06:48.000]  這麼狠切
[00:06:48.000 --> 00:06:50.120]  沒有任何反應
[00:06:50.120 --> 00:06:52.000]  沒有任何反應之後
[00:06:52.000 --> 00:06:53.200]  那些門徒就出來了
[00:06:53.200 --> 00:06:54.600]  越幫越忙
[00:06:54.600 --> 00:06:56.240]  說這個女人很煩
[00:06:56.240 --> 00:06:57.960]  她整天在後面吵
[00:06:57.960 --> 00:06:59.800]  打發她走
[00:06:59.800 --> 00:07:03.440]  這些門徒也不友善
[00:07:03.440 --> 00:07:05.680]  你想想這個女人的感覺怎麼樣
[00:07:05.680 --> 00:07:06.480]  是不是?
[00:07:06.480 --> 00:07:07.840]  然後最慘的
[00:07:07.840 --> 00:07:09.960]  因為耶穌通常在門徒說錯話的時候
[00:07:09.960 --> 00:07:10.920]  都會打壓他
[00:07:10.920 --> 00:07:14.080]  誰知道這一次耶穌就像是附和門徒一樣
[00:07:14.080 --> 00:07:15.040]  這樣才慘
[00:07:15.040 --> 00:07:15.680]  耶穌說
[00:07:15.680 --> 00:07:16.480]  是啊
[00:07:16.480 --> 00:07:17.640]  我奉差遣
[00:07:17.640 --> 00:07:20.640]  只不過去以色列家找迷藥而已
[00:07:20.640 --> 00:07:21.280]  更慘
[00:07:21.280 --> 00:07:22.600]  一盆冷水潑下來
[00:07:22.600 --> 00:07:24.880]  連耶穌也支持這些門徒
[00:07:24.880 --> 00:07:26.320]  好像不理這個女人
[00:07:26.320 --> 00:07:27.720]  甚至叫她走一樣
[00:07:27.720 --> 00:07:29.840]  但是這個女人的反應怎麼樣呢?
[00:07:29.840 --> 00:07:30.640]  我們記得
[00:07:30.640 --> 00:07:32.200]  聖經說這個女人
[00:07:32.200 --> 00:07:33.440]  不僅叫
[00:07:33.440 --> 00:07:35.840]  還跪在耶穌面前
[00:07:36.520 --> 00:07:38.520]  和合本就說拜耶穌
[00:07:38.520 --> 00:07:40.720]  大概原文就是俯伏在這裡
[00:07:40.720 --> 00:07:42.480]  我不知道是不是抱著他的腳
[00:07:42.480 --> 00:07:45.200]  總而言之更加加碼
[00:07:45.200 --> 00:07:47.360]  加碼跪在他面前
[00:07:47.360 --> 00:07:50.400]  祈求他說主啊幫助我
[00:07:50.400 --> 00:07:53.200]  這樣也算盡了吧
[00:07:53.200 --> 00:07:55.280]  誰知道耶穌還多說一句
[00:07:55.280 --> 00:07:57.280]  還多說一句
[00:07:57.280 --> 00:08:01.000]  吃東西是先給兒女吃的
[00:08:01.000 --> 00:08:01.800]  是不是?
[00:08:01.800 --> 00:08:05.560]  將兒女的餅給狗吃就不太對
[00:08:05.880 --> 00:08:07.880]  這句就更加
[00:08:07.880 --> 00:08:08.560]  我們說
[00:08:08.560 --> 00:08:10.600]  如果從一個比較人的角度來說
[00:08:10.600 --> 00:08:12.200]  是真的很冷酷的
[00:08:12.200 --> 00:08:14.800]  就算不是踐踏他
[00:08:14.800 --> 00:08:15.600]  也是覺得
[00:08:15.600 --> 00:08:16.360]  就是
[00:08:16.360 --> 00:08:18.920]  很難過
[00:08:18.920 --> 00:08:20.520]  很失望
[00:08:20.520 --> 00:08:22.640]  很無情
[00:08:22.640 --> 00:08:23.400]  是不是?
[00:08:23.400 --> 00:08:26.880]  誰知道這個女人又回一招
[00:08:26.880 --> 00:08:27.840]  這個女人說
[00:08:27.840 --> 00:08:28.520]  是
[00:08:28.520 --> 00:08:29.760]  對的,主啊
[00:08:29.760 --> 00:08:30.840]  你說得對
[00:08:30.840 --> 00:08:32.040]  不過
[00:08:32.040 --> 00:08:37.640]  狗也有機會吃主人掉到地上的碎渣
[00:08:37.640 --> 00:08:41.560]  於是耶穌其實回了兩句話
[00:08:41.560 --> 00:08:43.240]  馬太福音那一句就說
[00:08:43.240 --> 00:08:46.240]  你的信心真的大
[00:08:46.240 --> 00:08:48.960]  馬可福音那裡記載就說
[00:08:48.960 --> 00:08:51.120]  就憑著你這句話
[00:08:51.120 --> 00:08:53.680]  你的女兒就被醫好
[00:08:53.680 --> 00:08:55.640]  於是就在那時候開始
[00:08:55.640 --> 00:08:58.000]  他的鬼就離開了他的女兒
[00:08:58.000 --> 00:08:59.680]  有安情重組
[00:08:59.680 --> 00:09:01.320]  我剛才說有安情重組的時候
[00:09:01.320 --> 00:09:04.560]  我想你去感受這個女人的心境
[00:09:04.560 --> 00:09:06.080]  如果你是女人你會怎麼感覺?
[00:09:06.080 --> 00:09:07.680]  多麼慘
[00:09:07.680 --> 00:09:10.280]  帶著盼望
[00:09:10.280 --> 00:09:12.560]  懇切
[00:09:12.560 --> 00:09:14.640]  來求耶穌
[00:09:14.640 --> 00:09:17.680]  來拯救他的女兒
[00:09:17.680 --> 00:09:19.520]  得到的是什麼呢?
[00:09:19.520 --> 00:09:20.400]  支慢
[00:09:20.400 --> 00:09:22.960]  接著呢
[00:09:22.960 --> 00:09:25.480]  得到的是令他失望的答案
[00:09:25.480 --> 00:09:27.520]  再進一步
[00:09:27.520 --> 00:09:29.000]  無情的答案
[00:09:29.000 --> 00:09:29.640]  是不是?
[00:09:30.680 --> 00:09:32.240]  換了你你會怎麼想?
[00:09:32.240 --> 00:09:36.240]  不過有時候我們想換了我們
[00:09:36.240 --> 00:09:38.080]  我們說我們也很共鳴
[00:09:38.080 --> 00:09:40.560]  有時候我們也有這種感覺
[00:09:40.560 --> 00:09:41.840]  是不是?
[00:09:41.840 --> 00:09:44.520]  或者你現在也有這種感覺
[00:09:44.520 --> 00:09:46.920]  你不是帶著你的好心、哀求
[00:09:46.920 --> 00:09:48.360]  你一個很困難的人生
[00:09:48.360 --> 00:09:51.720]  這樣面對沒有辦法能夠解決的問題
[00:09:51.720 --> 00:09:53.560]  來到神的面前祈禱
[00:09:53.560 --> 00:09:54.720]  祈禱一大輪之後
[00:09:54.720 --> 00:09:56.640]  你發覺神是沉默的
[00:09:56.640 --> 00:09:58.720]  沒有反應
[00:10:00.360 --> 00:10:02.240]  還有不僅沒有反應
[00:10:02.240 --> 00:10:04.160]  越祈越和
[00:10:04.160 --> 00:10:07.360]  一件不夠再多來一件
[00:10:07.360 --> 00:10:09.480]  接著還多踩你一腳
[00:10:09.480 --> 00:10:10.800]  你明白嗎?
[00:10:10.800 --> 00:10:12.240]  你有沒有這種感覺?
[00:10:12.240 --> 00:10:12.840]  我有
[00:10:12.840 --> 00:10:14.520]  我相信你也會有
[00:10:14.520 --> 00:10:16.240]  這個女人就是這種感覺
[00:10:16.240 --> 00:10:22.480]  現在我們要問這個女人的重要利害天柱在哪裡呢?
[00:10:22.480 --> 00:10:25.240]  剛才我們說這個女人雖然是這樣
[00:10:25.240 --> 00:10:26.280]  很多人
[00:10:26.280 --> 00:10:27.360]  包括你和我
[00:10:27.360 --> 00:10:29.080]  這樣的感覺裡面的時候
[00:10:29.080 --> 00:10:30.240]  我們就放棄了
[00:10:31.240 --> 00:10:33.040]  我們就開始懷疑神
[00:10:33.040 --> 00:10:34.560]  究竟你聽不聽我的祈禱
[00:10:34.560 --> 00:10:38.040]  我們懷疑神說你為什麼不理我?
[00:10:38.040 --> 00:10:39.760]  就像哈巴谷那樣
[00:10:39.760 --> 00:10:41.680]  我要上那個守望樓上面
[00:10:41.680 --> 00:10:43.080]  去看看你怎麼回答我
[00:10:43.080 --> 00:10:44.640]  為什麼你默然不語
[00:10:44.640 --> 00:10:45.280]  為著…
[00:10:45.280 --> 00:10:47.120]  為什麼你看著不理
[00:10:47.120 --> 00:10:47.920]  是不是?
[00:10:47.920 --> 00:10:50.040]  我們心裡面就很不高興
[00:10:50.040 --> 00:10:51.800]  這個女人的利害之處
[00:10:51.800 --> 00:10:53.160]  她是外邦的女人
[00:10:53.160 --> 00:10:54.280]  她是外國女人
[00:10:54.280 --> 00:10:54.960]  連名字都沒有
[00:10:54.960 --> 00:10:56.160]  我們說真的厲害
[00:10:56.160 --> 00:10:56.920]  連名字都沒有
[00:10:56.920 --> 00:10:57.800]  她不知道她叫什麼名字
[00:10:57.800 --> 00:10:58.920]  不過她的榜樣
[00:10:58.920 --> 00:11:01.160]  我們以後都要記住的就是
[00:11:01.160 --> 00:11:03.120]  她並沒有像我們這樣的反應
[00:11:03.120 --> 00:11:04.240]  她不管那麼多
[00:11:04.240 --> 00:11:06.280]  她就繼續信任
[00:11:06.280 --> 00:11:08.480]  信任耶穌會治好她
[00:11:08.480 --> 00:11:10.560]  信任耶穌的愛
[00:11:10.560 --> 00:11:12.360]  信任耶穌的能力
[00:11:12.360 --> 00:11:14.120]  是不會改變的
[00:11:14.120 --> 00:11:14.880]  弟兄姊妹
[00:11:14.880 --> 00:11:18.320]  很多時候我們祈禱的成功或者失敗
[00:11:18.320 --> 00:11:22.000]  或者我們的考驗就在於我們有沒有懷疑
[00:11:22.000 --> 00:11:23.960]  很多人奇奇怪怪的時候
[00:11:23.960 --> 00:11:25.160]  祈禱開始的時候
[00:11:25.160 --> 00:11:26.400]  每個人都很熱心的
[00:11:26.400 --> 00:11:27.800]  每個人都很有信心的
[00:11:27.800 --> 00:11:29.080]  但是持久戰
[00:11:29.080 --> 00:11:30.240]  當一件事
[00:11:30.240 --> 00:11:31.320]  兩件事
[00:11:31.320 --> 00:11:32.600]  三件事發生
[00:11:32.600 --> 00:11:33.960]  並不是像我們想象的
[00:11:33.960 --> 00:11:36.520]  並且好像越來越背道而馳的時候
[00:11:36.520 --> 00:11:38.920]  究竟我們對神有多少信任
[00:11:38.920 --> 00:11:41.720]  就是考驗有多少分的時間
[00:11:41.720 --> 00:11:44.080]  我記得在另外一堂好像有說過
[00:11:44.080 --> 00:11:45.200]  如果這堂說過不好意思
[00:11:45.200 --> 00:11:46.960]  我經常都忘記我說過什麼
[00:11:46.960 --> 00:11:51.680]  今天不是在金融海嘯當中嗎?
[00:11:51.680 --> 00:11:53.160]  今天不是很多的打擊嗎?
[00:11:53.160 --> 00:11:54.000]  今天不是很多時候
[00:11:54.000 --> 00:11:55.320]  你和我很多的祈禱裡面
[00:11:55.320 --> 00:11:57.040]  為什麼奇蹟越來越差的
[00:11:57.040 --> 00:11:59.160]  為什麼我的祭典越來越不對勁
[00:11:59.160 --> 00:12:00.440]  神不知道的嗎?
[00:12:00.440 --> 00:12:02.480]  當這些日子來到的時候
[00:12:02.480 --> 00:12:03.240]  我告訴你
[00:12:03.240 --> 00:12:07.160]  這正是一個考驗和評分的時間
[00:12:07.160 --> 00:12:10.320]  風平浪靜的日子的時候
[00:12:10.320 --> 00:12:11.600]  沒有人知道
[00:12:11.600 --> 00:12:13.320]  一個人究竟有多少信心的
[00:12:13.320 --> 00:12:15.600]  但是當真的考驗來的時候
[00:12:15.600 --> 00:12:18.280]  就顯出有信心的人和沒有信心的人的分別
[00:12:18.280 --> 00:12:20.520]  對神信得過的和信不過的分別
[00:12:20.520 --> 00:12:21.080]  是不是?
[00:12:21.080 --> 00:12:23.160]  我跟大家引用過巴菲特
[00:12:23.160 --> 00:12:25.280]  我很喜歡引用巴菲特這句名言
[00:12:25.280 --> 00:12:26.200]  是不是?
[00:12:26.200 --> 00:12:29.320]  就是當朝退的時候
[00:12:29.320 --> 00:12:31.680]  才看到誰在拿榮
[00:12:31.680 --> 00:12:32.880]  是不是?
[00:12:32.880 --> 00:12:34.160]  這個他是在說金融
[00:12:34.160 --> 00:12:35.240]  就是說
[00:12:35.240 --> 00:12:36.360]  好事的時候
[00:12:36.360 --> 00:12:37.360]  你是游我是游
[00:12:37.360 --> 00:12:38.360]  很爽的
[00:12:38.360 --> 00:12:39.600]  但是朝一退的時候
[00:12:39.600 --> 00:12:40.640]  就知道誰有負責
[00:12:40.640 --> 00:12:41.320]  誰沒有負責
[00:12:41.320 --> 00:12:42.800]  就已經出來了
[00:12:42.800 --> 00:12:43.880]  我不是說金融
[00:12:43.880 --> 00:12:45.280]  我敢說屬靈的問題
[00:12:45.280 --> 00:12:46.520]  屬靈的時候
[00:12:46.520 --> 00:12:47.920]  大家沒事的時候
[00:12:47.920 --> 00:12:49.320]  你和我都很開心的
[00:12:49.320 --> 00:12:50.200]  又來禮拜堂
[00:12:50.200 --> 00:12:51.080]  我們又奉宴
[00:12:51.080 --> 00:12:52.160]  我們參加團契
[00:12:52.160 --> 00:12:53.360]  我們有很多侍奉
[00:12:53.360 --> 00:12:54.360]  沒事的
[00:12:54.360 --> 00:12:55.720]  分不出分別的
[00:12:55.720 --> 00:12:58.960]  但是當打擊一來到的時候
[00:12:58.960 --> 00:13:01.080]  就誰的信心是真的
[00:13:01.080 --> 00:13:03.080]  誰的信心以前只有一個"港"字的
[00:13:03.080 --> 00:13:04.520]  就完全顯露出來
[00:13:04.520 --> 00:13:06.040]  這個女人厲害了
[00:13:06.040 --> 00:13:07.760]  這個女人的信心是真的
[00:13:07.760 --> 00:13:08.920]  一而再
[00:13:08.920 --> 00:13:09.640]  再而三
[00:13:09.640 --> 00:13:11.560]  全部都和她所祈求的
[00:13:11.560 --> 00:13:13.840]  完全是相反的現象
[00:13:13.840 --> 00:13:15.600]  她仍然相信
[00:13:15.600 --> 00:13:17.040]  這就是她厲害之處
[00:13:17.040 --> 00:13:19.360]  對神一種徹底的信任
[00:13:19.360 --> 00:13:20.840]  不作他想
[00:13:21.160 --> 00:13:22.560]  我不管發生什麼事
[00:13:22.560 --> 00:13:23.640]  我就是相信你
[00:13:23.640 --> 00:13:24.600]  我就是相信你
[00:13:24.600 --> 00:13:25.920]  這種盲徑
[00:13:25.920 --> 00:13:26.560]  我告訴你
[00:13:26.560 --> 00:13:28.400]  就是這個女人的厲害之處
[00:13:28.400 --> 00:13:30.960]  也是我們祈禱的秘訣
[00:13:30.960 --> 00:13:33.640]  第二
[00:13:33.640 --> 00:13:37.200]  剛才我說她是一種很堅持的懇切
[00:13:37.200 --> 00:13:39.680]  就是這個女人為什麼這麼懇切
[00:13:39.680 --> 00:13:41.120]  當然她有她的原因
[00:13:41.120 --> 00:13:42.360]  她的女兒
[00:13:42.360 --> 00:13:43.760]  她很愛的女兒
[00:13:43.760 --> 00:13:44.840]  很苦的
[00:13:44.840 --> 00:13:45.840]  她說得很清楚
[00:13:45.840 --> 00:13:47.920]  她有百分之百的理由
[00:13:47.920 --> 00:13:49.040]  來到耶穌基督面前
[00:13:49.240 --> 00:13:51.440]  耶穌基督說你知道我女兒很苦
[00:13:51.440 --> 00:13:55.640]  我唯一的機會就是向你求你醫好她
[00:13:55.640 --> 00:13:58.320]  所以這個女人的懇切
[00:13:58.320 --> 00:14:01.560]  成為她一個很重要的態度
[00:14:01.560 --> 00:14:03.880]  沒有一個不懇切的人來到神面前
[00:14:03.880 --> 00:14:04.560]  是夢醒的
[00:14:04.560 --> 00:14:05.320]  英雲
[00:14:05.320 --> 00:14:07.520]  你懇切是因為你真的知道自己的需要
[00:14:07.520 --> 00:14:08.880]  不過我想再講多一點
[00:14:08.880 --> 00:14:12.160]  這個懇切帶來一個很重要的挑戰
