
[00:00:00.000 --> 00:00:04.400]  剛才讀唱的詩裡面有兩個字
[00:10:57.800 --> 00:10:59.800]  life and living response daily
[00:10:59.800 --> 00:11:02.800]  聖靈把基督的十字架
[00:11:02.800 --> 00:11:05.800]  活潑的在我們眼前顯出來
[00:11:05.800 --> 00:11:07.800]  The Holy Spirit once again
[00:11:07.800 --> 00:11:10.800]  reveals this vivid cross before our sight
[00:11:10.800 --> 00:11:12.800]  聖靈也待我們
[00:11:13.800 --> 00:11:15.800]  面對這個十字架
[00:11:15.800 --> 00:11:17.800]  用一個活潑的回應
[00:11:17.800 --> 00:11:19.800]  The Holy Spirit also brings us
[00:11:19.800 --> 00:11:21.800]  so that to this vivid cross
[00:11:21.800 --> 00:11:23.800]  we will forever have a living response
[00:11:23.800 --> 00:11:26.800]  這個六天的早上的茶經聚會
[00:11:26.800 --> 00:11:29.800]  The six mornings of Bible exposition
[00:11:29.800 --> 00:11:32.800]  就是這一次我們有一個集體的
[00:11:32.800 --> 00:11:35.800]  對十字架的愛與犧牲的
[00:11:35.800 --> 00:11:37.800]  一個活潑的回應
[00:11:37.800 --> 00:11:39.800]  It is a very live response
[00:11:39.800 --> 00:11:41.800]  for us to this cross
[00:11:42.800 --> 00:11:44.800]  等等我還要提到回應
[00:11:44.800 --> 00:11:46.800]  After I still mention our response
[00:11:46.800 --> 00:11:49.800]  我們來到第三個問題
[00:11:49.800 --> 00:11:53.800]  We are coming to the third subsection
[00:11:53.800 --> 00:11:55.800]  跟隨基督的生活
[00:11:55.800 --> 00:11:57.800]  The life of following Christ
[00:11:57.800 --> 00:11:59.800]  與主同活
[00:11:59.800 --> 00:12:01.800]  To live with him
[00:12:01.800 --> 00:12:03.800]  我們與主同死
[00:12:03.800 --> 00:12:05.800]  又與主同活
[00:12:05.800 --> 00:12:07.800]  We die together with him
[00:12:07.800 --> 00:12:09.800]  Now we live together with him
[00:12:09.800 --> 00:12:11.800]  我們與主同死同活裡面
[00:12:11.800 --> 00:12:12.800]  都離不開十字架
[00:12:12.800 --> 00:12:15.800]  In our death and our life with him
[00:12:15.800 --> 00:12:17.800]  we cannot depart from the cross
[00:12:17.800 --> 00:12:19.800]  我們與主同死
[00:12:19.800 --> 00:12:21.800]  就是與主同釘十字架
[00:12:21.800 --> 00:12:23.800]  We die together with him
[00:12:23.800 --> 00:12:25.800]  because we hang together with him on the cross
[00:12:25.800 --> 00:12:27.800]  我們與主同活
[00:12:27.800 --> 00:12:29.800]  就是背棄十字架來跟從主
[00:12:29.800 --> 00:12:31.800]  We live with him
[00:12:31.800 --> 00:12:33.800]  because we want to bear our cross
[00:12:33.800 --> 00:12:35.800]  and to follow him
[00:12:35.800 --> 00:12:37.800]  釘十字架
[00:12:37.800 --> 00:12:39.800]  與主同死
[00:12:40.800 --> 00:12:41.800]  與主同活
[00:12:41.800 --> 00:12:43.800]  To follow him and to live with him
[00:12:43.800 --> 00:12:45.800]  與主同死同活
[00:12:45.800 --> 00:12:47.800]  都離不開十字架
[00:12:47.800 --> 00:12:49.800]  To die and to live with Christ
[00:12:49.800 --> 00:12:51.800]  cannot depart from the cross
[00:12:51.800 --> 00:12:55.800]  主耶穌永遠不會沒有十字架
[00:12:55.800 --> 00:12:57.800]  Jesus Christ forever
[00:12:57.800 --> 00:12:59.800]  He will not go without the cross
[00:12:59.800 --> 00:13:02.800]  如果有一個沒有十字架的基督
[00:13:02.800 --> 00:13:05.800]  If there is a Christ without the cross
[00:13:05.800 --> 00:13:07.800]  他不是我們的救主
[00:13:07.800 --> 00:13:09.800]  Then he is not our savior
[00:13:09.800 --> 00:13:10.800]  他沒有完成救主
[00:13:10.800 --> 00:13:13.800]  Because he has not accomplished the work of salvation
[00:13:13.800 --> 00:13:15.800]  一個沒有十字架的基督
[00:13:15.800 --> 00:13:17.800]  不是我們要的基督
[00:13:17.800 --> 00:13:19.800]  A Christ without the cross is not a Christ that we want
[00:13:19.800 --> 00:13:21.800]  基督無章六節
[00:13:21.800 --> 00:13:23.800]  Revelation 5 or 6
[00:13:23.800 --> 00:13:25.800]  那裡提到高陽
[00:13:25.800 --> 00:13:27.800]  Saint of Gaoyang
[00:13:27.800 --> 00:13:29.800]  像是被殺過的
[00:13:29.800 --> 00:13:31.800]  That is the lamb of the Lord
[00:13:31.800 --> 00:13:33.800]  as if he had been slain
[00:13:33.800 --> 00:13:36.800]  我們的救主是被殺的高陽
[00:13:36.800 --> 00:13:38.800]  Our Lord is the lamb that has been slain
[00:13:38.800 --> 00:13:40.800]  是頂過十字架的高陽
[00:13:40.800 --> 00:13:42.800]  The lamb who has been crucified
[00:13:42.800 --> 00:13:45.800]  沒有十字架的基督我們不要
[00:13:45.800 --> 00:13:48.800]  A Christ without the cross is not the one that we want
[00:13:48.800 --> 00:13:50.800]  因為不能救我們
[00:13:50.800 --> 00:13:52.800]  因為他不能救我們
[00:13:52.800 --> 00:13:54.800]  我們也不能背棄十字架來跟從
[00:13:54.800 --> 00:13:56.800]  And also we cannot bear that cross to follow him
[00:13:56.800 --> 00:13:58.800]  照樣
[00:13:58.800 --> 00:14:00.800]  Likewise
[00:14:00.800 --> 00:14:02.800]  沒有十字架的基督徒
[00:14:02.800 --> 00:14:04.800]  也不可能是基督的跟隨者
[00:14:04.800 --> 00:14:07.800]  Christians without crosses are not true followers of Jesus Christ
[00:14:07.800 --> 00:14:09.800]  今天有許多相信者
[00:14:09.800 --> 00:14:11.800]  Today many believers
[00:14:11.800 --> 00:14:14.800]  但是很少跟隨者
[00:14:14.800 --> 00:14:16.800]  By very few followers
[00:14:16.800 --> 00:14:20.800]  求主興起更多更多跟隨基督的人
[00:14:20.800 --> 00:14:23.800]  We pray that God will raise up many many of the followers of Christ
[00:14:23.800 --> 00:14:27.800]  我們永遠永遠和基督的十字架結連起來
[00:14:27.800 --> 00:14:30.800]  Forever we will be united with the cross of Christ
[00:14:30.800 --> 00:14:32.800]  十字架的意義是什麼
[00:14:32.800 --> 00:14:34.800]  The meaning of the cross
[00:14:34.800 --> 00:14:36.800]  最基本上來說
[00:14:36.800 --> 00:14:37.800]  兩個字可以表達
[00:14:37.800 --> 00:14:39.800]  就是認同
[00:14:39.800 --> 00:14:41.800]  或者說合一
[00:14:41.800 --> 00:14:43.800]  Or be united
[00:14:43.800 --> 00:14:45.800]  基督與我們認同
[00:14:45.800 --> 00:14:47.800]  他在十字架上
[00:14:47.800 --> 00:14:50.800]  代替我們受死
[00:14:50.800 --> 00:14:53.800]  On the cross on our behalf
[00:14:53.800 --> 00:14:55.800]  He was revealed
[00:14:55.800 --> 00:14:57.800]  這是基督與我們認同
[00:14:57.800 --> 00:15:00.800]  站在我們的地位上為我們死
[00:15:00.800 --> 00:15:03.800]  Standing on our position
[00:15:04.800 --> 00:15:05.800]  為我們死
[00:15:05.800 --> 00:15:08.800]  這就是待死的救贖
[00:15:08.800 --> 00:15:11.800]  Substitutional Atonement
[00:15:11.800 --> 00:15:13.800]  這是我們相信接受的
[00:15:13.800 --> 00:15:16.800]  唯一的救贖的真理
[00:15:16.800 --> 00:15:19.800]  這是客觀方面
[00:15:19.800 --> 00:15:21.800]  這是客觀方面
[00:15:21.800 --> 00:15:23.800]  基督與我們認同
[00:15:23.800 --> 00:15:28.800]  The cross identifies with us and died on our behalf
[00:15:28.800 --> 00:15:31.800]  第二主觀方面
[00:15:32.800 --> 00:15:34.800]  就是在我們這一方面
[00:15:34.800 --> 00:15:37.800]  我們與基督認同
[00:15:37.800 --> 00:15:40.800]  與他同定十字架
[00:15:40.800 --> 00:15:43.800]  這兩方面合起來
[00:15:43.800 --> 00:15:46.800]  就是十字架全部的意義
[00:15:46.800 --> 00:15:49.800]  When you put these two things together
[00:15:49.800 --> 00:15:52.800]  There is a wholesome meaning of the cross
[00:15:52.800 --> 00:15:54.800]  有許多的基督徒
[00:15:54.800 --> 00:15:56.800]  需要第一種的意義
[00:15:56.800 --> 00:15:59.800]  基督為我死了
[00:16:00.800 --> 00:16:02.800]  擔當了我的罪
[00:16:02.800 --> 00:16:05.800]  就此停止
[00:16:05.800 --> 00:16:07.800]  還有一半
[00:16:07.800 --> 00:16:09.800]  還有一半
[00:16:09.800 --> 00:16:13.800]  我們與主同定十字架
[00:16:13.800 --> 00:16:16.800]  We are crucified together with the Lord
[00:16:16.800 --> 00:16:18.800]  這一半也有的時候
[00:16:18.800 --> 00:16:21.800]  合起來那就是一個完全的基督徒
[00:16:21.800 --> 00:16:23.800]  So when these two parts put together
[00:16:23.800 --> 00:16:25.800]  Then it becomes a complete Christian
[00:16:25.800 --> 00:16:27.800]  他是一個相信者
[00:16:27.800 --> 00:16:29.800]  也是一個更信者
[00:16:29.800 --> 00:16:30.800]  也是一個跟從者
[00:16:30.800 --> 00:16:33.800]  So that he is a believer and also a follower
[00:16:33.800 --> 00:16:35.800]  跟隨基督
[00:16:35.800 --> 00:16:37.800]  這就是門徒
[00:16:37.800 --> 00:16:42.800]  今天最需要的是基督的跟隨者
[00:16:42.800 --> 00:16:45.800]  Today what we need most is the follower of Christ
[00:16:45.800 --> 00:16:53.800]  我們看保羅在與主同活的這方面的榜樣
[00:16:53.800 --> 00:16:57.800]  We want to see the example set down for us by Paul in this respect
[00:16:58.800 --> 00:16:59.800]  今天我們注意到
[00:16:59.800 --> 00:17:01.800]  First of all we want to pay attention
[00:17:01.800 --> 00:17:05.800]  保羅的人生價值觀完全的改變
[00:17:05.800 --> 00:17:08.800]  That the concept of value of life of Paul has been totally changed
[00:17:08.800 --> 00:17:13.800]  一個人的價值觀可以代表他的人生的路線
[00:17:13.800 --> 00:17:17.800]  A man's value of life can point to his direction of life
[00:17:17.800 --> 00:17:19.800]  他認為什麼最有價值
[00:17:19.800 --> 00:17:21.800]  他就追求什麼
[00:17:21.800 --> 00:17:23.800]  What that he deems as most important
[00:17:23.800 --> 00:17:25.800]  he will go after that thing
[00:17:25.800 --> 00:17:27.800]  那個追求就是他的路線
[00:17:27.800 --> 00:17:28.800]  That that he seeks is his direction
[00:17:28.800 --> 00:17:30.800]  那就是他的努力
[00:17:30.800 --> 00:17:32.800]  That is his endeavor
[00:17:32.800 --> 00:17:33.800]  那就是他的目標
[00:17:33.800 --> 00:17:34.800]  That is his goal
[00:17:34.800 --> 00:17:38.800]  這條路線就構成他的人生的意義
[00:17:38.800 --> 00:17:42.800]  And that direction will form the value and meaning of his life
[00:17:42.800 --> 00:17:46.800]  要保羅的價值觀的改變是180度的改變
[00:17:46.800 --> 00:17:50.800]  The change of the value of life of Paul is a 180 degree change
[00:17:50.800 --> 00:17:52.800]  因為價值觀改變
[00:17:52.800 --> 00:17:54.800]  Because of the change of value of life
[00:17:54.800 --> 00:17:56.800]  整個人生改變
[00:17:56.800 --> 00:17:57.800]  His whole life is now also changed
[00:17:57.800 --> 00:17:59.800]  我們來看一看
[00:17:59.800 --> 00:18:01.800]  他如何的改變
[00:18:01.800 --> 00:18:03.800]  Let us see how that he changed
[00:18:03.800 --> 00:18:06.800]  今句三章第八節
[00:18:06.800 --> 00:18:09.800]  Our golden verse is chapter 3 verse 8
[00:18:09.800 --> 00:18:11.800]  Philippians說三章第八節
[00:18:11.800 --> 00:18:13.800]  Chapter 3 verse 8 Philippians
[00:18:13.800 --> 00:18:15.800]  我們一同來讀
[00:18:15.800 --> 00:18:17.800]  請大家都開口
[00:18:17.800 --> 00:18:19.800]  我們一起來讀
[00:18:19.800 --> 00:18:23.800]  再次把這一節讀到我們心裡去
[00:18:24.800 --> 00:18:26.800]  When we read this verse into our heart
[00:18:26.800 --> 00:18:28.800]  第八節
[00:18:28.800 --> 00:18:30.800]  Verse 8
[00:18:30.800 --> 00:18:34.800]  不但如此我也將萬事當作有許的
[00:18:34.800 --> 00:18:39.800]  因我已認識我主基督耶穌為至寶
[00:18:39.800 --> 00:18:41.800]  再讀一次
[00:18:41.800 --> 00:18:45.800]  不但如此我也將萬事當作有許的
[00:18:45.800 --> 00:18:50.800]  因我已認識我主基督耶穌為至寶
[00:18:51.800 --> 00:18:55.800]  現在他將得時調轉過來
[00:18:55.800 --> 00:19:01.800]  這是一個徹底的改變
[00:19:01.800 --> 00:19:05.800]  得是價值觀
[00:19:05.800 --> 00:19:14.800]  他的價值觀是一個和過去完全調轉過來的價值觀
[00:19:15.800 --> 00:19:23.800]  我們從這個根據進去看
[00:19:23.800 --> 00:19:26.800]  從這個根據來表達一些意義
[00:19:26.800 --> 00:19:32.800]  從下面的幾點來詳細的表達出來
[00:19:32.800 --> 00:19:35.800]  第一
[00:19:35.800 --> 00:19:39.800]  巴羅席勒觀念的改變
[00:19:39.800 --> 00:19:42.800]  三章第一節
[00:19:43.800 --> 00:19:45.800]  第一章第三節
[00:19:45.800 --> 00:19:49.800]  弟兄們我懷有話說你們要靠主喜樂
[00:19:49.800 --> 00:19:55.800]  他的喜樂的觀念怎麼改變
[00:19:55.800 --> 00:20:05.800]  過去是因個人的因素而喜樂或不喜樂
[00:20:05.800 --> 00:20:09.800]  現在
[00:20:10.800 --> 00:20:14.800]  靠主喜樂
[00:20:14.800 --> 00:20:18.800]  就是
[00:20:18.800 --> 00:20:22.800]  意思是
[00:20:22.800 --> 00:20:29.800]  一章二十六節說的在基督裡的歡樂是一樣的
[00:20:30.800 --> 00:20:38.800]  在基督裡喜樂
[00:20:38.800 --> 00:20:42.800]  因基督而喜樂
[00:20:42.800 --> 00:20:47.800]  這就是主的喜樂
[00:20:47.800 --> 00:20:51.800]  在上十字轎之前
[00:20:51.800 --> 00:20:58.800]  他們一起有了白餅的聚會以後
[00:20:59.800 --> 00:21:02.800]  在開始向克西瑪利去以前
[00:21:02.800 --> 00:21:06.800]  他們唱詩
[00:21:06.800 --> 00:21:10.800]  唱了詩就往克西瑪利遠去
[00:21:10.800 --> 00:21:16.800]  也就是說唱了詩就走上十字轎
[00:21:16.800 --> 00:21:22.800]  喜樂竟然與十字轎連在一起
[00:21:22.800 --> 00:21:26.800]  這是基督的喜樂
[00:21:27.800 --> 00:21:30.800]  也是我們在基督裡的喜樂
[00:21:30.800 --> 00:21:34.800]  不改變的喜樂
[00:21:34.800 --> 00:21:38.800]  這個喜樂是世界不能給我們的
[00:21:38.800 --> 00:21:42.800]  也是世界不能奪去的
[00:21:42.800 --> 00:21:48.800]  誰能改變這樣的平安喜樂呢
[00:21:48.800 --> 00:21:52.800]  感謝主
[00:21:52.800 --> 00:21:55.800]  我們的感恩
[00:21:56.800 --> 00:21:59.800]  這是感情的層面
[00:21:59.800 --> 00:22:03.800]  感情的層面
[00:22:03.800 --> 00:22:07.800]  心被恩感歌頌聖
[00:22:07.800 --> 00:22:11.800]  這是感情的層面
[00:22:11.800 --> 00:22:14.800]  很明顯的
[00:22:14.800 --> 00:22:18.800]  我們感受得到
[00:22:18.800 --> 00:22:21.800]  我們就感謝
[00:22:21.800 --> 00:22:25.800]  第二個層面
[00:22:25.800 --> 00:22:28.800]  格羅西書四章二節
[00:22:28.800 --> 00:22:30.800]  正在說
[00:22:30.800 --> 00:22:32.800]  他們說
[00:22:32.800 --> 00:22:36.800]  精神和思想有關
[00:22:36.800 --> 00:22:42.800]  我們去思想神恩典的時候
[00:22:42.800 --> 00:22:46.800]  我們去數算神恩典的時候
[00:22:46.800 --> 00:22:50.800]  我們就更會感恩了
[00:22:50.800 --> 00:22:54.800]  精神感恩就表示
[00:22:54.800 --> 00:22:57.800]  不精神就不會感恩
[00:22:57.800 --> 00:22:59.800]  換句話說
[00:22:59.800 --> 00:23:03.800]  你不會想你就不會感恩
[00:23:03.800 --> 00:23:05.800]  換句話說
[00:23:05.800 --> 00:23:08.800]  你不數算神恩典
[00:23:08.800 --> 00:23:11.800]  你就忘記了恩典
[00:23:11.800 --> 00:23:14.800]  那首是真寶貴
[00:23:14.800 --> 00:23:18.800]  數了恩典樣樣都要數
[00:23:18.800 --> 00:23:21.800]  結果呢
[00:23:22.800 --> 00:23:25.800]  神叫你敬仰而歡呼
[00:23:25.800 --> 00:23:29.800]  敬仰歡呼感恩什麼時候發生
[00:23:29.800 --> 00:23:33.800]  數算恩典的時候發生
[00:23:33.800 --> 00:23:37.800]  用我們的理性去了解
