
[00:00:00.000 --> 00:00:03.640]  今日嘅題目就係最好一份啲嘅健美士
[00:03:39.600 --> 00:03:42.000]  佢就要同耶穌講
[00:03:42.000 --> 00:03:44.400]  當然瑪利亞一定喺隔離
[00:03:44.400 --> 00:03:46.200]  聽到
[00:03:46.200 --> 00:03:48.200]  佢話你不在意嗎
[00:03:48.200 --> 00:03:50.000]  或者有啲解讀
[00:03:50.000 --> 00:03:51.400]  佢其實唔滿意
[00:03:51.400 --> 00:03:53.400]  唔係最主要
[00:03:53.400 --> 00:03:55.400]  瑪利亞妹妹
[00:03:55.400 --> 00:03:57.800]  或者唔單係佢不滿佢
[00:03:57.800 --> 00:04:00.200]  主呀你不在意
[00:04:00.200 --> 00:04:02.200]  你點解唔
[00:04:02.200 --> 00:04:04.200]  即係呢個語氣係想
[00:04:04.200 --> 00:04:05.800]  盼望
[00:04:05.800 --> 00:04:07.800]  耶穌同情佢
[00:04:07.800 --> 00:04:09.000]  或者
[00:04:09.000 --> 00:04:11.000]  耶穌你幫我話下妹啦
[00:04:11.000 --> 00:04:14.000]  我記得我哋
[00:04:14.000 --> 00:04:16.000]  即係屋企年輕時
[00:04:16.000 --> 00:04:18.800]  喺屋企食飯係點
[00:04:18.800 --> 00:04:20.400]  我唔知你屋企食飯
[00:04:20.400 --> 00:04:22.400]  我屋企食飯等食飯
[00:04:22.400 --> 00:04:24.400]  比較細啲嘅時間
[00:04:24.400 --> 00:04:26.400]  阿媽好叻煮飯
[00:04:26.400 --> 00:04:28.400]  我哋好安樂咁等佢煮
[00:04:28.400 --> 00:04:30.400]  煮完
[00:04:30.400 --> 00:04:31.600]  食飯啦
[00:04:31.600 --> 00:04:33.200]  聽到叫就
[00:04:33.200 --> 00:04:36.000]  我哋都好乖嘅都出嚟食飯
[00:04:36.000 --> 00:04:38.000]  係唔夠嘅
[00:04:38.000 --> 00:04:40.000]  忍咗唔知好多年
[00:04:40.000 --> 00:04:42.000]  煮咗好多年
[00:04:42.000 --> 00:04:44.000]  佢都樂意好愛我哋
[00:04:44.000 --> 00:04:47.000]  不過我哋咁多年都真係等食飯
[00:04:47.000 --> 00:04:49.000]  咁就唔幫手
[00:04:49.000 --> 00:04:51.000]  跟住有一日就唔知點解
[00:04:51.000 --> 00:04:53.000]  阿媽就跳掣
[00:04:53.000 --> 00:04:55.000]  你嗰個食飯
[00:04:55.000 --> 00:04:58.000]  唔幫手攞隻碗去攞碗飯
[00:04:58.000 --> 00:05:00.000]  咁我哋陣間如夢初醒
[00:05:00.000 --> 00:05:02.000]  通常我哋都係可能
[00:05:02.000 --> 00:05:03.000]  讀緊書啦
[00:05:03.000 --> 00:05:04.000]  玩緊啦
[00:05:04.000 --> 00:05:06.000]  都有機打嘅嗰陣
[00:05:06.000 --> 00:05:07.000]  未有手機啦
[00:05:07.000 --> 00:05:09.000]  總之就做自己嘢睇緊電視啦
[00:05:09.000 --> 00:05:11.000]  等食飯
[00:05:11.000 --> 00:05:13.000]  即刻幾兄弟姐妹
[00:05:13.000 --> 00:05:15.000]  成家比佢鬧醒
[00:05:15.000 --> 00:05:17.000]  即刻走去
[00:05:17.000 --> 00:05:18.000]  講到呢度
[00:05:18.000 --> 00:05:20.000]  母親火起鬧鬼我哋
[00:05:20.000 --> 00:05:23.000]  其實馬大係
[00:05:23.000 --> 00:05:27.000]  即係好應該憐憫佢
[00:05:27.000 --> 00:05:29.000]  佢真係辛苦嘛
[00:05:29.000 --> 00:05:30.000]  係咪先
[00:05:30.000 --> 00:05:32.000]  不過41至42節
[00:05:32.000 --> 00:05:34.000]  大家睇嘅時間
[00:05:34.000 --> 00:05:35.000]  發現主就對講
[00:05:35.000 --> 00:05:36.000]  馬大馬大
[00:05:36.000 --> 00:05:38.000]  第一個好溫柔一個
[00:05:38.000 --> 00:05:40.000]  好有情感嘅
[00:05:40.000 --> 00:05:42.000]  嘅一個表達啦
[00:05:42.000 --> 00:05:44.000]  即係
[00:05:44.000 --> 00:05:47.000]  唔係要責備呢位咁忠心努力
[00:05:47.000 --> 00:05:49.000]  接待耶穌嘅馬大
[00:05:49.000 --> 00:05:51.000]  不過佢講咗句話就係
[00:05:51.000 --> 00:05:54.000]  佢話你為許多事憂心煩惱
[00:05:54.000 --> 00:05:56.000]  表達呢其實佢知
[00:05:56.000 --> 00:05:57.000]  你忙緊喎
[00:05:57.000 --> 00:05:59.000]  你或者甚至辛苦
[00:05:59.000 --> 00:06:01.000]  你嗰種
[00:06:01.000 --> 00:06:03.000]  即係我諗醒目啦
[00:06:03.000 --> 00:06:05.000]  一方面耶穌勁
[00:06:05.000 --> 00:06:07.000]  唔知你醒唔醒目
[00:06:07.000 --> 00:06:10.000]  咁可能我哋比阿媽鬧呢就唔夠醒目
[00:06:10.000 --> 00:06:12.000]  可能已經聽到啲碗筷啲煲
[00:06:12.000 --> 00:06:14.000]  Bling Bling 你唔頂嘅
[00:06:14.000 --> 00:06:16.000]  不過我哋好安樂繼續
[00:06:16.000 --> 00:06:17.000]  做自己嘅
[00:06:17.000 --> 00:06:18.000]  維持咗咁耐咁嘅生活
[00:06:18.000 --> 00:06:19.000]  突然間
[00:06:19.000 --> 00:06:20.000]  俾人撈撈
[00:06:20.000 --> 00:06:21.000]  咁又合理喎
[00:06:21.000 --> 00:06:22.000]  幫下手拎隻碗呀
[00:06:22.000 --> 00:06:23.000]  碗湯呀
[00:06:23.000 --> 00:06:25.000]  即係全部帶低咁樣
[00:06:25.000 --> 00:06:27.000]  等食咁樣
[00:06:27.000 --> 00:06:29.000]  咁但係耶穌當然呢度
[00:06:29.000 --> 00:06:31.000]  卻唔係一方面責備
[00:06:31.000 --> 00:06:32.000]  瑪利亞
[00:06:32.000 --> 00:06:34.000]  責備馬大
[00:06:34.000 --> 00:06:37.000]  佢話佢一方面關心佢
[00:06:37.000 --> 00:06:39.000]  而更加重要42節
[00:06:39.000 --> 00:06:41.000]  佢話你為好多事
[00:06:41.000 --> 00:06:42.000]  憂心好多事
[00:06:42.000 --> 00:06:44.000]  對比一件事
[00:06:44.000 --> 00:06:46.000]  但只一件事係必須嘅
[00:06:46.000 --> 00:06:48.000]  瑪利亞已經選擇
[00:06:48.000 --> 00:06:49.000]  要最好的一份
[00:06:49.000 --> 00:06:52.000]  係冇有人能從他那裡奪去嘅
[00:06:52.000 --> 00:06:54.000]  佢呢度呢就講
[00:06:54.000 --> 00:06:56.000]  第一 佢關心佢
[00:06:56.000 --> 00:06:58.000]  呼應返佢嘅憂心煩惱
[00:06:58.000 --> 00:06:59.000]  就之前
[00:06:59.000 --> 00:07:01.000]  即係嗰種思慮煩擾
[00:07:01.000 --> 00:07:03.000]  就呼應返佢之前就係
[00:07:03.000 --> 00:07:05.000]  40節 心裡煩躁
[00:07:05.000 --> 00:07:07.000]  呢個狀態
[00:07:07.000 --> 00:07:09.000]  但係耶穌卻係
[00:07:09.000 --> 00:07:10.000]  一方面關心安撫佢
[00:07:10.000 --> 00:07:12.000]  但係更加重要提醒
[00:07:12.000 --> 00:07:13.000]  只有一件事必須
[00:07:13.000 --> 00:07:14.000]  即係表示
[00:07:14.000 --> 00:07:15.000]  必須嘅唔多
[00:07:15.000 --> 00:07:16.000]  只有一件
[00:07:16.000 --> 00:07:18.000]  即係好多種嘅翻譯方法
[00:07:18.000 --> 00:07:19.000]  但係即係講緊最重要
[00:07:19.000 --> 00:07:21.000]  最重要嘅件事
[00:07:21.000 --> 00:07:22.000]  就係咩呢?
[00:07:22.000 --> 00:07:23.000]  就係瑪利亞已經選擇
[00:07:23.000 --> 00:07:25.000]  做個最好嘅一份
[00:07:25.000 --> 00:07:27.000]  係冇有人從那裡奪去
[00:07:27.000 --> 00:07:28.000]  其實呢
[00:07:28.000 --> 00:07:30.000]  今年我哋都提
[00:07:30.000 --> 00:07:31.000]  或者我成日提
[00:07:31.000 --> 00:07:33.000]  為主冒險
[00:07:33.000 --> 00:07:35.000]  其實瑪利亞都係
[00:07:35.000 --> 00:07:37.000]  留住畀阿姐姐鬧
[00:07:37.000 --> 00:07:38.000]  都鬧咗啦
[00:07:38.000 --> 00:07:40.000]  但佢愛神嗰樣表現
[00:07:40.000 --> 00:07:42.000]  愛主嘅表現
[00:07:42.000 --> 00:07:44.000]  佢就選擇咗最好
[00:07:44.000 --> 00:07:45.000]  嗰一份
[00:07:45.000 --> 00:07:46.000]  上好的
[00:07:46.000 --> 00:07:47.000]  呢個呢
[00:07:47.000 --> 00:07:49.000]  所以應該翻譯呢
[00:07:49.000 --> 00:07:51.000]  可能你有印象比較多
[00:07:51.000 --> 00:07:53.000]  或者我哋熟悉嘅和合本
[00:07:53.000 --> 00:07:55.000]  就係話上好的福份
[00:07:55.000 --> 00:07:57.000]  但本身嗰個嘅文字原文
[00:07:57.000 --> 00:07:59.000]  係話分出嚟嗰份
[00:07:59.000 --> 00:08:01.000]  或者最好嗰份
[00:08:01.000 --> 00:08:03.000]  佢選咗啦
[00:08:03.000 --> 00:08:05.000]  就冇表達
[00:08:05.000 --> 00:08:07.000]  福份嘅意思
[00:08:07.000 --> 00:08:09.000]  咁當然有咩分別
[00:08:09.000 --> 00:08:11.000]  可能翻譯嘅時間
[00:08:11.000 --> 00:08:13.000]  福份呢就係我哋華人
[00:08:13.000 --> 00:08:15.000]  比較用嘅文字
[00:08:15.000 --> 00:08:17.000]  係好似吸引啲
[00:08:17.000 --> 00:08:19.000]  或者覺得係
[00:08:19.000 --> 00:08:21.000]  有嗰種表達嗰種好處
[00:08:21.000 --> 00:08:23.000]  咁但係最好嘅份呢
[00:08:23.000 --> 00:08:25.000]  同福份嘅分別
[00:08:25.000 --> 00:08:27.000]  福份通常係比較鮮明啲
[00:08:27.000 --> 00:08:29.000]  係得到啲嘢或者乜嘢
[00:08:29.000 --> 00:08:31.000]  係祝福
[00:08:31.000 --> 00:08:33.000]  福份但係最好嘅份呢
[00:08:33.000 --> 00:08:35.000]  佢卻係唯獨
[00:08:35.000 --> 00:08:37.000]  只係講一樣事情就係
[00:08:37.000 --> 00:08:39.000]  瑪麗亞選好嗰份
[00:08:39.000 --> 00:08:41.000]  就係嚟到主人面前
[00:08:41.000 --> 00:08:43.000]  完咗經文
[00:08:43.000 --> 00:08:45.000]  佢跟住冇講
[00:08:45.000 --> 00:08:47.000]  瑪大或者瑪麗亞反應
[00:08:47.000 --> 00:08:49.000]  我覺得係好好的一個
[00:08:49.000 --> 00:08:51.000]  手法嚟嘅
[00:08:51.000 --> 00:08:53.000]  好多福音書一啲記載都係
[00:08:53.000 --> 00:08:55.000]  我哋睇戲有時
[00:08:55.000 --> 00:08:57.000]  開放式嘅結局
[00:08:57.000 --> 00:08:59.000]  無限想像空間
[00:08:59.000 --> 00:09:01.000]  無限想像空間
[00:09:01.000 --> 00:09:03.000]  你係瑪大會點呢
[00:09:03.000 --> 00:09:05.000]  簡單咗
[00:09:05.000 --> 00:09:07.000]  哎呀我哋好乖咁
[00:09:07.000 --> 00:09:09.000]  耶穌教導聽定係
[00:09:09.000 --> 00:09:11.000]  駁下嘴
[00:09:11.000 --> 00:09:13.000]  有冇搞錯耶穌
[00:09:13.000 --> 00:09:15.000]  我做到隻嘢咁
[00:09:15.000 --> 00:09:17.000]  新兩句
[00:09:17.000 --> 00:09:19.000]  你仲教訓我
[00:09:19.000 --> 00:09:23.000]  即係可能聽唔入
[00:09:23.000 --> 00:09:25.000]  或者瑪麗亞
[00:09:25.000 --> 00:09:27.000]  會唔會幫下口呢
[00:09:27.000 --> 00:09:29.000]  辛苦啦我都係唔好意思
[00:09:29.000 --> 00:09:31.000]  我入廚房你出嚟聽到
[00:09:31.000 --> 00:09:33.000]  信服嘅時間
[00:09:33.000 --> 00:09:35.000]  咁我唔煮住啦
[00:09:35.000 --> 00:09:37.000]  我都一齊坐低
[00:09:37.000 --> 00:09:39.000]  係咪皆大歡喜呢
[00:09:39.000 --> 00:09:41.000]  原來我哋
[00:09:41.000 --> 00:09:43.000]  開放式嘅回應就係
[00:09:43.000 --> 00:09:45.000]  你係瑪大或者瑪麗亞
[00:09:45.000 --> 00:09:47.000]  或者你係一個場景你明明白主嘅心意
[00:09:47.000 --> 00:09:49.000]  而你會
[00:09:49.000 --> 00:09:51.000]  喺你真正嘅信仰生活
[00:09:51.000 --> 00:09:53.000]  做一個點樣回應呢
[00:09:53.000 --> 00:09:55.000]  定係聽完仲嬲
[00:09:55.000 --> 00:09:57.000]  頭先所講
[00:09:57.000 --> 00:09:59.000]  嘔埋
[00:09:59.000 --> 00:10:01.000]  瑪麗亞嘔埋耶穌
[00:10:01.000 --> 00:10:03.000]  嬲埋
[00:10:03.000 --> 00:10:05.000]  即係唔明
[00:10:05.000 --> 00:10:07.000]  耶穌
[00:10:07.000 --> 00:10:09.000]  所教導亦都好清楚
[00:10:09.000 --> 00:10:11.000]  或者對照其他經文
[00:10:11.000 --> 00:10:13.000]  都有一個完整教導
[00:10:13.000 --> 00:10:15.000]  主教導提醒我哋
[00:10:15.000 --> 00:10:17.000]  有冇一個好
[00:10:17.000 --> 00:10:19.000]  優先嘅
[00:10:19.000 --> 00:10:21.000]  輕重嘅
[00:10:21.000 --> 00:10:23.000]  嘅分別
[00:10:23.000 --> 00:10:25.000]  聆聽神嘅
[00:10:25.000 --> 00:10:27.000]  話係不能奪去嘅
[00:10:27.000 --> 00:10:29.000]  嗰個時間唔能夠取代
[00:10:29.000 --> 00:10:31.000]  呢個係不能
[00:10:31.000 --> 00:10:33.000]  即係一件必須
[00:10:33.000 --> 00:10:35.000]  最重要嘅事情
[00:10:35.000 --> 00:10:37.000]  甚至乎任何
[00:10:37.000 --> 00:10:39.000]  嘅憂心嘅事都唔應該影響
[00:10:39.000 --> 00:10:41.000]  咗呢個時間
[00:10:41.000 --> 00:10:43.000]  或者係咪聽完
[00:10:43.000 --> 00:10:45.000]  平行時空去諗啦
[00:10:45.000 --> 00:10:47.000]  其實耶穌唔係好長氣啫
[00:10:47.000 --> 00:10:49.000]  可能你聽完先去煮得唔得呢
[00:10:49.000 --> 00:10:51.000]  耶穌或者想同大家
[00:10:51.000 --> 00:10:53.000]  傾下計先
[00:10:53.000 --> 00:10:55.000]  大家都一定有經驗
[00:10:55.000 --> 00:10:57.000]  即係去探訪
[00:10:57.000 --> 00:10:59.000]  長輩
[00:10:59.000 --> 00:11:01.000]  婆婆公公
[00:11:01.000 --> 00:11:03.000]  你探嘅時間呢
[00:11:03.000 --> 00:11:05.000]  佢哋如果煮嘢好叻定好好客
[00:11:05.000 --> 00:11:07.000]  就會點呀
[00:11:07.000 --> 00:11:09.000]  你就坐去聽
[00:11:09.000 --> 00:11:11.000]  佢哋永遠喺廚房度做咩
[00:11:11.000 --> 00:11:13.000]  我煮埋先出嚟咁永遠都煮唔埋嘅
[00:11:13.000 --> 00:11:15.000]  跟住你就喺出面
[00:11:15.000 --> 00:11:17.000]  探佢係咁食
[00:11:17.000 --> 00:11:19.000]  但係我哋最想做一件事
[00:11:19.000 --> 00:11:21.000]  就係咩
[00:11:21.000 --> 00:11:23.000]  你同佢傾計
[00:11:23.000 --> 00:11:25.000]  你探佢就唔係想食佢嘢
[00:11:25.000 --> 00:11:27.000]  當然你話佢煮嘢都好叻嘅
[00:11:27.000 --> 00:11:29.000]  都好開心
[00:11:29.000 --> 00:11:31.000]  不過最想佢坐低
[00:11:31.000 --> 00:11:33.000]  同你傾計你關心佢
[00:11:33.000 --> 00:11:35.000]  有時都係
[00:11:35.000 --> 00:11:37.000]  好似個本末都好似優先次序
[00:11:37.000 --> 00:11:39.000]  失落咗呢就好似咁
[00:11:39.000 --> 00:11:41.000]  失去咗最寶貴
[00:11:41.000 --> 00:11:43.000]  我應該同佢傾下計
[00:11:43.000 --> 00:11:45.000]  食嘢唔係最重要
[00:11:45.000 --> 00:11:47.000]  所以呢度都唔係話比較馬大
[00:11:47.000 --> 00:11:49.000]  佢實際行動重要啲
[00:11:49.000 --> 00:11:51.000]  定係
[00:11:51.000 --> 00:11:53.000]  唔係應該瑪利亞
[00:11:53.000 --> 00:11:55.000]  精神生活需要
[00:11:55.000 --> 00:11:57.000]  咁就搞錯咗
[00:11:57.000 --> 00:11:59.000]  如果唔係咁我哋以後唔使侍奉
[00:11:59.000 --> 00:12:01.000]  唔好啦我淨係聽道德
[00:12:01.000 --> 00:12:03.000]  咁你都係都冇聽得明白
[00:12:03.000 --> 00:12:05.000]  呢個經文最重要
[00:12:05.000 --> 00:12:07.000]  因為耶穌冇責備瑪大
[00:12:07.000 --> 00:12:09.000]  不過佢真係提醒佢你優先次序
[00:12:09.000 --> 00:12:11.000]  唔好迷失咗
[00:12:11.000 --> 00:12:13.000]  當佢嘅迷失去到
[00:12:13.000 --> 00:12:15.000]  無論思慮煩擾
[00:12:15.000 --> 00:12:17.000]  煩躁不安
[00:12:17.000 --> 00:12:19.000]  佢嘅生命出現一個問題
[00:12:19.000 --> 00:12:21.000]  變成佢嘅努力
[00:12:21.000 --> 00:12:23.000]  好血氣嘅工作
[00:12:23.000 --> 00:12:25.000]  唔係成就
[00:12:25.000 --> 00:12:27.000]  合神心意嘅工作
[00:12:27.000 --> 00:12:29.000]  提醒我哋嘅頂姐妹都會侍奉
[00:12:29.000 --> 00:12:31.000]  如果你會預備
[00:12:31.000 --> 00:12:33.000]  侍奉啦任何侍奉啦
[00:12:33.000 --> 00:12:35.000]  教導查經乜都好啦敬拜啦
[00:12:35.000 --> 00:12:37.000]  你冇靈修呢
[00:12:37.000 --> 00:12:39.000]  自己又冇敬拜呢
[00:12:39.000 --> 00:12:41.000]  咁甚至冇讀聖經呢
[00:12:41.000 --> 00:12:43.000]  你就好似
[00:12:43.000 --> 00:12:45.000]  變咗咁嘅狀態
[00:12:45.000 --> 00:12:47.000]  耶穌或者都唔會即刻鬧我哋
[00:12:47.000 --> 00:12:49.000]  但好想提醒我哋
[00:12:49.000 --> 00:12:51.000]  不可少個見
[00:12:51.000 --> 00:12:53.000]  係親近佢嘅
[00:12:53.000 --> 00:12:55.000]  而唔係做幾多嘅事情
[00:12:55.000 --> 00:12:57.000]  而喺中間
[00:12:57.000 --> 00:12:59.000]  我哋
[00:12:59.000 --> 00:13:01.000]  冇否定到
[00:13:01.000 --> 00:13:03.000]  耶穌話冇否定
[00:13:03.000 --> 00:13:05.000]  瑪大做好多事
[00:13:05.000 --> 00:13:07.000]  我哋都樂於為主作供
[00:13:07.000 --> 00:13:09.000]  但係唔好本末倒置
[00:13:09.000 --> 00:13:11.000]  所以佢個生命狀態
[00:13:11.000 --> 00:13:13.000]  B型就係你熟齡生命嘅狀態
[00:13:13.000 --> 00:13:15.000]  係咪喜樂滿足
[00:13:15.000 --> 00:13:17.000]  有啲人好忙好忙都仍然有喜樂
[00:13:17.000 --> 00:13:19.000]  愈做愈有力
[00:13:19.000 --> 00:13:21.000]  我哋好想追求呢種生命
[00:13:21.000 --> 00:13:23.000]  不過我都經歷過
[00:13:23.000 --> 00:13:25.000]  做到好猛可能都好似瑪大咁
[00:13:25.000 --> 00:13:27.000]  投訴上好不滿
[00:13:27.000 --> 00:13:29.000]  原來自己個焦點
[00:13:29.000 --> 00:13:31.000]  究竟有冇失落咗
[00:13:31.000 --> 00:13:33.000]  即係需要更多嚟到主面前
[00:13:33.000 --> 00:13:35.000]  嘩嗰段時間超忙碌都好
[00:13:35.000 --> 00:13:37.000]  但係愈見係神恩
[00:13:37.000 --> 00:13:39.000]  好似呢兩個月呢
[00:13:39.000 --> 00:13:41.000]  我覺得好似過咗個世紀
[00:13:41.000 --> 00:13:43.000]  唔知點解十二月到一月
[00:13:43.000 --> 00:13:45.000]  我真係講笑
[00:13:45.000 --> 00:13:47.000]  都係爭一個婚禮
[00:13:47.000 --> 00:13:49.000]  當然講笑
[00:13:49.000 --> 00:13:51.000]  即係冇
[00:13:51.000 --> 00:13:53.000]  即係咩喪禮
[00:13:53.000 --> 00:13:55.000]  洗禮
[00:13:55.000 --> 00:13:57.000]  灑水禮過埋年
[00:13:57.000 --> 00:13:59.000]  去埋短孫
[00:13:59.000 --> 00:14:01.000]  總之好充實
[00:14:01.000 --> 00:14:03.000]  有啲嘢都冇乜空間
[00:14:03.000 --> 00:14:05.000]  覺得預備最好
[00:14:05.000 --> 00:14:07.000]  但係上帝有恩典
[00:14:07.000 --> 00:14:09.000]  同江好多弟兄姊妹一齊合作
[00:14:09.000 --> 00:14:11.000]  只係經歷到上帝恩典
[00:14:11.000 --> 00:14:13.000]  好似呢個禮拜
[00:14:13.000 --> 00:14:15.000]  陣間都有啲代禱
[00:14:15.000 --> 00:14:17.000]  12345
[00:14:17.000 --> 00:14:19.000]  講醫院
[00:14:19.000 --> 00:14:21.000]  手術又危險
[00:14:21.000 --> 00:14:23.000]  但係危險
[00:14:23.000 --> 00:14:25.000]  搶救
[00:14:25.000 --> 00:14:27.000]  但係上帝係每個
[00:14:27.000 --> 00:14:29.000]  咁啱都係弟兄
[00:14:29.000 --> 00:14:31.000]  弟兄小心啲
[00:14:31.000 --> 00:14:33.000]  唔係心臟
[00:14:33.000 --> 00:14:35.000]  搶咩都係齊哂
[00:14:35.000 --> 00:14:37.000]  啲啲
[00:14:37.000 --> 00:14:39.000]  但係上帝保守
[00:14:39.000 --> 00:14:41.000]  都有個姐妹嘅
[00:14:41.000 --> 00:14:43.000]  屋企人要做手術
[00:14:43.000 --> 00:14:45.000]  但係每次再去
