
[00:00:00.000 --> 00:00:03.980]  侍奉神是一個很大很大的部分
[00:03:06.000 --> 00:03:09.160]  來領受關於侍奉的信息
[00:03:09.160 --> 00:03:11.480]  求聖靈教導我們
[00:03:11.480 --> 00:03:14.200]  求我們從心底的深處
[00:03:14.200 --> 00:03:17.200]  感受到侍奉的恩典
[00:03:17.200 --> 00:03:18.600]  權利
[00:03:18.600 --> 00:03:19.840]  榮耀
[00:03:20.200 --> 00:03:22.080]  你帶我們每一個人
[00:03:22.080 --> 00:03:23.340]  都走上
[00:03:23.340 --> 00:03:25.000]  侍奉的路
[00:03:25.000 --> 00:03:28.280]  做我們按照你給我們的恩賜
[00:03:28.280 --> 00:03:30.160]  向你敬重
[00:03:30.160 --> 00:03:31.600]  做你的管家
[00:03:31.600 --> 00:03:33.460]  你恩賜的管家
[00:03:33.460 --> 00:03:35.560]  主啊我們
[00:03:35.560 --> 00:03:39.200]  把這個時間仰望交托在你手中
[00:03:39.200 --> 00:03:41.100]  請你幫助你的孩子
[00:03:41.100 --> 00:03:43.940]  將你的信息傳達的清楚
[00:03:43.940 --> 00:03:45.740]  奉祖靈明禱告
[00:03:45.740 --> 00:03:46.740]  阿們
[00:03:48.740 --> 00:03:51.080]  一個侍奉祖的人
[00:03:51.080 --> 00:03:54.080]  有一個先覺的巧片
[00:03:54.080 --> 00:03:56.040]  就是他
[00:03:56.040 --> 00:03:59.660]  必須有一種深深的感受
[00:03:59.660 --> 00:04:01.620]  感受什麼呢
[00:04:01.620 --> 00:04:03.520]  我們看詩篇
[00:04:03.520 --> 00:04:06.180]  給我們的信息
[00:04:06.180 --> 00:04:08.480]  摸悉自己的感受
[00:04:08.480 --> 00:04:10.740]  請翻到九詩篇
[00:04:10.740 --> 00:04:13.680]  九詩篇
[00:04:13.680 --> 00:04:17.500]  第四節開始
[00:04:18.500 --> 00:04:20.300]  在你看來
[00:04:20.300 --> 00:04:22.800]  千年如一過的昨日
[00:04:22.800 --> 00:04:26.000]  又如夜間的一更
[00:04:26.000 --> 00:04:28.500]  第五節
[00:04:28.500 --> 00:04:30.700]  你叫他們入水衝去
[00:04:30.700 --> 00:04:33.200]  他們如睡一覺
[00:04:33.200 --> 00:04:36.200]  早晨他們如生長的草
[00:04:36.200 --> 00:04:38.800]  早晨芭芽生長
[00:04:38.800 --> 00:04:41.000]  晚上各夏枯乾
[00:04:41.000 --> 00:04:43.500]  我們再看
[00:04:43.500 --> 00:04:45.500]  第十節
[00:04:45.900 --> 00:04:48.700]  我們一生的年日是七十歲
[00:04:48.700 --> 00:04:51.300]  若是強壯可到八十歲
[00:04:51.300 --> 00:04:54.200]  但但其中所緊垮的
[00:04:54.200 --> 00:04:56.400]  不過是勞苦愁煩
[00:04:56.400 --> 00:04:58.100]  轉眼成空
[00:04:58.100 --> 00:05:00.700]  我們便如飛而去
[00:05:00.700 --> 00:05:02.500]  再看
[00:05:02.500 --> 00:05:03.700]  十七節
[00:05:03.700 --> 00:05:05.700]  十七節
[00:05:05.700 --> 00:05:08.200]  願祖我們神的永美
[00:05:08.200 --> 00:05:10.000]  歸於我們身上
[00:05:10.000 --> 00:05:13.100]  願你建立我們手所做的功
[00:05:13.100 --> 00:05:14.900]  我們手所做的功
[00:05:14.900 --> 00:05:16.700]  願你建立
[00:05:16.700 --> 00:05:22.500]  我們看見在這裡有一個很強烈的對比
[00:05:22.500 --> 00:05:24.300]  一方面呢
[00:05:24.300 --> 00:05:29.300]  世人摩西感受到人生的短處
[00:05:29.300 --> 00:05:31.700]  他用了一些形容詞
[00:05:31.700 --> 00:05:34.900]  來表達人生的短處
[00:05:34.900 --> 00:05:39.100]  人生好像田野的花草
[00:05:39.100 --> 00:05:41.100]  早上生長
[00:05:41.100 --> 00:05:43.600]  晚上各夏枯乾
[00:05:43.600 --> 00:05:45.600]  這是一天的時間
[00:05:45.600 --> 00:05:48.100]  跟著他又說
[00:05:48.100 --> 00:05:51.100]  人生好像月見的一根
[00:05:51.100 --> 00:05:54.100]  我不曉得大家知道一根有多長嗎
[00:05:54.100 --> 00:05:59.100]  今天知道一根多長的人越來越少
[00:05:59.100 --> 00:06:01.100]  因為我們沒有打根的了
[00:06:01.100 --> 00:06:03.600]  兩個鐘頭一根
[00:06:03.600 --> 00:06:04.300]  好了
[00:06:04.300 --> 00:06:06.600]  從一天減到兩個鐘頭
[00:06:06.600 --> 00:06:08.900]  那麼世人又說
[00:06:08.900 --> 00:06:11.900]  人生好像一聲嘆息
[00:06:12.400 --> 00:06:14.900]  我再問大家一聲嘆息有多長
[00:06:14.900 --> 00:06:19.900]  你的最長的嘆息嘆氣有多長
[00:06:19.900 --> 00:06:21.400]  三秒鐘
[00:06:21.400 --> 00:06:25.900]  滴答滴答滴答這樣
[00:06:25.900 --> 00:06:27.400]  啊
[00:06:27.400 --> 00:06:29.800]  這三秒鐘也不短了
[00:06:29.800 --> 00:06:30.900]  他這樣嘆氣
[00:06:30.900 --> 00:06:34.400]  那麼從兩個鐘頭一減到三秒
[00:06:34.400 --> 00:06:36.600]  下面又說
[00:06:36.600 --> 00:06:40.100]  鑽研成功
[00:06:40.800 --> 00:06:42.300]  鑽研就是
[00:06:42.300 --> 00:06:45.100]  我們的眼睛合一合
[00:06:45.100 --> 00:06:47.900]  長眼之間
[00:06:47.900 --> 00:06:49.500]  沙眼之間
[00:06:49.500 --> 00:06:52.100]  有多久夠長
[00:06:52.100 --> 00:06:54.500]  你的眼睛合一合要多少時間
[00:06:54.500 --> 00:06:56.000]  多少
[00:06:56.000 --> 00:06:57.200]  半秒
[00:06:57.200 --> 00:07:00.200]  哎呀那就是一時昏沈入睡了
[00:07:00.200 --> 00:07:01.600]  呵呵呵呵
[00:07:01.600 --> 00:07:02.700]  半秒鐘
[00:07:02.700 --> 00:07:06.200]  那我們的照相機的快門
[00:07:06.200 --> 00:07:09.000]  1%秒
[00:07:09.000 --> 00:07:10.700]  我想我們的眼睛長一點
[00:07:11.700 --> 00:07:12.900]  1%秒
[00:07:12.900 --> 00:07:15.500]  也是這麼短
[00:07:15.500 --> 00:07:18.800]  從一天
[00:07:18.800 --> 00:07:20.900]  減到兩個鐘頭
[00:07:20.900 --> 00:07:22.100]  減到三秒
[00:07:22.100 --> 00:07:23.300]  一減到1%秒
[00:07:23.300 --> 00:07:25.700]  人生實在很短
[00:07:25.700 --> 00:07:28.900]  但是摩西這樣的感受是不是
[00:07:28.900 --> 00:07:30.000]  就是悲觀呢
[00:07:30.000 --> 00:07:31.400]  不是
[00:07:31.400 --> 00:07:33.800]  他這個認識
[00:07:33.800 --> 00:07:37.400]  把他帶領到很積極的侍奉上
[00:07:38.900 --> 00:07:41.200]  這是我們的感受的作用
[00:07:41.200 --> 00:07:43.400]  如果我們的感受讓我們嘀嘀嘀
[00:07:43.400 --> 00:07:44.900]  消極消極消極
[00:07:44.900 --> 00:07:46.600]  消沈消沈消沈
[00:07:46.600 --> 00:07:47.600]  那沒有意思
[00:07:47.600 --> 00:07:49.600]  第十七節
[00:07:49.600 --> 00:07:51.600]  摩西想到
[00:07:51.600 --> 00:07:53.800]  他的所作的功
[00:07:53.800 --> 00:07:56.000]  當然這個功
[00:07:56.000 --> 00:07:57.600]  是為神做的
[00:07:57.600 --> 00:08:00.100]  所以他禱告
[00:08:00.100 --> 00:08:03.500]  求神建立他為神做的功
[00:08:03.500 --> 00:08:05.100]  再重復一次講
[00:08:05.100 --> 00:08:06.900]  我們所作的功
[00:08:06.900 --> 00:08:08.500]  願你建立
[00:08:09.500 --> 00:08:11.800]  所以這一篇詩的結束
[00:08:11.800 --> 00:08:13.800]  是兩句重復的話
[00:08:13.800 --> 00:08:15.500]  加強的余氣
[00:08:15.500 --> 00:08:19.100]  這是從一個科目
[00:08:19.100 --> 00:08:20.700]  產生出來的
[00:08:20.700 --> 00:08:21.600]  神啊
[00:08:21.600 --> 00:08:23.400]  我的兩只手
[00:08:23.400 --> 00:08:27.200]  要做扎扎實實的工作
[00:08:27.200 --> 00:08:28.100]  神啊
[00:08:28.100 --> 00:08:31.000]  我在這個短暑的人生裡面
[00:08:31.000 --> 00:08:35.500]  要有永恆的工作的果效留下來
[00:08:35.500 --> 00:08:38.300]  這是一個侍奉神的人的
[00:08:39.100 --> 00:08:41.300]  開始的瞭解
[00:08:41.300 --> 00:08:45.300]  我們感受到人生短處嗎
[00:08:45.300 --> 00:08:47.300]  我們中間的
[00:08:47.300 --> 00:08:49.300]  老年的弟兄姊妹
[00:08:49.300 --> 00:08:51.600]  感受到了
[00:08:51.600 --> 00:08:53.800]  但青年人感受到了嗎
[00:08:53.800 --> 00:08:56.700]  青年人說生命剛剛開始
[00:08:56.700 --> 00:08:58.000]  怎麼能感受到
[00:08:58.000 --> 00:09:00.300]  這個人生短處呢
[00:09:00.300 --> 00:09:01.700]  很具體
[00:09:01.700 --> 00:09:04.900]  你讀這個新詩啊
[00:09:06.300 --> 00:09:09.700]  寫詩的人寫得最好的都是年輕的
[00:09:09.700 --> 00:09:12.100]  而那個感受最深的
[00:09:12.100 --> 00:09:16.100]  對人生的這個虛空感受最深的
[00:09:16.100 --> 00:09:17.300]  是青年詩人
[00:09:17.300 --> 00:09:18.900]  這是事實
[00:09:18.900 --> 00:09:21.500]  無論是什麼年齡的人
[00:09:21.500 --> 00:09:25.600]  都可以感受到人生很快過去
[00:09:25.600 --> 00:09:29.300]  有一次我跟一個93歲的老人家談話
[00:09:29.300 --> 00:09:30.100]  我說
[00:09:30.100 --> 00:09:32.700]  老太太你活了差不多一個世紀了
[00:09:32.700 --> 00:09:34.500]  請問你有什麼感受
[00:09:34.500 --> 00:09:36.100]  他說
[00:09:36.100 --> 00:09:37.300]  這個90多年了
[00:09:37.300 --> 00:09:38.500]  轉眼就過去了
[00:09:38.500 --> 00:09:39.700]  轉眼兩個字
[00:09:39.700 --> 00:09:41.500]  不是他引用《聖經》的話
[00:09:41.500 --> 00:09:42.700]  是他自發的話
[00:09:42.700 --> 00:09:44.100]  轉眼就過去
[00:09:44.100 --> 00:09:47.700]  那有一次一個18歲的一個女子
[00:09:47.700 --> 00:09:49.500]  在那翻家庭照片
[00:09:49.500 --> 00:09:51.400]  她翻到一頁
[00:09:51.400 --> 00:09:54.300]  看見一個很美麗的女子的照片
[00:09:54.300 --> 00:09:55.500]  大概七七八歲
[00:09:55.500 --> 00:09:57.100]  她不曉得是誰
[00:09:57.100 --> 00:09:58.700]  她的旁邊呢
[00:09:58.700 --> 00:09:59.900]  是她的老祖母
[00:09:59.900 --> 00:10:01.300]  80歲的老祖母
[00:10:01.300 --> 00:10:03.100]  她就問老祖母
[00:10:03.100 --> 00:10:03.900]  祖母啊
[00:10:03.900 --> 00:10:05.900]  這是誰的照片這麼漂亮
[00:10:06.700 --> 00:10:07.900]  我沒有見過她
[00:10:07.900 --> 00:10:09.100]  她的祖母看看
[00:10:09.100 --> 00:10:10.100]  不出聲
[00:10:10.100 --> 00:10:11.500]  再問她
[00:10:11.500 --> 00:10:12.700]  她還不出聲
[00:10:12.700 --> 00:10:13.700]  再問她
[00:10:13.700 --> 00:10:15.100]  她嘆一口氣
[00:10:15.100 --> 00:10:15.800]  她說
[00:10:15.800 --> 00:10:18.500]  這就是我18歲的時候的照片
[00:10:18.500 --> 00:10:22.300]  她的孫女信不下去信不下去
[00:10:22.300 --> 00:10:24.100]  看看像片看看她
[00:10:24.100 --> 00:10:25.900]  看看像片看看她
[00:10:25.900 --> 00:10:27.300]  一點也不像
[00:10:27.300 --> 00:10:28.900]  一點也不像
[00:10:28.900 --> 00:10:31.300]  我們中間的
[00:10:31.300 --> 00:10:33.900]  這個年長的弟兄姊妹
[00:10:33.900 --> 00:10:36.500]  可能年輕的時候比你們還英俊
[00:10:36.500 --> 00:10:41.700]  但現在有一點不同
[00:10:41.700 --> 00:10:43.500]  有一點不同了
[00:10:43.500 --> 00:10:46.700]  人生很快過去
[00:10:46.700 --> 00:10:47.900]  18 80
[00:10:47.900 --> 00:10:49.900]  分別不多
[00:10:49.900 --> 00:10:52.700]  18 80一掉過來就是了
[00:10:52.700 --> 00:10:55.500]  好像我們一回頭
[00:10:55.500 --> 00:10:56.500]  就是一生
[00:10:56.500 --> 00:10:59.300]  在這樣一個人生裡面
[00:10:59.300 --> 00:11:01.500]  我們怎麼樣
[00:11:01.900 --> 00:11:05.100]  能夠把我們的人生過得最充實呢
[00:11:05.100 --> 00:11:09.100]  怎麼樣把我們的時間用的最好呢
[00:11:09.100 --> 00:11:13.100]  你看祖在登山寶慶裡面
[00:11:13.100 --> 00:11:14.500]  第六章
[00:11:14.500 --> 00:11:16.700]  他說你們中間哪一個
[00:11:16.700 --> 00:11:18.900]  能用思慮
[00:11:18.900 --> 00:11:22.100]  使你的壽命增加一顆呢
[00:11:22.100 --> 00:11:25.700]  這個話好像很悲觀
[00:11:25.700 --> 00:11:27.900]  但是跟著祖說
[00:11:27.900 --> 00:11:31.100]  你們要宣求神的國
[00:11:31.100 --> 00:11:32.700]  和祂的意義
[00:11:32.700 --> 00:11:36.500]  祖在那裡提醒的話
[00:11:36.500 --> 00:11:40.900]  引導一個很強烈的決定
[00:11:40.900 --> 00:11:43.500]  選擇心智
[00:11:43.500 --> 00:11:47.700]  我要宣求神的國和祂的意義
[00:11:47.700 --> 00:11:51.300]  這些東西就是物質的需要
[00:11:51.300 --> 00:11:52.500]  是其次的
[00:11:52.500 --> 00:11:55.500]  一個人有了這個情緒
[00:11:55.500 --> 00:11:57.100]  這個感受
[00:11:57.100 --> 00:11:59.700]  這個基本的瞭解
[00:11:59.700 --> 00:12:00.300]  好了
[00:12:00.900 --> 00:12:03.300]  他可以開始侍奉
[00:12:03.300 --> 00:12:06.300]  而且他的侍奉呢
[00:12:06.300 --> 00:12:08.500]  不會是糊裡糊塗的侍奉
[00:12:08.500 --> 00:12:10.500]  因為他已經經過感受
[00:12:10.500 --> 00:12:12.100]  出於瞭解
[00:12:12.100 --> 00:12:14.500]  發出來的侍奉不是表面的侍奉
[00:12:14.500 --> 00:12:18.500]  因為他看透了表面的一切是虛空的
[00:12:18.500 --> 00:12:21.900]  他不會脫離放下虛空的是
[00:12:21.900 --> 00:12:23.900]  又來虛空的侍奉
[00:12:23.900 --> 00:12:25.500]  他不會這樣
[00:12:25.500 --> 00:12:28.500]  他看透以後
[00:12:28.500 --> 00:12:31.100]  他的侍奉就是真實的侍奉
[00:12:31.100 --> 00:12:32.700]  是為了祖
[00:12:32.700 --> 00:12:36.900]  狡詐實地去做
[00:12:36.900 --> 00:12:38.900]  我們再看
[00:12:38.900 --> 00:12:42.900]  116篇16節17節
[00:12:42.900 --> 00:12:44.900]  116
[00:12:44.900 --> 00:12:48.100]  16節17節
[00:12:48.100 --> 00:12:51.900]  耶和華我真是你的僕人
[00:12:51.900 --> 00:12:53.700]  我是你的僕人
[00:12:53.700 --> 00:12:55.700]  是你悲女的兒子
[00:12:56.500 --> 00:12:59.100]  你已經解開我的綁鎖
[00:12:59.100 --> 00:13:02.900]  這篇詩是誰寫的
[00:13:02.900 --> 00:13:05.700]  這裡沒有告訴我們是誰寫的
[00:13:05.700 --> 00:13:10.900]  但是有不少的聖經學者認為
[00:13:10.900 --> 00:13:14.300]  這首這篇詩大概是大衛寫的
[00:13:14.300 --> 00:13:17.300]  裡面的意欲
[00:13:17.300 --> 00:13:18.300]  筆法
[00:13:18.300 --> 00:13:19.300]  語氣
[00:13:19.300 --> 00:13:21.700]  很像大衛的詩
[00:13:21.700 --> 00:13:25.100]  如果是大衛寫的
[00:13:25.100 --> 00:13:27.300]  那麼這個話就更有意義了
[00:13:27.300 --> 00:13:28.500]  你看他說
[00:13:28.500 --> 00:13:29.300]  耶和華
[00:13:29.300 --> 00:13:31.500]  我是你的僕人
[00:13:31.500 --> 00:13:33.100]  說過以後呢
[00:13:33.100 --> 00:13:38.500]  他好像意識還沒有表達的完全
[00:13:38.500 --> 00:13:40.700]  他裡面很有意思
[00:13:40.700 --> 00:13:42.100]  有種感受
[00:13:42.100 --> 00:13:43.100]  他再說出來
[00:13:43.100 --> 00:13:45.100]  我是你的僕人
[00:13:45.100 --> 00:13:47.100]  一個很真誠的感覺
[00:13:47.100 --> 00:13:49.100]  一個重復的表達
[00:13:49.100 --> 00:13:51.700]  從內心的深處湧出來
[00:13:51.700 --> 00:13:53.100]  我是你的僕人
[00:13:53.100 --> 00:13:54.700]  我是你的僕人
[00:13:54.900 --> 00:13:55.900]  跟著呢
[00:13:55.900 --> 00:13:57.500]  他覺得還不妥當
[00:13:57.500 --> 00:13:59.300]  他說
[00:13:59.300 --> 00:14:02.100]  我是你妃女的兒子
[00:14:02.100 --> 00:14:03.500]  那是什麼意思
[00:14:03.500 --> 00:14:05.500]  我是你僕人的僕人
[00:14:05.500 --> 00:14:08.100]  這個心態是怎麼樣的呢
[00:14:08.100 --> 00:14:11.300]  是個不配的感覺
[00:14:11.300 --> 00:14:13.500]  神啊
[00:14:13.500 --> 00:14:14.900]  偉大的神
[00:14:14.900 --> 00:14:16.700]  崇高的神
[00:14:16.700 --> 00:14:17.900]  我是誰
[00:14:17.900 --> 00:14:19.300]  我算什麼
[00:14:19.300 --> 00:14:21.300]  我怎麼能做你的僕人
[00:14:21.300 --> 00:14:24.100]  如果你要我做你的僕人
[00:14:24.100 --> 00:14:25.700]  我真是你的僕人
[00:14:25.700 --> 00:14:27.700]  我是你的僕人
[00:14:27.700 --> 00:14:28.900]  第二個是
[00:14:28.900 --> 00:14:31.100]  是個最強的確定詞
[00:14:31.100 --> 00:14:34.500]  如果從前中國人
[00:14:34.500 --> 00:14:35.100]  作文呢
[00:14:35.100 --> 00:14:36.700]  旁邊要加兩個圈才可以
[00:14:36.700 --> 00:14:39.500]  加圈就表示著重
[00:14:39.500 --> 00:14:43.700]  現在這個中文沒有這個做法了
[00:14:43.700 --> 00:14:46.100]  就古書裡面
[00:14:46.100 --> 00:14:48.300]  就著著作裡面
[00:14:48.300 --> 00:14:50.500]  但是加強了旁邊加兩個圈
[00:14:50.500 --> 00:14:52.100]  我是
[00:14:52.100 --> 00:14:53.300]  第二個是
[00:14:53.500 --> 00:14:54.500]  你加兩個圈
[00:14:54.500 --> 00:14:57.100]  我是你的僕人
[00:14:57.100 --> 00:14:59.700]  再跟著說下去
[00:14:59.700 --> 00:15:00.700]  神啊
[00:15:00.700 --> 00:15:02.700]  我不配做你的僕人
[00:15:02.700 --> 00:15:04.700]  我是你僕人的僕人
[00:15:04.700 --> 00:15:07.500]  侍奉主
[00:15:07.500 --> 00:15:09.700]  要有謙卑的心
[00:15:09.700 --> 00:15:12.500]  不謙卑最好不要侍奉
[00:15:12.500 --> 00:15:16.100]  如果一個人侍奉的時候覺得
[00:15:16.100 --> 00:15:17.300]  你看我多好
[00:15:17.300 --> 00:15:19.700]  你看我會侍奉
[00:15:19.700 --> 00:15:22.100]  別人不會侍奉
[00:15:22.100 --> 00:15:23.300]  我會侍奉
[00:15:23.700 --> 00:15:24.900]  我有恩賜
[00:15:24.900 --> 00:15:26.100]  我會做
[00:15:26.100 --> 00:15:27.900]  我可以做領袖
[00:15:27.900 --> 00:15:31.500]  那就把僕人
[00:15:31.500 --> 00:15:33.100]  變做領袖
[00:15:33.100 --> 00:15:35.700]  真的領袖
[00:15:35.700 --> 00:15:37.500]  是願意做僕人
[00:15:37.500 --> 00:15:39.900]  是僕人領袖
[00:15:39.900 --> 00:15:43.100]  是侍奉主
[00:15:43.100 --> 00:15:44.900]  中間有一划
[00:15:44.900 --> 00:15:46.900]  侍奉主
[00:15:46.900 --> 00:15:51.300]  但是不會做僕人的
[00:15:51.300 --> 00:15:53.100]  不能真的做領袖
[00:15:54.100 --> 00:15:55.700]  一個真的領袖
[00:15:55.700 --> 00:15:59.100]  永遠有一個僕人的心態
[00:15:59.100 --> 00:16:01.700]  第一次我看見
[00:16:01.700 --> 00:16:03.500]  羅斯福的簽名
[00:16:03.500 --> 00:16:04.700]  這個
[00:16:04.700 --> 00:16:07.700]  他的簽名這樣說的
[00:16:07.700 --> 00:16:09.700]  Your servant
[00:16:09.700 --> 00:16:13.100]  Franklin Roosevelt
[00:16:13.100 --> 00:16:15.100]  Your servant
[00:16:15.100 --> 00:16:16.500]  總統
[00:16:16.500 --> 00:16:17.700]  就這樣簽名
[00:16:17.700 --> 00:16:19.100]  我是你的僕人
[00:16:19.100 --> 00:16:20.500]  我是公僕
[00:16:20.500 --> 00:16:22.100]  全國的僕人
[00:16:23.100 --> 00:16:24.500]  這個觀念
[00:16:24.500 --> 00:16:27.100]  是從主的教訓來的
[00:16:27.100 --> 00:16:29.100]  你們中間
[00:16:29.100 --> 00:16:30.700]  誰願為大
[00:16:30.700 --> 00:16:33.100]  就要做眾人的僕人
[00:16:33.100 --> 00:16:37.500]  這個觀念是個
[00:16:37.500 --> 00:16:39.900]  超時代的觀念
[00:16:39.900 --> 00:16:43.900]  當時一般的人都是
[00:16:43.900 --> 00:16:45.900]  地位越高權力越大
[00:16:45.900 --> 00:16:47.700]  那就是領袖
[00:16:47.700 --> 00:16:48.900]  但是主說
[00:16:48.900 --> 00:16:50.500]  我告訴你們
[00:16:50.500 --> 00:16:52.100]  你們中間
[00:16:52.100 --> 00:16:54.100]  就是我的門徒中間
[00:16:54.100 --> 00:16:56.700]  這個觀念要完全不同
[00:16:56.700 --> 00:16:59.500]  你們誰願為大
[00:16:59.500 --> 00:17:02.500]  就要做眾人的僕人
[00:17:02.500 --> 00:17:04.100]  我記得看見
[00:17:04.100 --> 00:17:06.100]  這個世界名畫裡面
[00:17:06.100 --> 00:17:09.100]  畫了主給門徒洗腳
[00:17:09.100 --> 00:17:12.100]  他是一隻腳跪在那裡
[00:17:12.100 --> 00:17:14.500]  給門徒洗腳
[00:17:14.500 --> 00:17:18.700]  在我心裡留了一個很深刻的印象
[00:17:19.500 --> 00:17:20.900]  我們的主
[00:17:20.900 --> 00:17:22.300]  尊貴的主
[00:17:22.300 --> 00:17:23.900]  榮耀的主
[00:17:23.900 --> 00:17:25.300]  跪在那裡
[00:17:25.300 --> 00:17:27.300]  給他們門徒洗腳
[00:17:27.300 --> 00:17:30.900]  那也是一個超時代的觀念
[00:17:30.900 --> 00:17:33.300]  當我們研究主的教訓的時候
[00:17:33.300 --> 00:17:36.300]  我們發現許多許多都是超越時代的
[00:17:36.300 --> 00:17:39.500]  而對於整個的人類
[00:17:39.500 --> 00:17:43.700]  有了很深很基本的印象
[00:17:43.700 --> 00:17:47.700]  如果我們要侍奉第一
[00:17:47.700 --> 00:17:51.300]  我們要瞭解人生的短處
[00:17:51.300 --> 00:17:51.900]  第二
[00:17:51.900 --> 00:17:53.900]  一個謙卑的態度
[00:17:53.900 --> 00:17:58.900]  在這裡我們再從另外一個角度
[00:17:58.900 --> 00:17:59.900]  看這句話
[00:17:59.900 --> 00:18:01.300]  我是你妃女的兒子
[00:18:01.300 --> 00:18:03.100]  就是僕人的僕人
[00:18:03.100 --> 00:18:04.300]  我們想這句話裡面
[00:18:04.300 --> 00:18:06.500]  還有一個意思可以提醒我們
[00:18:06.500 --> 00:18:09.300]  我們不但是神的僕人
[00:18:09.300 --> 00:18:11.300]  也是人的僕人
[00:18:11.300 --> 00:18:15.100]  借著服侍人來服侍神
[00:18:16.900 --> 00:18:18.900]  有的人說
[00:18:18.900 --> 00:18:20.500]  我是神的僕人
[00:18:20.500 --> 00:18:22.500]  所以我不能服侍你們
[00:18:22.500 --> 00:18:24.700]  這是一個錯誤的觀念
[00:18:24.700 --> 00:18:27.900]  神在天上
