
[00:00:00.000 --> 00:00:03.000]  請大家翻開聖經的約拿書
[00:03:55.000 --> 00:03:57.000]  神不是不知道的
[00:03:57.000 --> 00:03:59.000]  正如聖經創世紀提及
[00:03:59.000 --> 00:04:02.000]  所多瑪俄摩拉的罪
[00:04:02.000 --> 00:04:03.000]  他們的罪
[00:04:03.000 --> 00:04:05.000]  聖文、月天
[00:04:05.000 --> 00:04:09.000]  上帝是知道城市裡面所發生的一切事情
[00:04:09.000 --> 00:04:11.000]  但聖經就提及到
[00:04:11.000 --> 00:04:18.000]  若拿說「起來到尼尼眉去警告他們」
[00:04:18.000 --> 00:04:21.000]  這三個動詞其實都是命令的詞式
[00:04:21.000 --> 00:04:25.000]  是表示上帝是很急切地去吩咐若拿
[00:04:25.000 --> 00:04:27.000]  你快點去
[00:04:27.000 --> 00:04:29.000]  你去警告他們
[00:04:29.000 --> 00:04:31.000]  你去到這個地方
[00:04:31.000 --> 00:04:35.000]  你去叫他們悔改
[00:04:35.000 --> 00:04:36.000]  從這句話當中
[00:04:36.000 --> 00:04:40.000]  你會體會到上帝那種很急切的心境
[00:04:40.000 --> 00:04:45.000]  亦都祂很想去呼籲這一班人群
[00:04:45.000 --> 00:04:46.000]  憐憫他們
[00:04:46.000 --> 00:04:48.000]  要他們快快地回轉
[00:04:48.000 --> 00:04:51.000]  免得神的審判臨到
[00:04:51.000 --> 00:04:52.000]  神憐憫他們
[00:04:52.000 --> 00:04:54.000]  因此祂猜派若拿
[00:04:54.000 --> 00:04:57.000]  要去發出這種呼籲
[00:04:57.000 --> 00:05:00.000]  這種挽回的訊息
[00:05:00.000 --> 00:05:03.000]  但當若拿聽見祂所講的
[00:05:03.000 --> 00:05:04.000]  聽見神所講
[00:05:04.000 --> 00:05:06.000]  應該就是會快點回應
[00:05:06.000 --> 00:05:08.000]  就去做了
[00:05:08.000 --> 00:05:10.000]  但大家知道事情不是這樣
[00:05:10.000 --> 00:05:13.000]  你看到第三節
[00:05:13.000 --> 00:05:16.000]  「那時若拿卻起來要逃往他斯去
[00:05:16.000 --> 00:05:19.000]  躲避耶和華」
[00:05:19.000 --> 00:05:21.000]  難道若拿真的以為
[00:05:21.000 --> 00:05:24.000]  神看不見他做這件事
[00:05:24.000 --> 00:05:26.000]  我相信不是
[00:05:26.000 --> 00:05:29.000]  他很清楚知道上帝是無所不在
[00:05:29.000 --> 00:05:32.000]  祂在尼尼微亦在他斯
[00:05:32.000 --> 00:05:35.000]  但若拿他很遠很遠去到他斯
[00:05:35.000 --> 00:05:38.000]  其實地理的情況就是
[00:05:38.000 --> 00:05:40.000]  若拿去的地方
[00:05:40.000 --> 00:05:42.000]  他斯和尼尼微之間
[00:05:42.000 --> 00:05:45.000]  差不多相隔二千里那麼遠
[00:05:45.000 --> 00:05:46.000]  可能他心裡想
[00:05:46.000 --> 00:05:48.000]  我去到很遠的地方
[00:05:48.000 --> 00:05:50.000]  所以上帝可能要去找其他人
[00:05:50.000 --> 00:05:52.000]  做這件事情
[00:05:52.000 --> 00:05:53.000]  就算他叫我回來
[00:05:53.000 --> 00:05:55.000]  也有一段很長的時間
[00:05:55.000 --> 00:05:56.000]  可能趕不及
[00:05:56.000 --> 00:05:58.000]  神不會等待
[00:05:58.000 --> 00:06:01.000]  因此他去到很遠的地方
[00:06:01.000 --> 00:06:05.000]  他不想避開神的吩咐
[00:06:05.000 --> 00:06:06.000]  或者我們問
[00:06:06.000 --> 00:06:08.000]  為何若拿有這樣的動機
[00:06:08.000 --> 00:06:10.000]  為何他不肯去做這件事呢
[00:06:10.000 --> 00:06:13.000]  你翻到後面的第四章第二節
[00:06:13.000 --> 00:06:16.000]  你會明白若拿的心
[00:06:16.000 --> 00:06:18.000]  在第四章第二節
[00:06:18.000 --> 00:06:20.000]  就向耶和華禱告說
[00:06:20.000 --> 00:06:23.000]  「耶和華,我還在本國的時候
[00:06:23.000 --> 00:06:25.000]  不是這樣說過嗎?
[00:06:25.000 --> 00:06:27.000]  我知道你是有恩典
[00:06:27.000 --> 00:06:29.000]  有憐憫的神
[00:06:29.000 --> 00:06:30.000]  不輕易發怒
[00:06:30.000 --> 00:06:32.000]  而且有豐盛的慈愛
[00:06:32.000 --> 00:06:34.000]  轉意不降災禍
[00:06:34.000 --> 00:06:39.000]  所以我才急忙逃往他私去」
[00:06:39.000 --> 00:06:41.000]  為何急忙逃走呢
[00:06:41.000 --> 00:06:43.000]  因為他知道神真的會
[00:06:43.000 --> 00:06:45.000]  他真的會因為人的悔改
[00:06:45.000 --> 00:06:47.000]  而去憐憫人
[00:06:47.000 --> 00:06:49.000]  重新將恩典賜下
[00:06:49.000 --> 00:06:52.000]  因為他不輕易發怒
[00:06:52.000 --> 00:06:54.000]  他會私憐民
[00:06:54.000 --> 00:06:55.000]  正因為這樣
[00:06:55.000 --> 00:06:58.000]  所以若拿不想這樣做
[00:06:58.000 --> 00:06:59.000]  因為怕著你們這些人
[00:06:59.000 --> 00:07:02.000]  真的會悔改
[00:07:02.000 --> 00:07:05.000]  為何要有這樣的感覺呢
[00:07:05.000 --> 00:07:07.000]  大家如果有留意一些歷史
[00:07:07.000 --> 00:07:08.000]  會察覺到
[00:07:08.000 --> 00:07:12.000]  利尼尼是亞述帝國的首都
[00:07:12.000 --> 00:07:15.000]  這個亞述帝國
[00:07:15.000 --> 00:07:19.000]  多年來不斷侵擾猶太國
[00:07:19.000 --> 00:07:21.000]  因此帶給猶太人很多苦楚
[00:07:21.000 --> 00:07:24.000]  很多的艱難
[00:07:24.000 --> 00:07:26.000]  而且這個利尼尼城
[00:07:26.000 --> 00:07:30.000]  是一座極其宏偉堅固的大城
[00:07:30.000 --> 00:07:31.000]  一些考古學發現
[00:07:31.000 --> 00:07:33.000]  就是這座城市
[00:07:33.000 --> 00:07:37.000]  有內的城牆和外的城牆
[00:07:37.000 --> 00:07:41.000]  無論內或外的城牆都高30米
[00:07:41.000 --> 00:07:43.000]  30米有多高呢
[00:07:43.000 --> 00:07:45.000]  90多呎
[00:07:45.000 --> 00:07:48.000]  差不多100呎的城牆
[00:07:48.000 --> 00:07:53.000]  而且城牆之間有三條的湖城河
[00:07:53.000 --> 00:07:54.000]  一般人就會體會到
[00:07:54.000 --> 00:07:57.000]  這座城市好像穩如泰山
[00:07:57.000 --> 00:08:00.000]  沒有人能夠攻陷這座大城
[00:08:00.000 --> 00:08:05.000]  因為這座大城的人群和軍王很自負
[00:08:05.000 --> 00:08:09.000]  而他們的軍隊是出了名殘暴
[00:08:09.000 --> 00:08:11.000]  去到其他國家的時候
[00:08:11.000 --> 00:08:13.000]  進行殺戮
[00:08:13.000 --> 00:08:17.000]  傷害很多鄰近的人民
[00:08:17.000 --> 00:08:20.000]  而且這個國家因為他們自負
[00:08:20.000 --> 00:08:22.000]  他們也不會守信約
[00:08:22.000 --> 00:08:24.000]  因此很多歷史上記載
[00:08:24.000 --> 00:08:26.000]  他們做很多的商貿
[00:08:26.000 --> 00:08:28.000]  和其他人做生意
[00:08:28.000 --> 00:08:30.000]  是很多欺詐
[00:08:30.000 --> 00:08:32.000]  騙了很多人的錢
[00:08:32.000 --> 00:08:35.000]  也有很多人受到他們欺騙
[00:08:35.000 --> 00:08:40.000]  是多行不義的一個國家
[00:08:40.000 --> 00:08:42.000]  你會明白為何若拿一聽見
[00:08:42.000 --> 00:08:45.000]  神要他來來回回的時候
[00:08:45.000 --> 00:08:47.000]  他差不多不能接受
[00:08:47.000 --> 00:08:49.000]  怎麼可能的
[00:08:49.000 --> 00:08:50.000]  這些人應該死
[00:08:50.000 --> 00:08:52.000]  應該受審判
[00:08:52.000 --> 00:08:53.000]  可能他心裏立刻想
[00:08:53.000 --> 00:08:56.000]  你何時傾覆這座城
[00:08:56.000 --> 00:08:59.000]  所以他接受不到這件事
[00:08:59.000 --> 00:09:01.000]  在過程當中
[00:09:01.000 --> 00:09:03.000]  他就要逃跑
[00:09:03.000 --> 00:09:05.000]  他就要走
[00:09:05.000 --> 00:09:08.000]  他不想去做這件事
[00:09:08.000 --> 00:09:10.000]  我想回到一件事
[00:09:10.000 --> 00:09:12.000]  在很多年之前
[00:09:12.000 --> 00:09:15.000]  大家知道香港有九龍城寨
[00:09:15.000 --> 00:09:17.000]  現在變成一個甚麼
[00:09:17.000 --> 00:09:19.000]  公園
[00:09:19.000 --> 00:09:21.000]  有沒有去過
[00:09:21.000 --> 00:09:22.000]  去到的時候
[00:09:22.000 --> 00:09:25.000]  你會看到一些歷史的記載
[00:09:25.000 --> 00:09:28.000]  或者一些的展覽
[00:09:28.000 --> 00:09:29.000]  很多年之前
[00:09:29.000 --> 00:09:33.000]  在英國有一位宣教士來香港
[00:09:33.000 --> 00:09:35.000]  這位宣教士後來寫了一本書
[00:09:35.000 --> 00:09:38.000]  英文叫做《Chasing the Dragon》
[00:09:38.000 --> 00:09:43.000]  中文直譯就是追龍
[00:09:43.000 --> 00:09:44.000]  追龍
[00:09:44.000 --> 00:09:46.000]  講述他在九龍城寨的經歷
[00:09:46.000 --> 00:09:48.000]  這位宣教士當時21歲
[00:09:48.000 --> 00:09:51.000]  但沒有機構願意支持他
[00:09:51.000 --> 00:09:52.000]  他心裡很清楚的負擔
[00:09:52.000 --> 00:09:55.000]  要做宣教的服侍
[00:09:55.000 --> 00:09:56.000]  他請教一位牧師
[00:09:56.000 --> 00:09:58.000]  牧師就告訴他
[00:09:58.000 --> 00:09:59.000]  這樣吧
[00:09:59.000 --> 00:10:01.000]  你買一條船票
[00:10:01.000 --> 00:10:02.000]  一路坐
[00:10:02.000 --> 00:10:05.000]  有這麼遠去這麼遠
[00:10:05.000 --> 00:10:06.000]  然後去到差不多
[00:10:06.000 --> 00:10:07.000]  你祈禱求神讓你知道
[00:10:07.000 --> 00:10:09.000]  在哪裏下船
[00:10:09.000 --> 00:10:11.000]  去到就開始宣教
[00:10:11.000 --> 00:10:15.000]  我想今天都沒有人會這樣鼓勵人做
[00:10:15.000 --> 00:10:17.000]  但這位姐妹真的這樣祈禱
[00:10:17.000 --> 00:10:19.000]  她就坐了一條船
[00:10:19.000 --> 00:10:22.000]  單程就去了
[00:10:22.000 --> 00:10:23.000]  去了很遠的地方
[00:10:23.000 --> 00:10:24.000]  做了一個夢
[00:10:24.000 --> 00:10:27.000]  夢中見到香港
[00:10:27.000 --> 00:10:30.000]  她感覺神是引領她去香港
[00:10:30.000 --> 00:10:32.000]  因此就在香港下船
[00:10:32.000 --> 00:10:34.000]  下船的時候
[00:10:34.000 --> 00:10:35.000]  人生路不熟
[00:10:35.000 --> 00:10:36.000]  不知怎麼辦
[00:10:36.000 --> 00:10:38.000]  找不到工作
[00:10:38.000 --> 00:10:40.000]  但最後有一間學校
[00:10:40.000 --> 00:10:44.000]  一間小學請她做英文老師
[00:10:44.000 --> 00:10:47.000]  就是九龍城寨裏面的小學
[00:10:47.000 --> 00:10:48.000]  大家知道九龍城寨
[00:10:48.000 --> 00:10:51.000]  當時是甚麼地方
[00:10:51.000 --> 00:10:53.000]  三不館
[00:10:53.000 --> 00:10:55.000]  很多黑社會聚集的地方
[00:10:55.000 --> 00:10:58.000]  當然這間小學沒有人去教書
[00:10:58.000 --> 00:11:01.000]  但這位姐妹就去教書
[00:11:01.000 --> 00:11:03.000]  當然她吃了很多苦頭
[00:11:03.000 --> 00:11:07.000]  當地人亦都對她很不客氣
[00:11:07.000 --> 00:11:10.000]  但她看到很多很多人的需要
[00:11:10.000 --> 00:11:13.000]  神給她一顆很憐憫人的心
[00:11:13.000 --> 00:11:16.000]  她開始做一個青少年中心
[00:11:16.000 --> 00:11:19.000]  因為見到很多吸毒的人在裏面
[00:11:19.000 --> 00:11:21.000]  一路幫助他們
[00:11:21.000 --> 00:11:22.000]  一路幫助他們
[00:11:22.000 --> 00:11:24.000]  經過一段日子
[00:11:24.000 --> 00:11:27.000]  最少有五百個青少年
[00:11:27.000 --> 00:11:30.000]  因為她而戒毒
[00:11:30.000 --> 00:11:33.000]  後來延伸很多其他的服事
[00:11:33.000 --> 00:11:37.000]  今日這位孫教士仍然在香港
[00:11:37.000 --> 00:11:39.000]  有些時候想起這種情況
[00:11:39.000 --> 00:11:43.000]  很多人都會想要避開這個地方
[00:11:43.000 --> 00:11:44.000]  或者甚至覺得
[00:11:44.000 --> 00:11:48.000]  我要找一個更加安全的處境
[00:11:48.000 --> 00:11:52.000]  但上帝仍然不斷地來拆散人
[00:11:52.000 --> 00:11:54.000]  去感動人
[00:11:54.000 --> 00:11:56.000]  來愛護這個社區
[00:11:56.000 --> 00:11:57.000]  這個城市
[00:11:57.000 --> 00:11:59.000]  去關心他們的事情
[00:11:59.000 --> 00:12:02.000]  去愛護他們
[00:12:02.000 --> 00:12:05.000]  最近大家都有很多不同的討論
[00:12:05.000 --> 00:12:07.000]  關於佔中的事情
[00:12:07.000 --> 00:12:10.000]  這些事情都牽動我們的心靈
[00:12:10.000 --> 00:12:12.000]  我們都覺得沉重
[00:12:12.000 --> 00:12:15.000]  我看到報紙提到一個輔導機構
[00:12:15.000 --> 00:12:18.000]  這個輔導機構發覺最近多了很多查詢
[00:12:18.000 --> 00:12:21.000]  無論是贊成佔中
[00:12:21.000 --> 00:12:23.000]  或者反佔中的人都打電話去
[00:12:23.000 --> 00:12:25.000]  有些中立的人打電話去
[00:12:25.000 --> 00:12:27.000]  因為他們心靈很有壓力
[00:12:27.000 --> 00:12:29.000]  很需要找人傾談
[00:12:29.000 --> 00:12:33.000]  因此這個機構就一路做這方面的輔導
[00:12:33.000 --> 00:12:34.000]  其中報紙提及到
[00:12:34.000 --> 00:12:37.000]  有一些人是反對佔中
[00:12:37.000 --> 00:12:40.000]  心裏面很大的不滿
[00:12:40.000 --> 00:12:45.000]  有一個就說我預備拿一個汽油彈
[00:12:45.000 --> 00:12:48.000]  去到這個地區就爆了它
[00:12:48.000 --> 00:12:52.000]  讓他們不要再在這裏阻礙我們
[00:12:52.000 --> 00:12:54.000]  因此打電話去問
[00:12:54.000 --> 00:12:58.000]  當然輔導員就在電話當中一路勸告他
[00:12:58.000 --> 00:12:59.000]  一路勸告他
[00:12:59.000 --> 00:13:02.000]  後來他就放棄這個想法
[00:13:02.000 --> 00:13:05.000]  很多時候會有很多不同的怒氣
[00:13:05.000 --> 00:13:07.000]  很多不同的一種感受
[00:13:07.000 --> 00:13:11.000]  覺得對方做得不好
[00:13:11.000 --> 00:13:14.000]  對方不應該這樣做
[00:13:14.000 --> 00:13:18.000]  但你察覺到在這個來來未成
[00:13:18.000 --> 00:13:21.000]  若拿可能都很想這個城市倒塌
[00:13:21.000 --> 00:13:23.000]  但在這個時候
[00:13:23.000 --> 00:13:26.000]  上帝卻是不斷地做一件事
[00:13:26.000 --> 00:13:28.000]  你去
[00:13:28.000 --> 00:13:31.000]  你去將神的訊息
[00:13:31.000 --> 00:13:35.000]  將悔改的呼籲帶給他們
[00:13:35.000 --> 00:13:36.000]  正因為這樣
[00:13:36.000 --> 00:13:37.000]  你再看下去的時候
[00:13:37.000 --> 00:13:40.000]  你發覺第三章去到最後的時候
[00:13:40.000 --> 00:13:42.000]  就察覺到
[00:13:42.000 --> 00:13:47.000]  「你你們人真是經然信主他們會轉」
[00:13:47.000 --> 00:13:50.000]  若拿後來聽從神的吩咐去到的時候
[00:13:50.000 --> 00:13:52.000]  竟然真的由大到小
[00:13:52.000 --> 00:13:54.000]  包括君王全部穿上麻衣
[00:13:54.000 --> 00:13:56.000]  他們悔改
[00:13:56.000 --> 00:13:58.000]  然後第十節就說
[00:13:58.000 --> 00:14:00.000]  「當神看見他們所作的
[00:14:00.000 --> 00:14:02.000]  就改變他們的心意
[00:14:02.000 --> 00:14:07.000]  他不將所定的災禍降在他們身上
[00:14:07.000 --> 00:14:10.000]  因為他們真是悔改」
[00:14:10.000 --> 00:14:12.000]  四章第一節
[00:14:12.000 --> 00:14:15.000]  聖經就說若拿對這事非常不高興
[00:14:15.000 --> 00:14:17.000]  不是不高興
[00:14:17.000 --> 00:14:19.000]  是非常不高興
[00:14:19.000 --> 00:14:21.000]  是很不開心
[00:14:21.000 --> 00:14:24.000]  甚至聖經說他發起怒來
[00:14:24.000 --> 00:14:25.000]  很生氣
[00:14:25.000 --> 00:14:27.000]  「上帝為什麼你會這樣做
[00:14:27.000 --> 00:14:30.000]  為什麼你會讓他們得到赦免
[00:14:30.000 --> 00:14:33.000]  他們是不應該得到赦免的」
[00:14:33.000 --> 00:14:35.000]  然後你再讀下去
[00:14:35.000 --> 00:14:37.000]  他就向耶和華說
[00:14:37.000 --> 00:14:39.000]  「我知道你是會這樣做的
[00:14:39.000 --> 00:14:42.000]  所以我才逃去他師第三節
[00:14:42.000 --> 00:14:44.000]  四章三節
[00:14:44.000 --> 00:14:47.000]  耶和華現在求你取去我的性命吧
[00:14:47.000 --> 00:14:51.000]  因為我死要比活著還好」
[00:14:51.000 --> 00:14:53.000]  不肯接受這件事實
[00:14:53.000 --> 00:14:55.000]  「我寧願沒眼看
[00:14:55.000 --> 00:14:57.000]  我死了他」
[00:14:57.000 --> 00:15:03.000]  那種情緒令若拿不再能夠明白神的心
[00:15:03.000 --> 00:15:06.000]  不能夠體會到上帝那種對人的憐憫
[00:15:06.000 --> 00:15:10.000]  因此告訴神「你讓我死吧」
[00:15:10.000 --> 00:15:12.000]  但當時神就問他一個問題
[00:15:12.000 --> 00:15:15.000]  你看第五節
[00:15:15.000 --> 00:15:16.000]  第四節
[00:15:16.000 --> 00:15:18.000]  「耶和華回答說
[00:15:18.000 --> 00:15:21.000]  你這樣做法路對不對呢」
[00:15:21.000 --> 00:15:25.000]  就像我本人所說的合不合理
[00:15:25.000 --> 00:15:28.000]  你有沒有理由這樣來發生憂鬱
[00:15:28.000 --> 00:15:32.000]  但聖經有沒有說若拿回答
[00:15:32.000 --> 00:15:33.000]  沒有
[00:15:33.000 --> 00:15:35.000]  若拿還在憂鬱
[00:15:35.000 --> 00:15:37.000]  神問他他不理
[00:15:37.000 --> 00:15:39.000]  但他做了一件事
[00:15:39.000 --> 00:15:40.000]  在第五節說
[00:15:40.000 --> 00:15:43.000]  「若拿出了城在城東坐下
[00:15:43.000 --> 00:15:45.000]  他在那裡搭了一座旁
[00:15:45.000 --> 00:15:47.000]  坐在旁任之下
[00:15:47.000 --> 00:15:50.000]  要看看那城究竟怎樣
[00:15:50.000 --> 00:15:52.000]  出了城搭了一座旁
[00:15:52.000 --> 00:15:56.000]  暫時讓自己在那裡居留
[00:15:56.000 --> 00:15:58.000]  望著那座城
[00:15:58.000 --> 00:16:01.000]  用我們現在香港人很多時候說的話
[00:16:01.000 --> 00:16:05.000]  我看看你怎樣死」
[00:16:05.000 --> 00:16:08.000]  他很想他們最終都會犯罪
[00:16:08.000 --> 00:16:09.000]  繼續這樣
[00:16:09.000 --> 00:16:11.000]  甚至最終又再改變主意
[00:16:11.000 --> 00:16:14.000]  然後殺了他們
[00:16:14.000 --> 00:16:16.000]  我想他心裡很不能接受
[00:16:16.000 --> 00:16:19.000]  然後坐在那裡看你們怎樣
[00:16:19.000 --> 00:16:21.000]  當他搭了座旁的時候
[00:16:21.000 --> 00:16:23.000]  上帝做了一些很特別的事情
[00:16:23.000 --> 00:16:27.000]  用一些實物環境去教導他
[00:16:27.000 --> 00:16:28.000]  所以你看到
[00:16:28.000 --> 00:16:29.000]  他後來
[00:16:29.000 --> 00:16:32.000]  上帝就用一棵秘麻長起
[00:16:32.000 --> 00:16:34.000]  第六節說
[00:16:34.000 --> 00:16:38.000]  讓它生長成為了很重要的陰影
[00:16:38.000 --> 00:16:40.000]  讓它大大的寬敞
[00:16:40.000 --> 00:16:42.000]  這些秘麻樹很高
[00:16:42.000 --> 00:16:44.000]  大概有九尺十尺
[00:16:44.000 --> 00:16:46.000]  而且這些樹的樹葉很大片
[00:16:46.000 --> 00:16:50.000]  所以是很濃蔭的樹蔭
[00:16:50.000 --> 00:16:51.000]  他在那裡坐下來的時候
[00:16:51.000 --> 00:16:53.000]  覺得很舒暢
[00:16:53.000 --> 00:16:55.000]  但接著聖經就說
[00:16:55.000 --> 00:16:57.000]  上帝安排一條蟲
[00:16:57.000 --> 00:16:59.000]  駐食了這棵樹
[00:16:59.000 --> 00:17:01.000]  然後有東風吹來
[00:17:01.000 --> 00:17:04.000]  有炎熱的太陽照曬
[00:17:04.000 --> 00:17:07.000]  他就又再求死
[00:17:07.000 --> 00:17:09.000]  然後他就告訴上帝
[00:17:09.000 --> 00:17:12.000]  「上帝,我死了比活著還好」
[00:17:12.000 --> 00:17:14.000]  然後上帝再問他第二次
[00:17:14.000 --> 00:17:16.000]  第九節
[00:17:16.000 --> 00:17:19.000]  「神問若拿,你因這火秘麻
[00:17:19.000 --> 00:17:23.000]  這法路對不對呢?」
[00:17:23.000 --> 00:17:25.000]  是否合理呢?
[00:17:25.000 --> 00:17:27.000]  是否應該這樣來發生生氣呢?
[00:17:27.000 --> 00:17:29.000]  然後若拿怎麼說呢?
[00:17:29.000 --> 00:17:34.000]  「我法路以至於死都是對的」
[00:17:34.000 --> 00:17:36.000]  我就算生氣到死
[00:17:36.000 --> 00:17:39.000]  都是對的
[00:17:39.000 --> 00:17:42.000]  人在一種憤怒當中
[00:17:42.000 --> 00:17:47.000]  不再能夠分辨到對還是錯
[00:17:47.000 --> 00:17:52.000]  很多時候當我們面對別人的錯失
[00:17:52.000 --> 00:17:55.000]  見到別人的不義的時候
[00:17:55.000 --> 00:17:58.000]  我們會大聲指斥
[00:17:58.000 --> 00:18:01.000]  甚至想去教訓他
[00:18:01.000 --> 00:18:02.000]  但在過程當中
[00:18:02.000 --> 00:18:04.000]  自己有的不義
[00:18:04.000 --> 00:18:05.000]  自己有的錯失
[00:18:05.000 --> 00:18:07.000]  卻是看不到的
[00:18:07.000 --> 00:18:08.000]  甚至告訴自己
[00:18:08.000 --> 00:18:10.000]  我是教訓他
[00:18:10.000 --> 00:18:13.000]  我教訓他學習行公義好憐憫
[00:18:13.000 --> 00:18:15.000]  但自己不知道自己已經落在
[00:18:15.000 --> 00:18:19.000]  一個自疑的狀況裏
