
[00:00:00.000 --> 00:00:04.200]  我們今天再思想迦拉提書第五章的經文
[00:01:15.040 --> 00:01:18.440]  亦都意想不到這位朋友一聽見之後
[00:01:18.440 --> 00:01:22.000]  後來就在床上願意決志信耶穌
[00:01:23.600 --> 00:01:24.880]  回想這件事的時候
[00:01:24.880 --> 00:01:27.080]  我就想起過去這麼多年
[00:01:27.080 --> 00:01:29.360]  偶爾聽到弟兄會跟我分享
[00:01:29.360 --> 00:01:32.320]  他說感激神讓我想不到在醫院的時候
[00:01:32.320 --> 00:01:33.960]  帶了那個朋友信主
[00:01:33.960 --> 00:01:35.360]  帶了那個人信主
[00:01:35.360 --> 00:01:40.800]  一般的體會都會知道在醫院的過程當中
[00:01:40.800 --> 00:01:42.360]  自己身體很多不舒服
[00:01:42.360 --> 00:01:46.400]  但多數都會很注意自己的需要
[00:01:46.400 --> 00:01:48.000]  亦都人之常情
[00:01:48.000 --> 00:01:48.880]  在這個時候
[00:01:48.880 --> 00:01:52.240]  人很多時候會怕別人關心自己
[00:01:53.280 --> 00:01:55.640]  但亦都見到很多的教徒
[00:01:55.640 --> 00:01:57.640]  在這些過程當中
[00:01:57.640 --> 00:02:00.760]  都好像特別盛領一種的感動
[00:02:00.760 --> 00:02:05.000]  是可以放下自己一些當前的需要
[00:02:05.000 --> 00:02:06.720]  留心到旁邊的人
[00:02:06.720 --> 00:02:10.240]  而可以幫助關心到身邊的病友
[00:02:10.240 --> 00:02:11.960]  甚至帶領他們信主
[00:02:11.960 --> 00:02:13.680]  這些時候
[00:02:13.680 --> 00:02:15.680]  這些弟兄會都會說
[00:02:15.680 --> 00:02:18.240]  想不到可以這樣關心他
[00:02:18.240 --> 00:02:20.600]  想不到可以這樣幫助他們
[00:02:21.440 --> 00:02:24.360]  很多教徒在人生很多不同的階段當中
[00:02:24.360 --> 00:02:25.520]  都會體會到
[00:02:25.520 --> 00:02:30.000]  在我們裏面有聖靈的感動和能力
[00:02:30.000 --> 00:02:32.160]  甚至超越了那個環境
[00:02:32.160 --> 00:02:34.000]  叫我們仍然能夠去愛
[00:02:34.000 --> 00:02:37.080]  仍然可以去行美善的事情
[00:02:37.080 --> 00:02:40.200]  而這個正是聖經不斷地講述
[00:02:40.200 --> 00:02:41.960]  弟兄姊妹不是我們自己
[00:02:41.960 --> 00:02:45.640]  是神在我們生命當中賜下他的聖靈
[00:02:45.640 --> 00:02:48.280]  叫我們能夠可以繼續的
[00:02:48.360 --> 00:02:49.880]  在不同的處境裏面
[00:02:49.880 --> 00:02:51.920]  去跟隨神去愛神
[00:02:51.920 --> 00:02:55.520]  在我們上一次我們讀到聖經的時候
[00:02:55.520 --> 00:02:59.160]  就提到我們既然靠著聖靈得生
[00:02:59.160 --> 00:03:02.760]  就當靠聖靈來成全
[00:03:02.760 --> 00:03:04.440]  第三章我們提到的
[00:03:04.440 --> 00:03:06.240]  你會想到就是
[00:03:06.240 --> 00:03:09.480]  聖靈叫我們生命得到更生
[00:03:09.480 --> 00:03:12.560]  你記得聖經提多書第三章
[00:03:12.560 --> 00:03:13.840]  我們常常提及的
[00:03:13.840 --> 00:03:15.880]  我們得到拯救
[00:03:15.960 --> 00:03:18.680]  不是因為我們所行的義
[00:03:18.680 --> 00:03:21.800]  而是因為重生的洗
[00:03:21.800 --> 00:03:24.000]  和聖靈的更生
[00:03:24.000 --> 00:03:25.760]  是因為聖靈的工作
[00:03:25.760 --> 00:03:28.640]  以至我們能夠可以得到新的生命
[00:03:28.640 --> 00:03:30.640]  不是因為我們做了什麼事情
[00:03:30.640 --> 00:03:35.440]  我今早剛剛遇到一位印尼的姐姐
[00:03:35.440 --> 00:03:37.800]  她懂廣東話的跟我聊天
[00:03:37.800 --> 00:03:40.600]  因為姐妹來了北宣一段時間
[00:03:40.600 --> 00:03:44.040]  後來我才知道一件很奇妙的事情
[00:03:44.240 --> 00:03:46.440]  因為她帶著她的屋主
[00:03:46.440 --> 00:03:48.680]  她的媽媽來教會崇拜
[00:03:48.680 --> 00:03:51.720]  然後之後她就會離開
[00:03:51.720 --> 00:03:54.160]  但是那天她來到教會
[00:03:54.160 --> 00:03:55.480]  剛剛是福音主人
[00:03:55.480 --> 00:03:57.720]  她來到的時候預備離開
[00:03:57.720 --> 00:03:58.720]  突然間閉上了
[00:03:58.720 --> 00:04:00.920]  忘記帶鎖匙
[00:04:00.920 --> 00:04:05.880]  所以她就想回頭找屋主給她一條鎖匙
[00:04:05.880 --> 00:04:06.880]  但是教會這麼大
[00:04:06.880 --> 00:04:09.000]  不知道媽媽坐在哪裡
[00:04:09.000 --> 00:04:12.800]  她就坐著等
[00:04:13.120 --> 00:04:15.960]  崇拜完之後再找她拿鎖匙
[00:04:15.960 --> 00:04:18.120]  坐下的時候
[00:04:18.120 --> 00:04:20.720]  就發覺聽得明白
[00:04:20.720 --> 00:04:23.560]  她說聽得明白
[00:04:23.560 --> 00:04:25.480]  剛剛那次是福音主人
[00:04:25.480 --> 00:04:27.120]  講述到福音的訊息
[00:04:27.120 --> 00:04:29.080]  呼召的時候
[00:04:29.080 --> 00:04:31.320]  她覺得為什麼不信耶穌呢?
[00:04:31.320 --> 00:04:33.080]  她就舉手信耶穌
[00:04:33.080 --> 00:04:36.920]  然後後來她就告訴我
[00:04:36.920 --> 00:04:39.160]  施牧師我聽得明白你說話
[00:04:40.800 --> 00:04:43.640]  然後她就繼續以後來崇拜
[00:04:43.640 --> 00:04:46.600]  當我聽到的時候
[00:04:46.600 --> 00:04:50.320]  完全不是我所知道的事情
[00:04:50.320 --> 00:04:52.240]  但只是感覺神在當中
[00:04:52.240 --> 00:04:55.360]  很奇妙地感動她來信主
[00:04:55.360 --> 00:04:58.120]  也有很特別的地方就是
[00:04:58.120 --> 00:04:59.360]  我今天見到她的時候
[00:04:59.360 --> 00:05:00.080]  她跟我說
[00:05:00.080 --> 00:05:01.880]  施牧師我回信心堂了
[00:05:01.880 --> 00:05:04.520]  大家知道是我們附近宣道會的
[00:05:04.520 --> 00:05:05.840]  印尼的教會
[00:05:05.840 --> 00:05:07.800]  她說我很快受洗了
[00:05:07.800 --> 00:05:10.680]  我心裡很為她感謝神
[00:05:11.000 --> 00:05:15.280]  也知道一個來到香港工作的印尼人
[00:05:15.280 --> 00:05:17.960]  竟然在一間廣東話的教會
[00:05:17.960 --> 00:05:19.760]  能夠信主
[00:05:19.760 --> 00:05:22.680]  可以全心地信教神
[00:05:22.680 --> 00:05:25.320]  有太多的基督徒見證
[00:05:25.320 --> 00:05:26.360]  你聽到的時候
[00:05:26.360 --> 00:05:30.120]  你會知道不是因為我們比較熱誠
[00:05:30.120 --> 00:05:32.280]  也不是我們覺得自己
[00:05:32.280 --> 00:05:36.360]  我做了很多偉大的義行
[00:05:36.360 --> 00:05:38.160]  所以我們能夠信主
[00:05:38.160 --> 00:05:39.560]  而正如清楚所說
[00:05:39.560 --> 00:05:41.240]  是因為聖靈的工作
[00:05:41.240 --> 00:05:42.920]  我們生命可以改變
[00:05:42.920 --> 00:05:44.120]  可以更新
[00:05:44.120 --> 00:05:46.360]  當聖經講到這裡的時候
[00:05:46.360 --> 00:05:47.800]  他就很清楚地告訴我們
[00:05:47.800 --> 00:05:52.000]  弟兄姊妹既然夢聖靈的重生
[00:05:52.000 --> 00:05:53.600]  就應該留心
[00:05:53.600 --> 00:05:56.000]  保守自己在恩典裡面
[00:05:56.000 --> 00:06:00.640]  小心不要讓自己從恩典中墜落了出來
[00:06:00.640 --> 00:06:02.800]  大家看五章第一節
[00:06:02.800 --> 00:06:05.400]  聖經說
[00:06:05.400 --> 00:06:07.320]  「基督釋放了我們
[00:06:07.320 --> 00:06:08.960]  叫我們得以自由
[00:06:09.240 --> 00:06:11.000]  所以要站立得穩
[00:06:11.000 --> 00:06:14.440]  不要再被奴僕的欺騙來挾制了」
[00:06:14.440 --> 00:06:16.800]  耶穌基督釋放了我們
[00:06:16.800 --> 00:06:18.280]  拯救了我們
[00:06:18.280 --> 00:06:20.680]  不再被罪捆綁
[00:06:20.680 --> 00:06:25.160]  不再被很多的罪權來控制
[00:06:25.160 --> 00:06:27.160]  也不再被自我
[00:06:27.160 --> 00:06:30.080]  再被其他的勢力來控制
[00:06:30.080 --> 00:06:33.360]  聖經說到當人領受這份自由的時候
[00:06:33.360 --> 00:06:34.880]  不再是奴僕
[00:06:35.320 --> 00:06:39.520]  是自主可以按照神的心意行事的一種生命
[00:06:39.520 --> 00:06:41.440]  但聖經說要小心
[00:06:41.440 --> 00:06:45.680]  不要再跌落奴僕的那種狀況
[00:06:45.680 --> 00:06:48.680]  被奴僕的欺騙來挾制
[00:06:48.680 --> 00:06:51.240]  當時大家會留意聖經
[00:06:51.240 --> 00:06:55.120]  保羅向著加拿大教會的人所寫的聖經裡面
[00:06:55.120 --> 00:06:56.240]  有一些背景
[00:06:56.240 --> 00:06:58.360]  大家讀主學會知道就是
[00:06:58.360 --> 00:07:00.760]  當時有一群教師
[00:07:00.760 --> 00:07:03.680]  他們和一些猶太的信徒說
[00:07:03.840 --> 00:07:05.680]  你們除了信耶穌之外
[00:07:05.680 --> 00:07:09.120]  必須要接受律法和接受國禮
[00:07:09.120 --> 00:07:10.920]  否則你們不能夠得救
[00:07:10.920 --> 00:07:17.040]  當時一些猶太的信徒他們很猶豫
[00:07:17.040 --> 00:07:19.800]  是不是應該也接受國禮呢?
[00:07:19.800 --> 00:07:23.600]  在第二節的時候保羅就勸他們
[00:07:23.600 --> 00:07:26.640]  他說「我保羅告訴你們若受國禮
[00:07:26.640 --> 00:07:29.360]  基督就與你們無益了」
[00:07:29.360 --> 00:07:32.640]  耶穌基督與你們沒有任何的好處
[00:07:33.240 --> 00:07:36.160]  然後你再跳到第四節看一看
[00:07:36.160 --> 00:07:39.760]  他說「你們這要靠律法稱義的
[00:07:39.760 --> 00:07:42.200]  是與基督隔絕了
[00:07:42.200 --> 00:07:45.480]  與主耶穌斷絕了那種生命的關係
[00:07:45.480 --> 00:07:48.560]  從恩典中墜落了」
[00:07:48.560 --> 00:07:51.480]  亦表示你不再接受恩典
[00:07:51.480 --> 00:07:52.960]  正在拒絕恩典
[00:07:52.960 --> 00:07:57.400]  然後你離開了這個恩典的範圍
[00:07:57.400 --> 00:08:02.320]  當時有些人要靠著律法來稱義
[00:08:02.560 --> 00:08:04.920]  表示我憑著自己的力量
[00:08:04.920 --> 00:08:07.120]  我遵行某一些的規條
[00:08:07.120 --> 00:08:08.880]  就是我自己的功績
[00:08:08.880 --> 00:08:10.800]  因此我可以得到拯救
[00:08:10.800 --> 00:08:12.000]  得到祝福
[00:08:12.000 --> 00:08:16.640]  這個時候你反而從恩典中墜落了
[00:08:16.640 --> 00:08:21.640]  當然今天我們不會怎樣說到關於國禮的事情
[00:08:21.640 --> 00:08:25.000]  但是國禮所代表的律法主義
[00:08:25.000 --> 00:08:27.440]  很多時候在我們今天的生活上
[00:08:27.440 --> 00:08:30.640]  都常常會出現成為一種試探
[00:08:31.320 --> 00:08:32.800]  律法主義簡單來說
[00:08:32.800 --> 00:08:37.640]  就是人要憑著自己去遵守某一些的規條
[00:08:37.640 --> 00:08:42.520]  因此就覺得可以賺取到神的恩典
[00:08:42.520 --> 00:08:46.000]  憑著自己來做一些事情
[00:08:46.000 --> 00:08:49.520]  就以為因此我就可以在神面前
[00:08:49.520 --> 00:08:52.560]  可以得到祂給的恩典
[00:08:52.560 --> 00:08:55.480]  當然大家聽了會知道一個矛盾
[00:08:55.480 --> 00:08:57.880]  就是既然是恩典
[00:08:57.880 --> 00:09:00.200]  就是白白領受的
[00:09:00.680 --> 00:09:05.120]  是我們自己不可以憑自己去賺取回來的
[00:09:05.120 --> 00:09:09.240]  或者我簡單說一件事情大家會明白
[00:09:09.240 --> 00:09:12.120]  一個小孩子在家裡面
[00:09:12.120 --> 00:09:14.120]  他很喜歡吃煎雞翼
[00:09:14.120 --> 00:09:17.160]  所以有一次特別跟媽媽說
[00:09:17.160 --> 00:09:18.240]  他說媽媽
[00:09:18.240 --> 00:09:21.720]  你每晚一定要煎雞翼給我吃
[00:09:21.720 --> 00:09:24.280]  說了很多次
[00:09:24.280 --> 00:09:26.600]  然後媽媽就笑笑口中問他
[00:09:26.600 --> 00:09:27.360]  兒子
[00:09:27.360 --> 00:09:30.600]  為什麼媽媽一定要煎雞翼給你吃
[00:09:30.600 --> 00:09:34.520]  這個兒子兩眼一亮
[00:09:34.520 --> 00:09:36.000]  然後想
[00:09:36.000 --> 00:09:40.680]  因為我每天早上都聽說刷牙、撈口
[00:09:40.680 --> 00:09:42.800]  然後再說
[00:09:42.800 --> 00:09:46.760]  還有我晚上聽說我負責倒垃圾
[00:09:46.760 --> 00:09:49.920]  所以每天一定要煎雞翼給我吃
[00:09:49.920 --> 00:09:54.440]  小朋友有一種心
[00:09:54.440 --> 00:09:56.440]  就是覺得我做了一些事情
[00:09:56.440 --> 00:10:00.040]  所以你就應該來照顧我
[00:10:00.280 --> 00:10:02.280]  應該來供應我
[00:10:02.280 --> 00:10:08.080]  有些時候人以一種交易的心態來看神的時候
[00:10:08.080 --> 00:10:15.720]  也會認為自己可以配得上神給人的恩惠
[00:10:15.720 --> 00:10:17.960]  大家一定會記得聖經裡面說到
[00:10:17.960 --> 00:10:20.240]  有兩個人去到聖殿祈禱的時候
[00:10:20.240 --> 00:10:22.120]  一個是法利塞人
[00:10:22.120 --> 00:10:23.480]  一個是瑞利
[00:10:23.480 --> 00:10:26.760]  法利塞人見到瑞利在旁邊
[00:10:26.760 --> 00:10:29.520]  他就在神面前很高興地祈禱
[00:10:29.640 --> 00:10:31.240]  他說:神啊!我很感謝祢
[00:10:31.240 --> 00:10:32.440]  我不像其他人
[00:10:32.440 --> 00:10:34.640]  又行不義又犯奸淫
[00:10:34.640 --> 00:10:37.120]  我都不像瑞利
[00:10:37.120 --> 00:10:39.320]  然後他跟神說
[00:10:39.320 --> 00:10:43.160]  神啊!我一個星期禁食兩次
[00:10:43.160 --> 00:10:45.120]  而且我有的
[00:10:45.120 --> 00:10:46.800]  我都奉獻十分之一
[00:10:46.800 --> 00:10:49.840]  所以他的心就會感覺
[00:10:49.840 --> 00:10:51.360]  既然如此
[00:10:51.360 --> 00:10:53.520]  神祢一定應該祝福我
[00:10:53.520 --> 00:10:56.000]  一定要賜福給我
[00:10:56.960 --> 00:10:59.680]  何時我們以為我們所做的事情
[00:10:59.680 --> 00:11:01.840]  是叫我們蒙恩
[00:11:01.840 --> 00:11:03.800]  我們就要很小心
[00:11:03.800 --> 00:11:06.480]  從恩典中墜落
[00:11:06.480 --> 00:11:07.360]  沒錯
[00:11:07.360 --> 00:11:08.000]  禁食
[00:11:08.000 --> 00:11:08.720]  沒錯
[00:11:08.720 --> 00:11:10.240]  奉獻是美事
[00:11:10.240 --> 00:11:13.040]  但何時我們以為憑著這些
[00:11:13.040 --> 00:11:14.360]  我們就可以誇口
[00:11:14.360 --> 00:11:16.000]  我們就可以蒙恩
[00:11:16.000 --> 00:11:16.960]  你小心
[00:11:16.960 --> 00:11:20.240]  你再次進入了奴僕的鴉裡面
[00:11:20.240 --> 00:11:23.440]  不要以為有一些活動
[00:11:23.440 --> 00:11:24.640]  或者某一些行為
[00:11:24.640 --> 00:11:26.520]  甚至某一些宗教的行為
[00:11:26.720 --> 00:11:28.320]  你以為就憑著那些
[00:11:28.320 --> 00:11:30.920]  你可以得到神的賜福
[00:11:30.920 --> 00:11:32.400]  你顧著
[00:11:32.400 --> 00:11:35.120]  你失去了恩典
[00:11:35.120 --> 00:11:37.080]  因為在那個時候
[00:11:37.080 --> 00:11:40.600]  你將你的倚靠放在自己的身上
[00:11:40.600 --> 00:11:43.480]  在救恩的層面我們了解
[00:11:43.480 --> 00:11:45.520]  這是要很小心避免的
[00:11:45.520 --> 00:11:47.040]  但同時當你信主之後
[00:11:47.040 --> 00:11:48.520]  你會發覺有些時候
[00:11:48.520 --> 00:11:51.080]  這些心態都會繼續影響我們
[00:11:51.080 --> 00:11:55.440]  以至我們再次將倚靠放在自己身上
[00:11:55.560 --> 00:11:58.720]  而忘記在聖命裡面
[00:11:58.720 --> 00:12:00.400]  我記得有一次
[00:12:00.400 --> 00:12:03.240]  一位傳道同工在內地
[00:12:03.240 --> 00:12:04.720]  他跟我分享一件事情
[00:12:04.720 --> 00:12:07.240]  他說他自己早期在教會
[00:12:07.240 --> 00:12:09.240]  當他青年的時候
[00:12:09.240 --> 00:12:10.680]  有一次他幫忙一些
[00:12:10.680 --> 00:12:12.120]  好像圖書館那些服事
[00:12:12.120 --> 00:12:13.040]  一個人在那裡
[00:12:13.040 --> 00:12:14.560]  教會不是很多人
[00:12:14.560 --> 00:12:16.600]  傳道人都不在那裡
[00:12:16.600 --> 00:12:20.120]  但當時有一群長者在那裡做事
[00:12:20.120 --> 00:12:22.120]  突然間有一位朋友
[00:12:23.000 --> 00:12:24.840]  突然有人帶著一個
[00:12:24.840 --> 00:12:27.280]  神智不清的青年人進來
[00:12:27.280 --> 00:12:28.760]  來到的時候
[00:12:28.760 --> 00:12:31.760]  大家看到他語無倫次
[00:12:31.760 --> 00:12:34.840]  發覺他可能是被鬼附
[00:12:34.840 --> 00:12:36.440]  怎麼辦?
[00:12:36.440 --> 00:12:38.120]  不知道怎麼祈禱
[00:12:38.120 --> 00:12:40.400]  不過那個年輕人在那裡
[00:12:40.400 --> 00:12:41.360]  可能他懂得
[00:12:41.360 --> 00:12:42.920]  就叫他出來
[00:12:42.920 --> 00:12:44.600]  這個弟兄就出來
[00:12:44.600 --> 00:12:46.480]  他說我不懂得怎麼做
[00:12:46.480 --> 00:12:48.680]  不要緊 一起祈禱
[00:12:48.680 --> 00:12:50.200]  大家就一起祈禱
[00:12:50.960 --> 00:12:53.320]  這位弟兄帶著一份簡單
[00:12:53.320 --> 00:12:54.600]  信靠神的心
[00:12:54.600 --> 00:12:56.280]  去求神工作
[00:12:56.280 --> 00:12:57.600]  很奇妙的
[00:12:57.600 --> 00:12:58.680]  真的聽祈禱
[00:12:58.680 --> 00:13:00.760]  在那一刻看到那個男士
[00:13:00.760 --> 00:13:03.120]  就突然間有一種改變
[00:13:03.120 --> 00:13:05.560]  慢慢慢慢平復過來
[00:13:05.560 --> 00:13:06.880]  接著沒什麼事
[00:13:06.880 --> 00:13:07.880]  就走了
[00:13:07.880 --> 00:13:09.640]  走了之後
[00:13:09.640 --> 00:13:12.640]  這群長者突然間看著這個年輕人
[00:13:12.640 --> 00:13:15.440]  你懂得這麼接近祈禱嗎?
[00:13:15.440 --> 00:13:17.440]  你懂得說鬼嗎?
[00:13:19.120 --> 00:13:21.800]  開始這個消息就傳開了
[00:13:21.800 --> 00:13:23.840]  教會就知道這個青年人
[00:13:23.840 --> 00:13:25.040]  懂得說鬼的
[00:13:25.040 --> 00:13:28.000]  接著他很忙碌
[00:13:28.000 --> 00:13:30.080]  很多人都找他說鬼
[00:13:30.080 --> 00:13:32.320]  也因為這樣
[00:13:32.320 --> 00:13:34.600]  神給他很多的機會去服侍
[00:13:34.600 --> 00:13:36.600]  也都神真的使用他
[00:13:36.600 --> 00:13:38.560]  有一次
[00:13:38.560 --> 00:13:40.000]  有人找他說鬼
[00:13:40.000 --> 00:13:42.400]  他都覺得有些少經驗了
[00:13:42.400 --> 00:13:43.720]  原來那一次
[00:13:43.720 --> 00:13:46.120]  當他預備來到為對方祈禱的時候
[00:13:46.120 --> 00:13:48.560]  突然間有一種很特別的感動
[00:13:48.680 --> 00:13:50.160]  要提醒自己
[00:13:50.160 --> 00:13:52.880]  你要全心全意依靠神
[00:13:52.880 --> 00:13:54.640]  有一種感動
[00:13:54.640 --> 00:13:57.240]  這次要跪下來來祈禱
[00:13:57.240 --> 00:13:58.880]  為對方來祈禱
[00:13:58.880 --> 00:14:01.560]  但他說當時自己的心情其實都
[00:14:01.560 --> 00:14:03.680]  覺得好像很奇怪
[00:14:03.680 --> 00:14:05.680]  突然間無緣無故地跪下來
[00:14:05.680 --> 00:14:08.400]  好像沒什麼面子
[00:14:08.400 --> 00:14:10.880]  又覺得自己也有些經驗
[00:14:10.880 --> 00:14:12.080]  他在那一次
[00:14:12.080 --> 00:14:14.400]  他心裡面不想這樣做
[00:14:14.400 --> 00:14:16.720]  然後照常地祈禱
[00:14:17.280 --> 00:14:19.200]  但是在那一次裡面
[00:14:19.200 --> 00:14:21.120]  很奇怪
[00:14:21.120 --> 00:14:23.080]  沒有任何的改變
[00:14:23.080 --> 00:14:26.400]  然後他告訴我
[00:14:26.400 --> 00:14:27.480]  自從那一次之後
[00:14:27.480 --> 00:14:29.360]  他很清楚體會一件事情
[00:14:29.360 --> 00:14:31.680]  在服侍神的事上
[00:14:31.680 --> 00:14:34.840]  在面對邪惡勢力的事上
[00:14:34.840 --> 00:14:38.640]  如果不是全心全意仰望聖靈的工作
[00:14:38.640 --> 00:14:40.360]  不會有果效
[00:14:40.360 --> 00:14:44.040]  何時以為可以憑著自己
[00:14:44.040 --> 00:14:45.640]  包括我們的經驗
[00:14:45.720 --> 00:14:48.080]  我們很多的才幹恩賜
[00:14:48.080 --> 00:14:50.480]  但如果不是聖靈在當中
[00:14:50.480 --> 00:14:52.240]  這一切都沒有果效
[00:14:52.240 --> 00:14:54.440]  這段你再讀《聖經》的時候
[00:14:54.440 --> 00:14:57.240]  你看回剛才我們讀的《加拿大書》第五章
[00:14:57.240 --> 00:14:59.200]  當時已經提到
[00:14:59.200 --> 00:15:02.280]  你要小心不要去憑著律法
[00:15:02.280 --> 00:15:03.720]  憑著自己
[00:15:03.720 --> 00:15:05.880]  然後第五節就說
[00:15:05.880 --> 00:15:08.080]  我們靠著聖靈
[00:15:08.080 --> 00:15:09.720]  憑著信心
[00:15:09.720 --> 00:15:12.040]  等候所盼望的
[00:15:12.040 --> 00:15:14.240]  不如我們大家一起讀一次這節經文
[00:15:14.640 --> 00:15:16.760]  我們靠著聖靈
[00:15:16.760 --> 00:15:18.440]  憑著信心
[00:15:18.440 --> 00:15:21.200]  等候所盼望的意
[00:15:21.200 --> 00:15:22.200]  各位電影姐妹
[00:15:22.200 --> 00:15:23.400]  這八個字
[00:15:23.400 --> 00:15:25.400]  你一生要牢記
[00:15:25.400 --> 00:15:27.720]  靠著聖靈
[00:15:27.720 --> 00:15:29.400]  憑著信心
[00:15:29.400 --> 00:15:31.640]  是基督徒人生
[00:15:31.640 --> 00:15:34.120]  能夠得勝世界
[00:15:34.120 --> 00:15:36.160]  一個核心的方向
[00:15:36.160 --> 00:15:38.040]  能夠可以活出
[00:15:38.040 --> 00:15:41.040]  生命的美善
[00:15:41.440 --> 00:15:46.000]  也是憑藉這八個字所提及的
[00:15:46.000 --> 00:15:48.000]  是靠著聖靈
[00:15:48.000 --> 00:15:49.520]  憑著信心
[00:15:49.520 --> 00:15:51.200]  信心是什麼?
[00:15:51.200 --> 00:15:53.400]  是相信神的恩典
[00:15:53.400 --> 00:15:55.920]  相信祂的能力
[00:15:55.920 --> 00:15:59.000]  而在當中面對一切不同的挑戰
[00:15:59.000 --> 00:16:00.400]  不同的試探
[00:16:00.400 --> 00:16:03.520]  我過去曾經提及一件事情
[00:16:03.520 --> 00:16:04.720]  我也想提醒你
[00:16:04.720 --> 00:16:05.760]  我記得一次
[00:16:05.760 --> 00:16:07.200]  很多年前
[00:16:07.200 --> 00:16:10.760]  有一次我要面對一個比較困難的處境
[00:16:11.440 --> 00:16:12.760]  我約了一位朋友出來
[00:16:12.760 --> 00:16:13.840]  在餐廳見面
[00:16:13.840 --> 00:16:16.920]  有些事情特別要來跟他說
[00:16:16.920 --> 00:16:19.360]  也知道可能會引發一些爭論
[00:16:19.360 --> 00:16:22.240]  甚至他會很抗拒我跟他說的事情
[00:16:22.240 --> 00:16:26.000]  我做了一些去到餐廳坐在那裡
[00:16:26.000 --> 00:16:28.280]  心就在盤旋
[00:16:28.280 --> 00:16:29.760]  待會怎樣說
[00:16:29.760 --> 00:16:32.000]  待會怎樣能夠
[00:16:32.000 --> 00:16:36.160]  讓他能夠接受到所提出的
[00:16:37.280 --> 00:16:38.560]  一直盤旋的時候
[00:16:38.560 --> 00:16:41.040]  我心裡有一些不安的感覺
[00:16:41.040 --> 00:16:44.080]  突然間留意到在餐桌前面
[00:16:44.080 --> 00:16:46.280]  有一個小的花瓶
[00:16:46.280 --> 00:16:48.480]  插了一朵很小的花
[00:16:48.480 --> 00:16:50.160]  有時候去餐廳也會留意到
[00:16:50.160 --> 00:16:53.280]  有些餐廳會擺插一些小的鮮花
[00:16:53.280 --> 00:16:55.640]  我突然間留意到那些鮮花
[00:16:55.640 --> 00:16:56.720]  很小朵
[00:16:56.720 --> 00:16:58.720]  但是很完美
[00:16:58.720 --> 00:17:02.400]  每一片花瓣都很完整
[00:17:02.400 --> 00:17:05.160]  而且很對稱平衡
[00:17:05.560 --> 00:17:07.800]  顏色很鮮艷
[00:17:07.800 --> 00:17:10.040]  就一朵小花
[00:17:10.040 --> 00:17:12.240]  突然間心裡有一種提醒
[00:17:12.240 --> 00:17:13.880]  你知不知道
[00:17:13.880 --> 00:17:16.920]  這位主是創造天地的主
[00:17:16.920 --> 00:17:20.560]  滿有智慧奇妙的上帝
[00:17:20.560 --> 00:17:23.160]  然後聖經的說話
[00:17:23.160 --> 00:17:24.880]  也浮現在心裡
[00:17:24.880 --> 00:17:26.800]  靠著聖靈
[00:17:26.800 --> 00:17:28.560]  憑著信心
[00:17:28.560 --> 00:17:31.240]  接著
[00:17:31.240 --> 00:17:35.040]  我開始感受到神給我一種鼓勵
[00:17:35.520 --> 00:17:37.960]  後來和這位朋友聊天的時候
[00:17:37.960 --> 00:17:39.680]  心裡很平安
[00:17:39.680 --> 00:17:41.600]  一直一步步地聊
[00:17:41.600 --> 00:17:42.960]  一步步地說
[00:17:42.960 --> 00:17:44.800]  體會到很奇妙
