
[00:00:00.000 --> 00:00:18.000]  感謝主再次給我一次機會,能夠在港九培靈園經會裏面和各位弟兄姊妹分享所的話語,
[00:09:43.000 --> 00:09:48.000]  慢慢的消沉下去?
[00:09:48.000 --> 00:09:50.000]  如果有,
[00:09:50.000 --> 00:09:57.000]  今天晚上主向你發誓,
[00:09:57.000 --> 00:10:00.000]  願主今天晚上,
[00:10:00.000 --> 00:10:07.000]  感動你,幫助你,讓你再復興起來,
[00:10:07.000 --> 00:10:11.000]  在我們的奉獻的路上,
[00:10:11.000 --> 00:10:15.000]  有一個點,也有條線,
[00:10:15.000 --> 00:10:18.000]  然後有一個面,
[00:10:18.000 --> 00:10:21.000]  最後又有點,
[00:10:21.000 --> 00:10:24.000]  我們有起點,
[00:10:24.000 --> 00:10:29.000]  每個人有奉獻的開始,
[00:10:29.000 --> 00:10:31.000]  開始以後呢,
[00:10:31.000 --> 00:10:35.000]  那個點就變成條線,
[00:10:35.000 --> 00:10:39.000]  就是他的奉獻的路,
[00:10:39.000 --> 00:10:42.000]  一直走在這條路上,
[00:10:42.000 --> 00:10:49.000]  然後他的奉獻變成全面的奉獻,
[00:10:49.000 --> 00:10:52.000]  不但是一件事的奉獻,
[00:10:52.000 --> 00:10:56.000]  不但是一種工作的奉獻,
[00:10:56.000 --> 00:11:01.000]  而是整全的一生的奉獻,
[00:11:01.000 --> 00:11:06.000]  然後在這條奉獻線上,
[00:11:06.000 --> 00:11:09.000]  又有許多的點,
[00:11:09.000 --> 00:11:14.000]  每一個點就是復興的點,
[00:11:14.000 --> 00:11:20.000]  重新奉獻,
[00:11:20.000 --> 00:11:26.000]  每一次的奉獻是一次的復興,
[00:11:26.000 --> 00:11:31.000]  每一次的奉獻是一次的復興,
[00:11:31.000 --> 00:11:38.000]  讓我們這樣一路一路一直到底,
[00:11:38.000 --> 00:11:41.000]  就好像李文頓,
[00:11:41.000 --> 00:11:45.000]  他最後的生日的日記上,
[00:11:45.000 --> 00:11:48.000]  他寫耶穌基督,
[00:11:48.000 --> 00:11:51.000]  我的王,我的主,我的神啊,
[00:11:51.000 --> 00:11:56.000]  今天我再一次把自己奉獻給你,
[00:11:56.000 --> 00:11:59.000]  就好像李文斯頓在日記簿裏面,
[00:11:59.000 --> 00:12:00.000]  最後都寫的,
[00:12:00.000 --> 00:12:02.000]  我的主,我的王啊,
[00:12:02.000 --> 00:12:05.000]  我最後一次將我奉獻給你,
[00:12:05.000 --> 00:12:08.000]  是他最後的生日的時候寫的,
[00:12:08.000 --> 00:12:10.000]  是他最後生日的時候所寫的,
[00:12:10.000 --> 00:12:14.000]  所以他的奉獻是繼續的,繼續的奉獻,
[00:12:14.000 --> 00:12:17.000]  所以他的奉獻是繼續,繼續的奉獻,
[00:12:17.000 --> 00:12:20.000]  不是一次過的奉獻,
[00:12:20.000 --> 00:12:25.000]  那是一條線一直到底,
[00:12:25.000 --> 00:12:28.000]  你的奉獻如何?
[00:12:28.000 --> 00:12:34.000]  第二個復興的圖畫,
[00:12:34.000 --> 00:12:39.000]  請翻到一百二十六篇,
[00:12:39.000 --> 00:12:46.000]  第四節,
[00:12:46.000 --> 00:12:50.000]  耶和華啊,求祢使我們被擄的人歸回,
[00:12:50.000 --> 00:12:54.000]  好讓南地的河水復流,
[00:12:54.000 --> 00:12:57.000]  南地的河水復流,
[00:12:57.000 --> 00:13:00.000]  南地的河水復流,
[00:13:00.000 --> 00:13:03.000]  南地就是下游的地方,
[00:13:03.000 --> 00:13:05.000]  南地就是下游的地方,
[00:13:05.000 --> 00:13:08.000]  北方呢,就是上游的地方,
[00:13:08.000 --> 00:13:10.000]  北方是上游的地方,
[00:13:10.000 --> 00:13:12.000]  就是山地的地方,
[00:13:12.000 --> 00:13:14.000]  是山地的地方,
[00:13:14.000 --> 00:13:16.000]  山上的水流下來,
[00:13:16.000 --> 00:13:18.000]  山上的水流下來,
[00:13:18.000 --> 00:13:20.000]  形成一條河流,
[00:13:20.000 --> 00:13:21.000]  形成一條河流,
[00:13:21.000 --> 00:13:23.000]  向南流去,
[00:13:23.000 --> 00:13:24.000]  向南流去,
[00:13:24.000 --> 00:13:26.000]  在這裡是人說,
[00:13:26.000 --> 00:13:27.000]  在這裡是人說,
[00:13:27.000 --> 00:13:30.000]  耶和華是贖祂的人,
[00:13:30.000 --> 00:13:32.000]  從被擄的人手中回來,
[00:13:32.000 --> 00:13:37.000]  耶和華使被擄的人回來,
[00:13:37.000 --> 00:13:40.000]  好向南地的河水復流,
[00:13:40.000 --> 00:13:42.000]  好讓南地的河水復流,
[00:13:42.000 --> 00:13:44.000]  在復流以前,
[00:13:44.000 --> 00:13:48.000]  曾經停流了,
[00:13:48.000 --> 00:13:54.000]  現在再重新流動,
[00:13:54.000 --> 00:13:57.000]  在停流的時候,
[00:13:57.000 --> 00:14:01.000]  那個情況多麼淒涼,
[00:14:01.000 --> 00:14:05.000]  河床差不多乾了,
[00:14:05.000 --> 00:14:08.000]  河兩邊的樹木,
[00:14:08.000 --> 00:14:10.000]  草地都枯乾了,
[00:14:10.000 --> 00:14:12.000]  河兩邊的樹木,
[00:14:12.000 --> 00:14:14.000]  草地都枯乾了,
[00:14:14.000 --> 00:14:17.000]  現在河水又復流了,
[00:14:17.000 --> 00:14:19.000]  現在河水又復流了,
[00:14:19.000 --> 00:14:20.000]  那個清脆的,
[00:14:20.000 --> 00:14:24.000]  欣欣向榮的情況又回來了,
[00:14:24.000 --> 00:14:25.000]  這個新的,
[00:14:25.000 --> 00:14:28.000]  欣欣向榮的情況又回來了,
[00:14:28.000 --> 00:14:34.000]  這是一幅復興的圖畫,
[00:14:34.000 --> 00:14:36.000]  那麼我們要分析一下,
[00:14:36.000 --> 00:14:37.000]  那麼我們要分析一下,
[00:14:37.000 --> 00:14:42.000]  為什麼河水會停流呢?
[00:14:42.000 --> 00:14:45.000]  通常有兩個原因,
[00:14:45.000 --> 00:14:47.000]  第一個原因,
[00:14:47.000 --> 00:14:50.000]  就是因為上流的地方,
[00:14:50.000 --> 00:14:55.000]  缺少了供應,
[00:14:55.000 --> 00:14:58.000]  在山頂上,
[00:14:58.000 --> 00:15:01.000]  需要下雨,
[00:15:01.000 --> 00:15:04.000]  這些雨水流下來,
[00:15:04.000 --> 00:15:07.000]  形成一條河,
[00:15:07.000 --> 00:15:11.000]  如果在山頂上沒有雨,
[00:15:11.000 --> 00:15:15.000]  在那裡有乾旱的情況,
[00:15:15.000 --> 00:15:20.000]  這個下游的水就會停流,
[00:15:20.000 --> 00:15:24.000]  我們的靈性也是一樣,
[00:15:24.000 --> 00:15:32.000]  如果我們停止得到從上面來的供應,
[00:15:32.000 --> 00:15:37.000]  如果樹林的天雨沒有下來,
[00:15:37.000 --> 00:15:43.000]  如果我們的靈性的源頭枯乾了,
[00:15:43.000 --> 00:15:48.000]  如果我們和神的關係枯乾了,
[00:15:48.000 --> 00:15:53.000]  如果我們的心靈裡面少了滋潤,
[00:15:53.000 --> 00:16:00.000]  這個時候我們的生命的河也就停流了,
[00:16:00.000 --> 00:16:08.000]  所以我們必須保持我們與上面的交通的關係,
[00:16:08.000 --> 00:16:11.000]  好像一輛電車,
[00:16:11.000 --> 00:16:18.000]  在香港的路上開行,
[00:16:18.000 --> 00:16:24.000]  它的力量是從上面的電線來的,
[00:16:24.000 --> 00:16:28.000]  所以電車和上面的電線必須連起來,
[00:16:28.000 --> 00:16:33.000]  什麼時候那個接連隔斷了,
[00:16:33.000 --> 00:16:40.000]  這個電車立刻就停止了,
[00:16:40.000 --> 00:16:47.000]  電源的供應是絕對少不得,
[00:16:47.000 --> 00:16:56.000]  照樣我們與神的關係也是絕對少不得,
[00:16:56.000 --> 00:17:02.000]  我們的靈修是基本的操練,
[00:17:02.000 --> 00:17:08.000]  這個基本的操練永遠少不得,
[00:17:08.000 --> 00:17:14.000]  你看那些參加世運會的選手們,
[00:17:14.000 --> 00:17:18.000]  他們在比賽之前,
[00:17:18.000 --> 00:17:21.000]  比賽之後,
[00:17:21.000 --> 00:17:25.000]  他們一直在那裏要跑步,
[00:17:25.000 --> 00:17:28.000]  他們要有體操的訓練,
[00:17:28.000 --> 00:17:31.000]  一直不停止,
[00:17:31.000 --> 00:17:36.000]  那是他們的基本的訓練,
[00:17:36.000 --> 00:17:39.000]  要經常地保持,
[00:17:39.000 --> 00:17:42.000]  一個學彈琴的人,
[00:17:42.000 --> 00:17:46.000]  不管他的技術多高,
[00:17:46.000 --> 00:17:51.000]  他都要經常地練手指,
[00:17:51.000 --> 00:17:54.000]  不能夠停止,
[00:17:54.000 --> 00:17:58.000]  我們的靈性也是一樣,
[00:17:58.000 --> 00:18:03.000]  靈修是我們基本的操練,
[00:18:03.000 --> 00:18:05.000]  不可停止,
[00:18:05.000 --> 00:18:06.000]  什麼時候停止,
[00:18:06.000 --> 00:18:15.000]  我們的生活的河流就會停留,
[00:18:15.000 --> 00:18:19.000]  停留的第二個原因,
[00:18:19.000 --> 00:18:32.000]  就是那個河的本流的水被支流吸去了,
[00:18:32.000 --> 00:18:36.000]  那個支流增加的時候,
[00:18:36.000 --> 00:18:41.000]  就把本流的水引過去,
[00:18:41.000 --> 00:18:46.000]  因此本流的水就乾旱,
[00:18:46.000 --> 00:18:51.000]  在剛才讀的這一節裏面,
[00:18:51.000 --> 00:18:53.000]  世人說,
[00:18:53.000 --> 00:18:59.000]  以色列人被擄到外邦去,
[00:18:59.000 --> 00:19:04.000]  被敵人控制,
[00:19:04.000 --> 00:19:08.000]  現在神要釋放他們,
[00:19:08.000 --> 00:19:11.000]  再回到本國,
[00:19:11.000 --> 00:19:14.000]  再過自由的生活,
[00:19:14.000 --> 00:19:20.000]  享受神的兒女的自由的榮耀,
[00:19:20.000 --> 00:19:23.000]  在他們被擄的時候,
[00:19:23.000 --> 00:19:27.000]  他們的河就停了,
[00:19:27.000 --> 00:19:33.000]  當一個基督徒被撒旦擄去的時候,
[00:19:33.000 --> 00:19:36.000]  被撒旦利用的時候,
[00:19:36.000 --> 00:19:39.000]  被撒旦捆綁的時候,
[00:19:39.000 --> 00:19:43.000]  他的生命的江河就停留了,
[00:19:43.000 --> 00:19:46.000]  如果要復流的話,
[00:19:46.000 --> 00:19:53.000]  就必須從敵人的手中回來,
[00:19:53.000 --> 00:19:58.000]  把我們的肢體收回來,
[00:19:58.000 --> 00:20:02.000]  我們不再被敵人利用,
[00:20:02.000 --> 00:20:05.000]  不再被罪惡利用,
[00:20:05.000 --> 00:20:07.000]  我們收回來,
[00:20:07.000 --> 00:20:11.000]  不再做被擄的基督徒,
[00:20:11.000 --> 00:20:13.000]  我們要撒旦在我們身上,
[00:20:13.000 --> 00:20:16.000]  無所作為,
[00:20:16.000 --> 00:20:18.000]  收回來以後,
[00:20:18.000 --> 00:20:22.000]  完全奉獻給神,
[00:20:22.000 --> 00:20:24.000]  做義的器皿,
[00:20:24.000 --> 00:20:27.000]  被神使用,
[00:20:27.000 --> 00:20:28.000]  這個時候,
[00:20:28.000 --> 00:20:34.000]  我們的生命的河水又復流了,
[00:20:34.000 --> 00:20:37.000]  有的時候,我們的生命裏頭,
[00:20:37.000 --> 00:20:40.000]  在生活裏頭,
[00:20:40.000 --> 00:20:42.000]  產生了一些,
[00:20:42.000 --> 00:20:46.000]  把我們的生命裏消耗的無謂的事,
[00:20:46.000 --> 00:20:49.000]  把我們的生命裏消耗了很多無謂的事,
[00:20:49.000 --> 00:20:54.000]  就好像一條條的支流產生出來,
[00:20:54.000 --> 00:20:58.000]  把我們的基本的生命的本流的作用,
[00:20:58.000 --> 00:21:05.000]  失去了,減少了,
[00:21:05.000 --> 00:21:09.000]  因此,我們的河水停留了,
[00:21:09.000 --> 00:21:11.000]  所以我們要把這些都收回來,
[00:21:11.000 --> 00:21:14.000]  我們有一個焦點,
[00:21:14.000 --> 00:21:17.000]  人生的焦點,
[00:21:17.000 --> 00:21:21.000]  那就是先求神的國和祂的義,
[00:21:21.000 --> 00:21:24.000]  建立一個人,
[00:21:24.000 --> 00:21:27.000]  祂的生命力就發揮出來,
[00:21:27.000 --> 00:21:30.000]  神就用祂,
[00:21:30.000 --> 00:21:33.000]  祂的生命就好像江河一樣,
[00:21:33.000 --> 00:21:35.000]  能夠祝福別人,
[00:21:35.000 --> 00:21:38.000]  祂的生命就像江河一樣,
[00:21:38.000 --> 00:21:40.000]  能夠祝福別人,
[00:21:40.000 --> 00:21:43.000]  第三幅的圖畫,
[00:21:43.000 --> 00:21:46.000]  六十篇,
[00:21:46.000 --> 00:21:48.000]  第一節第二節,
[00:21:48.000 --> 00:21:52.000]  神啊,祢驕氣了我們,
[00:21:52.000 --> 00:21:54.000]  使我們破敗,
[00:21:54.000 --> 00:21:56.000]  祢向我們發怒,
[00:21:56.000 --> 00:21:58.000]  求祢使我們復興,
[00:21:58.000 --> 00:22:00.000]  祢使地震動,
[00:22:00.000 --> 00:22:02.000]  而且崩裂,
[00:22:02.000 --> 00:22:04.000]  求祢將裂口醫好,
[00:22:04.000 --> 00:22:06.000]  因為地搖動,
[00:22:06.000 --> 00:22:08.000]  這是世人的禱告,
[00:22:08.000 --> 00:22:10.000]  這是人的禱告,
[00:22:10.000 --> 00:22:13.000]  祂求神復興他,
[00:22:13.000 --> 00:22:17.000]  也復興以色列人,
[00:22:17.000 --> 00:22:19.000]  怎麼樣復興呢?
[00:22:19.000 --> 00:22:23.000]  將裂口醫好,
[00:22:23.000 --> 00:22:26.000]  這個裂口是怎麼來的?
[00:22:26.000 --> 00:22:27.000]  這個裂口怎麼來的呢?
[00:22:27.000 --> 00:22:31.000]  從字面看,好像是神造成的,
[00:22:31.000 --> 00:22:34.000]  因為上面說,
[00:22:34.000 --> 00:22:36.000]  祢向我們發怒,
[00:22:36.000 --> 00:22:38.000]  祢使我們破敗,
[00:22:38.000 --> 00:22:39.000]  因為上面說,
[00:22:39.000 --> 00:22:41.000]  祢向我們發怒,
[00:22:41.000 --> 00:22:42.000]  祢使我們破敗,
[00:22:42.000 --> 00:22:45.000]  祢使地震動產生裂口,
[00:22:45.000 --> 00:22:48.000]  祢使地震動產生裂口,
[00:22:48.000 --> 00:22:51.000]  這好像是神做成的裂口,
[00:22:51.000 --> 00:22:53.000]  但是事實上,
[00:22:53.000 --> 00:22:56.000]  這個裂口的產生,
[00:22:56.000 --> 00:22:59.000]  因為以色列人違背神,
[00:22:59.000 --> 00:23:01.000]  因為以色列人違背神,
[00:23:01.000 --> 00:23:03.000]  神的管教領導他們,
[00:23:03.000 --> 00:23:06.000]  所以產生了裂口,
[00:23:06.000 --> 00:23:08.000]  所以產生了裂口,
[00:23:08.000 --> 00:23:12.000]  所以真正的原因是人造成,
[00:23:12.000 --> 00:23:14.000]  真正的原因是人造成的,
[00:23:14.000 --> 00:23:16.000]  現在大衛醒悟過來,
[00:23:16.000 --> 00:23:18.000]  現在大衛醒悟過來,
[00:23:18.000 --> 00:23:21.000]  他代表以色列人向神禱告,
[00:23:21.000 --> 00:23:23.000]  他代表以色列人向神禱告,
[00:23:23.000 --> 00:23:24.000]  向神呼求,
[00:23:24.000 --> 00:23:25.000]  向神呼求,
[00:23:25.000 --> 00:23:26.000]  他說神啊,
[00:23:26.000 --> 00:23:27.000]  他說神啊,
[00:23:27.000 --> 00:23:30.000]  求祢醫治我們的裂口,
[00:23:30.000 --> 00:23:31.000]  求祢醫治我們的裂口,
[00:23:31.000 --> 00:23:34.000]  因為這個裂口影響很大,
[00:23:34.000 --> 00:23:36.000]  因為這個裂口影響很大,
[00:23:36.000 --> 00:23:37.000]  很嚴重,
[00:23:37.000 --> 00:23:38.000]  很嚴重,
[00:23:38.000 --> 00:23:41.000]  世人說因為地搖動,
[00:23:41.000 --> 00:23:43.000]  世人說因為地搖動,
[00:23:43.000 --> 00:23:46.000]  這個裂口讓整個大地受影響,
[00:23:46.000 --> 00:23:49.000]  這個裂口讓整個大地受影響,
[00:23:49.000 --> 00:23:50.000]  所以世人很緊張,
[00:23:50.000 --> 00:23:51.000]  所以世人很緊張,
[00:23:51.000 --> 00:23:53.000]  很懇切的祈求,
[00:23:53.000 --> 00:23:55.000]  很懇切的祈求,
[00:23:55.000 --> 00:23:56.000]  要得復興,
[00:23:56.000 --> 00:23:58.000]  要得復興,
[00:23:58.000 --> 00:24:00.000]  這個復興是什麼復興?
[00:24:00.000 --> 00:24:01.000]  這個復興是什麼復興?
[00:24:01.000 --> 00:24:04.000]  裂口得醫治的復興,
[00:24:04.000 --> 00:24:06.000]  裂口得醫治的復興,
[00:24:06.000 --> 00:24:08.000]  我們從裂口兩個字想到,
[00:24:08.000 --> 00:24:10.000]  我們從裂口兩個字想到,
[00:24:10.000 --> 00:24:13.000]  我們和神之間有的時候會產生裂口,
[00:24:13.000 --> 00:24:16.000]  我們和神之間有的時候會產生裂口,
[00:24:16.000 --> 00:24:19.000]  有的時候弟兄姊妹之間會產生裂口,
[00:24:19.000 --> 00:24:22.000]  有的時候弟兄姊妹之間會產生裂口,
[00:24:22.000 --> 00:24:24.000]  這些都需要醫治,
[00:24:24.000 --> 00:24:26.000]  這些都需要醫治,
[00:24:26.000 --> 00:24:28.000]  你和神之間有裂口嗎?
[00:24:28.000 --> 00:24:30.000]  你和神之間有裂口嗎?
[00:24:30.000 --> 00:24:33.000]  你是否正在做什麼事,
[00:24:33.000 --> 00:24:35.000]  是神不喜悅的呢?
[00:24:35.000 --> 00:24:37.000]  你現在正在做某些事,
[00:24:37.000 --> 00:24:38.000]  是神所不喜悅的呢?
[00:24:38.000 --> 00:24:40.000]  你與神的關係如何?
[00:24:40.000 --> 00:24:42.000]  你與神的關係如何?
[00:24:42.000 --> 00:24:45.000]  你正在違背神之宗嗎?
[00:24:45.000 --> 00:24:47.000]  你正在違背神之宗嗎?
[00:24:47.000 --> 00:24:49.000]  如果有這樣的裂口,
[00:24:49.000 --> 00:24:51.000]  如果有這樣的裂口,
[00:24:51.000 --> 00:24:55.000]  今天晚上是你復興醫治的時候,
[00:24:55.000 --> 00:24:58.000]  今天晚上是你復興醫治的時候,
[00:24:58.000 --> 00:25:00.000]  如果聖靈幫助你,
[00:25:00.000 --> 00:25:01.000]  如果聖靈幫助你,
[00:25:01.000 --> 00:25:04.000]  你和神之間有什麼隔膜?
[00:25:04.000 --> 00:25:06.000]  你和神之間有什麼隔膜?
[00:25:06.000 --> 00:25:08.000]  有什麼攔阻?
[00:25:08.000 --> 00:25:09.000]  有什麼攔阻?
[00:25:09.000 --> 00:25:10.000]  求主幫助你,
[00:25:10.000 --> 00:25:12.000]  今天晚上把他出去,
[00:25:12.000 --> 00:25:13.000]  求神幫助你,
[00:25:13.000 --> 00:25:15.000]  那你晚上將他除去,
[00:25:15.000 --> 00:25:18.000]  如果你和弟兄姊妹之間,
[00:25:18.000 --> 00:25:19.000]  如果你和弟兄姊妹之間,
[00:25:19.000 --> 00:25:21.000]  你和弟兄姊妹之間,
[00:25:21.000 --> 00:25:22.000]  有什麼隔膜?
[00:25:22.000 --> 00:25:23.000]  有什麼隔膜?
[00:25:23.000 --> 00:25:26.000]  今天晚上求主幫助你絕痔,
[00:25:26.000 --> 00:25:27.000]  今天晚上求主幫助你絕痔,
[00:25:27.000 --> 00:25:29.000]  要和他和好。
[00:25:29.000 --> 00:25:30.000]  求主也幫助你,
[00:25:30.000 --> 00:25:33.000]  那你晚上要決志和他和好。
[00:25:33.000 --> 00:25:34.000]  有很多時候,
[00:25:34.000 --> 00:25:36.000]  有很多時候,
[00:25:36.000 --> 00:25:40.000]  裂口產生是因為一方面的錯,
[00:25:40.000 --> 00:25:43.000]  裂口產生有時候是一方面的錯,
[00:25:43.000 --> 00:25:45.000]  所以另外一方面就是說,
[00:25:45.000 --> 00:25:46.000]  這個錯在對方,
[00:25:46.000 --> 00:25:47.000]  這個錯在對方,
[00:25:47.000 --> 00:25:48.000]  不在我,
[00:25:48.000 --> 00:25:50.000]  他先向我道歉。
[00:25:50.000 --> 00:25:53.000]  所以對方就說這個錯在他那邊,
[00:25:53.000 --> 00:25:54.000]  如果要和好,
[00:25:54.000 --> 00:25:56.000]  一定他向我道歉。
[00:25:56.000 --> 00:25:57.000]  我是有理的,
[00:25:57.000 --> 00:25:58.000]  我有理,
[00:25:58.000 --> 00:25:59.000]  他是無理的,
[00:25:59.000 --> 00:26:00.000]  他是無理,
[00:26:00.000 --> 00:26:01.000]  他得罪我,
[00:26:01.000 --> 00:26:02.000]  他得罪我,
[00:26:02.000 --> 00:26:03.000]  他對不起我,
[00:26:03.000 --> 00:26:04.000]  他對不起我,
[00:26:04.000 --> 00:26:05.000]  所以如果和好,
[00:26:05.000 --> 00:26:08.000]  他要向我認錯,
[00:26:08.000 --> 00:26:10.000]  要向我道歉,
[00:26:10.000 --> 00:26:12.000]  我才和他和好。
[00:26:12.000 --> 00:26:13.000]  所以要和好,
[00:26:13.000 --> 00:26:14.000]  一定要他向我認錯,
[00:26:14.000 --> 00:26:15.000]  向我道歉,
[00:26:15.000 --> 00:26:17.000]  然後我才和他和好。
[00:26:17.000 --> 00:26:19.000]  這其實很稀奇,
[00:26:19.000 --> 00:26:24.000]  在聖靈的工作的例子,
[00:26:24.000 --> 00:26:26.000]  事實的例子裏面,
[00:26:26.000 --> 00:26:29.000]  在這個聖靈工作的例子裏面,
[00:26:29.000 --> 00:26:31.000]  很多時候,
[00:26:31.000 --> 00:26:37.000]  是對的那一方去主動的求和好,
[00:26:37.000 --> 00:26:40.000]  是對的那一方主動去求和好,
[00:26:40.000 --> 00:26:42.000]  聖靈感動他,
[00:26:42.000 --> 00:26:46.000]  讓他依靠著去和對方和好,
[00:26:46.000 --> 00:26:48.000]  在和好的事上,
[00:26:48.000 --> 00:26:50.000]  在裂口的意志上,
[00:26:50.000 --> 00:26:52.000]  不可以講理,
[00:26:52.000 --> 00:26:54.000]  一定要講愛,
