
[00:00:00.000 --> 00:00:06.000]  難道你們不能和我警醒片刻嗎?
[00:04:35.000 --> 00:04:36.000]  完全不同的情況
[00:04:36.000 --> 00:04:37.000]  他跟著耶穌
[00:04:37.000 --> 00:04:38.000]  他跟著耶穌
[00:04:38.000 --> 00:04:39.000]  耶穌被審的時候
[00:04:39.000 --> 00:04:40.000]  耶穌被審的時候
[00:04:40.000 --> 00:04:41.000]  耶穌被抓的時候
[00:04:41.000 --> 00:04:42.000]  被抓的時候
[00:04:42.000 --> 00:04:43.000]  他一直跟著耶穌
[00:04:43.000 --> 00:04:44.000]  他一直跟著
[00:04:44.000 --> 00:04:47.000]  那種恐懼感慢慢慢慢慢慢慢慢
[00:04:47.000 --> 00:04:48.000]  來的升高
[00:04:48.000 --> 00:04:51.000]  那種恐懼感一點一點的增加
[00:04:51.000 --> 00:04:52.000]  又沒有什麼要他打
[00:04:52.000 --> 00:04:53.000]  又沒有什麼要他鬥
[00:04:53.000 --> 00:04:55.000]  不用他打,不用他鬥
[00:04:55.000 --> 00:04:56.000]  連英雄都做不成
[00:04:56.000 --> 00:04:57.000]  連英雄也當不成
[00:04:57.000 --> 00:04:59.000]  但是在心理壓力上
[00:04:59.000 --> 00:05:01.000]  一直加到極頂點
[00:05:01.000 --> 00:05:04.000]  但是他的心理壓力一直增加到極頂點
[00:05:04.000 --> 00:05:05.000]  然後有個女人說
[00:05:05.000 --> 00:05:07.000]  好像我見過你跟過這個人
[00:05:07.000 --> 00:05:08.000]  然後有個女人說
[00:05:08.000 --> 00:05:10.000]  我好像看過你跟著他
[00:05:10.000 --> 00:05:11.000]  想都沒想過這一招
[00:05:11.000 --> 00:05:13.000]  想都沒想到會有這一招
[00:05:13.000 --> 00:05:15.000]  突然間衝進去,我不認識他
[00:05:15.000 --> 00:05:17.000]  所以他衝口而出,我不認識他
[00:05:17.000 --> 00:05:19.000]  失敗了
[00:05:19.000 --> 00:05:20.000]  預備好心情
[00:05:20.000 --> 00:05:21.000]  預備好心情
[00:05:21.000 --> 00:05:22.000]  連死都不怕
[00:05:22.000 --> 00:05:23.000]  連死都不怕
[00:05:23.000 --> 00:05:26.000]  竟然在那一剎那全盤崩潰
[00:05:26.000 --> 00:05:28.000]  竟然在那一剎那全盤崩潰
[00:05:28.000 --> 00:05:30.000]  我們可以預備多少
[00:05:30.000 --> 00:05:32.000]  我們可以預備多少呢
[00:05:32.000 --> 00:05:33.000]  我們估計會發生什麼事
[00:05:33.000 --> 00:05:36.000]  然後我們的預備有多少次會成功
[00:05:36.000 --> 00:05:38.000]  我們估計會發生什麼事
[00:05:38.000 --> 00:05:39.000]  然後跟著預備
[00:05:39.000 --> 00:05:42.000]  有多少次會預備得對呢
[00:05:42.000 --> 00:05:45.000]  怪不得耶穌教我們一個不同的方法
[00:05:45.000 --> 00:05:49.000]  難怪耶穌教了我們一個不同的方法
[00:05:49.000 --> 00:05:51.000]  最好的預備就是警醒
[00:05:51.000 --> 00:05:53.000]  最好的預備就是警醒
[00:05:53.000 --> 00:05:54.000]  什麼叫警醒
[00:05:54.000 --> 00:05:55.000]  什麼叫警醒
[00:05:55.000 --> 00:05:57.000]  警醒就是預備自己的心情
[00:05:57.000 --> 00:05:59.000]  警醒就是預備自己的心情
[00:05:59.000 --> 00:06:01.000]  可以面對任何事情的發生
[00:06:01.000 --> 00:06:03.000]  可以面對任何事情的發生
[00:06:03.000 --> 00:06:05.000]  究竟我們應該怎麼準備呢
[00:06:05.000 --> 00:06:06.000]  到底我們應該怎麼預備呢
[00:06:06.000 --> 00:06:07.000]  怎麼警醒呢
[00:06:07.000 --> 00:06:08.000]  怎麼警醒呢
[00:06:08.000 --> 00:06:10.000]  聖經裡面有很特別的
[00:06:10.000 --> 00:06:13.000]  記載耶穌說過給門徒聽離開之前
[00:06:13.000 --> 00:06:14.000]  教他們怎麼去警醒
[00:06:14.000 --> 00:06:17.000]  聖經裡頭記載了耶穌教門徒
[00:06:17.000 --> 00:06:19.000]  怎麼警醒的經文
[00:06:19.000 --> 00:06:22.000]  在約翰福音教門徒怎麼去警醒
[00:06:22.000 --> 00:06:24.000]  說了一大段很長的說話
[00:06:24.000 --> 00:06:25.000]  十四到十七章
[00:06:25.000 --> 00:06:27.000]  約翰福音十四到十七章
[00:06:27.000 --> 00:06:31.000]  講了一長段教門徒怎麼警醒的經文
[00:06:31.000 --> 00:06:33.000]  但是今天我想和大家看另外一段
[00:06:33.000 --> 00:06:34.000]  耶穌所說過的
[00:06:34.000 --> 00:06:37.000]  就是馬太福音的二十四章、二十五章
[00:06:37.000 --> 00:06:40.000]  但是今天要和大家看另外一段
[00:06:40.000 --> 00:06:43.000]  就是馬太福音二十四、二十五章
[00:06:44.000 --> 00:06:49.000]  馬太福音第二十四章的四十五節開始
[00:06:49.000 --> 00:06:52.000]  馬太福音二十四章
[00:06:52.000 --> 00:06:57.000]  馬太福音二十四章四十五節開始
[00:06:57.000 --> 00:07:01.000]  馬太福音二十四章四十五節開始
[00:07:01.000 --> 00:07:06.000]  一直到二十五章的四十六節
[00:07:06.000 --> 00:07:08.000]  整整的一章聖經
[00:07:08.000 --> 00:07:10.000]  一直到二十五章的四十六節
[00:07:10.000 --> 00:07:12.000]  整整一章的聖經
[00:07:12.000 --> 00:07:14.000]  是耶穌要離開的時候
[00:07:14.000 --> 00:07:15.000]  告訴門徒
[00:07:15.000 --> 00:07:19.000]  怎麼警醒的四個
[00:07:19.000 --> 00:07:22.000]  很戲劇性的故事或者警告
[00:07:22.000 --> 00:07:24.000]  是主耶穌離開以前
[00:07:24.000 --> 00:07:27.000]  告訴門徒的四個戲劇性的故事
[00:07:27.000 --> 00:07:28.000]  或者是比喻
[00:07:28.000 --> 00:07:31.000]  所以如果我們今晚要去看看
[00:07:31.000 --> 00:07:33.000]  耶穌基督教我們怎麼樣警醒
[00:07:33.000 --> 00:07:35.000]  我們看看這四個故事
[00:07:35.000 --> 00:07:37.000]  所以當我們今天要看
[00:07:37.000 --> 00:07:38.000]  主耶穌教我們怎麼警醒
[00:07:38.000 --> 00:07:40.000]  我們就看這四個故事
[00:07:40.000 --> 00:07:42.000]  這四個故事裏面
[00:07:42.000 --> 00:07:44.000]  前面兩個是消極的
[00:07:44.000 --> 00:07:46.000]  後面兩個是積極的
[00:07:46.000 --> 00:07:47.000]  這四個故事裏頭
[00:07:47.000 --> 00:07:49.000]  前兩個是消極的
[00:07:49.000 --> 00:07:50.000]  後兩個是積極的
[00:07:50.000 --> 00:07:53.000]  今晚我不會說完四個的警告
[00:07:53.000 --> 00:07:55.000]  今天我不會把四個都講完
[00:07:55.000 --> 00:07:57.000]  我只是和大家很簡略的
[00:07:57.000 --> 00:07:59.000]  帶出前面那三個
[00:07:59.000 --> 00:08:01.000]  我只是要簡略的帶出前頭的三個
[00:08:01.000 --> 00:08:03.000]  第一個就是二十四章
[00:08:03.000 --> 00:08:06.000]  最後一段四十五節到五十一節
[00:08:06.000 --> 00:08:08.000]  說到善福和惡福
[00:08:08.000 --> 00:08:11.000]  第一個就是二十四章最後的
[00:08:11.000 --> 00:08:13.000]  關於忠心和不忠心的僕人
[00:08:13.000 --> 00:08:16.000]  他們等主人回來
[00:08:16.000 --> 00:08:19.000]  因為主人還沒回來
[00:08:19.000 --> 00:08:22.000]  於是那個惡僕就動手打他的同伴
[00:08:22.000 --> 00:08:24.000]  又醉酒
[00:08:24.000 --> 00:08:28.000]  於是那個惡僕就動手打同伴和醉酒
[00:08:28.000 --> 00:08:30.000]  放縱
[00:08:30.000 --> 00:08:34.000]  放縱、懶惰是因為他以為
[00:08:34.000 --> 00:08:37.000]  他的主很遲回來
[00:08:37.000 --> 00:08:39.000]  放縱和懶惰是因為他以為
[00:08:39.000 --> 00:08:41.000]  他的主會晚回來
[00:08:41.000 --> 00:08:44.000]  這個是第一個消極的警告
[00:08:44.000 --> 00:08:46.000]  這個是第一個消極的警告
[00:08:46.000 --> 00:08:49.000]  一個警醒的人是不會放縱的
[00:08:49.000 --> 00:08:51.000]  一個警醒的人是不會放縱的
[00:08:51.000 --> 00:08:53.000]  也都不會懶惰的
[00:08:53.000 --> 00:08:54.000]  也不會懶惰
[00:08:54.000 --> 00:08:57.000]  第二個就是第二十五章
[00:08:57.000 --> 00:08:59.000]  很出名的十個童女的比喻
[00:08:59.000 --> 00:09:02.000]  第二個就是出名的十童女的比喻
[00:09:02.000 --> 00:09:04.000]  五個有預備油
[00:09:04.000 --> 00:09:06.000]  五個沒有預備油
[00:09:06.000 --> 00:09:07.000]  五個有預備油
[00:09:07.000 --> 00:09:08.000]  五個沒有預備油
[00:09:08.000 --> 00:09:11.000]  以為沒什麼事情發生的趕得及
[00:09:11.000 --> 00:09:14.000]  以為沒什麼事情發生來得及
[00:09:14.000 --> 00:09:18.000]  誰知道突然間一個新郎來了
[00:09:18.000 --> 00:09:21.000]  誰知道突然新郎就來了
[00:09:21.000 --> 00:09:23.000]  於是她在外面哀哭切齒
[00:09:23.000 --> 00:09:26.000]  於是她在外面哀哭切齒
[00:09:26.000 --> 00:09:30.000]  這個是說到輕視
[00:09:30.000 --> 00:09:33.000]  這個比喻講到輕視
[00:09:33.000 --> 00:09:35.000]  不重視會發生的事情
[00:09:35.000 --> 00:09:37.000]  不重視會發生的事情
[00:09:37.000 --> 00:09:38.000]  人家說很重要
[00:09:38.000 --> 00:09:40.000]  他說大概不重要
[00:09:40.000 --> 00:09:41.000]  人家說很重要
[00:09:41.000 --> 00:09:43.000]  他說大概不重要
[00:09:43.000 --> 00:09:44.000]  所以沒有預備
[00:09:44.000 --> 00:09:45.000]  所以沒有預備
[00:09:45.000 --> 00:09:48.000]  誰知道突然發生的時候措手不及
[00:09:48.000 --> 00:09:52.000]  誰知道突然發生的時候措手不及
[00:09:52.000 --> 00:09:53.000]  一個放縱的人
[00:09:53.000 --> 00:09:55.000]  一個懶惰的人
[00:09:55.000 --> 00:09:58.000]  一個輕視將會發生的事情的人
[00:09:58.000 --> 00:10:00.000]  都是一個不懂得警醒的人
[00:10:00.000 --> 00:10:02.000]  一個懶惰放縱
[00:10:02.000 --> 00:10:04.000]  輕視將來要發生事情的人
[00:10:04.000 --> 00:10:06.000]  都是一個不警醒的人
[00:10:06.000 --> 00:10:10.000]  接著耶穌講了兩個積極的比喻
[00:10:10.000 --> 00:10:13.000]  接著耶穌講了兩個積極的比喻
[00:10:13.000 --> 00:10:15.000]  這兩個是講到
[00:10:15.000 --> 00:10:20.000]  究竟一個預備迎見神的人
[00:10:20.000 --> 00:10:24.000]  他有沒有了解神的心意
[00:10:24.000 --> 00:10:25.000]  這兩個比喻都講到
[00:10:25.000 --> 00:10:27.000]  一個預備迎見神的人
[00:10:27.000 --> 00:10:30.000]  他是否明白神的心意
[00:10:30.000 --> 00:10:33.000]  按才受責任的比喻
[00:10:33.000 --> 00:10:36.000]  按才幹接受責任的比喻
[00:10:36.000 --> 00:10:38.000]  五千兩、二千兩、一千兩
[00:10:38.000 --> 00:10:41.000]  五千兩、二千兩、一千兩
[00:10:41.000 --> 00:10:44.000]  是表示究竟哪一個
[00:10:44.000 --> 00:10:47.000]  是體貼了解神的心
[00:10:47.000 --> 00:10:50.000]  表示哪一個人體貼了解神的心
[00:10:50.000 --> 00:10:53.000]  那個薄人去體察主人的心事的
[00:10:53.000 --> 00:10:56.000]  那個就是警醒的薄人
[00:10:56.000 --> 00:10:59.000]  體察神的心意的就是警醒的僕人
[00:10:59.000 --> 00:11:04.000]  同樣在第25章的31節
[00:11:04.000 --> 00:11:06.000]  一路至到46節
[00:11:06.000 --> 00:11:10.000]  同樣25章31節一直到46節
[00:11:10.000 --> 00:11:12.000]  講到公羊
[00:11:12.000 --> 00:11:15.000]  不是,山羊和綿羊的比喻裏面
[00:11:15.000 --> 00:11:21.000]  同樣是講到究竟你有沒有體察主的心意
[00:11:21.000 --> 00:11:24.000]  在這個山羊和綿羊的比喻裏頭
[00:11:24.000 --> 00:11:26.000]  同樣講到是否體察神的心意
[00:11:26.000 --> 00:11:30.000]  今晚我們多花一點時間看最深的這個比喻
[00:11:30.000 --> 00:11:33.000]  今天我們多花一點時間看最後的比喻
[00:11:33.000 --> 00:11:36.000]  有時候我們想想很奇怪
[00:11:36.000 --> 00:11:38.000]  我們的主講到要警醒的時候
[00:11:38.000 --> 00:11:40.000]  竟然講了這樣的比喻出來
[00:11:40.000 --> 00:11:42.000]  有時候我們覺得很奇怪
[00:11:42.000 --> 00:11:44.000]  當我們的主講警醒的時候
[00:11:44.000 --> 00:11:46.000]  竟然講了這些比喻
[00:11:46.000 --> 00:11:49.000]  究竟和警醒預備將來會發生的事
[00:11:49.000 --> 00:11:50.000]  有什麼關係呢
[00:11:50.000 --> 00:11:54.000]  到底和警醒預備將來要發生的事情
[00:11:54.000 --> 00:11:55.000]  有什麼關係呢
[00:11:55.000 --> 00:11:59.000]  大家都很熟悉這個山羊和綿羊的警告
[00:11:59.000 --> 00:12:02.000]  大家都很熟悉這個山羊和綿羊的警告
[00:12:02.000 --> 00:12:04.000]  我想和大家讀一段
[00:12:04.000 --> 00:12:05.000]  我想和大家念一段
[00:12:05.000 --> 00:12:07.000]  我用廣東話讀
[00:12:07.000 --> 00:12:09.000]  我想大家看著就可以了
[00:12:09.000 --> 00:12:12.000]  我會用廣東話讀出
[00:12:12.000 --> 00:12:14.000]  25章31節裏說
[00:12:14.000 --> 00:12:20.000]  當人子在他榮耀裏面和眾天使降臨的時候
[00:12:20.000 --> 00:12:22.000]  要坐在他的榮耀寶座上
[00:12:22.000 --> 00:12:24.000]  萬民都要聚集在他面前
[00:12:24.000 --> 00:12:26.000]  他要把他們分別出來
[00:12:26.000 --> 00:12:31.000]  好像牧羊人的分別綿羊山羊一般
[00:12:31.000 --> 00:12:33.000]  然後將綿羊安放在右邊
[00:12:33.000 --> 00:12:35.000]  山羊在左邊
[00:12:35.000 --> 00:12:40.000]  然後一段話是重覆了幾次
[00:12:40.000 --> 00:12:43.000]  跟著一段話重覆了幾次
[00:12:43.000 --> 00:12:44.000]  34節那裏說
[00:12:44.000 --> 00:12:46.000]  王向右邊那裏說
[00:12:46.000 --> 00:12:48.000]  你這無我父賜福的
[00:12:48.000 --> 00:12:53.000]  可以來承受創世以來為你們所預備的國
[00:12:53.000 --> 00:12:56.000]  因為我餓了你們給我吃
[00:12:56.000 --> 00:12:58.000]  渴了你們給我看
[00:12:58.000 --> 00:13:00.000]  我作客女你們留住我
[00:13:00.000 --> 00:13:03.000]  我赤身露體你們給我穿
[00:13:03.000 --> 00:13:05.000]  我病了你們看顧我
[00:13:05.000 --> 00:13:08.000]  我在監獄你們來看我
[00:13:08.000 --> 00:13:10.000]  於是這班義人
[00:13:10.000 --> 00:13:13.000]  即是這些綿羊就說
[00:13:13.000 --> 00:13:15.000]  主在我甚麼時候見你
[00:13:15.000 --> 00:13:17.000]  餓了渴了
[00:13:17.000 --> 00:13:20.000]  然後你客女的時候留你住
[00:13:20.000 --> 00:13:22.000]  赤身露體的時候留你穿
[00:13:22.000 --> 00:13:23.000]  甚麼時候見到你病
[00:13:23.000 --> 00:13:25.000]  在監獄裏面來看你
[00:13:25.000 --> 00:13:26.000]  王要回答說
[00:13:26.000 --> 00:13:28.000]  我實實在在告訴你們
[00:13:28.000 --> 00:13:31.000]  這些事你既作在我這弟兄中
[00:13:31.000 --> 00:13:32.000]  一個最小的身上
[00:13:32.000 --> 00:13:35.000]  就是作在我的身上了
[00:13:35.000 --> 00:13:38.000]  然後在41節至到46節
[00:13:38.000 --> 00:13:40.000]  又重覆同樣的說話
[00:13:40.000 --> 00:13:44.000]  然後在41節到46節又重覆同樣的話
[00:13:44.000 --> 00:13:47.000]  不過就向左邊那裏就被咒了
[00:13:47.000 --> 00:13:49.000]  我渴了我餓了
[00:13:49.000 --> 00:13:50.000]  你不給我吃不給我喝
[00:13:50.000 --> 00:13:53.000]  一直是同樣重覆那五件事
[00:13:53.000 --> 00:13:55.000]  對右邊和左邊的
[00:13:55.000 --> 00:13:57.000]  都是重覆五件的事情
[00:13:57.000 --> 00:13:59.000]  五件事就是我渴了我餓了
[00:13:59.000 --> 00:14:01.000]  你有沒有給我喝給我喝
[00:14:01.000 --> 00:14:03.000]  就是我餓了渴了
[00:14:03.000 --> 00:14:05.000]  沒有讓我吃沒讓我喝
[00:14:05.000 --> 00:14:07.000]  第二就是我做客女的時候
[00:14:07.000 --> 00:14:08.000]  你有沒有接待我
[00:14:08.000 --> 00:14:10.000]  第二是做客女的時候
[00:14:10.000 --> 00:14:12.000]  你有沒有接待我
[00:14:12.000 --> 00:14:14.000]  第三是我赤身露體的時候
[00:14:14.000 --> 00:14:16.000]  你有沒有給衣服我穿
[00:14:16.000 --> 00:14:18.000]  第三是我赤身露體的時候
[00:14:18.000 --> 00:14:19.000]  你是否給我衣服穿
[00:14:19.000 --> 00:14:21.000]  第四是我病了的時候
[00:14:21.000 --> 00:14:22.000]  你有沒有來看顧我
[00:14:22.000 --> 00:14:24.000]  第四是我病的時候
[00:14:24.000 --> 00:14:25.000]  你是否來看顧我
[00:14:25.000 --> 00:14:27.000]  第五就是我在監獄裏的時候
[00:14:27.000 --> 00:14:29.000]  你有沒有來看我
[00:14:29.000 --> 00:14:31.000]  第五是我在監獄裏的時候
[00:14:31.000 --> 00:14:32.000]  你是否來看我
[00:14:32.000 --> 00:14:35.000]  藝人和那些受咒咒的人
[00:14:35.000 --> 00:14:37.000]  同樣的反應很驚訝
[00:14:37.000 --> 00:14:39.000]  藝人和受咒咒的人
[00:14:39.000 --> 00:14:41.000]  他們的反應都很驚訝
[00:14:41.000 --> 00:14:43.000]  他們都說我幾時有這樣對過你呢
[00:14:43.000 --> 00:14:46.000]  他們都說我什麼時候這樣對待過你
[00:14:46.000 --> 00:14:47.000]  或者其另外一班說
[00:14:47.000 --> 00:14:50.000]  我幾時有這樣沒有這樣對你呢
[00:14:50.000 --> 00:14:51.000]  另一班的人說
[00:14:51.000 --> 00:14:54.000]  我什麼時候沒有這樣對你做
[00:14:54.000 --> 00:14:56.000]  耶穌都說同樣的話
[00:14:56.000 --> 00:14:58.000]  耶穌都說同樣的話
[00:14:58.000 --> 00:15:02.000]  如果你在最小的身上做出來
[00:15:02.000 --> 00:15:04.000]  就是做在我的身上
[00:15:04.000 --> 00:15:06.000]  如果你做在一個最小的人身上
[00:15:06.000 --> 00:15:08.000]  就是做在我身上
[00:15:08.000 --> 00:15:11.000]  他們兩個的結果非常之不同
[00:15:11.000 --> 00:15:13.000]  他們兩個人的結果非常不同
[00:15:13.000 --> 00:15:15.000]  也都很嚴厲
[00:15:15.000 --> 00:15:16.000]  也很嚴厲
[00:15:16.000 --> 00:15:18.000]  如果沒有這樣做的
[00:15:18.000 --> 00:15:19.000]  這樣做的
[00:15:19.000 --> 00:15:23.000]  是能夠享受和神永遠在一起的永生
[00:15:23.000 --> 00:15:26.000]  可以享受和神同在一起的永生
[00:15:26.000 --> 00:15:27.000]  如果沒有這樣做的
[00:15:27.000 --> 00:15:28.000]  沒有這樣做的
[00:15:28.000 --> 00:15:30.000]  是要往永盈那裏去
[00:15:30.000 --> 00:15:32.000]  是要進入永形
[00:15:32.000 --> 00:15:35.000]  在這裏我想和大家首先澄清一件事
[00:15:35.000 --> 00:15:37.000]  在這裏首先要澄清一件事情
[00:15:37.000 --> 00:15:39.000]  這裏絕對不是
[00:15:39.000 --> 00:15:42.000]  好像一些新派神學家告訴我們那樣
[00:15:42.000 --> 00:15:43.000]  這裏絕對不是
[00:15:43.000 --> 00:15:45.000]  像一些新派神學家告訴我們的
[00:15:45.000 --> 00:15:47.000]  是靠行為得救的
[00:15:47.000 --> 00:15:48.000]  是靠行為得救
[00:15:48.000 --> 00:15:49.000]  如果耶穌說
[00:15:49.000 --> 00:15:52.000]  我如果靠行為做了好行為
[00:15:52.000 --> 00:15:53.000]  做了善事
[00:15:53.000 --> 00:15:54.000]  你就得救的話
[00:15:54.000 --> 00:15:56.000]  如果耶穌說的是
[00:15:56.000 --> 00:15:58.000]  靠著好行為就可以得救的話
[00:15:58.000 --> 00:15:59.000]  在二十六章之後
[00:15:59.000 --> 00:16:01.000]  耶穌就不用上十字架被釘死
[00:16:01.000 --> 00:16:02.000]  二十六章以後
[00:16:02.000 --> 00:16:05.000]  耶穌就不需要上十字架被釘死
[00:16:05.000 --> 00:16:09.000]  這裏不是說靠行為就可以得救的問題
[00:16:09.000 --> 00:16:11.000]  這裏說的不是靠行為就能得救的問題
[00:16:11.000 --> 00:16:14.000]  但是這裏有一個很重要的警告
[00:16:14.000 --> 00:16:15.000]  就是說
[00:16:15.000 --> 00:16:18.000]  耶穌說如果你不了解我的心事
[00:16:18.000 --> 00:16:19.000]  耶穌的意思是說
[00:16:19.000 --> 00:16:21.000]  如果你不了解我的心事
[00:16:21.000 --> 00:16:23.000]  你就沒有資格和我在一起
[00:16:23.000 --> 00:16:24.000]  你就沒有資格和我在一起
[00:16:24.000 --> 00:16:26.000]  這個就是警醒和預備
[00:16:26.000 --> 00:16:28.000]  這個就是警醒和預備
[00:16:28.000 --> 00:16:29.000]  最好的預備
