
[00:00:00.000 --> 00:00:04.000]  在上個崇拜,大家還記得
[00:01:26.600 --> 00:01:28.600]  保羅在這裏帶出
[00:01:28.600 --> 00:01:30.600]  耶穌基督的榜樣
[00:01:30.600 --> 00:01:32.200]  耶穌就是馴服
[00:01:32.200 --> 00:01:33.200]  上帝的緣故
[00:01:33.200 --> 00:01:36.000]  甘於被釘在十字架上
[00:01:36.000 --> 00:01:37.600]  所以我們都要學習
[00:01:37.600 --> 00:01:40.600]  有耶穌這一份對上帝毀身的精神
[00:01:40.600 --> 00:01:42.600]  毀身給耶穌
[00:01:42.600 --> 00:01:44.800]  接著保羅繼續說
[00:01:44.800 --> 00:01:46.200]  什麼叫做馴服呢?
[00:01:46.200 --> 00:01:48.200]  馴服就是恐懼戰兢
[00:01:48.200 --> 00:01:50.200]  作成你們得救的功夫
[00:01:50.200 --> 00:01:53.000]  恐懼戰兢就是指一種敬畏
[00:01:53.000 --> 00:01:54.200]  一種很謹慎
[00:01:54.200 --> 00:01:56.600]  和很真誠的態度
[00:01:56.600 --> 00:01:59.200]  去跟從耶穌
[00:01:59.200 --> 00:02:00.800]  保羅還在說
[00:02:00.800 --> 00:02:02.400]  我們有這種態度
[00:02:02.400 --> 00:02:04.600]  不單止是我在你們當中的時候
[00:02:04.600 --> 00:02:06.800]  就算現在我不在你們當中
[00:02:06.800 --> 00:02:10.400]  你們應該繼續有一個態度
[00:02:10.400 --> 00:02:12.000]  而且保羅他指出
[00:02:12.000 --> 00:02:14.000]  他相信他也看到
[00:02:14.000 --> 00:02:16.400]  上帝已經在你們當中
[00:02:16.400 --> 00:02:18.400]  開始有他的工作
[00:02:18.400 --> 00:02:21.200]  他在信徒的個人生命
[00:02:21.200 --> 00:02:22.800]  在一個群體裏面
[00:02:22.800 --> 00:02:24.800]  是有上帝的工作在裏面
[00:02:24.800 --> 00:02:26.400]  上帝是會完成
[00:02:26.400 --> 00:02:29.600]  他所交託給我們的使命
[00:02:29.600 --> 00:02:31.000]  他會幫助我們
[00:02:31.000 --> 00:02:33.400]  但是人在過程裏面
[00:02:33.400 --> 00:02:35.800]  也都要有他的責任在當中
[00:02:35.800 --> 00:02:37.200]  所以保羅在說
[00:02:37.200 --> 00:02:38.200]  我們恐懼戰兢
[00:02:38.200 --> 00:02:40.000]  作成得救的功夫
[00:02:40.000 --> 00:02:42.400]  得救的功夫有兩個可能的意思
[00:02:42.400 --> 00:02:43.400]  第一就是
[00:02:43.400 --> 00:02:45.600]  在信徒自己的生活上
[00:02:45.600 --> 00:02:47.200]  應該去活出一個
[00:02:47.200 --> 00:02:49.600]  叫做新生命的樣式
[00:02:49.600 --> 00:02:53.800]  活出一個信服上帝的生活
[00:02:53.800 --> 00:02:56.000]  第二個可能的解釋就是
[00:02:56.000 --> 00:02:57.600]  我們要努力去完成
[00:02:57.600 --> 00:03:01.000]  上帝所交託給我們的福音的工作
[00:03:01.000 --> 00:03:04.000]  就是傳揚福音的使命
[00:03:04.000 --> 00:03:07.000]  其實這兩種解釋的分別也都不是很大
[00:03:07.000 --> 00:03:10.000]  因為一個願意信服上帝的人
[00:03:10.000 --> 00:03:14.000]  是代表著一個以順耶穌為主
[00:03:14.000 --> 00:03:16.800]  為我們生命的主的一群人
[00:03:16.800 --> 00:03:19.400]  而我們都知道領受了這個使命
[00:03:19.400 --> 00:03:23.000]  去讓上帝直著我們的生命
[00:03:23.000 --> 00:03:25.800]  直著這個群體去將福音傳開
[00:03:25.800 --> 00:03:31.600]  保羅在這裡說出了一個信服的方向
[00:03:31.600 --> 00:03:33.000]  信服上帝的旨意
[00:03:33.000 --> 00:03:34.200]  去提醒他們
[00:03:34.200 --> 00:03:36.800]  就是因為他們當中很多人
[00:03:36.800 --> 00:03:39.600]  因為自己為了自己利益的緣故
[00:03:39.600 --> 00:03:42.200]  為了自己得著好處的緣故
[00:03:42.200 --> 00:03:45.000]  是大家彼此有紛爭
[00:03:45.000 --> 00:03:48.800]  大家彼此有很多不和的地方
[00:03:48.800 --> 00:03:52.000]  以致影響他們有同一個心智
[00:03:52.000 --> 00:03:53.600]  去將福音傳開
[00:03:53.600 --> 00:03:57.000]  也都影響了大家在這個群體當中
[00:03:57.000 --> 00:03:59.200]  那種相交的關係
[00:03:59.200 --> 00:04:02.400]  所以保羅在這裡用耶穌基督這個信服
[00:04:02.400 --> 00:04:03.600]  作為一個基礎
[00:04:03.600 --> 00:04:05.000]  去提醒他們
[00:04:05.000 --> 00:04:07.400]  去處理這個不和的時候
[00:04:07.400 --> 00:04:09.800]  應該有什麼態度
[00:04:09.800 --> 00:04:13.000]  接著保羅再提第十四節十六節
[00:04:13.000 --> 00:04:15.600]  保羅從正反兩面再去帶出
[00:04:15.600 --> 00:04:19.000]  怎樣去作成這個得救的功夫
[00:04:19.000 --> 00:04:21.000]  在十四節十六節那裡
[00:04:21.000 --> 00:04:22.000]  保羅這樣說
[00:04:22.000 --> 00:04:25.000]  「凡所行的都不要發怨言起爭論
[00:04:25.000 --> 00:04:26.400]  使你們無可指責
[00:04:26.400 --> 00:04:27.600]  誠實無偽
[00:04:27.600 --> 00:04:29.600]  在這彎曲薄幕的世代
[00:04:29.600 --> 00:04:31.800]  作甚無瑕疵的兒女
[00:04:31.800 --> 00:04:33.600]  你們顯在這世代中
[00:04:33.600 --> 00:04:35.200]  好像明光照耀
[00:04:35.200 --> 00:04:37.400]  將生命的道顯明出來
[00:04:37.400 --> 00:04:39.200]  叫我在基督的日子
[00:04:39.200 --> 00:04:41.200]  好誇我沒有空跑
[00:04:41.200 --> 00:04:43.600]  也沒有逃路」
[00:04:43.600 --> 00:04:46.200]  在這裡保羅說出
[00:04:46.200 --> 00:04:48.400]  菲律賓教會的信徒在相處上
[00:04:48.400 --> 00:04:50.200]  有很多的不和
[00:04:50.200 --> 00:04:51.200]  有很多的埋怨
[00:04:51.200 --> 00:04:52.200]  有很多的爭執
[00:04:52.200 --> 00:04:55.200]  這個造成一種惡性循環
[00:04:55.200 --> 00:04:58.000]  影響他們有同一個心智
[00:04:58.000 --> 00:04:59.600]  去將這方面傳開
[00:04:59.600 --> 00:05:00.600]  另一方面
[00:05:00.600 --> 00:05:03.200]  也都是在未信的人當中
[00:05:03.200 --> 00:05:05.200]  失去了這個見證
[00:05:05.200 --> 00:05:07.800]  所以當中他們這個埋怨
[00:05:07.800 --> 00:05:10.000]  爭執不是一些小事
[00:05:10.000 --> 00:05:11.600]  不是一些很個別的事
[00:05:11.600 --> 00:05:13.600]  應該是教會整體上
[00:05:13.600 --> 00:05:15.000]  有多大的範圍
[00:05:15.000 --> 00:05:16.400]  都有這樣的情況
[00:05:16.400 --> 00:05:18.000]  以至未信的人
[00:05:18.000 --> 00:05:20.400]  都看到你們這樣的情況
[00:05:20.400 --> 00:05:22.200]  所以保羅在這裡
[00:05:22.200 --> 00:05:24.600]  作出一個很大的渲染
[00:05:24.600 --> 00:05:25.600]  一個提醒
[00:05:25.600 --> 00:05:27.200]  保羅在這裡說
[00:05:27.200 --> 00:05:31.200]  當我們要在人的面前
[00:05:31.200 --> 00:05:32.600]  在其他未信的面前
[00:05:32.600 --> 00:05:33.800]  無可指責
[00:05:33.800 --> 00:05:35.000]  保羅在這裡說
[00:05:35.000 --> 00:05:37.000]  不是一個人在上帝面前
[00:05:37.000 --> 00:05:38.200]  是一個完全人
[00:05:38.200 --> 00:05:41.000]  保羅應該在這裡說
[00:05:41.000 --> 00:05:42.800]  在一般人的標準裡面
[00:05:42.800 --> 00:05:45.000]  我們都不要被人去指責
[00:05:45.000 --> 00:05:49.000]  如果在群體裡面
[00:05:49.000 --> 00:05:50.800]  一來到
[00:05:50.800 --> 00:05:52.000]  未信一來到
[00:05:52.000 --> 00:05:54.400]  大家已經分門分派
[00:05:54.400 --> 00:05:55.800]  一黨就坐這裡
[00:05:55.800 --> 00:05:56.800]  一黨就坐那裡
[00:05:56.800 --> 00:05:58.000]  一黨就坐那裡
[00:05:58.000 --> 00:05:59.600]  一看就知道有這樣的情況
[00:05:59.600 --> 00:06:01.200]  這是一個不好的見證
[00:06:01.200 --> 00:06:04.200]  保羅在這裡暗示
[00:06:04.200 --> 00:06:06.400]  這個在他們當中
[00:06:06.400 --> 00:06:08.400]  是一個很大的問題
[00:06:08.400 --> 00:06:10.800]  如果他們能夠靠著
[00:06:10.800 --> 00:06:12.600]  信奉耶穌
[00:06:12.600 --> 00:06:13.800]  學習耶穌的榜樣
[00:06:13.800 --> 00:06:15.200]  他們就在這方面
[00:06:15.200 --> 00:06:18.800]  這個紛爭和分門結黨裡面
[00:06:18.800 --> 00:06:20.200]  能夠得著解決
[00:06:20.200 --> 00:06:22.200]  在人間來說
[00:06:22.200 --> 00:06:25.000]  這個已經是無可指責的地步
[00:06:25.000 --> 00:06:27.200]  所以保羅在這裡說
[00:06:27.200 --> 00:06:29.000]  如果你們能夠做到這樣
[00:06:29.000 --> 00:06:31.200]  你們就能夠成為世上的光
[00:06:31.200 --> 00:06:33.000]  你們就成為一個好的見證
[00:06:33.000 --> 00:06:36.000]  信徒能夠在這個彎曲薄茂的世代當中
[00:06:36.000 --> 00:06:38.800]  能夠堅持一個信仰心的原則
[00:06:38.800 --> 00:06:41.400]  就是一個作光
[00:06:41.400 --> 00:06:44.800]  可以說是發作光的一個見證的表現
[00:06:44.800 --> 00:06:45.800]  保羅也在這裡說
[00:06:45.800 --> 00:06:48.000]  如果你們能夠做到這樣
[00:06:48.000 --> 00:06:50.400]  我就可以知道
[00:06:50.400 --> 00:06:53.400]  我在你們身上所作的工作
[00:06:53.400 --> 00:06:54.600]  是沒有白費的
[00:06:54.600 --> 00:06:58.800]  我心裡面會得到一個很大的安慰
[00:06:58.800 --> 00:07:01.800]  接著保羅繼續的去說
[00:07:01.800 --> 00:07:03.000]  第十七、第十八節
[00:07:03.000 --> 00:07:05.400]  保羅說如果你們能夠做到這樣
[00:07:05.400 --> 00:07:10.000]  我願意為你們付任何的代價
[00:07:10.000 --> 00:07:11.000]  我都是願意
[00:07:11.000 --> 00:07:12.600]  在第十七、第十八節這裡說
[00:07:12.600 --> 00:07:15.600]  我以你們的信心為貢獻的祭物
[00:07:15.600 --> 00:07:17.400]  我若被曉奠在旗上
[00:07:17.400 --> 00:07:18.400]  也是喜樂
[00:07:18.400 --> 00:07:20.800]  並且與你們眾人一同喜樂
[00:07:20.800 --> 00:07:22.400]  你們也要照樣喜樂
[00:07:22.400 --> 00:07:25.400]  並且與我一同喜樂
[00:07:25.400 --> 00:07:29.000]  保羅帶出了一個方向
[00:07:29.000 --> 00:07:33.800]  就是說如果你們能夠做到一個這樣的情況出來
[00:07:33.800 --> 00:07:35.800]  靠著耶穌的榜樣
[00:07:35.800 --> 00:07:38.400]  各人不單是顧自己的事
[00:07:38.400 --> 00:07:39.800]  也顧別人的事
[00:07:39.800 --> 00:07:41.600]  不是因為爭取自己的利益
[00:07:41.600 --> 00:07:43.400]  而去分門結黨
[00:07:43.400 --> 00:07:46.600]  而是因著信服耶穌的緣故
[00:07:46.600 --> 00:07:47.800]  有同一個心智
[00:07:47.800 --> 00:07:49.800]  去傳揚這個福音的時候
[00:07:49.800 --> 00:07:53.200]  我願意以你們這個信心
[00:07:53.200 --> 00:07:55.800]  作為一個的祭獻給上帝
[00:07:55.800 --> 00:07:59.200]  保羅在這裡形容自己好像一個祭司一樣
[00:07:59.200 --> 00:08:00.600]  在上帝的面前
[00:08:00.600 --> 00:08:03.400]  就是將這些祭物獻給上帝
[00:08:03.400 --> 00:08:05.600]  而這些祭物不是一些物質
[00:08:05.600 --> 00:08:09.000]  而是整個信徒群體裡
[00:08:09.000 --> 00:08:12.400]  有這一份信心去信服耶穌
[00:08:12.400 --> 00:08:14.000]  而這份信心
[00:08:14.000 --> 00:08:16.000]  不單止在行為上
[00:08:16.000 --> 00:08:17.000]  而是在心態上
[00:08:17.000 --> 00:08:19.800]  是一個有喜樂的信心
[00:08:19.800 --> 00:08:21.000]  保羅在這裡說
[00:08:21.000 --> 00:08:24.200]  當我以你們這一份有喜樂的信心
[00:08:24.200 --> 00:08:25.400]  去做一個祭物的時候
[00:08:25.400 --> 00:08:28.400]  其實我也是在快樂的當中
[00:08:28.400 --> 00:08:31.400]  我願意為你們有這份信心的喜樂
[00:08:31.400 --> 00:08:34.400]  而去附上我所有
[00:08:34.400 --> 00:08:35.400]  如果大家還記得
[00:08:35.400 --> 00:08:37.400]  在《菲律賓書》第一章
[00:08:37.400 --> 00:08:40.000]  保羅去看生死的時候
[00:08:40.000 --> 00:08:42.000]  他很看透生死的一個人
[00:08:42.000 --> 00:08:43.000]  他就說
[00:08:43.000 --> 00:08:44.400]  其實我死了
[00:08:44.400 --> 00:08:45.400]  我面對死亡
[00:08:45.400 --> 00:08:46.200]  其實我不恐懼
[00:08:46.200 --> 00:08:47.400]  因為我知道我死亡之後
[00:08:47.400 --> 00:08:49.400]  我面對面去見耶穌
[00:08:49.400 --> 00:08:50.200]  但是保羅說
[00:08:50.200 --> 00:08:52.000]  我活在地上
[00:08:52.000 --> 00:08:54.000]  對你們更是要緊
[00:08:54.000 --> 00:08:56.400]  所以在生與死的選擇裡
[00:08:56.400 --> 00:08:57.600]  如果可以選擇的話
[00:08:57.600 --> 00:08:59.400]  保羅不是貪心怕死
[00:08:59.400 --> 00:09:03.000]  保羅說我在生的日子
[00:09:03.000 --> 00:09:04.400]  我還有生命的時候
[00:09:04.400 --> 00:09:06.000]  對你們是有幫助
[00:09:06.000 --> 00:09:09.400]  所以我願意選擇留在這裡
[00:09:09.400 --> 00:09:11.200]  去幫助你們
[00:09:11.200 --> 00:09:14.400]  讓你們更加去認識耶穌
[00:09:14.400 --> 00:09:17.000]  更加有信心去跟從耶穌
[00:09:17.000 --> 00:09:18.400]  保羅在這裡
[00:09:18.400 --> 00:09:19.800]  再另一面去說
[00:09:19.800 --> 00:09:22.000]  只要你們有這份信心的時候
[00:09:22.000 --> 00:09:25.000]  我願意附上我生命的代價
[00:09:25.000 --> 00:09:26.800]  如果用我們的說話去說
[00:09:26.800 --> 00:09:27.600]  就是說
[00:09:27.600 --> 00:09:31.000]  保羅為了信徒有一個喜樂的信心
[00:09:31.000 --> 00:09:32.800]  願意為此而生
[00:09:32.800 --> 00:09:35.000]  也為此而死
[00:09:35.000 --> 00:09:37.800]  就是為了信徒有一個很長進
[00:09:37.800 --> 00:09:41.400]  有喜樂的信心
[00:09:41.400 --> 00:09:43.400]  保羅就是一個
[00:09:43.400 --> 00:09:45.600]  為了菲律賓教會的信徒
[00:09:45.600 --> 00:09:48.600]  願意這樣對待他們
[00:09:48.600 --> 00:09:50.200]  接著保羅說完之後
[00:09:50.200 --> 00:09:53.000]  這一段話
[00:09:53.000 --> 00:09:55.000]  保羅再用兩個例子
[00:09:55.000 --> 00:09:56.800]  用兩個信徒的例子
[00:09:56.800 --> 00:10:00.000]  去說出一個信服耶穌基督的人
[00:10:00.000 --> 00:10:01.600]  應該是怎樣的表現
[00:10:01.600 --> 00:10:03.400]  另一方面他也交代
[00:10:03.400 --> 00:10:06.600]  他自己的處境的情況
[00:10:06.600 --> 00:10:08.400]  讓菲律賓教會的信徒
[00:10:08.400 --> 00:10:10.200]  有多一些的準備
[00:10:10.200 --> 00:10:13.800]  所以在第十九節至三十節
[00:10:13.800 --> 00:10:15.600]  保羅在這裡帶出了
[00:10:15.600 --> 00:10:17.600]  就是說他在獄中
[00:10:17.600 --> 00:10:18.600]  雖然在獄中
[00:10:18.600 --> 00:10:20.000]  他知道自己的案件
[00:10:20.000 --> 00:10:21.600]  快要審結了
[00:10:21.600 --> 00:10:24.400]  他也應該會被釋放
[00:10:24.400 --> 00:10:25.800]  有更多的自由
[00:10:25.800 --> 00:10:28.000]  所以在第十九節至十四節
[00:10:28.000 --> 00:10:29.400]  保羅帶出了
[00:10:29.400 --> 00:10:31.600]  我靠著主去計劃
[00:10:31.600 --> 00:10:34.400]  我會派提摩太去到你們那裡
[00:10:34.400 --> 00:10:35.600]  很快去
[00:10:35.600 --> 00:10:36.600]  保羅也說
[00:10:36.600 --> 00:10:38.600]  我也靠著主
[00:10:38.600 --> 00:10:42.400]  我深信我自己也很快會去到你們當中
[00:10:42.400 --> 00:10:45.400]  保羅在這裡最少有兩重期望
[00:10:45.400 --> 00:10:47.600]  去到菲律賓教會
[00:10:47.600 --> 00:10:48.400]  第一
[00:10:48.400 --> 00:10:49.600]  就是去到菲律賓的時候
[00:10:49.600 --> 00:10:51.400]  可以和信徒相聚
[00:10:51.400 --> 00:10:52.200]  就是大家
[00:10:52.200 --> 00:10:54.600]  菲律賓教會對他有很多幫助
[00:10:54.600 --> 00:10:55.800]  保羅也在祈禱裡面
[00:10:55.800 --> 00:10:58.000]  他為菲律賓教會有很多的禱告
[00:10:58.000 --> 00:10:59.200]  他很想回去
[00:10:59.200 --> 00:11:01.000]  就是去到菲律賓教會的時候
[00:11:01.000 --> 00:11:03.200]  能夠和信徒有相聚的時間
[00:11:03.200 --> 00:11:04.200]  另一方面
[00:11:04.200 --> 00:11:05.400]  他也很想知道
[00:11:05.400 --> 00:11:07.200]  菲律賓教會的信徒
[00:11:07.200 --> 00:11:08.200]  他們的生命
[00:11:08.200 --> 00:11:09.200]  當他們去到的時候
[00:11:09.200 --> 00:11:11.600]  看到他們是願意
[00:11:11.600 --> 00:11:13.000]  就是信服耶穌
[00:11:13.000 --> 00:11:15.000]  願意有同一個心智
[00:11:15.000 --> 00:11:16.400]  去傳揚福音的時候
[00:11:16.400 --> 00:11:17.600]  對保羅來說
[00:11:17.600 --> 00:11:19.600]  是一個很大的鼓勵
[00:11:19.600 --> 00:11:21.200]  接著保羅也在說
[00:11:21.200 --> 00:11:23.400]  提摩太和其他人的不同
[00:11:23.400 --> 00:11:25.800]  他特別提到提摩太的生命
[00:11:25.800 --> 00:11:28.200]  他在說別人都求自己的事
[00:11:28.200 --> 00:11:30.000]  不求耶穌基督的事
[00:11:30.000 --> 00:11:32.600]  保羅在當中說
[00:11:32.600 --> 00:11:35.600]  我在坐牢的時候
[00:11:35.600 --> 00:11:37.400]  沒有什麼人和我同心
[00:11:37.400 --> 00:11:39.000]  沒有什麼人和我一起
[00:11:39.000 --> 00:11:40.400]  我在困難裡面
[00:11:40.400 --> 00:11:42.800]  仍然只掛心著福音的工作
[00:11:42.800 --> 00:11:44.200]  但是提摩太不同
[00:11:44.200 --> 00:11:45.400]  提摩太
[00:11:45.400 --> 00:11:47.200]  他是興旺福音
[00:11:47.200 --> 00:11:48.600]  與我同路
[00:11:48.600 --> 00:11:51.200]  提摩太就好像我的兒子一樣
[00:11:51.200 --> 00:11:53.400]  就是親生的兒子一樣
[00:11:53.400 --> 00:11:56.400]  他明白他父親的心腸
[00:11:56.400 --> 00:11:57.800]  與我一起的勞苦
[00:11:57.800 --> 00:12:00.000]  就是為了福音的事去傳開
[00:12:00.000 --> 00:12:02.800]  接著在二十五至三十節裡面
[00:12:02.800 --> 00:12:05.400]  再說出另一個人的名字
[00:12:05.400 --> 00:12:06.800]  爾巴弗提
[00:12:06.800 --> 00:12:10.200]  爾巴弗提是一個很特別的人
[00:12:10.200 --> 00:12:13.000]  在這裡保羅首先交代
[00:12:13.000 --> 00:12:14.600]  提摩太的去向
[00:12:14.600 --> 00:12:17.000]  他會派提摩太去到菲律賓教會
[00:12:17.000 --> 00:12:19.400]  接著他自己會去
[00:12:19.400 --> 00:12:20.600]  不過保羅說
[00:12:20.600 --> 00:12:22.400]  當我們兩個去之前
[00:12:22.400 --> 00:12:25.200]  我首先有一個更重要的
[00:12:25.200 --> 00:12:27.200]  就是要打發爾巴弗提
[00:12:27.200 --> 00:12:30.000]  回到菲律賓教會的地方
[00:12:30.000 --> 00:12:32.800]  保羅提到爾巴弗提的時候
[00:12:32.800 --> 00:12:35.200]  他覺得自己有一種很大的責任在裡面
[00:12:35.200 --> 00:12:38.400]  他覺得必須首先派爾巴弗提
[00:12:38.400 --> 00:12:40.800]  回到菲律賓教會
[00:12:40.800 --> 00:12:43.800]  在這裡保羅去形容
[00:12:43.800 --> 00:12:46.400]  爾巴弗提和自己的關係是什麼呢
[00:12:46.400 --> 00:12:49.400]  他是我的弟兄
[00:12:49.400 --> 00:12:51.000]  他是我的同工
[00:12:51.000 --> 00:12:53.000]  他也是我的戰友
[00:12:53.000 --> 00:12:57.200]  所以爾巴弗提對保羅的幫助是很大的
[00:12:57.200 --> 00:13:00.400]  他的鼓勵是相當的大
[00:13:00.400 --> 00:13:02.400]  在這裡爾巴弗提就是
[00:13:02.400 --> 00:13:06.800]  菲律賓教會派他來幫助保羅
[00:13:06.800 --> 00:13:09.600]  在這裡有兩個不同的層面
[00:13:09.600 --> 00:13:11.800]  第一方面就是可能菲律賓教會
[00:13:11.800 --> 00:13:13.200]  去將很多的物資
[00:13:13.200 --> 00:13:16.400]  去透過爾巴弗提去給保羅
[00:13:16.400 --> 00:13:20.800]  也知道保羅留在羅馬的案件
[00:13:20.800 --> 00:13:22.200]  不知道要擔驗多久
[00:13:22.200 --> 00:13:26.200]  所以也叫爾巴弗提留在羅馬幫助保羅
[00:13:26.200 --> 00:13:30.000]  所以爾巴弗提對保羅來說
[00:13:30.000 --> 00:13:32.200]  的確有無論在心靈上
[00:13:32.200 --> 00:13:33.400]  無論在物質上
[00:13:33.400 --> 00:13:36.200]  都真的有很大的幫助
[00:13:36.200 --> 00:13:38.600]  基於這個情況
[00:13:38.600 --> 00:13:40.600]  但是保羅看到自己的案件
[00:13:40.600 --> 00:13:42.000]  就快要完結了
[00:13:42.000 --> 00:13:44.000]  他也知道菲律賓教會的信徒
[00:13:44.000 --> 00:13:48.200]  對爾巴弗提有一個很大的掛念
[00:13:48.200 --> 00:13:51.800]  所以他首先要將爾巴弗提
[00:13:51.800 --> 00:13:56.400]  去差派回去菲律賓的地方
[00:13:56.400 --> 00:13:58.400]  在這裡可以看到幾樣東西
[00:13:58.400 --> 00:14:01.800]  第一就是其實保羅行事的決定
[00:14:01.800 --> 00:14:05.000]  基本上都不是以自己的利益為優先
[00:14:05.000 --> 00:14:06.800]  如果從現實的角度去說
[00:14:06.800 --> 00:14:10.600]  爾巴弗提對保羅是有一個幫助在裡面
[00:14:10.600 --> 00:14:12.000]  但是保羅在這裡說
[00:14:12.000 --> 00:14:13.200]  為了你們的好處
[00:14:13.200 --> 00:14:14.600]  為了你們的好處
[00:14:14.600 --> 00:14:17.000]  因為你們掛念著爾巴弗提
[00:14:17.000 --> 00:14:22.400]  所以我首先都要將他差派回去你們當中
[00:14:22.400 --> 00:14:24.200]  在過程裡面
[00:14:24.200 --> 00:14:27.600]  保羅在28至30節再重複去交代
[00:14:27.600 --> 00:14:30.800]  那個情況
[00:14:30.800 --> 00:14:36.200]  他強調爾巴弗提是菲律賓教會信徒的差派
[00:14:36.200 --> 00:14:38.600]  差派在他過程當中
[00:14:38.600 --> 00:14:40.800]  在路上他患了病
[00:14:40.800 --> 00:14:42.800]  保羅在這裡形容他患病
[00:14:42.800 --> 00:14:44.000]  不是一些輕的病
[00:14:44.000 --> 00:14:45.800]  幾乎要死了
[00:14:45.800 --> 00:14:52.400]  但是爾巴弗提他為了完成菲律賓教會的差派
[00:14:52.400 --> 00:14:55.200]  也為了耶穌基督的吩咐
[00:14:55.200 --> 00:14:57.400]  表現出一個信服耶穌的生命
[00:14:57.400 --> 00:14:58.800]  他在途中病了
[00:14:58.800 --> 00:15:01.800]  他仍然堅持繼續到羅馬去找保羅
[00:15:01.800 --> 00:15:04.000]  找到保羅之後將物資交給他
[00:15:04.000 --> 00:15:05.800]  繼續留在這裡去幫助保羅
[00:15:05.800 --> 00:15:09.800]  到最後爾巴弗提的病康復了
[00:15:09.800 --> 00:15:15.800]  菲律賓教會的信徒聽見爾巴弗提在途中患重病
[00:15:15.800 --> 00:15:18.400]  所以他們掛心著爾巴弗提的情況
[00:15:18.400 --> 00:15:22.200]  所以在這裡保羅就說
[00:15:22.200 --> 00:15:25.000]  我要將他插回你們這裡
[00:15:25.000 --> 00:15:26.000]  你們會得到安慰
[00:15:26.000 --> 00:15:27.000]  他現在康復了
[00:15:27.000 --> 00:15:28.600]  他的病康復了
[00:15:28.600 --> 00:15:33.600]  所以首先要將他插回菲律賓教會的地方
[00:15:33.600 --> 00:15:35.000]  保羅在這裡提醒
[00:15:35.000 --> 00:15:37.200]  菲律賓教會的信徒
[00:15:37.200 --> 00:15:42.600]  你們開始的時候是歡呼哀喜地送他來我當中
[00:15:42.600 --> 00:15:45.000]  去完成這個工作和使命
[00:15:45.000 --> 00:15:47.400]  現在他回到你們這裡了
[00:15:47.400 --> 00:15:51.000]  你們也要歡呼哀喜地接待他回來
[00:15:51.000 --> 00:15:52.600]  因為保羅說的原因
[00:15:52.600 --> 00:15:56.600]  他是不顧生死去完成這個使命
[00:15:56.600 --> 00:15:57.600]  保羅在這裡說
[00:15:57.600 --> 00:16:00.200]  要尊重這樣的人
[00:16:00.200 --> 00:16:02.000]  這些人你們要尊重
[00:16:02.000 --> 00:16:05.000]  可能不只是你們在心中尊重他
[00:16:05.000 --> 00:16:11.800]  可能要在當中表揚他這種信奉耶穌的心志
[00:16:11.800 --> 00:16:17.200]  保羅在這段經文裡帶出了
[00:16:17.200 --> 00:16:18.800]  他坐牢的時候
[00:16:18.800 --> 00:16:20.400]  一個小小的插曲
