
[00:00:00.000 --> 00:00:03.280]  我們剛才提到主耶穌給我們的說話
[00:10:27.000 --> 00:10:29.000]  好像很有道理
[00:10:29.000 --> 00:10:32.000]  突然間孩子就說
[00:10:32.000 --> 00:10:34.000]  我們從未去過的地方
[00:10:34.000 --> 00:10:37.000]  怎可以當是我們家
[00:10:37.000 --> 00:10:39.000]  爸爸也回答不了
[00:10:39.000 --> 00:10:40.000]  這位宣教士說
[00:10:40.000 --> 00:10:42.000]  當時他心裡很難受
[00:10:42.000 --> 00:10:45.000]  也不知道怎樣和小朋友解釋
[00:10:45.000 --> 00:10:47.000]  的確要分開了
[00:10:47.000 --> 00:10:48.000]  他們不能和父母住
[00:10:48.000 --> 00:10:50.000]  因為在他們所在的地方
[00:10:50.000 --> 00:10:52.000]  沒有合適的學校讓他們讀書
[00:10:52.000 --> 00:10:54.000]  要去遠方讀書
[00:10:54.000 --> 00:10:57.000]  分隔兩個地方
[00:10:57.000 --> 00:10:58.000]  後來有一次
[00:10:58.000 --> 00:11:01.000]  孩子來到尼泊爾
[00:11:01.000 --> 00:11:03.000]  在當地一些信主的朋友
[00:11:03.000 --> 00:11:07.000]  就走過去和這對少年人聊天
[00:11:07.000 --> 00:11:08.000]  他說很感謝你們
[00:11:08.000 --> 00:11:09.000]  很感謝你們
[00:11:09.000 --> 00:11:11.000]  你們容許你們爸爸
[00:11:11.000 --> 00:11:12.000]  留在這個地方
[00:11:12.000 --> 00:11:14.000]  帶領我們信耶穌
[00:11:14.000 --> 00:11:16.000]  我們今天成為神的兒女
[00:11:16.000 --> 00:11:20.000]  我們成為神家裏面的人
[00:11:20.000 --> 00:11:22.000]  然後就感謝這兩個少年
[00:11:22.000 --> 00:11:24.000]  宣教士聽在耳中
[00:11:24.000 --> 00:11:25.000]  突然間明白
[00:11:25.000 --> 00:11:26.000]  沒錯我們犧牲了
[00:11:26.000 --> 00:11:29.000]  和家人很多相聚的時間
[00:11:29.000 --> 00:11:31.000]  但是因此很多人
[00:11:31.000 --> 00:11:33.000]  進入神的家當中
[00:11:33.000 --> 00:11:38.000]  成為神家的兒女
[00:11:38.000 --> 00:11:39.000]  突然有些時候我們不明白
[00:11:39.000 --> 00:11:41.000]  以為神好像很殘忍
[00:11:41.000 --> 00:11:44.000]  要我們有些捨棄
[00:11:44.000 --> 00:11:45.000]  但是當你知道
[00:11:45.000 --> 00:11:47.000]  神的心意要你走一些路
[00:11:47.000 --> 00:11:49.000]  是你有所捨棄的
[00:11:49.000 --> 00:11:51.000]  在你捨棄的過程
[00:11:51.000 --> 00:11:53.000]  你會發覺
[00:11:53.000 --> 00:11:56.000]  你體貼神的意思
[00:11:56.000 --> 00:11:59.000]  而最終帶來的是得生命
[00:11:59.000 --> 00:12:02.000]  是得更大的恩惠
[00:12:02.000 --> 00:12:03.000]  所以當主耶穌說
[00:12:03.000 --> 00:12:05.000]  你要體貼神的意思之後
[00:12:05.000 --> 00:12:07.000]  那一刻他接著就說了
[00:12:07.000 --> 00:12:10.000]  大家再看下
[00:12:10.000 --> 00:12:11.000]  二十四節
[00:12:11.000 --> 00:12:15.000]  於是耶穌就轉身對整體門徒說
[00:12:15.000 --> 00:12:18.000]  如果有人願意跟從我
[00:12:18.000 --> 00:12:20.000]  就當捨己
[00:12:20.000 --> 00:12:23.000]  不單單顧慮自己
[00:12:23.000 --> 00:12:25.000]  放下自己
[00:12:25.000 --> 00:12:28.000]  背起他的十字架來跟從我
[00:12:28.000 --> 00:12:30.000]  放下自己之餘
[00:12:30.000 --> 00:12:33.000]  接著說要背十字架
[00:12:33.000 --> 00:12:34.000]  言下之意
[00:12:34.000 --> 00:12:35.000]  各位弟兄姊妹
[00:12:35.000 --> 00:12:36.000]  你會看得出
[00:12:36.000 --> 00:12:38.000]  每一個屬神的人
[00:12:38.000 --> 00:12:41.000]  都有你和我的不同的十字架
[00:12:41.000 --> 00:12:43.000]  有不同大小的十字架
[00:12:43.000 --> 00:12:45.000]  大家知道
[00:12:45.000 --> 00:12:47.000]  聖經常常這樣告訴我們
[00:12:47.000 --> 00:12:50.000]  但是十字架是什麼呢?
[00:12:50.000 --> 00:12:51.000]  對我們來說
[00:12:51.000 --> 00:12:53.000]  是什麼樣的十字架呢?
[00:12:53.000 --> 00:12:54.000]  對於某些人來說
[00:12:54.000 --> 00:12:57.000]  十字架可能是一生要去面對
[00:12:57.000 --> 00:12:59.000]  承擔的事情
[00:12:59.000 --> 00:13:00.000]  一對夫婦
[00:13:00.000 --> 00:13:02.000]  很開心結婚之後
[00:13:02.000 --> 00:13:04.000]  他們很快就生了一個嬰兒
[00:13:04.000 --> 00:13:06.000]  很開心有新的生命
[00:13:06.000 --> 00:13:08.000]  他們誕生在家庭裏面
[00:13:08.000 --> 00:13:10.000]  但是誕生之後發現
[00:13:10.000 --> 00:13:14.000]  是嚴重弱智的小孩子
[00:13:14.000 --> 00:13:15.000]  他們很掙扎
[00:13:15.000 --> 00:13:19.000]  但是最終他們順服神給他們的安排
[00:13:19.000 --> 00:13:21.000]  他們就在當中表明
[00:13:21.000 --> 00:13:22.000]  要靠著神
[00:13:22.000 --> 00:13:24.000]  一路帶著愛心
[00:13:24.000 --> 00:13:28.000]  忍耐照顧這個孩子成長
[00:13:28.000 --> 00:13:29.000]  這個十字架
[00:13:29.000 --> 00:13:33.000]  好像不是他們可以怎樣去拒絕
[00:13:33.000 --> 00:13:34.000]  但是在內心裏面
[00:13:34.000 --> 00:13:35.000]  他們不是拒絕
[00:13:35.000 --> 00:13:38.000]  而是願意接受神給他們的安排
[00:13:38.000 --> 00:13:41.000]  在當中有很多美善的見證
[00:13:41.000 --> 00:13:43.000]  在這個家庭當中出現
[00:13:43.000 --> 00:13:45.000]  神似乎給他們的十字架
[00:13:45.000 --> 00:13:47.000]  就是這個小孩子
[00:13:47.000 --> 00:13:49.000]  當然有些弟兄姊妹
[00:13:49.000 --> 00:13:50.000]  他們的十字架會不同
[00:13:50.000 --> 00:13:52.000]  我認識一對夫婦
[00:13:52.000 --> 00:13:54.000]  太太是我認識很多年的
[00:13:54.000 --> 00:13:56.000]  很忠心在教會侍奉
[00:13:56.000 --> 00:13:58.000]  都是住在美國的
[00:13:58.000 --> 00:13:59.000]  一位姊妹跟我們分享
[00:13:59.000 --> 00:14:01.000]  久不久見到她的時候就分享
[00:14:01.000 --> 00:14:04.000]  她說教會裏面的生活很艱難
[00:14:04.000 --> 00:14:06.000]  慢慢她解釋
[00:14:06.000 --> 00:14:07.000]  她本身是執事
[00:14:07.000 --> 00:14:09.000]  又在學校裏面做老師
[00:14:09.000 --> 00:14:13.000]  很忠心地幫助弟兄姊妹認識聖經
[00:14:13.000 --> 00:14:15.000]  但是她教會有一個牧者
[00:14:15.000 --> 00:14:17.000]  牧者年紀很大了
[00:14:17.000 --> 00:14:18.000]  過了退休年齡
[00:14:18.000 --> 00:14:20.000]  而且她本身在過去
[00:14:20.000 --> 00:14:22.000]  是有比較特別的背景
[00:14:22.000 --> 00:14:26.000]  因此不是很能夠接受別人比她強
[00:14:26.000 --> 00:14:28.000]  見到這位姊妹很有成果
[00:14:28.000 --> 00:14:30.000]  很多弟兄姊妹擁戴她
[00:14:30.000 --> 00:14:31.000]  因此很多時候
[00:14:31.000 --> 00:14:34.000]  在大庭大會都批評這位姊妹
[00:14:34.000 --> 00:14:37.000]  令這位姊妹很難受
[00:14:37.000 --> 00:14:39.000]  所以這位姊妹多次跟先生說
[00:14:39.000 --> 00:14:41.000]  喂,走吧
[00:14:41.000 --> 00:14:42.000]  人家都不歡迎你
[00:14:42.000 --> 00:14:44.000]  你在這裏幹甚麼呢?
[00:14:44.000 --> 00:14:46.000]  但是每次他們祈禱的時候都會感覺
[00:14:46.000 --> 00:14:49.000]  上帝好像感動他們留下
[00:14:49.000 --> 00:14:51.000]  照顧那班弟兄姊妹
[00:14:51.000 --> 00:14:52.000]  有一次她說
[00:14:52.000 --> 00:14:54.000]  有位姊妹走過來跟她說
[00:14:54.000 --> 00:14:56.000]  她是主學老師
[00:14:56.000 --> 00:15:00.000]  老師,我們看到你們留下
[00:15:00.000 --> 00:15:03.000]  我們才會留下
[00:15:03.000 --> 00:15:06.000]  否則早就離開了
[00:15:06.000 --> 00:15:07.000]  這位姊妹知道
[00:15:07.000 --> 00:15:10.000]  沒錯,教會有很多問題
[00:15:10.000 --> 00:15:12.000]  但仍然有一班弟兄姊妹願意讀聖經
[00:15:12.000 --> 00:15:16.000]  願意在當中堅持去敬拜上帝
[00:15:16.000 --> 00:15:18.000]  她知道神要她在當中
[00:15:18.000 --> 00:15:22.000]  這樣來承擔十字架
[00:15:22.000 --> 00:15:25.000]  後來她最終有神給她的引導
[00:15:25.000 --> 00:15:27.000]  離開了那間教會
[00:15:27.000 --> 00:15:28.000]  但是當她離開的時候
[00:15:28.000 --> 00:15:30.000]  她覺得感謝神
[00:15:30.000 --> 00:15:32.000]  幸好她沒有早離開
[00:15:32.000 --> 00:15:33.000]  當她離開的時候
[00:15:33.000 --> 00:15:35.000]  神帶領她去另一個地方的時候
[00:15:35.000 --> 00:15:38.000]  當地的教會的牧者和執事們
[00:15:38.000 --> 00:15:40.000]  很接納她
[00:15:40.000 --> 00:15:43.000]  很快就有更多更多的服侍機會
[00:15:43.000 --> 00:15:44.000]  但是她知道
[00:15:44.000 --> 00:15:45.000]  之前的十字架
[00:15:45.000 --> 00:15:48.000]  是準備她今天的侍奉
[00:15:48.000 --> 00:15:49.000]  有時候我們不知道
[00:15:49.000 --> 00:15:52.000]  神給我們的十字架各有不同
[00:15:52.000 --> 00:15:54.000]  但當然我們純粹會問
[00:15:54.000 --> 00:15:58.000]  可不可以得到將來的冠冕呢?
[00:15:58.000 --> 00:16:00.000]  我不知道大家怎麼想冠冕
[00:16:00.000 --> 00:16:02.000]  有些人說最近的黃金這麼貴
[00:16:02.000 --> 00:16:05.000]  最好冠冕是黃金
[00:16:05.000 --> 00:16:09.000]  我們不知道神要給我們冠冕是什麼
[00:16:09.000 --> 00:16:10.000]  但你一定記得
[00:16:10.000 --> 00:16:15.000]  有一次當西比泰的兩個兒子的媽媽
[00:16:15.000 --> 00:16:20.000]  來到耶穌面前跟耶穌說
[00:16:20.000 --> 00:16:22.000]  你將來得國的時候
[00:16:22.000 --> 00:16:24.000]  你坐在寶座上面
[00:16:24.000 --> 00:16:27.000]  你左右兩邊要找人坐的
[00:16:27.000 --> 00:16:29.000]  這句我家
[00:16:29.000 --> 00:16:33.000]  我們中國人馬上想起
[00:16:33.000 --> 00:16:35.000]  左右丞相很威的地方
[00:16:35.000 --> 00:16:37.000]  很威的權位
[00:16:37.000 --> 00:16:39.000]  她說可不可以請你
[00:16:39.000 --> 00:16:41.000]  將來你得國降臨的時候
[00:16:41.000 --> 00:16:42.000]  我兩個兒子一個坐在你左邊
[00:16:42.000 --> 00:16:43.000]  一個坐在你右邊
