
[00:00:00.000 --> 00:00:03.300]  今天我們要看的是伊利亞
[00:11:26.100 --> 00:11:30.600]  他將物質的享受放在一邊
[00:11:30.600 --> 00:11:34.100]  物質的享受不是他貪求的對象
[00:11:34.100 --> 00:11:39.500]  所以不能夠攔住他的侍奉的腳步
[00:11:39.500 --> 00:11:42.800]  他在物質上是最簡單
[00:11:42.900 --> 00:11:46.500]  但是他在靈性上卻是最豐富
[00:11:46.500 --> 00:11:48.200]  那麼這樣呢
[00:11:48.200 --> 00:11:52.500]  正好是跟末世的信徒的表現
[00:11:52.500 --> 00:11:55.800]  形成一個強烈的對比
[00:11:55.800 --> 00:12:00.800]  在七十六第三章第17節提到
[00:12:00.800 --> 00:12:04.000]  老弟家的教會的表現
[00:12:04.000 --> 00:12:05.900]  他們如何呢
[00:12:05.900 --> 00:12:07.900]  他們說我們發了財
[00:12:07.900 --> 00:12:09.900]  我們一樣都不缺少
[00:12:09.900 --> 00:12:12.100]  樣樣富足
[00:12:12.200 --> 00:12:16.400]  但是他們的靈命卻是非常的貧窮
[00:12:16.400 --> 00:12:18.200]  主耶穌親口說
[00:12:18.200 --> 00:12:19.600]  他們是貧窮的
[00:12:19.600 --> 00:12:20.500]  瞎眼的
[00:12:20.500 --> 00:12:23.100]  癡身露體的
[00:12:23.100 --> 00:12:27.700]  這樣的一個時代的特點提醒我們
[00:12:27.700 --> 00:12:30.200]  要我們在這樣一個時代裏面
[00:12:30.200 --> 00:12:33.500]  一個追求物質享受的時代裏面
[00:12:33.500 --> 00:12:37.100]  我們要有疏靈的高超的目標
[00:12:37.100 --> 00:12:40.900]  我們願意過最簡樸的生活
[00:12:41.000 --> 00:12:45.300]  我們的心智爲了神而堅強
[00:12:45.300 --> 00:12:50.400]  努力追求要做神手中合用的器皿
[00:12:50.400 --> 00:12:54.600]  喫苦的心智就是我們侍奉神
[00:12:54.600 --> 00:12:56.800]  尊敬神之一的兵器
[00:12:56.800 --> 00:12:59.600]  這是仕途彼得在彼得前書
[00:12:59.600 --> 00:13:03.000]  四章第一節所告訴我們的
[00:13:03.000 --> 00:13:05.900]  有喫苦的心就什麼都不怕
[00:13:05.900 --> 00:13:09.600]  撒旦最怕有喫苦心智的人
[00:13:09.700 --> 00:13:12.200]  一個基督徒一個侍奉神的人
[00:13:12.200 --> 00:13:15.200]  有了不怕喫苦的心的時候
[00:13:15.200 --> 00:13:17.400]  他就會剛強戰斃
[00:13:17.400 --> 00:13:19.600]  就會勇敢無比了
[00:13:19.600 --> 00:13:24.900]  神的作爲就會透過他彰顯出來了
[00:13:24.900 --> 00:13:27.400]  伊利亞第五方面的好表現
[00:13:27.400 --> 00:13:31.200]  就是他有疏靈的實質
[00:13:31.200 --> 00:13:36.300]  他不是單單表面上是一個屬神的人
[00:13:36.400 --> 00:13:43.000]  他乃是有真正的疏靈的實際的品質
[00:13:43.000 --> 00:13:47.000]  我們清楚地在列王紀上
[00:13:47.000 --> 00:13:51.700]  十七章十八節看出這一點來
[00:13:51.700 --> 00:13:55.900]  當時伊利亞被那些熟識他的人
[00:13:55.900 --> 00:13:59.300]  很清楚他的形式爲人的那些人
[00:13:59.300 --> 00:14:01.400]  稱作神人
[00:14:01.400 --> 00:14:05.600]  他被稱作神人是別人給他的一個稱呼
[00:14:05.700 --> 00:14:08.000]  不是他自己起的一個名字
[00:14:08.000 --> 00:14:11.100]  如果他自己把自己叫做神人
[00:14:11.100 --> 00:14:14.000]  那這樣的稱呼是毫無意義的
[00:14:14.000 --> 00:14:17.200]  那是一個人自高自大的表現
[00:14:17.200 --> 00:14:20.100]  是毫無可取之處
[00:14:20.100 --> 00:14:22.600]  但是乃是別人
[00:14:22.600 --> 00:14:27.100]  因爲看見他的高超的靈性和人格的表現
[00:14:27.100 --> 00:14:28.900]  所以受了感動
[00:14:28.900 --> 00:14:32.100]  而自動地稱他爲神人
[00:14:32.100 --> 00:14:34.700]  這是一個好的見證
[00:14:34.800 --> 00:14:38.200]  這就表示那些真正認識他的人
[00:14:38.200 --> 00:14:39.800]  和他一起生活的人
[00:14:39.800 --> 00:14:41.500]  那些靠近他的人
[00:14:41.500 --> 00:14:44.400]  那些可以不斷地有觀察他
[00:14:44.400 --> 00:14:46.600]  形式爲人的機會的人
[00:14:46.600 --> 00:14:50.000]  對他有多麼好的印象
[00:14:50.000 --> 00:14:53.900]  而這纔是一個好的見證
[00:14:53.900 --> 00:14:57.300]  如果單單對他不熟識的人
[00:14:57.300 --> 00:14:58.800]  叫他做神人
[00:14:58.800 --> 00:15:01.000]  那還不足爲憑
[00:15:01.000 --> 00:15:03.100]  只有在他近邊的人
[00:15:03.200 --> 00:15:05.000]  和他一起生活的人
[00:15:05.000 --> 00:15:06.600]  對他做的見證
[00:15:06.600 --> 00:15:09.200]  纔是真正靠得住的
[00:15:09.200 --> 00:15:12.200]  有價值的見證
[00:15:12.200 --> 00:15:16.100]  今天我們在末世的時代裏面
[00:15:16.100 --> 00:15:17.600]  周圍所看見的
[00:15:17.600 --> 00:15:20.600]  正如保羅的預言所說的
[00:15:20.600 --> 00:15:22.500]  有鏡前的外貌
[00:15:22.500 --> 00:15:25.300]  卻背了鏡前的實意
[00:15:25.300 --> 00:15:27.900]  提摩太後書三章六節
[00:15:27.900 --> 00:15:31.300]  提摩太後書三章六節
[00:15:31.400 --> 00:15:35.300]  這是保羅對於末世的預言
[00:15:35.300 --> 00:15:36.300]  他說
[00:15:36.300 --> 00:15:40.800]  末世必有危險的日子來到
[00:15:40.800 --> 00:15:42.200]  他所說的危險
[00:15:42.200 --> 00:15:44.000]  就是靈性上的危險
[00:15:44.000 --> 00:15:46.000]  就是道德上的危險
[00:15:46.000 --> 00:15:49.300]  而這種危險的現象之一
[00:15:49.300 --> 00:15:51.300]  就是在教會里面
[00:15:51.300 --> 00:15:54.400]  所發生的有鏡前的外貌
[00:15:54.400 --> 00:15:57.800]  卻背了鏡前實質的情況
[00:15:57.800 --> 00:16:01.200]  這是何等值得我們警惕的一件事
[00:16:01.300 --> 00:16:04.500]  我們不要被環境所同化
[00:16:04.500 --> 00:16:06.700]  而要勝過環境
[00:16:06.700 --> 00:16:09.400]  超越我們的遭遇
[00:16:09.400 --> 00:16:12.800]  超越時代的潮流的特性
[00:16:12.800 --> 00:16:15.800]  我們永遠敬畏神
[00:16:15.800 --> 00:16:16.600]  愛神
[00:16:16.600 --> 00:16:17.900]  跟從神
[00:16:17.900 --> 00:16:19.600]  見證神
[00:16:19.600 --> 00:16:21.100]  我們現在看伊利亞
[00:16:21.100 --> 00:16:23.200]  第六方面好的表現
[00:16:23.200 --> 00:16:27.100]  就是他有真實的愛心
[00:16:27.100 --> 00:16:29.200]  在列王紀上
[00:16:29.300 --> 00:16:32.600]  17章19節到22節
[00:16:32.600 --> 00:16:35.000]  有很寶貴的記載
[00:16:35.000 --> 00:16:39.600]  列王紀上17章19節到22節
[00:16:39.600 --> 00:16:41.600]  有很寶貴的記載
[00:16:41.600 --> 00:16:42.800]  在那裏說
[00:16:42.800 --> 00:16:45.300]  伊利亞爲了撒勒發的
[00:16:45.300 --> 00:16:48.300]  瓜父的兒子禱告
[00:16:48.300 --> 00:16:51.000]  這個孩子忽然死了
[00:16:51.000 --> 00:16:55.100]  所以他的母親非常地失望痛苦
[00:16:55.100 --> 00:16:56.700]  在這個時候
[00:16:56.800 --> 00:16:59.300]  伊利亞怎麼樣爲這個已經
[00:16:59.300 --> 00:17:01.400]  死去的孩子禱告呢
[00:17:01.400 --> 00:17:02.400]  這裏說
[00:17:02.400 --> 00:17:04.700]  伊利亞把這個已經死的孩子
[00:17:04.700 --> 00:17:07.900]  放在他自己的牀上
[00:17:07.900 --> 00:17:13.200]  他三次扶在孩子的身上
[00:17:13.200 --> 00:17:14.500]  與他面對面
[00:17:14.500 --> 00:17:17.300]  口對口爲他禱告
[00:17:17.300 --> 00:17:21.100]  三次這樣扶在孩子的身上
[00:17:21.100 --> 00:17:23.400]  懇切禱告
[00:17:23.500 --> 00:17:27.700]  這是何等的關心的表現
[00:17:27.700 --> 00:17:30.100]  結果神行了神蹟
[00:17:30.100 --> 00:17:33.800]  使這個已經死的孩子活過來
[00:17:33.800 --> 00:17:36.400]  今天我們讀到這的時候
[00:17:36.400 --> 00:17:38.000]  我們不能不受感動
[00:17:38.000 --> 00:17:40.700]  同時也被提醒說
[00:17:40.700 --> 00:17:45.200]  愛心能夠有神蹟的功效
[00:17:45.200 --> 00:17:47.900]  神願拿我們的愛心
[00:17:47.900 --> 00:17:51.600]  透過我們的愛心行奇妙的事
[00:17:51.700 --> 00:17:54.800]  能夠叫已經死去的人活過來
[00:17:54.800 --> 00:17:56.300]  能夠讓滅亡的人
[00:17:56.300 --> 00:17:59.400]  悔改信主得到生命
[00:17:59.400 --> 00:18:02.100]  也能夠使患病的人
[00:18:02.100 --> 00:18:05.300]  透過我們的愛心的懇切的禱告
[00:18:05.300 --> 00:18:07.100]  得到神的醫治
[00:18:07.100 --> 00:18:09.700]  顯出神大能的作爲
[00:18:09.700 --> 00:18:12.900]  愛心是何等的寶貴
[00:18:12.900 --> 00:18:14.200]  而聖經告訴我們
[00:18:14.200 --> 00:18:15.600]  末世的時代
[00:18:15.600 --> 00:18:18.300]  是一個愛心冷淡的時代
[00:18:18.400 --> 00:18:23.400]  這正是馬太福音24章12節所說的
[00:18:23.400 --> 00:18:27.500]  馬太福音24章12節所說的
[00:18:27.500 --> 00:18:29.500]  主在這裏說
[00:18:29.500 --> 00:18:33.200]  愛心就漸漸冷淡了
[00:18:33.200 --> 00:18:36.700]  不但是一般的人愛心冷淡
[00:18:36.700 --> 00:18:39.500]  信徒也受了環境的影響
[00:18:39.500 --> 00:18:41.500]  而愛心冷淡
[00:18:41.500 --> 00:18:43.200]  愛主的心冷淡
[00:18:43.200 --> 00:18:45.700]  愛人的心也冷淡
[00:18:45.800 --> 00:18:49.600]  我們在這樣的一個環境包圍之下
[00:18:49.600 --> 00:18:53.200]  來想到伊利亞的好作爲
[00:18:53.200 --> 00:18:55.400]  好見證 好榜樣
[00:18:55.400 --> 00:18:59.200]  我們受感動得到提醒 激勵
[00:18:59.200 --> 00:19:01.400]  現在我們看伊利亞
[00:19:01.400 --> 00:19:05.600]  所做的第七樣寶貴的事
[00:19:05.600 --> 00:19:08.500]  就是伊利亞蒙森的恩代
[00:19:08.500 --> 00:19:11.500]  他追求聖靈的充滿
[00:19:11.500 --> 00:19:15.600]  他也事實上被聖靈充滿
[00:19:15.700 --> 00:19:20.200]  他有這樣的一個特殊的明顯的表現
[00:19:20.200 --> 00:19:24.600]  正如《獵王記》上18章46節所說的
[00:19:24.600 --> 00:19:28.500]  《獵王記》上18章46節所說的
[00:19:28.500 --> 00:19:32.100]  耶和華的靈降在伊利亞身上
[00:19:32.100 --> 00:19:35.200]  他就得到超然的靈力
[00:19:35.200 --> 00:19:37.300]  聖經有記載
[00:19:37.300 --> 00:19:39.700]  伊利亞的門徒伊麗莎
[00:19:39.700 --> 00:19:41.500]  她清楚地看出來
[00:19:41.600 --> 00:19:45.600]  她的老師最顯著的特性 特點
[00:19:45.600 --> 00:19:48.200]  就是被聖靈充滿
[00:19:48.200 --> 00:19:53.300]  所以當伊利亞被神接到天上去的時候
[00:19:53.300 --> 00:19:56.300]  伊麗莎有一個請求
[00:19:56.300 --> 00:19:59.400]  這個請求真是顯出了她的
[00:19:59.400 --> 00:20:04.100]  贖靈的眼光和她的贖靈的高的志向
[00:20:04.100 --> 00:20:06.000]  她這樣請求說
[00:20:06.000 --> 00:20:10.400]  願那感動伊利亞的靈加倍地感動我
[00:20:10.500 --> 00:20:12.000]  她沒有求別的
[00:20:12.000 --> 00:20:14.800]  她只求聖靈加倍地感動
[00:20:14.800 --> 00:20:16.500]  爲什麼她這樣求呢
[00:20:16.500 --> 00:20:18.800]  因爲她清楚地看出來
[00:20:18.800 --> 00:20:21.800]  先知伊利亞所以被神使用
[00:20:21.800 --> 00:20:24.900]  所以有那麼好的靈性和品格
[00:20:24.900 --> 00:20:26.400]  所以那麼有能力
[00:20:26.400 --> 00:20:28.600]  所以有那麼大的作爲
[00:20:28.600 --> 00:20:31.500]  就是因爲聖靈充滿了她
[00:20:31.500 --> 00:20:32.800]  她看得對
[00:20:32.800 --> 00:20:35.200]  她看見了真正的祕訣
[00:20:35.200 --> 00:20:38.200]  她看到了那個基本的原因
[00:20:38.200 --> 00:20:39.800]  她求得對
[00:20:39.900 --> 00:20:43.300]  所以她蒙了大的恩典
[00:20:43.300 --> 00:20:46.700]  伊利亞真是得到了她所求的
[00:20:46.700 --> 00:20:49.300]  她被聖靈加倍地充滿
[00:20:49.300 --> 00:20:51.600]  她行了十七樣的神蹟
[00:20:51.600 --> 00:20:54.200]  比伊利亞多了一倍
[00:20:54.200 --> 00:20:57.100]  我們追求的目標要正確
[00:20:57.100 --> 00:21:00.200]  我們不要單單求皮毛的事
[00:21:00.200 --> 00:21:02.900]  我們要求真正的內在的
[00:21:02.900 --> 00:21:06.100]  最重要基本的條件
[00:21:06.100 --> 00:21:08.200]  那就是聖靈的充滿
[00:21:08.300 --> 00:21:12.300]  這是末世的基督徒特別特別需要的
[00:21:12.300 --> 00:21:16.100]  現在看伊利亞的第八方面的表現
[00:21:16.100 --> 00:21:21.300]  就是她滿有熟靈的能力
[00:21:21.300 --> 00:21:25.500]  而末世呢是一個追求知識的時代
[00:21:25.500 --> 00:21:27.800]  但一理述十二章第四節
[00:21:27.800 --> 00:21:30.600]  但一理述十二章第四節說
[00:21:30.600 --> 00:21:33.100]  在末後的時代
[00:21:33.100 --> 00:21:36.000]  知識增長
[00:21:36.000 --> 00:21:37.600]  今天正是這樣
[00:21:37.700 --> 00:21:41.300]  全世界的人都在追求知識
[00:21:41.300 --> 00:21:44.700]  許多的基督徒也走到知識的路上
