
[00:00:00.000 --> 00:00:02.000]  我們今天一起思想一段訊息
[00:03:41.200 --> 00:03:46.000]  大家先看第58章第三節
[00:03:46.000 --> 00:03:47.800]  他們說:我們禁食
[00:03:47.800 --> 00:03:49.600]  你為何不看見呢?
[00:03:49.600 --> 00:03:51.000]  我們刻苦記心
[00:03:51.000 --> 00:03:53.000]  你為何不理會呢?
[00:03:53.000 --> 00:03:55.600]  看你們禁食的日子仍求利益
[00:03:55.600 --> 00:03:59.200]  勒逼人為你們做苦工
[00:03:59.200 --> 00:04:00.200]  當時的以色列人
[00:04:00.200 --> 00:04:02.000]  他們認為他們在神面前
[00:04:02.000 --> 00:04:04.200]  是值得神讚賞的
[00:04:04.200 --> 00:04:07.000]  他們問神:我們禁食
[00:04:07.000 --> 00:04:10.000]  難道你看不見嗎?
[00:04:10.000 --> 00:04:12.200]  但神卻告訴他們
[00:04:12.200 --> 00:04:15.600]  看你們的禁食是怎樣的禁食呢?
[00:04:15.600 --> 00:04:18.200]  你們仍求利益
[00:04:18.200 --> 00:04:19.800]  新義本所說的
[00:04:19.800 --> 00:04:25.800]  就是你們仍然追求自己喜歡做的事情
[00:04:25.800 --> 00:04:28.000]  什麼叫做禁食?
[00:04:28.000 --> 00:04:29.400]  禁食不單單是說
[00:04:29.400 --> 00:04:31.600]  你自己不吃一些食物
[00:04:31.600 --> 00:04:35.800]  更加是說你心靈一種謙卑自己的態度
[00:04:35.800 --> 00:04:37.000]  你謙卑自己
[00:04:37.000 --> 00:04:38.400]  放下自己
[00:04:38.400 --> 00:04:43.400]  將自己的私慾、主見放下
[00:04:43.400 --> 00:04:45.000]  是很清楚向神表示
[00:04:45.000 --> 00:04:48.000]  很願意遵從神的旨意
[00:04:48.000 --> 00:04:49.400]  不是我的意思
[00:04:49.400 --> 00:04:50.800]  是神的意思
[00:04:50.800 --> 00:04:52.200]  不是我的慾望
[00:04:52.200 --> 00:04:55.000]  是神自己的心意
[00:04:55.000 --> 00:04:56.800]  禁食的意思就是
[00:04:56.800 --> 00:05:01.200]  不再只是做自己喜歡做的事情
[00:05:01.200 --> 00:05:02.400]  就是這裡所說的
[00:05:02.400 --> 00:05:05.200]  仍求利益的意思
[00:05:05.200 --> 00:05:06.600]  但先知責備他們
[00:05:06.600 --> 00:05:07.800]  你們禁食的時候
[00:05:07.800 --> 00:05:10.800]  仍然都是去做自己喜歡的事情
[00:05:10.800 --> 00:05:15.600]  甚至你們去勒逼人為你們做苦工
[00:05:15.600 --> 00:05:18.800]  他們不明白神的心是愛護他們的工人
[00:05:18.800 --> 00:05:20.600]  是關切他們的需要
[00:05:20.600 --> 00:05:23.600]  但是他們去勒逼人做苦工
[00:05:23.600 --> 00:05:27.400]  而給自己更多的利益
[00:05:27.400 --> 00:05:30.000]  我們今天看到有不少的基督徒和商人
[00:05:30.000 --> 00:05:32.600]  他們在各地方做生意的時候
[00:05:32.600 --> 00:05:35.800]  他們都按照聖經的原則做事
[00:05:35.800 --> 00:05:38.600]  有些時候甚至吃虧他們不介意
[00:05:38.600 --> 00:05:41.400]  他們愛護他們的工人和員工
[00:05:41.400 --> 00:05:43.600]  帶來了很好的見證
[00:05:43.600 --> 00:05:46.800]  但同時我們也知道一些稱為基督徒的
[00:05:46.800 --> 00:05:51.000]  一些工人、老闆或者上司
[00:05:51.000 --> 00:05:54.600]  沒錯他們會星期天回來崇拜
[00:05:54.600 --> 00:05:56.400]  但是他們很多時候
[00:05:56.400 --> 00:05:58.200]  是盡一切的力量
[00:05:58.200 --> 00:06:02.000]  不斷要他們的員工和工人加班
[00:06:02.000 --> 00:06:07.200]  甚至一天一星期七天不斷地加班
[00:06:07.200 --> 00:06:09.200]  盡量爭取最多的利益
[00:06:09.200 --> 00:06:12.800]  而沒有顧及員工的需要
[00:06:12.800 --> 00:06:14.800]  表面上是敬拜神
[00:06:14.800 --> 00:06:17.000]  是禁食、是崇拜神
[00:06:17.000 --> 00:06:23.200]  但是所做的和崇拜的原意就剛剛相反
[00:06:23.200 --> 00:06:24.800]  靖元星所說的就是
[00:06:24.800 --> 00:06:28.400]  你們禁食的時候仍然是求自己的利益
[00:06:28.400 --> 00:06:30.200]  做自己喜歡的事情
[00:06:30.200 --> 00:06:32.800]  又勒逼別人去做苦工
[00:06:32.800 --> 00:06:37.000]  這是聖經對他們的一個一開始的提醒
[00:06:37.000 --> 00:06:38.000]  然後聖經就說到
[00:06:38.000 --> 00:06:41.400]  甚麼是真正的禁食、真正的敬虔呢?
[00:06:41.400 --> 00:06:45.800]  大家再看看第六節
[00:06:45.800 --> 00:06:46.800]  第六節
[00:06:46.800 --> 00:06:47.600]  聖經就說
[00:06:47.600 --> 00:06:49.400]  「我所揀選的禁食
[00:06:49.400 --> 00:06:52.200]  不是要鬆開空殼的繩」
[00:06:52.200 --> 00:06:53.200]  聖經本就說
[00:06:53.200 --> 00:06:55.800]  「空殼的鎖鏈
[00:06:55.800 --> 00:06:58.200]  解下握上的鎖
[00:06:58.200 --> 00:07:00.200]  使被欺壓的得自由
[00:07:00.200 --> 00:07:03.000]  截斷一切的阿嬤」
[00:07:03.000 --> 00:07:05.800]  真正的禁食、真正的敬虔
[00:07:05.800 --> 00:07:08.800]  是願意去尋求公義
[00:07:08.800 --> 00:07:14.600]  是去行動能夠釋放那些被捆綁的人
[00:07:14.600 --> 00:07:15.800]  在新約聖經大家記得
[00:07:15.800 --> 00:07:16.800]  聖經所說
[00:07:16.800 --> 00:07:18.200]  真正的敬虔
[00:07:18.200 --> 00:07:22.800]  是照顧在那些患難當中的孤兒寡婦
[00:07:22.800 --> 00:07:25.800]  這些容易被人欺負的對象
[00:07:25.800 --> 00:07:29.600]  聖經就提醒你們要去釋放他們
[00:07:29.600 --> 00:07:30.200]  聖經提到
[00:07:30.200 --> 00:07:32.400]  「鬆開空殼的繩」
[00:07:32.400 --> 00:07:34.000]  空殼的含義就是
[00:07:34.000 --> 00:07:37.000]  遇到一些不公義的對待
[00:07:37.000 --> 00:07:39.000]  以致他們承受很多的苦難
[00:07:39.000 --> 00:07:42.000]  別人將他們應有的利益奪取了
[00:07:42.000 --> 00:07:44.000]  我們要去做一件事情
[00:07:44.000 --> 00:07:45.800]  鬆開這些繩
[00:07:45.800 --> 00:07:47.400]  將握上的鎖
[00:07:47.400 --> 00:07:51.200]  這個鎖就是一些鎖的開關
[00:07:51.200 --> 00:07:53.000]  將開關拿走
[00:07:53.000 --> 00:07:55.000]  這個鎖就打開了
[00:07:55.000 --> 00:07:57.800]  然後讓人得到自由
[00:07:57.800 --> 00:07:59.800]  截斷一切的鴨
[00:07:59.800 --> 00:08:02.200]  這些叫人失去自由
[00:08:02.200 --> 00:08:04.200]  失去尊嚴的東西
[00:08:04.200 --> 00:08:07.000]  要將它全部消滅
[00:08:07.000 --> 00:08:09.000]  截斷它
[00:08:09.000 --> 00:08:10.800]  我有過去幾次提及過
[00:08:10.800 --> 00:08:13.800]  在中國現在很多的農村裏面
[00:08:13.800 --> 00:08:17.600]  要逐步變成一些城市或城鎮
[00:08:17.600 --> 00:08:19.400]  因此很多農村的土地
[00:08:19.400 --> 00:08:23.600]  就被收購變成了一些其他用途
[00:08:23.600 --> 00:08:26.600]  但當中很多的農民得不到應得的利益
[00:08:26.600 --> 00:08:28.600]  很多的基層棍暴
[00:08:28.600 --> 00:08:30.600]  是聯繫著那些商人
[00:08:30.600 --> 00:08:34.200]  賤賣、貴賣
[00:08:34.200 --> 00:08:35.800]  大家知道這個意思了
[00:08:35.800 --> 00:08:39.200]  很賤的價錢奪取了農民的土地
[00:08:39.200 --> 00:08:41.200]  變成他們沒有維生的機會
[00:08:41.200 --> 00:08:43.000]  不再可以耕種
[00:08:43.000 --> 00:08:44.600]  但是他們拿這些地皮
[00:08:44.600 --> 00:08:47.000]  很貴的賣給其他的商人
[00:08:47.000 --> 00:08:49.200]  自己賺很多的錢
[00:08:49.200 --> 00:08:51.800]  大家常常看到這些事情
[00:08:51.800 --> 00:08:56.200]  但是在中國現在出現了一種叫做維權律師
[00:08:56.200 --> 00:08:59.800]  這些律師他們不能夠接受這些事情
[00:08:59.800 --> 00:09:03.000]  他們找這些農民打官司
[00:09:03.000 --> 00:09:07.000]  但是他們在過程當中面對很多權勢的人
[00:09:07.000 --> 00:09:08.200]  對他們的打壓
[00:09:08.200 --> 00:09:09.800]  甚至抓他們坐牢
[00:09:09.800 --> 00:09:12.200]  甚至去傷害他們
[00:09:12.200 --> 00:09:13.400]  我們看到一些報道
[00:09:13.400 --> 00:09:16.800]  知道在國內大多數的維權律師
[00:09:16.800 --> 00:09:19.800]  都是一些焦土
[00:09:19.800 --> 00:09:21.600]  他們本著自己信仰的原則
[00:09:21.600 --> 00:09:25.000]  很願意來為這些人尋求公義
[00:09:25.000 --> 00:09:29.200]  我很欣賞這些人、這些行動
[00:09:29.200 --> 00:09:33.000]  我們中間也有不少做專業人士的弟兄姊妹
[00:09:33.000 --> 00:09:37.200]  神給你某種的專業、某種的技巧、某種的地位
[00:09:37.200 --> 00:09:39.600]  不單單是對你的賜福
[00:09:39.600 --> 00:09:44.000]  就好像神給以斯帖皇后一個的位份
[00:09:44.000 --> 00:09:46.800]  是讓她用這種專業、這種位份
[00:09:46.800 --> 00:09:49.800]  來釋放別人
[00:09:49.800 --> 00:09:52.600]  我聽見在香港一間大的教會
[00:09:52.600 --> 00:09:54.600]  有一班醫護的弟兄姊妹
[00:09:54.600 --> 00:09:56.200]  差不多一百人
[00:09:56.200 --> 00:09:58.600]  他們一起做了一些研究
[00:09:58.600 --> 00:10:00.400]  寫了一篇文章
[00:10:00.400 --> 00:10:05.800]  是公開地報道有關同性戀對個人的身體
[00:10:05.800 --> 00:10:08.200]  和對整體社會的健康
[00:10:08.200 --> 00:10:11.600]  有些什麼可能的後果
[00:10:11.600 --> 00:10:14.400]  很清楚的醫學的一個報告
[00:10:14.400 --> 00:10:16.000]  提醒很多的人
[00:10:16.000 --> 00:10:19.800]  不要以為自由就是最大的好處
[00:10:19.800 --> 00:10:26.200]  要知道這個自由帶給自己和整個社會很大的惡果
[00:10:26.200 --> 00:10:29.200]  基督徒在不同的社會環境當中留心著
[00:10:29.200 --> 00:10:31.600]  如何尋求公義
[00:10:31.600 --> 00:10:34.800]  如何去釋放那些受困的人
[00:10:34.800 --> 00:10:37.600]  這是真正的敬虔
[00:10:37.600 --> 00:10:39.400]  在《根據聖經》第七節再說
[00:10:39.400 --> 00:10:41.600]  不單止說到尋求公義
[00:10:41.600 --> 00:10:45.600]  也提到一些正面的關懷的行動
[00:10:45.600 --> 00:10:48.600]  我想大家一起讀一讀第七節
[00:10:48.600 --> 00:10:53.000]  「不是要把你的餅分給飢餓的人
[00:10:53.000 --> 00:10:56.600]  將漂流的窮人接到你家中
[00:10:56.600 --> 00:11:00.200]  見赤身的及他衣服遮蓋
[00:11:00.200 --> 00:11:05.000]  故恤自己的骨肉而不掩藏嗎?」
[00:11:05.000 --> 00:11:09.200]  提到將你自己所有的和別人分享
[00:11:09.200 --> 00:11:10.200]  分享什麼呢?
[00:11:10.200 --> 00:11:12.600]  提到食物
[00:11:12.600 --> 00:11:15.200]  你的居住的地方
[00:11:15.200 --> 00:11:17.600]  你的衣服
[00:11:17.600 --> 00:11:20.800]  或者你說我這些都沒有什麼
[00:11:20.800 --> 00:11:23.000]  當然香港其實很多人
[00:11:23.000 --> 00:11:24.800]  不可以說沒有什麼
[00:11:24.800 --> 00:11:26.200]  除了居所之外
[00:11:26.200 --> 00:11:28.800]  食物和這些衣服
[00:11:28.800 --> 00:11:32.000]  有時候多到找地方扔掉
[00:11:32.000 --> 00:11:34.600]  當一些社會服務機構
[00:11:34.600 --> 00:11:36.800]  想收集一些舊衣物的時候
[00:11:36.800 --> 00:11:38.200]  很快就立刻說
[00:11:38.200 --> 00:11:41.800]  不要拿來了 太多了
[00:11:41.800 --> 00:11:43.000]  我們如何能夠學習
[00:11:43.000 --> 00:11:45.800]  將有的和別人分享
[00:11:45.800 --> 00:11:48.400]  是真正敬虔的表達
[00:11:48.400 --> 00:11:50.800]  當然要找一些適當的渠道的時候
[00:11:50.800 --> 00:11:52.600]  有時候會花一些時間
[00:11:52.600 --> 00:11:55.800]  但是那是聖經所鼓勵我們做的
[00:11:55.800 --> 00:11:58.600]  去顧恤自己的骨肉
[00:11:58.600 --> 00:12:00.800]  聖經所說的骨肉很明顯的
[00:12:00.800 --> 00:12:02.600]  是那些同胞
[00:12:02.600 --> 00:12:05.000]  甚至那些鄰舍
[00:12:05.000 --> 00:12:09.000]  和你之間有一定的生命關係的
[00:12:09.000 --> 00:12:10.200]  聖經鼓勵我們
[00:12:10.200 --> 00:12:15.200]  不要不遮藏地去留意他們
[00:12:15.200 --> 00:12:16.200]  意思就是說
[00:12:16.200 --> 00:12:18.400]  不要當作看不見
[00:12:18.400 --> 00:12:20.600]  要真的去護念他們
[00:12:20.600 --> 00:12:23.000]  不要當作沒有這件事情
[00:12:23.000 --> 00:12:24.000]  所以聖經說
[00:12:24.000 --> 00:12:27.400]  顧恤自己的骨肉而不掩藏
[00:12:27.400 --> 00:12:29.400]  不要當作看不見
[00:12:29.400 --> 00:12:31.000]  是從心裏面去學習
[00:12:31.000 --> 00:12:33.400]  去留心關心他們
[00:12:33.400 --> 00:12:36.800]  所以下面第十節
[00:12:36.800 --> 00:12:37.400]  第十節說
[00:12:37.400 --> 00:12:41.400]  「當你心若向飢餓人發憐憫
[00:12:41.400 --> 00:12:44.800]  使困苦的人得滿足」
[00:12:44.800 --> 00:12:47.400]  讓他們經歷那種滿足
[00:12:47.400 --> 00:12:48.600]  不是你的滿足
[00:12:48.600 --> 00:12:50.600]  我做很多善事所以我滿足
[00:12:50.600 --> 00:12:51.400]  不是
[00:12:51.400 --> 00:12:55.200]  是為他們得到真正的滿足
[00:12:55.200 --> 00:12:55.800]  各位頂尖智慧
[00:12:55.800 --> 00:12:59.400]  有些時候我們比較少留心周圍的事情
[00:12:59.400 --> 00:13:02.000]  就不會產生這種憐憫
[00:13:02.000 --> 00:13:05.400]  所以求神幫我們有機會去接觸他們
[00:13:05.400 --> 00:13:06.800]  當你接觸的時候
[00:13:06.800 --> 00:13:08.600]  神會透過那些接觸
[00:13:08.600 --> 00:13:10.600]  會讓你多明白
[00:13:10.600 --> 00:13:13.400]  多感受到他們的需要
[00:13:13.400 --> 00:13:15.400]  來關心他們
[00:13:15.400 --> 00:13:16.400]  我很感謝神
[00:13:16.400 --> 00:13:19.600]  我們教會有一個家庭服務中心
[00:13:19.600 --> 00:13:22.000]  有很多頂尖智慧參加做義工
[00:13:22.000 --> 00:13:23.600]  在當中去關心
[00:13:23.600 --> 00:13:28.000]  在港島東區一帶很多基層人士
[00:13:28.000 --> 00:13:31.000]  大家知道我們有一個基層的探訪組
[00:13:31.000 --> 00:13:32.400]  四十多位頂尖智慧
[00:13:32.400 --> 00:13:35.800]  定期去探訪這些基層的朋友
[00:13:35.800 --> 00:13:36.800]  在教會有很多頂尖智慧
[00:13:36.800 --> 00:13:39.000]  幫忙做一些新移民
[00:13:39.000 --> 00:13:41.600]  和一些低收入的朋友
[00:13:41.600 --> 00:13:45.400]  他們子女的功課輔導
[00:13:45.400 --> 00:13:48.200]  去幫助他們適應香港的環境
[00:13:48.200 --> 00:13:49.800]  幫助他們讀書、讀英文
[00:13:49.800 --> 00:13:52.600]  讓他們慢慢適應這個環境
[00:13:52.600 --> 00:13:55.800]  有些頂尖智慧參加一個社會服務的組織
[00:13:55.800 --> 00:13:56.800]  在我們中間
[00:13:56.800 --> 00:13:59.200]  一些社區服務團
[00:13:59.200 --> 00:14:01.000]  去到一些特別的節日的時候
[00:14:01.000 --> 00:14:04.000]  短午節去送粽
[00:14:04.000 --> 00:14:06.600]  中秋節去派月餅
[00:14:06.600 --> 00:14:08.200]  讓一些獨居的老人
[00:14:08.200 --> 00:14:10.200]  一些基層的家庭
[00:14:10.200 --> 00:14:13.400]  他們有機會享受這些快樂
[00:14:13.400 --> 00:14:15.600]  在當中去幫助他們知道
[00:14:15.600 --> 00:14:18.000]  耶穌基督的愛感動我們
[00:14:18.000 --> 00:14:20.000]  來關心你們
[00:14:20.000 --> 00:14:21.400]  我聽到有不少頂尖智慧
[00:14:21.400 --> 00:14:24.000]  也在他們的年假裡
[00:14:24.000 --> 00:14:25.600]  去到國內裡
[00:14:25.600 --> 00:14:28.800]  他們會去探訪一些受資助的學生
[00:14:28.800 --> 00:14:31.800]  這些學生教會資助他們有兩個條件
[00:14:31.800 --> 00:14:34.000]  第一是貧困的
[00:14:34.000 --> 00:14:35.800]  是真正貧困的
[00:14:35.800 --> 00:14:39.000]  第二他們有心讀書的
[00:14:39.000 --> 00:14:41.600]  這些學生他們收到這些資助之餘
[00:14:41.600 --> 00:14:42.800]  他們很感謝
[00:14:42.800 --> 00:14:44.800]  但是更加感謝這些哥哥姐姐
[00:14:44.800 --> 00:14:46.200]  定期去探訪他們
[00:14:46.200 --> 00:14:47.400]  去關心他們
[00:14:47.400 --> 00:14:49.400]  他們很受鼓勵
[00:14:49.400 --> 00:14:51.400]  我又知道我們中間的一些團契
[00:14:51.400 --> 00:14:52.400]  一些頂尖智慧
[00:14:52.400 --> 00:14:54.000]  去到國內的地方
[00:14:54.000 --> 00:14:56.000]  去一些麻風村裡面
[00:14:56.000 --> 00:14:58.000]  去關心他們
[00:14:58.000 --> 00:15:00.000]  他們說當他們去到的時候
[00:15:00.000 --> 00:15:01.200]  最初都很害怕
[00:15:01.200 --> 00:15:04.200]  但是見到這些麻風病的人
[00:15:04.200 --> 00:15:06.600]  心的憐憫就出來了
[00:15:06.600 --> 00:15:10.000]  因此他們將自己交託給神
[00:15:10.000 --> 00:15:14.200]  去幫他們洗那些潰爛了的傷口
[00:15:14.200 --> 00:15:15.600]  連他們自己的親人
[00:15:15.600 --> 00:15:17.600]  都未必敢碰他們
[00:15:17.600 --> 00:15:20.000]  但頂尖智慧他們樂意
[00:15:20.000 --> 00:15:23.000]  去幫他們洗傷口
[00:15:23.000 --> 00:15:24.000]  我感謝神
[00:15:24.000 --> 00:15:27.200]  我知道這些都不是我們自己的良善
[00:15:27.200 --> 00:15:28.400]  可以做到的
[00:15:28.400 --> 00:15:30.000]  而是主耶穌的榜樣
[00:15:30.000 --> 00:15:32.200]  不斷地勉勵我們
[00:15:32.200 --> 00:15:34.800]  既然主為我們釘十字架
[00:15:34.800 --> 00:15:37.000]  為我們洗腳
[00:15:37.000 --> 00:15:39.800]  我們豈不是都應該學習祂的樣式
[00:15:39.800 --> 00:15:44.600]  來去關心我們身邊的骨肉
[00:15:44.600 --> 00:15:46.400]  我自己回想在北村
[00:15:46.400 --> 00:15:47.800]  我們的大家庭裡面
[00:15:47.800 --> 00:15:49.400]  我們都會有很多
[00:15:49.400 --> 00:15:51.200]  猜拳、宣教的工作
[00:15:51.200 --> 00:15:53.000]  我們感謝神
[00:15:53.000 --> 00:15:54.000]  但是相對來說
[00:15:54.000 --> 00:15:57.800]  我們的社會關懷是做得少的
[00:15:57.800 --> 00:15:59.600]  可能我們都是比較多一些
[00:15:59.600 --> 00:16:01.200]  是中層的人士
[00:16:01.200 --> 00:16:04.200]  未必很體會到很多基層的需要
[00:16:04.200 --> 00:16:07.200]  但是我們很盼望神感動我們的心
[00:16:07.200 --> 00:16:09.400]  不要單單去說
[00:16:09.400 --> 00:16:11.800]  而是求神給我們有力量
[00:16:11.800 --> 00:16:13.800]  去更多有行動
[00:16:13.800 --> 00:16:15.600]  組織起不同的小隊
[00:16:15.600 --> 00:16:18.600]  去關心不同的一些群體的需要
[00:16:18.600 --> 00:16:20.000]  一些的行動
[00:16:20.000 --> 00:16:23.000]  能夠建立起來
[00:16:23.000 --> 00:16:25.000]  希伯來書十三章十三節說
[00:16:25.000 --> 00:16:25.800]  聖經就說
[00:16:25.800 --> 00:16:26.800]  我們剛才讀過了
[00:16:26.800 --> 00:16:28.400]  我們不用再回來了
[00:16:28.400 --> 00:16:29.600]  聖經就說
[00:16:29.600 --> 00:16:33.400]  跨紀念那些遭受苦害的人
[00:16:33.400 --> 00:16:38.200]  想到自己也都在肉身之內
[00:16:38.200 --> 00:16:44.000]  我們都有機會會承受那些的苦難
[00:16:44.000 --> 00:16:45.600]  因此神提醒我們
[00:16:45.600 --> 00:16:50.600]  要去紀念、去想念這些人的需要
[00:16:50.600 --> 00:16:53.000]  來有所關懷
[00:16:53.000 --> 00:16:55.600]  最後我們看看五十八章的
[00:16:55.600 --> 00:16:57.600]  在接著的經文就不斷提到
[00:16:57.600 --> 00:17:00.000]  求神應許將各種恩惠
[00:17:00.000 --> 00:17:03.000]  給過關懷人的人
[00:17:03.000 --> 00:17:07.000]  我們請看第八節
[00:17:07.000 --> 00:17:07.600]  聖經就說
[00:17:07.600 --> 00:17:12.200]  這樣你的光就必發現如早晨的光
[00:17:12.200 --> 00:17:13.400]  新譯本就說
[00:17:13.400 --> 00:17:17.800]  突然發出像黎明的曙光
[00:17:17.800 --> 00:17:21.800]  然後你的傷口必快快地復原
[00:17:21.800 --> 00:17:22.800]  講到神的恩惠
[00:17:22.800 --> 00:17:25.400]  很快就淋到這些人的身上
[00:17:25.400 --> 00:17:28.600]  他們的身體自己都蒙福
[00:17:28.600 --> 00:17:32.600]  而他們的生命產生出光輝
[00:17:32.600 --> 00:17:34.000]  你記得我曾經提過
[00:17:34.000 --> 00:17:36.600]  在海嘯那一年
[00:17:36.600 --> 00:17:38.800]  在很多東南亞地區
[00:17:38.800 --> 00:17:41.600]  很多人死去了他們的親人
[00:17:41.600 --> 00:17:42.600]  我記得很清楚
[00:17:42.600 --> 00:17:46.000]  報道一對夫婦在印度的地方
[00:17:46.000 --> 00:17:49.600]  三個子女全部消失了
[00:17:49.600 --> 00:17:51.200]  他們很相同
[00:17:51.200 --> 00:17:52.200]  但相同之餘
[00:17:52.200 --> 00:17:56.400]  他們見到很多人跟他們剛剛相反
[00:17:56.400 --> 00:17:58.200]  父母消失了
[00:17:58.200 --> 00:18:00.400]  只剩下子女
[00:18:00.400 --> 00:18:06.000]  因此他們決心收養身邊很多很多的孤兒
[00:18:06.000 --> 00:18:07.800]  有大有小
[00:18:07.800 --> 00:18:11.400]  後來他們家裡收養了十六個孤兒
[00:18:11.400 --> 00:18:13.400]  沒有父母了
[00:18:13.400 --> 00:18:14.600]  但他們就說
[00:18:14.600 --> 00:18:18.400]  當我們去收養這些孤兒的時候
[00:18:18.400 --> 00:18:21.000]  我們就活起來
[00:18:21.000 --> 00:18:23.200]  他們重新感受那種生命
[00:18:23.200 --> 00:18:24.600]  可以將他們的愛
[00:18:24.600 --> 00:18:28.800]  轉移到這些新的子女身上
[00:18:28.800 --> 00:18:31.600]  當人學習去關懷人的時候
[00:18:31.600 --> 00:18:32.600]  聖經就說
