
[00:00:00.000 --> 00:00:02.000]  各位姐妹 今天在我們的崇拜裡面
[00:04:18.560 --> 00:04:21.000]  你發覺這個異象呢
[00:04:21.000 --> 00:04:22.920]  其實一對一對是對應的
[00:04:22.920 --> 00:04:24.000]  不是相同
[00:04:24.000 --> 00:04:26.120]  而是很接近的
[00:04:26.120 --> 00:04:27.600]  是那個描述
[00:04:27.600 --> 00:04:30.680]  而它是有不同的層次的
[00:04:30.680 --> 00:04:32.000]  剛才你
[00:04:32.000 --> 00:04:33.640]  如果你留意到呢
[00:04:33.640 --> 00:04:35.920]  我讀了第一章和第六章
[00:04:35.920 --> 00:04:38.640]  其實就是第一個異象和第八個異象
[00:04:38.640 --> 00:04:39.360]  OK
[00:04:39.360 --> 00:04:40.960]  那麼第一個異象是什麼呢
[00:04:40.960 --> 00:04:43.120]  第一個異象你會記得一點
[00:04:43.120 --> 00:04:44.040]  那些馬
[00:04:44.040 --> 00:04:45.320]  這樣出來巡邏
[00:04:45.320 --> 00:04:46.720]  是不是有不同顏色的馬
[00:04:46.720 --> 00:04:49.080]  到了第八個異象呢
[00:04:49.080 --> 00:04:50.480]  又有些馬出來
[00:04:50.480 --> 00:04:52.520]  不過它是拉著一些車出來
[00:04:52.520 --> 00:04:53.400]  是吧
[00:04:53.400 --> 00:04:55.360]  那麼四個馬車
[00:04:55.360 --> 00:04:57.360]  也是不同顏色的馬
[00:04:57.360 --> 00:04:59.040]  所以你發覺呢
[00:04:59.040 --> 00:05:00.040]  其實是
[00:05:00.040 --> 00:05:01.240]  第一個異象呢
[00:05:01.240 --> 00:05:02.840]  就是那些馬出去巡邏的
[00:05:02.840 --> 00:05:04.800]  第八個異象呢
[00:05:04.800 --> 00:05:07.040]  那些馬奔跑四方
[00:05:07.040 --> 00:05:08.520]  是紅狀的
[00:05:08.520 --> 00:05:10.640]  而且遍佈全地
[00:05:10.640 --> 00:05:11.720]  嗯
[00:05:11.720 --> 00:05:16.400]  那麼就代表了掌控了整個大地
[00:05:16.400 --> 00:05:18.280]  還有世間
[00:05:18.280 --> 00:05:20.000]  那麼這些就是說
[00:05:20.000 --> 00:05:21.240]  有對應
[00:05:21.240 --> 00:05:22.760]  你發覺那個作用呢
[00:05:22.760 --> 00:05:25.240]  是讓我們知道整個呢
[00:05:25.240 --> 00:05:27.400]  是說一個對應的
[00:05:27.400 --> 00:05:29.800]  其實你要留心看下去
[00:05:29.800 --> 00:05:32.400]  我們今天不會詳細慢慢來分析
[00:05:32.400 --> 00:05:35.280]  第二個異象和第七個呢
[00:05:35.280 --> 00:05:36.280]  也是對應的
[00:05:36.280 --> 00:05:38.520]  第三和第六是對應的
[00:05:38.520 --> 00:05:39.520]  看到了嗎
[00:05:39.520 --> 00:05:41.440]  那麼第四和第五呢
[00:05:41.440 --> 00:05:42.440]  也是對應的
[00:05:42.440 --> 00:05:45.400]  但是這個對應不是最重要
[00:05:45.400 --> 00:05:46.800]  想告訴我們呢
[00:05:46.800 --> 00:05:49.280]  神是有意想告訴我們一些事情
[00:05:49.280 --> 00:05:50.560]  說些什麼呢
[00:05:50.560 --> 00:05:51.640]  就是剛才說的
[00:05:51.640 --> 00:05:54.640]  神自己做事的原則
[00:05:54.640 --> 00:05:57.400]  和祂想讓我們了解祂的性格
[00:05:57.400 --> 00:06:00.400]  和要採取什麼樣的行動
[00:06:00.400 --> 00:06:01.320]  OK
[00:06:01.320 --> 00:06:01.840]  好
[00:06:01.840 --> 00:06:04.920]  那麼現在我們很快就看看這八個異象上
[00:06:04.920 --> 00:06:06.720]  神想我們看到些什麼
[00:06:06.720 --> 00:06:08.040]  第一個異象
[00:06:08.040 --> 00:06:09.320]  剛才我們讀過了
[00:06:09.800 --> 00:06:11.880]  是有些馬
[00:06:11.880 --> 00:06:13.200]  不同顏色的馬
[00:06:13.200 --> 00:06:14.480]  出去巡邏
[00:06:14.480 --> 00:06:17.400]  出發的地點是低窪的地方
[00:06:17.400 --> 00:06:19.760]  但是周圍有石榴樹
[00:06:19.760 --> 00:06:23.880]  這個應該是表達了皇宮的地方
[00:06:23.880 --> 00:06:27.000]  就是說從一個最有權力的地方
[00:06:27.000 --> 00:06:29.280]  就可以說是代表神自己
[00:06:29.280 --> 00:06:31.120]  派他們出去巡邏
[00:06:31.120 --> 00:06:33.760]  不過一個很特別的
[00:06:33.760 --> 00:06:35.880]  可能剛才你有沒有留意呢
[00:06:35.880 --> 00:06:38.000]  那個的結果呢
[00:06:38.000 --> 00:06:39.520]  是令我們詫異的
[00:06:39.520 --> 00:06:42.800]  那些巡邏回來的馬就說
[00:06:42.800 --> 00:06:45.040]  發覺什麼情況呢
[00:06:45.040 --> 00:06:47.400]  他說是很平靜
[00:06:47.400 --> 00:06:49.480]  很寧靜
[00:06:49.480 --> 00:06:50.480]  很安定
[00:06:50.480 --> 00:06:52.120]  就好了
[00:06:52.120 --> 00:06:54.200]  安定繁榮
[00:06:54.200 --> 00:06:58.440]  但是怎麼知道天使和神自己的反應
[00:06:58.440 --> 00:06:59.680]  是很特別
[00:06:59.680 --> 00:07:01.600]  是弊加火
[00:07:01.600 --> 00:07:04.400]  安定繁榮可以是弊加火
[00:07:04.800 --> 00:07:08.840]  就說神啊你什麼時候才憐憫我們這個地方
[00:07:08.840 --> 00:07:12.120]  這裡是一個很詫異的地方
[00:07:12.120 --> 00:07:14.520]  人以為很安定繁榮
[00:07:14.520 --> 00:07:16.320]  但是怎麼知道呢
[00:07:16.320 --> 00:07:17.760]  在神看來呢
[00:07:17.760 --> 00:07:19.480]  其實是有問題
[00:07:19.480 --> 00:07:22.240]  當時的問題是什麼呢
[00:07:22.240 --> 00:07:25.520]  這個就開始了這個異象的信息
[00:07:25.520 --> 00:07:30.040]  當時就是以色列已經放下了
[00:07:30.040 --> 00:07:35.320]  放棄了建聖殿的這個工程和希望
[00:07:35.320 --> 00:07:38.160]  大家如果讀舊約聖經
[00:07:38.160 --> 00:07:40.000]  今天又講回一點點歷史
[00:07:40.000 --> 00:07:41.680]  必須要我才說
[00:07:41.680 --> 00:07:44.000]  大家都記得以色列人呢
[00:07:44.000 --> 00:07:45.880]  在王國的時代裡面
[00:07:45.880 --> 00:07:47.680]  先後都亡了國的
[00:07:47.680 --> 00:07:49.680]  北國的以色列
[00:07:49.680 --> 00:07:51.760]  被亞述帝國亡了
[00:07:51.760 --> 00:07:56.840]  亞述帝國後來被巴比倫帝國取代了
[00:07:56.840 --> 00:07:58.040]  那些帝國呢
[00:07:58.040 --> 00:08:00.840]  多數都是今天我們說伊朗伊拉克那一群
[00:08:00.840 --> 00:08:02.520]  巴勒斯坦就是耶路撒冷
[00:08:02.520 --> 00:08:05.400]  就是下面那個狹小的地方
[00:08:05.400 --> 00:08:06.760]  就是埃及北面
[00:08:06.760 --> 00:08:07.880]  大家都知道
[00:08:07.880 --> 00:08:09.120]  那麼就
[00:08:09.120 --> 00:08:10.480]  接著呢
[00:08:10.480 --> 00:08:12.440]  南國的猶太最後呢
[00:08:12.440 --> 00:08:15.280]  都被這個巴比倫帝國所滅亡了
[00:08:15.280 --> 00:08:17.720]  那麼所以以色列根本就已經亡了國了
[00:08:17.720 --> 00:08:18.760]  猶太人就已經亡了國
[00:08:18.760 --> 00:08:20.160]  就被人擄去了
[00:08:20.160 --> 00:08:22.040]  基本上就去了這些的
[00:08:22.040 --> 00:08:23.400]  大帝國的領域
[00:08:23.400 --> 00:08:25.040]  就是伊朗伊拉克的地方
[00:08:25.040 --> 00:08:27.880]  過了70年過了一段日子在裡面呢
[00:08:28.080 --> 00:08:29.520]  最偉大的帝國
[00:08:29.520 --> 00:08:32.000]  好像這些巴比倫那麼強盛的呢
[00:08:32.000 --> 00:08:33.120]  都崩潰了
[00:08:33.120 --> 00:08:35.200]  又被另外一個帝國取代了
[00:08:35.200 --> 00:08:36.680]  這個叫波斯的帝國
[00:08:36.680 --> 00:08:39.000]  到了波斯帝國的時候
[00:08:39.000 --> 00:08:40.560]  第一個皇帝叫古烈
[00:08:40.560 --> 00:08:41.360]  Syrus
[00:08:41.360 --> 00:08:47.040]  古烈王所採取的手法和政治的立場呢
[00:08:47.040 --> 00:08:49.320]  就和以前的帝國
[00:08:49.320 --> 00:08:51.840]  就是巴比倫和亞述有些不同
[00:08:51.840 --> 00:08:54.520]  巴比倫和亞述是很殘酷的
[00:08:54.520 --> 00:08:56.120]  他們呢
[00:08:56.120 --> 00:08:57.480]  滅了國民之後呢
[00:08:57.480 --> 00:09:00.000]  就將他們很多的屈辱
[00:09:00.000 --> 00:09:02.160]  然後就很沒有自由
[00:09:02.160 --> 00:09:03.840]  很多欺凌
[00:09:03.840 --> 00:09:05.280]  但是呢
[00:09:05.280 --> 00:09:07.800]  波斯帝國這個古烈呢
[00:09:07.800 --> 00:09:08.760]  開始的時候
[00:09:08.760 --> 00:09:10.360]  他採取了一個新的策略
[00:09:10.360 --> 00:09:13.720]  他就想說這麼大的帝國要管
[00:09:13.720 --> 00:09:15.200]  人們這裡又不聽話
[00:09:15.200 --> 00:09:16.280]  那裡又要叛變
[00:09:16.280 --> 00:09:17.120]  我又鎮壓
[00:09:17.120 --> 00:09:19.160]  又要欺凌他們
[00:09:19.160 --> 00:09:20.240]  更辛苦
[00:09:20.240 --> 00:09:22.040]  不如放鬆一點
[00:09:22.040 --> 00:09:24.200]  讓他們開心一點的時候
[00:09:24.200 --> 00:09:25.400]  又不是任由他做
[00:09:25.400 --> 00:09:28.080]  不過又給他們一些自由
[00:09:28.080 --> 00:09:29.320]  那他們就不會那麼生氣
[00:09:29.320 --> 00:09:30.720]  那就不會搞事
[00:09:30.720 --> 00:09:31.640]  於是呢
[00:09:31.640 --> 00:09:33.320]  在這個古烈的時刻呢
[00:09:33.320 --> 00:09:35.640]  就按照古烈的做法
[00:09:35.640 --> 00:09:38.920]  但是其實神自己的應許話呢
[00:09:38.920 --> 00:09:42.200]  秘魯失去亡國之後的七十年呢
[00:09:42.200 --> 00:09:44.160]  就是剛剛古烈的時候
[00:09:44.160 --> 00:09:45.640]  神就開始動手
[00:09:45.640 --> 00:09:49.840]  就透過古烈這種寬鬆的政治政策呢
[00:09:49.840 --> 00:09:52.880]  讓以色列有機會回歸
[00:09:52.880 --> 00:09:53.760]  大家記得嗎?
[00:09:53.760 --> 00:09:55.520]  秘魯回歸
[00:09:55.520 --> 00:09:58.320]  回歸當然不是所有以色列人都可以復國
[00:09:58.320 --> 00:09:59.160]  當然不是
[00:09:59.160 --> 00:10:01.160]  不過有小部分以色列人呢
[00:10:01.160 --> 00:10:04.360]  可以在他秘魯的帝國地方呢
[00:10:04.360 --> 00:10:06.280]  回到他們巴勒斯坦
[00:10:06.280 --> 00:10:07.800]  特別是耶路撒冷呢
[00:10:07.800 --> 00:10:09.880]  重建他們的故鄉
[00:10:09.880 --> 00:10:11.600]  更加重要的
[00:10:11.600 --> 00:10:13.120]  他們的心願呢
[00:10:13.120 --> 00:10:16.640]  可以重建那個已經破爛的聖殿
[00:10:16.640 --> 00:10:18.160]  他們的信仰
[00:10:18.160 --> 00:10:20.640]  大家知道這個本來很偉大的
[00:10:20.640 --> 00:10:22.480]  在耶路撒冷的聖殿呢
[00:10:22.480 --> 00:10:24.640]  是所羅門的時候所建的
[00:10:24.640 --> 00:10:27.520]  成為他們敬拜的核心的地方
[00:10:27.520 --> 00:10:28.480]  不過
[00:10:28.480 --> 00:10:32.120]  巴比倫帝國來滅這個猶大的時候呢
[00:10:32.120 --> 00:10:34.600]  這個聖殿全部焚燒爛了
[00:10:34.600 --> 00:10:36.520]  退換敗瓦什麼都沒有剩下
[00:10:36.520 --> 00:10:38.440]  對於以色列人來說
[00:10:38.440 --> 00:10:39.920]  重建聖殿
[00:10:39.920 --> 00:10:41.520]  是他們的一個心願
[00:10:41.520 --> 00:10:44.120]  重建耶路撒冷他們的家鄉
[00:10:44.120 --> 00:10:46.160]  是他們的一個夢想
[00:10:46.160 --> 00:10:49.960]  竟然就在這個古烈王的時候呢
[00:10:49.960 --> 00:10:55.440]  開始有這樣的一個曙光
[00:10:55.440 --> 00:10:57.240]  於是有些以色列人呢
[00:10:57.240 --> 00:11:02.400]  尤其是那些比較能夠有機會接近皇帝的人
[00:11:02.400 --> 00:11:05.160]  如果你看以色列記和尼西米記呢
[00:11:05.160 --> 00:11:08.720]  那些甚至在皇帝身邊可以做到官的那些呢
[00:11:08.720 --> 00:11:12.520]  那些以色列人那些猶太人心裡面就有一種盼望
[00:11:12.520 --> 00:11:13.720]  於是試一下
[00:11:13.720 --> 00:11:16.440]  竟然古烈王說好啊
[00:11:16.440 --> 00:11:18.240]  你想回到耶路撒冷
[00:11:18.240 --> 00:11:19.920]  所有人回就不行的
[00:11:19.920 --> 00:11:21.320]  少部分人回去
[00:11:21.320 --> 00:11:23.520]  做好你的故鄉
[00:11:23.520 --> 00:11:25.040]  鄉下
[00:11:25.040 --> 00:11:26.240]  也好啊
[00:11:26.240 --> 00:11:27.440]  那你開心一點
[00:11:27.440 --> 00:11:29.200]  那你去到的時候呢
[00:11:29.200 --> 00:11:31.520]  你就重建你的聖殿
[00:11:31.520 --> 00:11:32.440]  於是呢
[00:11:32.440 --> 00:11:34.520]  竟然這個夢想成真
[00:11:34.520 --> 00:11:37.120]  於是他們就帶著一個很興奮的心
[00:11:37.120 --> 00:11:39.040]  第一批一批的回去
[00:11:39.040 --> 00:11:40.600]  聖經呢
[00:11:40.600 --> 00:11:41.400]  歷史告訴我們
[00:11:41.400 --> 00:11:42.360]  第一批呢
[00:11:42.360 --> 00:11:44.240]  就有兩個主要的領袖
[00:11:44.240 --> 00:11:45.640]  一個叫索羅巴伯
[00:11:45.640 --> 00:11:48.720]  他就是一個行政的領袖
[00:11:48.720 --> 00:11:49.960]  帶大隊
[00:11:49.960 --> 00:11:50.960]  那你當然了
[00:11:50.960 --> 00:11:54.920]  要處理這些行政上
[00:11:54.920 --> 00:11:58.000]  重建城市
[00:11:58.000 --> 00:12:00.000]  重建這個聖殿
[00:12:00.000 --> 00:12:02.720]  都需要很多的管理
[00:12:02.720 --> 00:12:04.240]  另外一個呢
[00:12:04.240 --> 00:12:05.680]  就叫耶穌亞
[00:12:05.680 --> 00:12:08.400]  其實原文就是約書亞
[00:12:08.400 --> 00:12:09.520]  就是說
[00:12:09.520 --> 00:12:10.240]  他的名字呢
[00:12:10.240 --> 00:12:11.720]  就是他是一個大祭司
[00:12:11.720 --> 00:12:14.440]  他就可以重建信仰上
[00:12:14.440 --> 00:12:15.960]  他重建聖殿之後
[00:12:15.960 --> 00:12:17.120]  那些獻祭啊
[00:12:17.120 --> 00:12:17.960]  那些敬拜啊
[00:12:17.960 --> 00:12:19.960]  那些東西他們都要有認識的人
[00:12:19.960 --> 00:12:21.360]  不是這些行政的人做
[00:12:21.360 --> 00:12:22.800]  於是他們兩個就帶隊
[00:12:22.800 --> 00:12:26.320]  第一批就回到耶路撒冷重建了
[00:12:26.320 --> 00:12:28.640]  重建聖殿的時候呢
[00:12:28.640 --> 00:12:29.840]  一開始了
[00:12:29.840 --> 00:12:31.680]  盡快
[00:12:31.680 --> 00:12:33.800]  建一個地基
[00:12:33.800 --> 00:12:34.800]  OK
[00:12:34.800 --> 00:12:36.280]  那地基呢
[00:12:36.280 --> 00:12:38.160]  當然是比較簡陋
[00:12:38.160 --> 00:12:40.000]  去重建原來
[00:12:40.000 --> 00:12:43.160]  以前破爛了的聖殿裡面建的地基
[00:12:43.160 --> 00:12:47.240]  以斯拉記第三章記載
[00:12:47.240 --> 00:12:49.400]  當他們建了地基的時候
[00:12:49.400 --> 00:12:50.680]  本來是很興奮的
[00:12:50.680 --> 00:12:52.720]  但是那些曾經見過
[00:12:52.720 --> 00:12:58.480]  當年偉大的所羅門所建的舊聖殿
[00:12:58.480 --> 00:13:00.160]  那種輝煌
[00:13:00.160 --> 00:13:02.720]  看看這個新聖殿地又小
[00:13:02.720 --> 00:13:04.680]  地基雖然還沒建
[00:13:04.680 --> 00:13:07.000]  不過圖織一看就知道
[00:13:07.000 --> 00:13:08.520]  很簡陋
[00:13:08.520 --> 00:13:09.840]  他們就哭了
[00:13:09.840 --> 00:13:11.960]  但是也好啊
[00:13:11.960 --> 00:13:13.240]  有了聖殿
[00:13:13.240 --> 00:13:14.560]  於是又哭了
[00:13:14.560 --> 00:13:15.360]  有人笑了
[00:13:15.360 --> 00:13:16.000]  有人哭了
[00:13:16.000 --> 00:13:17.000]  有人讚美
[00:13:17.000 --> 00:13:20.160]  聖經說這個很令人感觸
[00:13:20.160 --> 00:13:21.920]  但是很感動的場面
[00:13:21.920 --> 00:13:22.680]  好了
[00:13:22.680 --> 00:13:25.520]  於是就開始要建這個聖殿
[00:13:25.520 --> 00:13:29.120]  一建聖殿的時候發覺
[00:13:29.120 --> 00:13:31.160]  建不了
[00:13:31.160 --> 00:13:32.400]  為什麼?
[00:13:32.400 --> 00:13:36.120]  因為他們周圍的民族反對他們
[00:13:36.120 --> 00:13:37.640]  老實說當然了
[00:13:37.640 --> 00:13:39.280]  你離開了這麼久
[00:13:39.280 --> 00:13:40.600]  你以為沒有人住嗎?
[00:13:40.600 --> 00:13:41.320]  耶路撒冷
[00:13:41.320 --> 00:13:42.840]  已經住了很多愛邦尼亞人
[00:13:42.840 --> 00:13:45.200]  撒馬利亞人那些人都住在這裡
[00:13:45.360 --> 00:13:47.240]  你們來了一批猶太人
[00:13:47.240 --> 00:13:49.400]  說這個地方是我們的故鄉
[00:13:49.400 --> 00:13:50.600]  我們現在重建它
[00:13:50.600 --> 00:13:51.880]  又重建聖殿的時候
[00:13:51.880 --> 00:13:53.440]  那群人當然不高興
[00:13:53.440 --> 00:13:56.560]  於是各方面去對付他們
[00:13:56.560 --> 00:13:57.760]  反對他們
[00:13:57.760 --> 00:14:00.320]  於是更加絕的
[00:14:00.320 --> 00:14:05.240]  就是靜悄悄報告上去中央
[00:14:05.240 --> 00:14:08.600]  就是去波斯帝國的皇帝那裡
[00:14:08.600 --> 00:14:09.600]  戳他背
[00:14:09.600 --> 00:14:14.080]  本來猶太人就不覺得有什麼問題的
[00:14:14.080 --> 00:14:16.520]  因為是我們皇帝給我們下來的
[00:14:16.520 --> 00:14:19.000]  他還給了我們一點材料
[00:14:19.000 --> 00:14:20.440]  說你們如果要建聖殿
[00:14:20.440 --> 00:14:21.800]  沒有材料怎麼建呢?
[00:14:21.800 --> 00:14:24.040]  所以不如在國庫裡面
[00:14:24.040 --> 00:14:25.600]  你要一些木材
[00:14:25.600 --> 00:14:26.240]  什麼的
[00:14:26.240 --> 00:14:28.880]  你也可以拿一些金銀
[00:14:28.880 --> 00:14:30.040]  一點錢
[00:14:30.040 --> 00:14:30.800]  多就不行
[00:14:30.800 --> 00:14:31.320]  都來
[00:14:31.320 --> 00:14:34.120]  所以他們認為皇帝給我們來建的
[00:14:34.120 --> 00:14:35.600]  我們名正言順
[00:14:35.600 --> 00:14:36.880]  很正當的
[00:14:36.880 --> 00:14:38.840]  你們反對的時候
[00:14:38.840 --> 00:14:39.880]  我們都不怕你
[00:14:39.880 --> 00:14:42.880]  誰知道這群人去到中央裡面
[00:14:43.440 --> 00:14:46.120]  稟告給中央
[00:14:46.120 --> 00:14:47.560]  波斯帝國的時候
[00:14:47.560 --> 00:14:49.320]  波斯帝國皇帝
[00:14:49.320 --> 00:14:51.880]  突然間下命令說停了它
[00:14:51.880 --> 00:14:52.640]  不准建
[00:14:52.640 --> 00:14:54.360]  誰給你建的?
[00:14:54.360 --> 00:14:55.000]  不給
[00:14:55.000 --> 00:14:56.520]  他說為什麼不給呢?
[00:14:56.520 --> 00:14:59.240]  原來那時候已經換了第二個皇帝了
[00:14:59.240 --> 00:14:59.840]  你明白嗎?
[00:14:59.840 --> 00:15:02.000]  本來那裡不是古列嗎?
[00:15:02.000 --> 00:15:02.880]  死了
[00:15:02.880 --> 00:15:05.160]  為什麼第二個皇帝不給呢?
[00:15:05.160 --> 00:15:06.080]  以色列人
[00:15:06.080 --> 00:15:07.600]  他真的不明白
[00:15:07.600 --> 00:15:09.000]  遠在他鄉
[00:15:09.000 --> 00:15:11.640]  那些帝國搞什麼他不知道
[00:15:11.640 --> 00:15:12.920]  一會就說給建
[00:15:12.920 --> 00:15:14.240]  建得興嘻嘻的時候
[00:15:14.240 --> 00:15:15.600]  剛剛弄好地基
[00:15:15.600 --> 00:15:16.520]  停了工
[00:15:16.520 --> 00:15:17.400]  不給建
[00:15:17.400 --> 00:15:20.560]  一盤冷水潑下來
[00:15:20.560 --> 00:15:21.840]  又不知道為什麼
[00:15:21.840 --> 00:15:23.160]  你不可以反抗的
[00:15:23.160 --> 00:15:24.400]  一建就要殺
[00:15:24.400 --> 00:15:25.960]  就要剿滅你
[00:15:25.960 --> 00:15:27.560]  於是大家就不敢建
[00:15:27.560 --> 00:15:28.480]  一停
[00:15:28.480 --> 00:15:30.280]  停了17年
[00:15:30.280 --> 00:15:31.960]  停了17年
