
[00:00:00.000 --> 00:00:03.400]  我們想到感恩求恩
[00:01:55.800 --> 00:01:57.600]  在感恩裏面警醒
[00:01:57.600 --> 00:01:59.800]  就帶著一份新鮮的信心
[00:01:59.800 --> 00:02:02.000]  放膽去求神賜恩
[00:02:02.000 --> 00:02:04.800]  而經歷神的保守
[00:02:04.800 --> 00:02:06.000]  你知道我們很多時候
[00:02:06.000 --> 00:02:09.200]  或者都會面對著不同的處境
[00:02:09.200 --> 00:02:10.800]  不同的困難
[00:02:10.800 --> 00:02:14.800]  但你記得在當中
[00:02:14.800 --> 00:02:18.200]  全著感恩的心去警醒
[00:02:18.200 --> 00:02:22.600]  全著感恩的心去再求恩惠
[00:02:22.600 --> 00:02:26.400]  而神要將他的恩典
[00:02:26.400 --> 00:02:29.400]  透過人的禱告賜給我們
[00:02:29.400 --> 00:02:31.800]  今天當你讀詩篇40篇的時候
[00:02:31.800 --> 00:02:35.200]  你會看到詩人在說他在困苦的裏面
[00:02:35.200 --> 00:02:37.800]  而他亦都給我們看到一個榜樣
[00:02:37.800 --> 00:02:39.600]  他如何在感恩當中
[00:02:39.600 --> 00:02:43.600]  來放膽繼續呼求神 恩待他
[00:02:43.600 --> 00:02:46.600]  大家首先看第40章第12節
[00:02:46.600 --> 00:02:49.600]  我們去到中間第12節
[00:02:49.600 --> 00:02:57.200]  在第12節詩人很坦誠地說出他自己的困擾
[00:02:57.200 --> 00:03:02.000]  他說「因有無數的禍患圍繞著我」
[00:03:02.000 --> 00:03:05.000]  所說的禍患可能是疾病
[00:03:05.000 --> 00:03:09.000]  可能是一些身體的困難或者問題
[00:03:09.000 --> 00:03:11.400]  或者生活上一些的艱難
[00:03:11.400 --> 00:03:14.200]  甚至是一些惡人對他的攻擊
[00:03:14.200 --> 00:03:20.200]  這些禍患他說好像一些牆壁四面圍繞著他
[00:03:20.200 --> 00:03:23.200]  好像沒有出路的一種感受
[00:03:23.200 --> 00:03:26.200]  然後他繼續說「我的罪孽追上了我」
[00:03:26.200 --> 00:03:28.000]  「使我不能看見」
[00:03:28.000 --> 00:03:31.400]  或者翻譯做「極其的困倦」
[00:03:31.400 --> 00:03:35.600]  這些罪令他很困倦 無力去面對
[00:03:35.600 --> 00:03:41.200]  甚至他說「這些罪孽比我的頭髮還多」
[00:03:41.200 --> 00:03:43.800]  很坦白 犯很多罪
[00:03:43.800 --> 00:03:45.200]  有很多得罪神的事情
[00:03:45.200 --> 00:03:48.600]  大家知道這篇詩是大衛所寫的
[00:03:48.600 --> 00:03:52.400]  你會記得聖經所提及他曾經犯的罪
[00:03:52.400 --> 00:03:55.600]  他說「我的罪好像頭髮那麼多」
[00:03:55.600 --> 00:03:59.000]  「以致我心驚膽顫」
[00:03:59.000 --> 00:04:02.200]  很怕 不知如何面對
[00:04:02.200 --> 00:04:04.800]  他很坦誠地說出自己有的禍患
[00:04:04.800 --> 00:04:07.400]  有的罪的情況
[00:04:07.400 --> 00:04:09.200]  但你發覺當他說的時候
[00:04:09.200 --> 00:04:11.800]  是去到詩篇的中間
[00:04:11.800 --> 00:04:13.800]  不是一開始的時候就在神面前
[00:04:13.800 --> 00:04:17.200]  講述他的哀情 他的困擾
[00:04:17.200 --> 00:04:19.400]  一開始的時候反而他在說甚麼呢?
[00:04:19.400 --> 00:04:23.000]  回到前面第一章
[00:04:23.000 --> 00:04:26.000]  向神祈禱的時候一開始就想起
[00:04:26.000 --> 00:04:28.800]  神曾經如何恩待他
[00:04:28.800 --> 00:04:31.600]  一開始就要向神感恩
[00:04:31.600 --> 00:04:34.600]  他說「我曾切切等候耶和華」
[00:04:34.600 --> 00:04:39.000]  「祂就轉向了我 聽了我的呼求」
[00:04:39.000 --> 00:04:43.400]  然後講述到自己曾經在坑裏面
[00:04:43.400 --> 00:04:46.000]  他說「好像在泥沼當中」
[00:04:46.000 --> 00:04:48.200]  「神將我拉上來」
[00:04:48.200 --> 00:04:52.800]  「讓我腳站在很穩固堅固的盆石上」
[00:04:52.800 --> 00:04:57.200]  「使我的腳步穩定」
[00:04:57.200 --> 00:05:01.000]  本來在禍坑裏面 本來在泥沼當中
[00:05:01.000 --> 00:05:03.200]  但經過神給他的保守
[00:05:03.200 --> 00:05:06.400]  他站在盆石上
[00:05:06.400 --> 00:05:10.000]  第三節他說「他是我口唱新歌」
[00:05:10.000 --> 00:05:12.600]  「是生命的新歌」
[00:05:12.600 --> 00:05:14.600]  「是經歷神的恩惠之後」
[00:05:14.600 --> 00:05:18.600]  「生命更新之後有的新歌」
[00:05:18.600 --> 00:05:21.800]  他說「我口唱新歌讚美我們的神」
[00:05:21.800 --> 00:05:25.000]  「許多人看見了就必懼怕」
[00:05:25.000 --> 00:05:27.000]  或者說他們看到之後
[00:05:27.000 --> 00:05:31.000]  得到那種內心的勉勵
[00:05:31.000 --> 00:05:34.000]  然後他們都懂得全心地
[00:05:34.000 --> 00:05:37.400]  依靠神 信靠神
[00:05:37.400 --> 00:05:40.600]  一開始就講述他自己曾經有的經歷
[00:05:40.600 --> 00:05:44.000]  如何在神面前蒙受神的保守
[00:05:44.000 --> 00:05:46.400]  經歷這些禍患
[00:05:46.400 --> 00:05:48.400]  是否停在這裏呢?不是
[00:05:48.400 --> 00:05:49.800]  在讀聖經的時候發覺
[00:05:49.800 --> 00:05:52.400]  他在繼續講感恩的事情
[00:05:52.400 --> 00:05:55.600]  不過用一個不同的方式來講出來
[00:05:55.600 --> 00:05:58.200]  大家再讀下第五節
[00:05:58.200 --> 00:06:01.200]  我請大家一起讀出第五節的經文
[00:06:01.200 --> 00:06:03.600]  耶和華 我的神啊
[00:06:03.600 --> 00:06:05.800]  祢所行的奇事
[00:06:05.800 --> 00:06:09.600]  並祢向我們所懷的意念很多
[00:06:09.600 --> 00:06:12.600]  沒有人可以和祢相比
[00:06:12.600 --> 00:06:15.200]  如果我要述說尋明
[00:06:15.200 --> 00:06:18.200]  也多到不能勝數
[00:06:18.200 --> 00:06:20.600]  不單止是講述過去
[00:06:20.600 --> 00:06:22.000]  神自己的恩惠
[00:06:22.000 --> 00:06:24.600]  而且他在我身上有很多奇事
[00:06:24.600 --> 00:06:27.200]  很多奇妙的作為
[00:06:27.200 --> 00:06:28.400]  開始他也都講到
[00:06:28.400 --> 00:06:29.400]  不單止我
[00:06:29.400 --> 00:06:32.000]  很多很多我的弟兄姊妹
[00:06:32.000 --> 00:06:34.400]  同樣經歷神的恩惠
[00:06:34.400 --> 00:06:37.400]  他說並祢向我們
[00:06:37.400 --> 00:06:41.000]  我們所懷的意念很多
[00:06:41.000 --> 00:06:43.000]  此經提到的意念
[00:06:43.000 --> 00:06:46.200]  神對我們的心思
[00:06:46.200 --> 00:06:47.400]  意思是在講
[00:06:47.400 --> 00:06:50.400]  神在未來對我們的計劃
[00:06:50.400 --> 00:06:52.400]  對我們的心意
[00:06:52.400 --> 00:06:54.000]  所以聖經亦作
[00:06:54.000 --> 00:06:58.600]  是神對我們的未來計劃
[00:06:58.600 --> 00:07:00.600]  神對我們未來的計劃
[00:07:00.600 --> 00:07:02.600]  是甚麼計劃呢?
[00:07:02.600 --> 00:07:05.600]  我們今天讀的今句裏面提到
[00:07:05.600 --> 00:07:08.200]  祂所賜的意念
[00:07:08.200 --> 00:07:11.200]  是賜
[00:07:11.200 --> 00:07:13.400]  大家剛才讀完記得嗎?
[00:07:13.400 --> 00:07:17.600]  賜平安的意念
[00:07:17.600 --> 00:07:20.600]  沒錯在當時或未必完全明白
[00:07:20.600 --> 00:07:23.200]  但上帝說我對你的意念
[00:07:23.200 --> 00:07:25.400]  對你人生的計劃
[00:07:25.400 --> 00:07:29.200]  全部都是要賜平安
[00:07:29.200 --> 00:07:34.600]  賜你恩惠的計劃和安排
[00:07:34.600 --> 00:07:37.200]  今次我在綿蘭的地方
[00:07:37.200 --> 00:07:40.200]  遇到一位北美的牧師
[00:07:40.200 --> 00:07:41.200]  他告訴我
[00:07:41.200 --> 00:07:44.400]  他以前也在北角宣道會
[00:07:44.400 --> 00:07:47.000]  但小時候在教會成長
[00:07:47.000 --> 00:07:49.200]  所有人都認識他
[00:07:49.200 --> 00:07:54.800]  因為好像是教會的知識分子
[00:07:54.800 --> 00:07:58.000]  小時候很多人都知道他很頑皮
[00:07:58.000 --> 00:08:00.200]  長大後少年期
[00:08:00.200 --> 00:08:04.600]  甚至在社會走到很邊緣的情況
[00:08:04.600 --> 00:08:06.800]  當時家人很擔心
[00:08:06.800 --> 00:08:07.800]  怎樣做呢?
[00:08:07.800 --> 00:08:10.600]  他們不知為何想了一個辦法
[00:08:10.600 --> 00:08:16.400]  將他帶到北美一個很偏遠的小城裏
[00:08:16.400 --> 00:08:18.800]  當然小孩子或少年人
[00:08:18.800 --> 00:08:20.600]  不明白為何會這樣
[00:08:20.600 --> 00:08:22.400]  覺得很不接受
[00:08:22.400 --> 00:08:26.600]  但到後來發覺這個地方旁邊有一間神學院
[00:08:26.600 --> 00:08:30.000]  而他參加當地一間教會
[00:08:30.000 --> 00:08:33.600]  亦有很多神學生在那間教會裏
[00:08:33.600 --> 00:08:35.600]  當他繼續參加時
[00:08:35.600 --> 00:08:37.600]  便發覺這些哥哥姐姐
[00:08:37.600 --> 00:08:41.200]  對他生命很大的一種感染
[00:08:41.200 --> 00:08:44.400]  然後開始他自己慢慢轉變
[00:08:44.400 --> 00:08:45.800]  想不到在過程裏面
[00:08:45.800 --> 00:08:49.200]  他的生命開始有很大的
[00:08:49.200 --> 00:08:51.600]  很明顯的一種改變
[00:08:51.600 --> 00:08:54.400]  後來他自己也成為神學生
[00:08:54.400 --> 00:08:56.800]  今天是在北美一間教會
[00:08:56.800 --> 00:08:59.200]  一位很敬虔的牧者
[00:08:59.200 --> 00:09:02.400]  帶領教會很多成長
[00:09:02.400 --> 00:09:03.600]  一路聽他講的時候
[00:09:03.600 --> 00:09:07.400]  我相信他小時候會明白神對他的帶領
[00:09:07.400 --> 00:09:10.000]  神對他的引導是如何
[00:09:10.000 --> 00:09:12.200]  但回想便知道
[00:09:12.200 --> 00:09:14.400]  神向他所懷的意念
[00:09:14.400 --> 00:09:18.800]  「神多」或翻譯為「神偉大」
[00:09:18.800 --> 00:09:21.200]  是他不會完全明白
[00:09:21.200 --> 00:09:25.400]  但回想心裏便充滿著感恩
[00:09:25.400 --> 00:09:26.600]  因此詩人來到這時候
[00:09:26.600 --> 00:09:28.200]  他繼續向神感謝
[00:09:28.200 --> 00:09:31.200]  為了過去和將來會有的恩惠
[00:09:31.200 --> 00:09:34.000]  向神獻上感謝
[00:09:34.000 --> 00:09:35.200]  在感謝當中
[00:09:35.200 --> 00:09:37.200]  他不但停在這裏
[00:09:37.200 --> 00:09:39.000]  他又再進一步
[00:09:39.000 --> 00:09:40.000]  大家再讀下去
[00:09:40.000 --> 00:09:42.400]  是在下面第六節
[00:09:42.400 --> 00:09:44.400]  在第六節聖經這樣說
[00:09:44.400 --> 00:09:48.200]  「祭品和禮物不是你喜悅的
[00:09:48.200 --> 00:09:51.200]  你開通了我的耳朵
[00:09:51.200 --> 00:09:56.200]  飯祭和贖罪祭不是你要求的」
[00:09:56.200 --> 00:09:58.600]  一路講的一件事情就是
[00:09:58.600 --> 00:10:03.400]  神要我們如何向他回報
[00:10:03.400 --> 00:10:05.200]  我們可能有些時候會感覺
[00:10:05.200 --> 00:10:07.000]  神給我們這麼多恩典
[00:10:07.000 --> 00:10:11.600]  一定要用中國人所說的「還神」
[00:10:11.600 --> 00:10:16.600]  要有些好處給神
[00:10:16.600 --> 00:10:20.200]  因為上帝有一切的豐盛
[00:10:20.200 --> 00:10:23.400]  不需要我們回報
[00:10:23.400 --> 00:10:26.600]  祂也不需要我們有表面的獻祭
[00:10:26.600 --> 00:10:28.600]  好像要討神開心
[00:10:28.600 --> 00:10:33.400]  但不是真實的一種對神的感恩
[00:10:33.400 --> 00:10:39.200]  但祂要的是我們有一個對祂開通的耳朵
[00:10:39.200 --> 00:10:43.800]  聖經說「神將開通的耳朵賜給詩人」
[00:10:43.800 --> 00:10:45.400]  當我們想到開通耳朵的時候
[00:10:45.400 --> 00:10:49.600]  或者想回到聖經耳創下書第四十章
[00:10:49.600 --> 00:10:55.000]  就說到主耶和華開通我的耳朵
[00:10:55.000 --> 00:10:59.800]  使我能聽像受教者一樣
[00:10:59.800 --> 00:11:01.800]  然後作者繼續說
[00:11:01.800 --> 00:11:04.200]  「神賜給我開通的耳朵
[00:11:04.200 --> 00:11:10.000]  我並沒有違背也沒有退後」
[00:11:10.000 --> 00:11:13.400]  然後說到他如何跟隨神的心意
[00:11:13.400 --> 00:11:16.800]  就算是受苦被人打
[00:11:16.800 --> 00:11:20.600]  他仍然忍耐面對
[00:11:20.600 --> 00:11:23.600]  開通的耳朵正是表明一個心
[00:11:23.600 --> 00:11:28.200]  就是內心願意聽從神
[00:11:28.200 --> 00:11:30.400]  就算在甚麼處境裏面
[00:11:30.400 --> 00:11:32.000]  為了討神的起源
[00:11:32.000 --> 00:11:35.200]  也要跟隨他的旨意
[00:11:35.200 --> 00:11:38.000]  這是開通的耳朵
[00:11:38.000 --> 00:11:40.800]  詩人在表達感恩的時候就向神說
[00:11:40.800 --> 00:11:43.600]  「神啊 其實祢不是要祭品和禮物
[00:11:43.600 --> 00:11:46.800]  祢要的是開通的耳朵
[00:11:46.800 --> 00:11:49.200]  以至我能夠去聽
[00:11:49.200 --> 00:11:52.000]  我能夠去跟隨祢」
[00:11:52.000 --> 00:11:54.000]  因此你接著看第七節
[00:11:54.000 --> 00:11:57.600]  就同樣地說一個重點
[00:11:57.600 --> 00:11:59.200]  第七節聖經說
[00:11:59.200 --> 00:12:02.800]  「那時我說:看啊我來了
[00:12:02.800 --> 00:12:06.600]  經卷上已經記載我的事
[00:12:06.600 --> 00:12:08.600]  我的神啊 我樂意
[00:12:08.600 --> 00:12:12.000]  我甘心樂意遵行祢的旨意
[00:12:12.000 --> 00:12:16.400]  祢的律法常在我的心裏面」
[00:12:16.400 --> 00:12:18.800]  聖經的希伯來書第十章
[00:12:18.800 --> 00:12:21.200]  作者引用這一段經文
[00:12:21.200 --> 00:12:24.000]  來講述耶穌基督的救贖
[00:12:24.000 --> 00:12:26.000]  當基督來到世上的時候
[00:12:26.000 --> 00:12:29.800]  他樂意遵從神對他的心意
[00:12:29.800 --> 00:12:31.400]  樂意到的地步
[00:12:31.400 --> 00:12:32.600]  馴服到的地步
[00:12:32.600 --> 00:12:34.800]  甚至捨棄
[00:12:34.800 --> 00:12:37.200]  神為他預備身體
[00:12:37.200 --> 00:12:39.200]  以至他將整個人
[00:12:39.200 --> 00:12:41.000]  包括他的身體
[00:12:41.000 --> 00:12:43.000]  去捨棄
[00:12:43.000 --> 00:12:44.800]  遵從神的心意
[00:12:44.800 --> 00:12:47.200]  釘在十字架上
[00:12:47.200 --> 00:12:53.000]  目的是為要聽從神對他的引導
[00:12:53.000 --> 00:12:55.400]  感恩的心
[00:12:55.400 --> 00:12:58.400]  最清楚表達出來的
[00:12:58.400 --> 00:13:03.200]  是透過聽從神來表達出來
[00:13:03.200 --> 00:13:04.600]  每一句話講
[00:13:04.600 --> 00:13:07.200]  最真實感恩的表現
[00:13:07.200 --> 00:13:10.400]  是聽從主
[00:13:10.400 --> 00:13:13.000]  詩人就講述到對神的感恩
[00:13:13.000 --> 00:13:14.200]  一路講的時候
[00:13:14.200 --> 00:13:15.600]  他就講
[00:13:15.600 --> 00:13:19.000]  「我樂意照祢的旨意行
[00:13:19.000 --> 00:13:21.200]  祢的心意在我的裏面
[00:13:21.200 --> 00:13:25.000]  我願意聽從」
[00:13:25.000 --> 00:13:27.800]  我們想回到另一位弟兄的事情
[00:13:27.800 --> 00:13:30.800]  這位弟兄認識他很多年
[00:13:30.800 --> 00:13:33.000]  後來知道他的一些背景
[00:13:33.000 --> 00:13:35.000]  覺得很驚訝
[00:13:35.000 --> 00:13:35.800]  在早年
[00:13:35.800 --> 00:13:37.600]  這位稍為年長的弟兄
[00:13:37.600 --> 00:13:39.000]  早年的時候
[00:13:39.000 --> 00:13:40.800]  他在中國出生
[00:13:40.800 --> 00:13:44.400]  當時中國經歷很多政治風暴
[00:13:44.400 --> 00:13:46.600]  1949年
[00:13:46.600 --> 00:13:51.200]  他家人逃難出來了
[00:13:51.200 --> 00:13:53.400]  來了香港
[00:13:53.400 --> 00:13:55.800]  後來去了另外的國家
[00:13:55.800 --> 00:13:59.800]  後來輾轉去了加拿大讀書
[00:13:59.800 --> 00:14:02.000]  但是奇妙的地方就是
[00:14:02.000 --> 00:14:03.800]  去到加拿大入境的時候
[00:14:03.800 --> 00:14:07.400]  他手上是沒有一本護照
[00:14:07.400 --> 00:14:09.600]  你可以想像沒有護照
[00:14:09.600 --> 00:14:12.800]  官員怎會容許一個人入境呢?
[00:14:12.800 --> 00:14:16.400]  但是神在當中有很多奇妙的事情
[00:14:16.400 --> 00:14:18.200]  他就進了加拿大
[00:14:18.200 --> 00:14:20.800]  在加拿大正式居留
[00:14:20.800 --> 00:14:23.400]  然後在當中他有機會讀書
[00:14:23.400 --> 00:14:26.600]  後來完成他的博士學位
[00:14:26.600 --> 00:14:30.000]  一路看他的小小的傳記的時候
[00:14:30.000 --> 00:14:33.600]  就發覺很奇妙的一件事情
[00:14:33.600 --> 00:14:35.200]  在他畢業之後
[00:14:35.200 --> 00:14:36.800]  他申請一份工作
[00:14:36.800 --> 00:14:38.800]  是全個國家的人
[00:14:38.800 --> 00:14:40.200]  夢寐以求
[00:14:40.200 --> 00:14:45.000]  在政府裏面一份很重要的職位的工作
[00:14:45.000 --> 00:14:46.800]  經過長時間
[00:14:46.800 --> 00:14:50.200]  當局是約見了他
[00:14:50.200 --> 00:14:51.800]  在等候的期間
[00:14:51.800 --> 00:14:54.200]  一直等,但是沒有消息
[00:14:54.200 --> 00:14:56.400]  等了很久,沒有消息
[00:14:56.400 --> 00:14:58.800]  最終他說我要再向神祈禱
[00:14:58.800 --> 00:15:01.800]  祈禱神如果還有兩個月都沒有消息
[00:15:01.800 --> 00:15:03.600]  我要去答應另外一些公司
[00:15:03.600 --> 00:15:06.000]  嘗試尋找其他工作
[00:15:06.000 --> 00:15:08.600]  兩個月之後真的沒有消息
[00:15:08.600 --> 00:15:10.600]  他就答應了另一間公司
[00:15:10.600 --> 00:15:13.400]  去到另一間機構工作
[00:15:13.400 --> 00:15:15.000]  答應了之後
[00:15:15.000 --> 00:15:17.400]  政府這個部門打電話給他
[00:15:17.400 --> 00:15:21.200]  我們決定聘用你
[00:15:21.200 --> 00:15:22.200]  一收到消息
[00:15:22.200 --> 00:15:25.200]  這位弟兄很錯愕
[00:15:25.200 --> 00:15:27.400]  他很大掙扎
[00:15:27.400 --> 00:15:28.400]  很大的掙扎
[00:15:28.400 --> 00:15:30.400]  他一路在祈禱等候
[00:15:30.400 --> 00:15:33.800]  但是心想就是過去能夠有機會受教育
[00:15:33.800 --> 00:15:35.000]  來到這個地方
[00:15:35.000 --> 00:15:38.200]  完全是神的奇妙的恩惠
[00:15:38.200 --> 00:15:40.800]  他說我不可以再得罪神
[00:15:40.800 --> 00:15:43.200]  而且他知道自己已經答應了別人
[00:15:43.200 --> 00:15:45.000]  安排了一切的事情
[00:15:45.000 --> 00:15:47.800]  也都不可以失去這個誠信
[00:15:47.800 --> 00:15:50.600]  失去了教徒的見證
[00:15:50.600 --> 00:15:54.000]  所以他知道他不可以推遲這份工作
[00:15:54.000 --> 00:15:56.600]  所以他就跟政府說
[00:15:56.600 --> 00:15:57.400]  他說對不起
[00:15:57.400 --> 00:16:00.400]  我已經答應了另一份工作
[00:16:00.400 --> 00:16:03.200]  政府部門的負責人就跟他說
[00:16:03.200 --> 00:16:05.400]  你真的不做?
[00:16:05.400 --> 00:16:07.600]  你將來放棄機會之後
[00:16:07.600 --> 00:16:09.600]  你不再有機會了
[00:16:09.600 --> 00:16:12.400]  你會後悔的
[00:16:12.400 --> 00:16:15.200]  這位弟兄仍然很清楚表示
[00:16:15.200 --> 00:16:20.200]  我放棄這份工作
[00:16:20.200 --> 00:16:24.200]  當他在新公司工作了大概十個月之後
[00:16:24.200 --> 00:16:26.000]  某些員工需要離開
[00:16:26.000 --> 00:16:29.600]  他再次問及政府這個部門
[00:16:29.600 --> 00:16:32.200]  是否還可以申請呢?
[00:16:32.200 --> 00:16:33.400]  這個部門就說
[00:16:33.400 --> 00:16:35.400]  我們還未請到人
[00:16:35.400 --> 00:16:38.800]  你來吧
[00:16:38.800 --> 00:16:40.400]  是完全出乎他的意料
[00:16:40.400 --> 00:16:41.800]  他入教專科的部門
[00:16:41.800 --> 00:16:45.400]  後來有很重要的一些工作發展
[00:16:45.400 --> 00:16:47.200]  但很多年之後他才知道
[00:16:47.200 --> 00:16:49.200]  原來當他推遲了之後
[00:16:49.200 --> 00:16:50.800]  政府很快找到第二個
[00:16:50.800 --> 00:16:53.400]  是比他可能資歷更好的
[00:16:53.400 --> 00:16:56.400]  但這個人帶他家人一齊來到這個地區
[00:16:56.400 --> 00:16:58.000]  去應徵的時候
[00:16:58.000 --> 00:17:00.400]  突然遇到暴風雪
[00:17:00.400 --> 00:17:02.000]  在暴風雪的時候
[00:17:02.000 --> 00:17:05.800]  他的家人全體都反對爸爸
[00:17:05.800 --> 00:17:07.600]  來這個地方工作
[00:17:07.600 --> 00:17:10.000]  這個地方太難適應了
[00:17:10.000 --> 00:17:14.400]  因此這位朋友也推遲了
[00:17:14.400 --> 00:17:17.800]  之後十個月沒有適合的人選
[00:17:17.800 --> 00:17:20.600]  直至這位弟兄再提出
[00:17:20.600 --> 00:17:25.000]  然後就照舊請了他
[00:17:25.000 --> 00:17:27.200]  這個政府人員曾經說
[00:17:27.200 --> 00:17:28.800]  你放棄了
[00:17:28.800 --> 00:17:30.600]  不再有機會了
[00:17:30.600 --> 00:17:35.200]  想不到神再次將機會來交給他
[00:17:35.200 --> 00:17:37.400]  今天這位弟兄在世界不同地方
[00:17:37.400 --> 00:17:39.200]  來到作見證
[00:17:39.200 --> 00:17:40.800]  因為他已經退休
[00:17:40.800 --> 00:17:45.000]  而他在當中講述神在他身上的工作
[00:17:45.000 --> 00:17:46.400]  我想有很多弟兄姊妹
[00:17:46.400 --> 00:17:48.600]  在人生不同的階段裏面
[00:17:48.600 --> 00:17:52.400]  不斷去體會神自己在身上的作為
[00:17:52.400 --> 00:17:55.000]  但在他們的感恩的表達當中
[00:17:55.000 --> 00:17:56.200]  不單在禱告上
[00:17:56.200 --> 00:17:58.200]  他們上上去感恩
[00:17:58.200 --> 00:18:00.600]  而在他們生活的過程裏面
[00:18:00.600 --> 00:18:03.400]  向神來聽從
[00:18:03.400 --> 00:18:06.000]  遵從他們的心意
[00:18:06.000 --> 00:18:07.800]  清晰地向神表達
[00:18:07.800 --> 00:18:11.800]  他們對神的感恩心
[00:18:11.800 --> 00:18:12.800]  我們再看下去
[00:18:12.800 --> 00:18:14.000]  當聖經裏面講到
[00:18:14.000 --> 00:18:17.200]  當人體會到神的恩惠
[00:18:17.200 --> 00:18:20.800]  而且他們開始不斷地講述感謝
[00:18:20.800 --> 00:18:24.800]  去到聖經的第十一節
[00:18:24.800 --> 00:18:27.800]  有一個很清晰的信念表達出來
[00:18:27.800 --> 00:18:28.600]  耶和華說:
[00:18:28.600 --> 00:18:32.200]  「求你的憐憫不要向我指釋」
[00:18:32.200 --> 00:18:34.200]  或者另一種的翻譯
[00:18:34.200 --> 00:18:36.800]  是一個正面的宣告
[00:18:36.800 --> 00:18:40.200]  「你不會指釋你的憐憫」
[00:18:40.200 --> 00:18:40.800]  耶和華說:
[00:18:40.800 --> 00:18:43.000]  「你不會指釋你的憐憫」
[00:18:43.000 --> 00:18:43.800]  耶和華說:
[00:18:43.800 --> 00:18:49.400]  「你的慈愛和誠實必然常常會保護我」
[00:18:49.400 --> 00:18:51.800]  在這個信念之下
[00:18:51.800 --> 00:18:55.400]  你會記得我們去到第十二節
[00:18:55.400 --> 00:18:57.600]  亦都是當初一開始的時候
[00:18:57.600 --> 00:18:58.800]  私人演講的時候
[00:18:58.800 --> 00:19:03.800]  坦誠地講出自己的困擾
[00:19:03.800 --> 00:19:06.400]  認識了神的恩惠
[00:19:06.400 --> 00:19:09.800]  知道祂是慈愛的
[00:19:09.800 --> 00:19:12.400]  祂的慈愛不會改變
[00:19:12.400 --> 00:19:15.200]  明白祂是一位怎樣的上帝
[00:19:15.200 --> 00:19:17.800]  因此可以放膽地去求神
[00:19:17.800 --> 00:19:20.800]  向祂施恩
[00:19:20.800 --> 00:19:23.800]  所以你看到在第十三節開始
[00:19:23.800 --> 00:19:27.600]  祂就繼續很放膽地向神求
[00:19:27.600 --> 00:19:28.400]  耶和華說:
[00:19:28.400 --> 00:19:31.000]  「求你開恩答救我」
[00:19:31.000 --> 00:19:31.600]  耶和華說:
[00:19:31.600 --> 00:19:34.600]  「求你快來幫助我」
[00:19:34.600 --> 00:19:36.600]  接著下一個經文就說到
[00:19:36.600 --> 00:19:40.400]  祂求神保護祂勝過很多敵人
[00:19:40.400 --> 00:19:43.000]  亦都為祂主持公義
[00:19:43.000 --> 00:19:46.400]  一路說一路說
[00:19:46.400 --> 00:19:50.200]  或者我們想一想
[00:19:50.200 --> 00:19:51.200]  有些時候我們覺得
[00:19:51.200 --> 00:19:53.200]  沒錯 神是慈愛的
