
[00:00:00.000 --> 00:00:02.240]  很多人說現在香港這個社會
[00:02:23.160 --> 00:02:26.120]  不單止我們在當中可以歡喜發樂
[00:02:26.120 --> 00:02:27.760]  亦都能夠可以影響到
[00:02:27.760 --> 00:02:29.400]  我們所身處的環境
[00:02:29.400 --> 00:02:31.440]  我相信在這個時代
[00:02:31.440 --> 00:02:33.680]  神仍然留下七千人
[00:02:33.680 --> 00:02:35.560]  未曾向巴黎屈膝
[00:02:35.560 --> 00:02:37.520]  不單止七千
[00:02:37.520 --> 00:02:38.640]  可能是七萬
[00:02:38.640 --> 00:02:39.760]  可能是更多
[00:02:39.760 --> 00:02:42.240]  很多基督徒已經發起一個動力
[00:02:42.240 --> 00:02:43.720]  我們告訴自己
[00:02:43.720 --> 00:02:46.280]  我們不接受這個世界給我們的選擇
[00:02:46.280 --> 00:02:48.040]  我們有我們的選擇
[00:02:48.040 --> 00:02:49.800]  我們選擇那個
[00:02:49.800 --> 00:02:51.160]  合神心意
[00:02:51.160 --> 00:02:53.040]  光明正直的人生
[00:02:53.040 --> 00:02:54.640]  所以今天
[00:02:54.640 --> 00:02:55.840]  無論我們今天
[00:02:55.840 --> 00:02:57.520]  我們聽到甚麼
[00:02:57.520 --> 00:02:58.800]  但起碼知道
[00:02:58.800 --> 00:02:59.960]  你不是孤單
[00:02:59.960 --> 00:03:02.920]  很多頂尖和你一起面對著
[00:03:02.920 --> 00:03:04.120]  這些潮流
[00:03:04.120 --> 00:03:05.960]  而我們能夠站得住
[00:03:05.960 --> 00:03:09.200]  我今天想講回這些聖經的立場
[00:03:09.200 --> 00:03:11.480]  你說「我知道了」
[00:03:11.480 --> 00:03:12.800]  但你知道的話
[00:03:12.800 --> 00:03:13.840]  我都要講
[00:03:13.840 --> 00:03:17.800]  因為我想你更加清楚地掌握著
[00:03:17.800 --> 00:03:19.320]  亦都可以提出一些
[00:03:19.320 --> 00:03:20.520]  我們要留心的
[00:03:20.520 --> 00:03:22.920]  一些要逃避的試探
[00:03:23.120 --> 00:03:25.840]  讓我們嘗試和聖經一起思想
[00:03:25.840 --> 00:03:27.440]  首先第一方面
[00:03:27.440 --> 00:03:32.000]  如果大家翻開聖經的《創世紀》
[00:03:32.000 --> 00:03:33.760]  你會看到一個很清楚
[00:03:33.760 --> 00:03:35.320]  聖經給我們的方向
[00:03:35.320 --> 00:03:42.080]  在《創世紀》
[00:03:42.080 --> 00:03:43.680]  第二章
[00:03:43.680 --> 00:03:47.480]  第二十四節
[00:03:51.160 --> 00:03:53.280]  《創世紀》第二章第二十四節
[00:03:53.280 --> 00:03:54.720]  大家如果參加婚禮
[00:03:54.720 --> 00:03:57.000]  很多時候就會聽到一句說話說
[00:03:57.000 --> 00:04:00.320]  「因此人要離開父母
[00:04:00.320 --> 00:04:02.040]  與妻子聯合
[00:04:02.040 --> 00:04:04.640]  二人成為一體」
[00:04:04.640 --> 00:04:06.880]  我們常常都說
[00:04:06.880 --> 00:04:08.320]  聖經給我們的立場
[00:04:08.320 --> 00:04:09.800]  對於性的關係
[00:04:09.800 --> 00:04:12.160]  一個極之清楚的立場就是
[00:04:12.160 --> 00:04:14.160]  一切婚前
[00:04:14.160 --> 00:04:16.720]  婚外的性行為
[00:04:16.720 --> 00:04:18.600]  性交的行為
[00:04:18.600 --> 00:04:19.920]  都是罪
[00:04:20.920 --> 00:04:21.920]  是罪
[00:04:21.920 --> 00:04:24.120]  這個是清楚不過的
[00:04:24.120 --> 00:04:28.280]  凡是在婚姻以外的性行為
[00:04:28.280 --> 00:04:29.360]  都是罪
[00:04:29.360 --> 00:04:32.000]  在聖經說到
[00:04:32.000 --> 00:04:34.240]  「喪辰來到去將男女結合的時候」
[00:04:34.240 --> 00:04:37.240]  聖經說人要離開父母與妻子聯合
[00:04:37.240 --> 00:04:38.120]  人
[00:04:38.120 --> 00:04:42.120]  他們兩位公開地進入一種婚姻的關係裏面
[00:04:42.120 --> 00:04:44.520]  男與女子結合
[00:04:44.520 --> 00:04:46.240]  聖經說聯合
[00:04:46.240 --> 00:04:48.240]  二人成為一體
[00:04:48.600 --> 00:04:50.480]  當進入婚姻的關係之後
[00:04:50.480 --> 00:04:53.320]  他們才可以開始有身體的關係
[00:04:53.320 --> 00:04:55.360]  亦都是聯合的意思
[00:04:55.360 --> 00:04:59.040]  聯合很清楚是指一種身體的結連
[00:04:59.040 --> 00:05:00.680]  身體的關係
[00:05:00.680 --> 00:05:02.000]  性的關係
[00:05:02.000 --> 00:05:03.680]  有了性的關係之後
[00:05:03.680 --> 00:05:05.640]  二人成為一體
[00:05:05.640 --> 00:05:08.080]  而聖經很清楚在
[00:05:08.080 --> 00:05:10.360]  聖經的《哥倫多前書》第六章都提及
[00:05:10.360 --> 00:05:13.920]  哪個人與娼妓有身體的關係
[00:05:13.920 --> 00:05:17.360]  就與娼妓成為一體
[00:05:18.200 --> 00:05:19.320]  聖經說
[00:05:19.320 --> 00:05:21.640]  既然我們與基督有一體的關係
[00:05:21.640 --> 00:05:24.560]  就絕對不可以同時與罪
[00:05:24.560 --> 00:05:27.040]  與娼妓有一體的關係
[00:05:27.040 --> 00:05:28.840]  聖經給我們發現
[00:05:28.840 --> 00:05:30.200]  很清楚的方向
[00:05:30.200 --> 00:05:33.080]  在婚姻以外的性的關係
[00:05:33.080 --> 00:05:34.440]  都是得罪神
[00:05:34.440 --> 00:05:35.520]  都是罪
[00:05:35.520 --> 00:05:38.000]  這是我們要留心的
[00:05:38.000 --> 00:05:40.360]  在《新約記》《哥倫多前書》都提及
[00:05:40.360 --> 00:05:41.800]  有一些寡婦
[00:05:41.800 --> 00:05:43.920]  當他們在衡量會否再結婚的時候
[00:05:43.920 --> 00:05:45.760]  保羅給他們一個訊息就是
[00:05:46.640 --> 00:05:48.640]  既然欲火攻心
[00:05:48.640 --> 00:05:51.080]  不如嫁娶為妙
[00:05:51.080 --> 00:05:53.560]  如果內心有情慾的話
[00:05:53.560 --> 00:05:55.880]  如果沒有其他特別的難阻
[00:05:55.880 --> 00:05:57.080]  可以再結婚
[00:05:57.080 --> 00:05:58.400]  以致她的情慾
[00:05:58.400 --> 00:06:00.600]  在一個適當的環境當中
[00:06:00.600 --> 00:06:02.600]  能夠有正常的表達
[00:06:02.600 --> 00:06:05.160]  在婚姻當中有正當的表達
[00:06:05.160 --> 00:06:06.840]  否則欲火攻心
[00:06:06.840 --> 00:06:07.960]  以致犯罪
[00:06:07.960 --> 00:06:09.840]  那個就是更加不妙
[00:06:09.840 --> 00:06:12.040]  所以我們看到
[00:06:12.040 --> 00:06:13.840]  聖經讓我們知道一件事情就是
[00:06:13.840 --> 00:06:15.760]  婚姻以外
[00:06:16.000 --> 00:06:18.280]  婚姻之前的性關係
[00:06:18.280 --> 00:06:20.160]  是神所不喜歡
[00:06:20.160 --> 00:06:21.560]  是得罪神
[00:06:21.560 --> 00:06:25.440]  亦與創造的秩序是相抵觸的
[00:06:25.440 --> 00:06:28.760]  與我們與生俱來的特質是相違背的
[00:06:28.760 --> 00:06:30.760]  你說我勉強可以做
[00:06:30.760 --> 00:06:33.080]  不過對你的身體心靈
[00:06:33.080 --> 00:06:36.040]  有一種很明顯的損害和傷害
[00:06:36.040 --> 00:06:39.000]  這是聖經讓我們看到一個很清楚的重點
[00:06:39.000 --> 00:06:40.560]  但我經常問
[00:06:40.560 --> 00:06:42.560]  為甚麼神這麼緊張
[00:06:42.560 --> 00:06:45.480]  為甚麼需要這麼清楚提出一個方向
[00:06:45.960 --> 00:06:48.240]  為甚麼神這麼重視這件事呢?
[00:06:48.240 --> 00:06:52.320]  在聖經哥倫多前書我們揭去第六章
[00:06:52.320 --> 00:06:55.400]  新約的哥倫多前書
[00:06:55.400 --> 00:06:56.640]  第六章
[00:06:56.640 --> 00:07:01.560]  我們看第十八節
[00:07:01.560 --> 00:07:10.000]  第六章第十八節
[00:07:10.000 --> 00:07:12.480]  哥倫多前書
[00:07:12.480 --> 00:07:13.920]  六章十八節這樣說
[00:07:14.520 --> 00:07:17.320]  「你們要逃避淫行」
[00:07:17.320 --> 00:07:20.440]  「人所犯的無論是甚麼罪」
[00:07:20.440 --> 00:07:22.320]  「都在身子以」
[00:07:22.320 --> 00:07:23.400]  哪裡呢?
[00:07:23.400 --> 00:07:24.440]  「愛」
[00:07:24.440 --> 00:07:29.040]  「惟有行淫的是得罪自己的身子」
[00:07:29.040 --> 00:07:31.080]  聖經很清楚
[00:07:31.080 --> 00:07:33.640]  一切的罪都在身體以愛
[00:07:33.640 --> 00:07:35.000]  大家不要誤會
[00:07:35.000 --> 00:07:37.640]  聖經並不是說淫亂是最大的罪
[00:07:37.640 --> 00:07:39.240]  很多的罪都是很大
[00:07:39.240 --> 00:07:41.600]  聖經無意去分別等級
[00:07:42.040 --> 00:07:44.920]  也不是說只有淫亂是傷害身體
[00:07:44.920 --> 00:07:47.200]  很多的罪都是在傷害身體
[00:07:47.200 --> 00:07:48.120]  譬如說
[00:07:48.120 --> 00:07:49.320]  吃毒品
[00:07:49.320 --> 00:07:50.680]  醉酒
[00:07:50.680 --> 00:07:52.560]  都是在傷害自己的身體
[00:07:52.560 --> 00:07:54.880]  但聖經是說出一件事
[00:07:54.880 --> 00:07:56.240]  淫亂的事情
[00:07:56.240 --> 00:07:59.080]  是直接得罪自己的身體
[00:07:59.080 --> 00:08:01.080]  英文來說就是
[00:08:01.080 --> 00:08:03.680]  「Sin against your own body」
[00:08:03.680 --> 00:08:07.120]  淫亂的事情和其他罪不同
[00:08:07.120 --> 00:08:10.280]  因為它是直接傷害你的身體
[00:08:10.280 --> 00:08:11.640]  或者準確地說
[00:08:11.640 --> 00:08:15.200]  它是直接進入到你人格的深處
[00:08:15.200 --> 00:08:18.800]  進入到你生命的深層之處
[00:08:18.800 --> 00:08:22.880]  產生對你一個不能夠補救的
[00:08:22.880 --> 00:08:25.560]  一種心靈身體的傷害
[00:08:25.560 --> 00:08:28.920]  去到你自己身體的根本裏面
[00:08:28.920 --> 00:08:31.960]  大家很多時候看見
[00:08:31.960 --> 00:08:34.400]  報紙說的一些醉酒駕駛
[00:08:34.400 --> 00:08:36.120]  有時候很可怕
[00:08:36.120 --> 00:08:37.440]  一輛新車落地
[00:08:37.440 --> 00:08:39.000]  一個星期都不夠
[00:08:39.000 --> 00:08:40.520]  最漂亮的法拉利跑車
[00:08:40.520 --> 00:08:41.320]  「砰」一聲
[00:08:42.040 --> 00:08:43.320]  百多萬沒有了
[00:08:43.320 --> 00:08:45.640]  有些人說不怕
[00:08:45.640 --> 00:08:46.920]  「我很小心駕車的」
[00:08:46.920 --> 00:08:48.440]  沒錯 有些人會很小心駕車
[00:08:48.440 --> 00:08:50.960]  有時候稍為碰到欄杆
[00:08:50.960 --> 00:08:52.000]  泵把凹了一點
[00:08:52.000 --> 00:08:52.680]  沒有所謂
[00:08:52.680 --> 00:08:55.880]  有時候不小心去到一些很爛的路
[00:08:55.880 --> 00:08:57.360]  遇到一些硬的石頭
[00:08:57.360 --> 00:08:58.400]  最多爆胎
[00:08:58.400 --> 00:09:00.040]  馬上換了輪胎
[00:09:00.040 --> 00:09:01.600]  就可以重新換過
[00:09:01.600 --> 00:09:03.120]  開車用過
[00:09:03.120 --> 00:09:05.480]  但何時一個人選擇
[00:09:05.480 --> 00:09:09.440]  將他的汽車的摩打抽出來
[00:09:09.920 --> 00:09:12.480]  然後將它破壞
[00:09:12.480 --> 00:09:15.880]  這輛車就永遠不可以再開動
[00:09:15.880 --> 00:09:17.120]  你說不怕
[00:09:17.120 --> 00:09:18.440]  找一個新的摩打
[00:09:18.440 --> 00:09:20.800]  但那輛已經不是那輛車了
[00:09:20.800 --> 00:09:22.600]  沒有了原本的摩打
[00:09:22.600 --> 00:09:23.800]  已經是另一輛車了
[00:09:23.800 --> 00:09:25.280]  我的意思是
[00:09:25.280 --> 00:09:26.360]  淫亂的事情
[00:09:26.360 --> 00:09:28.320]  聖經極之嚴重地提出
[00:09:28.320 --> 00:09:29.960]  行淫的事情
[00:09:29.960 --> 00:09:32.840]  是傷害自己的身子
[00:09:32.840 --> 00:09:34.760]  得罪自己的身子
[00:09:34.760 --> 00:09:36.120]  因此聖經很清楚
[00:09:36.120 --> 00:09:37.200]  很重視這件事情
[00:09:37.200 --> 00:09:39.960]  它說每人要守住自己的身子
[00:09:39.960 --> 00:09:43.280]  不要讓淫亂得罪自己
[00:09:43.280 --> 00:09:44.720]  自己的身體
[00:09:44.720 --> 00:09:46.280]  這是第一個原因
[00:09:46.280 --> 00:09:48.520]  為什麼我們需要重視這方面
[00:09:48.520 --> 00:09:49.760]  第二個原因
[00:09:49.760 --> 00:09:51.800]  聖經下面再講第十九節
[00:09:51.800 --> 00:09:55.800]  「豈不知你們的身子就是聖靈的電
[00:09:55.800 --> 00:09:58.280]  這聖靈是從神而來
[00:09:58.280 --> 00:10:00.280]  住在你們裡頭的
[00:10:00.280 --> 00:10:02.960]  並且你們不是自己的人」
[00:10:02.960 --> 00:10:04.440]  聖經說
[00:10:04.440 --> 00:10:06.400]  身體是聖靈的電
[00:10:06.640 --> 00:10:10.920]  有聖靈從神那裡被差遣來到我們的生命當中
[00:10:10.920 --> 00:10:12.920]  居住在我們的裡面
[00:10:12.920 --> 00:10:15.600]  我認識一位弟兄
[00:10:15.600 --> 00:10:19.280]  這位弟兄他吃了很多年煙
[00:10:19.280 --> 00:10:21.360]  有些人就告訴他
[00:10:21.360 --> 00:10:22.800]  你做教徒還不停地吸煙
[00:10:22.800 --> 00:10:24.080]  傷害身體
[00:10:24.080 --> 00:10:25.840]  他就說
[00:10:25.840 --> 00:10:26.480]  沒有啊
[00:10:26.480 --> 00:10:28.000]  聖經沒有哪裡告訴我們
[00:10:28.000 --> 00:10:29.360]  不可吸煙
[00:10:29.360 --> 00:10:33.240]  有沒有哪個誡命寫著不准吸煙的呢?
[00:10:34.680 --> 00:10:37.280]  有一次他自己也忍不住
[00:10:37.280 --> 00:10:39.480]  他覺得應該去澄清這個問題
[00:10:39.480 --> 00:10:42.240]  有一次他找了一位牧者聊天
[00:10:42.240 --> 00:10:44.440]  牧者告訴他
[00:10:44.440 --> 00:10:45.080]  沒錯
[00:10:45.080 --> 00:10:48.320]  聖經沒有寫著不可吸煙
[00:10:48.320 --> 00:10:50.120]  但聖經告訴我們
[00:10:50.120 --> 00:10:52.920]  我們的身體是聖靈的電
[00:10:52.920 --> 00:10:55.120]  你想不想你的身體
[00:10:55.120 --> 00:10:56.720]  就是聖靈的電
[00:10:56.720 --> 00:10:57.960]  烏煙瘴氣呢?
[00:10:57.960 --> 00:10:59.960]  他想一想
[00:10:59.960 --> 00:11:01.040]  烏煙瘴氣
[00:11:01.040 --> 00:11:03.160]  他馬上回到酒樓的廚房
[00:11:03.640 --> 00:11:04.600]  那些情況
[00:11:04.600 --> 00:11:06.320]  很骯髒、很邋遢
[00:11:06.320 --> 00:11:07.920]  他說我不想
[00:11:07.920 --> 00:11:09.840]  我不想我的身體
[00:11:09.840 --> 00:11:11.640]  是烏煙瘴氣
[00:11:11.640 --> 00:11:13.480]  更加不想神的聖電
[00:11:13.480 --> 00:11:15.800]  被稱為神聖的地方
[00:11:15.800 --> 00:11:17.440]  是烏煙瘴氣
[00:11:17.440 --> 00:11:19.640]  在那天聊天之後
[00:11:19.640 --> 00:11:21.000]  翌日早上
[00:11:21.000 --> 00:11:22.040]  他就祈禱
[00:11:22.040 --> 00:11:25.200]  他有史以來第一次很認真地祈禱
[00:11:25.200 --> 00:11:26.000]  他說「神啊」
[00:11:26.000 --> 00:11:27.800]  「我吸煙很多年」
[00:11:27.800 --> 00:11:30.880]  「但今天我想向祢禱告」
[00:11:31.080 --> 00:11:34.640]  「我不想再用煙來污染祢的聖電」
[00:11:34.640 --> 00:11:36.560]  「所以求祢幫助我」
[00:11:36.560 --> 00:11:38.920]  「讓我可以不再吸煙」
[00:11:38.920 --> 00:11:41.080]  很奇妙
[00:11:41.080 --> 00:11:42.640]  當他祈禱之後
[00:11:42.640 --> 00:11:44.080]  過了幾天
[00:11:44.080 --> 00:11:45.880]  他也發覺大家突然覺得
[00:11:45.880 --> 00:11:46.960]  「為甚麼你最近不吸煙?」
[00:11:46.960 --> 00:11:48.360]  他說「為甚麼這麼奇怪?」
[00:11:48.360 --> 00:11:51.160]  他說自己失去了吸煙的動機
[00:11:51.160 --> 00:11:53.720]  他就想可能最近感冒
[00:11:53.720 --> 00:11:55.760]  身體不太好
[00:11:55.760 --> 00:11:57.080]  所以不想吸煙
[00:11:57.080 --> 00:11:58.880]  但過了一星期
[00:11:58.880 --> 00:12:00.040]  兩個星期
[00:12:00.560 --> 00:12:02.920]  他也不再有動機吸煙
[00:12:02.920 --> 00:12:06.760]  當威帝兄告訴我他的見證時
[00:12:06.760 --> 00:12:08.240]  我心裏很感恩
[00:12:08.240 --> 00:12:10.240]  當他認真地告訴神
[00:12:10.240 --> 00:12:11.560]  「神啊 求祢幫我」
[00:12:11.560 --> 00:12:12.440]  「釋放我」
[00:12:12.440 --> 00:12:14.640]  從煙韌中釋放出來的時候
[00:12:14.640 --> 00:12:16.640]  在他意想不到的情況下
[00:12:16.640 --> 00:12:17.800]  神就釋放他
[00:12:17.800 --> 00:12:19.600]  他就在那一時間
[00:12:19.600 --> 00:12:21.760]  失去了他的煙韌
[00:12:21.760 --> 00:12:24.360]  丙子梅聖經說
[00:12:24.360 --> 00:12:26.160]  「你是聖靈的電」
[00:12:26.160 --> 00:12:28.640]  「你要很重視你的身體」
[00:12:29.960 --> 00:12:30.680]  人家說「不是啊」
[00:12:30.680 --> 00:12:31.880]  「我這個臭皮囊」
[00:12:31.880 --> 00:12:33.600]  「沒有甚麼價值」
[00:12:33.600 --> 00:12:35.640]  「我這個樣子」
[00:12:35.640 --> 00:12:37.080]  「我這個身體」
[00:12:37.080 --> 00:12:38.680]  「不是真的那麼有價值」
[00:12:38.680 --> 00:12:40.800]  「但你不要這樣說」
[00:12:40.800 --> 00:12:41.880]  「你這樣說的時候」
[00:12:41.880 --> 00:12:43.800]  「你就是認為神」
[00:12:43.800 --> 00:12:45.960]  「祂選擇錯誤了」
[00:12:45.960 --> 00:12:47.840]  「認為神錯誤地」
[00:12:47.840 --> 00:12:49.680]  「將一個寶貴的祂的靈」
[00:12:49.680 --> 00:12:52.320]  「放在一個沒有價值的身體裏面」
[00:12:52.320 --> 00:12:53.240]  「不是的」
[00:12:53.240 --> 00:12:57.160]  我自己身材頗高
[00:12:57.160 --> 00:12:58.560]  未夠六呎
[00:12:58.560 --> 00:12:59.680]  不過差不多六呎
[00:13:00.640 --> 00:13:01.720]  但很多丙子梅看到我
[00:13:01.720 --> 00:13:02.680]  就說「施牧師」
[00:13:02.680 --> 00:13:04.520]  「你瘦一點」
[00:13:04.520 --> 00:13:06.280]  我就說「是的」
[00:13:06.280 --> 00:13:07.120]  「差一點點」
[00:13:07.120 --> 00:13:08.920]  我都是
[00:13:08.920 --> 00:13:11.360]  有些三十年不變的情況
[00:13:11.360 --> 00:13:13.080]  我很多年都沒有增磅
[00:13:13.080 --> 00:13:14.040]  都沒有減磅
[00:13:14.040 --> 00:13:16.000]  但有一次我祈禱神
[00:13:16.000 --> 00:13:18.000]  「為了丙子梅不用擔心我」
[00:13:18.000 --> 00:13:22.520]  「你讓我可以增一點磅」
[00:13:22.520 --> 00:13:26.240]  我都會關心自己這方面
[00:13:26.240 --> 00:13:28.800]  但在我自己內心
[00:13:28.800 --> 00:13:29.360]  我知道
[00:13:29.360 --> 00:13:30.520]  就算我很瘦
[00:13:30.520 --> 00:13:34.680]  就算我未必有很美貌的面容
[00:13:34.680 --> 00:13:36.320]  但我知道
[00:13:36.320 --> 00:13:37.440]  我是貴重的
[00:13:37.440 --> 00:13:39.880]  因為聖靈住在我的裏面
[00:13:39.880 --> 00:13:41.440]  因為天地的神
[00:13:41.440 --> 00:13:43.520]  樂而居住在我生命當中
[00:13:43.520 --> 00:13:44.880]  我是寶貴的
[00:13:44.880 --> 00:13:47.080]  我會尊重自己的身體
[00:13:47.080 --> 00:13:48.880]  我會重視我的身體
[00:13:48.880 --> 00:13:51.760]  我不容許身體隨便被玷污
[00:13:51.760 --> 00:13:54.960]  丙子梅抱著一個這樣的心志
[00:13:54.960 --> 00:13:56.360]  告訴自己
[00:13:56.360 --> 00:13:57.800]  你的身體是寶貴的
[00:13:58.440 --> 00:13:59.440]  是潔淨的
[00:13:59.440 --> 00:14:01.960]  不要輕視自己的身體
[00:14:01.960 --> 00:14:05.080]  不要隨便代理自己的身體
[00:14:05.080 --> 00:14:06.520]  因為聖經說
[00:14:06.520 --> 00:14:10.360]  「豈不知你們的身子就是聖靈的殿」
[00:14:10.360 --> 00:14:13.800]  在當中有聖靈居住在其中
[00:14:13.800 --> 00:14:15.960]  但何時你輕視自己的身體
[00:14:15.960 --> 00:14:17.640]  隨便用自己的身體
[00:14:17.640 --> 00:14:18.640]  聖經說
[00:14:18.640 --> 00:14:22.080]  「你豈不知道你不是自己的人?」
[00:14:22.080 --> 00:14:23.760]  你會說「為甚麼?」
[00:14:23.760 --> 00:14:25.320]  「我是屬於自己的」
[00:14:25.320 --> 00:14:27.200]  但聖經說「不是」
[00:14:28.000 --> 00:14:29.320]  這個身體不是你的
[00:14:29.320 --> 00:14:31.160]  是神用重價買贖回來的
[00:14:31.160 --> 00:14:32.760]  耶穌也釘十字架在上面
[00:14:32.760 --> 00:14:35.280]  以祂的生命換取你的生命
[00:14:35.280 --> 00:14:37.520]  所以今天雖然你是你的
[00:14:37.520 --> 00:14:40.840]  但嚴格來說你的身體是屬於神的
[00:14:40.840 --> 00:14:42.920]  你不是你自己的
[00:14:42.920 --> 00:14:44.240]  正因為這樣
[00:14:44.240 --> 00:14:46.040]  你更加要格外小心
[00:14:46.040 --> 00:14:48.200]  如果這本書你說是自己的
[00:14:48.200 --> 00:14:48.920]  沒有所謂
[00:14:48.920 --> 00:14:50.120]  弄壞了不要緊
[00:14:50.120 --> 00:14:51.640]  不過如果你借回來的
[00:14:51.640 --> 00:14:54.200]  甚至你知道很珍貴的書
[00:14:54.200 --> 00:14:56.720]  是要很留心地還給別人的
[00:14:56.720 --> 00:14:58.960]  而只要還給一個很尊貴的朋友
[00:14:58.960 --> 00:15:01.080]  我想你不會太隨便
[00:15:01.080 --> 00:15:03.760]  你的身體是屬於神的
[00:15:03.760 --> 00:15:05.560]  因此要小心
[00:15:05.560 --> 00:15:06.680]  保管
[00:15:06.680 --> 00:15:07.600]  管理它
[00:15:07.600 --> 00:15:10.200]  但有些情況有人輕視身體
[00:15:10.200 --> 00:15:11.520]  會帶來甚麼後果呢?
[00:15:11.520 --> 00:15:13.040]  大家請看多注經文
[00:15:13.040 --> 00:15:15.440]  在後面貼上來加前書
[00:15:15.440 --> 00:15:22.520]  聖經貼前第四章第七節
[00:15:26.440 --> 00:15:28.120]  在第四章第七節
[00:15:28.120 --> 00:15:30.000]  聖經說
[00:15:30.000 --> 00:15:33.560]  「神召我們
[00:15:33.560 --> 00:15:38.720]  本不是要我們沾染污穢
[00:15:38.720 --> 00:15:41.920]  乃是要我們成為聖傑」
[00:15:41.920 --> 00:15:44.280]  跟著第四章第八節
