
[00:00:00.000 --> 00:00:04.440]  大家知道我們今天會講關於靈洗和聖靈充滿
[00:02:32.400 --> 00:02:34.400]  大家一起看看我們上上
[00:02:34.400 --> 00:02:35.480]  或者先看一次聖經
[00:02:35.480 --> 00:02:38.080]  就是哥林多前書第十二章
[00:02:38.080 --> 00:02:45.320]  哥林多前書第十二章
[00:02:45.320 --> 00:02:46.880]  大家看第十三節
[00:02:46.880 --> 00:03:13.680]  (聖經)
[00:03:13.680 --> 00:03:16.880]  這個受洗的字眼是一個過去時式
[00:03:16.880 --> 00:03:18.080]  Past tense
[00:03:18.080 --> 00:03:19.920]  是表示所有的人
[00:03:19.920 --> 00:03:21.560]  當他一信主的時候
[00:03:21.560 --> 00:03:24.840]  已經領受了聖靈的洗
[00:03:24.840 --> 00:03:27.480]  已經領受了聖靈的洗
[00:03:27.480 --> 00:03:29.480]  如果大家記得我們上上提到
[00:03:29.480 --> 00:03:31.240]  《四大同傳》第二章三十八節
[00:03:31.240 --> 00:03:34.360]  就是當我們去奉耶穌的名受洗
[00:03:34.360 --> 00:03:37.960]  就必領受所賜的聖靈
[00:03:37.960 --> 00:03:40.640]  聖經多處這樣說
[00:03:40.640 --> 00:03:42.000]  就是一信耶穌的時候
[00:03:42.000 --> 00:03:44.720]  已經領受了靈洗
[00:03:44.720 --> 00:03:48.320]  一次過聖靈已經進入我們生命當中
[00:03:48.320 --> 00:03:50.680]  而是永遠與我們同在
[00:03:50.680 --> 00:03:53.120]  這是我們過去多次重複所說的
[00:03:53.120 --> 00:03:56.320]  所以聖經其實一貫的立場就是
[00:03:56.320 --> 00:03:57.520]  信耶穌那一刻
[00:03:57.520 --> 00:03:59.480]  已經領受聖靈
[00:03:59.480 --> 00:04:03.440]  已經接受了耶穌給我們的靈洗
[00:04:03.440 --> 00:04:07.080]  這是聖經基礎的一個真理
[00:04:07.080 --> 00:04:10.720]  但是究竟有沒有第二次的靈洗呢?
[00:04:11.000 --> 00:04:13.360]  有些人就說在聖經的《士堂傳》
[00:04:13.360 --> 00:04:14.440]  有幾次記載
[00:04:14.440 --> 00:04:16.160]  當一些人信主之後
[00:04:16.160 --> 00:04:18.040]  他們先領受聖靈
[00:04:18.040 --> 00:04:20.640]  是不是有第二次的靈洗呢?
[00:04:20.640 --> 00:04:21.720]  我們大家試試看
[00:04:21.720 --> 00:04:25.240]  有四處經文在《士堂傳》有關這方面的
[00:04:25.240 --> 00:04:27.640]  《士堂傳》第二章
[00:04:27.640 --> 00:04:33.360]  這裡大家會比較熟悉
[00:04:33.360 --> 00:04:35.800]  就是描寫到當時五順節的情況
[00:04:35.800 --> 00:04:39.520]  當時五順節降臨的時候
[00:04:39.520 --> 00:04:40.800]  聖靈降臨的時候
[00:04:40.920 --> 00:04:42.520]  他們就領受聖靈了
[00:04:42.520 --> 00:04:44.600]  第二章第四節就提到
[00:04:44.600 --> 00:04:47.120]  「他們就都被聖靈充滿
[00:04:47.120 --> 00:04:49.160]  按著聖靈所賜的口才
[00:04:49.160 --> 00:04:51.160]  說起別國的話來」
[00:04:51.160 --> 00:04:54.560]  這群弟兄姊妹是已經信了耶穌
[00:04:54.560 --> 00:04:55.880]  而在這個時候
[00:04:55.880 --> 00:04:57.680]  他們先領受聖靈
[00:04:57.680 --> 00:05:00.440]  而且是能夠說出方言來
[00:05:00.440 --> 00:05:02.560]  大家再看第八章
[00:05:02.560 --> 00:05:07.640]  《士堂傳》第八章
[00:05:09.520 --> 00:05:12.720]  我們留意到當時有一群比較特殊的群體
[00:05:12.720 --> 00:05:14.400]  在第十四節記載
[00:05:14.400 --> 00:05:16.880]  當時有一群撒瑪利亞人
[00:05:16.880 --> 00:05:18.280]  他們領受了神的道
[00:05:18.280 --> 00:05:20.920]  也意思著他們已經信了耶穌了
[00:05:20.920 --> 00:05:24.280]  但是在耶路撒冷的門徒知道
[00:05:24.280 --> 00:05:26.560]  他們是未曾領受聖靈的
[00:05:26.560 --> 00:05:28.320]  聖經就提到
[00:05:28.320 --> 00:05:31.400]  他們彼得和約翰就去到他們當中
[00:05:31.400 --> 00:05:32.800]  就為他們禱告
[00:05:32.800 --> 00:05:34.840]  要叫他們受聖靈
[00:05:34.840 --> 00:05:38.240]  因為聖靈還沒有降在他們一個人身上
[00:05:38.520 --> 00:05:41.120]  他們只奉耶穌的名受了洗
[00:05:41.120 --> 00:05:43.520]  於是使徒按手在他們頭上
[00:05:43.520 --> 00:05:45.440]  他們就受了聖靈
[00:05:45.440 --> 00:05:47.320]  他們都是信了主
[00:05:47.320 --> 00:05:48.520]  領受了神的道
[00:05:48.520 --> 00:05:50.720]  但是當時未曾領受聖靈
[00:05:50.720 --> 00:05:53.800]  這群是撒瑪利亞人
[00:05:53.800 --> 00:05:56.120]  我們再看多兩次經文
[00:05:56.120 --> 00:05:59.680]  才一起來了解四段經文的意思
[00:05:59.680 --> 00:06:01.760]  我們再看後面的第十章
[00:06:01.760 --> 00:06:07.000]  第十章提到哥利留的家中
[00:06:07.040 --> 00:06:09.240]  一群外邦人信主的情況
[00:06:09.240 --> 00:06:11.560]  第十章第四十四節
[00:06:11.560 --> 00:06:16.600]  當時彼得向他們講聖經的真道
[00:06:16.600 --> 00:06:17.680]  第四十四節就說
[00:06:17.680 --> 00:06:19.200]  彼得還說話的時候
[00:06:19.200 --> 00:06:22.000]  聖靈降在一切聽到的人身上
[00:06:22.000 --> 00:06:23.600]  他們就領受聖靈
[00:06:23.600 --> 00:06:25.600]  而且講謊言讚美神
[00:06:25.600 --> 00:06:26.800]  偉大
[00:06:26.800 --> 00:06:29.880]  而彼得就講四十七節
[00:06:29.880 --> 00:06:30.920]  於是彼得說
[00:06:30.920 --> 00:06:33.160]  「這些人既受了聖靈與我們一樣
[00:06:33.160 --> 00:06:36.160]  順眼禁止用水給他們施洗
[00:06:36.320 --> 00:06:38.320]  就吩咐幫他們施洗了」
[00:06:38.320 --> 00:06:42.200]  這是為一群在哥利留家中的外邦人
[00:06:42.200 --> 00:06:43.560]  所發生的事情
[00:06:43.560 --> 00:06:45.800]  最後大家看第十九章
[00:06:45.800 --> 00:06:52.880]  在第十九章提到一群
[00:06:52.880 --> 00:06:57.160]  曾經領受施洗約翰的洗禮的門徒
[00:06:57.160 --> 00:07:00.200]  第十九章
[00:07:00.200 --> 00:07:02.400]  當時保羅去到他們當中
[00:07:02.400 --> 00:07:04.600]  發現他們未曾接受聖靈
[00:07:04.600 --> 00:07:05.720]  第二節就說
[00:07:05.800 --> 00:07:06.840]  「問他們說
[00:07:06.840 --> 00:07:09.400]  你們信的時候受了聖靈沒有
[00:07:09.400 --> 00:07:11.240]  他們回答說沒有
[00:07:11.240 --> 00:07:14.000]  也未曾聽見有聖靈賜下來
[00:07:14.000 --> 00:07:14.840]  保羅說
[00:07:14.840 --> 00:07:16.800]  這讓你們受的是甚麼洗呢?
[00:07:16.800 --> 00:07:19.520]  他們就說是約翰的洗禮
[00:07:19.520 --> 00:07:20.800]  悔改的洗禮」
[00:07:20.800 --> 00:07:22.640]  然後接著第五節
[00:07:22.640 --> 00:07:24.480]  「他們聽見者說
[00:07:24.480 --> 00:07:26.680]  就奉主耶穌的名受洗
[00:07:26.680 --> 00:07:28.640]  保羅按手在他們頭上
[00:07:28.640 --> 00:07:30.640]  聖靈便降在他們身上
[00:07:30.640 --> 00:07:32.920]  他們就說謊言又說預言
[00:07:32.920 --> 00:07:36.080]  一共約有十二個人」
[00:07:36.080 --> 00:07:38.800]  剛才我們看到有四處經文
[00:07:38.800 --> 00:07:40.120]  《舍行傳》第二章
[00:07:40.120 --> 00:07:41.160]  第八章
[00:07:41.160 --> 00:07:42.120]  第十章
[00:07:42.120 --> 00:07:43.200]  第十九章
[00:07:43.200 --> 00:07:45.840]  這四處是《聖經》《舍行傳》裏面
[00:07:45.840 --> 00:07:47.320]  唯一記載到
[00:07:47.320 --> 00:07:49.200]  是一些人信主之後
[00:07:49.200 --> 00:07:53.000]  他們之後才領受聖靈
[00:07:53.000 --> 00:07:56.240]  其實剛才說到外邦人的情況
[00:07:56.240 --> 00:07:58.120]  也未必是之後
[00:07:58.120 --> 00:07:59.480]  可能是即時信耶穌
[00:07:59.480 --> 00:08:01.000]  而即時領受聖靈
[00:08:01.880 --> 00:08:04.480]  很多人根據這幾節經文說出
[00:08:04.480 --> 00:08:07.280]  我們有一個第二次的靈洗
[00:08:07.280 --> 00:08:10.480]  基督徒在初選耶穌的時候
[00:08:10.480 --> 00:08:12.080]  未曾領受聖靈
[00:08:12.080 --> 00:08:15.160]  或者說未曾充分地領受聖靈
[00:08:15.160 --> 00:08:18.120]  因此必須追求有第二次的靈洗
[00:08:18.120 --> 00:08:21.320]  才會得到一個完全的聖靈的充滿
[00:08:21.320 --> 00:08:25.480]  但這個解釋對經文是有一種錯誤的理解
[00:08:25.480 --> 00:08:27.800]  就是因為第二章所說的
[00:08:27.800 --> 00:08:30.280]  是當時一個歷史的事件
[00:08:30.280 --> 00:08:34.680]  就是聖靈是第一次降臨在教會身上
[00:08:34.680 --> 00:08:37.000]  是一個歷史性的開始
[00:08:37.000 --> 00:08:39.760]  不可以成為一個通則來看
[00:08:39.760 --> 00:08:43.480]  而接著提到的第八章、第十章、第十九章
[00:08:43.480 --> 00:08:45.600]  是分別提到有撒瑪尼亞人
[00:08:45.600 --> 00:08:47.080]  外邦人
[00:08:47.080 --> 00:08:49.080]  和施洗日漢的門徒
[00:08:49.080 --> 00:08:52.160]  這三類都是特別的群體
[00:08:52.160 --> 00:08:55.600]  而當時這三個群體是被猶太人認為
[00:08:55.600 --> 00:08:58.000]  不能夠在神的角度裏面的人群
[00:08:58.680 --> 00:09:01.680]  撒瑪尼亞人他們覺得他們是敵對神的
[00:09:01.680 --> 00:09:03.080]  外邦人就更加是
[00:09:03.080 --> 00:09:05.200]  施洗日漢他們本身似乎
[00:09:05.200 --> 00:09:08.160]  和耶穌所傳講的真理有分別
[00:09:08.160 --> 00:09:13.760]  因此當時是未得到一般的猶太的信徒來接受
[00:09:13.760 --> 00:09:17.680]  聖經給我們發現就是這幾個特別的群體
[00:09:17.680 --> 00:09:22.360]  是神特別有一個心意讓使徒去到他們當中
[00:09:22.360 --> 00:09:24.600]  而是很積極地
[00:09:25.000 --> 00:09:29.280]  親自見證到聖靈都臨到他們身上
[00:09:29.280 --> 00:09:31.920]  是見證著這幾個群體
[00:09:31.920 --> 00:09:35.400]  和耶路撒冷的聖徒是合一的關係
[00:09:35.400 --> 00:09:38.280]  有共同平等的關係
[00:09:38.280 --> 00:09:40.400]  而且都能夠在神的面前
[00:09:40.400 --> 00:09:43.600]  都有一齊的地位
[00:09:43.600 --> 00:09:45.880]  一同領受聖靈的恩賜
[00:09:45.880 --> 00:09:48.600]  在神的眼中沒有偏袒哪一個
[00:09:48.600 --> 00:09:49.880]  無論哪個群體
[00:09:49.880 --> 00:09:52.320]  都不應該當他們是次等的
[00:09:52.320 --> 00:09:54.400]  或者在神的角度以外的
[00:09:55.400 --> 00:09:59.240]  而使徒當時是直接參與在各個過程當中
[00:09:59.240 --> 00:10:02.600]  親眼見到神怎樣將聖靈賜給他們
[00:10:02.600 --> 00:10:06.360]  而將彼此間的關係建立了
[00:10:06.360 --> 00:10:09.240]  產生了一種合一共同的關係
[00:10:09.240 --> 00:10:11.200]  這四種特殊的情況
[00:10:11.200 --> 00:10:14.200]  是我們了解了特殊的當時歷史的背景
[00:10:14.200 --> 00:10:15.920]  亦都不可以作為一個通則
[00:10:15.920 --> 00:10:17.920]  來看我們現在的狀況
[00:10:17.920 --> 00:10:20.480]  這是一個基礎我們的了解
[00:10:20.480 --> 00:10:22.000]  然後我們問一個問題
[00:10:22.000 --> 00:10:23.680]  或者我們先看看
[00:10:23.800 --> 00:10:26.960]  當時剛才提到的幾個聖靈充滿的情況
[00:10:26.960 --> 00:10:28.240]  都有方言的出現
[00:10:28.240 --> 00:10:29.720]  我們自漸問一個問題
[00:10:29.720 --> 00:10:31.040]  就是聖靈的充滿
[00:10:31.040 --> 00:10:33.440]  是否必須有方言的出現
[00:10:33.440 --> 00:10:35.680]  才證實是充滿呢?
[00:10:35.680 --> 00:10:37.120]  是有聖靈充滿呢?
[00:10:37.120 --> 00:10:38.760]  大家看到這幾句經文
[00:10:38.760 --> 00:10:41.080]  這幾句經文讓我們看到
[00:10:41.080 --> 00:10:42.600]  就算有聖靈的充滿
[00:10:42.600 --> 00:10:44.640]  未必有方言的出現
[00:10:44.640 --> 00:10:47.560]  在第四章第三十一節
[00:10:52.520 --> 00:10:54.520]  第四章第三十一節
[00:10:54.520 --> 00:10:57.520]  曾經提到
[00:10:57.520 --> 00:10:58.760]  「禱告完了
[00:10:58.760 --> 00:11:00.440]  聚會的地方震動
[00:11:00.440 --> 00:11:02.520]  他們就都被聖靈充滿
[00:11:02.520 --> 00:11:05.040]  放膽講論神的道」
[00:11:05.040 --> 00:11:06.800]  聖靈充滿一個表現
[00:11:06.800 --> 00:11:08.520]  就是他們有大的膽量
[00:11:08.520 --> 00:11:10.320]  以前很畏縮很害怕的
[00:11:10.320 --> 00:11:12.720]  現在放膽講述神的道
[00:11:12.720 --> 00:11:15.040]  這是聖靈充滿的一種表現
[00:11:15.040 --> 00:11:17.160]  大家再看後面第七章
[00:11:17.160 --> 00:11:19.640]  第五十五節
[00:11:19.640 --> 00:11:22.160]  當時屍體反映的情況
[00:11:22.680 --> 00:11:26.280]  第七章第五十五節
[00:11:26.280 --> 00:11:28.480]  屍體反映的聖靈充滿
[00:11:28.480 --> 00:11:30.080]  「定睛望天
[00:11:30.080 --> 00:11:31.920]  看見神的榮耀
[00:11:31.920 --> 00:11:34.520]  又看見耶穌站在神的右邊」
[00:11:34.520 --> 00:11:36.400]  聖靈充滿屍體反映
[00:11:36.400 --> 00:11:38.160]  它的表現就是
[00:11:38.160 --> 00:11:40.440]  它能夠有一種屬靈的透視
[00:11:40.440 --> 00:11:41.920]  它看到神的榮耀
[00:11:41.920 --> 00:11:44.000]  在天上彰顯出來
[00:11:44.000 --> 00:11:46.560]  但當時它並沒有講到方言
[00:11:46.560 --> 00:11:49.200]  大家再看後面第十三章
[00:11:51.960 --> 00:11:54.880]  第十三章第五十二節
[00:11:54.880 --> 00:12:02.840]  當時提到門徒被趕逐出境
[00:12:02.840 --> 00:12:06.600]  但他們完全沒有任何悲愁的情緒
[00:12:06.600 --> 00:12:07.800]  第五十二節說
[00:12:07.800 --> 00:12:09.840]  他們門徒滿心喜樂
[00:12:09.840 --> 00:12:11.720]  又被聖靈充滿
[00:12:11.720 --> 00:12:13.560]  他們被聖靈充滿的時候
[00:12:13.560 --> 00:12:16.240]  他們表現出一種喜樂的生命
[00:12:16.240 --> 00:12:18.040]  不怕很多的逼迫
[00:12:18.040 --> 00:12:20.200]  生命仍然是歡喜快樂的
[00:12:20.960 --> 00:12:22.480]  我們再看的時候就發現
[00:12:22.480 --> 00:12:24.120]  原來很多地方記載
[00:12:24.120 --> 00:12:26.920]  很多的使徒當時被聖靈充滿的時候
[00:12:26.920 --> 00:12:28.920]  他們不一定講方言
[00:12:28.920 --> 00:12:32.080]  有很多不同的表達方式
[00:12:32.080 --> 00:12:34.760]  包括了膽量大增
[00:12:34.760 --> 00:12:37.400]  包括了充滿著喜樂
[00:12:37.400 --> 00:12:39.520]  包括了他對神
[00:12:39.520 --> 00:12:42.960]  屬靈的事情有一種特別的眼光和認知
[00:12:42.960 --> 00:12:46.360]  這些都是聖靈其中一些表現的方式
[00:12:46.360 --> 00:12:48.440]  我們就發現原來聖靈充滿
[00:12:48.440 --> 00:12:50.280]  有很多不同的表現方式
[00:12:50.360 --> 00:12:53.640]  而不一定是透過方言來表達出來
[00:12:53.640 --> 00:12:55.720]  而剛才所提的四處
[00:12:55.720 --> 00:12:57.480]  一開始所說的四處經文
[00:12:57.480 --> 00:13:00.040]  在一些比較特殊的狀況之下
[00:13:00.040 --> 00:13:03.920]  有一個比較明顯的外顯的方言的表達
[00:13:03.920 --> 00:13:08.360]  更加很即時地讓旁邊的人都看得到
[00:13:08.360 --> 00:13:10.480]  他們是被聖靈充滿了
[00:13:10.480 --> 00:13:14.160]  而確認了這些撒瑪利亞的人
[00:13:14.160 --> 00:13:15.880]  這些外邦人
[00:13:15.880 --> 00:13:18.080]  以及這些屍體有害的門徒
[00:13:18.360 --> 00:13:20.360]  都是屬於神的子民
[00:13:20.360 --> 00:13:22.120]  有一個這樣清楚地
[00:13:22.120 --> 00:13:25.480]  要確認出他們的原因
[00:13:25.480 --> 00:13:28.000]  但是聖經再繼續說
[00:13:28.000 --> 00:13:29.840]  一個更加重要的聖靈充滿
[00:13:29.840 --> 00:13:32.160]  就不一定是某些特殊的表現
[00:13:32.160 --> 00:13:35.240]  更加是一種持久的生命的狀況
[00:13:35.240 --> 00:13:37.120]  大家請看第六章
[00:13:37.120 --> 00:13:42.880]  《士旦傳》第六章我們看第三節
[00:13:47.120 --> 00:13:48.400]  第六章第三節提到
[00:13:48.400 --> 00:13:49.880]  他們是希望能夠
[00:13:49.880 --> 00:13:52.800]  揀選七個人出來負責管理飯食
[00:13:52.800 --> 00:13:54.200]  聖經就說
[00:13:54.200 --> 00:13:55.360]  「所以弟兄們
[00:13:55.360 --> 00:13:58.680]  當從你們中間選出七個有好名聲
[00:13:58.680 --> 00:14:00.600]  被聖靈充滿
[00:14:00.600 --> 00:14:02.040]  智慧充足的人
[00:14:02.040 --> 00:14:04.320]  我們就派他們管理這事」
[00:14:04.320 --> 00:14:07.000]  這裡聖經提到的這七個人
[00:14:07.000 --> 00:14:10.680]  他們的生命是被聖靈充滿
[00:14:10.680 --> 00:14:13.720]  一種持久的生命的狀況
[00:14:13.720 --> 00:14:16.520]  不是某一個時刻才是這樣
[00:14:16.520 --> 00:14:19.680]  而是持久地被聖靈充滿的生命
[00:14:19.680 --> 00:14:21.960]  大家最後看第九章
[00:14:21.960 --> 00:14:24.760]  第十七節
[00:14:24.760 --> 00:14:29.760]  第九章第十七節
[00:14:29.760 --> 00:14:35.560]  當時聖經提到亞勒利亞
[00:14:35.560 --> 00:14:37.360]  惟保羅來到祈禱
[00:14:37.360 --> 00:14:39.400]  「亞勒利亞就去了進入那家
[00:14:39.400 --> 00:14:41.320]  把手按在訴羅身上
[00:14:41.320 --> 00:14:42.960]  說:兄弟訴羅
[00:14:42.960 --> 00:14:44.640]  在你來的路上
[00:14:44.640 --> 00:14:45.760]  向你顯現的主
[00:14:45.760 --> 00:14:47.440]  就算耶穌打發我來
[00:14:47.440 --> 00:14:48.840]  叫你能看見
[00:14:48.840 --> 00:14:51.360]  又被聖靈充滿」
[00:14:51.360 --> 00:14:55.040]  這個同時是說一種生命持久的狀況
[00:14:55.040 --> 00:14:58.080]  被聖靈持久地充滿
[00:14:58.080 --> 00:15:01.040]  剛才我們所看到很多經文
[00:15:01.040 --> 00:15:02.840]  我們發現一個情形就是
[00:15:02.840 --> 00:15:03.680]  第一
[00:15:03.680 --> 00:15:05.440]  一信耶穌的時候
[00:15:05.440 --> 00:15:07.560]  神應許將聖靈賜給我們
[00:15:07.560 --> 00:15:09.760]  我們已經領受了靈洗
[00:15:09.760 --> 00:15:11.760]  第二
[00:15:11.760 --> 00:15:13.680]  聖經沒有特別指出
[00:15:13.680 --> 00:15:16.160]  或者沒有足夠聖經基礎指出
[00:15:16.160 --> 00:15:18.960]  就是我們有第二次的靈洗
[00:15:18.960 --> 00:15:23.400]  沒有特別指出有第二次的靈洗
[00:15:23.400 --> 00:15:25.440]  而聖經那四處的地方
[00:15:25.440 --> 00:15:28.280]  是有特殊的一個歷史背景
[00:15:28.280 --> 00:15:29.680]  第三
[00:15:29.680 --> 00:15:31.000]  被聖靈充滿的時候
[00:15:31.000 --> 00:15:32.320]  不一定講方言
[00:15:32.320 --> 00:15:34.400]  有些情況會講方言
[00:15:34.400 --> 00:15:36.640]  但很多情況是有其他的表現
[00:15:36.640 --> 00:15:39.680]  但更加重要的是一種生命持久的
[00:15:39.680 --> 00:15:41.240]  內心的狀況
[00:15:42.600 --> 00:15:44.000]  在聖經的基礎之下
[00:15:44.000 --> 00:15:45.240]  我們再思想就是
[00:15:45.240 --> 00:15:46.360]  會不會有些基督徒
[00:15:46.360 --> 00:15:47.840]  某些人生的階段
[00:15:47.840 --> 00:15:51.440]  會比較深刻地經歷到聖靈的能力呢
[00:15:51.440 --> 00:15:54.320]  這一點我們不可以否認
[00:15:54.320 --> 00:15:56.520]  在某些基督徒的生命當中
[00:15:56.520 --> 00:15:57.440]  某一個階段
[00:15:57.440 --> 00:16:00.200]  突然間很深刻地感受到聖靈的工作
[00:16:00.200 --> 00:16:02.160]  有些人用一個字眼叫做
[00:16:02.160 --> 00:16:04.280]  「聖靈的臨在」
[00:16:04.280 --> 00:16:06.880]  我們不稱它為洗禮
[00:16:06.880 --> 00:16:10.280]  免得與第一次的洗禮混淆
[00:16:11.560 --> 00:16:14.600]  如果你比較一個比較清楚的界定
[00:16:14.600 --> 00:16:17.440]  就是一個聖靈的特別的臨在
[00:16:17.440 --> 00:16:20.280]  帶給他生命一種很特別的更新
[00:16:20.280 --> 00:16:21.760]  一個新的開始
[00:16:21.760 --> 00:16:23.320]  很多的先賢
[00:16:23.320 --> 00:16:26.280]  他們從他們的文獻
[00:16:26.280 --> 00:16:27.960]  或者他所寫的書本當中
[00:16:27.960 --> 00:16:30.280]  是有講述他們自己這方面的經歷
[00:16:30.280 --> 00:16:31.640]  譬如我們大家熟悉的
[00:16:31.640 --> 00:16:34.080]  慕迪先生 D.L. Moody
[00:16:34.080 --> 00:16:35.440]  我們熟悉的
[00:16:35.440 --> 00:16:37.960]  Jonathan Edward
[00:16:37.960 --> 00:16:39.520]  他的生命
[00:16:39.520 --> 00:16:40.600]  和愛德華茲
[00:16:40.600 --> 00:16:41.280]  大家知道了
[00:16:41.520 --> 00:16:43.760]  在他們的文字記載當中
[00:16:43.760 --> 00:16:46.280]  都提及某一個階段
[00:16:46.280 --> 00:16:48.040]  或者一年一個星期
[00:16:48.040 --> 00:16:49.520]  很長的時間
[00:16:49.520 --> 00:16:51.920]  他們很深刻地感受聖靈與他們同在
[00:16:51.920 --> 00:16:54.120]  他們禱告的時候很熱切
[00:16:54.120 --> 00:16:57.640]  講道的時候比以前更大的能力
[00:16:57.640 --> 00:16:59.440]  很多人悔改歸向主
[00:16:59.440 --> 00:17:01.760]  很多人感受到聖靈的能力
[00:17:01.760 --> 00:17:03.520]  透過他們所講所做的
[00:17:03.520 --> 00:17:05.320]  很清楚地流露出來
[00:17:05.320 --> 00:17:09.320]  這些很明顯是有聖靈特別的臨在
[00:17:10.400 --> 00:17:12.400]  這是很多人曾經經歷過的
[00:17:12.400 --> 00:17:14.960]  如果大家有機會看過譚牧師的書
[00:17:14.960 --> 00:17:16.400]  都會留意到他曾經講述
[00:17:16.400 --> 00:17:17.600]  當他翻譯
[00:17:17.600 --> 00:17:19.880]  《祈禱出來的能力》那本書的時候
[00:17:19.880 --> 00:17:21.840]  他不斷思想很多人
[00:17:21.840 --> 00:17:23.440]  如何在禱告當中得到能力
[00:17:23.440 --> 00:17:25.040]  他就說那段時間
[00:17:25.040 --> 00:17:27.520]  他深刻感受聖靈給他的充滿
[00:17:27.520 --> 00:17:28.560]  給他的
[00:17:28.560 --> 00:17:29.880]  或者我現在的字眼
[00:17:29.880 --> 00:17:30.920]  臨在
[00:17:30.920 --> 00:17:33.280]  在那段時間他自己祈禱的時候
[00:17:33.280 --> 00:17:34.000]  很熱切
[00:17:34.000 --> 00:17:36.040]  一跪下祈禱就三四個小時
[00:17:36.040 --> 00:17:38.320]  完全不會覺得疲倦
[00:17:38.560 --> 00:17:40.920]  那種心裡的動力很強很強
[00:17:40.920 --> 00:17:42.880]  而且他感受到當他
[00:17:42.880 --> 00:17:44.640]  講達神的訊息的時候
[00:17:44.640 --> 00:17:47.080]  聖靈很清楚地使用他所說的話
