
[00:00:00.000 --> 00:00:15.080]  歡迎來到神學茶館第四節 我是楊思妍
[00:10:24.120 --> 00:10:26.120]  主耶穌為我們洗腳
[00:10:26.120 --> 00:10:27.120]  祂愛我們
[00:10:27.120 --> 00:10:30.120]  但是我們沒有力量去以愛還愛
[00:10:30.120 --> 00:10:32.120]  所以為什麼我們為我們來說
[00:10:32.120 --> 00:10:34.120]  在宗教會來說
[00:10:34.120 --> 00:10:38.120]  信仰生活就是我們整個活在基督的奧秘裏面
[00:10:38.120 --> 00:10:42.120]  我們在裏面吸取無限多的能量
[00:10:42.120 --> 00:10:46.120]  我們有很深度的聖神的光照和智慧
[00:10:46.120 --> 00:10:50.120]  以致我們能夠實施一個這麼艱鉅的使命
[00:10:50.120 --> 00:10:53.120]  就是為主耶穌在地上作建成
[00:10:53.120 --> 00:10:55.120]  縱然我們面對很多困難
[00:10:55.120 --> 00:10:57.120]  但是基督的愛是源不絕的
[00:10:57.120 --> 00:10:59.120]  能夠給予我們
[00:10:59.120 --> 00:11:02.120]  我們因為參與祂的奧秘的生命
[00:11:02.120 --> 00:11:04.120]  參與祂的奧體
[00:11:04.120 --> 00:11:07.120]  我們的愛才有力量戰勝所有的困難
[00:11:07.120 --> 00:11:10.120]  甚至包括殉道的威脅
[00:11:10.120 --> 00:11:12.120]  包括別人的唾棄
[00:11:12.120 --> 00:11:19.120]  包括我們放棄世界上很多吸引人的東西
[00:11:19.120 --> 00:11:22.120]  就是因為我們參與基督的奧秘的生命
[00:11:22.120 --> 00:11:27.120]  我們在生命裏面經歷了無窮無盡的愛
[00:11:27.120 --> 00:11:31.120]  這個愛驅使我們能夠面對所有艱難困苦
[00:11:31.120 --> 00:11:33.120]  都能夠在地上見證天國
[00:11:33.120 --> 00:11:36.120]  所以基本上我們不是反對新教的說法
[00:11:36.120 --> 00:11:37.120]  我們是承認的
[00:11:37.120 --> 00:11:38.120]  我們是接受的
[00:11:38.120 --> 00:11:42.120]  只不過這個說法我們連在整個基督的奧秘裏面
[00:11:42.120 --> 00:11:44.120]  又整個更闊的圖畫
[00:11:44.120 --> 00:11:48.120]  來解釋我們愛的力量的根源
[00:11:48.120 --> 00:11:56.120]  我這樣聽我覺得我們在這方面的分歧未必是最大
[00:11:56.120 --> 00:12:01.120]  可能是大家對於什麼是奧秘
[00:12:01.120 --> 00:12:07.120]  又或者是其實在聖餐或者感恩祭裏面
[00:12:07.120 --> 00:12:09.120]  那個集中點在哪裏
[00:12:09.120 --> 00:12:13.120]  可能對你們來說就是一個很由上而下
[00:12:13.120 --> 00:12:18.120]  基督親自臨在聖體
[00:12:18.120 --> 00:12:21.120]  而這個當然都是透過教會
[00:12:21.120 --> 00:12:23.120]  透過聖者日圓的足聖
[00:12:23.120 --> 00:12:26.120]  這樣由信徒去領取
[00:12:26.120 --> 00:12:33.120]  就可以用你的字眼參與在基督的作為裏面
[00:12:33.120 --> 00:12:37.120]  我們的理解
[00:12:37.120 --> 00:12:41.120]  當然我們如果人能夠愛
[00:12:41.120 --> 00:12:43.120]  能夠行善
[00:12:43.120 --> 00:12:45.120]  這個力量一定都不是在人那裏來的
[00:12:45.120 --> 00:12:47.120]  一定是在神那裏來的
[00:12:47.120 --> 00:12:52.120]  只不過我們將集中點放在
[00:12:52.120 --> 00:12:57.120]  可能更多已經在群體那裏
[00:12:57.120 --> 00:13:02.120]  我們相信聖靈是與群體同在
[00:13:02.120 --> 00:13:05.120]  可能未必很依賴
[00:13:05.120 --> 00:13:08.120]  例如一定是有聖者日圓去足聖
[00:13:08.120 --> 00:13:11.120]  去讓基督臨在聖體
[00:13:11.120 --> 00:13:16.120]  而聖靈本來已經在這個群體工作
[00:13:16.120 --> 00:13:21.120]  當然我們去紀念、去數算、去感恩
[00:13:21.120 --> 00:13:25.120]  為基督為我們所做的事
[00:13:25.120 --> 00:13:27.120]  去述說的時候
[00:13:27.120 --> 00:13:28.120]  去宣講的時候
[00:13:28.120 --> 00:13:32.120]  我們再一次去回到那個納若
[00:13:32.120 --> 00:13:37.120]  其實聖餐的杯是一個納若的血
[00:13:37.120 --> 00:13:40.120]  基督用它血納的新藥
[00:13:40.120 --> 00:13:44.120]  我們再一次成為一個納若的群體
[00:13:44.120 --> 00:13:48.120]  去將主的旨意去走出來
[00:13:48.120 --> 00:13:50.120]  有一件補充
[00:13:50.120 --> 00:13:52.120]  其實聖神的臨在很重要
[00:13:52.120 --> 00:13:54.120]  因為當我們在感恩祭裏面
[00:13:54.120 --> 00:13:58.120]  我們祝聖體聖血都是聖神的工作
[00:13:58.120 --> 00:14:02.120]  是聖神將這個餅變成基督的身體
[00:14:02.120 --> 00:14:07.120]  是聖神將這個葡萄酒變成基督的補血
[00:14:07.120 --> 00:14:11.120]  所以聖神臨在教會是關鍵性的重要
[00:14:11.120 --> 00:14:14.120]  我們不能將基督和聖人分開
[00:14:14.120 --> 00:14:17.120]  他們是同一個神
[00:14:17.120 --> 00:14:19.120]  所以這個補充了一件事
[00:14:19.120 --> 00:14:20.120]  所以我的理解是
[00:14:20.120 --> 00:14:25.120]  其實我們因為有些很基本的神學解釋不一樣
[00:14:25.120 --> 00:14:28.120]  但去到最後我們看基督奧體這件事
[00:14:28.120 --> 00:14:30.120]  就是因為我們基本神學解釋不同
[00:14:30.120 --> 00:14:33.120]  的觀點來解釋我們的使命
[00:14:33.120 --> 00:14:36.120]  但去到使命那裏
[00:14:36.120 --> 00:14:40.120]  實際上我們所理解的東西
[00:14:40.120 --> 00:14:41.120]  其實我覺得很接近
[00:14:41.120 --> 00:14:44.120]  我們怎樣藉著基督的愛
[00:14:44.120 --> 00:14:47.120]  我們能夠有力量去實踐我們的使命
[00:14:47.120 --> 00:14:49.120]  進行我們的使命
[00:14:49.120 --> 00:14:52.120]  將天國實現
[00:14:52.120 --> 00:14:53.120]  廣傳這個天國
[00:14:53.120 --> 00:14:56.120]  這方面我想大概大家兩方面的傳統
[00:14:56.120 --> 00:14:59.120]  都是比較有一個一致性
[00:14:59.120 --> 00:15:00.120]  這個不重要
[00:15:00.120 --> 00:15:02.120]  因為不同傳統都有不同的神學
[00:15:02.120 --> 00:15:05.120]  其實同一個傳統都不是一套神學
[00:15:05.120 --> 00:15:07.120]  都有不同的神學
[00:15:07.120 --> 00:15:10.120]  所以我認為這個對話很有意思
[00:15:10.120 --> 00:15:12.120]  因為它幫助我們理解
[00:15:12.120 --> 00:15:14.120]  公教傳統和新教傳統
[00:15:14.120 --> 00:15:16.120]  尤其是慈雲你所提出的傳統
[00:15:16.120 --> 00:15:18.120]  它的側重點不一樣
[00:15:18.120 --> 00:15:20.120]  因為側重點不一樣
[00:15:20.120 --> 00:15:22.120]  我們帶出不同的解釋
[00:15:22.120 --> 00:15:24.120]  但去到最後我們作為基督徒
[00:15:24.120 --> 00:15:26.120]  我們實踐基督的使命那裏
[00:15:26.120 --> 00:15:28.120]  我們發覺有少許殊道同歸的感覺
[00:15:28.120 --> 00:15:31.120]  這個對話我覺得很有意思
[00:15:31.120 --> 00:15:37.120]  很感謝我們能夠有機會和容學士的對話
[00:15:37.120 --> 00:15:41.120]  我對慈雲的傳統了解多了很多
[00:15:41.120 --> 00:15:43.120]  透過這個對話
[00:15:43.120 --> 00:15:46.120]  我對自己的傳統的理解都加多了
[00:15:46.120 --> 00:15:50.120]  很感謝天主給我們機會做這個對話
[00:15:50.120 --> 00:15:52.120]  多謝 多謝 多謝
[00:15:52.120 --> 00:15:55.120]  最後其實都有一個問題
[00:15:55.120 --> 00:16:01.120]  就是你怎樣去看所謂跨宗派共融
[00:16:01.120 --> 00:16:03.120]  不同宗派
[00:16:03.120 --> 00:16:05.120]  例如新教和公教
[00:16:05.120 --> 00:16:07.120]  是否能夠一起去守聖餐呢?
[00:16:07.120 --> 00:16:11.120]  我知道在新教
[00:16:11.120 --> 00:16:14.120]  有一些堂會會比較抗拒
[00:16:14.120 --> 00:16:16.120]  但我自己看
[00:16:16.120 --> 00:16:20.120]  因為我們都是屬於同一位主
[00:16:20.120 --> 00:16:23.120]  我們剛才提到我們是基督的身體
[00:16:23.120 --> 00:16:26.120]  都是連於同一個頭
[00:16:26.120 --> 00:16:29.120]  就是基督
[00:16:29.120 --> 00:16:31.120]  既然是同一個頭
[00:16:31.120 --> 00:16:33.120]  基督只有一個身體
[00:16:33.120 --> 00:16:37.120]  我們應該都是同屬同一個身體
[00:16:37.120 --> 00:16:41.120]  其實《司徒信經》都講得很清楚
[00:16:41.120 --> 00:16:45.120]  就是「我信聖徒相通」
[00:16:45.120 --> 00:16:49.120]  特別是早期教會去講聖徒相通
[00:16:49.120 --> 00:16:53.120]  其實都是可能針對當時有的爭議
[00:16:53.120 --> 00:16:57.120]  他們很堅持就算大家立場不同都好
[00:16:57.120 --> 00:16:59.120]  我們都是相通的
[00:16:59.120 --> 00:17:03.120]  都是能夠一起去團契去相教
[00:17:03.120 --> 00:17:11.120]  而我所知公教就可能未必接受到新教徒
[00:17:11.120 --> 00:17:14.120]  和你們一起去領聖體
[00:17:14.120 --> 00:17:17.120]  可不可以分享一些?
[00:17:17.120 --> 00:17:19.120]  情況是這樣的
[00:17:19.120 --> 00:17:21.120]  當然我們是接受《信經》
[00:17:21.120 --> 00:17:26.120]  所以聖徒相通是完全沒有問題的
[00:17:26.120 --> 00:17:28.120]  因為我們都是同屬基督的奧弟
[00:17:28.120 --> 00:17:30.120]  基督奧女裡面我們一定是相通的
[00:17:30.120 --> 00:17:33.120]  我們是同一位基督做我們的頭
[00:17:33.120 --> 00:17:35.120]  這個完全沒有問題
[00:17:35.120 --> 00:17:36.120]  講到具體
[00:17:36.120 --> 00:17:41.120]  譬如我們是否接受新教的信徒來領聖體
[00:17:41.120 --> 00:17:42.120]  我會這樣說
[00:17:42.120 --> 00:17:45.120]  首先我們歡迎新教的信徒來參與我們《近因制》
[00:17:45.120 --> 00:17:47.120]  這個完全沒有問題
[00:17:47.120 --> 00:17:49.120]  但是領聖體這方面
[00:17:49.120 --> 00:17:52.120]  我們的看法是暫時是不行的
[00:17:52.120 --> 00:17:53.120]  為什麼呢?
[00:17:53.120 --> 00:18:00.120]  因為新教徒他們對於這個聖體和我們有相當大的差別
[00:18:00.120 --> 00:18:02.120]  以前的幾集我們都講過
[00:18:02.120 --> 00:18:05.120]  譬如可能有信義宗
[00:18:05.120 --> 00:18:07.120]  他和我們這個看法比較近一些
[00:18:07.120 --> 00:18:10.120]  或者信公會他的高派
[00:18:10.120 --> 00:18:11.120]  他和我們這個看法比較近一些
[00:18:11.120 --> 00:18:14.120]  但是其他的福音
[00:18:14.120 --> 00:18:16.120]  譬如福音萬代傳統
[00:18:16.120 --> 00:18:18.120]  這個看法和我們差別很大
[00:18:18.120 --> 00:18:20.120]  只是舉一個例子
[00:18:20.120 --> 00:18:24.120]  由於我們看到大部份的新教信徒
[00:18:24.120 --> 00:18:30.120]  他對於基督臨在在聖體這個看法和我們有非常大的差別
[00:18:30.120 --> 00:18:32.120]  但是我們堅信基督臨在在聖體
[00:18:32.120 --> 00:18:37.120]  而他們堅定地不相信基督臨在在聖體
[00:18:37.120 --> 00:18:43.120]  所以如果我們把這個聖體願意給他領受的話
[00:18:43.120 --> 00:18:46.120]  第一為他造成自相矛盾
[00:18:46.120 --> 00:18:50.120]  他不承認這個是基督身體
[00:18:50.120 --> 00:18:51.120]  他不承認這是基督臨在
[00:18:51.120 --> 00:18:55.120]  他認為這個只是一個禮儀
[00:18:55.120 --> 00:18:58.120]  紀念基督的最後晚餐
[00:18:58.120 --> 00:19:01.120]  但是他領受的又是基督的身體
[00:19:01.120 --> 00:19:04.120]  造成他們的信念和行動有一個矛盾
[00:19:04.120 --> 00:19:06.120]  或者不一致
[00:19:06.120 --> 00:19:08.120]  我們不想這件事發生
[00:19:08.120 --> 00:19:11.120]  因為我們的行動和信念應該是一致的
[00:19:11.120 --> 00:19:12.120]  這是第一點
[00:19:12.120 --> 00:19:15.120]  第二點就是因為在目前為止
[00:19:15.120 --> 00:19:20.120]  我們公教會和基督新教還未能夠完全共融
[00:19:20.120 --> 00:19:24.120]  因為我們對於教宗這個問題沒有一個共識
[00:19:24.120 --> 00:19:30.120]  譬如基督新教的兄弟姐妹他們不承認教宗是教會的元首
[00:19:30.120 --> 00:19:32.120]  所以我們都是屬於兩個不同的教會
[00:19:32.120 --> 00:19:35.120]  在這裡我們未能夠完全共融
[00:19:35.120 --> 00:19:37.120]  所以基於這兩個理由
[00:19:37.120 --> 00:19:41.120]  第一他們大部分不相信基督臨在聖體
[00:19:41.120 --> 00:19:42.120]  這是第一個理由
[00:19:42.120 --> 00:19:44.120]  第二 中原可能相信
[00:19:44.120 --> 00:19:48.120]  但是相信的方式和我們公教會的相信是有一點不同的
[00:19:48.120 --> 00:19:52.120]  譬如說那個信義中的他相信
[00:19:52.120 --> 00:19:54.120]  譬如說馬東的那個相信
[00:19:54.120 --> 00:19:56.120]  同時有基督臨在聖體
[00:19:56.120 --> 00:19:57.120]  同時有麵餅
[00:19:57.120 --> 00:19:59.120]  這個和我的想法有一點不同
[00:19:59.120 --> 00:20:01.120]  我認為已經沒有麵餅了
[00:20:01.120 --> 00:20:03.120]  那個麵餅已經成為基督的身體
[00:20:03.120 --> 00:20:05.120]  中原他相信基督臨在聖體
[00:20:05.120 --> 00:20:09.120]  但是因為他不承認教宗是教會的元首
[00:20:09.120 --> 00:20:11.120]  這方面兩個教會未能夠完全共融
[00:20:11.120 --> 00:20:13.120]  所以未能完全共融
[00:20:13.120 --> 00:20:15.120]  一個很重要的就是
[00:20:15.120 --> 00:20:18.120]  其他的團體的兄弟姐妹
[00:20:18.120 --> 00:20:21.120]  他們不能夠領受我們的聖事
[00:20:21.120 --> 00:20:25.120]  因為共融的意思就是我們可以領受聖事
[00:20:25.120 --> 00:20:28.120]  但是不共融的意思就是暫時不能領受聖事
[00:20:28.120 --> 00:20:31.120]  直到我們有進一步的共融
[00:20:31.120 --> 00:20:33.120]  我們就可以領受聖事
[00:20:33.120 --> 00:20:35.120]  所以為什麼我們認為在神學上
[00:20:35.120 --> 00:20:40.120]  我們暫時不會讓基督新教兄弟姐妹
[00:20:40.120 --> 00:20:41.120]  領受我們的聖體
[00:20:41.120 --> 00:20:43.120]  剛才我們提出的那兩個理由
[00:20:43.120 --> 00:20:44.120]  這樣
[00:20:44.120 --> 00:20:47.120]  可不可以說至少大家都認同
[00:20:47.120 --> 00:20:51.120]  基督是我們的元首呢
[00:20:51.120 --> 00:20:52.120]  這個沒有問題
[00:20:52.120 --> 00:20:54.120]  因為基督是頭
[00:20:54.120 --> 00:20:55.120]  其實都是
[00:20:55.120 --> 00:20:57.120]  你剛才說彼得是
[00:20:57.120 --> 00:20:59.120]  我們新教沒有承認
[00:20:59.120 --> 00:21:03.120]  彼得或者教宗是元首
[00:21:03.120 --> 00:21:05.120]  但是我們都是共同承認
[00:21:05.120 --> 00:21:07.120]  只有基督是我們的
[00:21:07.120 --> 00:21:08.120]  沒錯
[00:21:08.120 --> 00:21:10.120]  但是我們知道我們見不到基督
[00:21:10.120 --> 00:21:12.120]  而基督在生的時候
[00:21:12.120 --> 00:21:14.120]  他親自說
[00:21:14.120 --> 00:21:17.120]  伯多祿在盤石上
[00:21:17.120 --> 00:21:19.120]  伯多祿這個字就是自己盤石
[00:21:19.120 --> 00:21:21.120]  在盤石上我要建立一個教會
[00:21:21.120 --> 00:21:24.120]  陰間的門不能夠勝過他的
[00:21:24.120 --> 00:21:26.120]  我將天國若是交給你
