
[00:00:00.000 --> 00:00:05.000]  我們記得在兩個星期之前曾經提及過
[00:02:23.000 --> 00:02:25.000]  一些特權
[00:02:25.000 --> 00:02:27.000]  或者說一些尊重
[00:02:27.000 --> 00:02:28.000]  很怕失去尊重
[00:02:28.000 --> 00:02:31.000]  因此就遷就著人家的期望
[00:02:31.000 --> 00:02:35.000]  因此不能夠遵從神的心意
[00:02:35.000 --> 00:02:37.000]  甚至不能夠可以說一些
[00:02:37.000 --> 00:02:40.000]  應該說的公義的話
[00:02:40.000 --> 00:02:41.000]  我記得有一次
[00:02:41.000 --> 00:02:42.000]  很久之前提及
[00:02:42.000 --> 00:02:43.000]  一篇文章提及
[00:02:43.000 --> 00:02:45.000]  一群在美國的太太們
[00:02:45.000 --> 00:02:48.000]  他們有一個自己的婦女會的活動
[00:02:48.000 --> 00:02:51.000]  會長帶領他們談一些事情
[00:02:51.000 --> 00:02:53.000]  突然間會長停一停
[00:02:53.000 --> 00:02:55.000]  就告訴他們
[00:02:55.000 --> 00:02:57.000]  我可以向你們承認
[00:02:57.000 --> 00:03:00.000]  我對我的丈夫是不忠誠的
[00:03:00.000 --> 00:03:02.000]  大家都嚇了一跳
[00:03:02.000 --> 00:03:04.000]  突然間他就跟著問
[00:03:04.000 --> 00:03:05.000]  我問你們這麼多個
[00:03:05.000 --> 00:03:08.000]  當時在座十幾個女士
[00:03:08.000 --> 00:03:10.000]  你們有哪一個到今天
[00:03:10.000 --> 00:03:12.000]  仍然對你的丈夫忠誠
[00:03:12.000 --> 00:03:14.000]  你們舉手
[00:03:14.000 --> 00:03:16.000]  大家當然就
[00:03:16.000 --> 00:03:17.000]  你眼望我眼
[00:03:17.000 --> 00:03:20.000]  但沒有人舉手
[00:03:20.000 --> 00:03:21.000]  在那個時候
[00:03:21.000 --> 00:03:23.000]  突然間大家就大笑
[00:03:23.000 --> 00:03:26.000]  原來大家都是這樣的
[00:03:26.000 --> 00:03:28.000]  在當中有位基督徒姐妹
[00:03:28.000 --> 00:03:29.000]  她回到家的時候
[00:03:29.000 --> 00:03:31.000]  就跟丈夫說
[00:03:31.000 --> 00:03:32.000]  先生今天會長突然間
[00:03:32.000 --> 00:03:34.000]  這樣問我們
[00:03:34.000 --> 00:03:37.000]  問我們誰對先生不忠誠
[00:03:37.000 --> 00:03:41.000]  就可以不舉手
[00:03:41.000 --> 00:03:43.000]  然後先生就馬上問她
[00:03:43.000 --> 00:03:45.000]  那你有沒有舉手
[00:03:45.000 --> 00:03:47.000]  你有沒有舉手
[00:03:47.000 --> 00:03:49.000]  這位太太就馬上說
[00:03:49.000 --> 00:03:51.000]  我當然不敢舉手
[00:03:51.000 --> 00:03:52.000]  如果我舉手
[00:03:52.000 --> 00:03:55.000]  他們都會排斥我
[00:03:55.000 --> 00:03:58.000]  這位姐妹對先生是忠誠的
[00:03:58.000 --> 00:04:00.000]  但在那個處境裡
[00:04:00.000 --> 00:04:02.000]  她不敢舉手
[00:04:02.000 --> 00:04:04.000]  因為怕被排斥
[00:04:04.000 --> 00:04:05.000]  大家明白
[00:04:05.000 --> 00:04:07.000]  當時已經說到膽量的時候
[00:04:07.000 --> 00:04:10.000]  不單說你的性格堅強一點
[00:04:10.000 --> 00:04:11.000]  這麼簡單
[00:04:11.000 --> 00:04:13.000]  而是在說
[00:04:13.000 --> 00:04:16.000]  面對一個充滿著黑暗
[00:04:16.000 --> 00:04:19.000]  不公不義的世界
[00:04:19.000 --> 00:04:21.000]  神給我們有性靈
[00:04:21.000 --> 00:04:25.000]  以致有膽量去行公義
[00:04:25.000 --> 00:04:27.000]  去說當講的話
[00:04:27.000 --> 00:04:30.000]  去做當做的事情
[00:04:30.000 --> 00:04:31.000]  不是我們自己
[00:04:31.000 --> 00:04:35.000]  但性靈會如此幫助我們
[00:04:35.000 --> 00:04:36.000]  所以《士堂傳》提及
[00:04:36.000 --> 00:04:38.000]  很多人被性靈充滿
[00:04:38.000 --> 00:04:42.000]  其中一個很明顯的表現
[00:04:42.000 --> 00:04:45.000]  就是滿有膽量
[00:04:45.000 --> 00:04:47.000]  我們一起看聖經
[00:04:47.000 --> 00:04:50.000]  在聖經裡的《士堂傳》第三章
[00:04:50.000 --> 00:04:52.000]  就提及當時彼得·約翰
[00:04:52.000 --> 00:04:55.000]  他們醫好了一個生來瘸腿的人
[00:04:55.000 --> 00:04:57.000]  醫好了之後
[00:04:57.000 --> 00:04:58.000]  當時有五千人
[00:04:58.000 --> 00:05:01.000]  因為他們所說的道而信主
[00:05:01.000 --> 00:05:03.000]  因為聚集了很多人
[00:05:03.000 --> 00:05:04.000]  當時的領袖
[00:05:04.000 --> 00:05:05.000]  宗教領袖
[00:05:05.000 --> 00:05:06.000]  一些政治領袖
[00:05:06.000 --> 00:05:08.000]  他們很不安
[00:05:08.000 --> 00:05:09.000]  就捉拿了彼得·約翰
[00:05:09.000 --> 00:05:10.000]  大家知道
[00:05:10.000 --> 00:05:12.000]  在當時第四章
[00:05:12.000 --> 00:05:13.000]  第五節
[00:05:13.000 --> 00:05:14.000]  第六節就提及到
[00:05:14.000 --> 00:05:17.000]  第二天官府長
[00:05:17.000 --> 00:05:19.000]  劉和民事再進入了十三聚會
[00:05:19.000 --> 00:05:20.000]  包括了大祭司
[00:05:20.000 --> 00:05:23.000]  和他們的親族都在那裡
[00:05:23.000 --> 00:05:24.000]  可以說是政治
[00:05:24.000 --> 00:05:28.000]  宗教領袖群集的一個聚會
[00:05:28.000 --> 00:05:30.000]  在當中他們就挑戰彼得
[00:05:30.000 --> 00:05:33.000]  問你們憑什麼權柄
[00:05:33.000 --> 00:05:35.000]  奉誰的名
[00:05:35.000 --> 00:05:36.000]  意思就是說
[00:05:36.000 --> 00:05:38.000]  你們的靠山是誰
[00:05:38.000 --> 00:05:41.000]  為什麼你們敢做這些事情
[00:05:41.000 --> 00:05:44.000]  當時彼得如何回應他們呢
[00:05:44.000 --> 00:05:45.000]  大家看第八節
[00:05:45.000 --> 00:05:49.000]  那時彼得被聖靈充滿
[00:05:49.000 --> 00:05:50.000]  對他們說
[00:05:50.000 --> 00:05:52.000]  自問的官府和長老
[00:05:52.000 --> 00:05:56.000]  倘若今日因為在殘疾人身上所行的善事
[00:05:56.000 --> 00:05:59.000]  查問我們他是怎麼得了痊癒
[00:05:59.000 --> 00:06:04.000]  你們眾人和以色列百姓都當知道
[00:06:04.000 --> 00:06:07.000]  站在你們面前的這人得痊癒
[00:06:07.000 --> 00:06:10.000]  是因你們所釘十字架
[00:06:10.000 --> 00:06:16.000]  神叫他從死裡復活的那撒勒人耶穌基督的名
[00:06:16.000 --> 00:06:18.000]  聖經很特別
[00:06:18.000 --> 00:06:22.000]  描寫當時彼得被聖靈充滿
[00:06:22.000 --> 00:06:24.000]  在那個時刻被聖靈充滿
[00:06:24.000 --> 00:06:26.000]  因此他沒有膽量
[00:06:26.000 --> 00:06:28.000]  勇敢地指出
[00:06:28.000 --> 00:06:29.000]  是你們
[00:06:29.000 --> 00:06:33.000]  就是你們釘死了一位主耶穌
[00:06:33.000 --> 00:06:37.000]  但神叫他從死亡中復活過來
[00:06:37.000 --> 00:06:40.000]  很勇敢地指出他們的錯誤
[00:06:40.000 --> 00:06:42.000]  我相信大家都明白
[00:06:42.000 --> 00:06:45.000]  在這麼多有權勢的人面前
[00:06:45.000 --> 00:06:48.000]  很多時候都不敢說話
[00:06:48.000 --> 00:06:49.000]  但彼得說
[00:06:49.000 --> 00:06:53.000]  是你們釘了主耶穌上十字架
[00:06:53.000 --> 00:06:57.000]  聖經描寫當人被聖靈充滿的時候
[00:06:57.000 --> 00:06:59.000]  有兩種情況
[00:06:59.000 --> 00:07:05.000]  一種是聖靈充滿在人生命裡的持久狀態
[00:07:05.000 --> 00:07:08.000]  是持續的表現
[00:07:08.000 --> 00:07:10.000]  成為他的一部分
[00:07:10.000 --> 00:07:11.000]  大家會記得聖經第六章
[00:07:11.000 --> 00:07:13.000]  使徒銜主提及的
[00:07:13.000 --> 00:07:16.000]  有七個人負責管理飯食
[00:07:16.000 --> 00:07:19.000]  當時使徒們提出一個條件
[00:07:19.000 --> 00:07:23.000]  或者一個基本要求
[00:07:23.000 --> 00:07:26.000]  是要有好的明星
[00:07:26.000 --> 00:07:30.000]  以及被聖靈充滿
[00:07:30.000 --> 00:07:32.000]  這裡所說的聖靈充滿
[00:07:32.000 --> 00:07:36.000]  是指他們生命一種持久的狀況
[00:07:36.000 --> 00:07:39.000]  經常表現出他們有聖靈的引導
[00:07:39.000 --> 00:07:41.000]  有聖靈的能力在他們身上
[00:07:41.000 --> 00:07:44.000]  這是指他們生命的狀況
[00:07:44.000 --> 00:07:46.000]  但第二方面聖經提到
[00:07:46.000 --> 00:07:49.000]  聖靈充滿是指某些特別的處境
[00:07:49.000 --> 00:07:51.000]  面對一些很大的挑戰
[00:07:51.000 --> 00:07:53.000]  在那一刻那時
[00:07:53.000 --> 00:07:56.000]  臣賜下特別的力量
[00:07:56.000 --> 00:07:58.000]  讓他們能夠面對
[00:07:58.000 --> 00:08:00.000]  大家記得另一個人物
[00:08:00.000 --> 00:08:02.000]  叫做斯提反
[00:08:02.000 --> 00:08:04.000]  斯提反是殉道的
[00:08:04.000 --> 00:08:05.000]  大家記得
[00:08:05.000 --> 00:08:08.000]  他是怎樣死的
[00:08:08.000 --> 00:08:10.000]  人家用石頭打死他
[00:08:10.000 --> 00:08:12.000]  當時很多人圍著他
[00:08:12.000 --> 00:08:13.000]  聖經就說
[00:08:13.000 --> 00:08:16.000]  各人都怒目憤怒地看著他
[00:08:16.000 --> 00:08:18.000]  聖經說到
[00:08:18.000 --> 00:08:19.000]  有些人當時是怎樣呢
[00:08:19.000 --> 00:08:22.000]  是咬牙切齒的
[00:08:22.000 --> 00:08:23.000]  我不知道你們有沒有試過
[00:08:23.000 --> 00:08:24.000]  可能在教會
[00:08:24.000 --> 00:08:26.000]  在公司在哪個地方開會的時候
[00:08:26.000 --> 00:08:27.000]  一班人聊天
[00:08:27.000 --> 00:08:29.000]  你講了一些說話之後
[00:08:29.000 --> 00:08:32.000]  突然間發覺每個人都在看著你
[00:08:32.000 --> 00:08:34.000]  怒目看著你
[00:08:34.000 --> 00:08:38.000]  甚至你看到一些人咬牙切齒
[00:08:38.000 --> 00:08:40.000]  你感覺怎樣
[00:08:40.000 --> 00:08:43.000]  很害怕
[00:08:43.000 --> 00:08:44.000]  但奇妙的地方就是
[00:08:44.000 --> 00:08:46.000]  當時斯提反面對這樣的處境
[00:08:46.000 --> 00:08:47.000]  聖經就說
[00:08:47.000 --> 00:08:50.000]  他當時被聖靈充滿
[00:08:50.000 --> 00:08:52.000]  他抬頭望天
[00:08:52.000 --> 00:08:55.000]  他看見神的榮耀
[00:08:55.000 --> 00:08:58.000]  主耶穌在神的寶座的右邊
[00:08:58.000 --> 00:09:00.000]  因此他的心靈裏面
[00:09:00.000 --> 00:09:02.000]  有一種很特別的平安
[00:09:02.000 --> 00:09:04.000]  和一種的剛強
[00:09:04.000 --> 00:09:07.000]  可以面對那種處境
[00:09:07.000 --> 00:09:08.000]  各位弟兄姊妹
[00:09:08.000 --> 00:09:11.000]  今天在你自己人生的路上
[00:09:11.000 --> 00:09:14.000]  何時你突然間遇到一些挑戰
[00:09:14.000 --> 00:09:16.000]  你勉勵自己
[00:09:16.000 --> 00:09:18.000]  深呼吸
[00:09:18.000 --> 00:09:19.000]  放膽
[00:09:19.000 --> 00:09:21.000]  然後抬頭望天
[00:09:21.000 --> 00:09:23.000]  當然你未必可以方便抬起頭
[00:09:23.000 --> 00:09:27.000]  但你的心靈是注視著聖靈
[00:09:27.000 --> 00:09:29.000]  主啊,求你這個聖靈
[00:09:29.000 --> 00:09:31.000]  兼顧我的內心
[00:09:31.000 --> 00:09:32.000]  在那一刻
[00:09:32.000 --> 00:09:34.000]  在當下的處境
[00:09:34.000 --> 00:09:37.000]  你經歷聖靈給你的膽量
[00:09:37.000 --> 00:09:38.000]  一位宣教士
[00:09:38.000 --> 00:09:39.000]  我看到他的傳記
[00:09:39.000 --> 00:09:41.000]  他的文章說到
[00:09:41.000 --> 00:09:44.000]  一位宣教士是一位姊妹
[00:09:44.000 --> 00:09:47.000]  在非洲的中部做宣教士
[00:09:47.000 --> 00:09:49.000]  有一個晚上回到家的時候
[00:09:49.000 --> 00:09:50.000]  突然間一輛小貨車
[00:09:50.000 --> 00:09:53.000]  就噠一聲停在她的面前
[00:09:53.000 --> 00:09:55.000]  在車上走出幾個男士
[00:09:55.000 --> 00:09:58.000]  出來就把她抓進車裏
[00:09:58.000 --> 00:10:00.000]  然後把她綁住
[00:10:00.000 --> 00:10:04.000]  把她放在後座位
[00:10:04.000 --> 00:10:06.000]  在當時她很驚慌
[00:10:06.000 --> 00:10:10.000]  但很清楚地聽見聖靈給她的聲音
[00:10:10.000 --> 00:10:13.000]  很清晰地告訴她
[00:10:13.000 --> 00:10:19.000]  你放心享受這段旅程
[00:10:19.000 --> 00:10:20.000]  你會覺得很矛盾
[00:10:20.000 --> 00:10:21.000]  怎可能在這個時候
[00:10:21.000 --> 00:10:24.000]  享受這個旅程
[00:10:24.000 --> 00:10:26.000]  但這位宣教士很清晰地
[00:10:26.000 --> 00:10:28.000]  領受神給她的安慰
[00:10:28.000 --> 00:10:31.000]  你放心享受這個旅程
[00:10:31.000 --> 00:10:32.000]  因此她就放膽
[00:10:32.000 --> 00:10:36.000]  靠在梳化車的後座位
[00:10:36.000 --> 00:10:38.000]  雖然身體被綁住
[00:10:38.000 --> 00:10:40.000]  但她不去擔心
[00:10:40.000 --> 00:10:43.000]  就這樣經過一段長的車程
[00:10:43.000 --> 00:10:45.000]  一個半小時
[00:10:45.000 --> 00:10:47.000]  經過一些很顛簸的路程
[00:10:47.000 --> 00:10:50.000]  突然間車停了
[00:10:50.000 --> 00:10:51.000]  不知為何
[00:10:51.000 --> 00:10:54.000]  這班男士沒有對她任何傷害
[00:10:54.000 --> 00:10:57.000]  就把她帶到車外
[00:10:57.000 --> 00:11:00.000]  她很擔心會有什麼事發生
[00:11:00.000 --> 00:11:03.000]  但把她放出去之後
[00:11:03.000 --> 00:11:07.000]  他們就想把車開走
[00:11:07.000 --> 00:11:09.000]  這位姊妹很驚訝
[00:11:09.000 --> 00:11:11.000]  她沒有任何損傷
[00:11:11.000 --> 00:11:12.000]  後來她自己掙扎
[00:11:12.000 --> 00:11:13.000]  解了繩子
[00:11:13.000 --> 00:11:15.000]  然後回家了
[00:11:15.000 --> 00:11:16.000]  當她回家的時候
[00:11:16.000 --> 00:11:19.000]  為何我可以這麼完整地回來
[00:11:19.000 --> 00:11:21.000]  她也不能夠相信
[00:11:21.000 --> 00:11:23.000]  但當她坐下來的時候
[00:11:23.000 --> 00:11:25.000]  她開始顫抖
[00:11:25.000 --> 00:11:26.000]  她開始很驚慌
[00:11:26.000 --> 00:11:31.000]  假如剛才她想到很多可能性
[00:11:31.000 --> 00:11:33.000]  我想你也會想到
[00:11:33.000 --> 00:11:34.000]  但在那個時候
[00:11:34.000 --> 00:11:35.000]  她就祈禱
[00:11:35.000 --> 00:11:37.000]  她唱詩歌讚美神
[00:11:37.000 --> 00:11:38.000]  當她唱詩歌的時候
[00:11:38.000 --> 00:11:39.000]  她有很大的平安
[00:11:39.000 --> 00:11:41.000]  她知道假如的事情
[00:11:41.000 --> 00:11:42.000]  全部沒有發生
[00:11:42.000 --> 00:11:44.000]  所以她在這個時刻
[00:11:44.000 --> 00:11:47.000]  不需要再憂愁
[00:11:47.000 --> 00:11:48.000]  各位弟兄姊妹
[00:11:48.000 --> 00:11:51.000]  這位上帝不單是高天
[00:11:51.000 --> 00:11:52.000]  掌管萬有
[00:11:52.000 --> 00:11:55.000]  祂也在你的生命裡面
[00:11:55.000 --> 00:11:57.000]  你要意識到
[00:11:57.000 --> 00:11:59.000]  在一切特殊的處境
[00:11:59.000 --> 00:12:00.000]  你去呼求神
[00:12:00.000 --> 00:12:02.000]  而經歷聖靈給你
[00:12:02.000 --> 00:12:03.000]  在當時
[00:12:03.000 --> 00:12:07.000]  在那一刻的能力和膽量
[00:12:07.000 --> 00:12:09.000]  來面對
[00:12:09.000 --> 00:12:11.000]  聖經就這麼說
[00:12:11.000 --> 00:12:13.000]  彼得面對著這個挑戰
[00:12:13.000 --> 00:12:16.000]  他當時就被聖靈充滿
[00:12:16.000 --> 00:12:20.000]  以致他可以放膽地跟官府說話
[00:12:20.000 --> 00:12:21.000]  我們再看
[00:12:21.000 --> 00:12:22.000]  在第二方面再思想
[00:12:22.000 --> 00:12:23.000]  就是一個人
[00:12:23.000 --> 00:12:26.000]  當他有堅定的立場的時候
[00:12:26.000 --> 00:12:28.000]  他就可以放膽了
[00:12:28.000 --> 00:12:30.000]  大家看看第十七節
[00:12:30.000 --> 00:12:34.000]  第四章十七節
[00:12:34.000 --> 00:12:36.000]  當時這些官府他們很擔心
[00:12:36.000 --> 00:12:39.000]  唯恐這是越發傳揚在民間
[00:12:39.000 --> 00:12:41.000]  我們必須恐嚇他們
[00:12:41.000 --> 00:12:45.000]  叫他們不再奉這名對人講論
[00:12:45.000 --> 00:12:46.000]  他們很擔心
[00:12:46.000 --> 00:12:48.000]  這些消息傳播出去
[00:12:48.000 --> 00:12:50.000]  因此他要恐嚇他們
[00:12:50.000 --> 00:12:52.000]  為什麼他們這麼有膽量恐嚇他們呢?
[00:12:52.000 --> 00:12:54.000]  你看看前面第十三節
[00:12:54.000 --> 00:13:02.000]  他們知道這一群人
[00:13:02.000 --> 00:13:04.000]  沒有受過什麼教育
[00:13:04.000 --> 00:13:06.000]  沒有經過拉比的
[00:13:06.000 --> 00:13:09.000]  當時的聖經猶太人的教育
[00:13:09.000 --> 00:13:12.000]  而且他們只是很平凡的小市民
[00:13:12.000 --> 00:13:14.000]  你想我嚇到他們
[00:13:14.000 --> 00:13:17.000]  他們就不敢再做這些事了
[00:13:17.000 --> 00:13:18.000]  但是各位弟兄姊妹
[00:13:18.000 --> 00:13:20.000]  你記得
[00:13:20.000 --> 00:13:22.000]  在主耶穌的裡面
[00:13:22.000 --> 00:13:24.000]  屬靈的膽量
[00:13:24.000 --> 00:13:26.000]  Spiritual courage
[00:13:26.000 --> 00:13:29.000]  不一定跟人的地位
[00:13:29.000 --> 00:13:32.000]  身份相關
[00:13:32.000 --> 00:13:35.000]  我看到很多平凡的弟兄姊妹
[00:13:35.000 --> 00:13:37.000]  他們的生命見證
[00:13:37.000 --> 00:13:39.000]  讓我驚訝
[00:13:39.000 --> 00:13:42.000]  就算他們的性情好像很內向
[00:13:42.000 --> 00:13:44.000]  很退縮
[00:13:44.000 --> 00:13:45.000]  但很多時候
[00:13:45.000 --> 00:13:47.000]  看到他們倚靠神的時候
[00:13:47.000 --> 00:13:49.000]  卻是一種很堅定的力量
[00:13:49.000 --> 00:13:51.000]  表現出來
[00:13:51.000 --> 00:13:53.000]  內心倚靠神
[00:13:53.000 --> 00:13:55.000]  而領受那種特別的力量
[00:13:55.000 --> 00:13:56.000]  但原因在哪裡呢?
[00:13:56.000 --> 00:13:59.000]  你看十九節
[00:13:59.000 --> 00:14:02.000]  第十九節我請大家一起讀
[00:14:02.000 --> 00:14:04.000]  彼得約翰說
[00:14:04.000 --> 00:14:07.000]  聽從你們不聽從神
[00:14:07.000 --> 00:14:10.000]  這在神面前合理不合理
[00:14:10.000 --> 00:14:13.000]  你們自己著量吧
[00:14:13.000 --> 00:14:15.000]  他們有一個很清楚的立場
[00:14:15.000 --> 00:14:19.000]  就是聽從神不聽從人是應當的
[00:14:19.000 --> 00:14:20.000]  所以他發出挑戰
[00:14:20.000 --> 00:14:22.000]  你們自己著量吧
[00:14:22.000 --> 00:14:24.000]  挑戰他們
[00:14:24.000 --> 00:14:25.000]  言下之意就是
[00:14:25.000 --> 00:14:28.000]  你的結論都會跟我一樣
[00:14:28.000 --> 00:14:31.000]  應該聽從神不是聽從人
[00:14:31.000 --> 00:14:33.000]  大家有時候會看到詩篇裡
[00:14:33.000 --> 00:14:35.000]  講很多關於神的創造
[00:14:35.000 --> 00:14:37.000]  詩篇104篇提到
[00:14:37.000 --> 00:14:39.000]  一個很重要的真理就是
[00:14:39.000 --> 00:14:42.000]  神以風為使者
[00:14:42.000 --> 00:14:46.000]  以火焰為瀑翼
[00:14:46.000 --> 00:14:49.000]  神說他將月亮安置在天空
[00:14:49.000 --> 00:14:51.000]  以定節令
[00:14:51.000 --> 00:14:54.000]  日頭自知沉落
[00:14:54.000 --> 00:14:56.000]  整個大自然界一切被做的
[00:14:56.000 --> 00:14:59.000]  都會按照神的意思來行事
[00:14:59.000 --> 00:15:03.000]  聽從神也是他的瀑翼
[00:15:03.000 --> 00:15:04.000]  何況你和我
[00:15:04.000 --> 00:15:07.000]  豈不是更加應該聽從神
[00:15:07.000 --> 00:15:10.000]  是一件很應當的事
[00:15:10.000 --> 00:15:14.000]  有幾位朋友假設他們去旅行
[00:15:14.000 --> 00:15:15.000]  去到一個地方的時候
[00:15:15.000 --> 00:15:17.000]  發覺辨別不到方向
[00:15:17.000 --> 00:15:20.000]  他們說拿個指南針看看吧
[00:15:20.000 --> 00:15:21.000]  其中有一個人在袋裡
[00:15:21.000 --> 00:15:23.000]  拿了個指南針出來給他
[00:15:23.000 --> 00:15:25.000]  當他一看的時候
[00:15:25.000 --> 00:15:26.000]  發現有個東西很有趣
[00:15:26.000 --> 00:15:28.000]  寫著東南西北
[00:15:28.000 --> 00:15:31.000]  但指針指向東邊
[00:15:31.000 --> 00:15:33.000]  他就說你的指南針有問題
[00:15:33.000 --> 00:15:35.000]  對方就說不是的
[00:15:35.000 --> 00:15:37.000]  我的指南針是專門指向東邊的
[00:15:37.000 --> 00:15:43.000]  是指東針來的
[00:15:43.000 --> 00:15:44.000]  他覺得很奇怪
[00:15:44.000 --> 00:15:45.000]  所以就給他
[00:15:45.000 --> 00:15:46.000]  應該是我想像的
[00:15:46.000 --> 00:15:48.000]  不是真事
[00:15:48.000 --> 00:15:50.000]  但你和我都會明白
[00:15:50.000 --> 00:15:52.000]  指南針是應該
[00:15:52.000 --> 00:15:54.000]  因為它是被大地的磁場
[00:15:54.000 --> 00:15:55.000]  影響
[00:15:55.000 --> 00:15:58.000]  是指向南北的
[00:15:58.000 --> 00:16:01.000]  有任何的指南針指向東西的話
[00:16:01.000 --> 00:16:05.000]  你知道是不合理的
[00:16:05.000 --> 00:16:07.000]  被神所創造的人
[00:16:07.000 --> 00:16:09.000]  合理地
[00:16:09.000 --> 00:16:11.000]  是要聽從神
[00:16:11.000 --> 00:16:13.000]  不聽從人
[00:16:13.000 --> 00:16:14.000]  當你心靈裡
[00:16:14.000 --> 00:16:17.000]  沒有一個很清楚的一個志向
[00:16:17.000 --> 00:16:19.000]  無論在什麼處境當中
[00:16:19.000 --> 00:16:21.000]  立定志向聽從神
[00:16:21.000 --> 00:16:23.000]  你發覺當你這樣聽從神的時候
[00:16:23.000 --> 00:16:25.000]  聖靈就要充滿你
[00:16:25.000 --> 00:16:28.000]  而你就可以帶著那種力量
[00:16:28.000 --> 00:16:30.000]  去面對不同的挑戰
[00:16:30.000 --> 00:16:40.000]  你再看聖經第五章第29節
[00:16:40.000 --> 00:16:43.000]  聖經就這樣再一次提到
[00:16:43.000 --> 00:16:45.000]  官府第二次捉拿使徒
