
[00:00:00.000 --> 00:00:02.000]  說到重生,我都不期然會想起
[00:05:05.000 --> 00:05:09.000]  主動地向我們介紹他自己
[00:05:09.000 --> 00:05:12.000]  啟示他自己
[00:05:12.000 --> 00:05:14.000]  神的方法就是
[00:05:14.000 --> 00:05:16.000]  差派耶穌基督來到世上
[00:05:16.000 --> 00:05:21.000]  向我們介紹這位天地的真神
[00:05:21.000 --> 00:05:23.000]  當你聽到聖經說
[00:05:23.000 --> 00:05:26.000]  耶穌基督來到世上的時候
[00:05:26.000 --> 00:05:27.000]  耶穌就清楚宣告
[00:05:27.000 --> 00:05:31.000]  我就是道路、真理和生命
[00:05:31.000 --> 00:05:33.000]  很多時候在教會門口
[00:05:33.000 --> 00:05:35.000]  有些招牌寫著
[00:05:35.000 --> 00:05:39.000]  耶穌說:我就是道路、真理、生命
[00:05:39.000 --> 00:05:41.000]  後面那句呢?
[00:05:41.000 --> 00:05:43.000]  如果不是藉著我
[00:05:43.000 --> 00:05:46.000]  沒有人能夠去到父神那裡
[00:05:46.000 --> 00:05:47.000]  就像一條橋樑
[00:05:47.000 --> 00:05:49.000]  你必須要走那條橋
[00:05:49.000 --> 00:05:52.000]  才能夠去到對岸
[00:05:52.000 --> 00:05:54.000]  你只能夠透過一條
[00:05:54.000 --> 00:05:56.000]  神所訂的方法
[00:05:56.000 --> 00:05:59.000]  不是你自己製造出來的方法
[00:05:59.000 --> 00:06:02.000]  有些人嘗試製造一些偶像
[00:06:02.000 --> 00:06:04.000]  認為他就是神靈
[00:06:04.000 --> 00:06:06.000]  拜他得到保佑
[00:06:06.000 --> 00:06:08.000]  當你再想一想
[00:06:08.000 --> 00:06:09.000]  如果一個神靈
[00:06:09.000 --> 00:06:12.000]  是你自己可以製造出來的
[00:06:12.000 --> 00:06:14.000]  是誰高一點?
[00:06:14.000 --> 00:06:16.000]  誰偉大一點?
[00:06:16.000 --> 00:06:18.000]  當然是製造的人
[00:06:18.000 --> 00:06:20.000]  我製造出這個偶像
[00:06:20.000 --> 00:06:24.000]  但你竟然以他為上帝
[00:06:24.000 --> 00:06:26.000]  當你仔細思想的時候
[00:06:26.000 --> 00:06:28.000]  就會發覺當中的矛盾
[00:06:28.000 --> 00:06:31.000]  因為上帝告訴我們
[00:06:31.000 --> 00:06:33.000]  祂來到世上
[00:06:33.000 --> 00:06:35.000]  向我們說出
[00:06:35.000 --> 00:06:38.000]  那條路是透過耶穌基督
[00:06:38.000 --> 00:06:39.000]  或者你說
[00:06:39.000 --> 00:06:40.000]  我不知道聖經所說的
[00:06:40.000 --> 00:06:42.000]  是不是真實的事
[00:06:42.000 --> 00:06:44.000]  是不是真的行過神蹟騎士
[00:06:44.000 --> 00:06:46.000]  我怎麼會知道呢?
[00:06:46.000 --> 00:06:48.000]  這是很自然的問題
[00:06:48.000 --> 00:06:51.000]  但當你仔細做一點研究
[00:06:51.000 --> 00:06:52.000]  你就會察覺
[00:06:52.000 --> 00:06:53.000]  不單是聖經
[00:06:53.000 --> 00:06:56.000]  也有很多不同的歷史證據
[00:06:56.000 --> 00:06:58.000]  或者考古上的證據
[00:06:58.000 --> 00:07:01.000]  證明聖經所說的是真實
[00:07:01.000 --> 00:07:05.000]  其中一個很重要的歷史文獻
[00:07:05.000 --> 00:07:07.000]  很多人都有接觸過
[00:07:07.000 --> 00:07:10.000]  就是一本叫做《猶大古史》
[00:07:10.000 --> 00:07:14.000]  是很早年的歷史學家約瑟夫
[00:07:14.000 --> 00:07:17.000]  記述當時耶穌基督在世的時候
[00:07:17.000 --> 00:07:20.000]  那些過程、那些歷史
[00:07:20.000 --> 00:07:21.000]  這位並不是基督徒
[00:07:21.000 --> 00:07:23.000]  他只是一位猶太人
[00:07:23.000 --> 00:07:26.000]  他嘗試客觀地記述當時發生的事
[00:07:26.000 --> 00:07:29.000]  在他的歷史書裡就清楚地說明
[00:07:29.000 --> 00:07:32.000]  有一位人物叫做耶穌
[00:07:32.000 --> 00:07:35.000]  他可以行神蹟和騎士
[00:07:35.000 --> 00:07:37.000]  很多人跟隨他
[00:07:37.000 --> 00:07:41.000]  但後來有很多猶太人妒忌他
[00:07:41.000 --> 00:07:43.000]  將他釘十字架
[00:07:43.000 --> 00:07:45.000]  但三天之後
[00:07:45.000 --> 00:07:48.000]  他在死裡竟然復活出來
[00:07:48.000 --> 00:07:52.000]  是歷史當中清楚的記述的事情
[00:07:52.000 --> 00:07:54.000]  當你知道這些事的時候
[00:07:54.000 --> 00:07:55.000]  你就看回聖經
[00:07:55.000 --> 00:07:56.000]  發覺聖經清楚解釋
[00:07:56.000 --> 00:08:00.000]  他說死亡不能拘禁耶穌基督
[00:08:00.000 --> 00:08:02.000]  大家往下看一看
[00:08:02.000 --> 00:08:05.000]  23節提到他釘十字架
[00:08:05.000 --> 00:08:08.000]  24節我請大家一起讀出來
[00:08:08.000 --> 00:08:13.000]  「神卻把死的痛苦解除,死後活了,
[00:08:13.000 --> 00:08:17.000]  因為他不能被死亡拘禁
[00:08:17.000 --> 00:08:20.000]  他不能被死亡拘禁
[00:08:20.000 --> 00:08:22.000]  因為他是尼塞亞
[00:08:22.000 --> 00:08:24.000]  他是救世主
[00:08:24.000 --> 00:08:26.000]  他是生命的主
[00:08:26.000 --> 00:08:28.000]  他清楚宣告
[00:08:28.000 --> 00:08:31.000]  復活在我,生命也在我
[00:08:31.000 --> 00:08:33.000]  凡是信我的人
[00:08:33.000 --> 00:08:37.000]  雖然死了,也必復活
[00:08:37.000 --> 00:08:40.000]  他不能被死亡拘禁
[00:08:40.000 --> 00:08:42.000]  他勝過了死亡
[00:08:42.000 --> 00:08:45.000]  後來他形容自己是牧羊人
[00:08:45.000 --> 00:08:47.000]  照顧很多羊群
[00:08:47.000 --> 00:08:53.000]  他說我為牧羊人為羊寫命
[00:08:53.000 --> 00:08:56.000]  但我死不是勉強的
[00:08:56.000 --> 00:08:58.000]  是我甘心的
[00:08:58.000 --> 00:09:02.000]  他說我有權柄將自己的命寫去
[00:09:02.000 --> 00:09:07.000]  也有權柄將自己的命奪回來
[00:09:07.000 --> 00:09:10.000]  因此三天之後他復活了
[00:09:10.000 --> 00:09:14.000]  我間接認識一位心臟科醫生
[00:09:14.000 --> 00:09:17.000]  這位醫生說出一件事
[00:09:17.000 --> 00:09:21.000]  有一次救了一個心臟停頓的病人
[00:09:21.000 --> 00:09:24.000]  搶救後救醒了他
[00:09:24.000 --> 00:09:26.000]  後來穩定了一點
[00:09:26.000 --> 00:09:28.000]  這位病人對醫生說
[00:09:28.000 --> 00:09:30.000]  醫生,你們救我時
[00:09:30.000 --> 00:09:33.000]  我的靈魂離開了身體
[00:09:33.000 --> 00:09:37.000]  我在上面看到你們在騷擾我
[00:09:37.000 --> 00:09:41.000]  你們說甚麼我都聽見
[00:09:41.000 --> 00:09:44.000]  這位醫生很驚訝
[00:09:44.000 --> 00:09:47.000]  後來他想我將來做手術時
[00:09:47.000 --> 00:09:51.000]  不要隨便說話
[00:09:51.000 --> 00:09:54.000]  他竟然發現有些人
[00:09:54.000 --> 00:09:58.000]  在短暫的片刻死亡時
[00:09:58.000 --> 00:10:00.000]  他的靈魂離開身軀
[00:10:00.000 --> 00:10:04.000]  但有意識知道周圍發生的事
[00:10:04.000 --> 00:10:06.000]  最近有一本很流行的書
[00:10:06.000 --> 00:10:08.000]  在北美很多人都看
[00:10:08.000 --> 00:10:11.000]  這本書叫做Heaven is for Real
[00:10:11.000 --> 00:10:14.000]  中文譯為真的有天堂嗎?
[00:10:14.000 --> 00:10:17.000]  很多一般的書室都見到有得買
[00:10:17.000 --> 00:10:20.000]  這本書很特別是講到一個真事
[00:10:20.000 --> 00:10:22.000]  真事是一個小孩子四歲
[00:10:22.000 --> 00:10:26.000]  突然急性的盲腸炎然後爆裂
[00:10:26.000 --> 00:10:28.000]  但沒有立即治療
[00:10:28.000 --> 00:10:30.000]  所以去到醫院的時候
[00:10:30.000 --> 00:10:31.000]  醫生說很危險
[00:10:31.000 --> 00:10:33.000]  未必救得回來
[00:10:33.000 --> 00:10:34.000]  試一試
[00:10:34.000 --> 00:10:36.000]  他爸爸是一個牧師
[00:10:36.000 --> 00:10:38.000]  那時候沒有什麼可以做
[00:10:38.000 --> 00:10:41.000]  全心的祈禱已求神
[00:10:41.000 --> 00:10:43.000]  很奇妙這個小朋友
[00:10:43.000 --> 00:10:46.000]  手術成功康復了
[00:10:46.000 --> 00:10:48.000]  後來過了一段時間
[00:10:48.000 --> 00:10:49.000]  他們日常生活
[00:10:49.000 --> 00:10:51.000]  小孩子玩的時候突然說
[00:10:51.000 --> 00:10:53.000]  爸爸那天我在病床上
[00:10:53.000 --> 00:10:55.000]  醫生幫我做手術
[00:10:55.000 --> 00:10:58.000]  我走了出來
[00:10:58.000 --> 00:11:00.000]  你明不明白他的意思
[00:11:00.000 --> 00:11:03.000]  他說我的人在我身體走出來
[00:11:03.000 --> 00:11:06.000]  我看到你在房間裡祈禱
[00:11:06.000 --> 00:11:08.000]  爸爸說什麼?
[00:11:08.000 --> 00:11:11.000]  我那個房間是密室
[00:11:11.000 --> 00:11:15.000]  還有媽媽在你旁邊的房間打電話
[00:11:15.000 --> 00:11:17.000]  他們很驚訝
[00:11:17.000 --> 00:11:20.000]  為什麼會知道他們所做的事情
[00:11:20.000 --> 00:11:23.000]  但接著的一連串的對話
[00:11:23.000 --> 00:11:26.000]  令他們更驚訝
[00:11:26.000 --> 00:11:28.000]  他說那個時候我離開了
[00:11:28.000 --> 00:11:30.000]  去了天堂
[00:11:30.000 --> 00:11:32.000]  主耶穌迎接我
[00:11:32.000 --> 00:11:35.000]  抱了我在祂懷中
[00:11:35.000 --> 00:11:39.000]  還有我看到你的外公
[00:11:39.000 --> 00:11:42.000]  就是他的曾外公
[00:11:42.000 --> 00:11:44.000]  在孩子出生的時候
[00:11:44.000 --> 00:11:48.000]  曾外公已經死了很多年
[00:11:48.000 --> 00:11:51.000]  但爸爸問你怎樣認識他?
[00:11:51.000 --> 00:11:53.000]  我這樣這樣解釋很多
[00:11:53.000 --> 00:11:56.000]  這位外公的特性給爸爸知道
[00:11:56.000 --> 00:11:57.000]  爸爸一聽
[00:11:57.000 --> 00:11:59.000]  他說一定是外公
[00:11:59.000 --> 00:12:01.000]  因為沒有人告訴孩子
[00:12:01.000 --> 00:12:04.000]  這些外公的特性
[00:12:04.000 --> 00:12:07.000]  然後他們馬上找出照片
[00:12:07.000 --> 00:12:10.000]  外公死的時候61歲
[00:12:10.000 --> 00:12:13.000]  然後給小孩子看
[00:12:13.000 --> 00:12:16.000]  是不是他?
[00:12:16.000 --> 00:12:17.000]  小孩子看著
[00:12:17.000 --> 00:12:19.000]  不是不是
[00:12:19.000 --> 00:12:22.000]  天堂沒有這麼老的人
[00:12:22.000 --> 00:12:26.000]  沒有人戴眼鏡
[00:12:26.000 --> 00:12:29.000]  然後再找回外公年輕的時候
[00:12:29.000 --> 00:12:31.000]  29歲的照片出來
[00:12:31.000 --> 00:12:33.000]  然後給他看
[00:12:33.000 --> 00:12:34.000]  他說是的
[00:12:34.000 --> 00:12:37.000]  他很好的人
[00:12:37.000 --> 00:12:39.000]  接著一段很長的日子
[00:12:39.000 --> 00:12:43.000]  爸爸漸漸慢慢問他很多事情
[00:12:43.000 --> 00:12:47.000]  他就講述很多天堂的細緻的事情
[00:12:47.000 --> 00:12:48.000]  爸爸是牧師
[00:12:48.000 --> 00:12:50.000]  每次聽的時候都明白
[00:12:50.000 --> 00:12:51.000]  這些所描述的
[00:12:51.000 --> 00:12:53.000]  和聖經所說的
[00:12:53.000 --> 00:12:55.000]  是非常吻合
[00:12:55.000 --> 00:12:57.000]  小孩子未懂得讀書
[00:12:57.000 --> 00:12:59.000]  未看過《解氏錄》
[00:12:59.000 --> 00:13:01.000]  他不會知道這些事情
[00:13:01.000 --> 00:13:02.000]  但他很清晰
[00:13:02.000 --> 00:13:07.000]  第一手地講出他所經歷的事情
[00:13:07.000 --> 00:13:09.000]  當我一路看的時候
[00:13:09.000 --> 00:13:10.000]  沒錯
[00:13:10.000 --> 00:13:15.000]  我們不能夠很清楚最仔細的情況
[00:13:15.000 --> 00:13:17.000]  但好像神容許某一些人
[00:13:17.000 --> 00:13:18.000]  在這些日子
[00:13:18.000 --> 00:13:21.000]  有機會稍微認識天堂
[00:13:21.000 --> 00:13:23.000]  親身的經歷
[00:13:23.000 --> 00:13:25.000]  讓我們這些在世上的人
[00:13:25.000 --> 00:13:28.000]  再次得到提醒
[00:13:28.000 --> 00:13:30.000]  知道在世界以外
[00:13:30.000 --> 00:13:32.000]  有天家
[00:13:32.000 --> 00:13:34.000]  知道人死之後
[00:13:34.000 --> 00:13:36.000]  仍然有生命
[00:13:36.000 --> 00:13:38.000]  聖經已經清楚這樣說
[00:13:38.000 --> 00:13:41.000]  但神好像要不斷再提醒我們
[00:13:41.000 --> 00:13:45.000]  要記得有永恆
[00:13:45.000 --> 00:13:47.000]  當我們一路思想一些事情的時候
[00:13:47.000 --> 00:13:49.000]  就會想起主耶穌在世上的時候
[00:13:49.000 --> 00:13:51.000]  已經不斷講
[00:13:51.000 --> 00:13:54.000]  不斷講到有永生的事情
[00:13:54.000 --> 00:13:55.000]  然後祂告訴我們
[00:13:55.000 --> 00:13:57.000]  我要釘十字架
[00:13:57.000 --> 00:14:00.000]  不是因為主耶穌犯了什麼錯
[00:14:00.000 --> 00:14:01.000]  在當時很多見證人證明
[00:14:01.000 --> 00:14:03.000]  祂沒有犯過錯
[00:14:03.000 --> 00:14:05.000]  查不出什麼罪
[00:14:05.000 --> 00:14:06.000]  但主耶穌說
[00:14:06.000 --> 00:14:09.000]  我釘十字架是為你們
[00:14:09.000 --> 00:14:13.000]  承擔你們應當承擔的刑罰
[00:14:13.000 --> 00:14:15.000]  因為上帝是公義的
[00:14:15.000 --> 00:14:17.000]  祂見到一個犯錯的人
[00:14:17.000 --> 00:14:20.000]  行很多惡毒的事情的人
[00:14:20.000 --> 00:14:22.000]  不會單一隻眼
[00:14:22.000 --> 00:14:23.000]  算數算數
[00:14:23.000 --> 00:14:25.000]  不要緊
[00:14:25.000 --> 00:14:27.000]  如果你看到一個神
[00:14:27.000 --> 00:14:28.000]  一位神
[00:14:28.000 --> 00:14:30.000]  祂是不公義的話
[00:14:30.000 --> 00:14:33.000]  我想你會很傷心
[00:14:33.000 --> 00:14:34.000]  在今天我們順從看到報紙
[00:14:34.000 --> 00:14:37.000]  有很多很多不公不義的事情
[00:14:37.000 --> 00:14:38.000]  你的心會很難過
[00:14:38.000 --> 00:14:41.000]  如果沒有公義的審訊
[00:14:41.000 --> 00:14:43.000]  因為公義的上帝
[00:14:43.000 --> 00:14:45.000]  知道我們犯罪
[00:14:45.000 --> 00:14:48.000]  因此祂要我們承擔刑罰
[00:14:48.000 --> 00:14:50.000]  我們知道聖經所說
[00:14:50.000 --> 00:14:53.000]  罪的公價就是死
[00:14:53.000 --> 00:14:56.000]  罪的代價就是死亡
[00:14:56.000 --> 00:14:59.000]  這個死亡不單是我們肉身的死亡
[00:14:59.000 --> 00:15:01.000]  而是永遠的死亡
[00:15:01.000 --> 00:15:03.000]  剛才讀過聖經
[00:15:03.000 --> 00:15:05.000]  你又讀到陰間
[00:15:05.000 --> 00:15:08.000]  陰間是永遠的火壺
[00:15:08.000 --> 00:15:11.000]  是聖經多次清楚地說
[00:15:11.000 --> 00:15:13.000]  主耶穌釘十字架
[00:15:13.000 --> 00:15:16.000]  祂不想我們面對這些審判
[00:15:16.000 --> 00:15:18.000]  因此祂代替我們承擔
[00:15:18.000 --> 00:15:20.000]  我們要承擔的刑罰
[00:15:20.000 --> 00:15:23.000]  所以你看著十字架的時候
[00:15:23.000 --> 00:15:24.000]  如果有人問你
[00:15:24.000 --> 00:15:25.000]  十字架是什麼意思?
[00:15:25.000 --> 00:15:28.000]  最簡單兩個字
[00:15:28.000 --> 00:15:30.000]  就是代贖
[00:15:30.000 --> 00:15:31.000]  祂代替我們
[00:15:31.000 --> 00:15:33.000]  將我們贖了出來
[00:15:33.000 --> 00:15:36.000]  以至我們可以有平安
[00:15:36.000 --> 00:15:38.000]  因此主耶穌為我們釘十字架
[00:15:38.000 --> 00:15:41.000]  祂要我們得著一份恩典
[00:15:41.000 --> 00:15:45.000]  就是不再面對刑罰
[00:15:45.000 --> 00:15:47.000]  不用死
[00:15:47.000 --> 00:15:49.000]  剛才我提過一些心臟的事情
[00:15:49.000 --> 00:15:51.000]  一位心臟的病人
[00:15:51.000 --> 00:15:52.000]  心臟衰竭
[00:15:52.000 --> 00:15:55.000]  已經完全沒有什麼希望
[00:15:55.000 --> 00:15:56.000]  唯一的希望就是
[00:15:56.000 --> 00:15:59.000]  能夠有人移植一個新的心給他
[00:15:59.000 --> 00:16:02.000]  但是找不到合適的心臟
[00:16:02.000 --> 00:16:04.000]  所以他也有心理準備
[00:16:04.000 --> 00:16:06.000]  可能隨時要離開
[00:16:06.000 --> 00:16:08.000]  突然間醫院通知他
[00:16:08.000 --> 00:16:09.000]  有一個人
[00:16:09.000 --> 00:16:12.000]  剛剛在交通意外喪生
[00:16:12.000 --> 00:16:14.000]  他自己和家人
[00:16:14.000 --> 00:16:16.000]  可以讓他們的器官
[00:16:16.000 --> 00:16:19.000]  有移植捐贈
[00:16:19.000 --> 00:16:21.000]  所以他就知道
[00:16:21.000 --> 00:16:25.000]  醫生覺得這個心臟可能適合他
[00:16:25.000 --> 00:16:27.000]  在過程當中順利的移植手術
[00:16:27.000 --> 00:16:30.000]  大家知道香港是有做心臟移植的
[00:16:30.000 --> 00:16:31.000]  在過程中
[00:16:31.000 --> 00:16:34.000]  後來這個病人康復之後
[00:16:34.000 --> 00:16:37.000]  他就很深的感動
[00:16:37.000 --> 00:16:39.000]  很深的感動當中
[00:16:39.000 --> 00:16:40.000]  他就表示
[00:16:40.000 --> 00:16:43.000]  我不用死
[00:16:43.000 --> 00:16:44.000]  大家可以想像
[00:16:44.000 --> 00:16:45.000]  如果是你
[00:16:45.000 --> 00:16:47.000]  你會知道很快就會死
[00:16:47.000 --> 00:16:49.000]  突然間有一種事情改變了
[00:16:49.000 --> 00:16:51.000]  你不用死
[00:16:51.000 --> 00:16:54.000]  那個感受是怎樣
[00:16:54.000 --> 00:16:56.000]  是一份很大的恩惠
[00:16:56.000 --> 00:16:58.000]  很大的祝福
[00:16:58.000 --> 00:16:59.000]  不用死
[00:16:59.000 --> 00:17:01.000]  耶穌基督賜給我們的
[00:17:01.000 --> 00:17:02.000]  就是不用死
[00:17:02.000 --> 00:17:05.000]  不用進入永恆的咒咒裡面
[00:17:05.000 --> 00:17:09.000]  祂要給我們重生
[00:17:09.000 --> 00:17:11.000]  不單止是將來
[00:17:11.000 --> 00:17:15.000]  今天已經將新的生命賜給我們
[00:17:15.000 --> 00:17:18.000]  當很多基督徒領受重生之後
[00:17:18.000 --> 00:17:20.000]  其實就有一種很特別的力量
[00:17:20.000 --> 00:17:21.000]  開始學習
[00:17:21.000 --> 00:17:24.000]  不需要害怕死亡
[00:17:24.000 --> 00:17:27.000]  可以放膽做出一些應該有的犧牲
[00:17:27.000 --> 00:17:29.000]  面對一些挑戰的時候
[00:17:29.000 --> 00:17:31.000]  可以放膽的去面對
[00:17:31.000 --> 00:17:35.000]  因為知道自己將來如何
[00:17:35.000 --> 00:17:38.000]  我在北美見到一位姊妹
[00:17:38.000 --> 00:17:39.000]  一位社工
[00:17:39.000 --> 00:17:41.000]  在一個很特別的社區工作
[00:17:41.000 --> 00:17:43.000]  這個社區很混亂
[00:17:43.000 --> 00:17:44.000]  很危險
[00:17:44.000 --> 00:17:46.000]  去到那裡開車的時候
[00:17:46.000 --> 00:17:47.000]  經過也好
[00:17:47.000 --> 00:17:49.000]  你要小心將那些車
[00:17:49.000 --> 00:17:52.000]  那些鎖門按低
[00:17:52.000 --> 00:17:53.000]  因為試過有人
[00:17:53.000 --> 00:17:55.000]  一看紅燈面前停下的車
[00:17:55.000 --> 00:17:56.000]  有人衝過來
[00:17:56.000 --> 00:17:57.000]  拉開車門
[00:17:57.000 --> 00:18:00.000]  拉你下去搶劫
[00:18:00.000 --> 00:18:01.000]  很危險
[00:18:01.000 --> 00:18:02.000]  很多醉酒
[00:18:02.000 --> 00:18:06.000]  很多吸毒殘殺在那個社區裡面
[00:18:06.000 --> 00:18:08.000]  但這位姊妹
[00:18:08.000 --> 00:18:09.000]  我就問她
[00:18:09.000 --> 00:18:11.000]  你不害怕嗎?
[00:18:11.000 --> 00:18:13.000]  在這裡工作你不害怕嗎?
[00:18:13.000 --> 00:18:16.000]  她說十幾年神都這樣保守我
[00:18:16.000 --> 00:18:17.000]  我不害怕
[00:18:17.000 --> 00:18:20.000]  因為神是我生命的保障
[00:18:20.000 --> 00:18:25.000]  而且我知道我將來會去哪裡
[00:18:25.000 --> 00:18:28.000]  對將來的人生的盼望
[00:18:28.000 --> 00:18:31.000]  帶給你今天生活的勇氣
[00:18:31.000 --> 00:18:34.000]  這是很多基督徒所經歷到的
[00:18:34.000 --> 00:18:37.000]  神是不能夠被死亡拘禁的
[00:18:37.000 --> 00:18:40.000]  因此祂賜下生命永生的盼望
[00:18:40.000 --> 00:18:43.000]  要賜給信靠的人
