
[00:00:00.000 --> 00:00:03.000]  以斯拉記一開始
[00:05:07.000 --> 00:05:09.000]  皇帝、宗教領袖
[00:05:09.000 --> 00:05:13.000]  很多賢能術士
[00:05:13.000 --> 00:05:15.000]  包括但爾幾在內
[00:05:15.000 --> 00:05:18.000]  都被擄走
[00:05:18.000 --> 00:05:20.000]  只有最窮困的
[00:05:20.000 --> 00:05:21.000]  最沒能力的
[00:05:21.000 --> 00:05:23.000]  留在耶路撒冷
[00:05:23.000 --> 00:05:27.000]  大約有四萬個以色列子民被擄走
[00:05:27.000 --> 00:05:31.000]  成為巴比倫帝國的奴隸
[00:05:31.000 --> 00:05:35.000]  在這裡展開了耶路撒冷
[00:05:35.000 --> 00:05:37.000]  荒涼七十年
[00:05:37.000 --> 00:05:43.000]  也是耶路撒冷的光景
[00:05:43.000 --> 00:05:48.000]  沒有一個歷史比這個慘淡
[00:05:48.000 --> 00:05:51.000]  或者對以色列子民如此摧毀性
[00:05:51.000 --> 00:05:53.000]  就是聖殿被毀
[00:05:53.000 --> 00:05:57.000]  聖殿被毀其實帶來以色列子民
[00:05:57.000 --> 00:06:02.000]  很大的信仰的震撼和危機
[00:06:02.000 --> 00:06:06.000]  聖殿在今天的經文第四、第五、第七節
[00:06:06.000 --> 00:06:08.000]  三章十一節和六章二十二節
[00:06:08.000 --> 00:06:12.000]  以斯拉形容聖殿為神的殿
[00:06:12.000 --> 00:06:15.000]  耶和華的殿和以色列神殿
[00:06:15.000 --> 00:06:18.000]  也就是說聖殿本身是一個地方
[00:06:18.000 --> 00:06:20.000]  當然是敬拜神
[00:06:20.000 --> 00:06:25.000]  建祭、唱錫安之歌
[00:06:25.000 --> 00:06:28.000]  大家一起去到首節等等
[00:06:28.000 --> 00:06:30.000]  但是種種的活動
[00:06:30.000 --> 00:06:33.000]  都是帶來一個核心導向
[00:06:33.000 --> 00:06:35.000]  就是讓以色列子民
[00:06:35.000 --> 00:06:41.000]  和萬君子耶和華神相遇
[00:06:41.000 --> 00:06:43.000]  在相遇當中
[00:06:43.000 --> 00:06:46.000]  能夠去見到神的榮光
[00:06:46.000 --> 00:06:48.000]  現在聖殿被毀
[00:06:48.000 --> 00:06:50.000]  換言之
[00:06:50.000 --> 00:06:52.000]  以色列子民進入了一個光景
[00:06:52.000 --> 00:06:55.000]  就是他們在信仰上
[00:06:55.000 --> 00:07:00.000]  再沒有一個地方同神相遇
[00:07:00.000 --> 00:07:03.000]  應許之地猶大國
[00:07:03.000 --> 00:07:07.000]  以色列再沒有存在的空間
[00:07:07.000 --> 00:07:09.000]  聖殿被焚毀
[00:07:09.000 --> 00:07:12.000]  皇帝被擄
[00:07:12.000 --> 00:07:16.000]  所有的大部分子民都成為階下囚
[00:07:16.000 --> 00:07:20.000]  以色列子民進入了掙扎求存的階段
[00:07:20.000 --> 00:07:22.000]  掙扎求存
[00:07:22.000 --> 00:07:24.000]  不單是肉體上
[00:07:24.000 --> 00:07:28.000]  心靈上掙扎求存
[00:07:28.000 --> 00:07:34.000]  這個國家被毀是不可思議的事
[00:07:34.000 --> 00:07:37.000]  對以色列子民的信仰來說
[00:07:37.000 --> 00:07:40.000]  是進入了信仰危機
[00:07:40.000 --> 00:07:46.000]  彷如過去幾年我們都面對很多危機
[00:07:46.000 --> 00:07:51.000]  社運、疫情、移民、退休、經濟下行
[00:07:51.000 --> 00:07:54.000]  個人身體出現問題
[00:07:54.000 --> 00:07:57.000]  關係破裂
[00:07:57.000 --> 00:08:01.000]  每件事都帶來我們在信仰上很大的挑戰和考驗
[00:08:01.000 --> 00:08:03.000]  我們會問神在哪裡
[00:08:03.000 --> 00:08:07.000]  我們會問神為什麼讓我受苦
[00:08:07.000 --> 00:08:12.000]  我們也會問神是否不在場離開了我們
[00:08:12.000 --> 00:08:14.000]  我們的信仰被受考驗
[00:08:14.000 --> 00:08:15.000]  所以我們要明白
[00:08:15.000 --> 00:08:18.000]  一看以色列第一章頭三節
[00:08:18.000 --> 00:08:21.000]  其實跟我們息息相關
[00:08:21.000 --> 00:08:23.000]  經過了2500年
[00:08:23.000 --> 00:08:25.000]  不論是以色列子民
[00:08:25.000 --> 00:08:28.000]  不論是我們香港的信徒
[00:08:28.000 --> 00:08:31.000]  都同樣在類似的光景當中
[00:08:31.000 --> 00:08:35.000]  所以為什麼以色列對我們的信仰來說這麼重要
[00:08:35.000 --> 00:08:39.000]  所以為什麼我特別選擇了這本書
[00:08:39.000 --> 00:08:43.000]  以色列第一季度我們一起研讀的一本書
[00:08:43.000 --> 00:08:47.000]  很對應我們當下現今香港的處境
[00:08:47.000 --> 00:08:52.000]  和我們個人群體信仰生活上的一個考驗
[00:08:52.000 --> 00:08:56.000]  時間過去
[00:08:56.000 --> 00:08:59.000]  回歸耶路撒冷都很渺茫
[00:08:59.000 --> 00:09:01.000]  秘魯到巴比倫70年
[00:09:01.000 --> 00:09:04.000]  奇怪在於
[00:09:04.000 --> 00:09:07.000]  以色列第一季就提到
[00:09:07.000 --> 00:09:12.000]  波斯帝國的興起
[00:09:12.000 --> 00:09:17.000]  波斯王居魯士打敗了巴比倫的王國
[00:09:17.000 --> 00:09:21.000]  不單打敗了巴比倫國在公元前的538年
[00:09:21.000 --> 00:09:25.000]  並且他在上任不久後
[00:09:25.000 --> 00:09:28.000]  發了一個全國性的文獻
[00:09:28.000 --> 00:09:32.000]  這個文獻就說他容許所有秘魯的
[00:09:32.000 --> 00:09:35.000]  以色列子民能夠回到他們的故土
[00:09:35.000 --> 00:09:39.000]  和讓他們去重建聖殿
[00:09:39.000 --> 00:09:43.000]  對很多以色列秘魯的子民來說
[00:09:43.000 --> 00:09:46.000]  這個簡直是在做大任務,天方夜譚
[00:09:46.000 --> 00:09:53.000]  但是掌摑一掌,真的有一個詔書
[00:09:54.000 --> 00:10:00.000]  波斯王不單容許以色列子民回到耶路撒冷重建聖殿
[00:10:00.000 --> 00:10:03.000]  並且提供所有的物資
[00:10:03.000 --> 00:10:07.000]  好讓這件事能夠辦得成功
[00:10:07.000 --> 00:10:09.000]  所有物資
[00:10:09.000 --> 00:10:11.000]  第四節,第六到第十一節
[00:10:11.000 --> 00:10:18.000]  我們都會看到波斯王的詔書
[00:10:18.000 --> 00:10:21.000]  對以色列子民來說
[00:10:21.000 --> 00:10:25.000]  他們彷如在黑暗當中一顆明亮的神星
[00:10:25.000 --> 00:10:27.000]  又或者在漆黑的隧道當中
[00:10:27.000 --> 00:10:29.000]  看到一點曙光
[00:10:29.000 --> 00:10:35.000]  帶來盼望
[00:10:35.000 --> 00:10:40.000]  很多以色列子民聽到的時候
[00:10:40.000 --> 00:10:43.000]  就有所回應
[00:10:43.000 --> 00:10:47.000]  他們重返耶路撒冷重建聖殿
[00:10:47.000 --> 00:10:50.000]  這個就是下個星期的第二章
[00:10:50.000 --> 00:10:53.000]  為何有七十節的經文
[00:10:53.000 --> 00:10:58.000]  記錄回歸耶路撒冷那些人的名字
[00:10:58.000 --> 00:11:00.000]  或者家族
[00:11:00.000 --> 00:11:04.000]  我下個星期就會講這個家譜有多重要
[00:11:04.000 --> 00:11:09.000]  回歸耶路撒冷
[00:11:09.000 --> 00:11:12.000]  這個就是第一章完結
[00:11:12.000 --> 00:11:16.000]  這個也是重建聖殿的前傳
[00:11:16.000 --> 00:11:17.000]  我們又明白到
[00:11:17.000 --> 00:11:20.000]  為何第一個聖殿
[00:11:20.000 --> 00:11:22.000]  所羅門的聖殿被毀後
[00:11:22.000 --> 00:11:24.000]  為何有第二個聖殿可以興起
[00:11:24.000 --> 00:11:26.000]  可以重建
[00:11:26.000 --> 00:11:28.000]  原來有這樣的歷史背景
[00:11:28.000 --> 00:11:30.000]  由《易代之下》三十六章
[00:11:30.000 --> 00:11:32.000]  到《以色列記》第一章
[00:11:32.000 --> 00:11:35.000]  其實作者以色列
[00:11:35.000 --> 00:11:39.000]  不是希望我們知道一個歷史性的事件
[00:11:39.000 --> 00:11:42.000]  好像中文教科書中史
[00:11:42.000 --> 00:11:43.000]  看到歷史事件
[00:11:43.000 --> 00:11:44.000]  看完就算了
[00:11:44.000 --> 00:11:45.000]  不是
[00:11:45.000 --> 00:11:47.000]  不是歷史事件的回歸
[00:11:47.000 --> 00:11:50.000]  而是講述耶和華神是一個怎樣的神
[00:11:50.000 --> 00:11:52.000]  耶和華神是一個怎樣的神
[00:11:52.000 --> 00:11:54.000]  和我們有什麼關係
[00:11:54.000 --> 00:11:56.000]  從今日經文當中
[00:11:56.000 --> 00:11:57.000]  我看到耶和華神
[00:11:57.000 --> 00:11:58.000]  最少有四個向度
[00:11:58.000 --> 00:11:59.000]  我們可以思想
[00:11:59.000 --> 00:12:01.000]  我們的神是一個怎樣的神
[00:12:01.000 --> 00:12:03.000]  第一我們的神
[00:12:03.000 --> 00:12:05.000]  是一個活著的神
[00:12:05.000 --> 00:12:07.000]  活著的神
[00:12:07.000 --> 00:12:10.000]  由《創世紀》的第一章
[00:12:10.000 --> 00:12:11.000]  神創造天地
[00:12:11.000 --> 00:12:13.000]  開始到啟示獄的二十二章
[00:12:13.000 --> 00:12:14.000]  新天新地
[00:12:14.000 --> 00:12:16.000]  神都在場
[00:12:16.000 --> 00:12:17.000]  神都在場
[00:12:17.000 --> 00:12:20.000]  祂從沒有離開過以色列子民
[00:12:20.000 --> 00:12:22.000]  祂從沒有離開過屬他的子民
[00:12:22.000 --> 00:12:23.000]  祂在場
[00:12:23.000 --> 00:12:25.000]  祂在場
[00:12:25.000 --> 00:12:26.000]  你多麼艱難都好
[00:12:26.000 --> 00:12:28.000]  面對任何挑戰都好
[00:12:28.000 --> 00:12:29.000]  祂在場
[00:12:29.000 --> 00:12:30.000]  祂在你身邊
[00:12:30.000 --> 00:12:31.000]  祂在你心中
[00:12:31.000 --> 00:12:32.000]  祂在場
[00:12:32.000 --> 00:12:33.000]  祂在場
[00:12:33.000 --> 00:12:37.000]  耶穌基督昨日今日一直到永遠都是一樣的
[00:12:37.000 --> 00:12:39.000]  希伯來書13章第八節
[00:12:39.000 --> 00:12:40.000]  主是我為
[00:12:40.000 --> 00:12:41.000]  我是阿拉伯
[00:12:41.000 --> 00:12:42.000]  我是俄媒家
[00:12:42.000 --> 00:12:46.000]  我是色在今在以後永在的傳人者
[00:12:46.000 --> 00:12:48.000]  啟示獄一章八節
[00:12:48.000 --> 00:12:52.000]  今天是聖誕節
[00:12:52.000 --> 00:12:54.000]  大家可能記得
[00:12:54.000 --> 00:12:55.000]  馬太封第一章
[00:12:55.000 --> 00:12:56.000]  加抱之後
[00:12:56.000 --> 00:12:59.000]  天使向瑪利亞說
[00:12:59.000 --> 00:13:01.000]  將會誕生一個兒子
[00:13:01.000 --> 00:13:03.000]  他叫耶穌
[00:13:03.000 --> 00:13:05.000]  他叫耶穌是要拯救萬民
[00:13:05.000 --> 00:13:08.000]  從罪惡當中出來
[00:13:08.000 --> 00:13:10.000]  並且神給他一個名字
[00:13:10.000 --> 00:13:11.000]  叫什麼名字?
[00:13:11.000 --> 00:13:13.000]  以馬來利
[00:13:13.000 --> 00:13:14.000]  是什麼意思?
[00:13:14.000 --> 00:13:18.000]  神與我們同在
[00:13:18.000 --> 00:13:21.000]  神與我們同在
[00:13:21.000 --> 00:13:22.000]  以馬來利
[00:13:22.000 --> 00:13:23.000]  今天是
[00:13:23.000 --> 00:13:24.000]  明天是
[00:13:24.000 --> 00:13:25.000]  直到你死那一刻
[00:13:25.000 --> 00:13:26.000]  都是
[00:13:26.000 --> 00:13:27.000]  死了之後
[00:13:27.000 --> 00:13:28.000]  都是
[00:13:28.000 --> 00:13:31.000]  神與我們同在
[00:13:31.000 --> 00:13:38.000]  我們都好幾年沒有報紙裝飾
[00:13:40.000 --> 00:13:42.000]  我在這裡第九年
[00:13:42.000 --> 00:13:46.000]  我曾經有前頭兩三個月
[00:13:46.000 --> 00:13:48.000]  我都專登裝飾一下
[00:13:48.000 --> 00:13:50.000]  好像搞一下的氣氛
[00:13:50.000 --> 00:13:51.000]  然後
[00:13:51.000 --> 00:13:53.000]  搞一下不搞
[00:13:53.000 --> 00:13:55.000]  不是因為我們不想搞
[00:13:55.000 --> 00:13:57.000]  或者沒有資源搞
[00:13:57.000 --> 00:13:58.000]  而是其實
[00:13:58.000 --> 00:13:59.000]  聖誕節
[00:13:59.000 --> 00:14:01.000]  你知道耶穌說了馬槽
[00:14:01.000 --> 00:14:03.000]  都幾樸素
[00:14:03.000 --> 00:14:06.000]  昨天Alex帶我們唱詩歌的時候
[00:14:06.000 --> 00:14:07.000]  馬槽
[00:14:07.000 --> 00:14:08.000]  馬住的地方
[00:14:08.000 --> 00:14:09.000]  很多
[00:14:09.000 --> 00:14:13.000]  我都希望過一些簡樸的生活
[00:14:13.000 --> 00:14:15.000]  過一些簡樸的生活
[00:14:15.000 --> 00:14:17.000]  也不代表不優質
[00:14:17.000 --> 00:14:22.000]  而是我們用其他資源去做奉獻
[00:14:22.000 --> 00:14:23.000]  付出
[00:14:23.000 --> 00:14:25.000]  給其他有需要的人
[00:14:25.000 --> 00:14:28.000]  但今年裝飾是
[00:14:28.000 --> 00:14:29.000]  椰青
[00:14:29.000 --> 00:14:31.000]  椰青是中學生去自發的
[00:14:31.000 --> 00:14:33.000]  我又不反對
[00:14:33.000 --> 00:14:34.000]  我又不反對
[00:14:34.000 --> 00:14:36.000]  他幾個人都做得好
[00:14:36.000 --> 00:14:38.000]  後面也有
[00:14:38.000 --> 00:14:39.000]  近著圖書館
[00:14:39.000 --> 00:14:40.000]  如果你等一下
[00:14:40.000 --> 00:14:42.000]  你經過旅次就看到
[00:14:42.000 --> 00:14:44.000]  如果你沒去過
[00:14:44.000 --> 00:14:45.000]  近著圖書館
[00:14:45.000 --> 00:14:46.000]  玉芳
[00:14:46.000 --> 00:14:47.000]  雪芬
[00:14:47.000 --> 00:14:49.000]  也做了一個很漂亮的
[00:14:49.000 --> 00:14:50.000]  一個保景
[00:14:50.000 --> 00:14:51.000]  拍一下照
[00:14:51.000 --> 00:14:52.000]  打卡
[00:14:52.000 --> 00:14:53.000]  挺好的
[00:14:53.000 --> 00:14:55.000]  這麼多樣的裝飾
[00:14:55.000 --> 00:14:57.000]  最吸引我的是誰的
[00:14:57.000 --> 00:14:58.000]  每樣都漂亮
[00:14:58.000 --> 00:14:59.000]  最吸引我的是誰的
[00:14:59.000 --> 00:15:00.000]  就是宣導
[00:15:00.000 --> 00:15:04.000]  基督教宣導的柴灣堂下面的裝飾
[00:15:04.000 --> 00:15:08.000]  你知道那個是什麼嗎?
[00:15:08.000 --> 00:15:09.000]  知道是什麼嗎?
[00:15:09.000 --> 00:15:10.000]  是的
[00:15:10.000 --> 00:15:11.000]  金冠冕
[00:15:11.000 --> 00:15:13.000]  什麼叫金冠冕?
[00:15:13.000 --> 00:15:14.000]  四重福音
[00:15:14.000 --> 00:15:16.000]  宣導會四重福音
[00:15:16.000 --> 00:15:18.000]  耶穌基督是我們的救主
[00:15:18.000 --> 00:15:20.000]  神聖的主
[00:15:20.000 --> 00:15:21.000]  是不是?
[00:15:21.000 --> 00:15:22.000]  醫治的主
[00:15:22.000 --> 00:15:23.000]  還有什麼?
[00:15:23.000 --> 00:15:26.000]  再來之王
[00:15:26.000 --> 00:15:27.000]  我看到的
[00:15:27.000 --> 00:15:29.000]  我很開心
[00:15:29.000 --> 00:15:30.000]  聖誕節
[00:15:30.000 --> 00:15:32.000]  不單是說耶穌基督
[00:15:32.000 --> 00:15:34.000]  曾經在二千年前降生
[00:15:34.000 --> 00:15:35.000]  道成肉身
[00:15:35.000 --> 00:15:37.000]  我們受死埋葬復活
[00:15:37.000 --> 00:15:40.000]  並且說現在和我們同在
[00:15:40.000 --> 00:15:41.000]  並且說什麼?
[00:15:41.000 --> 00:15:43.000]  直到永遠
[00:15:43.000 --> 00:15:45.000]  他作王
[00:15:45.000 --> 00:15:46.000]  剛才那首詩歌
[00:15:46.000 --> 00:15:48.000]  他作王
[00:15:48.000 --> 00:15:49.000]  所以弟兄姊妹
[00:15:49.000 --> 00:15:51.000]  我不知道你們現在有什麼光景
[00:15:51.000 --> 00:15:52.000]  有什麼掙扎
[00:15:52.000 --> 00:15:53.000]  或者有什麼
[00:15:53.000 --> 00:15:56.000]  心中有些焦慮
[00:15:56.000 --> 00:15:58.000]  或者掛心的地方
[00:15:58.000 --> 00:15:59.000]  有什麼挑戰
[00:15:59.000 --> 00:16:00.000]  工作家庭
[00:16:00.000 --> 00:16:01.000]  侍奉
[00:16:01.000 --> 00:16:02.000]  什麼都好
[00:16:02.000 --> 00:16:03.000]  你要記得
[00:16:03.000 --> 00:16:05.000]  神永遠活著
[00:16:05.000 --> 00:16:07.000]  神和你同在
[00:16:07.000 --> 00:16:08.000]  神陪伴你
[00:16:08.000 --> 00:16:10.000]  走過青草地溪水旁
[00:16:10.000 --> 00:16:13.000]  幫你渡過死險的憂愁
[00:16:13.000 --> 00:16:15.000]  從無離場
[00:16:15.000 --> 00:16:16.000]  這是第一個
[00:16:16.000 --> 00:16:17.000]  以色列記第一章
[00:16:17.000 --> 00:16:18.000]  給我們一個很大
[00:16:18.000 --> 00:16:20.000]  很重要的訊息
[00:16:20.000 --> 00:16:21.000]  歷史的主
[00:16:21.000 --> 00:16:22.000]  生命的主
[00:16:22.000 --> 00:16:24.000]  在以色列記出現過
[00:16:24.000 --> 00:16:26.000]  在現在繼續出現
[00:16:26.000 --> 00:16:30.000]  第二個訊息
[00:16:30.000 --> 00:16:33.000]  神信實
[00:16:33.000 --> 00:16:35.000]  神一守約
[00:16:35.000 --> 00:16:36.000]  祂從來
[00:16:36.000 --> 00:16:38.000]  祂說過的話
[00:16:38.000 --> 00:16:39.000]  一定會兌現
[00:16:39.000 --> 00:16:40.000]  一定兌現
[00:16:40.000 --> 00:16:42.000]  我們縱然失信
[00:16:42.000 --> 00:16:43.000]  但神仍是可信的
[00:16:43.000 --> 00:16:45.000]  因為他不能背負自己
[00:16:45.000 --> 00:16:46.000]  提摩太后書
[00:16:46.000 --> 00:16:47.000]  二章十三節
[00:16:47.000 --> 00:16:48.000]  我們會失信
[00:16:48.000 --> 00:16:49.000]  我們會講過
[00:16:49.000 --> 00:16:50.000]  會走數
[00:16:50.000 --> 00:16:51.000]  但神從來不走數
[00:16:51.000 --> 00:16:52.000]  祂說過的話
[00:16:52.000 --> 00:16:54.000]  一定會成就
[00:16:54.000 --> 00:16:55.000]  耶路撒冷地
[00:16:55.000 --> 00:16:58.000]  荒涼七十年
[00:16:58.000 --> 00:17:00.000]  這是神藉著耶利米先知
[00:17:00.000 --> 00:17:02.000]  所說的寓言
[00:17:02.000 --> 00:17:03.000]  而祂說的寓言
[00:17:03.000 --> 00:17:08.000]  由586年到公元前的515年
[00:17:08.000 --> 00:17:09.000]  70年、515年
[00:17:09.000 --> 00:17:11.000]  就是聖殿重建的日子
[00:17:11.000 --> 00:17:13.000]  地荒涼七十年
[00:17:13.000 --> 00:17:17.000]  耶和華神成就了自己的話
[00:17:17.000 --> 00:17:18.000]  時間到了
[00:17:18.000 --> 00:17:21.000]  所有被告的以色列子民
[00:17:21.000 --> 00:17:23.000]  選擇的可以回歸
[00:17:23.000 --> 00:17:24.000]  回歸之後
[00:17:24.000 --> 00:17:26.000]  聖殿又重建
[00:17:26.000 --> 00:17:30.000]  也對應了耶利米書29章第十節
[00:17:30.000 --> 00:17:32.000]  的應許
[00:17:32.000 --> 00:17:33.000]  不單止這樣
[00:17:33.000 --> 00:17:35.000]  我們會看到
[00:17:35.000 --> 00:17:38.000]  其實聖殿的重建
[00:17:38.000 --> 00:17:39.000]  其實帶來一個
[00:17:39.000 --> 00:17:40.000]  對以色列子民
[00:17:40.000 --> 00:17:41.000]  他們看到的
[00:17:41.000 --> 00:17:44.000]  耶和華神是一個榮耀的神
[00:17:44.000 --> 00:17:45.000]  我們剛才說到
[00:17:45.000 --> 00:17:48.000]  聖殿是神與人相遇的地方
[00:17:48.000 --> 00:17:49.000]  或者人與神相遇的地方
[00:17:49.000 --> 00:17:50.000]  在那裡相遇
[00:17:50.000 --> 00:17:53.000]  並且看到神的榮光
[00:17:53.000 --> 00:17:57.000]  以色列子民一次又一次離開神
[00:17:57.000 --> 00:18:00.000]  他們不守信用
[00:18:00.000 --> 00:18:02.000]  他們違約
[00:18:02.000 --> 00:18:04.000]  我們也是
[00:18:04.000 --> 00:18:08.000]  不過神守約
[00:18:08.000 --> 00:18:10.000]  祂對你守約
[00:18:10.000 --> 00:18:12.000]  祂說你是我的子民
[00:18:12.000 --> 00:18:13.000]  我是你的神
[00:18:13.000 --> 00:18:14.000]  我會牧養你
[00:18:14.000 --> 00:18:17.000]  帶領你走過人生不同的階段
[00:18:17.000 --> 00:18:18.000]  即使你像浪子
[00:18:18.000 --> 00:18:20.000]  回頭離開了教會
[00:18:20.000 --> 00:18:21.000]  離開了信仰多少年也好
[00:18:21.000 --> 00:18:24.000]  我仍然像辭父一樣等候你回來
[00:18:24.000 --> 00:18:28.000]  神是以色列的神
[00:18:28.000 --> 00:18:29.000]  一章一節
[00:18:29.000 --> 00:18:30.000]  一章三節
[00:18:30.000 --> 00:18:31.000]  三章二節
[00:18:31.000 --> 00:18:32.000]  四章三節
[00:18:32.000 --> 00:18:33.000]  六章二節
