
[00:00:00.000 --> 00:00:02.720]  在剛才所唱的一首詩歌
[00:01:32.240 --> 00:01:33.960]  究竟耶穌是誰呢?
[00:01:33.960 --> 00:01:35.640]  基督是誰?
[00:01:35.640 --> 00:01:38.160]  在第十七節這樣說
[00:01:38.160 --> 00:01:40.640]  「愛子是那不能看見的神的像
[00:01:40.640 --> 00:01:41.800]  是守生的
[00:01:41.800 --> 00:01:43.440]  是一切被造的以先
[00:01:43.440 --> 00:01:45.600]  因為萬有都是靠他造的
[00:01:45.600 --> 00:01:47.480]  無論是天上的、地上的
[00:01:47.480 --> 00:01:49.920]  能看見的、不能看見的
[00:01:49.920 --> 00:01:51.720]  或是有為的、主治的
[00:01:51.720 --> 00:01:53.520]  執政的、掌權的
[00:01:53.520 --> 00:01:56.240]  一概都是藉著他造的
[00:01:56.240 --> 00:01:57.960]  又是為他造的
[00:01:57.960 --> 00:01:59.320]  他在萬有之先
[00:01:59.320 --> 00:02:01.640]  萬有也靠他而立」
[00:02:01.640 --> 00:02:02.800]  在這裏說到
[00:02:02.800 --> 00:02:05.520]  耶穌就是神的形象
[00:02:05.520 --> 00:02:09.640]  表明主耶穌就是跟上帝一樣
[00:02:09.640 --> 00:02:11.880]  耶穌有神的形象
[00:02:11.880 --> 00:02:13.160]  祂的目的是什麼?
[00:02:13.160 --> 00:02:15.360]  彌西的目的就是彰顯
[00:02:15.360 --> 00:02:18.600]  上帝自己的榮耀
[00:02:18.600 --> 00:02:19.560]  「守生」
[00:02:19.560 --> 00:02:22.480]  形容到耶穌就是守生
[00:02:22.480 --> 00:02:24.800]  我們所有的人
[00:02:24.800 --> 00:02:26.720]  世界的萬物都是被造
[00:02:26.720 --> 00:02:29.560]  所以保羅在這裏用到「守生」這個字眼
[00:02:29.560 --> 00:02:31.480]  不是代表祂是第一個生的
[00:02:31.480 --> 00:02:33.400]  然後我們就次生的
[00:02:33.400 --> 00:02:34.840]  就是我們之後生出來
[00:02:34.840 --> 00:02:35.880]  祂是第一個生出來
[00:02:35.880 --> 00:02:36.840]  不是
[00:02:36.840 --> 00:02:38.160]  祂是守生的意思就是
[00:02:38.160 --> 00:02:40.440]  用「生」字去形容耶穌
[00:02:40.440 --> 00:02:43.080]  上帝生了耶穌的意思就是
[00:02:43.080 --> 00:02:46.000]  耶穌就是上帝
[00:02:46.000 --> 00:02:49.200]  祂跟我們被造物有什麼不同的地方呢?
[00:02:49.200 --> 00:02:50.240]  我們是受造的
[00:02:50.240 --> 00:02:52.360]  我們是被造出來的
[00:02:52.360 --> 00:02:54.480]  萬物都是被造的
[00:02:54.480 --> 00:02:55.520]  一花一木
[00:02:55.520 --> 00:02:56.840]  一磚一瓦
[00:02:56.840 --> 00:02:58.640]  這些都是被造出來的
[00:02:58.640 --> 00:03:00.560]  人都是被造出來的
[00:03:00.560 --> 00:03:01.680]  但是耶穌不同
[00:03:01.680 --> 00:03:03.400]  耶穌是守生的
[00:03:03.400 --> 00:03:06.160]  意思就是祂的身份的尊貴
[00:03:06.160 --> 00:03:08.920]  和祂地位上的獨特性
[00:03:08.920 --> 00:03:12.200]  祂就是有上帝這個身份
[00:03:12.200 --> 00:03:14.440]  在當時的哥羅西教會
[00:03:14.440 --> 00:03:16.680]  有很多傳講異端的人
[00:03:16.680 --> 00:03:18.720]  其中一個異端是怎樣的呢?
[00:03:18.720 --> 00:03:19.640]  就是
[00:03:19.640 --> 00:03:23.360]  他們相信這個世界有一個至高的神明
[00:03:23.360 --> 00:03:25.320]  這個神明是很聖潔的
[00:03:25.320 --> 00:03:29.240]  而我們這一群有物質的東西
[00:03:29.240 --> 00:03:31.520]  我們都是有物質的人
[00:03:31.520 --> 00:03:33.520]  都是污穢的
[00:03:33.520 --> 00:03:35.720]  都是不聖潔的
[00:03:35.720 --> 00:03:36.520]  所以
[00:03:36.520 --> 00:03:38.880]  一個絕對聖潔的神明
[00:03:38.880 --> 00:03:41.520]  是不可以跟我們接觸的
[00:03:41.520 --> 00:03:43.760]  而我們這些這麼骯髒的人
[00:03:43.760 --> 00:03:46.640]  也不可以接觸這麼聖潔的神明
[00:03:46.640 --> 00:03:47.680]  所以
[00:03:47.680 --> 00:03:49.520]  這個神明是怎樣的呢?
[00:03:49.520 --> 00:03:52.560]  至高的神明創造了次等的神明
[00:03:52.560 --> 00:03:54.360]  就沒有這麼聖潔了
[00:03:54.360 --> 00:03:58.320]  次等的神明創造了次次等的神明
[00:03:58.320 --> 00:03:59.720]  也沒有這麼聖潔了
[00:03:59.720 --> 00:04:00.600]  到最後
[00:04:00.600 --> 00:04:03.800]  這些神明一代一代創造之後
[00:04:03.800 --> 00:04:04.600]  最後
[00:04:04.600 --> 00:04:07.560]  最不聖潔的神明創造了我們
[00:04:07.560 --> 00:04:08.480]  所以
[00:04:08.480 --> 00:04:10.320]  我們接觸的最多都是
[00:04:10.320 --> 00:04:13.200]  接觸了最不聖潔的神明
[00:04:13.200 --> 00:04:14.400]  我們才可以接觸得到
[00:04:14.400 --> 00:04:16.000]  這是當時的
[00:04:16.000 --> 00:04:18.960]  一些哥羅西教會當中
[00:04:18.960 --> 00:04:21.520]  有些人傳講一個這樣的
[00:04:21.520 --> 00:04:24.480]  一個錯誤的教訓
[00:04:24.480 --> 00:04:25.320]  他就說
[00:04:25.320 --> 00:04:27.720]  這些神明比耶穌更高
[00:04:27.720 --> 00:04:29.960]  他的地位比耶穌更高級
[00:04:29.960 --> 00:04:31.520]  可以說身份更尊貴
[00:04:31.520 --> 00:04:33.880]  但是保羅用了兩方面去證明
[00:04:33.880 --> 00:04:36.160]  或者說明這個錯誤
[00:04:36.160 --> 00:04:37.200]  保羅在說
[00:04:37.200 --> 00:04:38.480]  一切
[00:04:38.480 --> 00:04:40.000]  無論靈界
[00:04:40.000 --> 00:04:40.960]  無論物質界
[00:04:40.960 --> 00:04:42.360]  都是被造的
[00:04:42.360 --> 00:04:44.160]  都是被造之物
[00:04:44.160 --> 00:04:45.960]  而只有耶穌
[00:04:45.960 --> 00:04:49.480]  是藉著耶穌去創造這個世界的萬物
[00:04:49.480 --> 00:04:50.200]  所以
[00:04:50.200 --> 00:04:51.960]  耶穌的身份
[00:04:51.960 --> 00:04:53.000]  耶穌的地位
[00:04:53.000 --> 00:04:54.360]  是無可比擬的
[00:04:54.360 --> 00:04:56.120]  不可以有其他的
[00:04:56.120 --> 00:04:57.640]  無論靈界的事物
[00:04:57.640 --> 00:04:59.000]  無論現實界裡面
[00:04:59.000 --> 00:05:00.280]  所有的東西
[00:05:00.280 --> 00:05:02.520]  去和耶穌身份的比較
[00:05:02.520 --> 00:05:04.040]  第二方面就是
[00:05:04.040 --> 00:05:06.520]  保羅在第二章十五節裡說
[00:05:06.520 --> 00:05:08.720]  耶穌在十字架上
[00:05:08.720 --> 00:05:10.040]  就是這個受死
[00:05:10.040 --> 00:05:11.240]  已經去證明
[00:05:11.240 --> 00:05:14.680]  祂廢除了黑暗勢力的權勢
[00:05:14.680 --> 00:05:17.640]  所以沒有東西可以和耶穌是同等的
[00:05:17.640 --> 00:05:18.200]  可以說
[00:05:18.200 --> 00:05:19.160]  去比較
[00:05:19.160 --> 00:05:21.080]  保羅藉著
[00:05:21.080 --> 00:05:24.600]  耶穌創造這個世界的主
[00:05:24.600 --> 00:05:26.840]  也藉著耶穌的受死
[00:05:26.840 --> 00:05:28.440]  十字架這個事實
[00:05:28.440 --> 00:05:31.560]  去顯明了耶穌身份的尊貴
[00:05:31.560 --> 00:05:34.280]  在這裡保羅用了四個形容詞
[00:05:34.280 --> 00:05:35.720]  形容一些權勢
[00:05:35.720 --> 00:05:36.840]  有王位的
[00:05:36.840 --> 00:05:37.640]  作主的
[00:05:37.640 --> 00:05:38.280]  執政的
[00:05:38.280 --> 00:05:39.240]  掌權的
[00:05:39.240 --> 00:05:42.200]  這個是指到一個靈界的權勢
[00:05:42.200 --> 00:05:43.960]  不同的權勢可以說
[00:05:43.960 --> 00:05:46.840]  其實都在耶穌的管治之下
[00:05:46.840 --> 00:05:50.920]  這一群都在耶穌的統治之下
[00:05:50.920 --> 00:05:52.120]  來去存在
[00:05:52.120 --> 00:05:53.480]  所以保羅其實在這裡
[00:05:53.480 --> 00:05:56.600]  他講到萬有的存在
[00:05:56.600 --> 00:05:58.360]  無論這個靈界
[00:05:58.360 --> 00:05:59.800]  無論是萬物
[00:05:59.800 --> 00:06:01.720]  上帝創造它們出來
[00:06:01.720 --> 00:06:03.400]  都是目的的一個
[00:06:03.400 --> 00:06:07.240]  就是要按照上帝的旨意去生活
[00:06:07.240 --> 00:06:11.000]  否則就失去了存在的意義
[00:06:11.000 --> 00:06:14.440]  在當時哥羅西教會的異端
[00:06:14.440 --> 00:06:15.720]  有一些說
[00:06:15.720 --> 00:06:19.160]  耶穌是在一些天使出現之後
[00:06:19.160 --> 00:06:20.760]  耶穌才出現的
[00:06:20.760 --> 00:06:23.720]  也有一些異端去否認
[00:06:23.720 --> 00:06:25.880]  這個世界存在之前
[00:06:25.880 --> 00:06:27.720]  耶穌是不存在的
[00:06:27.720 --> 00:06:29.640]  有些異端也否認
[00:06:29.640 --> 00:06:35.080]  耶穌是曾經成為一個完全的人
[00:06:35.080 --> 00:06:35.960]  就是說
[00:06:35.960 --> 00:06:38.440]  你看到的耶穌是一個影像
[00:06:38.440 --> 00:06:40.360]  一個虛擬的一個人
[00:06:40.360 --> 00:06:42.360]  你再摸它是摸不到的
[00:06:42.360 --> 00:06:45.000]  摸不到有肉體的
[00:06:45.000 --> 00:06:49.000]  保羅在這裡一一對這些錯誤的異端
[00:06:49.000 --> 00:06:51.800]  有一個很清楚的回應
[00:06:51.800 --> 00:06:53.480]  也保羅在這裡說
[00:06:53.480 --> 00:06:58.280]  耶穌不是好像當時有一些人相信
[00:06:58.280 --> 00:07:00.680]  就是有一些神明創造了一個世界
[00:07:00.680 --> 00:07:03.160]  這個世界就自己運作
[00:07:03.160 --> 00:07:04.200]  這個神明就走了
[00:07:04.200 --> 00:07:04.840]  走開了
[00:07:04.840 --> 00:07:06.840]  就不會再管這個世界了
[00:07:06.840 --> 00:07:08.840]  但是保羅在這裡說
[00:07:08.840 --> 00:07:09.800]  耶穌不是這樣
[00:07:09.800 --> 00:07:12.360]  耶穌是創造了這個世界
[00:07:12.360 --> 00:07:14.760]  祂有能力去掌管這個世界
[00:07:14.760 --> 00:07:17.640]  祂也維持這個世界的運作
[00:07:17.640 --> 00:07:20.280]  祂不單只是創造者
[00:07:20.280 --> 00:07:26.680]  也是維繫受造界的那一位主
[00:07:26.680 --> 00:07:28.520]  保羅繼續說
[00:07:28.520 --> 00:07:31.880]  耶穌不單只是創造世界的主
[00:07:31.880 --> 00:07:33.480]  維繫世界的主
[00:07:33.480 --> 00:07:37.560]  祂也是教會全體的主
[00:07:37.560 --> 00:07:39.080]  祂是開始
[00:07:39.080 --> 00:07:41.480]  沒有了耶穌來到地上
[00:07:41.480 --> 00:07:44.200]  沒有了耶穌被釘十字架就沒有教會
[00:07:44.200 --> 00:07:48.040]  所以耶穌就是教會那一位主
[00:07:48.040 --> 00:07:52.840]  祂是從死裡首先復生的那一位主
[00:07:52.840 --> 00:07:57.000]  所以保羅說祂在凡事上居首位
[00:07:57.000 --> 00:07:58.120]  在這段經文裡
[00:07:58.120 --> 00:08:00.120]  其實保羅說耶穌有兩個工作
[00:08:00.120 --> 00:08:01.640]  第一就是全世界來說
[00:08:01.640 --> 00:08:04.440]  祂是創造這個世界的那一位主
[00:08:04.440 --> 00:08:07.880]  另一方面就是祂是教會的主
[00:08:07.880 --> 00:08:12.520]  第一方面就是說到祂和全人類的關係
[00:08:12.520 --> 00:08:14.920]  這個世界也是祂所創造
[00:08:14.920 --> 00:08:18.120]  另一方面是說到祂和教會的關係
[00:08:18.120 --> 00:08:22.280]  教會是救贖一群聚集的一群人
[00:08:22.280 --> 00:08:27.720]  這一群人要很清楚地知道祂是主
[00:08:27.720 --> 00:08:29.560]  基督是教會的頭
[00:08:29.560 --> 00:08:32.040]  祂從死裡首先復生
[00:08:32.040 --> 00:08:34.440]  所以形容祂是頭
[00:08:34.440 --> 00:08:36.360]  教會是一個身體
[00:08:36.360 --> 00:08:38.920]  頭和身體不是黏在一起
[00:08:38.920 --> 00:08:41.000]  用一些漿糊黏在一起
[00:08:41.000 --> 00:08:41.640]  不是
[00:08:41.640 --> 00:08:44.680]  是一個有機的關係
[00:08:44.680 --> 00:08:50.200]  所以身體是要服從大腦的指令
[00:08:50.200 --> 00:08:53.880]  而身體是要服從大腦的指令
[00:08:53.880 --> 00:08:56.280]  才能夠有一個好的運作
[00:08:56.280 --> 00:08:58.440]  保羅用了這個形容
[00:08:58.440 --> 00:09:00.360]  去說到教會的群體
[00:09:00.360 --> 00:09:03.480]  應該怎樣以耶穌為主的一個事實
[00:09:03.480 --> 00:09:04.680]  沒有了耶穌
[00:09:04.680 --> 00:09:06.280]  沒有了祂的救贖
[00:09:06.280 --> 00:09:07.320]  就沒有教會
[00:09:07.320 --> 00:09:09.080]  所以保羅強調
[00:09:09.080 --> 00:09:13.160]  耶穌就是一切生命的根源
[00:09:13.160 --> 00:09:16.040]  教會必須持續依靠耶穌
[00:09:16.040 --> 00:09:20.280]  才能繼續在地上存活
[00:09:20.280 --> 00:09:22.840]  耶穌是第一個戰勝死亡的人
[00:09:22.840 --> 00:09:26.760]  祂是從死人中復活過來的那一個人
[00:09:26.760 --> 00:09:30.120]  所以這也成為了在地上
[00:09:30.120 --> 00:09:35.160]  每一個人可以從死裡復活的那一個保證
[00:09:35.160 --> 00:09:38.120]  也因為耶穌是從死裡復活
[00:09:38.120 --> 00:09:41.320]  成為了一個新的開始
[00:09:41.320 --> 00:09:42.680]  跟從祂的人
[00:09:42.680 --> 00:09:47.240]  也代表著要有一個新的生命的方向
[00:09:47.240 --> 00:09:49.880]  接著在第十九至二十節
[00:09:49.880 --> 00:09:51.160]  保羅繼續說
[00:09:51.160 --> 00:09:53.800]  「因利夫喜歡叫一切的風聲
[00:09:53.800 --> 00:09:55.800]  住在他裡面居住
[00:09:55.800 --> 00:09:58.760]  既然藉著他在十字架上所流的血
[00:09:58.760 --> 00:10:00.200]  成就了和平
[00:10:00.200 --> 00:10:01.880]  就藉著他叫萬有
[00:10:01.880 --> 00:10:03.800]  無論是地上的天上的
[00:10:03.800 --> 00:10:05.880]  都與自己和好了」
[00:10:05.880 --> 00:10:09.560]  在哥羅西的教會異端當中
[00:10:09.560 --> 00:10:15.080]  神與人之間的被造物佔有很重要的地位
[00:10:15.080 --> 00:10:17.880]  或者人們去敬拜受造物
[00:10:17.880 --> 00:10:19.400]  中間的媒體
[00:10:19.400 --> 00:10:25.080]  人不能直接跟最高創造者有接觸
[00:10:25.080 --> 00:10:27.640]  但是保羅在這裡很清楚地說
[00:10:27.640 --> 00:10:30.280]  我們跟上帝的交往
[00:10:30.280 --> 00:10:32.280]  在基督裡面
[00:10:32.280 --> 00:10:33.800]  藉著耶穌
[00:10:33.800 --> 00:10:37.320]  是可以完全跟上帝有一個交往
[00:10:37.320 --> 00:10:40.760]  我們可以稱這個創造天地的上帝
[00:10:40.760 --> 00:10:42.280]  為我們的父
[00:10:42.280 --> 00:10:47.400]  我們不需要敬拜中間的那些媒介
[00:10:47.400 --> 00:10:51.800]  而是我們直接可以跟上帝有一個交往
[00:10:51.800 --> 00:10:53.960]  所以在這裡
[00:10:53.960 --> 00:10:54.920]  保羅說
[00:10:54.920 --> 00:10:58.120]  上帝使一切的風聲都在基督裡面
[00:10:58.120 --> 00:10:59.640]  意思就是說
[00:10:59.640 --> 00:11:02.840]  在耶穌裡面有一個風聲的因典
[00:11:02.840 --> 00:11:07.640]  使人與上帝有一個完全和好的關係
[00:11:07.640 --> 00:11:11.000]  這個因典鑄在耶穌裡面
[00:11:11.000 --> 00:11:13.400]  其實是代表著讓我們知道
[00:11:13.400 --> 00:11:16.920]  藉著耶穌可以經歷上帝的慈愛
[00:11:16.920 --> 00:11:21.400]  藉著耶穌我們知道經歷上帝的能力
[00:11:21.400 --> 00:11:26.200]  保羅在這裡強調的是
[00:11:26.200 --> 00:11:31.640]  人只能藉著耶穌去認識上帝
[00:11:31.640 --> 00:11:32.920]  人本來
[00:11:32.920 --> 00:11:34.360]  用我的話去說
[00:11:34.360 --> 00:11:35.640]  因著罪的緣故
[00:11:35.640 --> 00:11:37.240]  我們與神為敵
[00:11:37.240 --> 00:11:41.880]  現在耶穌在十字架上替人受罪的刑罰
[00:11:41.880 --> 00:11:43.560]  流出了他的血
[00:11:43.560 --> 00:11:45.400]  付了罪的代價
[00:11:45.400 --> 00:11:48.840]  滿足了上帝公義的一個要求
[00:11:48.840 --> 00:11:52.280]  使人與神有一個和好的關係
[00:11:52.280 --> 00:11:54.440]  所以成就和平
[00:11:54.440 --> 00:11:57.640]  是與恩信的真理是分不開的
[00:11:57.640 --> 00:12:01.560]  可以說我們能夠因藉著信
[00:12:01.560 --> 00:12:04.040]  去跟從上帝
[00:12:04.040 --> 00:12:05.320]  為什麼可以呢?
[00:12:05.320 --> 00:12:09.640]  就是因為耶穌成就的十字架上所流的血
[00:12:09.640 --> 00:12:10.680]  另一方面
[00:12:10.680 --> 00:12:11.800]  保羅也說
[00:12:11.800 --> 00:12:14.920]  從神和好的關係
[00:12:14.920 --> 00:12:19.320]  其實是全世界有一種和諧的基礎
[00:12:19.320 --> 00:12:20.760]  到最後
[00:12:20.760 --> 00:12:21.800]  保羅說
[00:12:22.440 --> 00:12:25.240]  譬如《十字十一節》
[00:12:25.240 --> 00:12:27.960]  天上、地上、地底下的一切
[00:12:27.960 --> 00:12:29.400]  都要因耶穌的命
[00:12:29.400 --> 00:12:30.760]  在神面前屈膝
[00:12:30.760 --> 00:12:33.640]  承認耶穌是主
[00:12:33.640 --> 00:12:37.160]  耶穌從十字架上受死
[00:12:37.160 --> 00:12:38.680]  從死中復活
[00:12:38.680 --> 00:12:41.800]  顯明祂的身份
[00:12:41.800 --> 00:12:43.320]  到將來
[00:12:43.320 --> 00:12:45.160]  這個世界會完結
[00:12:45.160 --> 00:12:46.600]  信耶穌的人
[00:12:46.600 --> 00:12:48.200]  和不信耶穌的人
[00:12:48.200 --> 00:12:50.120]  都會很清楚地知道
[00:12:50.120 --> 00:12:54.040]  耶穌就是創造世界的主
[00:12:54.040 --> 00:12:56.200]  不過結局當然有不同
[00:12:56.200 --> 00:12:57.640]  相信耶穌的人
[00:12:57.640 --> 00:13:00.360]  可以永遠和上帝在一起
[00:13:00.360 --> 00:13:03.320]  免受罪的刑罰
[00:13:03.320 --> 00:13:06.040]  在這裡
[00:13:06.040 --> 00:13:08.680]  保羅藉著這個表達
[00:13:08.680 --> 00:13:10.760]  可以說從耶穌的身份
[00:13:10.760 --> 00:13:13.560]  去表達這個世界的終局
[00:13:13.560 --> 00:13:15.960]  高峰會是一個什麼情況
[00:13:15.960 --> 00:13:17.880]  接著在21至23節
[00:13:17.880 --> 00:13:20.920]  繼續說出
[00:13:20.920 --> 00:13:23.480]  如何看待耶穌的身份的事實
[00:13:23.480 --> 00:13:25.000]  21至23節說
[00:13:25.000 --> 00:13:26.760]  「你們從前與神隔絕
[00:13:26.760 --> 00:13:27.880]  因著惡行
[00:13:27.880 --> 00:13:29.240]  心裡與他為敵
[00:13:29.240 --> 00:13:31.720]  如今藉著基督的肉身受死
[00:13:31.720 --> 00:13:33.320]  叫你們與自己和好
[00:13:33.320 --> 00:13:34.680]  都成了聖潔
[00:13:34.680 --> 00:13:35.800]  沒有瑕疵
[00:13:35.800 --> 00:13:36.840]  無可責備
[00:13:36.840 --> 00:13:39.400]  把你們引到自己面前」
[00:13:39.400 --> 00:13:42.440]  在前面的19至20節說到
[00:13:42.440 --> 00:13:45.640]  因著主耶穌在十字架上所流的血
[00:13:45.640 --> 00:13:50.120]  全宇宙都能和上帝和好的基礎
[00:13:50.120 --> 00:13:52.120]  保羅繼續提醒
[00:13:52.120 --> 00:13:53.320]  哥羅西的信徒
[00:13:53.320 --> 00:13:57.800]  你們同樣可以和上帝有和好的關係
[00:13:57.800 --> 00:14:01.000]  你們要傳承信心
[00:14:01.000 --> 00:14:02.280]  根基穩固
[00:14:02.280 --> 00:14:03.560]  不受動搖
[00:14:03.560 --> 00:14:07.400]  偏離福音的盼望
[00:14:07.400 --> 00:14:10.840]  所以保羅在這裡強調
[00:14:10.840 --> 00:14:13.320]  你們哥羅西的信徒
[00:14:13.320 --> 00:14:15.880]  不要受異端影響
[00:14:15.880 --> 00:14:17.960]  離開福音的盼望
[00:14:17.960 --> 00:14:22.280]  繼續留在耶穌基督的救恩裡面
[00:14:22.280 --> 00:14:25.080]  在這裡補充了三個形容詞
[00:14:25.080 --> 00:14:30.600]  去形容人與上帝和好之前的關係狀況
[00:14:30.600 --> 00:14:31.400]  第一
[00:14:31.400 --> 00:14:32.520]  在地位上
[00:14:32.520 --> 00:14:34.200]  我們與上帝隔絕
[00:14:34.200 --> 00:14:37.160]  我們在黑暗勢力範圍裡
[00:14:37.160 --> 00:14:39.160]  在黑暗勢力範圍裡
[00:14:39.160 --> 00:14:41.480]  我們與上帝為敵
[00:14:41.480 --> 00:14:43.480]  在這個範圍裡
[00:14:43.480 --> 00:14:45.720]  在心思、意念上
[00:14:45.720 --> 00:14:47.480]  我們都是與上帝為敵
[00:14:47.480 --> 00:14:51.240]  我們不會想著如何遵從上帝的吩咐
[00:14:51.240 --> 00:14:56.760]  以致我們在行為上做出種種邪惡的事
[00:14:56.760 --> 00:15:00.360]  保羅就是這樣帶出一個未曾認識上帝的人
[00:15:00.360 --> 00:15:03.960]  在黑暗勢力的狀況
[00:15:03.960 --> 00:15:11.000]  接著保羅帶出了另一方面很重要的訊息
[00:15:11.000 --> 00:15:12.680]  因為在江浦西教會
[00:15:12.680 --> 00:15:15.640]  有一些異端是怎樣的呢?
[00:15:15.640 --> 00:15:18.600]  就是人是靠著自己的行為
[00:15:18.600 --> 00:15:19.960]  可以得到拯救
[00:15:19.960 --> 00:15:20.920]  我不好
[00:15:20.920 --> 00:15:22.040]  不過很努力
[00:15:22.040 --> 00:15:23.800]  我要令自己做好
[00:15:23.800 --> 00:15:26.840]  所以大家如果有印象
[00:15:26.840 --> 00:15:30.680]  在中國裡面也有些叫做功過隔的人
[00:15:30.680 --> 00:15:32.280]  就是你寫著
[00:15:32.280 --> 00:15:35.000]  做什麼事有多少個
[00:15:35.000 --> 00:15:37.160]  做什麼事有多少功
[00:15:37.160 --> 00:15:39.880]  接著每一天寫完之後
[00:15:39.880 --> 00:15:41.400]  我做多少錯事不要緊
[00:15:41.400 --> 00:15:42.920]  我做多少好事補回去
[00:15:42.920 --> 00:15:44.920]  這個叫功過相抵
[00:15:44.920 --> 00:15:49.160]  靠行為得救也是這樣的觀念
[00:15:49.160 --> 00:15:51.560]  就是我靠著自己做好
[00:15:51.560 --> 00:15:54.680]  我靠著自己做成一個好人
[00:15:54.680 --> 00:15:55.960]  我比其他人好
[00:15:55.960 --> 00:16:00.680]  我比其他人做得更完美
[00:16:00.680 --> 00:16:02.200]  更好的行為
[00:16:02.200 --> 00:16:03.800]  所以我在上帝面前
[00:16:03.800 --> 00:16:05.480]  我是值得被拯救的
[00:16:05.480 --> 00:16:07.160]  我已經被拯救
[00:16:07.160 --> 00:16:09.480]  甚至有些是敬拜天使
[00:16:09.480 --> 00:16:12.040]  我敬拜天使就可以得到拯救
[00:16:12.040 --> 00:16:14.600]  因為天使是上帝的差役
[00:16:14.600 --> 00:16:17.480]  我敬拜天使就等於敬拜上帝
[00:16:17.480 --> 00:16:18.600]  但保羅在這裡說
[00:16:18.600 --> 00:16:20.360]  這些方法都無效
[00:16:20.360 --> 00:16:23.000]  天使不可以幫助人得救
[00:16:23.000 --> 00:16:27.400]  他們沒有為人的罪釘在十字架上
[00:16:27.400 --> 00:16:31.880]  唯有耶穌來到地上成為一個人
[00:16:31.880 --> 00:16:34.920]  為人的罪而死在十字架上
[00:16:34.920 --> 00:16:38.120]  才可以成就救贖的工作
[00:16:38.120 --> 00:16:40.520]  保羅在這裡形容到
[00:16:40.520 --> 00:16:45.480]  藉著耶穌將我們引到上帝面前
[00:16:45.480 --> 00:16:48.520]  其實用一些字眼就是呈獻
[00:16:48.520 --> 00:16:51.560]  將我們呈獻在上帝面前
[00:16:51.560 --> 00:16:55.400]  這個極有可能是當時法庭的用語
[00:16:55.400 --> 00:16:57.720]  就是將一個人帶到法官面前
[00:16:57.720 --> 00:16:59.960]  法官說:宣判你無罪
[00:16:59.960 --> 00:17:04.280]  就好像上帝宣判一個人無罪一樣
[00:17:04.280 --> 00:17:08.120]  聖潔無瑕疵無可指責
[00:17:08.120 --> 00:17:11.080]  在這裡用的字眼
[00:17:11.080 --> 00:17:13.480]  基本上是一些獻祭上的字眼
[00:17:13.480 --> 00:17:15.720]  在當時的猶太人一看
[00:17:15.720 --> 00:17:17.800]  就很體會到
[00:17:17.800 --> 00:17:20.440]  其實保羅是在用獻祭的背景
[00:17:20.440 --> 00:17:24.440]  去解讀、理解耶穌受死的一件事
[00:17:24.440 --> 00:17:25.560]  在舊約裡面
[00:17:25.560 --> 00:17:28.120]  如果有一個人犯罪
[00:17:28.120 --> 00:17:31.480]  他自己很深的知道他得罪了上帝
[00:17:31.480 --> 00:17:32.600]  他又悔改
[00:17:32.600 --> 00:17:34.600]  然後他就拿一些祭物
[00:17:34.600 --> 00:17:36.120]  拿到祭司那裡
