
[00:00:00.000 --> 00:00:04.000]  今天我們要繼續的領受新約裡面
[00:04:07.200 --> 00:04:08.200]  不是的
[00:04:08.200 --> 00:04:11.700]  耶穌基督乃是傳講了神的話語
[00:04:11.700 --> 00:04:17.700]  同時自己完全的絕對的遵循了神的話語
[00:04:17.700 --> 00:04:20.700]  為我們留下了最好的榜樣
[00:04:20.700 --> 00:04:25.200]  這是第十章第七節向我們說的
[00:04:25.200 --> 00:04:29.700]  第十章第七節我要讀給大家聽
[00:04:29.700 --> 00:04:33.200]  那時我說:神啊,我來了
[00:04:33.200 --> 00:04:35.700]  我要照祢的旨意行
[00:04:35.700 --> 00:04:39.700]  我的事在經卷上已經記載了
[00:04:39.700 --> 00:04:45.200]  這就是彌賽亞耶穌基督所說的話
[00:04:45.200 --> 00:04:47.700]  他說:神啊,我來了
[00:04:47.700 --> 00:04:49.200]  我到世界上來了
[00:04:49.200 --> 00:04:52.200]  我要照祢的旨意行
[00:04:52.200 --> 00:04:54.700]  我要做的工作
[00:04:54.700 --> 00:04:56.200]  我要做的事
[00:04:56.200 --> 00:05:00.700]  在經卷上就是在舊約裡面已經記載了
[00:05:00.700 --> 00:05:02.700]  已經預先說明了
[00:05:02.700 --> 00:05:06.200]  那就是預言和預表
[00:05:06.200 --> 00:05:11.200]  這是主耶穌基督一生一世的態度
[00:05:11.200 --> 00:05:14.200]  遵行父神的旨意
[00:05:14.200 --> 00:05:18.200]  父神的旨意就是祂的糧食
[00:05:18.200 --> 00:05:21.200]  所以有一次當他按照父神的旨意
[00:05:21.200 --> 00:05:25.700]  向撒玛黎亞婦人傳了福音做了見證以後
[00:05:25.700 --> 00:05:27.700]  他說:我有食物吃
[00:05:27.700 --> 00:05:29.700]  是你們不知道的
[00:05:29.700 --> 00:05:34.200]  我的食物就是遵行那差我來者的旨意
[00:05:34.200 --> 00:05:39.700]  由此可見我們的主是何等的重視天父的旨意
[00:05:39.700 --> 00:05:41.700]  祂一生一世
[00:05:41.700 --> 00:05:43.700]  時時刻刻
[00:05:43.700 --> 00:05:48.700]  祂全心全意地來遵行神的旨意
[00:05:48.700 --> 00:05:50.700]  這是祂到世界上來
[00:05:50.700 --> 00:05:53.200]  所向我們表現出來的
[00:05:53.200 --> 00:05:58.700]  因此留下了完全的絕對的最高的榜樣
[00:05:58.700 --> 00:06:00.700]  叫我們可以效法祂
[00:06:00.700 --> 00:06:04.700]  叫我們可以跟著祂的腳踪而行
[00:06:04.700 --> 00:06:09.200]  耶穌基督作為先知的第二方面的特點
[00:06:09.200 --> 00:06:15.200]  就是祂的教訓是有最後的最高的權威的
[00:06:15.200 --> 00:06:20.200]  別的先知是有間接的權威
[00:06:20.200 --> 00:06:25.200]  而耶穌基督這位先知是最高的權威
[00:06:25.200 --> 00:06:30.700]  祂把神的話語完全的最後的宣講出來
[00:06:30.700 --> 00:06:34.700]  這是第一章頭兩節所告訴我們的
[00:06:34.700 --> 00:06:38.700]  第一章頭兩節我讀給大家聽
[00:06:38.700 --> 00:06:40.700]  神既在古時
[00:06:40.700 --> 00:06:45.700]  藉著眾先知多次多方的小育列族
[00:06:45.700 --> 00:06:49.700]  就在這末世藉著他兒子小育我們
[00:06:49.700 --> 00:06:53.700]  又早已立他為成受萬有的
[00:06:53.700 --> 00:06:57.200]  也曾藉著他創造諸世界
[00:06:57.200 --> 00:06:59.200]  在這裡告訴我們
[00:06:59.200 --> 00:07:05.200]  神過去曾經藉著先知用許多的方式
[00:07:05.200 --> 00:07:07.700]  告訴以色列人的列族
[00:07:07.700 --> 00:07:10.200]  讓他們曉得神的旨意
[00:07:10.200 --> 00:07:14.700]  然後在最後在末世的時候
[00:07:14.700 --> 00:07:20.700]  藉著他的兒子就是那成受萬有的耶穌基督
[00:07:20.700 --> 00:07:24.200]  這位最高地位的基督
[00:07:24.200 --> 00:07:27.700]  祂把神的話小育我們
[00:07:27.700 --> 00:07:33.700]  這是最後的最高的真理的權威的話語
[00:07:33.700 --> 00:07:37.700]  耶穌基督為先知的第三個特點
[00:07:37.700 --> 00:07:42.200]  祂的教訓有內在的生命的作用
[00:07:42.200 --> 00:07:44.700]  和舊約的律法不同
[00:07:44.700 --> 00:07:47.200]  舊約的律法是自據
[00:07:47.200 --> 00:07:50.200]  只能夠審判人定人的罪
[00:07:50.200 --> 00:07:52.700]  而不能夠改變人的生命
[00:07:52.700 --> 00:07:55.700]  它的作用是外面的作用
[00:07:55.700 --> 00:07:57.700]  而不是內心的作用
[00:07:57.700 --> 00:08:00.700]  耶穌基督的教訓就不同了
[00:08:00.700 --> 00:08:04.700]  祂把生命之道講給我們聽
[00:08:04.700 --> 00:08:09.700]  而且祂藉著聖靈住在屬祂的人的心裡
[00:08:09.700 --> 00:08:15.700]  所以祂的真理之道成了信徒心裡的聲音
[00:08:15.700 --> 00:08:17.700]  聖靈的工作
[00:08:17.700 --> 00:08:21.200]  把基督的真理主觀化
[00:08:21.200 --> 00:08:24.200]  原來基督的真理是客觀的真理
[00:08:24.200 --> 00:08:26.200]  但是當基督界的聖靈
[00:08:26.200 --> 00:08:29.200]  住在我們心裡工作的時候
[00:08:29.200 --> 00:08:33.200]  客觀的真理就變成了我們主觀的態度
[00:08:33.200 --> 00:08:35.200]  主觀的經歷
[00:08:35.200 --> 00:08:39.200]  這是和舊約完全不同的
[00:08:39.200 --> 00:08:43.200]  耶穌基督為先知的第四個特點
[00:08:43.200 --> 00:08:47.200]  就是凡不聽從祂教訓的人
[00:08:47.200 --> 00:08:50.200]  將要有嚴重的後果
[00:08:50.200 --> 00:08:57.200]  這是十二章二十五節給我們的警告和提醒
[00:08:57.200 --> 00:09:01.200]  十二章二十五節我讀給大家聽
[00:09:01.200 --> 00:09:04.200]  你們總要謹慎
[00:09:04.200 --> 00:09:07.200]  不可欺絕那向你們說話的
[00:09:07.200 --> 00:09:11.200]  因為那些欺絕在地上警戒他們的
[00:09:11.200 --> 00:09:13.200]  尚且不能討罪
[00:09:13.200 --> 00:09:16.200]  何況我們違背那從天上警戒
[00:09:16.200 --> 00:09:18.200]  我們的呢?
[00:09:18.200 --> 00:09:24.200]  神差遣那原來在天上的基督到世上來
[00:09:24.200 --> 00:09:26.200]  祂在世上的時候
[00:09:26.200 --> 00:09:29.200]  把神的旨意向我們宣講
[00:09:29.200 --> 00:09:31.200]  既然如此
[00:09:31.200 --> 00:09:35.200]  我們就必須接受祂的真理的教訓
[00:09:35.200 --> 00:09:38.200]  凡接受的就蒙恩得救
[00:09:38.200 --> 00:09:43.200]  凡不聽從的就要有嚴重的後果
[00:09:43.200 --> 00:09:45.200]  不能夠逃罪
[00:09:45.200 --> 00:09:49.200]  不能夠逃脫將來最後的審判
[00:09:49.200 --> 00:09:54.200]  這是非常嚴重的一件事
[00:09:54.200 --> 00:10:00.200]  我們已經看過了摩西預表耶穌基督的先知的指份
[00:10:00.200 --> 00:10:06.200]  現在我們看亞倫預表耶穌基督的祭司的指份
[00:10:06.200 --> 00:10:12.200]  這是在第五章四節到五節給我們看見的
[00:10:12.200 --> 00:10:16.200]  希伯來書第五章四節到五節
[00:10:16.200 --> 00:10:18.200]  我讀給大家聽
[00:10:18.200 --> 00:10:22.200]  這大祭司的尊榮是沒有人自取的
[00:10:22.200 --> 00:10:26.200]  惟要蒙神說昭,像亞倫一樣
[00:10:26.200 --> 00:10:31.200]  如此基督也不是自取榮耀做大祭司
[00:10:31.200 --> 00:10:35.200]  乃是在乎向他說:你是我的兒子
[00:10:35.200 --> 00:10:39.200]  我今日生你的那一位
[00:10:39.200 --> 00:10:41.200]  在這裡告訴我們
[00:10:41.200 --> 00:10:45.200]  亞倫如何在舊約時代做大祭司
[00:10:45.200 --> 00:10:51.200]  耶穌基督也照樣如何在新約時代做大祭司
[00:10:51.200 --> 00:10:58.200]  亞倫是耶穌基督的祭司指份的一幅圖畫或預表
[00:10:58.200 --> 00:11:00.200]  我們從亞倫所做的
[00:11:00.200 --> 00:11:03.200]  可以預先看見耶穌基督所做的
[00:11:03.200 --> 00:11:06.200]  我們現在事後回頭看的時候
[00:11:06.200 --> 00:11:11.200]  這個預表是何等的恰切,何等的正確
[00:11:11.200 --> 00:11:15.200]  非常生動的預先的描畫了
[00:11:15.200 --> 00:11:21.200]  耶穌基督的偉大的完全的奇妙的祭司的指份
[00:11:21.200 --> 00:11:24.200]  亞倫一方面預表基督
[00:11:24.200 --> 00:11:25.200]  但是另外一方面
[00:11:25.200 --> 00:11:28.200]  耶穌基督又超越了亞倫
[00:11:28.200 --> 00:11:33.200]  是做了比他更美的大祭司
[00:11:33.200 --> 00:11:36.200]  為什麼耶穌基督超越了亞倫呢?
[00:11:36.200 --> 00:11:39.200]  有三方面的超越
[00:11:39.200 --> 00:11:44.200]  第一方面亞倫他是被軟弱所困的
[00:11:44.200 --> 00:11:46.200]  這是五章第二節所說的
[00:11:46.200 --> 00:11:50.200]  亞倫是個人,他有自己的軟弱
[00:11:50.200 --> 00:11:53.200]  所以他受了軟弱的限制
[00:11:53.200 --> 00:11:54.200]  他幫助別人的時候
[00:11:54.200 --> 00:11:56.200]  要先顧到自己的軟弱
[00:11:56.200 --> 00:11:59.200]  這是一種的攔阻
[00:11:59.200 --> 00:12:02.200]  他必須先為自己的罪獻祭
[00:12:02.200 --> 00:12:05.200]  然後才能夠為百姓的罪獻祭
[00:12:05.200 --> 00:12:08.200]  這是五章第三節告訴我們的
[00:12:08.200 --> 00:12:11.200]  五章第三節告訴我們的
[00:12:11.200 --> 00:12:13.200]  但是耶穌基督就不同了
[00:12:13.200 --> 00:12:16.200]  他是怎麼樣的一位大祭司呢?
[00:12:16.200 --> 00:12:20.200]  我將七章二十六節二十七節
[00:12:20.200 --> 00:12:23.200]  對於耶穌基督這位大祭司的描寫
[00:12:23.200 --> 00:12:24.200]  讀給大家聽
[00:12:24.200 --> 00:12:28.200]  七章二十六節二十七節
[00:12:28.200 --> 00:12:32.200]  他是聖潔無邪惡無玷污
[00:12:32.200 --> 00:12:36.200]  遠離罪人高過諸天的大祭司
[00:12:36.200 --> 00:12:39.200]  原是與我們合一的
[00:12:39.200 --> 00:12:42.200]  他不像那些人間的大祭司
[00:12:42.200 --> 00:12:44.200]  每天必須為自己的罪
[00:12:44.200 --> 00:12:47.200]  然後為了百姓的罪獻祭
[00:12:47.200 --> 00:12:51.200]  因為基督之一次將自己獻上
[00:12:51.200 --> 00:12:53.200]  就把這事成全了
[00:12:53.200 --> 00:12:56.200]  而是成全到永遠的
[00:12:56.200 --> 00:12:58.200]  第二方面
[00:12:58.200 --> 00:13:00.200]  耶穌基督超越亞倫的
[00:13:00.200 --> 00:13:02.200]  就是在亞倫方面
[00:13:02.200 --> 00:13:05.200]  他由死來諸葛
[00:13:05.200 --> 00:13:08.200]  所以他的知分不能夠長久
[00:13:08.200 --> 00:13:10.200]  他只能夠在有生之年
[00:13:10.200 --> 00:13:13.200]  活在世上的時候做大祭司
[00:13:13.200 --> 00:13:14.200]  他一死了
[00:13:14.200 --> 00:13:17.200]  他的大祭司的知分就停止了
[00:13:17.200 --> 00:13:20.200]  這是七章二十三節
[00:13:20.200 --> 00:13:23.200]  七章二十三節所告訴我們的
[00:13:23.200 --> 00:13:26.200]  由死諸葛這四個字
[00:13:26.200 --> 00:13:28.200]  就是限制了亞倫
[00:13:28.200 --> 00:13:30.200]  使他的大祭司的工作
[00:13:30.200 --> 00:13:32.200]  就是在某一段的
[00:13:32.200 --> 00:13:35.200]  幾十年的時間裡面進行的
[00:13:35.200 --> 00:13:38.200]  而不能夠永遠成全的
[00:13:38.200 --> 00:13:41.200]  但是耶穌基督就不同了
[00:13:41.200 --> 00:13:44.200]  在第七章二十五節
[00:13:44.200 --> 00:13:45.200]  七章二十五節
[00:13:45.200 --> 00:13:47.200]  這樣的論道
[00:13:47.200 --> 00:13:50.200]  耶穌基督大祭司說
[00:13:50.200 --> 00:13:52.200]  耶穌基督是長遠活著
[00:13:52.200 --> 00:13:54.200]  替他們祈求
[00:13:54.200 --> 00:13:57.200]  凡靠著他進到神面前的人
[00:13:57.200 --> 00:14:01.200]  他都能拯救到底
[00:14:01.200 --> 00:14:05.200]  耶穌基督有無窮生命的大能
[00:14:05.200 --> 00:14:08.200]  這是七章十六節所說的
[00:14:08.200 --> 00:14:11.200]  耶穌基督有無窮的生命的大能
[00:14:11.200 --> 00:14:15.200]  所以凡是靠著他進到神面前的人
[00:14:15.200 --> 00:14:18.200]  他都能夠拯救而去拯救到底
[00:14:18.200 --> 00:14:20.200]  因為他是長遠活著
[00:14:20.200 --> 00:14:22.200]  替他們祈求
[00:14:22.200 --> 00:14:24.200]  他是沒有死諸葛的
[00:14:24.200 --> 00:14:26.200]  他是死而復活的主
[00:14:26.200 --> 00:14:30.200]  他有永遠的生命和大能
[00:14:30.200 --> 00:14:34.200]  耶穌基督超越亞倫的第三方面
[00:14:34.200 --> 00:14:36.200]  就是在亞倫這方面說
[00:14:36.200 --> 00:14:39.200]  他說現的祭不過是一種預表
[00:14:39.200 --> 00:14:43.200]  他說現的祭是牛羊的血
[00:14:43.200 --> 00:14:46.200]  牛羊的血不會贖罪的
[00:14:46.200 --> 00:14:48.200]  不可能贖罪的
[00:14:48.200 --> 00:14:51.200]  因為人犯的罪與牛羊無關
[00:14:51.200 --> 00:14:53.200]  牛羊被殺流血
[00:14:53.200 --> 00:14:57.200]  怎麼能夠去掉人的罪呢?
[00:14:57.200 --> 00:14:59.200]  所以在舊約
[00:14:59.200 --> 00:15:02.200]  由現牛現羊的祭舞的制度
[00:15:02.200 --> 00:15:04.200]  乃是作為一個預表
[00:15:04.200 --> 00:15:07.200]  一個嬰兒預先表明
[00:15:07.200 --> 00:15:11.200]  神的兒子耶穌基督成為贖罪祭
[00:15:11.200 --> 00:15:13.200]  做了神的羔羊
[00:15:13.200 --> 00:15:15.200]  替我們獻上祂自己
[00:15:15.200 --> 00:15:17.200]  為我們流了寶血
[00:15:17.200 --> 00:15:19.200]  才能夠真正的贖罪
[00:15:19.200 --> 00:15:21.200]  舊約因為是這個
[00:15:21.200 --> 00:15:24.200]  真正贖罪的基督的寶血的預表
[00:15:24.200 --> 00:15:27.200]  所以也有果孝
[00:15:27.200 --> 00:15:28.200]  舊約的亞倫
[00:15:28.200 --> 00:15:31.200]  所獻的是一個預表的祭
[00:15:31.200 --> 00:15:33.200]  沒有真正的生命的作用
[00:15:33.200 --> 00:15:35.200]  但是耶穌基督所獻上的
[00:15:35.200 --> 00:15:39.200]  乃是九章十四節所說的
[00:15:39.200 --> 00:15:41.200]  九章十四節所說的
[00:15:41.200 --> 00:15:43.200]  我讀給大家聽
[00:15:43.200 --> 00:15:45.200]  藉著永遠的靈
[00:15:45.200 --> 00:15:48.200]  將自己無瑕無磁獻給神
[00:15:48.200 --> 00:15:52.200]  祂的血豈不更能洗淨你們的心
[00:15:52.200 --> 00:15:54.200]  除去你們的死刑
[00:15:54.200 --> 00:15:57.200]  使你們侍奉那永生神嗎?
[00:15:57.200 --> 00:16:00.200]  這是何等寶貴的話
[00:16:00.200 --> 00:16:05.200]  耶穌基督把自己無瑕無磁的獻給神
[00:16:05.200 --> 00:16:07.200]  祂的血有生命的果孝
[00:16:07.200 --> 00:16:09.200]  能夠洗淨我們的心
[00:16:09.200 --> 00:16:11.200]  不但洗淨我們的身體
[00:16:11.200 --> 00:16:13.200]  也洗淨我們的心
[00:16:13.200 --> 00:16:16.200]  使我們能夠在新生命裡面
[00:16:16.200 --> 00:16:17.200]  活活潑潑的
[00:16:17.200 --> 00:16:19.200]  真真實實的
[00:16:19.200 --> 00:16:23.200]  自動自發的侍奉永生神
[00:16:23.200 --> 00:16:26.200]  永生神也就是生命之神
[00:16:26.200 --> 00:16:30.200]  必須用生命才能夠侍奉生命之神
[00:16:30.200 --> 00:16:31.200]  感謝主
[00:16:31.200 --> 00:16:33.200]  祂做了我們的大祭司
[00:16:33.200 --> 00:16:35.200]  把祂的生命給了我們
[00:16:35.200 --> 00:16:37.200]  讓我們能夠活潑地
[00:16:37.200 --> 00:16:41.200]  在真正的生命中侍奉生命之神
[00:16:41.200 --> 00:16:44.200]  現在看第三方面的預表
[00:16:44.200 --> 00:16:46.200]  就是麥基希德
[00:16:46.200 --> 00:16:50.200]  預表耶穌基督的君王的身份
[00:16:50.200 --> 00:16:54.200]  這是在七章二節三節所說的
[00:16:54.200 --> 00:16:56.200]  七章的第二節第三節
[00:16:56.200 --> 00:16:59.200]  我讀給大家聽
[00:16:59.200 --> 00:17:02.200]  亞伯拉罕也將自己所得來的
[00:17:02.200 --> 00:17:05.200]  其十分之一給他
[00:17:05.200 --> 00:17:07.200]  他就是麥基希德
[00:17:07.200 --> 00:17:09.200]  他頭一個名翻出來
[00:17:09.200 --> 00:17:11.200]  就是仁義王
[00:17:11.200 --> 00:17:13.200]  他右名撒冷王
[00:17:13.200 --> 00:17:16.200]  就是平安王的意思
[00:17:16.200 --> 00:17:17.200]  第三節
[00:17:17.200 --> 00:17:20.200]  他無父無母無族譜
[00:17:20.200 --> 00:17:23.200]  無生之實無命之終
[00:17:23.200 --> 00:17:27.200]  乃是與神的兒子相似
[00:17:27.200 --> 00:17:29.200]  在這幾節裡面我們看見
[00:17:29.200 --> 00:17:32.200]  麥基希德是預表基督
[00:17:32.200 --> 00:17:34.200]  兩方面預表基督
[00:17:34.200 --> 00:17:38.200]  一方面是預表基督的無始無終
[00:17:38.200 --> 00:17:41.200]  是與神合一的
[00:17:41.200 --> 00:17:45.200]  麥基希德怎麼會是無始無終呢?
[00:17:45.200 --> 00:17:46.200]  這件事我們要注意
[00:17:46.200 --> 00:17:50.200]  聖經的經文的真正的意義
[00:17:50.200 --> 00:17:53.200]  聖經在這裡的話的意思是說
[00:17:53.200 --> 00:17:58.200]  麥基希德在聖經的記載中突然出現
[00:17:58.200 --> 00:18:01.200]  聖經沒有記載他的父母的名字
[00:18:01.200 --> 00:18:03.200]  也沒有記載他的族譜
[00:18:03.200 --> 00:18:06.200]  也沒有記載他的出生的年日
[00:18:06.200 --> 00:18:08.200]  死亡的年日
[00:18:08.200 --> 00:18:11.200]  這種突然出現的情況
[00:18:11.200 --> 00:18:14.200]  很像耶穌基督的無始無終
[00:18:14.200 --> 00:18:17.200]  因此希伯來書的作者
[00:18:17.200 --> 00:18:22.200]  就把麥基希德作為耶穌基督的一種預表
[00:18:22.200 --> 00:18:26.200]  那麼另外第二方面的預表
[00:18:26.200 --> 00:18:31.200]  就是麥基希德預表耶穌基督是王
[00:18:31.200 --> 00:18:33.200]  是什麼王呢?
[00:18:33.200 --> 00:18:36.200]  是公義王
[00:18:36.200 --> 00:18:38.200]  是平安王
[00:18:38.200 --> 00:18:42.200]  剛才我們在第二節裡面已經看見了
[00:18:42.200 --> 00:18:46.200]  他頭一個名翻出來就是仁義王
[00:18:46.200 --> 00:18:47.200]  他右名撒冷王
[00:18:47.200 --> 00:18:49.200]  就是平安王
[00:18:49.200 --> 00:18:53.200]  麥基希德是仁義王又是平安王
[00:18:53.200 --> 00:18:58.200]  這正是和耶穌基督的王位一樣
[00:18:58.200 --> 00:19:01.200]  耶穌基督被稱為平安的君王
[00:19:01.200 --> 00:19:04.200]  或者說和平的君
[00:19:04.200 --> 00:19:06.200]  他也是公義的王
[00:19:06.200 --> 00:19:10.200]  正如本書一章第八節所說的
[00:19:10.200 --> 00:19:12.200]  一章第八節這樣說
[00:19:12.200 --> 00:19:15.200]  論道子卻說
[00:19:15.200 --> 00:19:18.200]  神啊!你的寶座是永永遠遠的
[00:19:18.200 --> 00:19:20.200]  你的國權是正直的
[00:19:20.200 --> 00:19:22.200]  你喜愛公義
[00:19:22.200 --> 00:19:26.200]  這裡提到耶穌基督做王
[00:19:26.200 --> 00:19:27.200]  是正直的王
[00:19:27.200 --> 00:19:28.200]  公義的王
[00:19:28.200 --> 00:19:31.200]  他恨惡罪惡
[00:19:31.200 --> 00:19:34.200]  耶穌基督是和平的君
[00:19:34.200 --> 00:19:37.200]  這是以色列書九章六節所說的
[00:19:37.200 --> 00:19:39.200]  我們在每一年的聖誕節的時候
[00:19:39.200 --> 00:19:42.200]  都提到耶穌基督和平的君
[00:19:42.200 --> 00:19:45.200]  這個地位和身份
[00:19:45.200 --> 00:19:47.200]  和平也就是平安
[00:19:47.200 --> 00:19:51.200]  所以和平的君也就是平安王
[00:19:51.200 --> 00:19:53.200]  感謝讚美主
[00:19:53.200 --> 00:19:56.200]  麥基希德真是很奇妙的
[00:19:56.200 --> 00:19:58.200]  很完全地預表了耶穌基督
[00:19:58.200 --> 00:20:02.200]  一方面預表他無始無終是神的兒子
[00:20:02.200 --> 00:20:05.200]  另外預表了他又是公義王
[00:20:05.200 --> 00:20:08.200]  又是和平平安之王
[00:20:08.200 --> 00:20:12.200]  這一位撒冷王麥基希德
[00:20:12.200 --> 00:20:15.200]  他的地位高過亞伯拉罕
[00:20:15.200 --> 00:20:17.200]  所以他接受了亞伯拉罕
[00:20:17.200 --> 00:20:20.200]  向他說獻的十分之一的公物
[00:20:20.200 --> 00:20:22.200]  並且為亞伯拉罕祝福
[00:20:22.200 --> 00:20:27.200]  這是七章四節和第七節所說的
[00:20:27.200 --> 00:20:30.200]  上面所看過的這三位人物
[00:20:30.200 --> 00:20:33.200]  預表耶穌基督是先知
[00:20:33.200 --> 00:20:35.200]  是基斯是君王
[00:20:35.200 --> 00:20:38.200]  這正是在神學上
[00:20:38.200 --> 00:20:43.200]  基督的三種受高的身份和職任
[00:20:43.200 --> 00:20:44.200]  所謂受高
[00:20:44.200 --> 00:20:48.200]  就是每一個做先知的人要受高利
[00:20:48.200 --> 00:20:51.200]  每一個做基斯的人要受高利
[00:20:51.200 --> 00:20:55.200]  每一個做君王的人要受高利
[00:20:55.200 --> 00:20:57.200]  所以這三種的身份
[00:20:57.200 --> 00:20:59.200]  都是受高者的身份
[00:20:59.200 --> 00:21:03.200]  這三種受高者的身份合起來
[00:21:03.200 --> 00:21:04.200]  就是彌賽亞
[00:21:04.200 --> 00:21:07.200]  彌賽亞是希伯來文的名稱
[00:21:07.200 --> 00:21:10.200]  基督是希臘文的名稱
[00:21:10.200 --> 00:21:12.200]  希伯來文的彌賽亞
[00:21:12.200 --> 00:21:15.200]  就等於希臘文的基督
[00:21:15.200 --> 00:21:18.200]  翻出來就是受高者
[00:21:18.200 --> 00:21:19.200]  所以我們常常說
[00:21:19.200 --> 00:21:21.200]  耶穌基督
[00:21:21.200 --> 00:21:24.200]  這個基督就是代表
[00:21:24.200 --> 00:21:27.200]  祂受高者的三種職任
[00:21:27.200 --> 00:21:30.200]  先知、基斯、君王
[00:21:30.200 --> 00:21:31.200]  我們感謝主
[00:21:31.200 --> 00:21:36.200]  祂是有完全的受高者的身份
[00:21:36.200 --> 00:21:39.200]  適合我們全部的需要
[00:21:39.200 --> 00:21:42.200]  第四個人物是約束亞
