
[00:00:00.000 --> 00:00:07.040]  今天我們繼續領受聖靈充滿的訊息
[00:07:10.720 --> 00:07:12.720]  我們看第十一節
[00:07:12.720 --> 00:07:14.720]  我們看第十二節
[00:07:14.720 --> 00:07:16.720]  我們看第十三節
[00:07:16.720 --> 00:07:18.720]  我們看第十四節
[00:07:18.720 --> 00:07:21.720]  那時彼得被聖靈充滿
[00:07:21.720 --> 00:07:23.720]  對他們說
[00:07:23.720 --> 00:07:25.720]  第十三節
[00:07:25.720 --> 00:07:27.720]  他們見彼得若看的膽量
[00:07:27.720 --> 00:07:30.720]  又看出他們原是沒有學問的小民
[00:07:30.720 --> 00:07:34.720]  就稀奇認明他們是跟過耶穌的
[00:07:34.720 --> 00:07:40.720]  當時使徒們開始受逼迫
[00:07:40.720 --> 00:07:44.720]  他們被逮捕
[00:07:44.720 --> 00:07:47.720]  他們站在政府的官場
[00:07:47.720 --> 00:07:49.720]  宗教的領袖面前
[00:07:49.720 --> 00:07:51.720]  在這個時候
[00:07:51.720 --> 00:07:53.720]  他們遭受恐嚇
[00:07:53.720 --> 00:07:55.720]  但是在這期間
[00:07:55.720 --> 00:07:59.720]  彼得這樣說
[00:07:59.720 --> 00:08:05.720]  他被聖靈充滿就滿有膽量和勇氣
[00:08:05.720 --> 00:08:11.720]  而且能夠講出恰當的話
[00:08:11.720 --> 00:08:16.720]  得到很特別的口才
[00:08:16.720 --> 00:08:18.720]  做了很好的見證
[00:08:18.720 --> 00:08:20.720]  結果呢
[00:08:20.720 --> 00:08:24.720]  這些領袖們覺得很稀奇
[00:08:24.720 --> 00:08:29.720]  這些人原來是沒有學問的小民
[00:08:29.720 --> 00:08:33.720]  不過是愚夫
[00:08:33.720 --> 00:08:35.720]  沒有地位
[00:08:35.720 --> 00:08:37.720]  沒有社會的背景
[00:08:37.720 --> 00:08:39.720]  他們為什麼能這樣表現呢
[00:08:39.720 --> 00:08:43.720]  這些領袖就覺得很稀奇
[00:08:43.720 --> 00:08:45.720]  最終的情勢
[00:08:45.720 --> 00:08:47.720]  給我們看見
[00:08:47.720 --> 00:08:49.720]  聖靈的充滿
[00:08:49.720 --> 00:08:53.720]  能夠使基督徒有勇氣
[00:08:53.720 --> 00:08:55.720]  有膽量
[00:08:55.720 --> 00:08:57.720]  有口才
[00:08:57.720 --> 00:08:59.720]  能夠讓我們看到
[00:08:59.720 --> 00:09:03.720]  能夠使基督徒有勇氣
[00:09:03.720 --> 00:09:04.720]  有膽量
[00:09:04.720 --> 00:09:06.720]  有口才
[00:09:06.720 --> 00:09:08.720]  做見證
[00:09:08.720 --> 00:09:10.720]  我們再看
[00:09:10.720 --> 00:09:14.720]  第三次的記載
[00:09:14.720 --> 00:09:16.720]  第四章三十一節
[00:09:16.720 --> 00:09:20.720]  圖告完了
[00:09:20.720 --> 00:09:22.720]  聚會的地方震動
[00:09:22.720 --> 00:09:24.720]  他們就都被聖靈充滿
[00:09:24.720 --> 00:09:27.720]  放膽講論上帝的道
[00:09:27.720 --> 00:09:29.720]  這一節聖經
[00:09:29.720 --> 00:09:32.720]  是結束十八節下來的
[00:09:32.720 --> 00:09:35.720]  是繼續第十八節下來的
[00:09:35.720 --> 00:09:37.720]  於是叫了他們來
[00:09:37.720 --> 00:09:38.720]  禁止他們
[00:09:38.720 --> 00:09:40.720]  總不可奉耶穌的名
[00:09:40.720 --> 00:09:42.720]  講論教訓人
[00:09:42.720 --> 00:09:44.720]  再看二十一節
[00:09:44.720 --> 00:09:45.720]  再看第二十一節
[00:09:45.720 --> 00:09:47.720]  官長為百姓的緣故
[00:09:47.720 --> 00:09:50.720]  想不出法子刑罰他們
[00:09:50.720 --> 00:09:51.720]  又恐嚇一番
[00:09:51.720 --> 00:09:53.720]  把他們釋放了
[00:09:53.720 --> 00:09:56.720]  這是因為眾人為所行的歧視
[00:09:56.720 --> 00:09:58.720]  都歸榮耀與實
[00:09:58.720 --> 00:10:02.720]  門徒們在恐嚇之下
[00:10:02.720 --> 00:10:05.720]  回到自己的地方
[00:10:05.720 --> 00:10:07.720]  他們做什麼呢?
[00:10:07.720 --> 00:10:09.720]  同心禱告
[00:10:09.720 --> 00:10:10.720]  原來禱告
[00:10:10.720 --> 00:10:13.720]  現在又同心禱告
[00:10:13.720 --> 00:10:15.720]  禱告完了
[00:10:15.720 --> 00:10:21.720]  他們就都被聖靈充滿
[00:10:21.720 --> 00:10:25.720]  放膽講論神的道
[00:10:25.720 --> 00:10:27.720]  聖靈的充滿
[00:10:27.720 --> 00:10:32.720]  使他們放膽講論神的道
[00:10:32.720 --> 00:10:35.720]  同時給我們看見
[00:10:35.720 --> 00:10:42.720]  聖靈充滿和他們的禱告連在一起
[00:10:42.720 --> 00:10:44.720]  禱告完了
[00:10:44.720 --> 00:10:49.720]  他們就都被聖靈充滿
[00:10:49.720 --> 00:10:52.720]  他們的禱文在上面
[00:10:52.720 --> 00:10:55.720]  是非常有能力
[00:10:55.720 --> 00:10:58.720]  充滿信心
[00:10:58.720 --> 00:11:00.720]  他們這樣的禱告
[00:11:00.720 --> 00:11:03.720]  大有果效
[00:11:03.720 --> 00:11:06.720]  《詩圖行傳》給我們看見
[00:11:06.720 --> 00:11:11.720]  禱告和聖靈充滿是連在一起
[00:11:11.720 --> 00:11:14.720]  常常連在一起
[00:11:14.720 --> 00:11:18.720]  在全部的《詩圖行傳》裏面
[00:11:18.720 --> 00:11:21.720]  我們看見聖靈的作品
[00:11:21.720 --> 00:11:23.720]  在每一章裏面
[00:11:23.720 --> 00:11:27.720]  看見門徒的禱告
[00:11:27.720 --> 00:11:30.720]  差不多在每一章裏面
[00:11:30.720 --> 00:11:32.720]  這兩件事
[00:11:32.720 --> 00:11:34.720]  拼合在一起
[00:11:34.720 --> 00:11:37.720]  是何等的重要
[00:11:37.720 --> 00:11:42.720]  給我們一個很重要的提示
[00:11:42.720 --> 00:11:46.720]  我們再看第四次
[00:11:46.720 --> 00:11:50.720]  請大家回到第六章
[00:11:50.720 --> 00:11:53.720]  第三節
[00:11:53.720 --> 00:11:55.720]  所以弟兄們
[00:11:55.720 --> 00:11:58.720]  當從你們中間選出七個有好明星
[00:11:58.720 --> 00:12:01.720]  被聖靈充滿智慧充足的人
[00:12:01.720 --> 00:12:06.720]  我們看見三件事連在一起
[00:12:06.720 --> 00:12:08.720]  聖靈充滿
[00:12:08.720 --> 00:12:10.720]  好明星
[00:12:10.720 --> 00:12:12.720]  智慧充足
[00:12:12.720 --> 00:12:17.720]  好明星代表好的品格
[00:12:17.720 --> 00:12:20.720]  智慧充足
[00:12:20.720 --> 00:12:26.720]  都是由聖靈的充滿而產生的
[00:12:26.720 --> 00:12:27.720]  第五次
[00:12:27.720 --> 00:12:30.720]  第五節
[00:12:30.720 --> 00:12:32.720]  大家都喜悅者說
[00:12:32.720 --> 00:12:34.720]  就揀選了司提反
[00:12:34.720 --> 00:12:38.720]  乃是大有信心聖靈充滿的人
[00:12:38.720 --> 00:12:42.720]  司提反被聖靈充滿
[00:12:42.720 --> 00:12:45.720]  他就大有信心
[00:12:45.720 --> 00:12:46.720]  第六次
[00:12:46.720 --> 00:12:48.720]  第七章
[00:12:48.720 --> 00:12:52.720]  第五十五節
[00:12:52.720 --> 00:12:54.720]  但司提反被聖靈充滿
[00:12:54.720 --> 00:12:56.720]  定睛望天
[00:12:56.720 --> 00:12:58.720]  看見神的榮耀
[00:12:58.720 --> 00:13:01.720]  又看見耶穌站在神的右邊
[00:13:01.720 --> 00:13:03.720]  再看第六十節
[00:13:03.720 --> 00:13:05.720]  我們再看第六十節
[00:13:05.720 --> 00:13:08.720]  又跪下大聲喊著說
[00:13:08.720 --> 00:13:11.720]  主啊!不要將者罪歸於他們
[00:13:11.720 --> 00:13:13.720]  說了這話就遂了
[00:13:13.720 --> 00:13:16.720]  素羅也喜悅他被害
[00:13:16.720 --> 00:13:19.720]  司提反被聖靈充滿
[00:13:19.720 --> 00:13:21.720]  有兩個表現
[00:13:21.720 --> 00:13:22.720]  第一
[00:13:22.720 --> 00:13:25.720]  他定睛望天
[00:13:25.720 --> 00:13:27.720]  看見神的榮耀
[00:13:27.720 --> 00:13:30.720]  又看見主在那裡
[00:13:30.720 --> 00:13:33.720]  他的眼向上看
[00:13:33.720 --> 00:13:36.720]  看到上面的事
[00:13:36.720 --> 00:13:38.720]  充滿上面的事
[00:13:38.720 --> 00:13:40.720]  第二個表現
[00:13:40.720 --> 00:13:42.720]  得勝
[00:13:42.720 --> 00:13:45.720]  勝過死亡的懼怕
[00:13:45.720 --> 00:13:48.720]  勝過仇恨
[00:13:48.720 --> 00:13:53.720]  他為了打死他的人祈禱
[00:13:53.720 --> 00:13:58.720]  這正是主自己的表現
[00:13:58.720 --> 00:14:01.720]  基督的靈充滿他
[00:14:01.720 --> 00:14:04.720]  使他有基督的表現
[00:14:04.720 --> 00:14:07.720]  這是何等的美麗
[00:14:07.720 --> 00:14:09.720]  何等的榮耀
[00:14:09.720 --> 00:14:12.720]  這是教會歷史裡第一個宣導詩
[00:14:12.720 --> 00:14:15.720]  這是教會歷史裡第一個宣導詩
[00:14:15.720 --> 00:14:18.720]  他是在聖靈充滿的狀態之下
[00:14:18.720 --> 00:14:23.720]  離開世界
[00:14:23.720 --> 00:14:27.720]  這是一個寶貴的見證
[00:14:27.720 --> 00:14:30.720]  我們再看第七節
[00:14:30.720 --> 00:14:34.720]  第九章第十七節
[00:14:34.720 --> 00:14:37.720]  第十七節
[00:14:37.720 --> 00:14:53.720]  
[00:14:53.720 --> 00:14:55.720]  保羅回頭了
[00:14:55.720 --> 00:14:59.720]  一個原來逼迫教會的人
[00:14:59.720 --> 00:15:03.720]  一個捉住基督徒下奸的人
[00:15:03.720 --> 00:15:06.720]  一個向基督徒口吐
[00:15:06.720 --> 00:15:09.720]  無以和凶殺的話的人
[00:15:09.720 --> 00:15:10.720]  一個向基督徒口吐
[00:15:10.720 --> 00:15:12.720]  兇殺威嚇的話的人
[00:15:12.720 --> 00:15:16.720]  現在完全的改變
[00:15:16.720 --> 00:15:20.720]  他三日三夜不吃不喝
[00:15:20.720 --> 00:15:22.720]  在那裡禱告
[00:15:22.720 --> 00:15:26.720]  然後得到聖靈充滿
[00:15:26.720 --> 00:15:30.720]  以後的表現如何呢
[00:15:30.720 --> 00:15:32.720]  我們看下面
[00:15:32.720 --> 00:15:37.720]  他立刻開始為主做見證
[00:15:37.720 --> 00:15:40.720]  第二十四節
[00:15:40.720 --> 00:15:42.720]  第二十二節
[00:15:42.720 --> 00:15:51.720]  
[00:15:51.720 --> 00:15:53.720]  後來二十三節
[00:15:53.720 --> 00:15:59.720]  
[00:15:59.720 --> 00:16:02.720]  掃羅就是保羅
[00:16:02.720 --> 00:16:06.720]  保羅立刻做見證
[00:16:06.720 --> 00:16:11.720]  很積極很勇敢的見證
[00:16:11.720 --> 00:16:15.720]  原來他是被逼迫的耶穌
[00:16:15.720 --> 00:16:19.720]  現在是他傳揚的對象
[00:16:19.720 --> 00:16:23.720]  跟著他受逼迫
[00:16:23.720 --> 00:16:25.720]  他要逃命
[00:16:25.720 --> 00:16:28.720]  你看這個改變何等奇妙
[00:16:28.720 --> 00:16:30.720]  聖靈充滿
[00:16:30.720 --> 00:16:33.720]  他就開始積極的傳播音
[00:16:33.720 --> 00:16:35.720]  我們再看
[00:16:35.720 --> 00:16:37.720]  第十一章
[00:16:37.720 --> 00:16:40.720]  二十四節
[00:16:40.720 --> 00:16:48.720]  
[00:16:48.720 --> 00:16:51.720]  巴拿巴被聖靈充滿
[00:16:51.720 --> 00:16:54.720]  他就成為一個好人
[00:16:54.720 --> 00:16:58.720]  一個好品格的人
[00:16:58.720 --> 00:17:01.720]  而且大有信心
[00:17:01.720 --> 00:17:06.720]  同時有很多人歸服了主
[00:17:06.720 --> 00:17:10.720]  安提亞的教會大大興旺
[00:17:10.720 --> 00:17:13.720]  而且他放下自己
[00:17:13.720 --> 00:17:15.720]  去找保羅
[00:17:15.720 --> 00:17:17.720]  請他來做領袖
[00:17:17.720 --> 00:17:21.720]  他就成為一個好人
[00:17:21.720 --> 00:17:23.720]  去找保羅
[00:17:23.720 --> 00:17:25.720]  請他來做領袖
[00:17:25.720 --> 00:17:29.720]  他願意放下領袖的地位
[00:17:29.720 --> 00:17:33.720]  讓保羅來領導教會
[00:17:33.720 --> 00:17:36.720]  原來他是領袖
[00:17:36.720 --> 00:17:39.720]  但是為了教會的好處
[00:17:39.720 --> 00:17:41.720]  他把自己放下
[00:17:41.720 --> 00:17:46.720]  這是聖靈充滿的表現
[00:17:46.720 --> 00:17:48.720]  我們再看
[00:17:48.720 --> 00:17:51.720]  第十三章
[00:17:51.720 --> 00:17:53.720]  第九節
[00:17:53.720 --> 00:17:58.720]  
[00:17:58.720 --> 00:18:00.720]  這裡告訴我們
[00:18:00.720 --> 00:18:04.720]  保羅第一次出外步道
[00:18:04.720 --> 00:18:08.720]  來到一個大島上
[00:18:08.720 --> 00:18:11.720]  就是居比路島
[00:18:11.720 --> 00:18:17.720]  就是今天的塞浦路斯島
[00:18:17.720 --> 00:18:22.720]  在這裡他向當地的官長步道
[00:18:22.720 --> 00:18:25.720]  
[00:18:25.720 --> 00:18:29.720]  當時的名字叫方伯
[00:18:29.720 --> 00:18:35.720]  他願意信道
[00:18:35.720 --> 00:18:43.720]  但是有一個術師攔阻他
[00:18:43.720 --> 00:18:48.720]  保羅被聖靈充滿
[00:18:48.720 --> 00:18:52.720]  得到超自然的能力
[00:18:52.720 --> 00:18:54.720]  行神蹟
[00:18:54.720 --> 00:19:01.720]  使這個蟻女馬暫時失明
[00:19:01.720 --> 00:19:06.720]  福音就在這個島上傳開
[00:19:06.720 --> 00:19:08.720]  聖靈充滿
[00:19:08.720 --> 00:19:12.720]  就能夠勝過撒旦
[00:19:12.720 --> 00:19:17.720]  而且有行神蹟的能力
[00:19:17.720 --> 00:19:19.720]  我們再看
[00:19:19.720 --> 00:19:20.720]  十三章
[00:19:20.720 --> 00:19:21.720]  第十三章
[00:19:21.720 --> 00:19:24.720]  第五十二節
[00:19:24.720 --> 00:19:29.720]  
[00:19:29.720 --> 00:19:32.720]  這一次的聖靈充滿
[00:19:32.720 --> 00:19:37.720]  是產生喜樂的果效
[00:19:37.720 --> 00:19:43.720]  是情緒上的充滿
[00:19:43.720 --> 00:19:47.720]  他們什麼時候滿有喜樂呢
[00:19:47.720 --> 00:19:49.720]  上文告訴我們
[00:19:49.720 --> 00:19:55.720]  就是當這兩個仕途被人趕走的時候
[00:19:55.720 --> 00:19:57.720]  他們受逼迫
[00:19:57.720 --> 00:20:00.720]  在逼迫之下
[00:20:00.720 --> 00:20:02.720]  因為聖靈充滿
[00:20:02.720 --> 00:20:05.720]  就滿有喜樂
[00:20:05.720 --> 00:20:10.720]  這是一個得勝的精神和態度
[00:20:10.720 --> 00:20:14.720]  這十次合起來
[00:20:14.720 --> 00:20:17.720]  我們得到四個重點
[00:20:17.720 --> 00:20:19.720]  第一
[00:20:19.720 --> 00:20:21.720]  聖靈充滿
[00:20:21.720 --> 00:20:23.720]  有的時候
[00:20:23.720 --> 00:20:28.720]  使我們的情緒喜樂
[00:20:28.720 --> 00:20:31.720]  充滿喜樂
[00:20:31.720 --> 00:20:34.720]  在任何的環境裡
[00:20:34.720 --> 00:20:36.720]  有喜樂
[00:20:36.720 --> 00:20:38.720]  第二種
[00:20:38.720 --> 00:20:41.720]  就是聖靈充滿的時候
[00:20:41.720 --> 00:20:47.720]  使我們結出聖靈的果子
[00:20:47.720 --> 00:20:49.720]  有好的品格
[00:20:49.720 --> 00:20:51.720]  有好的靈性
[00:20:51.720 --> 00:20:53.720]  大有信心
[00:20:53.720 --> 00:20:56.720]  追求屬靈的事
[00:20:56.720 --> 00:20:59.720]  心眼向上看
[00:20:59.720 --> 00:21:03.720]  注視神的榮耀
[00:21:03.720 --> 00:21:06.720]  大有智慧
[00:21:06.720 --> 00:21:09.720]  成為好人
[00:21:09.720 --> 00:21:11.720]  第三類
[00:21:11.720 --> 00:21:14.720]  聖靈充滿的時候
[00:21:14.720 --> 00:21:19.720]  使我們得到工作上的能力
[00:21:19.720 --> 00:21:22.720]  傳福音有果效
[00:21:22.720 --> 00:21:24.720]  很多人信主
[00:21:24.720 --> 00:21:27.720]  很多人悔改
[00:21:27.720 --> 00:21:31.720]  神的道眨心
[00:21:31.720 --> 00:21:33.720]  第四
[00:21:33.720 --> 00:21:36.720]  會講方言
[00:21:36.720 --> 00:21:41.720]  這四種的功效
[00:21:41.720 --> 00:21:48.720]  在這十次裡面看得清清楚楚
[00:21:48.720 --> 00:21:52.720]  因為第四種
[00:21:52.720 --> 00:21:55.720]  是今天很多人注意的
[00:21:55.720 --> 00:21:59.720]  所以我就用餘下的時間
[00:21:59.720 --> 00:22:03.720]  特別的講第四種
[00:22:03.720 --> 00:22:09.720]  聖靈充滿和講方言的關係
[00:22:09.720 --> 00:22:12.720]  各位已經注意到
[00:22:12.720 --> 00:22:14.720]  在十次裡面
[00:22:14.720 --> 00:22:18.720]  只有一次告訴我們
[00:22:18.720 --> 00:22:20.720]  聖靈充滿的時候
[00:22:20.720 --> 00:22:22.720]  他們講方言
[00:22:22.720 --> 00:22:26.720]  因此我們得到一個結論
[00:22:26.720 --> 00:22:32.720]  聖靈充滿和講方言是兩回事
[00:22:32.720 --> 00:22:38.720]  我們不可以把它當作一件事
[00:22:38.720 --> 00:22:44.720]  因此當我們追求聖靈充滿的時候
[00:22:44.720 --> 00:22:51.720]  它的意義並不是說我們要追求講方言
[00:22:51.720 --> 00:23:01.720]  講方言只是《士徒行傳》十次記載裡面的一次
[00:23:01.720 --> 00:23:03.720]  我們再看
[00:23:03.720 --> 00:23:07.720]  在哥倫多前書十二章
[00:23:07.720 --> 00:23:12.720]  保羅提到聖靈的恩賜
[00:23:12.720 --> 00:23:15.720]  其中有方言
[00:23:15.720 --> 00:23:20.720]  哥倫多前書十二章
[00:23:20.720 --> 00:23:27.720]  第二十八節和二十九節
[00:23:27.720 --> 00:23:30.720]  神在教會所設立的
[00:23:30.720 --> 00:23:31.720]  第一是「士徒」
[00:23:31.720 --> 00:23:33.720]  第二是「先知」
[00:23:33.720 --> 00:23:34.720]  第三是「教師」
[00:23:34.720 --> 00:23:36.720]  其次是「行異能」的
[00:23:36.720 --> 00:23:39.720]  再次是「得恩賜」「醫病」的
[00:23:39.720 --> 00:23:40.720]  「幫助人」的
[00:23:40.720 --> 00:23:41.720]  「治理」的
[00:23:41.720 --> 00:23:42.720]  「說方言」的
[00:23:42.720 --> 00:23:45.720]  這裡告訴我們很多種的恩賜
[00:23:45.720 --> 00:23:48.720]  最後提到講方言
[00:23:48.720 --> 00:23:54.720]  講方言不是第一
[00:23:54.720 --> 00:23:58.720]  不是最重要
[00:23:58.720 --> 00:24:01.720]  不過是許多的恩賜之一
[00:24:01.720 --> 00:24:07.720]  下面跟著說
[00:24:07.720 --> 00:24:21.720]  「其都是士徒」「其都是先知」「其都是教師」「其都是行異能」「其都是得恩賜」「醫病」「其都是說方言」「其都是翻方言」
[00:24:21.720 --> 00:24:28.720]  「其都是說方言」「其都是說方言」意思很明顯
[00:24:28.720 --> 00:24:32.720]  不是每一個基督徒都要講方言
[00:24:32.720 --> 00:24:35.720]  方言是恩賜之一
[00:24:35.720 --> 00:24:40.720]  神給誰誰接受
[00:24:40.720 --> 00:24:42.720]  我們每一個基督徒
[00:24:42.720 --> 00:24:47.720]  都可以求任何的恩賜
[00:24:47.720 --> 00:24:51.720]  所以我們可以求方言
[00:24:51.720 --> 00:24:54.720]  我有求過方言
[00:24:54.720 --> 00:24:57.720]  我也很懇切地求
[00:24:57.720 --> 00:24:59.720]  但我怎麼求呢
[00:24:59.720 --> 00:25:01.720]  我說主啊
[00:25:01.720 --> 00:25:04.720]  如果是祢的旨意
[00:25:04.720 --> 00:25:09.720]  求祢把方言的恩賜給我
[00:25:09.720 --> 00:25:11.720]  我也求了很多次
[00:25:11.720 --> 00:25:13.720]  但是神沒有給我
[00:25:13.720 --> 00:25:15.720]  我信服
[00:25:15.720 --> 00:25:17.720]  這是神的旨意
[00:25:17.720 --> 00:25:21.720]  講方言的恩賜不是給每一個人
[00:25:21.720 --> 00:25:25.720]  是恩賜之一
[00:25:25.720 --> 00:25:27.720]  有一個弟兄
[00:25:27.720 --> 00:25:29.720]  很愛主
[00:25:29.720 --> 00:25:33.720]  有一次我和他一起祈禱
[00:25:33.720 --> 00:25:35.720]  他又講方言
[00:25:35.720 --> 00:25:37.720]  很安靜
