
[00:00:00.000 --> 00:00:04.080]  當我們思想到信靠順服主能夠得勝
[00:05:53.000 --> 00:05:58.240]  一生必須要信靠信服」
[00:05:58.240 --> 00:05:59.960]  相信他自己的真理
[00:05:59.960 --> 00:06:01.440]  是永恆的真理
[00:06:01.440 --> 00:06:04.280]  而信從在其中
[00:06:04.280 --> 00:06:06.960]  諾亞信靠信服
[00:06:06.960 --> 00:06:10.640]  因此他領受神給他生命的拯救
[00:06:10.640 --> 00:06:13.720]  成為歷世歷代的見證
[00:06:13.720 --> 00:06:14.840]  在當時
[00:06:14.840 --> 00:06:19.160]  以色列人能夠恭喊一個堅固的誠邑
[00:06:19.160 --> 00:06:23.400]  是因為他們信靠信服上帝
[00:06:23.400 --> 00:06:25.240]  剛才我講到以善勝惡
[00:06:25.240 --> 00:06:28.120]  我有機會在過去今年的年初
[00:06:28.120 --> 00:06:30.400]  去到內地的地方
[00:06:30.400 --> 00:06:32.480]  去到當地探訪一間教會
[00:06:32.480 --> 00:06:35.880]  也知道這個地區是我們九一位的姐妹
[00:06:35.880 --> 00:06:36.960]  一個家庭
[00:06:36.960 --> 00:06:39.640]  他們的鄉下
[00:06:39.640 --> 00:06:42.200]  去到的時候聽到一些故事
[00:06:42.200 --> 00:06:43.440]  他們告訴我
[00:06:43.440 --> 00:06:45.960]  這位姐妹是北村家的姐妹
[00:06:45.960 --> 00:06:47.640]  在早年的時候
[00:06:47.640 --> 00:06:49.000]  因為他們是基督徒
[00:06:49.000 --> 00:06:51.880]  當時是文化大革命的時候
[00:06:51.880 --> 00:06:55.920]  當時村裏的人很不喜歡基督徒
[00:06:55.920 --> 00:06:58.920]  因此對他們諸般的羞辱
[00:06:58.920 --> 00:07:02.120]  以及對他們有逼迫
[00:07:02.120 --> 00:07:03.640]  他們家庭很辛苦
[00:07:03.640 --> 00:07:05.080]  但是他們忍耐住
[00:07:05.080 --> 00:07:07.400]  後來神帶領他們來到香港
[00:07:07.400 --> 00:07:10.880]  來到教會北村聚會
[00:07:10.880 --> 00:07:12.200]  後來他們發覺
[00:07:12.200 --> 00:07:14.600]  鄉下裏面有很多的需要
[00:07:14.600 --> 00:07:16.000]  他們就用經濟
[00:07:16.000 --> 00:07:19.000]  用各方面支持鄉下的鄉家
[00:07:19.000 --> 00:07:21.600]  親人朋友他們的需要
[00:07:21.600 --> 00:07:24.400]  也要協助捐贈一些金錢
[00:07:24.400 --> 00:07:29.960]  來維修一些在鄉間裏面的樓房
[00:07:29.960 --> 00:07:32.240]  在過程當中鄉下的人發覺
[00:07:32.240 --> 00:07:33.880]  為甚麼這麼奇怪
[00:07:33.880 --> 00:07:37.520]  這個家庭我們以前諸般流難
[00:07:37.520 --> 00:07:40.320]  但為甚麼他們敢待我們呢?
[00:07:40.320 --> 00:07:41.800]  他們不明白
[00:07:41.800 --> 00:07:43.440]  後來有一次
[00:07:43.440 --> 00:07:46.960]  姐妹和她的家人就回到自己的鄉下
[00:07:46.960 --> 00:07:51.280]  都很怕見到這些曾經傷害他們的人
[00:07:51.280 --> 00:07:53.680]  但是他們全部走出來
[00:07:53.680 --> 00:07:55.480]  不單止沒有傷害他們
[00:07:55.480 --> 00:07:59.880]  而且很清楚向他們尋求寬恕
[00:07:59.880 --> 00:08:03.040]  他們就說我們以前這樣待你們
[00:08:03.040 --> 00:08:05.800]  不要再怪我們
[00:08:05.800 --> 00:08:07.680]  但是姐妹就很清楚表示
[00:08:07.680 --> 00:08:09.040]  我們是教徒
[00:08:09.040 --> 00:08:10.440]  上帝寬恕了我們
[00:08:10.440 --> 00:08:14.480]  我們不會記掛以前的事情
[00:08:14.480 --> 00:08:15.760]  他們的見證
[00:08:15.760 --> 00:08:18.720]  在他們中間產生很大的影響
[00:08:18.720 --> 00:08:21.000]  後來在那個地方建立了教會
[00:08:21.000 --> 00:08:22.240]  我這次回去
[00:08:22.240 --> 00:08:25.240]  他們都告訴我
[00:08:25.240 --> 00:08:25.920]  各位弟兄姐妹
[00:08:25.920 --> 00:08:28.280]  有些時候我們未必會明白很多
[00:08:28.280 --> 00:08:31.040]  甚至會覺得自己吃緊一些虧
[00:08:31.040 --> 00:08:33.200]  但是在神的真理裏面
[00:08:33.200 --> 00:08:37.320]  是能夠帶來真正的生命和平安
[00:08:37.320 --> 00:08:39.760]  為甚麼以善成惡呢?
[00:08:39.760 --> 00:08:43.480]  因為惡只會帶來更多的惡
[00:08:43.480 --> 00:08:45.680]  沒有其他
[00:08:45.680 --> 00:08:48.680]  但是良善能夠帶來生命
[00:08:48.680 --> 00:08:50.080]  帶來了平安
[00:08:50.080 --> 00:08:53.120]  是聖經的真理所教導我們
[00:08:53.120 --> 00:08:53.960]  因此我們知道
[00:08:53.960 --> 00:08:57.600]  當時他們面對這些征戰的時候
[00:08:57.600 --> 00:09:03.160]  聖經教導的是信靠順服的一種回應
[00:09:03.160 --> 00:09:05.280]  第二我們再看
[00:09:05.280 --> 00:09:10.520]  我們看看第六章的第八節
[00:09:10.520 --> 00:09:13.120]  「當時約雪雅吩咐人民以後
[00:09:13.120 --> 00:09:15.320]  七個濟斯拿著七個楊國
[00:09:15.320 --> 00:09:17.800]  走在耶和華的前面
[00:09:17.800 --> 00:09:19.560]  並且吹角
[00:09:19.560 --> 00:09:23.520]  耶和華的約貴在他們後面跟著走
[00:09:23.520 --> 00:09:25.520]  他們吹角
[00:09:25.520 --> 00:09:28.040]  很大聲地吹楊國」
[00:09:28.040 --> 00:09:29.960]  吹角有甚麼含義呢?
[00:09:29.960 --> 00:09:32.680]  聖經有很多處地方解釋給我們知道
[00:09:32.680 --> 00:09:36.640]  我請大家看一看前面的文素記
[00:09:36.640 --> 00:09:47.520]  聖經文素記第十章二百零七頁
[00:09:47.520 --> 00:09:57.400]  文素記第十章第九節
[00:09:57.400 --> 00:09:59.280]  第九節聖經這樣說
[00:09:59.280 --> 00:10:03.480]  「你們在本地與希臘你們的仇敵作戰的時候
[00:10:03.480 --> 00:10:05.600]  就要吹大聲
[00:10:05.600 --> 00:10:09.800]  使你們在耶和華你們的神面前得蒙紀念
[00:10:09.800 --> 00:10:11.120]  也得拯救
[00:10:11.120 --> 00:10:13.200]  脫離你們的仇敵
[00:10:13.200 --> 00:10:14.040]  此外
[00:10:14.040 --> 00:10:16.800]  在你們快樂的日子和指定的節期
[00:10:16.800 --> 00:10:18.280]  以及月數
[00:10:18.280 --> 00:10:21.320]  你們獻繁祭和平安祭的時候
[00:10:21.320 --> 00:10:23.000]  也要吹號
[00:10:23.000 --> 00:10:26.280]  這都要在你們的神面前
[00:10:26.280 --> 00:10:28.680]  替你們作為紀念
[00:10:28.680 --> 00:10:32.040]  我是耶和華你們的神」
[00:10:32.040 --> 00:10:36.400]  兩節聖經簡單說出吹號的兩個含義
[00:10:36.400 --> 00:10:37.920]  第一個含義就是
[00:10:37.920 --> 00:10:41.880]  他們吹號的時候表示著向神的呼求
[00:10:41.880 --> 00:10:44.920]  是呼求上帝去拯救他們
[00:10:44.920 --> 00:10:46.680]  去保護他們
[00:10:46.680 --> 00:10:49.280]  去幫助他們
[00:10:49.280 --> 00:10:51.080]  因此他們吹號的時候
[00:10:51.080 --> 00:10:52.880]  他們就在當中表明
[00:10:52.880 --> 00:10:54.800]  我們倚靠上帝
[00:10:54.800 --> 00:10:58.000]  尋求上帝的幫助
[00:10:58.000 --> 00:10:58.960]  另一方面就是
[00:10:58.960 --> 00:11:01.160]  當他們在快樂的節期
[00:11:01.160 --> 00:11:02.880]  他們慶祝的時候
[00:11:02.880 --> 00:11:05.880]  他們會向神吹號
[00:11:05.880 --> 00:11:07.920]  表示著他們紀念神
[00:11:07.920 --> 00:11:12.440]  在過去在他們中間所施的恩惠
[00:11:12.440 --> 00:11:15.200]  過去曾經有的對他們的保守
[00:11:15.200 --> 00:11:17.040]  看顧 引導
[00:11:17.040 --> 00:11:18.720]  他們去紀念
[00:11:18.720 --> 00:11:20.560]  知道神會繼續
[00:11:20.560 --> 00:11:22.400]  好像過往一樣
[00:11:22.400 --> 00:11:25.920]  今天幫助他們
[00:11:25.920 --> 00:11:27.280]  大家知道我們很快就去
[00:11:27.280 --> 00:11:30.440]  教會有六十週年我們的堂慶了
[00:11:30.440 --> 00:11:32.120]  五十週年堂慶的時候
[00:11:32.120 --> 00:11:34.240]  我們在紅磡體育館
[00:11:34.240 --> 00:11:36.840]  不知道有沒有看過節目有去過
[00:11:36.840 --> 00:11:38.760]  我想都不少有去過
[00:11:38.760 --> 00:11:39.960]  你記不記得五十週年
[00:11:39.960 --> 00:11:43.120]  我們的主題是什麼?
[00:11:43.120 --> 00:11:48.280]  我們的主題是「感恩求恩」
[00:11:48.280 --> 00:11:50.600]  感恩求恩意味著
[00:11:50.600 --> 00:11:52.240]  在我們慶祝的時候
[00:11:52.240 --> 00:11:55.640]  一定要記得去感謝上帝
[00:11:55.640 --> 00:11:56.920]  在感謝的時候
[00:11:56.920 --> 00:12:00.680]  想神的作為信心得到激勵
[00:12:00.680 --> 00:12:05.480]  因此放膽去求更大的恩
[00:12:05.480 --> 00:12:08.960]  因為當你知道神自己的工作
[00:12:08.960 --> 00:12:11.880]  你就可以有一種信心
[00:12:11.880 --> 00:12:15.400]  放膽再求新的恩典
[00:12:15.400 --> 00:12:17.160]  人得不到恩典
[00:12:17.160 --> 00:12:19.800]  是因為沒有求
[00:12:19.800 --> 00:12:21.800]  因此不祈禱的人
[00:12:21.800 --> 00:12:25.560]  是不會經歷神的恩典
[00:12:25.560 --> 00:12:28.040]  一間不祈禱的教會
[00:12:28.040 --> 00:12:30.120]  也只有人的工作
[00:12:30.120 --> 00:12:34.000]  沒有神的工作在當中
[00:12:34.000 --> 00:12:36.440]  在他們打仗的時候
[00:12:36.440 --> 00:12:37.680]  他們摧國
[00:12:37.680 --> 00:12:40.560]  清楚地向神發出一種呼求
[00:12:40.560 --> 00:12:43.760]  「神啊 求你幫助 求你工作」
[00:12:43.760 --> 00:12:45.280]  紀念神的作為
[00:12:45.280 --> 00:12:48.680]  繼續放膽去求神施恩
[00:12:48.680 --> 00:12:49.560]  當然很多時候
[00:12:49.560 --> 00:12:50.880]  我們大家都體會到
[00:12:50.880 --> 00:12:52.400]  在很多生活上
[00:12:52.400 --> 00:12:58.160]  我們都自然就會用自己的方法來面對
[00:12:58.160 --> 00:13:00.440]  大家在過去幾個星期
[00:13:00.440 --> 00:13:04.040]  一定看很多電視
[00:13:04.040 --> 00:13:06.040]  看什麼電視?
[00:13:06.040 --> 00:13:07.920]  看奧運
[00:13:07.920 --> 00:13:11.360]  在奧運有很多很吸引的運動比賽
[00:13:11.360 --> 00:13:14.200]  但我相信你一定不會忘記
[00:13:14.200 --> 00:13:19.200]  當劉翔先生踏出起步線的時候
[00:13:19.200 --> 00:13:20.520]  全世界的華人
[00:13:20.520 --> 00:13:23.120]  十三、四億的華人
[00:13:23.120 --> 00:13:25.960]  是定徵在他的身上
[00:13:25.960 --> 00:13:27.840]  但當他跌倒的時候
[00:13:27.840 --> 00:13:30.680]  大家都很失望
[00:13:30.680 --> 00:13:35.080]  劉翔先生在2004年的奧運當中
[00:13:35.080 --> 00:13:39.280]  是拿到110米的跨欄金牌
[00:13:39.280 --> 00:13:42.440]  是中國有史以來第一個人
[00:13:42.440 --> 00:13:46.320]  能夠在英國的賽事當中拿到金牌
[00:13:46.320 --> 00:13:49.960]  因此其後兩次的奧運
[00:13:49.960 --> 00:13:54.280]  眾多的期望壓在他身上
[00:13:54.280 --> 00:13:57.480]  很多人期望他再次得勝
[00:13:57.480 --> 00:14:00.040]  沒錯 一位很強的運動員
[00:14:00.040 --> 00:14:03.720]  有些時候都會失敗
[00:14:03.720 --> 00:14:04.440]  當我看的時候
[00:14:04.440 --> 00:14:06.440]  我自然想起另一位人物
[00:14:06.440 --> 00:14:07.720]  你會認識的
[00:14:07.720 --> 00:14:09.640]  就是李愛銳先生
[00:14:09.640 --> 00:14:11.320]  Eric Liddell
[00:14:11.320 --> 00:14:14.200]  大家記得那位烈火戰車的主角
[00:14:14.200 --> 00:14:17.120]  曾經因為在主日遊賽事
[00:14:17.120 --> 00:14:18.600]  他為了敬拜上帝
[00:14:18.600 --> 00:14:24.880]  他不願意參加他拿到金牌的200米比賽
[00:14:24.880 --> 00:14:26.720]  他放下放棄了
[00:14:26.720 --> 00:14:30.760]  後來再安排他參加400米的比賽
[00:14:30.760 --> 00:14:35.040]  但這不是他專門受訓的賽事
[00:14:35.040 --> 00:14:36.480]  他的傳記說
[00:14:36.480 --> 00:14:39.280]  他跑的時候完全沒有把握
[00:14:39.280 --> 00:14:42.360]  初賽的時候成績一般
[00:14:42.360 --> 00:14:44.360]  當他跑決賽的時候
[00:14:44.360 --> 00:14:47.440]  初賽的200米
[00:14:47.440 --> 00:14:49.000]  是他很有把握的
[00:14:49.000 --> 00:14:51.120]  因此跑得很快
[00:14:51.120 --> 00:14:53.400]  但接著的200米
[00:14:53.400 --> 00:14:56.560]  完全不是他的力量能夠做到的
[00:14:56.560 --> 00:14:57.600]  如果你要看他的傳記
[00:14:57.600 --> 00:15:03.000]  你會知道Eric Liddell的跑姿是很奇怪的
[00:15:03.000 --> 00:15:06.840]  一般人跑步的頭是怎樣的呢?
[00:15:06.840 --> 00:15:07.920]  稍微低一點
[00:15:07.920 --> 00:15:10.080]  不要撞到風
[00:15:10.080 --> 00:15:13.120]  速度不受影響
[00:15:13.120 --> 00:15:14.840]  但Eric Liddell跑步的時候
[00:15:14.840 --> 00:15:18.680]  他的頭是這樣的
[00:15:18.680 --> 00:15:21.360]  是昂首向前的
[00:15:21.360 --> 00:15:25.160]  是擋風的
[00:15:25.160 --> 00:15:26.760]  但當他這樣做的時候
[00:15:26.760 --> 00:15:30.200]  好像表達出一種對神的仰望
[00:15:30.200 --> 00:15:32.280]  在最後的200米
[00:15:32.280 --> 00:15:35.440]  他有很奇怪的表現
[00:15:35.440 --> 00:15:36.920]  因此他在那個時候
[00:15:36.920 --> 00:15:42.360]  竟然拿了世界破紀錄的賽事的結果
[00:15:42.360 --> 00:15:44.680]  拿到金牌
[00:15:44.680 --> 00:15:48.120]  很多時候我看回他這個見證
[00:15:48.120 --> 00:15:50.440]  我就想回自己的人生
[00:15:50.440 --> 00:15:53.280]  可能人生的上半載
[00:15:53.280 --> 00:15:54.720]  上半世
[00:15:54.720 --> 00:15:57.760]  可能是可以憑著自己少少的衝勁
[00:15:57.760 --> 00:16:01.080]  去侍奉上帝去做一些事
[00:16:01.080 --> 00:16:02.240]  但到了某個時候
[00:16:02.240 --> 00:16:04.280]  每個人都體會到自己有的不足
[00:16:04.280 --> 00:16:08.400]  以及有的身體各方面的軟弱
[00:16:08.400 --> 00:16:10.960]  但在那個時候抬起頭來
[00:16:10.960 --> 00:16:12.720]  仰望上帝
[00:16:12.720 --> 00:16:14.880]  呼求祂的幫助
[00:16:14.880 --> 00:16:17.480]  去經歷到不是自己的力量
[00:16:17.480 --> 00:16:19.440]  去經歷到神自己的能力
[00:16:19.440 --> 00:16:20.960]  在自己身上
[00:16:20.960 --> 00:16:25.040]  做成祂要我們做的事情
[00:16:25.040 --> 00:16:26.920]  在你人生的路上
[00:16:26.920 --> 00:16:29.800]  不要忘記催覺
[00:16:29.800 --> 00:16:31.800]  去呼求這位主
[00:16:31.800 --> 00:16:33.600]  成為你的幫助
[00:16:33.600 --> 00:16:36.000]  面對著一些屬靈的攻擊的時候
[00:16:36.000 --> 00:16:40.520]  更加知道去禱告尋求上帝
[00:16:40.520 --> 00:16:42.840]  詩篇50篇第15節
[00:16:42.840 --> 00:16:44.200]  一節很多人都會背誦的
[00:16:44.200 --> 00:16:46.320]  聖經就說
[00:16:46.320 --> 00:16:49.240]  當你面對著困難的時候
[00:16:49.240 --> 00:16:51.240]  你要求告我
[00:16:51.240 --> 00:16:53.240]  我必答救你
[00:16:53.240 --> 00:16:56.240]  你也要榮耀我
[00:16:56.240 --> 00:16:58.240]  在這些患難期間
[00:16:58.240 --> 00:17:00.240]  你去呼求上帝
[00:17:00.240 --> 00:17:01.240]  神告訴你
[00:17:01.240 --> 00:17:02.240]  我必答救你
[00:17:02.240 --> 00:17:04.240]  而且你能夠在那一刻
[00:17:04.240 --> 00:17:07.240]  榮耀上帝
[00:17:07.240 --> 00:17:08.240]  我們再看
[00:17:08.240 --> 00:17:10.240]  除了楊國崔起之外
[00:17:10.240 --> 00:17:11.240]  第六節
[00:17:11.240 --> 00:17:14.240]  你回到第六節
[00:17:14.240 --> 00:17:20.240]  我們回到《約書亞記》第六章第六節
[00:17:20.240 --> 00:17:25.240]  「於是亂的兒子約書亞
[00:17:25.240 --> 00:17:27.240]  把祭司召來對他們說
[00:17:27.240 --> 00:17:30.240]  你們要抬起約櫃
[00:17:30.240 --> 00:17:31.240]  並派七個祭司
[00:17:31.240 --> 00:17:35.240]  拿著七個楊國在約櫃的前面」
[00:17:35.240 --> 00:17:38.240]  你會看到聖經描述的這個約櫃
[00:17:38.240 --> 00:17:41.240]  前面有拿著七個楊國
[00:17:41.240 --> 00:17:44.240]  在約櫃的前面
[00:17:44.240 --> 00:17:46.240]  前面有拿著武器的
[00:17:46.240 --> 00:17:47.240]  然後有祭司
[00:17:47.240 --> 00:17:49.240]  然後有約櫃
[00:17:49.240 --> 00:17:53.240]  約櫃後面有一些防衛的兵士
[00:17:53.240 --> 00:17:56.240]  但最中心有約櫃
[00:17:56.240 --> 00:17:59.240]  約櫃是什麼意思?
[00:17:59.240 --> 00:18:03.240]  約櫃是代表神的同在
[00:18:03.240 --> 00:18:05.240]  以色列人很清楚看到
[00:18:05.240 --> 00:18:09.240]  這個戰士有神在我們當中
[00:18:09.240 --> 00:18:13.240]  我們不會面對任何的衝擊
[00:18:13.240 --> 00:18:18.240]  你記得尋求神的同在
[00:18:18.240 --> 00:18:22.240]  而且牢記神在你裡面
[00:18:22.240 --> 00:18:25.240]  你就不需要懼怕
[00:18:25.240 --> 00:18:29.240]  神的同在成為了最終極的保障
[00:18:29.240 --> 00:18:31.240]  一位弟兄說到
[00:18:31.240 --> 00:18:33.240]  他自己開一間店舖
[00:18:33.240 --> 00:18:37.240]  這間店舖被一些黑社會人士騷擾
[00:18:37.240 --> 00:18:40.240]  很擔心隨時會發生事
[00:18:40.240 --> 00:18:42.240]  在當時能夠做什麼呢?
[00:18:42.240 --> 00:18:46.240]  似乎怎樣報警都沒有什麼大的幫助
[00:18:46.240 --> 00:18:50.240]  但他內心有一個很清楚的信念
[00:18:50.240 --> 00:18:53.240]  就是只要神與我同在
[00:18:53.240 --> 00:18:56.240]  我就可以放膽面對
[00:18:56.240 --> 00:18:59.240]  只要我保守自己在神的裡面
[00:18:59.240 --> 00:19:01.240]  我就不怕這些衝擊
[00:19:01.240 --> 00:19:03.240]  怎樣保守自己在神的裡面?
[00:19:03.240 --> 00:19:07.240]  你記不記得耶和華君中的元帥
[00:19:07.240 --> 00:19:09.240]  我們之前讀第五章
[00:19:09.240 --> 00:19:12.240]  若孫雅見到君中的元帥的時候
[00:19:12.240 --> 00:19:15.240]  元帥吩咐他做什麼
[00:19:15.240 --> 00:19:16.240]  記不記得?
[00:19:16.240 --> 00:19:18.240]  脫下鞋子
[00:19:18.240 --> 00:19:23.240]  因為你所站的是神聖的地方
[00:19:23.240 --> 00:19:26.240]  怎樣能夠有神的同在呢?
