
[00:00:00.000 --> 00:00:24.000]  各位的兄姊妹
[00:18:46.000 --> 00:18:49.000]  千萬的宣教士
[00:18:49.000 --> 00:18:51.000]  對釋子教的大愛
[00:18:51.000 --> 00:18:55.000]  激勵感動
[00:18:55.000 --> 00:18:58.000]  推動他們獻上自己
[00:18:58.000 --> 00:19:02.000]  到遙遠的地方去傳福音
[00:19:02.000 --> 00:19:05.000]  拯救世上的靈魂
[00:19:05.000 --> 00:19:07.000]  他們去了
[00:19:07.000 --> 00:19:11.000]  他們去就有許多困難的地區
[00:19:11.000 --> 00:19:13.000]  他們面對孤單
[00:19:13.000 --> 00:19:15.000]  面對迫害
[00:19:15.000 --> 00:19:17.000]  面對困難
[00:19:17.000 --> 00:19:22.000]  面對許多人看不可能解決的問題
[00:19:22.000 --> 00:19:25.000]  但是他們靠著主去了
[00:19:25.000 --> 00:19:29.000]  他們順服主去了
[00:19:29.000 --> 00:19:32.000]  他們也帶著信心去了
[00:19:32.000 --> 00:19:33.000]  感謝神
[00:19:33.000 --> 00:19:36.000]  他們工作沒有落空
[00:19:36.000 --> 00:19:38.000]  他們再接再厲
[00:19:38.000 --> 00:19:41.000]  他們把自己的生命和一切
[00:19:41.000 --> 00:19:43.000]  都放在祭壇上
[00:19:43.000 --> 00:19:45.000]  得到主的願啊
[00:19:45.000 --> 00:19:47.000]  得到主的高摩
[00:19:47.000 --> 00:19:49.000]  得到主的使用
[00:19:49.000 --> 00:19:51.000]  他們成功了
[00:19:51.000 --> 00:19:53.000]  感謝主
[00:19:53.000 --> 00:19:56.000]  他們獻上沒有落空
[00:19:56.000 --> 00:20:00.000]  他們在大聖命的推進上
[00:20:00.000 --> 00:20:03.000]  有美好的貢獻
[00:20:03.000 --> 00:20:08.000]  是滿足了父神的心
[00:20:08.000 --> 00:20:13.000]  今天華人基督徒肯不肯去呢?
[00:20:13.000 --> 00:20:18.000]  今天華人的教會肯不肯拆遷人去呢?
[00:20:18.000 --> 00:20:22.000]  由願意拆遷的做後盾
[00:20:22.000 --> 00:20:25.000]  由願意出去的做先鋒
[00:20:25.000 --> 00:20:27.000]  打頭陣
[00:20:27.000 --> 00:20:29.000]  這樣配合起來
[00:20:29.000 --> 00:20:32.000]  就是完整的去
[00:20:32.000 --> 00:20:35.000]  單單宣教士願意去
[00:20:35.000 --> 00:20:38.000]  就沒有教會做後盾
[00:20:38.000 --> 00:20:39.000]  支持他們去
[00:20:39.000 --> 00:20:41.000]  還是去不成
[00:20:41.000 --> 00:20:47.000]  所以這個去包括了宗派、堂會
[00:20:47.000 --> 00:20:48.000]  基督徒的個人
[00:20:48.000 --> 00:20:50.000]  完全的合作
[00:20:50.000 --> 00:20:53.000]  順服大聖命的主
[00:20:53.000 --> 00:20:56.000]  憑著信心投入
[00:20:56.000 --> 00:20:59.000]  第七點
[00:20:59.000 --> 00:21:02.000]  大聖命工作的對象
[00:21:02.000 --> 00:21:07.000]  這裡說是萬民做我的門徒
[00:21:07.000 --> 00:21:08.000]  萬民
[00:21:08.000 --> 00:21:12.000]  把全世界各民各族
[00:21:12.000 --> 00:21:15.000]  各地各方各國的人
[00:21:15.000 --> 00:21:18.000]  都包裹在內
[00:21:18.000 --> 00:21:24.000]  全球都在大聖命的範圍裡面
[00:21:24.000 --> 00:21:27.000]  我們的主這樣說
[00:21:27.000 --> 00:21:29.000]  我另外有羊
[00:21:29.000 --> 00:21:31.000]  我另外有羊
[00:21:31.000 --> 00:21:33.000]  我另外有羊
[00:21:33.000 --> 00:21:35.000]  不是這羊建立的
[00:21:35.000 --> 00:21:38.000]  我必須也帶他們來
[00:21:38.000 --> 00:21:40.000]  使他們歸一個牧人
[00:21:40.000 --> 00:21:42.000]  成為一群
[00:21:42.000 --> 00:21:45.000]  在一個牧人照管之下
[00:21:45.000 --> 00:21:47.000]  這是我們的主的心
[00:21:47.000 --> 00:21:49.000]  另外、另外
[00:21:49.000 --> 00:21:51.000]  更廣、更遠
[00:21:51.000 --> 00:21:53.000]  範圍更大
[00:21:53.000 --> 00:21:56.000]  我們的主是這樣的主
[00:21:56.000 --> 00:21:58.000]  那是好牧人的心
[00:21:58.000 --> 00:22:00.000]  我們跟著主
[00:22:00.000 --> 00:22:02.000]  做他的羊
[00:22:02.000 --> 00:22:04.000]  我們也和他一同
[00:22:04.000 --> 00:22:06.000]  學習做小牧人
[00:22:06.000 --> 00:22:10.000]  我們也願意有同樣的心
[00:22:10.000 --> 00:22:14.000]  我們也願意有擴大的心胸
[00:22:14.000 --> 00:22:16.000]  擴大的眼光
[00:22:16.000 --> 00:22:18.000]  擴大的工作範圍
[00:22:18.000 --> 00:22:22.000]  從本地擴展到遠方
[00:22:22.000 --> 00:22:28.000]  使萬民做主的門徒
[00:22:28.000 --> 00:22:31.000]  跟著第八點
[00:22:31.000 --> 00:22:36.000]  大聖命工作的目標
[00:22:36.000 --> 00:22:37.000]  主耶穌說
[00:22:37.000 --> 00:22:43.000]  使萬民做我的門徒
[00:22:43.000 --> 00:22:46.000]  不單單是信徒
[00:22:46.000 --> 00:22:48.000]  做了信徒以後
[00:22:48.000 --> 00:22:51.000]  還要做門徒
[00:22:51.000 --> 00:22:55.000]  所以門徒的意義是什麼?
[00:22:55.000 --> 00:22:59.000]  下面主親自地解釋
[00:22:59.000 --> 00:23:01.000]  奉父子聖人的名
[00:23:01.000 --> 00:23:03.000]  給他們施洗
[00:23:03.000 --> 00:23:09.000]  這是帶領人到了信的地步
[00:23:09.000 --> 00:23:13.000]  接受耶穌基督是救主
[00:23:13.000 --> 00:23:16.000]  奉祂的名受洗
[00:23:16.000 --> 00:23:20.000]  表示信靠祂
[00:23:20.000 --> 00:23:23.000]  歸於祂的名下
[00:23:23.000 --> 00:23:27.000]  但是主耶穌的話沒有停止在這裡
[00:23:27.000 --> 00:23:29.000]  祂進一步說
[00:23:29.000 --> 00:23:31.000]  凡我所吩咐你們的
[00:23:31.000 --> 00:23:37.000]  都教訓他們遵守
[00:23:37.000 --> 00:23:41.000]  這是學習做門徒
[00:23:41.000 --> 00:23:43.000]  所以開始的時候
[00:23:43.000 --> 00:23:44.000]  主耶穌說
[00:23:44.000 --> 00:23:46.000]  使萬民做我的門徒
[00:23:46.000 --> 00:23:49.000]  門徒包裹了帶領人
[00:23:49.000 --> 00:23:51.000]  相信主受洗
[00:23:51.000 --> 00:23:55.000]  也包裹了接受主的教訓
[00:23:55.000 --> 00:23:58.000]  來做主的門徒
[00:23:58.000 --> 00:24:00.000]  也就是學生
[00:24:00.000 --> 00:24:03.000]  要向他學習
[00:24:03.000 --> 00:24:05.000]  要效法他
[00:24:05.000 --> 00:24:06.000]  要跟從他
[00:24:06.000 --> 00:24:08.000]  要見證他
[00:24:08.000 --> 00:24:12.000]  要接受他在生活
[00:24:12.000 --> 00:24:17.000]  侍奉的一切真理的教訓
[00:24:17.000 --> 00:24:20.000]  這就是做門徒了
[00:24:20.000 --> 00:24:24.000]  主耶穌要我們去做大事的
[00:24:24.000 --> 00:24:28.000]  工作的目標是這樣的
[00:24:28.000 --> 00:24:31.000]  不是單單把聽見福音的人
[00:24:31.000 --> 00:24:33.000]  帶到相信的地步
[00:24:33.000 --> 00:24:36.000]  就以為工作完成了
[00:24:36.000 --> 00:24:37.000]  完畢了
[00:24:37.000 --> 00:24:38.000]  不是的
[00:24:38.000 --> 00:24:40.000]  不過是開始
