
[00:00:00.000 --> 00:00:03.680]  今天大家要忍耐我稍為低沉的聲音
[00:01:38.680 --> 00:01:41.680]  我們就可以經歷神的權能
[00:01:41.680 --> 00:01:43.680]  在我們生命中
[00:01:43.680 --> 00:01:46.680]  也都能夠有力量作見證
[00:01:46.680 --> 00:01:47.680]  所以基督徒
[00:01:47.680 --> 00:01:48.680]  如果你信主之後
[00:01:48.680 --> 00:01:50.680]  只是單單明白真理
[00:01:50.680 --> 00:01:52.680]  而沒有經歷神的權能
[00:01:52.680 --> 00:01:55.680]  是一個很大很大的虧損
[00:01:55.680 --> 00:01:56.680]  而我們的信仰
[00:01:56.680 --> 00:01:59.680]  是包含了很清楚的信息
[00:01:59.680 --> 00:02:01.680]  就是神的能力
[00:02:01.680 --> 00:02:02.680]  在他的真理當中
[00:02:02.680 --> 00:02:04.680]  來彰顯出來的
[00:02:04.680 --> 00:02:05.680]  我記得
[00:02:05.680 --> 00:02:06.680]  我都跟大家分享過
[00:02:06.680 --> 00:02:07.680]  我試過一次
[00:02:07.680 --> 00:02:10.680]  來和弟兄姊妹傾談的時候
[00:02:10.680 --> 00:02:13.680]  就提及一位在北美生活的姊妹
[00:02:13.680 --> 00:02:15.680]  我簡單說就是
[00:02:15.680 --> 00:02:17.680]  這位姊妹很長時間
[00:02:17.680 --> 00:02:18.680]  在她未信主之前
[00:02:18.680 --> 00:02:23.680]  是有很多暴躁的脾氣
[00:02:23.680 --> 00:02:25.680]  而事實上心裡很不安寧
[00:02:25.680 --> 00:02:27.680]  很多時候很多的怨憤
[00:02:27.680 --> 00:02:29.680]  很多的煩惱
[00:02:29.680 --> 00:02:33.680]  因此她就尋求一些道教的幫助
[00:02:33.680 --> 00:02:36.680]  她每一天就自己穿著道袍
[00:02:36.680 --> 00:02:38.680]  來念經
[00:02:38.680 --> 00:02:41.680]  很希望能夠得到安寧
[00:02:41.680 --> 00:02:43.680]  要求家人煮齋給她吃
[00:02:43.680 --> 00:02:45.680]  不吃其他東西
[00:02:45.680 --> 00:02:47.680]  但是當她走出她的房間的時候
[00:02:47.680 --> 00:02:48.680]  大家都很害怕
[00:02:48.680 --> 00:02:50.680]  因為見到她的時候
[00:02:50.680 --> 00:02:52.680]  她就會開口大罵
[00:02:52.680 --> 00:02:54.680]  罵她的家人
[00:02:54.680 --> 00:02:56.680]  所以家人都很難受
[00:02:56.680 --> 00:02:58.680]  但是後來
[00:02:58.680 --> 00:02:59.680]  很奇妙的事情
[00:02:59.680 --> 00:03:02.680]  就是當她有機會接觸主耶穌的時候
[00:03:02.680 --> 00:03:06.680]  她知道主耶穌給她有生命的改變
[00:03:06.680 --> 00:03:08.680]  慢慢她就開始放棄
[00:03:08.680 --> 00:03:10.680]  過去的生活方式
[00:03:10.680 --> 00:03:13.680]  然後後來大家都很開心
[00:03:13.680 --> 00:03:14.680]  為什麼呢?
[00:03:14.680 --> 00:03:16.680]  就是當她離開病房
[00:03:16.680 --> 00:03:17.680]  她的房間
[00:03:17.680 --> 00:03:19.680]  不一定是病房
[00:03:19.680 --> 00:03:20.680]  離開的時候
[00:03:20.680 --> 00:03:22.680]  就發覺她很大聲
[00:03:22.680 --> 00:03:23.680]  但不是罵人
[00:03:23.680 --> 00:03:26.680]  是唱讚美詩歌
[00:03:26.680 --> 00:03:28.680]  很開心地跟她的家人聊天
[00:03:28.680 --> 00:03:29.680]  打招呼
[00:03:29.680 --> 00:03:33.680]  大家感受到她真是一個很明顯的改變
[00:03:33.680 --> 00:03:34.680]  甚至她家的鄰居
[00:03:34.680 --> 00:03:37.680]  有時候在街頭遇到她的時候
[00:03:37.680 --> 00:03:39.680]  都發覺整個人是完全不同的
[00:03:39.680 --> 00:03:42.680]  因為過去一個繃緊的面容
[00:03:42.680 --> 00:03:44.680]  現在變成一個很開懷
[00:03:44.680 --> 00:03:46.680]  跟別人開玩笑
[00:03:46.680 --> 00:03:49.680]  打招呼的一個容貌
[00:03:49.680 --> 00:03:51.680]  當我聽到這個故事的時候
[00:03:51.680 --> 00:03:53.680]  雖然好像也常常聽到
[00:03:53.680 --> 00:03:55.680]  但再次讓我感受到
[00:03:55.680 --> 00:03:58.680]  就是生命是可以改變
[00:03:58.680 --> 00:04:00.680]  而福音的大能
[00:04:00.680 --> 00:04:03.680]  是產生一種很奇妙的生命的更新
[00:04:03.680 --> 00:04:05.680]  也表明出神的權能
[00:04:05.680 --> 00:04:09.680]  在人的身上那種奇妙的改變
[00:04:09.680 --> 00:04:10.680]  各位靈智妹
[00:04:10.680 --> 00:04:12.680]  常常思想神的道
[00:04:12.680 --> 00:04:15.680]  怎樣能夠帶來你生命權能
[00:04:15.680 --> 00:04:17.680]  帶給你權能能夠改變
[00:04:17.680 --> 00:04:20.680]  很多很多你以為改變不了的
[00:04:20.680 --> 00:04:22.680]  當聖經剛才讀過的
[00:04:22.680 --> 00:04:25.680]  路加福音第四章開始的時候
[00:04:25.680 --> 00:04:26.680]  就提到主耶穌
[00:04:26.680 --> 00:04:29.680]  祂帶著權柄來工作的
[00:04:29.680 --> 00:04:31.680]  在第四章三十一節
[00:04:31.680 --> 00:04:35.680]  耶穌下到加里尼的加伯隆城
[00:04:35.680 --> 00:04:37.680]  在安息日教導人
[00:04:37.680 --> 00:04:40.680]  他們對祂的教訓都很驚奇
[00:04:40.680 --> 00:04:43.680]  因為祂的話帶著權柄
[00:04:43.680 --> 00:04:45.680]  聖經清楚講述就是
[00:04:45.680 --> 00:04:48.680]  當時的人很深刻體會到
[00:04:48.680 --> 00:04:52.680]  耶穌說話是和別人不同的
[00:04:52.680 --> 00:04:56.680]  這裡的聖經所說的教導或者說話
[00:04:56.680 --> 00:04:59.680]  是在說道
[00:04:59.680 --> 00:05:00.680]  好像《約翰福音》一書
[00:05:00.680 --> 00:05:01.680]  大家記得
[00:05:01.680 --> 00:05:04.680]  「太初有道」
[00:05:04.680 --> 00:05:05.680]  是說到Logos
[00:05:05.680 --> 00:05:07.680]  是神的真道
[00:05:07.680 --> 00:05:08.680]  當祂說出來的時候
[00:05:08.680 --> 00:05:11.680]  帶有權柄
[00:05:11.680 --> 00:05:12.680]  福音書裡面
[00:05:12.680 --> 00:05:13.680]  馬克福音第一章都提及
[00:05:13.680 --> 00:05:17.680]  祂所說的話不像一般的文士
[00:05:17.680 --> 00:05:18.680]  這些文士當時
[00:05:18.680 --> 00:05:21.680]  他們在說很多法律規條
[00:05:21.680 --> 00:05:24.680]  他們是能夠解釋經文
[00:05:24.680 --> 00:05:27.680]  但是大家不感覺有能力
[00:05:27.680 --> 00:05:29.680]  但當主耶穌說的時候
[00:05:29.680 --> 00:05:30.680]  大家感覺很驚訝
[00:05:30.680 --> 00:05:34.680]  因為是帶著能力地說出來
[00:05:34.680 --> 00:05:35.680]  大家記得
[00:05:35.680 --> 00:05:37.680]  路加福音提及就是
[00:05:37.680 --> 00:05:38.680]  聖經裡面
[00:05:38.680 --> 00:05:42.680]  神每一句話都帶著能力
[00:05:42.680 --> 00:05:45.680]  整個話語是裡面有權柄
[00:05:45.680 --> 00:05:48.680]  能夠釋放人的生命
[00:05:48.680 --> 00:05:50.680]  在聖經再說的時候
[00:05:50.680 --> 00:05:52.680]  當人感受這種不同
[00:05:52.680 --> 00:05:54.680]  在那個時候就出現一件事情
[00:05:54.680 --> 00:05:57.680]  大家再看33節
[00:05:57.680 --> 00:06:00.680]  會堂裡有一個被污鬼附著的人
[00:06:00.680 --> 00:06:02.680]  大聲喊叫
[00:06:02.680 --> 00:06:04.680]  「那撒勒人耶穌」
[00:06:04.680 --> 00:06:06.680]  「我們跟你有什麼關係呢?」
[00:06:06.680 --> 00:06:08.680]  「你來毀滅我們嗎?」
[00:06:08.680 --> 00:06:09.680]  「我知道你是誰」
[00:06:09.680 --> 00:06:12.680]  「你是神的使者」
[00:06:12.680 --> 00:06:13.680]  在說到的時候
[00:06:13.680 --> 00:06:15.680]  他被騷擾
[00:06:15.680 --> 00:06:17.680]  當時有被鬼附著的人
[00:06:17.680 --> 00:06:19.680]  就開聲
[00:06:19.680 --> 00:06:21.680]  是鬼的聲音
[00:06:21.680 --> 00:06:24.680]  就去跟耶穌傾談
[00:06:24.680 --> 00:06:26.680]  言下之意是
[00:06:26.680 --> 00:06:27.680]  「你不要搞我」
[00:06:27.680 --> 00:06:28.680]  這裡所說的話
[00:06:28.680 --> 00:06:31.680]  是一種很藐視的態度
[00:06:31.680 --> 00:06:33.680]  輕妙的態度
[00:06:33.680 --> 00:06:34.680]  「我知道你是誰」
[00:06:34.680 --> 00:06:36.680]  「我知道你想做什麼」
[00:06:36.680 --> 00:06:37.680]  然後在表示
[00:06:37.680 --> 00:06:40.680]  他不開心耶穌在這裡
[00:06:40.680 --> 00:06:43.680]  當主耶穌臨在的時候
[00:06:43.680 --> 00:06:47.680]  惡者感覺到被挑戰
[00:06:47.680 --> 00:06:49.680]  因此他說一些話
[00:06:49.680 --> 00:06:52.680]  跟主耶穌來到了敵對
[00:06:52.680 --> 00:06:53.680]  但那個時候
[00:06:53.680 --> 00:06:55.680]  更加顯出他的無能
[00:06:55.680 --> 00:06:57.680]  然後聖經就很清楚地說
[00:06:57.680 --> 00:07:00.680]  主耶穌就說一句話
[00:07:00.680 --> 00:07:02.680]  35節
[00:07:02.680 --> 00:07:04.680]  「耶穌斥責他說
[00:07:04.680 --> 00:07:07.680]  住口從他身上出來
[00:07:07.680 --> 00:07:10.680]  鬼把那人摔倒在眾人中間
[00:07:10.680 --> 00:07:13.680]  就從他身上出來了
[00:07:13.680 --> 00:07:15.680]  沒有傷害他」
[00:07:15.680 --> 00:07:18.680]  當時主耶穌沒有奉誰的名
[00:07:18.680 --> 00:07:20.680]  來吩咐鬼出來
[00:07:20.680 --> 00:07:22.680]  他是憑著自己的大權能
[00:07:22.680 --> 00:07:27.680]  就要求吩咐污鬼出來
[00:07:27.680 --> 00:07:30.680]  一位宣教士講述他自己的經歷
[00:07:30.680 --> 00:07:31.680]  一位姐妹
[00:07:31.680 --> 00:07:33.680]  去到印度的地方
[00:07:33.680 --> 00:07:36.680]  有一次在一個商場出來的時候
[00:07:36.680 --> 00:07:38.680]  遇到一群青年朋友
[00:07:38.680 --> 00:07:43.680]  但他們穿著彩色宗教禮袍
[00:07:43.680 --> 00:07:45.680]  其中一個男士
[00:07:45.680 --> 00:07:47.680]  有一條大蛇
[00:07:47.680 --> 00:07:48.680]  纏著他的頸
[00:07:48.680 --> 00:07:51.680]  手拿著蛇頭
[00:07:51.680 --> 00:07:54.680]  這個男士走到宣教士面前
[00:07:54.680 --> 00:07:57.680]  不知為何特別留意他
[00:07:57.680 --> 00:07:58.680]  一靠近的時候
[00:07:58.680 --> 00:08:01.680]  把蛇頭指向宣教士
[00:08:01.680 --> 00:08:03.680]  當然很害怕
[00:08:03.680 --> 00:08:05.680]  宣教士就馬上離開
[00:08:05.680 --> 00:08:06.680]  他有一輛車
[00:08:06.680 --> 00:08:07.680]  自己是代步的
[00:08:07.680 --> 00:08:08.680]  馬上回到車上
[00:08:08.680 --> 00:08:09.680]  馬上關上門
[00:08:09.680 --> 00:08:10.680]  按了一口
[00:08:10.680 --> 00:08:12.680]  按了關門鎖
[00:08:12.680 --> 00:08:14.680]  但這群人追著他
[00:08:14.680 --> 00:08:15.680]  他以為可以避開
[00:08:15.680 --> 00:08:16.680]  但想不到
[00:08:16.680 --> 00:08:20.680]  忘記了把窗戶打開
[00:08:20.680 --> 00:08:21.680]  這位男士
[00:08:21.680 --> 00:08:23.680]  兩手拉著窗玻璃
[00:08:23.680 --> 00:08:25.680]  然後把頭伸進來
[00:08:25.680 --> 00:08:28.680]  然後講一些他不明白的話
[00:08:28.680 --> 00:08:30.680]  但宣教士立時感受到
[00:08:30.680 --> 00:08:32.680]  一股邪靈的氣
[00:08:32.680 --> 00:08:34.680]  就逼向他
[00:08:34.680 --> 00:08:36.680]  他那時候很驚恐
[00:08:36.680 --> 00:08:38.680]  但不知從何來的力量
[00:08:38.680 --> 00:08:40.680]  這位宣教士
[00:08:40.680 --> 00:08:43.680]  從心靈裏面開聲
[00:08:43.680 --> 00:08:45.680]  我奉主耶穌的名
[00:08:45.680 --> 00:08:48.680]  吩咐你走開
[00:08:48.680 --> 00:08:50.680]  這位宣教士就分享
[00:08:50.680 --> 00:08:52.680]  完全想不到在那一刻
[00:08:52.680 --> 00:08:55.680]  這位男士突然退後
[00:08:55.680 --> 00:08:59.680]  然後就很害怕地離開了
[00:08:59.680 --> 00:09:01.680]  是否一個女孩
[00:09:01.680 --> 00:09:02.680]  一句話
[00:09:02.680 --> 00:09:05.680]  能夠趕走一群
[00:09:05.680 --> 00:09:07.680]  很不…
[00:09:07.680 --> 00:09:11.680]  很令人驚慌的男士
[00:09:11.680 --> 00:09:12.680]  當這位宣教士
[00:09:12.680 --> 00:09:14.680]  講述這件事的時候
[00:09:14.680 --> 00:09:15.680]  他深刻地知道
[00:09:15.680 --> 00:09:18.680]  是主自己的恩惠和能力
[00:09:18.680 --> 00:09:21.680]  去驅逐邪惡的勢力
[00:09:21.680 --> 00:09:23.680]  很多在宣教士的工場上的人
[00:09:23.680 --> 00:09:24.680]  都體會到
[00:09:24.680 --> 00:09:26.680]  面對著很多的惡勢力
[00:09:26.680 --> 00:09:28.680]  是神自己的權能
[00:09:28.680 --> 00:09:29.680]  去保護他們
[00:09:29.680 --> 00:09:33.680]  讓他們能夠勝過一切的邪惡
[00:09:33.680 --> 00:09:35.680]  主耶穌剛在世上的時候
[00:09:35.680 --> 00:09:40.680]  他就憑自己驅逐一切的惡勢力
[00:09:40.680 --> 00:09:42.680]  而當時三十六節再講
[00:09:42.680 --> 00:09:44.680]  周圍的人怎樣反應呢?
[00:09:44.680 --> 00:09:46.680]  眾人都驚駭
[00:09:46.680 --> 00:09:48.680]  彼此談論說
[00:09:48.680 --> 00:09:50.680]  為何會有這樣的事呢?
[00:09:50.680 --> 00:09:52.680]  他用權柄能力
[00:09:52.680 --> 00:09:56.680]  吩咐污靈警出來了
[00:09:56.680 --> 00:09:59.680]  主耶穌用他的權柄能力
[00:09:59.680 --> 00:10:03.680]  去吩咐這些一切的污靈就走了
[00:10:03.680 --> 00:10:05.680]  我想大家都會記得
[00:10:05.680 --> 00:10:07.680]  我們常常都提及大使命
[00:10:07.680 --> 00:10:09.680]  《蠻體方面》十八章講到
[00:10:09.680 --> 00:10:12.680]  主耶穌將大使命賜給我們的時候
[00:10:12.680 --> 00:10:14.680]  一開始他怎樣說呢?
[00:10:14.680 --> 00:10:17.680]  他說「天上地下一切的權柄
[00:10:17.680 --> 00:10:20.680]  都已經賜給我了
[00:10:20.680 --> 00:10:21.680]  所以你們要去
[00:10:21.680 --> 00:10:23.680]  使萬民作我們的門徒
[00:10:23.680 --> 00:10:27.680]  奉父子成名的名給他們施洗」
[00:10:27.680 --> 00:10:30.680]  當主耶穌吩咐我們做這件事的時候
[00:10:30.680 --> 00:10:34.680]  他是清楚知道他有一切的權柄
[00:10:34.680 --> 00:10:36.680]  而憑著他的權柄
[00:10:36.680 --> 00:10:39.680]  他吩咐我們去為他作供
[00:10:39.680 --> 00:10:41.680]  那些頂智會很多時候
[00:10:41.680 --> 00:10:44.680]  去街頭做一些報道
[00:10:44.680 --> 00:10:46.680]  或者跟自己的朋友講福音
[00:10:46.680 --> 00:10:48.680]  很多時候他們都會說
[00:10:48.680 --> 00:10:50.680]  在心裏默默地祈禱
[00:10:50.680 --> 00:10:54.680]  主啊!我是奉祢的名出去
[00:10:54.680 --> 00:10:57.680]  有些時候會感到自己很驚慌
[00:10:57.680 --> 00:11:01.680]  但知道主已經得到一切的權柄
[00:11:01.680 --> 00:11:04.680]  而我們奉祂的名出去的時候
[00:11:04.680 --> 00:11:08.680]  就可以安然地去面對一切
[00:11:08.680 --> 00:11:11.680]  我再分享多一個宣教士的一些經歷
[00:11:11.680 --> 00:11:14.680]  他們講及到在蘇丹
[00:11:14.680 --> 00:11:16.680]  一位宣教士說
[00:11:16.680 --> 00:11:21.680]  在蘇丹的地方有一位女巫師
[00:11:21.680 --> 00:11:23.680]  在村落當中
[00:11:23.680 --> 00:11:26.680]  令到整條村很尊敬她
[00:11:26.680 --> 00:11:28.680]  因為她很有法力
[00:11:28.680 --> 00:11:31.680]  大家都很驚恐不想得罪她
[00:11:31.680 --> 00:11:33.680]  有一次一個村莊的地方
[00:11:33.680 --> 00:11:35.680]  她圍在一起的時候
[00:11:35.680 --> 00:11:38.680]  一個女巫師施展她的法力
[00:11:38.680 --> 00:11:40.680]  當時大家都圍在一起去看
[00:11:40.680 --> 00:11:43.680]  很詫異她的能力
[00:11:43.680 --> 00:11:45.680]  但這個時候有兩位的教徒
[00:11:45.680 --> 00:11:47.680]  其他村莊來到
[00:11:47.680 --> 00:11:52.680]  在其中參與觀賞這個情形
[00:11:52.680 --> 00:11:54.680]  但當他們來到的時候
[00:11:54.680 --> 00:11:56.680]  突然間那個女巫師就發覺自己
[00:11:56.680 --> 00:11:58.680]  突然間沒有了能力
[00:11:58.680 --> 00:12:01.680]  做不到她平時做的事
[00:12:01.680 --> 00:12:02.680]  在這個時候她就馬上問
[00:12:02.680 --> 00:12:05.680]  你們中間有沒有人是從其他地方來的
[00:12:05.680 --> 00:12:08.680]  當然發現這兩位的教徒
[00:12:08.680 --> 00:12:11.680]  她就要求你們兩個走
[00:12:11.680 --> 00:12:14.680]  但這兩位教徒很有一種信心
[00:12:14.680 --> 00:12:16.680]  他們就大聲地說
[00:12:16.680 --> 00:12:20.680]  我們是奉耶穌的名來到這裡的
[00:12:20.680 --> 00:12:21.680]  也要奉耶穌的名
[00:12:21.680 --> 00:12:27.680]  要釋放你遠離這些邪惡的勢力
[00:12:27.680 --> 00:12:29.680]  這位女巫師一聽見的時候
[00:12:29.680 --> 00:12:31.680]  覺得很被震動
[00:12:31.680 --> 00:12:32.680]  但她就馬上要求他們
[00:12:32.680 --> 00:12:34.680]  你們走吧
[00:12:34.680 --> 00:12:36.680]  一直這樣要求他們走
[00:12:36.680 --> 00:12:39.680]  最終兩位的教徒就離開
[00:12:39.680 --> 00:12:41.680]  在村的另一邊
[00:12:41.680 --> 00:12:43.680]  但當他們離開之後
[00:12:43.680 --> 00:12:45.680]  這位女巫師嘗試再繼續
[00:12:45.680 --> 00:12:47.680]  做一些魔法的時候
[00:12:47.680 --> 00:12:49.680]  但發現完全失靈
[00:12:49.680 --> 00:12:51.680]  完全做不到
[00:12:51.680 --> 00:12:53.680]  然後大家散開
[00:12:53.680 --> 00:12:55.680]  這位女巫師想了一會
[00:12:55.680 --> 00:12:57.680]  突然間她就有一種動力
[00:12:57.680 --> 00:13:00.680]  去找回那兩位的教徒
[00:13:00.680 --> 00:13:01.680]  我初初以為
[00:13:01.680 --> 00:13:04.680]  是不是去找他們算帳呢
[00:13:04.680 --> 00:13:07.680]  原來當她找回兩位教徒的時候
[00:13:07.680 --> 00:13:09.680]  她就突然跟他們說
[00:13:09.680 --> 00:13:14.680]  兩位 原來耶穌的能力
[00:13:14.680 --> 00:13:18.680]  比我所服侍的靈的能力更大
[00:13:18.680 --> 00:13:21.680]  我想信耶穌
[00:13:21.680 --> 00:13:23.680]  竟然在這個時候
[00:13:23.680 --> 00:13:26.680]  這位女巫師願意信耶穌
[00:13:26.680 --> 00:13:29.680]  因此兩位教徒就幫助她信耶穌
[00:13:29.680 --> 00:13:30.680]  但在那天裏面
[00:13:30.680 --> 00:13:33.680]  很多其他人圍過來再看情況
[00:13:33.680 --> 00:13:38.680]  而在那天150個村民信耶穌
[00:13:38.680 --> 00:13:40.680]  他們突然間體會到
[00:13:40.680 --> 00:13:42.680]  這位主耶穌是真正的
[00:13:42.680 --> 00:13:44.680]  沒有權能的真神
[00:13:44.680 --> 00:13:46.680]  他們就歸向了
[00:13:46.680 --> 00:13:49.680]  這些宣教士他們深刻經歷到的
[00:13:49.680 --> 00:13:51.680]  是神自己的權柄
[00:13:51.680 --> 00:13:53.680]  在那些地方來彰顯
[00:13:53.680 --> 00:13:55.680]  但我相信
[00:13:55.680 --> 00:13:57.680]  今天不單單在宣教工場
[00:13:57.680 --> 00:14:00.680]  也在我們很多很多的弟兄姊妹當中
[00:14:00.680 --> 00:14:04.680]  來經歷神自己的恩惠和能力
[00:14:04.680 --> 00:14:06.680]  我們再看下一條經文
[00:14:06.680 --> 00:14:08.680]  主耶穌不單止趕逐污鬼
[00:14:08.680 --> 00:14:10.680]  祂醫治疾病
[00:14:10.680 --> 00:14:12.680]  在下面的38節
[00:14:12.680 --> 00:14:16.680]  當祂在當時離開會堂
[00:14:16.680 --> 00:14:18.680]  去到西門的家
[00:14:18.680 --> 00:14:20.680]  當時西門的惡母發高燃
[00:14:20.680 --> 00:14:23.680]  聖經提到有人為她祈禱
[00:14:23.680 --> 00:14:24.680]  求耶穌幫助
[00:14:24.680 --> 00:14:28.680]  耶穌就醫治好西門的惡母
[00:14:28.680 --> 00:14:30.680]  她戚扎那病
[00:14:30.680 --> 00:14:32.680]  熱就退了
[00:14:32.680 --> 00:14:34.680]  當聖經提到戚扎那熱病的時候
[00:14:34.680 --> 00:14:36.680]  大家不需要覺得一定是邪靈在背後
[00:14:36.680 --> 00:14:38.680]  引致她病
[00:14:38.680 --> 00:14:40.680]  當主耶穌戚扎那風
[00:14:40.680 --> 00:14:42.680]  和浪止息的時候
[00:14:42.680 --> 00:14:45.680]  不表示背後一定有邪靈的工作
[00:14:45.680 --> 00:14:46.680]  但擁舉說話
[00:14:46.680 --> 00:14:48.680]  是清楚表明主的說話
[00:14:48.680 --> 00:14:50.680]  帶著權柄
[00:14:50.680 --> 00:14:52.680]  所以她戚扎那熱病
[00:14:52.680 --> 00:14:54.680]  熱就退了
[00:14:54.680 --> 00:14:55.680]  在這個時候
[00:14:55.680 --> 00:14:58.680]  聖經提到很多人就帶病人來
[00:14:58.680 --> 00:15:00.680]  為什麼日落的時候
[00:15:00.680 --> 00:15:02.680]  40節他們才來呢?
[00:15:02.680 --> 00:15:04.680]  有兩個可能的原因
[00:15:04.680 --> 00:15:05.680]  第一
[00:15:05.680 --> 00:15:09.680]  是因為他們再將西門惡母得醫治的消息
[00:15:09.680 --> 00:15:11.680]  再傳出去
[00:15:11.680 --> 00:15:12.680]  第二
[00:15:12.680 --> 00:15:14.680]  因為當時是安息日
[00:15:14.680 --> 00:15:17.680]  很多人都害怕犯了律法規條
[00:15:17.680 --> 00:15:19.680]  不敢帶著病人出來
[00:15:19.680 --> 00:15:21.680]  因為這個是屬於工作
[00:15:21.680 --> 00:15:24.680]  在當時的律法的概念
[00:15:24.680 --> 00:15:25.680]  但已經下山
[00:15:25.680 --> 00:15:27.680]  過了安息日
[00:15:27.680 --> 00:15:28.680]  太陽落山了
[00:15:28.680 --> 00:15:29.680]  所以他們很開心
[00:15:29.680 --> 00:15:31.680]  一幅很美麗的圖畫
[00:15:31.680 --> 00:15:33.680]  很多人
[00:15:33.680 --> 00:15:34.680]  很多人帶著愛心
[00:15:34.680 --> 00:15:38.680]  將他們的親友帶到耶穌的面前
[00:15:38.680 --> 00:15:39.680]  當他們來到的時候
[00:15:39.680 --> 00:15:41.680]  聖經怎麼說呢?
[00:15:41.680 --> 00:15:43.680]  聖經說
[00:15:43.680 --> 00:15:46.680]  「他一一為他們按手
[00:15:46.680 --> 00:15:47.680]  醫好他們」
[00:15:47.680 --> 00:15:51.680]  「也有鬼從好些人身上出來」
[00:15:51.680 --> 00:15:55.680]  聖經提到主耶穌是一一的醫治他們
[00:15:55.680 --> 00:15:57.680]  不單止醫治
[00:15:57.680 --> 00:15:58.680]  按手在他們身上
[00:15:58.680 --> 00:16:00.680]  表明一種關懷
[00:16:00.680 --> 00:16:02.680]  你知道
[00:16:02.680 --> 00:16:05.680]  是愛和能力
[00:16:05.680 --> 00:16:09.680]  愛和能力讓很多人得到醫治
[00:16:09.680 --> 00:16:13.680]  讓很多人經歷神自己的能力
[00:16:13.680 --> 00:16:15.680]  不知道大家有沒有聽過
[00:16:15.680 --> 00:16:17.680]  在我們中國國內
[00:16:17.680 --> 00:16:20.680]  有一個地方稱為中國的耶路撒冷
[00:16:20.680 --> 00:16:22.680]  知不知道是哪個地方?
[00:16:22.680 --> 00:16:25.680]  是在浙江的溫州
[00:16:25.680 --> 00:16:27.680]  當中有很多人信耶穌
[00:16:27.680 --> 00:16:30.680]  很多人出去不同的省份傳福音
[00:16:30.680 --> 00:16:32.680]  當我去到這個地方的時候
[00:16:32.680 --> 00:16:34.680]  就體會到當地的人
[00:16:34.680 --> 00:16:37.680]  的確很有做生意的頭腦
[00:16:37.680 --> 00:16:38.680]  他們很多人
[00:16:38.680 --> 00:16:42.680]  是有企業家做生意那種冒險的精神
[00:16:42.680 --> 00:16:44.680]  因此很多人是做生意
[00:16:44.680 --> 00:16:47.680]  去到全世界各不同的地方
[00:16:47.680 --> 00:16:48.680]  他們都做生意
[00:16:48.680 --> 00:16:50.680]  而且很多人是很成功
[00:16:50.680 --> 00:16:52.680]  當我問到他們的教會
[00:16:52.680 --> 00:16:54.680]  是很興旺的教會
[00:16:54.680 --> 00:16:56.680]  他們就告訴我
[00:16:56.680 --> 00:17:00.680]  他們當中差不多一半的信徒
[00:17:00.680 --> 00:17:04.680]  全個省份差不多接近一半的信徒
[00:17:04.680 --> 00:17:08.680]  都是因為曾經經歷身體得醫治
[00:17:08.680 --> 00:17:10.680]  而信耶穌
[00:17:10.680 --> 00:17:13.680]  我體會到神是特別向他們
