
[00:00:00.000 --> 00:00:04.400]  光眾多後書最主要的本來是處理一個問題
[00:03:11.800 --> 00:03:17.800]  保羅帶出了一個很重要的方向
[00:03:17.800 --> 00:03:21.200]  一幫哥林多教會的信徒
[00:03:21.200 --> 00:03:26.000]  他們應該是聽過福和的真理
[00:03:26.000 --> 00:03:28.400]  上帝如何席著耶穌拯救我們
[00:03:28.400 --> 00:03:29.600]  你們應該知道
[00:03:29.600 --> 00:03:30.800]  你們應該明白
[00:03:30.800 --> 00:03:35.000]  但為什麼在你們的現實裡面
[00:03:35.000 --> 00:03:38.400]  看不到有些後果出來呢
[00:03:38.400 --> 00:03:43.400]  為什麼你們仍然聽那些假使者的教訓呢
[00:03:43.400 --> 00:03:46.200]  好像上帝的真理在你們的生命當中
[00:03:46.200 --> 00:03:49.600]  沒有發揮任何影響
[00:03:49.600 --> 00:03:55.400]  保羅帶出了一個很重要的信息
[00:03:55.400 --> 00:04:01.600]  就是現在上帝已經完成了拯救的計劃
[00:04:01.600 --> 00:04:04.600]  現在是上帝約納人的時候
[00:04:04.600 --> 00:04:08.600]  所以不要讓這個恩典白白的流走
[00:04:08.600 --> 00:04:11.600]  所以保羅在第六章的第一第二節裡面
[00:04:11.600 --> 00:04:14.800]  帶出了這個逼切性
[00:04:14.800 --> 00:04:20.000]  不要讓上帝的恩典輕輕的流過
[00:04:20.000 --> 00:04:23.600]  保羅在這裡繼續說出
[00:04:23.600 --> 00:04:27.600]  我作為福音的使者
[00:04:27.600 --> 00:04:28.600]  保羅帶出
[00:04:28.600 --> 00:04:32.600]  我如何證明我是與神同工呢
[00:04:32.600 --> 00:04:37.600]  我如何證明我是上帝所差派來的福音使者呢
[00:04:37.600 --> 00:04:42.600]  保羅在這裡繼續從不同的角度
[00:04:42.600 --> 00:04:44.600]  帶出一個條件
[00:04:44.600 --> 00:04:47.600]  一開始的時候我們可以去看
[00:04:47.600 --> 00:04:49.600]  今天如果你派一張卡片給別人
[00:04:49.600 --> 00:04:52.600]  就是說我是很有身份的
[00:04:52.600 --> 00:04:54.600]  我的地位很高的
[00:04:54.600 --> 00:04:57.600]  接著你要用什麼證明
[00:04:57.600 --> 00:05:00.600]  你的卡片所說的東西是真實的呢
[00:05:00.600 --> 00:05:02.600]  通常有很多配套
[00:05:02.600 --> 00:05:07.600]  就是說我在哪家哪家大公司工作
[00:05:07.600 --> 00:05:09.600]  我住在哪裡哪裡的地方
[00:05:09.600 --> 00:05:12.600]  這樣就證明你的身份
[00:05:12.600 --> 00:05:16.600]  如果今天有張卡片告訴你
[00:05:16.600 --> 00:05:20.600]  其實我很有身份的
[00:05:20.600 --> 00:05:21.600]  我很有地位的
[00:05:21.600 --> 00:05:23.600]  不過我住在哪裡呢
[00:05:23.600 --> 00:05:25.600]  如果用極端的說
[00:05:25.600 --> 00:05:28.600]  我住在某某某某地方
[00:05:28.600 --> 00:05:30.600]  以前有木屋的
[00:05:30.600 --> 00:05:31.600]  我住在某某某屋
[00:05:31.600 --> 00:05:33.600]  那你會覺得不是很對稱
[00:05:33.600 --> 00:05:35.600]  是不是這樣的呢
[00:05:35.600 --> 00:05:39.600]  保羅正正是用了這個方式去表達
[00:05:39.600 --> 00:05:42.600]  一群假的使者
[00:05:42.600 --> 00:05:44.600]  他用的是人的戰訊
[00:05:44.600 --> 00:05:48.600]  講了外在很有條件
[00:05:48.600 --> 00:05:51.600]  我就是上帝差派來的使者
[00:05:51.600 --> 00:05:53.600]  去證明自己的身份
[00:05:53.600 --> 00:05:54.600]  但是保羅在這裡
[00:05:54.600 --> 00:05:55.600]  是不是這樣呢
[00:05:55.600 --> 00:05:56.600]  保羅不是
[00:05:56.600 --> 00:05:58.600]  保羅用了另一個方式
[00:05:58.600 --> 00:06:01.600]  可以說是學校耶穌基督的方式
[00:06:01.600 --> 00:06:05.600]  去表達自己是上帝僕人的身份
[00:06:05.600 --> 00:06:06.600]  在第三第四節
[00:06:06.600 --> 00:06:07.600]  保羅一開始去說
[00:06:07.600 --> 00:06:10.600]  他作為僕人的心態是什麼
[00:06:10.600 --> 00:06:12.600]  就是保羅說
[00:06:12.600 --> 00:06:15.600]  我最重要的就是勸你們
[00:06:15.600 --> 00:06:18.600]  和上帝有一個和好
[00:06:18.600 --> 00:06:21.600]  我凡事謹慎
[00:06:21.600 --> 00:06:24.600]  我要人得這個分的好處的緣故
[00:06:24.600 --> 00:06:26.600]  無論我做什麼
[00:06:26.600 --> 00:06:27.600]  或者我不做什麼
[00:06:27.600 --> 00:06:29.600]  都是以這個為目標
[00:06:29.600 --> 00:06:31.600]  保羅說出了自己的
[00:06:31.600 --> 00:06:33.600]  作為上帝僕人的心態
[00:06:33.600 --> 00:06:36.600]  對比那些假的使者
[00:06:36.600 --> 00:06:37.600]  他真的為了個人的命
[00:06:37.600 --> 00:06:38.600]  個人的利
[00:06:38.600 --> 00:06:40.600]  而去做
[00:06:40.600 --> 00:06:42.600]  就是說的話
[00:06:42.600 --> 00:06:43.600]  是相當的不同
[00:06:43.600 --> 00:06:45.600]  所以保羅在這裡第一點
[00:06:45.600 --> 00:06:48.600]  就是帶出了自己的心態的不同
[00:06:48.600 --> 00:06:50.600]  我謹守
[00:06:50.600 --> 00:06:52.600]  我為了上帝
[00:06:52.600 --> 00:06:55.600]  完成這個僕使者的這個職份
[00:06:55.600 --> 00:06:58.600]  也都為了你們的好處
[00:06:58.600 --> 00:07:02.600]  所以我凡事去謹慎
[00:07:02.600 --> 00:07:04.600]  為你們要得到
[00:07:04.600 --> 00:07:07.600]  和上帝和好的這種關係
[00:07:07.600 --> 00:07:11.600]  接著保羅繼續去帶出了
[00:07:11.600 --> 00:07:15.600]  他自己的個人的制御
[00:07:15.600 --> 00:07:16.600]  和個人的生命
[00:07:16.600 --> 00:07:18.600]  接著保羅再從兩方面去說
[00:07:18.600 --> 00:07:19.600]  他個人的制御是什麼
[00:07:19.600 --> 00:07:21.600]  他個人的生命是什麼
[00:07:21.600 --> 00:07:23.600]  他的制御是什麼呢
[00:07:23.600 --> 00:07:26.600]  如果你
[00:07:26.600 --> 00:07:27.600]  我經常去說
[00:07:27.600 --> 00:07:28.600]  你和人傳風的時候
[00:07:28.600 --> 00:07:29.600]  你會不會說
[00:07:29.600 --> 00:07:31.600]  我信了耶穌之後
[00:07:31.600 --> 00:07:33.600]  我凡事都不信你
[00:07:33.600 --> 00:07:35.600]  不信你到今天
[00:07:35.600 --> 00:07:36.600]  你會不會這樣傳風的
[00:07:36.600 --> 00:07:38.600]  通常你都不會的
[00:07:38.600 --> 00:07:39.600]  很多人都會說
[00:07:39.600 --> 00:07:40.600]  我信了耶穌之後
[00:07:40.600 --> 00:07:41.600]  我有困難
[00:07:41.600 --> 00:07:43.600]  我祈禱上帝幫助我解決
[00:07:43.600 --> 00:07:45.600]  感受到上帝的幫助
[00:07:45.600 --> 00:07:47.600]  所以你都要信耶穌了
[00:07:47.600 --> 00:07:49.600]  我們通常是這樣說的
[00:07:49.600 --> 00:07:52.600]  不過保羅不是這樣說
[00:07:52.600 --> 00:07:54.600]  保羅基本上是說
[00:07:54.600 --> 00:07:56.600]  我信了耶穌之後
[00:07:56.600 --> 00:07:58.600]  有什麼遭遇呢
[00:07:58.600 --> 00:08:00.600]  我成為福音使者之後
[00:08:00.600 --> 00:08:01.600]  我的遭遇是怎樣呢
[00:08:01.600 --> 00:08:04.600]  保羅可以說
[00:08:04.600 --> 00:08:07.600]  帶出了人的軟弱
[00:08:07.600 --> 00:08:10.600]  我的軟弱顯出上帝的能力
[00:08:10.600 --> 00:08:12.600]  在這裡保羅可以說
[00:08:12.600 --> 00:08:15.600]  有四方面的方向去說
[00:08:15.600 --> 00:08:17.600]  說他自己的資格
[00:08:17.600 --> 00:08:19.600]  第一方面就是
[00:08:19.600 --> 00:08:22.600]  他因為成為福音使者的緣故
[00:08:22.600 --> 00:08:25.600]  他遭遇各方面的患難
[00:08:25.600 --> 00:08:27.600]  就是困難挑戰
[00:08:27.600 --> 00:08:28.600]  不過在過程當中
[00:08:28.600 --> 00:08:32.600]  他仍然堅忍去面對這些困難和挑戰
[00:08:32.600 --> 00:08:33.600]  第二方面就是
[00:08:33.600 --> 00:08:38.600]  他為什麼可以在困難中
[00:08:38.600 --> 00:08:40.600]  仍然可以堅忍呢
[00:08:40.600 --> 00:08:42.600]  就是因為我依靠上帝的能力
[00:08:42.600 --> 00:08:44.600]  在我的生命裡面去彰顯
[00:08:44.600 --> 00:08:46.600]  第三方面就是
[00:08:46.600 --> 00:08:49.600]  保羅是以仁義的兵器
[00:08:49.600 --> 00:08:52.600]  作為行事為人的准則
[00:08:52.600 --> 00:08:54.600]  意思就是他用上帝的標準
[00:08:54.600 --> 00:08:55.600]  上帝的吩咐
[00:08:55.600 --> 00:08:56.600]  上帝的原則
[00:08:56.600 --> 00:09:00.600]  作為行事為人的一個很重要的基礎
[00:09:00.600 --> 00:09:01.600]  第四方面就是
[00:09:01.600 --> 00:09:04.600]  保羅不以熟練的標準
[00:09:04.600 --> 00:09:06.600]  去衡量自己的制宇
[00:09:06.600 --> 00:09:08.600]  而是用上帝的標準
[00:09:08.600 --> 00:09:11.600]  去看自己的經歷
[00:09:11.600 --> 00:09:13.600]  我們再仔細去看保羅的經歷
[00:09:13.600 --> 00:09:15.600]  從這四方面去說出
[00:09:15.600 --> 00:09:19.600]  自己作為上帝的資格究竟是什麼
[00:09:19.600 --> 00:09:20.600]  第一方面
[00:09:20.600 --> 00:09:21.600]  保羅說出了
[00:09:21.600 --> 00:09:25.600]  與各方面的困難
[00:09:25.600 --> 00:09:27.600]  保羅說了有九個困難
[00:09:27.600 --> 00:09:28.600]  這九個困難
[00:09:28.600 --> 00:09:30.600]  基本上可以分為三方面
[00:09:30.600 --> 00:09:31.600]  第一方面就是
[00:09:31.600 --> 00:09:34.600]  一般性的苦難有三個
[00:09:34.600 --> 00:09:35.600]  保羅說
[00:09:35.600 --> 00:09:38.600]  我成為方位的侍者之後
[00:09:38.600 --> 00:09:40.600]  我遭遇各樣的患難
[00:09:40.600 --> 00:09:43.600]  窮乏、困苦
[00:09:43.600 --> 00:09:45.600]  沒有好事
[00:09:45.600 --> 00:09:46.600]  很窮
[00:09:46.600 --> 00:09:48.600]  面對的艱難很大
[00:09:48.600 --> 00:09:49.600]  這是一般性的說法
[00:09:49.600 --> 00:09:50.600]  其實就是
[00:09:50.600 --> 00:09:52.600]  我成為方位的侍者
[00:09:52.600 --> 00:09:56.600]  在人來說不是一件好事
[00:09:56.600 --> 00:09:58.600]  我的制宇是相當不好的
[00:09:58.600 --> 00:09:59.600]  接著
[00:09:59.600 --> 00:10:01.600]  第三方面
[00:10:01.600 --> 00:10:03.600]  有三個很具體的說
[00:10:03.600 --> 00:10:04.600]  究竟有什麼的窮乏
[00:10:04.600 --> 00:10:06.600]  有什麼的患難呢
[00:10:06.600 --> 00:10:07.600]  有三個
[00:10:07.600 --> 00:10:08.600]  第一就是
[00:10:08.600 --> 00:10:12.600]  鞭打、監禁和擾亂
[00:10:12.600 --> 00:10:13.600]  鞭打
[00:10:13.600 --> 00:10:18.600]  保羅在《哥倫多後書》第十一章也有說
[00:10:18.600 --> 00:10:20.600]  他說他受的鞭打是過重的
[00:10:20.600 --> 00:10:23.600]  被猶大人鞭打有五次
[00:10:23.600 --> 00:10:24.600]  每次四十
[00:10:24.600 --> 00:10:25.600]  減去一下
[00:10:25.600 --> 00:10:27.600]  其實在當時來說
[00:10:27.600 --> 00:10:28.600]  這些鞭刑
[00:10:28.600 --> 00:10:30.600]  其實不是一般性的鞭刑
[00:10:30.600 --> 00:10:31.600]  是可以打死人的
[00:10:31.600 --> 00:10:32.600]  基本上
[00:10:32.600 --> 00:10:34.600]  四十是很重的
[00:10:34.600 --> 00:10:37.600]  基本上是可以致人於死地的
[00:10:37.600 --> 00:10:38.600]  所以保羅說
[00:10:38.600 --> 00:10:39.600]  受的鞭傷
[00:10:39.600 --> 00:10:40.600]  其實是說
[00:10:40.600 --> 00:10:42.600]  他面對的那種
[00:10:42.600 --> 00:10:44.600]  是生命的威脅
[00:10:44.600 --> 00:10:45.600]  接著
[00:10:45.600 --> 00:10:46.600]  監禁
[00:10:46.600 --> 00:10:47.600]  在聖經來說
[00:10:47.600 --> 00:10:50.600]  保羅最少坐過七次監
[00:10:50.600 --> 00:10:51.600]  接著擾亂
[00:10:51.600 --> 00:10:53.600]  可能是指保羅在傳方的過程中
[00:10:53.600 --> 00:10:55.600]  引起的一些騷動
[00:10:55.600 --> 00:10:57.600]  如果大家去看《少林傳理》
[00:10:57.600 --> 00:10:58.600]  發覺有幾次的情況
[00:10:58.600 --> 00:11:00.600]  保羅都因為傳方緣故
[00:11:00.600 --> 00:11:03.600]  引起一些當時的
[00:11:03.600 --> 00:11:05.600]  一些人的不同意見的表達
[00:11:05.600 --> 00:11:07.600]  以至於他當時
[00:11:07.600 --> 00:11:09.600]  也會有生命的危險
[00:11:09.600 --> 00:11:10.600]  接著
[00:11:10.600 --> 00:11:11.600]  保羅說
[00:11:11.600 --> 00:11:13.600]  前幾部分都是因為
[00:11:13.600 --> 00:11:15.600]  我傳福音的緣故
[00:11:15.600 --> 00:11:17.600]  我成為福音使者的緣故
[00:11:17.600 --> 00:11:19.600]  我要面對的一些困難
[00:11:19.600 --> 00:11:20.600]  某程度上
[00:11:20.600 --> 00:11:22.600]  因為做了一些事情
[00:11:22.600 --> 00:11:23.600]  以至於
[00:11:23.600 --> 00:11:25.600]  面對一些客觀的情況
[00:11:25.600 --> 00:11:27.600]  我仍然去堅忍
[00:11:27.600 --> 00:11:29.600]  接著保羅再說
[00:11:29.600 --> 00:11:30.600]  有一些特質
[00:11:30.600 --> 00:11:32.600]  是他主動地
[00:11:32.600 --> 00:11:34.600]  去拿來的
[00:11:34.600 --> 00:11:35.600]  可以說是
[00:11:35.600 --> 00:11:36.600]  就是勤勞
[00:11:36.600 --> 00:11:37.600]  警醒
[00:11:37.600 --> 00:11:38.600]  和不食
[00:11:38.600 --> 00:11:42.600]  為了完成上帝給我的使命
[00:11:42.600 --> 00:11:44.600]  我日夜的辛勞
[00:11:44.600 --> 00:11:46.600]  警醒的祈禱
[00:11:46.600 --> 00:11:47.600]  為了你們的緣故
[00:11:47.600 --> 00:11:49.600]  就是為了未信的緣故
[00:11:49.600 --> 00:11:50.600]  為了信徒的緣故
[00:11:50.600 --> 00:11:51.600]  警醒的禱告
[00:11:51.600 --> 00:11:53.600]  不食可能是指到
[00:11:53.600 --> 00:11:55.600]  他的工作勤勞的緣故
[00:11:55.600 --> 00:11:57.600]  所以不能夠定期地飲食
[00:11:57.600 --> 00:11:58.600]  可以說是定時飲食
[00:11:58.600 --> 00:12:00.600]  不是定時的飲食
[00:12:00.600 --> 00:12:01.600]  所以說到
[00:12:01.600 --> 00:12:06.600]  他整個工作的情況
[00:12:06.600 --> 00:12:07.600]  保羅在這裡
[00:12:07.600 --> 00:12:09.600]  帶出他的資格
[00:12:09.600 --> 00:12:10.600]  他如何證明
[00:12:10.600 --> 00:12:11.600]  他自己是上帝的使者
[00:12:11.600 --> 00:12:12.600]  你看看
[00:12:12.600 --> 00:12:14.600]  我成為上帝的使者之後
[00:12:14.600 --> 00:12:15.600]  我的生活就是這樣
[00:12:15.600 --> 00:12:17.600]  我遇到的情況就是這樣
[00:12:17.600 --> 00:12:19.600]  接著保羅再繼續說
[00:12:19.600 --> 00:12:21.600]  從個人的生命
[00:12:21.600 --> 00:12:22.600]  他如何去認證
[00:12:22.600 --> 00:12:23.600]  他自己就是上帝
[00:12:23.600 --> 00:12:25.600]  差不來的使者
[00:12:25.600 --> 00:12:27.600]  第六節開始
[00:12:27.600 --> 00:12:28.600]  到第七節
[00:12:28.600 --> 00:12:29.600]  保羅在這裡說
[00:12:29.600 --> 00:12:34.600]  他過著廉潔的一個人
[00:12:34.600 --> 00:12:37.600]  講到是正直、誠實和無偽
[00:12:37.600 --> 00:12:38.600]  在知識上
[00:12:38.600 --> 00:12:40.600]  他應該指到
[00:12:40.600 --> 00:12:42.600]  向人傳講
[00:12:42.600 --> 00:12:45.600]  使人和上帝復和的真理
[00:12:45.600 --> 00:12:47.600]  明白復和的道理
[00:12:47.600 --> 00:12:49.600]  恆忍和恩慈
[00:12:49.600 --> 00:12:52.600]  講到他有行動的對人的關懷
[00:12:52.600 --> 00:12:54.600]  為了人的好處
[00:12:54.600 --> 00:12:56.600]  他願意用具體的行動
[00:12:56.600 --> 00:12:58.600]  去對人表達關懷
[00:12:58.600 --> 00:13:00.600]  目的是要讓人得到
[00:13:00.600 --> 00:13:02.600]  這個福音的好處
[00:13:02.600 --> 00:13:03.600]  接著聖靈的感化
[00:13:03.600 --> 00:13:05.600]  無偽的愛心
[00:13:05.600 --> 00:13:06.600]  出於聖靈的愛
[00:13:06.600 --> 00:13:08.600]  就不會有假冒為善
[00:13:08.600 --> 00:13:11.600]  意思就是這樣
[00:13:11.600 --> 00:13:13.600]  所以保羅在這裡說
[00:13:13.600 --> 00:13:15.600]  因為聖靈的引導我
[00:13:15.600 --> 00:13:17.600]  以至我發出的愛心都是無偽
[00:13:17.600 --> 00:13:20.600]  不是假冒為善的一個愛心
[00:13:20.600 --> 00:13:21.600]  接著真實的道理
[00:13:21.600 --> 00:13:22.600]  神的大能
[00:13:22.600 --> 00:13:23.600]  再重復
[00:13:23.600 --> 00:13:25.600]  就是要去講出
[00:13:25.600 --> 00:13:27.600]  福音使者最重要的是什麼呢
[00:13:27.600 --> 00:13:29.600]  就是要講出
[00:13:29.600 --> 00:13:31.600]  這個福和的真理
[00:13:31.600 --> 00:13:32.600]  在人身上顯出
[00:13:32.600 --> 00:13:34.600]  上帝拯救的大能
[00:13:34.600 --> 00:13:36.600]  也在人身上顯出
[00:13:36.600 --> 00:13:40.600]  上帝引導人的大能
[00:13:40.600 --> 00:13:41.600]  接著第三方面
[00:13:41.600 --> 00:13:44.600]  人的兵器在左右
[00:13:44.600 --> 00:13:46.600]  就是用上帝的標準
[00:13:46.600 --> 00:13:48.600]  去過去日常
[00:13:48.600 --> 00:13:50.600]  行事為人生活的准則
[00:13:50.600 --> 00:13:51.600]  左手是劍
[00:13:51.600 --> 00:13:52.600]  右手是劍
[00:13:52.600 --> 00:13:53.600]  左手是盾
[00:13:53.600 --> 00:13:55.600]  一個武士一樣
[00:13:55.600 --> 00:13:56.600]  一個兵士一樣
[00:13:56.600 --> 00:13:58.600]  去如何裝備
[00:13:58.600 --> 00:14:01.600]  用上帝的標準去過日常生活
[00:14:01.600 --> 00:14:03.600]  去到這裡
[00:14:03.600 --> 00:14:05.600]  按照人間的角度去講
[00:14:05.600 --> 00:14:09.600]  一個本來很有名譽
[00:14:09.600 --> 00:14:10.600]  很有學問
[00:14:10.600 --> 00:14:11.600]  很有地位
[00:14:11.600 --> 00:14:12.600]  很有權勢的一個人
[00:14:12.600 --> 00:14:15.600]  因為成為福音使者的緣故
[00:14:15.600 --> 00:14:19.600]  面對很多客觀上的困難
[00:14:19.600 --> 00:14:22.600]  生活上種種的艱難
[00:14:22.600 --> 00:14:24.600]  生命上
[00:14:24.600 --> 00:14:25.600]  個人生命上
[00:14:25.600 --> 00:14:27.600]  如何去持守上帝的真理
[00:14:27.600 --> 00:14:29.600]  過去的生活
[00:14:29.600 --> 00:14:30.600]  一個這樣的人
[00:14:30.600 --> 00:14:31.600]  在今天你見到
[00:14:31.600 --> 00:14:35.600]  縱然他得不到地上的回報
[00:14:35.600 --> 00:14:38.600]  也應該得到一個正面的回應
[00:14:38.600 --> 00:14:40.600]  你說真的欣賞你
[00:14:40.600 --> 00:14:43.600]  真的為上帝的緣故
[00:14:43.600 --> 00:14:45.600]  有這麼大的犧牲
[00:14:45.600 --> 00:14:47.600]  但保羅在這裡說不是
[00:14:47.600 --> 00:14:50.600]  縱然我是這樣的人
[00:14:50.600 --> 00:14:53.600]  縱然我為了信仰的緣故
[00:14:53.600 --> 00:14:56.600]  面對這麼大的災難
[00:14:56.600 --> 00:14:58.600]  但得到的是什麼呢
[00:14:58.600 --> 00:14:59.600]  得到的
[00:14:59.600 --> 00:15:01.600]  保羅說出了自己的經驗
[00:15:01.600 --> 00:15:04.600]  就是有很多時候得到的是羞辱
[00:15:04.600 --> 00:15:06.600]  得到的是惡名
[00:15:06.600 --> 00:15:09.600]  不是必然得到人的稱贊
[00:15:09.600 --> 00:15:12.600]  不是必然得到人的贊賞
[00:15:12.600 --> 00:15:13.600]  不是
[00:15:13.600 --> 00:15:15.600]  其實這是保羅的經驗
[00:15:15.600 --> 00:15:17.600]  保羅他縱然是這樣
[00:15:17.600 --> 00:15:19.600]  但在教會裡面
[00:15:19.600 --> 00:15:20.600]  他仍然
[00:15:20.600 --> 00:15:22.600]  教會裡面有很多人對他的排斥
[00:15:22.600 --> 00:15:24.600]  正如那些教會的信徒
[00:15:24.600 --> 00:15:26.600]  對他的排斥一樣
[00:15:26.600 --> 00:15:27.600]  在教會外面
[00:15:27.600 --> 00:15:29.600]  有很多人被很多苦頭去做
[00:15:29.600 --> 00:15:30.600]  去吃
[00:15:30.600 --> 00:15:33.600]  受盡很多苦
[00:15:33.600 --> 00:15:35.600]  一些困難
[00:15:35.600 --> 00:15:37.600]  在我年輕的時候
[00:15:37.600 --> 00:15:41.600]  讀到中國人有一句話
[00:15:41.600 --> 00:15:44.600]  叫舉世遇之而不較
[00:15:44.600 --> 00:15:46.600]  舉世非之而不雷
[00:15:46.600 --> 00:15:47.600]  不知道大家有沒有聽過
[00:15:47.600 --> 00:15:49.600]  意思是什麼呢
[00:15:49.600 --> 00:15:52.600]  當所有的人都去稱贊我的時候
[00:15:52.600 --> 00:15:53.600]  我都不會驕傲
[00:15:53.600 --> 00:15:55.600]  舉世遇之而不較
[00:15:55.600 --> 00:15:56.600]  就是稱喻我的時候
[00:15:56.600 --> 00:15:57.600]  我都不會驕傲
[00:15:57.600 --> 00:15:59.600]  舉世非之而不雷
[00:15:59.600 --> 00:16:01.600]  所有的人敵對我
[00:16:01.600 --> 00:16:02.600]  我都不會氣餒的
[00:16:02.600 --> 00:16:04.600]  我看到這句話的時候
[00:16:04.600 --> 00:16:06.600]  我覺得很厲害
[00:16:06.600 --> 00:16:08.600]  我們人世間
[00:16:08.600 --> 00:16:10.600]  當有人贊賞我們幾下
[00:16:10.600 --> 00:16:12.600]  我們就會輕飄飄
[00:16:12.600 --> 00:16:15.600]  有一個人去談你
[00:16:15.600 --> 00:16:17.600]  你都會情緒低落
[00:16:17.600 --> 00:16:20.600]  這就是我們的人生
[00:16:20.600 --> 00:16:21.600]  我們的人性
[00:16:21.600 --> 00:16:22.600]  但是保羅是怎樣呢
[00:16:22.600 --> 00:16:27.600]  保羅很看得通人的那種人生的榮辱
[00:16:27.600 --> 00:16:33.600]  保羅不是去追求人世間那種人對他的稱贊
[00:16:33.600 --> 00:16:35.600]  或者贊許
[00:16:35.600 --> 00:16:36.600]  沒有
[00:16:36.600 --> 00:16:37.600]  保羅不是追求這些
[00:16:37.600 --> 00:16:41.600]  他不在乎人世間對他的榮和辱
[00:16:41.600 --> 00:16:43.600]  所以他在乎的是什麼呢
[00:16:43.600 --> 00:16:45.600]  在乎的就是完成上帝給他
[00:16:45.600 --> 00:16:48.600]  成為福音使者的使命
[00:16:48.600 --> 00:16:52.600]  也在乎人是否得到福音的好處
[00:16:52.600 --> 00:16:54.600]  他的焦點就是這個
[00:16:54.600 --> 00:16:58.600]  所以縱然保羅面對這樣的情況
[00:16:58.600 --> 00:17:01.600]  他都不會因此而灰心
