
[00:00:00.000 --> 00:00:03.000]  我記得有一次在一個夫婦的團契裏面
[00:03:01.000 --> 00:03:03.600]  所以獨行俠的基督徒
[00:03:03.600 --> 00:03:06.800]  是在成長上很有限制
[00:03:06.800 --> 00:03:08.600]  沒錯,你可以讀聖經
[00:03:08.600 --> 00:03:10.200]  你可以看很多《肅靈書籍》
[00:03:10.200 --> 00:03:12.800]  但如果你沒有了群體的生活
[00:03:12.800 --> 00:03:15.400]  你的成長是不完整的
[00:03:15.400 --> 00:03:17.600]  是不完整的
[00:03:18.000 --> 00:03:20.200]  因此你要幫自己思想
[00:03:20.200 --> 00:03:22.200]  我如何能夠領受神給我
[00:03:22.200 --> 00:03:25.000]  整個生命最美好的成長
[00:03:25.000 --> 00:03:27.200]  而今天我們就從這個角度
[00:03:27.200 --> 00:03:28.800]  思想希伯來書
[00:03:28.800 --> 00:03:31.400]  如何提醒我們有團契的生活
[00:03:31.400 --> 00:03:33.200]  大家看回聖經三章
[00:03:33.200 --> 00:03:35.600]  希伯來書第七節
[00:03:35.600 --> 00:03:38.600]  第七節這樣說
[00:03:38.600 --> 00:03:41.400]  所以就像聖靈所說的
[00:03:41.400 --> 00:03:44.400]  如果你們今天聽從祂的聲音
[00:03:44.400 --> 00:03:46.200]  就不要硬著心
[00:03:46.200 --> 00:03:48.600]  保障在曠野惹祂發怒
[00:03:48.600 --> 00:03:51.200]  試探祂的日子一樣
[00:03:51.200 --> 00:03:53.400]  這段經文大家會留意到
[00:03:53.400 --> 00:03:55.400]  是引用自《舊約聖經》的
[00:03:55.400 --> 00:03:57.400]  詩篇九十五篇
[00:03:57.400 --> 00:03:59.400]  這段經文是說
[00:03:59.400 --> 00:04:00.800]  以色列人在曠野的時候
[00:04:00.800 --> 00:04:02.600]  他們不聽從神的話
[00:04:02.600 --> 00:04:04.600]  但聖經開始時所說
[00:04:04.600 --> 00:04:08.000]  所以就像聖靈所說的
[00:04:08.000 --> 00:04:10.200]  這句話是現代的時式
[00:04:10.200 --> 00:04:12.200]  意味著是今天
[00:04:12.200 --> 00:04:15.000]  聖靈跟我們所說的話
[00:04:15.800 --> 00:04:17.000]  不單歷史當中
[00:04:17.000 --> 00:04:18.600]  他們要聽神的話
[00:04:18.600 --> 00:04:21.200]  今天聖靈也這樣提醒我們
[00:04:21.200 --> 00:04:24.000]  不要再犯他們所犯的錯
[00:04:24.000 --> 00:04:26.800]  今天也要警覺
[00:04:26.800 --> 00:04:28.400]  聽神的話
[00:04:28.400 --> 00:04:30.400]  有時候不願意聽從
[00:04:30.400 --> 00:04:34.000]  就變成了硬著心
[00:04:34.000 --> 00:04:35.400]  心硬了
[00:04:35.400 --> 00:04:36.800]  聽不到神的話
[00:04:36.800 --> 00:04:39.000]  聽了好像耳邊風
[00:04:39.000 --> 00:04:41.600]  大家有時候會說
[00:04:41.600 --> 00:04:43.200]  有些朋友
[00:04:43.200 --> 00:04:45.400]  你不太想聽他說話
[00:04:46.400 --> 00:04:48.200]  你會不太願意聽
[00:04:48.200 --> 00:04:49.800]  有些人你會願意聽
[00:04:49.800 --> 00:04:51.800]  某些人有些話聽
[00:04:51.800 --> 00:04:53.000]  有些話不聽
[00:04:53.000 --> 00:04:55.400]  是選擇性地聽
[00:04:55.400 --> 00:04:57.400]  大家知道英文純粹是說
[00:04:57.400 --> 00:04:59.800]  Selective Listening
[00:04:59.800 --> 00:05:01.400]  選擇地
[00:05:01.400 --> 00:05:02.800]  合心意的就聽
[00:05:02.800 --> 00:05:05.000]  不合心意的就不聽
[00:05:05.000 --> 00:05:07.800]  有些時候我們也不察覺到
[00:05:07.800 --> 00:05:10.200]  可能對神也會是這樣
[00:05:10.200 --> 00:05:13.200]  也會有些時候聽
[00:05:13.200 --> 00:05:14.600]  有些時候不聽
[00:05:15.200 --> 00:05:16.400]  有些夫婦也會說到
[00:05:16.400 --> 00:05:17.400]  他們的經歷就是
[00:05:17.400 --> 00:05:19.600]  有些時候過了一段日子之後
[00:05:19.600 --> 00:05:22.000]  夫妻關係開始從熱情
[00:05:22.000 --> 00:05:24.000]  去到冷淡的情況
[00:05:24.000 --> 00:05:27.600]  以前聽見對方說一些話的時候
[00:05:27.600 --> 00:05:28.800]  心很甜
[00:05:28.800 --> 00:05:31.400]  聽見他說話之後
[00:05:31.400 --> 00:05:33.000]  很想回應他
[00:05:33.000 --> 00:05:35.800]  很想熱切地回應他所說的話
[00:05:35.800 --> 00:05:37.600]  但到不知什麼時候
[00:05:37.600 --> 00:05:38.600]  突然間發覺
[00:05:38.600 --> 00:05:39.200]  哎呀
[00:05:39.200 --> 00:05:41.200]  你早點不要說那麼多話吧
[00:05:41.200 --> 00:05:44.200]  有些時候也會有這樣的情況
[00:05:44.800 --> 00:05:46.400]  基督徒要很留心
[00:05:46.400 --> 00:05:49.000]  你信主一段日子之後
[00:05:49.000 --> 00:05:51.200]  留心你和神的關係
[00:05:51.200 --> 00:05:53.200]  不會變得冷淡
[00:05:53.200 --> 00:05:56.000]  不會變得很心硬
[00:05:56.000 --> 00:05:58.000]  聽見神的話的時候
[00:05:58.000 --> 00:06:00.000]  選擇性地不聽
[00:06:00.000 --> 00:06:01.800]  要留心
[00:06:01.800 --> 00:06:05.000]  究竟我對神的心有沒有硬化了
[00:06:05.000 --> 00:06:07.800]  而警覺著自己的心靈
[00:06:07.800 --> 00:06:10.200]  因此你信主多少年
[00:06:10.200 --> 00:06:13.400]  不等於你是按比例地
[00:06:13.600 --> 00:06:15.600]  是靈性、是高超
[00:06:15.600 --> 00:06:18.800]  關鍵就是你是否保存著
[00:06:18.800 --> 00:06:21.000]  對神心的柔軟
[00:06:21.000 --> 00:06:24.600]  對神那種小心的聆聽
[00:06:24.600 --> 00:06:27.200]  大家也許會很清楚記得
[00:06:27.200 --> 00:06:29.600]  聖經有提及殺種的比喻
[00:06:29.600 --> 00:06:31.400]  記不記得那些種
[00:06:31.400 --> 00:06:33.000]  吊在路旁的時候
[00:06:33.000 --> 00:06:33.800]  接著會怎樣
[00:06:33.800 --> 00:06:40.000]  有些飛鳥來帶走那些稻種
[00:06:40.000 --> 00:06:43.000]  在羅伽福音第八章特別提及
[00:06:43.600 --> 00:06:45.400]  耶穌解釋這個情況就是
[00:06:45.400 --> 00:06:49.000]  撒旦知道人的心有稻種
[00:06:49.000 --> 00:06:54.800]  因此立刻來將稻種奪走了
[00:06:54.800 --> 00:06:59.200]  恐怕人相信就得救
[00:06:59.200 --> 00:07:01.600]  各位靈姐妹
[00:07:01.600 --> 00:07:04.600]  屬靈的事情撒旦是知道的
[00:07:04.600 --> 00:07:09.400]  他知道神將人放在一個環境
[00:07:09.400 --> 00:07:11.400]  就是何時領受到
[00:07:11.600 --> 00:07:14.600]  就會得著救恩、得著更生
[00:07:14.600 --> 00:07:17.000]  因此聖經說他立刻
[00:07:17.000 --> 00:07:20.000]  他不會等待很久的時間
[00:07:20.000 --> 00:07:24.200]  立刻來到要立刻奪走那些稻種
[00:07:24.200 --> 00:07:27.800]  免得人領受稻種在心靈的時候
[00:07:27.800 --> 00:07:29.600]  就得了神的祝福
[00:07:29.600 --> 00:07:31.600]  各位靈姐妹
[00:07:31.600 --> 00:07:35.200]  聽道要留心去明道
[00:07:35.200 --> 00:07:37.600]  留心去行道
[00:07:37.600 --> 00:07:39.800]  你才會領受神的道
[00:07:39.800 --> 00:07:41.400]  在你生命當中
[00:07:41.600 --> 00:07:42.800]  如果你置之不理
[00:07:42.800 --> 00:07:44.200]  聽完之後放在一邊
[00:07:44.200 --> 00:07:46.200]  很快你會發覺不見了
[00:07:46.200 --> 00:07:50.200]  因為撒旦很快想將它奪走了
[00:07:50.200 --> 00:07:53.400]  因此聖經很常常告訴我們
[00:07:53.400 --> 00:07:54.400]  小心啊弟兄姊妹
[00:07:54.400 --> 00:07:57.000]  當聽見神的話的時候
[00:07:57.000 --> 00:07:59.400]  不要硬著心
[00:07:59.400 --> 00:08:02.600]  而聖經在第八節中間再說
[00:08:02.600 --> 00:08:05.400]  硬著心好像在曠野
[00:08:05.400 --> 00:08:07.200]  惹他乏勞
[00:08:07.200 --> 00:08:09.600]  當人對神硬心的時候
[00:08:09.800 --> 00:08:12.400]  是會引致神憤怒的
[00:08:12.400 --> 00:08:14.600]  如果你留心下面的經文
[00:08:14.600 --> 00:08:16.600]  下面是重複地說這件事情
[00:08:16.600 --> 00:08:17.400]  第七節
[00:08:17.400 --> 00:08:20.600]  你們今天聽從他的聲音
[00:08:20.600 --> 00:08:22.200]  就不要硬著心
[00:08:22.200 --> 00:08:25.200]  像惹他乏勞的時候一樣
[00:08:25.200 --> 00:08:26.200]  在當中
[00:08:26.200 --> 00:08:27.800]  很清楚的神提醒我們
[00:08:27.800 --> 00:08:29.800]  不要惹他乏勞
[00:08:29.800 --> 00:08:31.400]  有些時候
[00:08:31.400 --> 00:08:32.400]  有些朋友
[00:08:32.400 --> 00:08:33.200]  有些家人
[00:08:33.200 --> 00:08:33.800]  你知道
[00:08:33.800 --> 00:08:36.000]  不要惹他生氣
[00:08:36.000 --> 00:08:38.400]  惹他生氣很麻煩的
[00:08:39.400 --> 00:08:42.200]  何況這位創造天地的上帝
[00:08:42.200 --> 00:08:44.000]  我們起碼更加要警覺住
[00:08:44.000 --> 00:08:45.800]  不要惹他乏勞
[00:08:45.800 --> 00:08:47.200]  不要惹他生氣
[00:08:47.200 --> 00:08:48.600]  當然這位上帝
[00:08:48.600 --> 00:08:49.200]  大家知道
[00:08:49.200 --> 00:08:51.200]  沒有恩惠和慈愛
[00:08:51.200 --> 00:08:53.200]  他不會輕易乏勞的
[00:08:53.200 --> 00:08:56.800]  但是當人對神硬著心的時候
[00:08:56.800 --> 00:08:58.800]  會惹神乏勞的
[00:08:58.800 --> 00:09:01.000]  或者我們問一個問題
[00:09:01.000 --> 00:09:02.600]  為什麼會硬心呢
[00:09:02.600 --> 00:09:06.000]  什麼事情引致這樣的狀況呢
[00:09:06.000 --> 00:09:08.000]  我們試試從三方面思想
[00:09:08.200 --> 00:09:10.800]  首先你發覺在第十六節這樣說
[00:09:10.800 --> 00:09:12.600]  十六節
[00:09:12.600 --> 00:09:14.800]  哪時聽了他的話
[00:09:14.800 --> 00:09:17.000]  而惹他乏勞的是誰
[00:09:17.000 --> 00:09:21.200]  不就是摩西從埃及領出來的那些人嗎
[00:09:21.200 --> 00:09:23.400]  哪些人惹神乏勞
[00:09:23.400 --> 00:09:25.400]  哪些人硬心呢
[00:09:25.400 --> 00:09:28.400]  是那些曾經經歷過神的大能的人
[00:09:28.400 --> 00:09:30.400]  而忘記神的作為
[00:09:30.400 --> 00:09:32.800]  以至於人們出埃及時曾經說
[00:09:32.800 --> 00:09:34.200]  他們經歷過什麼
[00:09:34.200 --> 00:09:36.200]  十個災
[00:09:37.000 --> 00:09:38.800]  他們見到神的大作為
[00:09:38.800 --> 00:09:42.800]  埃及人受到很明顯的神的管教審判
[00:09:42.800 --> 00:09:46.400]  但是他們可以避免災難
[00:09:46.400 --> 00:09:49.400]  他們出來到紅海的時候
[00:09:49.400 --> 00:09:51.000]  他們非常驚訝
[00:09:51.000 --> 00:09:52.800]  紅海在他們面前分開
[00:09:52.800 --> 00:09:55.400]  然後他們去到對岸的時候
[00:09:55.400 --> 00:09:57.200]  真的抹下冷汗
[00:09:57.200 --> 00:09:58.800]  沒事的
[00:09:58.800 --> 00:10:00.800]  但是回頭看
[00:10:00.800 --> 00:10:02.000]  有追兵追來的時候
[00:10:02.000 --> 00:10:03.200]  突然間發覺
[00:10:03.200 --> 00:10:06.800]  這些海水淹沒了追兵
[00:10:07.400 --> 00:10:10.400]  他們親眼見到神的大能的作為
[00:10:10.400 --> 00:10:14.000]  他們是不應該懷疑神的能力
[00:10:14.000 --> 00:10:18.000]  他們是不應該硬著心的
[00:10:18.000 --> 00:10:21.000]  因為他們是親眼經歷
[00:10:21.000 --> 00:10:23.000]  見到神的作為
[00:10:23.000 --> 00:10:26.200]  但是如果你忘記神的作為
[00:10:26.200 --> 00:10:28.200]  你的心容易會僵硬
[00:10:28.200 --> 00:10:31.600]  因此你常常想起過去所經歷的事情
[00:10:31.600 --> 00:10:33.800]  剛才有位姊妹跟我分享
[00:10:33.800 --> 00:10:35.000]  她說施牧師
[00:10:35.000 --> 00:10:36.600]  我的工作不是很穩定
[00:10:36.600 --> 00:10:37.600]  不過不要緊
[00:10:37.600 --> 00:10:39.000]  神一定保守的
[00:10:39.000 --> 00:10:40.800]  她說我很肯定
[00:10:40.800 --> 00:10:42.200]  因為八年前
[00:10:42.200 --> 00:10:43.600]  我的癌症
[00:10:43.600 --> 00:10:45.400]  神怎樣幫助我
[00:10:45.400 --> 00:10:47.400]  重新得到醫治
[00:10:47.400 --> 00:10:49.400]  每當我醒來的時候
[00:10:49.400 --> 00:10:52.200]  我就知道神今天仍然保守我
[00:10:52.200 --> 00:10:55.600]  不要忘記神在你身上的過去作為
[00:10:55.600 --> 00:10:57.600]  你就心對神
[00:10:57.600 --> 00:10:59.200]  保持柔軟
[00:10:59.200 --> 00:11:02.400]  不如我們看看聖經前面的詩篇
[00:11:02.400 --> 00:11:05.800]  我們揭開詩篇的一百一十一篇
[00:11:05.800 --> 00:11:11.800]  (翻譯)
[00:11:11.800 --> 00:11:12.800]  很容易記
[00:11:12.800 --> 00:11:13.800]  一一一
[00:11:13.800 --> 00:11:21.800]  我們看聖經的一一一篇的第二節
[00:11:21.800 --> 00:11:25.800]  聖經說
[00:11:25.800 --> 00:11:28.800]  耶和華的作為偉大
[00:11:28.800 --> 00:11:31.800]  喜愛他作為的人都努力
[00:11:31.800 --> 00:11:32.800]  甚麼呀
[00:11:32.800 --> 00:11:34.800]  查究
[00:11:34.800 --> 00:11:36.800]  他知道神的作為很偉大
[00:11:36.800 --> 00:11:38.800]  很驚歎
[00:11:38.800 --> 00:11:40.800]  因此他就小心去明白
[00:11:40.800 --> 00:11:43.800]  神究竟是怎樣偉大
[00:11:43.800 --> 00:11:44.800]  他努力去研究
[00:11:44.800 --> 00:11:47.800]  去認識這位上帝的奇妙
[00:11:47.800 --> 00:11:48.800]  第四節
[00:11:48.800 --> 00:11:51.800]  他使人紀念他所行的奇事
[00:11:51.800 --> 00:11:54.800]  耶和華有恩典有憐憫
[00:11:54.800 --> 00:11:56.800]  去認識這位上帝所行的奇事
[00:11:56.800 --> 00:11:58.800]  先知道他是滿有恩典
[00:11:58.800 --> 00:12:00.800]  滿有憐憫的上帝
[00:12:00.800 --> 00:12:01.800]  第六節
[00:12:01.800 --> 00:12:04.800]  他向自己的子民彰顯大能的作為
[00:12:04.800 --> 00:12:07.800]  把列各次給他們為業
[00:12:07.800 --> 00:12:09.800]  然後最後第十節
[00:12:09.800 --> 00:12:12.800]  敬畏耶和華是甚麼呢
[00:12:12.800 --> 00:12:14.800]  是智慧的開端
[00:12:14.800 --> 00:12:15.800]  凡事者用行的
[00:12:15.800 --> 00:12:18.800]  都是明智的
[00:12:18.800 --> 00:12:21.800]  怎樣能夠敬畏神
[00:12:21.800 --> 00:12:24.800]  是因為認識神的偉大
[00:12:24.800 --> 00:12:27.800]  去想念到祂的奇妙
[00:12:27.800 --> 00:12:30.800]  心就產生對神的敬畏
[00:12:30.800 --> 00:12:34.800]  就會自然地很願意聽從神
[00:12:34.800 --> 00:12:36.800]  因為他是真實
[00:12:36.800 --> 00:12:39.800]  滿有能力的上帝
[00:12:39.800 --> 00:12:41.800]  是真的
[00:12:41.800 --> 00:12:43.800]  用我們現在常說的話
[00:12:43.800 --> 00:12:47.800]  是真的
[00:12:47.800 --> 00:12:48.800]  是真的
[00:12:48.800 --> 00:12:50.800]  因為上帝是真的奇妙偉大
[00:12:50.800 --> 00:12:52.800]  當你認識的時候
[00:12:52.800 --> 00:12:54.800]  你產生一種敬畏的心
[00:12:54.800 --> 00:12:56.800]  你就會聽他的說話
[00:12:56.800 --> 00:12:59.800]  就會聽從他的說話
[00:12:59.800 --> 00:13:01.800]  所以各位師妹不要忘記神的作為
[00:13:01.800 --> 00:13:04.800]  你就保存那份柔軟的心
[00:13:04.800 --> 00:13:08.800]  我們回到希伯來書
[00:13:08.800 --> 00:13:10.800]  希伯來書第三章再說
[00:13:10.800 --> 00:13:16.800]  第二方面在第十三節中的一句話
[00:13:16.800 --> 00:13:19.800]  免得你們中間有人受了罪
[00:13:19.800 --> 00:13:20.800]  惡的誘惑
[00:13:20.800 --> 00:13:23.800]  心裡就剛硬
[00:13:23.800 --> 00:13:26.800]  不單止忘記神的作為會心剛硬
[00:13:26.800 --> 00:13:28.800]  如果你們被罪
[00:13:28.800 --> 00:13:30.800]  你也有誘惑或迷惑
[00:13:30.800 --> 00:13:33.800]  你的心就會剛硬
[00:13:33.800 --> 00:13:35.800]  如果你看聖經啟示錄
[00:13:35.800 --> 00:13:37.800]  就清楚說到撒旦的名稱
[00:13:37.800 --> 00:13:39.800]  十二章有說到
[00:13:39.800 --> 00:13:41.800]  而撒旦一個重要的工作
[00:13:41.800 --> 00:13:44.800]  是迷惑普天下人的
[00:13:44.800 --> 00:13:46.800]  他在不同的地方
[00:13:46.800 --> 00:13:49.800]  叫人分辨不到是非
[00:13:49.800 --> 00:13:52.800]  黑白是混亂了
[00:13:52.800 --> 00:13:54.800]  迷惑人的心
[00:13:54.800 --> 00:13:57.800]  但在伊甸園的時候
[00:13:57.800 --> 00:13:59.800]  迷惑亞當夏娃
[00:13:59.800 --> 00:14:00.800]  這個禁果
[00:14:00.800 --> 00:14:04.800]  你們吃了之後不一定死
[00:14:04.800 --> 00:14:07.800]  令人疑惑神的話
[00:14:07.800 --> 00:14:10.800]  產生罪惡
[00:14:10.800 --> 00:14:12.800]  當人被迷惑的時候
[00:14:12.800 --> 00:14:16.800]  他的內心就不能分辨清楚神的意思
[00:14:16.800 --> 00:14:19.800]  有時候我見到一些男士
[00:14:19.800 --> 00:14:21.800]  一些弟兄
[00:14:21.800 --> 00:14:23.800]  我聽過有幾個跟我說
[00:14:23.800 --> 00:14:25.800]  我就跟他們說
[00:14:25.800 --> 00:14:28.800]  你們要面對婚外情的問題
[00:14:28.800 --> 00:14:30.800]  但他們竟然說
[00:14:30.800 --> 00:14:32.800]  他說沒有事的
[00:14:32.800 --> 00:14:35.800]  我跟女同事發展感情
[00:14:35.800 --> 00:14:39.800]  其實只是一般好朋友多一點點
[00:14:39.800 --> 00:14:43.800]  然後他會說
[00:14:43.800 --> 00:14:44.800]  我沒事的
[00:14:44.800 --> 00:14:46.800]  我會適可而止的
[00:14:46.800 --> 00:14:48.800]  不會跌下去的
[00:14:48.800 --> 00:14:50.800]  很多人在罪當中的時候
[00:14:50.800 --> 00:14:53.800]  都認為自己不會跌下去
[00:14:53.800 --> 00:14:55.800]  認為自己不會有事的
[00:14:55.800 --> 00:14:57.800]  沒事的
[00:14:57.800 --> 00:14:59.800]  大家有時候回到國內
[00:14:59.800 --> 00:15:01.800]  普通話聽很多當地人說
[00:15:01.800 --> 00:15:02.800]  說話給你聽
[00:15:02.800 --> 00:15:04.800]  常常聽一句說話說
[00:15:04.800 --> 00:15:07.800]  沒事
[00:15:07.800 --> 00:15:09.800]  沒事的
[00:15:09.800 --> 00:15:11.800]  如果真的沒事最好
[00:15:11.800 --> 00:15:12.800]  但很多時候
[00:15:12.800 --> 00:15:15.800]  人的心被迷惑了之後
[00:15:15.800 --> 00:15:18.800]  明明有事當沒事
[00:15:18.800 --> 00:15:20.800]  會告訴你
[00:15:20.800 --> 00:15:23.800]  不一定有人會發現的
[00:15:23.800 --> 00:15:25.800]  沒事的
[00:15:25.800 --> 00:15:27.800]  我可以頂得住的
[00:15:27.800 --> 00:15:29.800]  沒事的
[00:15:29.800 --> 00:15:31.800]  各位弟兄姊妹警覺著
[00:15:31.800 --> 00:15:33.800]  罪就是罪
[00:15:33.800 --> 00:15:35.800]  心裡清晰知道
[00:15:35.800 --> 00:15:38.800]  人如果在罪當中要留心
[00:15:38.800 --> 00:15:40.800]  如果被罪迷惑
[00:15:40.800 --> 00:15:41.800]  剛才曾經說
[00:15:41.800 --> 00:15:43.800]  心裡就僵硬了
[00:15:43.800 --> 00:15:46.800]  就不能夠聽到神的話
[00:15:46.800 --> 00:15:49.800]  這正是你和我要常常提醒自己的地方
[00:15:49.800 --> 00:15:51.800]  我們再看經文
[00:15:51.800 --> 00:15:52.800]  第三方面
[00:15:52.800 --> 00:15:55.800]  不單止是忘記神的作為
[00:15:55.800 --> 00:15:58.800]  被罪迷惑的心會僵硬
[00:15:58.800 --> 00:16:01.800]  在第八節的下面說
[00:16:01.800 --> 00:16:04.800]  試探他的日子一樣
[00:16:04.800 --> 00:16:06.800]  然後第十二節
[00:16:06.800 --> 00:16:08.800]  大家看
[00:16:08.800 --> 00:16:10.800]  弟兄們你們要小心
[00:16:10.800 --> 00:16:11.800]  小心什麼呢?
[00:16:11.800 --> 00:16:13.800]  免得你們中間有人
[00:16:13.800 --> 00:16:15.800]  存著邪惡不信的心
[00:16:15.800 --> 00:16:18.800]  以至離棄了永活的神
[00:16:18.800 --> 00:16:20.800]  一種對神的不信
[00:16:20.800 --> 00:16:22.800]  和對他的試探
[00:16:22.800 --> 00:16:25.800]  心裡就會僵硬
[00:16:25.800 --> 00:16:27.800]  大家都會留意到
[00:16:27.800 --> 00:16:29.800]  聖經所說的曠野
[00:16:29.800 --> 00:16:31.800]  是說當時以色列人
[00:16:31.800 --> 00:16:33.800]  出埃及在曠野的時候沒有水喝
[00:16:33.800 --> 00:16:35.800]  他們怎麼做?
[00:16:35.800 --> 00:16:37.800]  他們埋怨
[00:16:37.800 --> 00:16:39.800]  他們爭鬧
[00:16:39.800 --> 00:16:42.800]  和摩西這位領袖爭鬧
[00:16:42.800 --> 00:16:45.800]  帶我們去鬼地方
[00:16:45.800 --> 00:16:49.800]  然後拿著石頭想打摩西
[00:16:49.800 --> 00:16:51.800]  摩西就跟他們說
[00:16:51.800 --> 00:16:53.800]  你們為什麼跟我爭鬧?
[00:16:53.800 --> 00:16:56.800]  你們為什麼試探神?
[00:16:56.800 --> 00:16:59.800]  其實背後是一種試探
[00:16:59.800 --> 00:17:00.800]  或者你會問
[00:17:00.800 --> 00:17:02.800]  什麼叫做試探神?
[00:17:02.800 --> 00:17:03.800]  很簡單
[00:17:03.800 --> 00:17:06.800]  當你心裡有一個慾望
[00:17:06.800 --> 00:17:09.800]  你很希望能夠得到
[00:17:09.800 --> 00:17:11.800]  你想得到的
[00:17:11.800 --> 00:17:14.800]  無論神覺得是否合適給你
[00:17:14.800 --> 00:17:16.800]  你堅持要得到
[00:17:16.800 --> 00:17:18.800]  如果神不給你
[00:17:18.800 --> 00:17:21.800]  你就說神你都不愛我
[00:17:21.800 --> 00:17:24.800]  神你都不是有能力的上帝
[00:17:24.800 --> 00:17:27.800]  你都不能夠幫我
[00:17:27.800 --> 00:17:30.800]  這種是試探神
[00:17:30.800 --> 00:17:32.800]  大家會很明白
[00:17:32.800 --> 00:17:34.800]  我們純粹說一個例子
[00:17:34.800 --> 00:17:36.800]  就是一個少年
[00:17:36.800 --> 00:17:38.800]  十三四歲
[00:17:38.800 --> 00:17:39.800]  在北美的地方
