
[00:00:00.000 --> 00:00:02.600]  當我們提到社關主日的時候
[00:02:26.600 --> 00:02:29.600]  我們很小心不會將一些政治的策略
[00:02:29.600 --> 00:02:33.400]  作為我們待人處事的一種方式
[00:02:33.400 --> 00:02:39.600]  希望來描繪對方是一些跟自己敵對的人
[00:02:39.600 --> 00:02:44.400]  亦都因此作為一個合理的原因去排斥對方
[00:02:44.400 --> 00:02:48.000]  我們很小心避免這些事情
[00:02:48.000 --> 00:02:50.600]  當然在教會裏面我們更加要留意
[00:02:50.600 --> 00:02:54.400]  不會將弟兄姊妹歸入某一些派別
[00:02:54.400 --> 00:03:00.200]  亦都認為可能你會說對方是建制派的
[00:03:00.200 --> 00:03:02.200]  他是民主派的
[00:03:02.200 --> 00:03:04.000]  他是甚麼派的
[00:03:04.000 --> 00:03:07.800]  就不知不覺來到將弟兄姊妹分成了不同的門派
[00:03:07.800 --> 00:03:10.800]  互相產生一種排斥的情況
[00:03:10.800 --> 00:03:13.800]  對著一個好像跟自己不同派別的人
[00:03:13.800 --> 00:03:17.400]  就會說我跟他沒有話說的
[00:03:17.400 --> 00:03:20.200]  我跟他談不攏的
[00:03:20.200 --> 00:03:22.000]  沒錯我們有不同的意見
[00:03:22.000 --> 00:03:24.400]  可以有不同的對事情的看法
[00:03:24.400 --> 00:03:28.200]  但我們更加知道我們仍然是弟兄姊妹
[00:03:28.200 --> 00:03:30.400]  在教會裏面仍然學習
[00:03:30.400 --> 00:03:33.800]  去按照主耶穌給我們的心意
[00:03:33.800 --> 00:03:36.000]  可以有不同的意見
[00:03:36.000 --> 00:03:38.800]  但仍然知道彼此的愛護
[00:03:38.800 --> 00:03:40.800]  彼此的尊重
[00:03:40.800 --> 00:03:42.400]  而我們在期間
[00:03:42.400 --> 00:03:46.200]  無論在教會裏面或者是向外的服事
[00:03:46.200 --> 00:03:50.600]  仍然留心保持著公正和良善
[00:03:50.600 --> 00:03:56.400]  作為我們關懷社會當中一個很重要的原則和基礎
[00:03:56.400 --> 00:03:58.200]  所以今天當你看到《春秋集記》的時候
[00:03:58.200 --> 00:04:00.600]  你就會察覺裏面所提及的
[00:04:00.600 --> 00:04:03.200]  是神對他的子民的心意
[00:04:03.200 --> 00:04:05.400]  在面對爭論的時候
[00:04:05.400 --> 00:04:09.000]  如何保持著公正和良善
[00:04:09.000 --> 00:04:10.200]  大家看回《聖經》
[00:04:10.200 --> 00:04:11.200]  在《聖經》《春秋集記》
[00:04:11.200 --> 00:04:13.600]  如果你知道前面二十章
[00:04:13.600 --> 00:04:20.000]  就是提及到神在西乃山向以色列人頒布十誡的事情
[00:04:20.000 --> 00:04:24.400]  大家會知道十誡分為多少部分
[00:04:24.400 --> 00:04:26.200]  分為兩部分
[00:04:26.200 --> 00:04:28.000]  第一到第四誡
[00:04:28.000 --> 00:04:30.600]  是提及到對神的態度
[00:04:30.600 --> 00:04:32.200]  敬畏神
[00:04:32.200 --> 00:04:35.400]  尊崇這位獨一的上帝
[00:04:35.400 --> 00:04:39.000]  第二部分是提及人與人之間的關係
[00:04:39.000 --> 00:04:42.400]  避免一些不必要對人的一種否定
[00:04:42.400 --> 00:04:45.400]  殘殺奸人等等的事情
[00:04:45.400 --> 00:04:49.200]  然後二十一章到二十三章
[00:04:49.200 --> 00:04:52.800]  就會延續第二部分的十誡
[00:04:52.800 --> 00:04:55.200]  那種與人相待的時候
[00:04:55.200 --> 00:04:57.600]  應該有的其他的關注
[00:04:57.600 --> 00:04:59.800]  所以你看到很多其他的律例
[00:04:59.800 --> 00:05:04.400]  都是提及與人相處的一些態度和原則
[00:05:04.400 --> 00:05:06.800]  然後去到二十三章的時候
[00:05:06.800 --> 00:05:10.600]  你看到新月本的標題寫甚麼呢?
[00:05:10.600 --> 00:05:13.000]  是「司法公正」
[00:05:13.000 --> 00:05:15.400]  提到在一些法庭上
[00:05:15.400 --> 00:05:18.400]  去處理一些不同的爭論
[00:05:18.400 --> 00:05:20.400]  要分辨是非的時候
[00:05:20.400 --> 00:05:25.400]  要很留心不要跌入這裡所提及的陷阱
[00:05:25.400 --> 00:05:26.400]  當然聖經所說
[00:05:26.400 --> 00:05:29.800]  不單單是在一些法庭當中要留心的事情
[00:05:29.800 --> 00:05:33.800]  同樣提及到在神的子民日常的生活上
[00:05:33.800 --> 00:05:36.200]  要防範這些試探
[00:05:36.200 --> 00:05:41.200]  免得在過程當中跌落這些陷阱裏面
[00:05:41.200 --> 00:05:46.400]  我們首先看第一節到第三節
[00:05:46.400 --> 00:05:49.000]  聖經說不可傳播謠言
[00:05:49.000 --> 00:05:53.800]  也不可與惡人攜手作假見證
[00:05:53.800 --> 00:05:55.600]  聖經提及謠言
[00:05:55.600 --> 00:05:58.000]  大家都會很熟悉
[00:05:58.000 --> 00:06:01.600]  在社會上會聽見很多不同的謠言
[00:06:01.600 --> 00:06:05.000]  謠言是在說一些不正確的描述
[00:06:05.000 --> 00:06:07.800]  一些不正確的結論
[00:06:07.800 --> 00:06:09.400]  在說的時候
[00:06:09.400 --> 00:06:12.400]  說出來的背後有一個動機
[00:06:12.400 --> 00:06:16.400]  就是想破壞別人的名聲
[00:06:16.400 --> 00:06:19.400]  有些時候當你聽到一些傳言
[00:06:19.400 --> 00:06:22.800]  如果你不知道是不是真實
[00:06:22.800 --> 00:06:27.400]  你就要避免去傳播它
[00:06:27.400 --> 00:06:31.000]  謠言不斷產生更大的破壞力
[00:06:31.000 --> 00:06:34.600]  是因為有人將它傳播出去
[00:06:34.600 --> 00:06:37.400]  當你知道謠言來到的時候
[00:06:37.400 --> 00:06:39.200]  最適合做的事情
[00:06:39.200 --> 00:06:42.800]  就是讓謠言停止在你那裏
[00:06:42.800 --> 00:06:45.800]  所以你記得在中國人常常說一句話
[00:06:45.800 --> 00:06:49.800]  「謠言止於智者」
[00:06:49.800 --> 00:06:53.600]  真正的智慧是讓謠言停止
[00:06:53.600 --> 00:06:56.600]  不讓它再傳播出去
[00:06:56.600 --> 00:06:57.800]  因為聖經很清楚
[00:06:57.800 --> 00:06:59.800]  一開始的時候在這章經文說
[00:06:59.800 --> 00:07:03.000]  不可傳播謠言
[00:07:03.000 --> 00:07:04.200]  然後接著說
[00:07:04.200 --> 00:07:08.200]  也不可與惡人攜手作假見證
[00:07:08.200 --> 00:07:11.800]  當然每個人都知道不要作假見證
[00:07:11.800 --> 00:07:14.600]  但有些時候可能因為惡人
[00:07:14.600 --> 00:07:17.000]  害怕他們會傷害自己
[00:07:17.000 --> 00:07:20.600]  所以就攜手作假見證
[00:07:20.600 --> 00:07:23.800]  又或者那個惡人和你有私人的關係
[00:07:23.800 --> 00:07:27.000]  為了可以給他一個人情
[00:07:27.000 --> 00:07:29.000]  不想得失這位朋友
[00:07:29.000 --> 00:07:31.400]  所以作假見證
[00:07:31.400 --> 00:07:37.400]  聖經就說不可與惡人攜手作假見證
[00:07:37.400 --> 00:07:38.600]  然後第二節再說
[00:07:38.600 --> 00:07:41.200]  他說不可隨眾行惡
[00:07:41.200 --> 00:07:43.000]  不可再訴訟事上
[00:07:43.000 --> 00:07:46.200]  隨眾說歪曲正義的話
[00:07:46.200 --> 00:07:50.000]  這裏有兩個字是重覆地說的
[00:07:50.000 --> 00:07:51.400]  大家有沒有留意到
[00:07:51.400 --> 00:07:54.800]  第一是不可重覆兩次
[00:07:54.800 --> 00:07:56.400]  另外呢
[00:07:56.400 --> 00:07:59.400]  隨眾
[00:07:59.400 --> 00:08:02.600]  在生活上有一個很容易出現的試探
[00:08:02.600 --> 00:08:07.400]  就是隨著群眾做要做的事情
[00:08:07.400 --> 00:08:09.800]  做群眾一般做的事情
[00:08:09.800 --> 00:08:12.400]  如果你經過一些很多人擠迫的地方
[00:08:12.400 --> 00:08:13.800]  人潮湧過來的時候
[00:08:13.800 --> 00:08:15.800]  你跟著人潮走
[00:08:15.800 --> 00:08:18.000]  你會怎樣?舒服一點
[00:08:18.000 --> 00:08:20.800]  有沒有試過行花市逆流而上
[00:08:20.800 --> 00:08:22.000]  好像打架一樣
[00:08:22.000 --> 00:08:24.800]  才可以去到要去的地方
[00:08:24.800 --> 00:08:27.400]  順著潮流比較舒服一點
[00:08:27.400 --> 00:08:31.600]  但亦都成為了一種的影響
[00:08:31.600 --> 00:08:34.400]  以致我們分辨不到是非
[00:08:34.400 --> 00:08:36.800]  而行錯事情
[00:08:36.800 --> 00:08:38.000]  所以聖經說要小心
[00:08:38.000 --> 00:08:40.600]  不可隨眾行惡
[00:08:40.600 --> 00:08:42.400]  不可再訴訟事上
[00:08:42.400 --> 00:08:47.000]  隨眾說歪曲正義的話
[00:08:47.000 --> 00:08:50.800]  重要的不是群眾的方向是甚麼
[00:08:50.800 --> 00:08:52.800]  群眾的看法是甚麼
[00:08:52.800 --> 00:08:54.000]  重要的就是
[00:08:54.000 --> 00:08:56.000]  甚麼是正義的事
[00:08:56.000 --> 00:08:57.800]  正義的說話
[00:08:57.800 --> 00:09:01.400]  我們不可以歪曲正義的事情
[00:09:01.400 --> 00:09:04.000]  其中一個歪曲正義的表達
[00:09:04.000 --> 00:09:05.600]  在第三節說
[00:09:05.600 --> 00:09:08.000]  也不可再訴訟的事上
[00:09:08.000 --> 00:09:10.800]  偏護窮人
[00:09:10.800 --> 00:09:11.600]  或者你覺得奇怪
[00:09:11.600 --> 00:09:14.600]  一般來說偏護甚麼人?
[00:09:14.600 --> 00:09:16.800]  有錢人或者有權勢的
[00:09:16.800 --> 00:09:18.800]  去袒護他們
[00:09:18.800 --> 00:09:21.600]  但同樣聖經提醒我們要留心
[00:09:21.600 --> 00:09:26.400]  不要以為某一類別的人一定錯
[00:09:26.400 --> 00:09:29.400]  這可能反映我們的偏見
[00:09:29.400 --> 00:09:31.600]  有些時候我們在香港常常說
[00:09:31.600 --> 00:09:34.600]  弱勢群體
[00:09:34.600 --> 00:09:36.000]  弱勢群體沒錯
[00:09:36.000 --> 00:09:38.400]  很多時候都會受到壓迫
[00:09:38.400 --> 00:09:41.600]  我們會特別留意去關心他們
[00:09:41.600 --> 00:09:43.000]  愛護他們
[00:09:43.000 --> 00:09:44.800]  但不因為他們弱勢群體
[00:09:44.800 --> 00:09:47.600]  就一定是受壓迫的
[00:09:47.600 --> 00:09:48.800]  不一定是弱勢群體
[00:09:48.800 --> 00:09:50.800]  我們就不理是非黑白
[00:09:50.800 --> 00:09:53.200]  去維護他們
[00:09:53.200 --> 00:09:55.200]  在那時候會落入另一個危險
[00:09:55.200 --> 00:09:58.400]  就是偏護窮人
[00:09:58.400 --> 00:10:00.000]  因此無論有權勢的
[00:10:00.000 --> 00:10:02.200]  或者是軟弱的
[00:10:02.200 --> 00:10:03.800]  有錢的沒有錢的
[00:10:03.800 --> 00:10:06.400]  聖經仍然是將一個原則擺出來
[00:10:06.400 --> 00:10:10.600]  是仍然按正義來作判斷
[00:10:10.600 --> 00:10:13.400]  因此你發覺這三節經文就提到
[00:10:13.400 --> 00:10:16.600]  無論我們承受著甚麼壓力
[00:10:16.600 --> 00:10:20.800]  無論是在甚麼群眾的看法之下
[00:10:20.800 --> 00:10:25.200]  我們仍然要小心去堅持著正義
[00:10:25.200 --> 00:10:28.800]  我們說到正義的一個字
[00:10:28.800 --> 00:10:30.400]  是righteousness
[00:10:30.400 --> 00:10:32.200]  英文來說
[00:10:32.200 --> 00:10:38.200]  righteousness是指正確的事情
[00:10:38.200 --> 00:10:42.800]  在神的眼中按照神的真理來判斷
[00:10:42.800 --> 00:10:45.000]  甚麼是正的事情
[00:10:45.000 --> 00:10:46.800]  亦提到justice
[00:10:46.800 --> 00:10:53.200]  一個對人在生命上同等對他們的尊重
[00:10:53.200 --> 00:10:56.800]  不因為他有不同的身份地位
[00:10:56.800 --> 00:10:59.600]  而對他們有不平等的對待
[00:10:59.600 --> 00:11:01.000]  在這些原則之下
[00:11:01.000 --> 00:11:03.000]  聖經就提醒我們要留心
[00:11:03.000 --> 00:11:05.200]  免得我們歪曲正義
[00:11:05.200 --> 00:11:07.200]  隨眾枉行
[00:11:07.200 --> 00:11:10.800]  這正是這三節經文一直對我們的提醒
[00:11:10.800 --> 00:11:12.000]  或者我們再看下去
[00:11:12.000 --> 00:11:16.000]  我們先看下第六節
[00:11:16.000 --> 00:11:20.800]  不可在窮人訴訟的事上歪曲正義
[00:11:20.800 --> 00:11:23.600]  這是一個有的危險
[00:11:23.600 --> 00:11:28.800]  向窮人會產生一些偏重的情況
[00:11:28.800 --> 00:11:29.600]  第七節
[00:11:29.600 --> 00:11:32.200]  要遠離虛假的事
[00:11:32.200 --> 00:11:36.600]  不可殺無辜和正義的人
[00:11:36.600 --> 00:11:39.600]  我剛剛早前看到一段歷史
[00:11:39.600 --> 00:11:44.400]  是講到在美國二十世紀初期有一件事情
[00:11:44.400 --> 00:11:48.200]  社會上來慢著一件很殘忍的事
[00:11:48.200 --> 00:11:53.000]  就是有一些美國籍的非洲裔的人
[00:11:53.000 --> 00:11:57.200]  因為當時很多人輕視和鄙視黑人
[00:11:57.200 --> 00:11:59.400]  因此他們有些做錯的事情
[00:11:59.400 --> 00:12:01.400]  或者甚至不是特別做錯
[00:12:01.400 --> 00:12:05.200]  一些被認為不合適的話
[00:12:05.200 --> 00:12:07.000]  有人就將他們抓了
[00:12:07.000 --> 00:12:10.000]  然後公開地毒打他們
[00:12:10.000 --> 00:12:14.800]  甚至是將他們綁在一些木柱上燒死了他們
[00:12:14.800 --> 00:12:16.400]  這個叫做私刑
[00:12:16.400 --> 00:12:18.600]  私下執行一些刑罰
[00:12:18.600 --> 00:12:20.800]  來殘殺一些人
[00:12:20.800 --> 00:12:25.400]  在二十世紀初期的二十年之間
[00:12:25.400 --> 00:12:27.400]  上千上萬的黑人
[00:12:27.400 --> 00:12:28.800]  在這樣的情況下
[00:12:28.800 --> 00:12:32.000]  被私下殺死
[00:12:32.000 --> 00:12:37.200]  這種情況是好像政府默許的狀況
[00:12:37.200 --> 00:12:40.600]  後來有一群基督徒的姊妹有十二個人
[00:12:40.600 --> 00:12:42.400]  一直來留心這些情況
[00:12:42.400 --> 00:12:45.800]  他們感覺到這個絕對不是神所喜歡的
[00:12:45.800 --> 00:12:48.600]  是一種不義不公的事情
[00:12:48.600 --> 00:12:50.400]  因此他們組織一個叫做
[00:12:50.400 --> 00:12:54.600]  「南方婦女反對私刑協會」
[00:12:54.600 --> 00:12:57.400]  是美國的南方的地方
[00:12:57.400 --> 00:13:01.600]  他們不斷來傳發一些文字的單張
[00:13:01.600 --> 00:13:04.600]  不斷來說述這些兇惡的事情
[00:13:04.600 --> 00:13:08.000]  亦聯繫了很多的基督徒
[00:13:08.000 --> 00:13:10.200]  後來他們聯繫了基督徒、非基督徒
[00:13:10.200 --> 00:13:12.800]  有四百萬的女士
[00:13:12.800 --> 00:13:15.800]  牽涉到一百多個不同的群體
[00:13:15.800 --> 00:13:17.600]  他們都組合成為一個協會
[00:13:17.600 --> 00:13:21.600]  不斷來做有關這方面的介紹
[00:13:21.600 --> 00:13:25.200]  亦勸告很多人要停止做這些事情
[00:13:25.200 --> 00:13:29.200]  亦要求很多的警察來承諾
[00:13:29.200 --> 00:13:31.800]  不會容許這些事情發生
[00:13:31.800 --> 00:13:33.800]  1930年成立這個協會之後
[00:13:33.800 --> 00:13:35.400]  大概經過二十年
[00:13:35.400 --> 00:13:39.400]  1950年整個的私刑的情況
[00:13:39.400 --> 00:13:42.800]  從國家裏面已經消失
[00:13:42.800 --> 00:13:44.400]  當我看回這些事情的時候
[00:13:44.400 --> 00:13:47.400]  就感受到很多的基督徒在歷史當中
[00:13:47.400 --> 00:13:50.000]  他們留心到社會上的情況
[00:13:50.000 --> 00:13:53.600]  亦都真是關切到人生命的需要
[00:13:53.600 --> 00:13:56.600]  他們學習去尋求公義
[00:13:56.600 --> 00:14:02.400]  讓正義的事情都能夠在整個社會當中實現
[00:14:02.400 --> 00:14:03.600]  正如剛才所說
[00:14:03.600 --> 00:14:05.200]  他說要留心
[00:14:05.200 --> 00:14:10.200]  他說不要在窮人訴訟的事上歪曲正義
[00:14:10.200 --> 00:14:14.000]  讓窮人得到所需要的正義的對待
[00:14:14.000 --> 00:14:16.200]  要遠離虛假的事
[00:14:16.200 --> 00:14:20.000]  虛假是指一些不正確的訴訟
[00:14:20.000 --> 00:14:22.200]  一些的控訴
[00:14:22.200 --> 00:14:25.600]  不可以殺無辜和正義的人
[00:14:25.600 --> 00:14:28.000]  因為甚麼
[00:14:28.000 --> 00:14:32.000]  我決不以惡人為義人
[00:14:32.000 --> 00:14:34.200]  上帝清楚地表達
[00:14:34.200 --> 00:14:36.400]  祂不會不理會的
[00:14:36.400 --> 00:14:38.800]  祂會去審判那些惡人
[00:14:38.800 --> 00:14:42.000]  不會認他們為義人
[00:14:42.000 --> 00:14:44.000]  第八節大家再看
[00:14:44.000 --> 00:14:46.200]  第八節說不可受賄賂
[00:14:46.200 --> 00:14:51.200]  因為賄賂能使明眼人變核
[00:14:51.200 --> 00:14:53.000]  賄賂收受了金錢
[00:14:53.000 --> 00:14:56.000]  帶來的後果就是本來是看見的
[00:14:56.000 --> 00:15:00.000]  但發覺突然間好像核眼
[00:15:00.000 --> 00:15:01.600]  突然間失明
[00:15:01.600 --> 00:15:04.000]  看不到真實的狀況
[00:15:04.000 --> 00:15:06.400]  已經是非顛倒
[00:15:06.400 --> 00:15:09.800]  金錢帶來了威力
[00:15:09.800 --> 00:15:14.000]  是叫人失去了一種分辨的能力
[00:15:14.000 --> 00:15:17.800]  又歪曲義人的路
[00:15:17.800 --> 00:15:18.800]  然後你會發覺
[00:15:18.800 --> 00:15:22.800]  聖經一直說出這些正義的事的時候
[00:15:22.800 --> 00:15:24.800]  聖經同時提一件事情
[00:15:24.800 --> 00:15:28.400]  就是不單止行正義的事
[00:15:28.400 --> 00:15:31.400]  還有留心在良善當中
[00:15:31.400 --> 00:15:33.800]  來對待別人
[00:15:33.800 --> 00:15:37.800]  大家再看前面的第四節、第五節
[00:15:37.800 --> 00:15:40.200]  你會看見聖經特別提及
[00:15:40.200 --> 00:15:41.800]  要關心一些淪死
[00:15:41.800 --> 00:15:43.400]  他們的牛奴失了
[00:15:43.400 --> 00:15:45.400]  要將牠帶回頭
[00:15:45.400 --> 00:15:47.200]  你會記得剛才我們說
[00:15:47.200 --> 00:15:49.600]  這裡說司法公正的事
[00:15:49.600 --> 00:15:51.000]  為何說司法公正
[00:15:51.000 --> 00:15:55.800]  突然間說怎樣幫人找回牛奴呢?
[00:15:55.800 --> 00:15:57.800]  聖經看上文下理
[00:15:57.800 --> 00:16:01.000]  你會知道這裡所說的敵人
[00:16:01.000 --> 00:16:05.400]  是在說在法庭當中敵對你的人
[00:16:05.400 --> 00:16:09.200]  或者跟你對峙的一些敵人
[00:16:09.200 --> 00:16:14.400]  但是你仍然要以愛、以良善待他們
[00:16:14.400 --> 00:16:17.000]  大家再看第四節
[00:16:17.000 --> 00:16:19.000]  好嗎?請大家一起讀出來
[00:16:19.000 --> 00:16:22.400]  如果你遇見你仇敵的牛
[00:16:22.400 --> 00:16:25.200]  或是奴走迷了路
[00:16:25.200 --> 00:16:29.600]  就應該把他牽回來給他
[00:16:29.600 --> 00:16:32.000]  如果你見到有仇敵
[00:16:32.000 --> 00:16:33.600]  一些敵對的人
[00:16:33.600 --> 00:16:35.800]  不同看法的人
[00:16:35.800 --> 00:16:38.200]  見到他們的牛奴走失了
[00:16:38.200 --> 00:16:43.200]  你認得出是你的敵對的人
[00:16:43.200 --> 00:16:46.800]  你會有甚麼感受呢?
[00:16:46.800 --> 00:16:48.600]  可能一般人的心情
[00:16:48.600 --> 00:16:52.600]  一見到他的物品丟在這裡
[00:16:52.600 --> 00:16:54.600]  你就可能會有一種感受
[00:16:54.600 --> 00:16:57.200]  很心涼
[00:16:57.200 --> 00:16:59.000]  活該他吧
[00:16:59.000 --> 00:17:00.200]  這個惡人
[00:17:00.200 --> 00:17:03.400]  活該他損失他的牛奴
[00:17:03.400 --> 00:17:06.000]  可能會很快樂
[00:17:06.000 --> 00:17:08.600]  但是聖經清楚提醒我們
[00:17:08.600 --> 00:17:11.800]  如果你遇見這種情況
[00:17:11.800 --> 00:17:14.400]  就應該把他牽回來
[00:17:14.400 --> 00:17:18.800]  交給這個敵人
[00:17:18.800 --> 00:17:21.800]  同樣關心到他的需要
[00:17:21.800 --> 00:17:24.800]  不因為他和你的看法不同
[00:17:24.800 --> 00:17:26.600]  但是仍然在其中
[00:17:26.600 --> 00:17:28.400]  亦都留意到
[00:17:28.400 --> 00:17:32.800]  亦都作善的事情在他的身上
[00:17:32.800 --> 00:17:35.200]  以良善待他
[00:17:35.200 --> 00:17:37.000]  然後第五節你再看
[00:17:37.000 --> 00:17:38.400]  他說如果你看見
[00:17:38.400 --> 00:17:40.800]  恨你的人的牛
[00:17:40.800 --> 00:17:42.200]  伏在重擔之下
[00:17:42.200 --> 00:17:43.800]  因為背著很多重擔
[00:17:43.800 --> 00:17:45.200]  可能牛承擔不住
[00:17:45.200 --> 00:17:47.800]  被重擔壓了下去
[00:17:47.800 --> 00:17:50.200]  不可走開不理他
[00:17:50.200 --> 00:17:52.000]  你應該與牛主
[00:17:52.000 --> 00:17:53.800]  就是那個敵對你的人
[00:17:53.800 --> 00:17:55.400]  那個恨你的人
[00:17:55.400 --> 00:17:57.600]  甚至無故恨你的人
[00:17:57.600 --> 00:18:01.400]  要幫他一起扶起這隻牛
[00:18:01.400 --> 00:18:05.600]  讓他能夠可以繼續前行
[00:18:05.600 --> 00:18:06.800]  聖經很清楚說
[00:18:06.800 --> 00:18:10.600]  無論他和你之間有甚麼爭執
[00:18:10.600 --> 00:18:13.000]  你仍然靠著神的恩典
[00:18:13.000 --> 00:18:17.200]  來幫助他面對困境
[00:18:17.200 --> 00:18:21.000]  在香港我們大家都會留意到
[00:18:21.000 --> 00:18:23.600]  我們會察覺到社會上
[00:18:23.600 --> 00:18:26.000]  有一些人或朋友
[00:18:26.000 --> 00:18:29.200]  和你對社會的事情的看法不同
[00:18:29.200 --> 00:18:32.000]  或者政見不同
[00:18:32.000 --> 00:18:33.800]  在香港我們見到一些人
[00:18:33.800 --> 00:18:35.600]  當他們政見不同的時候
[00:18:35.600 --> 00:18:37.600]  有些時候會出現一種現象
[00:18:37.600 --> 00:18:41.400]  就是會嘗試抹黑對方
[00:18:41.400 --> 00:18:45.200]  我們純粹說污名化
[00:18:45.200 --> 00:18:46.400]  抹黑他
[00:18:46.400 --> 00:18:49.200]  讓他顯得很沒用
[00:18:49.200 --> 00:18:51.200]  顯得很沒價值
[00:18:51.200 --> 00:18:53.000]  然後抬高自己
[00:18:53.000 --> 00:18:55.600]  以致顯出我比他更強
[00:18:55.600 --> 00:18:59.000]  我的立場比他更好
[00:18:59.000 --> 00:19:01.600]  這些污名化的情況
[00:19:01.600 --> 00:19:04.200]  並不是出於一種對對方
[00:19:04.200 --> 00:19:07.400]  一種良善的態度
[00:19:07.400 --> 00:19:08.000]  沒錯
[00:19:08.000 --> 00:19:10.200]  或者大家之間會有不同的看法
[00:19:10.200 --> 00:19:14.800]  而你學習去尊重他有言論的自由
[00:19:14.800 --> 00:19:17.600]  剛才弟兄分享見證的時候提及
[00:19:17.600 --> 00:19:20.000]  沒錯你幫一位朋友
[00:19:20.000 --> 00:19:23.000]  但當他不接受你的幫助的時候
[00:19:23.000 --> 00:19:26.800]  你不要以為他現在拒絕你
[00:19:26.800 --> 00:19:28.200]  你很生他的氣
[00:19:28.200 --> 00:19:29.600]  因此可能取笑他
[00:19:29.600 --> 00:19:32.200]  你自作自受
[00:19:32.200 --> 00:19:35.400]  他的確有自由去選擇
[00:19:35.400 --> 00:19:38.000]  接不接受你的幫助
[00:19:38.000 --> 00:19:41.000]  而那是你對他一種基本的尊重
[00:19:41.000 --> 00:19:44.200]  對他個人有一種尊嚴的尊重
[00:19:44.200 --> 00:19:49.000]  你也不會因此去羞辱他
[00:19:49.000 --> 00:19:50.800]  很多弟兄姊妹讀詩篇的時候
[00:19:50.800 --> 00:19:54.800]  讀到第39篇第一節就覺得很深刻
[00:19:54.800 --> 00:19:57.400]  詩篇第39篇第一節提及甚麼呢?
[00:19:57.400 --> 00:19:59.400]  當你面對你的敵人的時候
[00:19:59.400 --> 00:20:02.800]  要謹慎你的言語
[00:20:02.800 --> 00:20:06.600]  免得你的舌頭犯罪
[00:20:06.600 --> 00:20:10.000]  在敵人面前要勒住自己的口
[00:20:10.000 --> 00:20:15.600]  免得我說了得罪神、得罪人的話
[00:20:15.600 --> 00:20:18.400]  因此可能面對一個溫和良善的人
[00:20:18.400 --> 00:20:20.600]  可能你不會有這樣的問題
