
[00:00:00.000 --> 00:00:03.800]  我們今天來到聖經的哥羅西書最後一章
[00:01:44.600 --> 00:01:47.900]  第二個呢?大家找不找得到?
[00:01:47.900 --> 00:01:50.300]  是亞彌西某
[00:01:50.300 --> 00:01:54.400]  亞彌西某就是我們上上過去的翻譯說亞彌西某
[00:01:54.400 --> 00:01:58.300]  是《肥尼門書》裏面的主角
[00:01:58.300 --> 00:02:03.200]  亦都是當時我們所說到的一位信主的奴僕
[00:02:03.200 --> 00:02:07.100]  被保羅拆回去見他的主人肥尼門
[00:02:07.100 --> 00:02:09.900]  聖經提到這兩個人是有一個職責
[00:02:09.900 --> 00:02:14.200]  是將信件帶到以弗所
[00:02:14.200 --> 00:02:16.400]  所以你見到聖經所說
[00:02:16.400 --> 00:02:19.700]  「有我親愛的兄弟推基古
[00:02:19.700 --> 00:02:23.100]  要將我一切的事都告訴你們
[00:02:23.100 --> 00:02:25.100]  他是忠心的執事
[00:02:25.100 --> 00:02:28.500]  和我一同作主的僕人」
[00:02:28.500 --> 00:02:32.700]  保羅在書卷當中提到很多關於真理的事情
[00:02:32.700 --> 00:02:35.700]  特別提到當時的一些異端滲入教會
[00:02:35.700 --> 00:02:38.400]  我們過去幾次都有提及
[00:02:38.400 --> 00:02:40.900]  要提醒他們行在真理裏面
[00:02:40.900 --> 00:02:43.000]  但關乎他個人的事情
[00:02:43.000 --> 00:02:45.700]  他沒有什麼機會寫在書卷裏面
[00:02:45.700 --> 00:02:48.700]  但他就說推基古會將我的事情
[00:02:48.700 --> 00:02:52.600]  很清楚地和你們分享
[00:02:52.600 --> 00:02:55.900]  大家有時候會收到一些宣教士的書信
[00:02:55.900 --> 00:02:59.200]  有提及他們在工場當中所經歷的很多困難
[00:02:59.200 --> 00:03:01.000]  他們的體驗
[00:03:01.000 --> 00:03:03.700]  他們怎樣蒙神地保守
[00:03:03.700 --> 00:03:05.900]  我有多次看到這些信件的時候
[00:03:05.900 --> 00:03:08.600]  心中有很多的激勵
[00:03:08.600 --> 00:03:09.500]  很多的困難
[00:03:09.500 --> 00:03:13.200]  但仍然很堅定地侍奉神
[00:03:13.200 --> 00:03:14.300]  在聖誕節期間
[00:03:14.300 --> 00:03:16.900]  大家可能會收到一些卡或一些信
[00:03:16.900 --> 00:03:20.100]  一些可能常常沒有機會見面的朋友
[00:03:20.100 --> 00:03:23.500]  告訴你他們今年所發生的事情
[00:03:23.500 --> 00:03:24.800]  我每年都收到一些信
[00:03:24.800 --> 00:03:27.600]  就是說一年的分享
[00:03:27.600 --> 00:03:31.100]  一年一次分享他們的事情
[00:03:31.100 --> 00:03:33.700]  很歡迎聽見他們的消息
[00:03:33.700 --> 00:03:36.100]  或者你會覺得不要這麼多時候
[00:03:36.100 --> 00:03:37.600]  這麼高舉自己
[00:03:37.600 --> 00:03:40.100]  只要別人注意自己
[00:03:40.100 --> 00:03:41.300]  但整件事給我們看到
[00:03:41.300 --> 00:03:43.400]  保羅的一個做法
[00:03:43.400 --> 00:03:45.600]  他很願意將自己所經歷的事情
[00:03:45.600 --> 00:03:47.500]  跟別人分享
[00:03:47.500 --> 00:03:50.900]  主動地請推基古亞尼西茂
[00:03:50.900 --> 00:03:53.000]  代他去將自己的事情
[00:03:53.000 --> 00:03:56.100]  告訴弟兄姊妹知道
[00:03:56.100 --> 00:03:57.100]  弟兄姊妹
[00:03:57.100 --> 00:03:58.900]  你個人的經歷
[00:03:58.900 --> 00:04:01.100]  很多的體會
[00:04:01.100 --> 00:04:03.700]  不單單是屬於你的
[00:04:03.700 --> 00:04:08.000]  都屬於你身邊的弟兄姊妹
[00:04:08.000 --> 00:04:11.500]  剛剛前晚我參加一個喪禮
[00:04:11.500 --> 00:04:14.700]  我們中間一位29歲的弟兄
[00:04:14.700 --> 00:04:19.300]  因為意外身亡
[00:04:19.300 --> 00:04:21.800]  在那個重合當中我們很哀傷
[00:04:21.800 --> 00:04:23.300]  為了他們的家人
[00:04:23.300 --> 00:04:25.700]  很替他們難過
[00:04:25.700 --> 00:04:27.800]  但過程當中我見到很多很多
[00:04:27.800 --> 00:04:30.300]  熟悉他們的弟兄姊妹來到
[00:04:30.300 --> 00:04:32.100]  他們都哀傷
[00:04:32.100 --> 00:04:36.000]  但很深刻見到他們都體會人生
[00:04:36.000 --> 00:04:37.500]  從這件事情
[00:04:37.500 --> 00:04:40.200]  去深刻地反省自己的生命
[00:04:40.200 --> 00:04:45.100]  去體會怎樣更加緊緊的依靠神
[00:04:45.100 --> 00:04:46.900]  一個人的苦難
[00:04:46.900 --> 00:04:48.700]  不單單為他
[00:04:48.700 --> 00:04:51.900]  亦都是為了我們身邊的弟兄姊妹
[00:04:51.900 --> 00:04:53.400]  有些時候你將你的經歷
[00:04:53.400 --> 00:04:54.600]  你的體驗
[00:04:54.600 --> 00:04:56.300]  你怎樣去體會神的信實
[00:04:56.300 --> 00:04:57.500]  怎樣保守你
[00:04:57.500 --> 00:04:59.900]  跟別人分享
[00:04:59.900 --> 00:05:02.900]  是產生一種互相建立的作用
[00:05:02.900 --> 00:05:05.300]  正如保羅在一段聲音所講
[00:05:05.300 --> 00:05:09.600]  你看回第八節的最後
[00:05:09.600 --> 00:05:12.300]  「好叫你們知道我們的光景
[00:05:12.300 --> 00:05:17.300]  又叫他出幾鼓安慰你們的心」
[00:05:17.300 --> 00:05:18.500]  遇到困難
[00:05:18.500 --> 00:05:19.700]  如果出於神的
[00:05:19.700 --> 00:05:21.800]  我們安然地面對
[00:05:21.800 --> 00:05:24.000]  在過程當中經歷神的信實
[00:05:24.000 --> 00:05:25.900]  就跟弟兄姊妹分享
[00:05:25.900 --> 00:05:27.500]  讓他們認識這位神
[00:05:27.500 --> 00:05:29.000]  是信實的神
[00:05:29.000 --> 00:05:32.000]  亦都讓他們得到安慰
[00:05:32.000 --> 00:05:35.400]  這就是聖徒之間的團契
[00:05:35.400 --> 00:05:37.100]  不單單坐下來聊天
[00:05:37.100 --> 00:05:38.700]  而是在苦難當中
[00:05:38.700 --> 00:05:40.100]  在困難當中
[00:05:40.100 --> 00:05:42.000]  在保羅坐牢的時候
[00:05:42.000 --> 00:05:46.200]  仍然能夠在當中彼此的團契
[00:05:46.200 --> 00:05:48.300]  當然我們看到亞尼西某
[00:05:48.300 --> 00:05:50.500]  我們就會見到聖經講到很特別
[00:05:50.500 --> 00:05:52.700]  保羅說第九節
[00:05:52.700 --> 00:05:56.800]  「我又打發一位親愛忠心的兄弟
[00:05:56.800 --> 00:05:58.400]  亞尼西某
[00:05:58.400 --> 00:06:02.100]  他也是你們那裡的人」
[00:06:02.100 --> 00:06:03.600]  一位奴僕
[00:06:03.600 --> 00:06:06.700]  在當時的社會上很低的地位
[00:06:06.700 --> 00:06:09.300]  但保羅怎樣稱呼他呢?
[00:06:09.300 --> 00:06:14.700]  他說「我親愛又忠心的弟兄」
[00:06:14.700 --> 00:06:17.500]  不因為這些社會的階梯
[00:06:17.500 --> 00:06:20.300]  保羅就將他拒絕開
[00:06:20.300 --> 00:06:22.500]  一位初信的奴僕
[00:06:22.500 --> 00:06:24.800]  保羅說是我親愛的弟兄
[00:06:24.800 --> 00:06:27.600]  而且託付他將大信的職責
[00:06:27.600 --> 00:06:29.700]  來承擔出來
[00:06:29.700 --> 00:06:32.400]  負責這件事情
[00:06:32.400 --> 00:06:34.000]  我相信大家都會看到
[00:06:34.000 --> 00:06:34.800]  在這個時候
[00:06:34.800 --> 00:06:36.500]  保羅對亞尼西某
[00:06:36.500 --> 00:06:38.500]  有一種很重要的關係
[00:06:38.500 --> 00:06:40.900]  已經建立起來
[00:06:40.900 --> 00:06:42.200]  大家會相信
[00:06:42.200 --> 00:06:46.800]  這位弟兄得到很大的鼓勵
[00:06:46.800 --> 00:06:48.700]  而他這次帶信回去
[00:06:48.700 --> 00:06:51.500]  也是同時去到他的主人
[00:06:51.500 --> 00:06:53.100]  肥利門的身邊
[00:06:53.100 --> 00:06:55.400]  再一次重建他們的關係
[00:06:55.400 --> 00:06:56.900]  保羅的心想到的
[00:06:56.900 --> 00:06:58.500]  不單只是信件
[00:06:58.500 --> 00:06:59.800]  想著這位弟兄
[00:06:59.800 --> 00:07:02.300]  怎樣能夠回到主人的身邊
[00:07:02.300 --> 00:07:06.100]  能夠調和關係
[00:07:06.100 --> 00:07:06.900]  當我們再看的時候
[00:07:06.900 --> 00:07:09.500]  我們看到聖經講到另外三位人物
[00:07:09.500 --> 00:07:12.600]  大家看看第十節到第十一節
[00:07:12.600 --> 00:07:15.500]  第一位是阿彌達古
[00:07:15.500 --> 00:07:21.300]  第二位是巴拿巴的表弟
[00:07:21.300 --> 00:07:22.600]  不是巴拿巴
[00:07:22.600 --> 00:07:25.100]  巴拿巴的表弟馬可
[00:07:25.100 --> 00:07:28.100]  第三位耶穌
[00:07:28.100 --> 00:07:29.700]  又稱為猶士都
[00:07:29.700 --> 00:07:31.500]  就叫做猶士都
[00:07:31.500 --> 00:07:35.400]  這三位都是當時的猶太人當中的弟兄
[00:07:35.400 --> 00:07:38.300]  而保羅特別提及他們三位
[00:07:38.300 --> 00:07:40.100]  阿彌達古大家可能會記得
[00:07:40.100 --> 00:07:43.200]  在《少林寺傳》裏面講述他的事情
[00:07:43.200 --> 00:07:47.500]  講到當時在保羅面對困境的時候
[00:07:47.500 --> 00:07:49.000]  在伊佛所的地方
[00:07:49.000 --> 00:07:51.900]  當時有一個亞底米神廟
[00:07:51.900 --> 00:07:54.600]  有一個暴亂
[00:07:54.600 --> 00:07:58.300]  當時很多人洶湧出來要抓保羅
[00:07:58.300 --> 00:07:59.500]  弟兄姊妹就勸告他
[00:07:59.500 --> 00:08:01.700]  你不要出去免得受傷害
[00:08:01.700 --> 00:08:04.100]  在那個時候是誰出去呢?
[00:08:04.100 --> 00:08:05.900]  是阿彌達古
[00:08:05.900 --> 00:08:10.200]  阿彌達古不顧自己的情況
[00:08:10.200 --> 00:08:11.200]  奮不顧身
[00:08:11.200 --> 00:08:14.800]  他就在這些暴徒的前面
[00:08:14.800 --> 00:08:17.900]  去應對這些人
[00:08:17.900 --> 00:08:20.900]  阿彌達古是一個要保護自己的弟兄
[00:08:20.900 --> 00:08:24.900]  甘願自己受傷害的一位弟兄
[00:08:24.900 --> 00:08:29.500]  當時這些人就將阿彌達古拉走了
[00:08:29.500 --> 00:08:32.200]  遇到很多的傷害
[00:08:32.200 --> 00:08:34.500]  另一方面聖經又講到阿彌達古
[00:08:34.500 --> 00:08:36.300]  當保羅去到羅馬
[00:08:36.300 --> 00:08:37.700]  他怎樣去呢?
[00:08:37.700 --> 00:08:41.400]  坐船被壓解過去羅馬
[00:08:41.400 --> 00:08:44.500]  在那個時候誰陪伴保羅呢?
[00:08:44.500 --> 00:08:46.900]  是阿彌達古
[00:08:46.900 --> 00:08:48.400]  按照很多的研究
[00:08:48.400 --> 00:08:50.200]  發現當時阿彌達古
[00:08:50.200 --> 00:08:53.500]  他自稱自己是保羅的奴僕
[00:08:53.500 --> 00:08:55.300]  他甘願做保羅的奴僕
[00:08:55.300 --> 00:09:01.000]  因此被允許上船陪伴保羅一起去坐牢
[00:09:01.000 --> 00:09:02.400]  所以你見到聖經所講
[00:09:02.400 --> 00:09:07.300]  「與我一同坐牢的阿彌達古」
[00:09:07.300 --> 00:09:08.900]  他本來是自由的
[00:09:08.900 --> 00:09:10.500]  但為了他的弟兄
[00:09:10.500 --> 00:09:12.500]  他放棄他的自由
[00:09:12.500 --> 00:09:14.200]  可能他不是真正坐牢
[00:09:14.200 --> 00:09:17.300]  但他也要留在羅馬的地方
[00:09:17.300 --> 00:09:18.800]  好像坐牢一樣
[00:09:18.800 --> 00:09:22.500]  在旁邊照應保羅的需要
[00:09:22.500 --> 00:09:27.000]  這就是這位奮不顧身的弟兄
[00:09:27.000 --> 00:09:28.300]  聖經又再講到
[00:09:28.300 --> 00:09:31.900]  巴拿巴的表弟馬可也問你們安
[00:09:31.900 --> 00:09:35.300]  大家一定記得第一次宣教旅程
[00:09:35.300 --> 00:09:40.400]  保羅和巴拿巴和馬可一起去
[00:09:40.400 --> 00:09:44.400]  當時因為馬可中途離開這個旅程
[00:09:44.400 --> 00:09:45.700]  半途而廢
[00:09:45.700 --> 00:09:47.600]  保羅很不高興
[00:09:47.600 --> 00:09:49.900]  因此後來第二次旅程
[00:09:49.900 --> 00:09:53.900]  巴拿巴建議馬可繼續跟隨他們
[00:09:53.900 --> 00:09:55.900]  保羅接不接受?
[00:09:55.900 --> 00:09:57.100]  不接受
[00:09:57.100 --> 00:09:59.100]  甚至有一些爭執
[00:09:59.100 --> 00:10:02.200]  他們就分道揚鑣
[00:10:02.200 --> 00:10:06.200]  但後來馬可很清楚地表達出他的改變
[00:10:06.200 --> 00:10:10.400]  他重新堅定再次毀身侍奉神
[00:10:10.400 --> 00:10:12.400]  在歷史當中講出
[00:10:12.400 --> 00:10:16.300]  後來馬可去到埃及的地方宣教
[00:10:16.300 --> 00:10:20.100]  而且他創立了亞歷山大城的教會
[00:10:20.100 --> 00:10:22.600]  我記得有機會去到埃及的時候
[00:10:22.600 --> 00:10:24.200]  聽到很多教會分享
[00:10:24.200 --> 00:10:27.800]  他們純粹提及聖馬可
[00:10:27.800 --> 00:10:30.900]  講到馬可當時如何去到埃及的地方
[00:10:30.900 --> 00:10:33.000]  開展呼音的工作
[00:10:33.000 --> 00:10:34.000]  在後期的時候
[00:10:34.000 --> 00:10:35.800]  保羅開始重新確認
[00:10:35.800 --> 00:10:38.200]  他有那種特別的貢獻
[00:10:38.200 --> 00:10:43.600]  大家一起看看聖經的提摩太后書第四章
[00:10:43.600 --> 00:10:48.000]  提摩太后書第四章第十一節
[00:10:48.000 --> 00:10:49.300]  大家留意聖經所說
[00:10:49.300 --> 00:10:51.300]  「獨有路家在我者裡」
[00:10:51.300 --> 00:10:53.200]  一會兒我們會再講路家
[00:10:53.200 --> 00:10:56.600]  你來的時候要把誰帶來呢?
[00:10:56.600 --> 00:10:57.800]  馬可
[00:10:57.800 --> 00:11:00.300]  因為他在全道的事上
[00:11:00.300 --> 00:11:03.400]  於我有益處
[00:11:03.400 --> 00:11:06.800]  保羅在他年紀老的時候
[00:11:06.800 --> 00:11:09.400]  很清楚地向眾弟兄姊妹講明
[00:11:09.400 --> 00:11:12.000]  你們記住帶馬可來
[00:11:12.000 --> 00:11:16.000]  他在全道的事上對我有益處
[00:11:16.000 --> 00:11:18.600]  保羅已經忘記了他過去的軟弱
[00:11:18.600 --> 00:11:23.600]  很熱誠地歡迎他一起在同宮
[00:11:23.600 --> 00:11:25.000]  甚至你回到哥羅西村
[00:11:25.000 --> 00:11:29.800]  你會看到他向哥羅西教會推薦馬可
[00:11:29.800 --> 00:11:32.800]  在聖經的第十節中間
[00:11:32.800 --> 00:11:34.500]  說道「說道這馬可
[00:11:34.500 --> 00:11:39.200]  你們已經受到吩咐要去接待他」
[00:11:39.200 --> 00:11:42.000]  很歡迎他 很肯定他
[00:11:42.000 --> 00:11:44.200]  如果你有弟兄姊妹
[00:11:44.200 --> 00:11:46.200]  在你侍奉 在你團契
[00:11:46.200 --> 00:11:48.000]  在你小組的過程中
[00:11:48.000 --> 00:11:50.200]  曾經令你失望
[00:11:50.200 --> 00:11:53.000]  甚至曾經叫你傷害
[00:11:53.000 --> 00:11:55.900]  你要留心神在他身上的工作
[00:11:55.900 --> 00:11:57.600]  到某個時候
[00:11:57.600 --> 00:12:01.200]  你很可能需要重新確認他
[00:12:01.200 --> 00:12:03.600]  接納他
[00:12:03.600 --> 00:12:05.800]  如果你本身曾經軟弱
[00:12:05.800 --> 00:12:07.600]  你也不要灰心
[00:12:07.600 --> 00:12:09.600]  神能夠讓你剛強
[00:12:09.600 --> 00:12:13.200]  讓你再次毁身去服侍他
[00:12:13.200 --> 00:12:15.000]  你也可以像馬可那樣
[00:12:15.000 --> 00:12:16.200]  不會灰心
[00:12:16.200 --> 00:12:17.600]  繼續上路
[00:12:17.600 --> 00:12:21.800]  重新得到弟兄姊妹的接納和肯定
[00:12:21.800 --> 00:12:24.600]  保羅說「馬可問你們安
[00:12:24.600 --> 00:12:26.400]  你要接待他」
[00:12:26.400 --> 00:12:27.200]  第三
[00:12:27.200 --> 00:12:30.400]  聖經提到的耶穌又稱為猶氏刀
[00:12:30.400 --> 00:12:33.400]  聖經沒有任何記載關於這個人物
[00:12:33.400 --> 00:12:35.200]  所以我們也不能說什麼
[00:12:35.200 --> 00:12:39.200]  但他也表達出對弟兄姊妹的問安
[00:12:39.200 --> 00:12:41.600]  第三個人叫保羅得到安慰
[00:12:41.600 --> 00:12:43.800]  大家看看十一節
[00:12:43.800 --> 00:12:49.600]  最後說「為神的國與我一同做公的
[00:12:49.600 --> 00:12:53.200]  也使叫我心裡得安慰」
[00:12:53.200 --> 00:12:55.200]  為什麼保羅這樣說呢?
[00:12:55.200 --> 00:12:59.400]  因為當時保羅面對著很多猶太人對他的迫害
[00:12:59.400 --> 00:13:01.000]  面對自己的同胞
[00:13:01.000 --> 00:13:03.800]  到處追殺他
[00:13:03.800 --> 00:13:06.200]  審判他
[00:13:06.200 --> 00:13:09.200]  但是這三位同胞
[00:13:09.200 --> 00:13:14.000]  卻是他的弟兄在身邊幫助他、輔助他
[00:13:14.000 --> 00:13:15.000]  各位弟兄姊妹
[00:13:15.000 --> 00:13:18.000]  有些時候神會容許一些惡人在你身邊
[00:13:18.000 --> 00:13:21.400]  帶給你一些麻煩、帶給你一些苦惱
[00:13:21.400 --> 00:13:22.800]  但你留心
[00:13:22.800 --> 00:13:25.800]  同時神很多時候會預備一些小天使
[00:13:25.800 --> 00:13:29.400]  在你身邊鼓勵你、關心你
[00:13:29.400 --> 00:13:32.800]  很悉切地幫助你
[00:13:32.800 --> 00:13:36.600]  而保羅接受神給他這三位小天使
[00:13:36.600 --> 00:13:39.200]  成為他的安慰
[00:13:39.200 --> 00:13:44.600]  以至他能夠繼續面對著那些困難、那些惡人
[00:13:44.600 --> 00:13:45.600]  我們再看
[00:13:45.600 --> 00:13:47.400]  聖經再說到另一個人物
[00:13:47.400 --> 00:13:49.600]  就是十二節所說
[00:13:49.600 --> 00:13:52.000]  「有你們那類人
[00:13:52.000 --> 00:13:54.800]  作基督耶穌僕人的以巴忽
[00:13:54.800 --> 00:13:56.600]  問你們安」
[00:13:56.600 --> 00:13:57.400]  聖經再說
[00:13:57.400 --> 00:14:00.800]  「他在禱告之間尚為你們竭力地祈求
[00:14:00.800 --> 00:14:03.800]  願你們在神一切的旨意上
[00:14:03.800 --> 00:14:06.600]  得以完全信心充足
[00:14:06.600 --> 00:14:10.000]  能站立得穩」
[00:14:10.000 --> 00:14:11.800]  以巴忽是誰呢?
[00:14:11.800 --> 00:14:13.400]  以巴忽是哥羅西教會
[00:14:13.400 --> 00:14:14.600]  和這裡所說的
[00:14:14.600 --> 00:14:21.000]  魯迪加和希拉玻利三處教會的總監、監督
[00:14:21.000 --> 00:14:22.800]  是一個教會的領袖
[00:14:22.800 --> 00:14:25.800]  而丁子會從他的教導當中得到幫助
[00:14:25.800 --> 00:14:32.800]  你看看第一章第七節
[00:14:32.800 --> 00:14:35.200]  「聖人你們從我們所親愛
[00:14:35.200 --> 00:14:39.800]  一同作僕人的以巴忽所學的
[00:14:39.800 --> 00:14:43.400]  他為我們作了基督中心的執事」
[00:14:43.400 --> 00:14:46.200]  他是忠心地教導真理的人
[00:14:46.200 --> 00:14:48.200]  但聖經這裡所說的
[00:14:48.200 --> 00:14:50.200]  對他的讚賞就是他的禱告
[00:14:50.200 --> 00:14:53.600]  我們回到四章所說
[00:14:53.600 --> 00:14:58.600]  「他在禱告之間尚為你們竭力地祈求」
[00:14:58.600 --> 00:15:03.000]  我記得當我最初開始明白這個竭力的意思的時候
[00:15:03.000 --> 00:15:05.400]  心裡有很大的感動
[00:15:05.400 --> 00:15:10.600]  因為聖經所說的竭力是一種摔跤一般的祈禱
[00:15:10.600 --> 00:15:13.600]  好像雅各他抓住神
[00:15:13.600 --> 00:15:14.600]  如果神不祝福他
[00:15:14.600 --> 00:15:17.400]  他就不會放手
[00:15:17.400 --> 00:15:19.800]  以巴忽為他的弟兄姊妹的祈禱
[00:15:19.800 --> 00:15:21.600]  是好像摔跤一樣
[00:15:21.600 --> 00:15:23.600]  用盡一切的力量
[00:15:23.600 --> 00:15:27.400]  要能夠去得到、去尋求
[00:15:27.400 --> 00:15:31.400]  直至神將恩典賜給弟兄姊妹
[00:15:31.400 --> 00:15:33.400]  因此英文的翻譯很特別
[00:15:33.400 --> 00:15:36.000]  「Wrestling in Prayer」
[00:15:36.000 --> 00:15:40.200]  是一個很徹底、很盡力地為弟兄姊妹代求
[00:15:40.200 --> 00:15:41.600]  一個幫助人的人
[00:15:41.600 --> 00:15:43.800]  不一定是透過某些工作
[00:15:43.800 --> 00:15:48.400]  但他是竭力地為別人代求
[00:15:48.400 --> 00:15:51.200]  當然以巴忽也是竭力地工作的
[00:15:51.200 --> 00:15:53.000]  大家看看下面
[00:15:53.000 --> 00:15:56.200]  在下面的第十三節
[00:15:56.200 --> 00:15:57.600]  「他為你們和老弟家
[00:15:57.600 --> 00:16:00.600]  並希拉玻利的弟兄多多地」
[00:16:00.600 --> 00:16:01.600]  甚麼?
[00:16:01.600 --> 00:16:03.000]  勞苦
[00:16:03.000 --> 00:16:07.200]  勞苦是說一個太太生產的時候
[00:16:07.200 --> 00:16:11.200]  那種極強的痛楚
[00:16:11.200 --> 00:16:14.000]  高度的、強度的痛楚
[00:16:14.000 --> 00:16:16.600]  就是勞苦的意思
[00:16:16.600 --> 00:16:18.600]  因為以巴忽付出很大的代價
[00:16:18.600 --> 00:16:20.400]  來幫助弟兄姊妹
[00:16:20.400 --> 00:16:21.600]  有一個目標
[00:16:21.600 --> 00:16:27.800]  你看看前面第十二節的最後一句
[00:16:27.800 --> 00:16:30.800]  「願你們在神一切的旨意上
[00:16:30.800 --> 00:16:35.400]  得以完全信心足足」
[00:16:35.400 --> 00:16:37.600]  是希望他們能夠明白神的旨意
[00:16:37.600 --> 00:16:39.200]  充分地明白
[00:16:39.200 --> 00:16:44.000]  以至能夠可以全了解神的旨意
[00:16:44.000 --> 00:16:45.800]  這是以巴忽的目標
[00:16:45.800 --> 00:16:50.000]  你再看前面第一章第九節
[00:16:50.000 --> 00:16:51.600]  在第一章第九節
[00:16:51.600 --> 00:16:54.600]  保羅說:因此我們自從聽見的日子
[00:16:54.600 --> 00:16:58.000]  也就為你們不住地禱告祈求
[00:16:58.000 --> 00:16:59.400]  目標是甚麼?
[00:16:59.400 --> 00:17:01.400]  「願你們在一切屬靈的智慧」
[00:17:01.400 --> 00:17:02.800]  不正常
[00:17:02.800 --> 00:17:06.000]  智慧是從聖靈而來的智慧
[00:17:06.000 --> 00:17:10.000]  不只是在說應用真理的智慧
[00:17:10.000 --> 00:17:11.800]  在這個智慧不正常
[00:17:11.800 --> 00:17:15.600]  滿心知道神的旨意
[00:17:15.600 --> 00:17:16.400]  各位弟兄姊妹
[00:17:16.400 --> 00:17:18.200]  你和我的追求
[00:17:18.200 --> 00:17:20.000]  在人生的路上
[00:17:20.000 --> 00:17:24.400]  要全面地認識神各方面的旨意
[00:17:24.400 --> 00:17:26.000]  這是以巴忽保羅
[00:17:26.000 --> 00:17:28.400]  他們人生禱告的目標
[00:17:28.400 --> 00:17:30.800]  和努力的目標
[00:17:30.800 --> 00:17:33.000]  讓教會弟兄姊妹
[00:17:33.000 --> 00:17:37.400]  能夠認識神的全面真理
[00:17:37.400 --> 00:17:40.400]  也是你和我的追求
[00:17:40.400 --> 00:17:41.800]  有了目標之後
[00:17:41.800 --> 00:17:45.000]  他們就能夠竭力
[00:17:45.000 --> 00:17:46.400]  我再說
[00:17:46.400 --> 00:17:48.200]  有了目標之後
[00:17:48.200 --> 00:17:51.000]  就能夠竭力
[00:17:51.000 --> 00:17:52.400]  沒有了目標
[00:17:52.400 --> 00:17:54.600]  人生不可以竭力
[00:17:54.600 --> 00:17:56.200]  你沒有方向的時候
[00:17:56.200 --> 00:17:57.200]  你不斷跑
[00:17:57.200 --> 00:18:00.000]  你不會覺得有動力
[00:18:00.000 --> 00:18:04.000]  大家一定會聽過一位宣教的聖賢
[00:18:04.000 --> 00:18:06.800]  或者稱為現代宣教之父
[00:18:06.800 --> 00:18:10.400]  威尼克林先生William Carey
[00:18:10.400 --> 00:18:14.200]  他有四十年時間在印度宣教
[00:18:14.200 --> 00:18:15.600]  其實他本身有很多願約
[00:18:15.600 --> 00:18:18.400]  在他十六歲的時候曾經做園丁
[00:18:18.400 --> 00:18:20.400]  打理花園
[00:18:20.400 --> 00:18:22.200]  但是他很怕太陽
[00:18:22.200 --> 00:18:23.400]  因為太陽曬
[00:18:23.400 --> 00:18:25.800]  他就會有很多敏感症
[00:18:25.800 --> 00:18:27.600]  很怕花粉
[00:18:27.600 --> 00:18:28.400]  一聞到的時候
[00:18:28.400 --> 00:18:31.000]  很多很多毛病就出來了
[00:18:31.000 --> 00:18:34.400]  因此兩年之後放棄了英國的工作
[00:18:34.400 --> 00:18:36.200]  後來很清楚地被他感動
[00:18:36.200 --> 00:18:38.200]  去到印度工作
[00:18:38.200 --> 00:18:41.000]  印度有沒有太陽
[00:18:41.000 --> 00:18:43.800]  印度的太陽有多少度
[00:18:43.800 --> 00:18:45.200]  我試過一次在印度
[00:18:45.200 --> 00:18:47.800]  四十五度攝氏
