
[00:00:00.000 --> 00:00:03.880]  今天我講主耶穌是道路
[00:11:11.720 --> 00:11:15.200]  藉著他的十字架所流的血
[00:11:15.200 --> 00:11:17.600]  為我們開了這條路
[00:11:17.600 --> 00:11:20.880]  讓我們能夠很喜樂的
[00:11:20.880 --> 00:11:26.400]  坦然無懼的進到神的面光之中
[00:11:26.400 --> 00:11:31.200]  所以下面第22節
[00:11:31.200 --> 00:11:36.000]  我們心中天良的虧欠已經殺去
[00:11:36.000 --> 00:11:39.000]  身體用清水洗淨了
[00:11:39.000 --> 00:11:42.000]  這就是象徵的話語說
[00:11:42.000 --> 00:11:45.360]  我們的罪得到完全的解除了
[00:11:45.360 --> 00:11:50.280]  我們罪的問題得到完全的解決了
[00:11:50.680 --> 00:11:53.200]  我們身體被洗淨
[00:11:53.200 --> 00:11:56.360]  就代表我們四肢白體
[00:11:56.360 --> 00:11:57.400]  我們的人生
[00:11:57.400 --> 00:12:00.360]  具體的人生裡面一切的罪過
[00:12:00.360 --> 00:12:02.160]  都被解淨了
[00:12:02.160 --> 00:12:03.320]  天良的虧欠
[00:12:03.320 --> 00:12:07.160]  就是我們裡面的良心
[00:12:07.160 --> 00:12:08.960]  被破壞了的良心
[00:12:08.960 --> 00:12:10.960]  現在有聖靈感動
[00:12:10.960 --> 00:12:13.760]  開始回復了原來的作用
[00:12:13.760 --> 00:12:15.760]  慢慢慢慢回復
[00:12:15.760 --> 00:12:18.000]  越回復越完全
[00:12:18.000 --> 00:12:23.000]  有完整的良心的作用在我們裡面
[00:12:23.000 --> 00:12:25.400]  所以這個罪的問題的解決
[00:12:25.400 --> 00:12:29.200]  是外面我們已經犯過的罪行的赦免
[00:12:29.200 --> 00:12:31.400]  我們裡面的良心的作用
[00:12:31.400 --> 00:12:33.400]  在聖靈的感動之下
[00:12:33.400 --> 00:12:36.000]  也回復了它應有的作用
[00:12:36.000 --> 00:12:38.000]  裡面的問題也解決了
[00:12:38.000 --> 00:12:39.200]  裡面的問題
[00:12:39.200 --> 00:12:40.120]  外面的問題
[00:12:40.120 --> 00:12:43.000]  整個罪的問題都解決了
[00:12:43.000 --> 00:12:47.600]  這樣我們就當存這誠心
[00:12:47.600 --> 00:12:52.800]  和充足的信心來到神面前
[00:12:52.800 --> 00:12:54.400]  這條路是什麼路
[00:12:54.400 --> 00:12:58.400]  就是親近神的路
[00:12:58.400 --> 00:13:01.400]  常常到神的面前
[00:13:01.400 --> 00:13:05.800]  在祂的面光之中來生活
[00:13:05.800 --> 00:13:08.400]  而且我們是集體的這樣做
[00:13:08.400 --> 00:13:10.200]  不但個別的基督徒
[00:13:10.200 --> 00:13:13.000]  如此的來到父的面前
[00:13:13.000 --> 00:13:14.800]  我們更是集體的
[00:13:14.800 --> 00:13:15.600]  弟兄姊妹
[00:13:15.600 --> 00:13:18.200]  一起的來親近神
[00:13:18.200 --> 00:13:20.200]  好像我們在東林會這樣
[00:13:20.200 --> 00:13:22.800]  好像我們的禮拜一樣
[00:13:22.800 --> 00:13:25.400]  好像我們的傳經辦一樣
[00:13:25.400 --> 00:13:29.400]  好像我們的交通聚會一樣
[00:13:29.400 --> 00:13:31.400]  好 這四條路
[00:13:31.400 --> 00:13:33.000]  都是用「進」
[00:13:33.000 --> 00:13:38.200]  「進入」這樣的字眼來說出來
[00:13:38.200 --> 00:13:41.800]  好 那我心目中有了這個輪廓了
[00:13:41.800 --> 00:13:44.600]  我們這四條路的輪廓
[00:13:44.600 --> 00:13:49.600]  第一條路就是學習向基督
[00:13:49.600 --> 00:13:50.800]  神的耳誌
[00:13:50.800 --> 00:13:55.200]  使我們都真的成為神的兒子
[00:13:55.200 --> 00:13:56.800]  第二條路
[00:13:56.800 --> 00:14:02.800]  我們要進入那豐盛的生命的路
[00:14:02.800 --> 00:14:04.400]  第三
[00:14:04.400 --> 00:14:07.800]  就是我們要進到完全的地步的
[00:14:07.800 --> 00:14:09.200]  這條路
[00:14:09.200 --> 00:14:10.200]  第四
[00:14:10.200 --> 00:14:12.600]  我們就是要親近神
[00:14:12.600 --> 00:14:16.600]  這條又新又活的路
[00:14:16.600 --> 00:14:19.400]  這四條路都是主給我們開通的
[00:14:19.400 --> 00:14:22.400]  也都是主引導我們行走的
[00:14:22.400 --> 00:14:24.000]  也都是主加力量
[00:14:24.000 --> 00:14:26.400]  給我們能夠奔走的道路
[00:14:26.400 --> 00:14:28.400]  所以我們的結論就是說
[00:14:28.400 --> 00:14:31.800]  耶穌基督是道路
[00:14:31.800 --> 00:14:33.600]  帶領我們進到神面前
[00:14:33.600 --> 00:14:36.200]  進入恩典的深處
[00:14:36.200 --> 00:14:39.600]  最後進入榮耀
[00:14:39.600 --> 00:14:41.600]  好 那麼現在我們就按照
[00:14:41.600 --> 00:14:44.200]  希伯來蘇原來的秩序
[00:14:44.200 --> 00:14:48.200]  把這四條路來思想
[00:14:48.200 --> 00:14:52.000]  我們思想的目的就是要走這四條路
[00:14:52.000 --> 00:14:53.800]  不是單單知道這四條路
[00:14:53.800 --> 00:14:57.800]  我們要走在這四條路上
[00:14:57.800 --> 00:14:59.800]  在師徒時代
[00:14:59.800 --> 00:15:03.800]  他們怎麼樣來形容基督教的信仰呢
[00:15:03.800 --> 00:15:06.600]  不是用哲學來形容
[00:15:06.600 --> 00:15:08.800]  不是用理論來形容
[00:15:08.800 --> 00:15:13.400]  這個形容的方式很有意思
[00:15:13.400 --> 00:15:18.400]  叫The Way 道路
[00:15:18.400 --> 00:15:21.400]  在《士徒行傳九章》第二節
[00:15:21.400 --> 00:15:23.800]  提到信徒的人叫做
[00:15:23.800 --> 00:15:32.400]  跟從信奉這道的人
[00:15:32.400 --> 00:15:37.400]  這道的原文就是The Way 道路
[00:15:37.400 --> 00:15:39.000]  基督徒是什麼人
[00:15:39.000 --> 00:15:41.400]  就是奔走這條路的人
[00:15:41.400 --> 00:15:42.600]  這條路是什麼路
[00:15:42.600 --> 00:15:44.800]  就是耶穌基督的路
[00:15:44.800 --> 00:15:47.600]  我們做了基督徒是做什麼
[00:15:47.600 --> 00:15:51.400]  我們就是在跟從耶穌走他的路
[00:15:51.400 --> 00:15:54.400]  我們的信仰就是走這條路
[00:15:54.400 --> 00:15:57.800]  所以這是很具體化的一個觀念
[00:15:57.800 --> 00:16:00.000]  所以基督教不是哲學
[00:16:00.000 --> 00:16:02.000]  基督教不是理論
[00:16:02.000 --> 00:16:05.600]  基督教是人生的道路
[00:16:05.600 --> 00:16:07.600]  如果我們有了這個基本的認識
[00:16:07.600 --> 00:16:11.400]  很多的問題都解決了
[00:16:11.400 --> 00:16:13.600]  和主耶穌同行
[00:16:13.600 --> 00:16:16.400]  他開了路 他引導這條路
[00:16:16.400 --> 00:16:19.200]  他也幫助我們有力量走這條路
[00:16:19.200 --> 00:16:21.600]  而且他是創始成眾者
[00:16:21.600 --> 00:16:23.800]  他開始了就能完成
[00:16:23.800 --> 00:16:26.200]  我們走這條路要走到底
[00:16:26.200 --> 00:16:29.600]  最後的結果就是榮耀
[00:16:29.600 --> 00:16:32.600]  好 那麼現在我們就回到第一處的經文
[00:16:32.600 --> 00:16:36.400]  二章第一十節
[00:16:36.400 --> 00:16:39.600]  所以第一條路就是
[00:16:39.600 --> 00:16:43.400]  讓主耶穌完成他的一個重要的工作
[00:16:43.400 --> 00:16:47.200]  這個工作就是使我們這些信他的人
[00:16:47.200 --> 00:16:50.600]  都真真實實的成為神的兒子
[00:16:50.600 --> 00:16:52.800]  不但地位上是神的兒女
[00:16:52.800 --> 00:16:55.800]  而且實際上是神的兒女
[00:16:55.800 --> 00:17:00.400]  像神 像基督
[00:17:00.400 --> 00:17:05.000]  在聖經裡面有很清楚的一個真理
[00:17:05.000 --> 00:17:11.600]  上帝的形象在耶穌基督身上顯出來
[00:17:11.600 --> 00:17:14.000]  然後耶穌基督的形象
[00:17:14.000 --> 00:17:18.600]  在我們這些基督徒的身上顯出來
[00:17:18.600 --> 00:17:21.600]  這個過程非常有意思
[00:17:21.600 --> 00:17:23.600]  神的形象是什麼
[00:17:23.600 --> 00:17:28.200]  真理的人意和聖潔
[00:17:28.200 --> 00:17:30.400]  這是重要的因素
[00:17:30.400 --> 00:17:33.800]  真理 人意 Righteousness
[00:17:33.800 --> 00:17:35.400]  聖潔 Holiness
[00:17:35.400 --> 00:17:37.800]  Truth Righteousness
[00:17:37.800 --> 00:17:39.000]  Holiness
[00:17:39.000 --> 00:17:41.000]  這是神的形象
[00:17:41.000 --> 00:17:43.400]  這個形象我們在哪裡看見呢
[00:17:43.400 --> 00:17:45.800]  在耶穌基督身上看見
[00:17:45.800 --> 00:17:48.000]  所以約翰福音一章十八節說
[00:17:48.000 --> 00:17:50.200]  從來沒有人見過上帝
[00:17:50.200 --> 00:17:52.200]  只有在腹懷裡的獨生子
[00:17:52.200 --> 00:17:56.000]  耶穌基督將他表明出來
[00:17:56.000 --> 00:17:57.400]  所以主耶穌自己說
[00:17:57.400 --> 00:18:00.800]  人看見了我就是看見了天父
[00:18:00.800 --> 00:18:05.200]  耶穌基督反映了天父的那個形象
[00:18:05.200 --> 00:18:07.600]  那個形象是道德的形象
[00:18:07.600 --> 00:18:09.200]  是俗靈的形象
[00:18:09.200 --> 00:18:13.800]  不是外貌的身體的形象
[00:18:13.800 --> 00:18:17.200]  從來沒有人見過上帝
[00:18:17.200 --> 00:18:19.600]  有人說如果我見上帝我就信
[00:18:19.600 --> 00:18:21.800]  我不見我就不信
[00:18:21.800 --> 00:18:22.800]  如果叫我呢
[00:18:22.800 --> 00:18:24.600]  我剛好又掉轉過來說
[00:18:24.600 --> 00:18:27.800]  如果我看得見上帝我就不信他了
[00:18:27.800 --> 00:18:29.600]  因為上帝是個靈
[00:18:29.600 --> 00:18:30.800]  上帝是無所不在
[00:18:30.800 --> 00:18:31.400]  無所不能
[00:18:31.400 --> 00:18:32.400]  無所不知
[00:18:32.400 --> 00:18:33.800]  祂是無限量的
[00:18:33.800 --> 00:18:35.200]  如果我看得見祂
[00:18:35.200 --> 00:18:36.800]  祂就是屬於時間的
[00:18:36.800 --> 00:18:38.000]  屬於空間的
[00:18:38.000 --> 00:18:40.200]  那就不是超越時間空間的
[00:18:40.200 --> 00:18:42.600]  祂就不是上帝
[00:18:42.600 --> 00:18:46.200]  看得見的上帝不是真的上帝
[00:18:46.200 --> 00:18:48.800]  聖經說得非常的正確
[00:18:48.800 --> 00:18:51.000]  上帝是個靈
[00:18:51.000 --> 00:18:52.400]  無形體的
[00:18:52.400 --> 00:18:54.800]  超越物質的
[00:18:54.800 --> 00:19:00.200]  所以我們不能夠期望看見神的樣子
[00:19:00.200 --> 00:19:04.000]  如果看見就不是真的上帝
[00:19:04.000 --> 00:19:08.600]  所以基督教不拜偶像
[00:19:08.600 --> 00:19:12.200]  我們只在聖經裡面
[00:19:12.200 --> 00:19:16.400]  看見主耶穌反映了天父的樣式
[00:19:16.400 --> 00:19:17.400]  真理
[00:19:17.400 --> 00:19:18.800]  聖潔
[00:19:18.800 --> 00:19:21.400]  公義
[00:19:21.400 --> 00:19:24.600]  我們認識的神是這樣的一位神
[00:19:24.600 --> 00:19:29.600]  我們敬拜的神是這樣的一位神
[00:19:29.600 --> 00:19:31.400]  通常說一句話說
[00:19:31.400 --> 00:19:34.800]  你崇拜什麼你就變成什麼樣子
[00:19:34.800 --> 00:19:38.200]  有的人崇拜科學
[00:19:38.200 --> 00:19:41.200]  所以他就常常講科學
[00:19:41.200 --> 00:19:42.800]  常常想科學
[00:19:42.800 --> 00:19:45.200]  整個表現科學精神
[00:19:45.200 --> 00:19:47.000]  這是個崇拜科學的人
[00:19:47.000 --> 00:19:50.400]  有的人就崇拜金錢
[00:19:50.400 --> 00:19:53.800]  所以滿身都是金錢味道
[00:19:53.800 --> 00:19:56.400]  你拜什麼你就像什麼
[00:19:56.400 --> 00:19:57.800]  一定是這樣的
[00:19:57.800 --> 00:20:00.000]  如果你拜上帝
[00:20:00.000 --> 00:20:04.400]  這個上帝是人把它想出來的
[00:20:04.400 --> 00:20:06.600]  是個財神
[00:20:06.600 --> 00:20:08.600]  中國人很坦白
[00:20:08.600 --> 00:20:10.800]  拜財神的
[00:20:10.800 --> 00:20:12.600]  關公很冤枉
[00:20:12.600 --> 00:20:14.200]  關公做了財神
[00:20:14.200 --> 00:20:16.800]  其實關公是非常的
[00:20:16.800 --> 00:20:19.200]  仲義清才的一個人
[00:20:19.200 --> 00:20:20.600]  最不注重錢的一個人
[00:20:20.600 --> 00:20:21.800]  現在做了財神
[00:20:21.800 --> 00:20:24.400]  我百思不得其解
[00:20:24.400 --> 00:20:26.800]  我想關公一定喊冤
[00:20:26.800 --> 00:20:31.800]  在那裡叫冤
[00:20:31.800 --> 00:20:35.200]  人想出來許多的神
[00:20:35.200 --> 00:20:37.000]  但是最後的目的
[00:20:37.000 --> 00:20:40.200]  都是為自己的好處
[00:20:40.200 --> 00:20:42.200]  但是聖經給我們看見的神
[00:20:42.200 --> 00:20:44.800]  是聖潔的 公義的 真理的
[00:20:44.800 --> 00:20:46.200]  如果你拜這個神
[00:20:46.200 --> 00:20:49.600]  你就慢慢的進到真理裡頭
[00:20:49.600 --> 00:20:52.600]  你就慢慢的進到仁義裡頭
[00:20:52.600 --> 00:20:55.000]  你慢慢的進到聖潔裡頭
[00:20:55.000 --> 00:20:57.400]  你整個人生 整個的生命
[00:20:57.400 --> 00:20:59.400]  整個的道路 整個的追求
[00:20:59.400 --> 00:21:00.800]  整個的價值觀
[00:21:00.800 --> 00:21:04.400]  就和這樣的一位神慢慢配合起來
[00:21:04.400 --> 00:21:06.600]  這個人就提升了
[00:21:06.600 --> 00:21:10.600]  你拜這位神就漸漸像這位神
[00:21:10.600 --> 00:21:12.200]  所以我們所崇拜的
[00:21:12.200 --> 00:21:16.000]  對我們人生的影響太大了
[00:21:16.000 --> 00:21:19.400]  神的形象在耶穌基督身上
[00:21:19.400 --> 00:21:21.400]  具體的反映出來
[00:21:21.400 --> 00:21:23.400]  給我們看見了
[00:21:23.400 --> 00:21:24.400]  沒有人見過神
[00:21:24.400 --> 00:21:27.400]  但是大家都在聖經裡見到基督了
[00:21:27.400 --> 00:21:28.400]  基督的表現
[00:21:28.400 --> 00:21:31.400]  祂的一言一行 一舉一動
[00:21:31.400 --> 00:21:34.000]  那麼清楚的記載在聖經裡頭
[00:21:34.000 --> 00:21:37.600]  我們讀的時候我們受感動
[00:21:37.600 --> 00:21:39.200]  我們得到光照
[00:21:39.200 --> 00:21:41.400]  我們的心得到永化
[00:21:41.400 --> 00:21:46.000]  我們整個的生命得到聚照
[00:21:46.000 --> 00:21:49.600]  We are molded into something entirely new
[00:21:49.600 --> 00:21:50.800]  跟過去不同了
[00:21:50.800 --> 00:21:54.600]  是按照神的形象來聚照的
[00:21:54.600 --> 00:21:56.600]  來塑造的
[00:21:56.600 --> 00:21:59.400]  那個結果就是聖經所說的
[00:21:59.400 --> 00:22:02.800]  我們像基督了
