
[00:00:00.000 --> 00:00:05.000]  今天是六月四日,可以唐的正日生日
[00:05:19.000 --> 00:05:21.000]  或者那個地方很舒服
[00:05:21.000 --> 00:05:23.000]  有些人喜歡住村屋
[00:05:23.000 --> 00:05:24.000]  甚至離島
[00:05:24.000 --> 00:05:26.000]  不過現在離島不安靜
[00:05:26.000 --> 00:05:27.000]  陸沉了
[00:05:27.000 --> 00:05:29.000]  因為每個人都兩元雞
[00:05:29.000 --> 00:05:32.000]  一天很多人坐船進去
[00:05:32.000 --> 00:05:33.000]  不同的離島
[00:05:33.000 --> 00:05:35.000]  但有些人真的會去找村屋
[00:05:35.000 --> 00:05:37.000]  寧願坐車再轉車
[00:05:37.000 --> 00:05:40.000]  希望有一個安靜的環境
[00:05:40.000 --> 00:05:42.000]  這的確是很多我們考慮
[00:05:42.000 --> 00:05:44.000]  住在哪裡重要
[00:05:44.000 --> 00:05:45.000]  是否住在主裡面
[00:05:45.000 --> 00:05:47.000]  這個屬靈的關係
[00:05:47.000 --> 00:05:50.000]  未到住在
[00:05:50.000 --> 00:05:52.000]  其實一開始先講關係
[00:05:52.000 --> 00:05:54.000]  一種屬靈的關係
[00:05:54.000 --> 00:05:56.000]  耶穌說我是真菩萊樹
[00:05:56.000 --> 00:05:57.000]  我負責栽培人
[00:05:57.000 --> 00:06:00.000]  凡屬我不結果之的之子
[00:06:00.000 --> 00:06:01.000]  先用反面說
[00:06:01.000 --> 00:06:03.000]  剪去
[00:06:03.000 --> 00:06:04.000]  凡結果之的
[00:06:04.000 --> 00:06:06.000]  正面是說修理乾淨
[00:06:06.000 --> 00:06:07.000]  結果之更多
[00:06:07.000 --> 00:06:08.000]  洗去
[00:06:08.000 --> 00:06:09.000]  如果種過東西
[00:06:09.000 --> 00:06:13.000]  你就知道修剪了一些不要多的枝葉
[00:06:13.000 --> 00:06:14.000]  或枯葉
[00:06:14.000 --> 00:06:17.000]  讓養分能夠集中供應到
[00:06:17.000 --> 00:06:18.000]  可以結果之
[00:06:18.000 --> 00:06:20.000]  或者生長的部分
[00:06:20.000 --> 00:06:22.000]  現在因我講給你導演乾淨了
[00:06:22.000 --> 00:06:24.000]  樸樹比喻耶穌是樸樹
[00:06:24.000 --> 00:06:25.000]  天父栽培人
[00:06:25.000 --> 00:06:27.000]  我們要結果之
[00:06:27.000 --> 00:06:29.000]  需要神的道修剪
[00:06:29.000 --> 00:06:33.000]  在舊約裡面我先做一點理解
[00:06:33.000 --> 00:06:34.000]  舊約是
[00:06:34.000 --> 00:06:36.000]  葡萄樹
[00:06:36.000 --> 00:06:38.000]  我們先去理解
[00:06:38.000 --> 00:06:40.000]  跟新約耶穌說的有點不同
[00:06:40.000 --> 00:06:41.000]  舊約講葡樹
[00:06:41.000 --> 00:06:43.000]  葡萄園的觀念
[00:06:43.000 --> 00:06:44.000]  重要的
[00:06:44.000 --> 00:06:46.000]  很多地方講葡萄樹比喻什麼?
[00:06:46.000 --> 00:06:47.000]  以色列
[00:06:47.000 --> 00:06:49.000]  以色列就講詩篇
[00:06:49.000 --> 00:06:50.000]  以塞俠書
[00:06:50.000 --> 00:06:51.000]  耶利米書
[00:06:51.000 --> 00:06:52.000]  荷蘿西傑書
[00:06:52.000 --> 00:06:53.000]  其中
[00:06:53.000 --> 00:06:55.000]  以西傑書講得最多
[00:06:55.000 --> 00:06:56.000]  十五十七章
[00:06:56.000 --> 00:06:58.000]  十九章都提到
[00:06:58.000 --> 00:06:59.000]  不過留意
[00:06:59.000 --> 00:07:02.000]  他說葡萄樹成為以色列的象徵
[00:07:02.000 --> 00:07:03.000]  在舊約裡面
[00:07:03.000 --> 00:07:07.000]  我形容他們那種不忠
[00:07:07.000 --> 00:07:08.000]  不忠誠
[00:07:08.000 --> 00:07:10.000]  要承受神的懲罰
[00:07:10.000 --> 00:07:13.000]  十五章講到葡萄樹
[00:07:13.000 --> 00:07:14.000]  以西傑書
[00:07:14.000 --> 00:07:20.000]  舊約先知書就講猶大家的反叛
[00:07:20.000 --> 00:07:23.000]  十七章都講到西底家
[00:07:23.000 --> 00:07:25.000]  即是王
[00:07:25.000 --> 00:07:27.000]  會跟埃及聯盟
[00:07:27.000 --> 00:07:29.000]  等等
[00:07:29.000 --> 00:07:32.000]  都是背叛了神的約
[00:07:32.000 --> 00:07:34.000]  的一個表達
[00:07:34.000 --> 00:07:39.000]  所以十七章講到沒有用葡萄樹比喻尼賽亞
[00:07:39.000 --> 00:07:40.000]  反而在舊約
[00:07:40.000 --> 00:07:43.000]  以西傑書用香柏樹的聯枝
[00:07:43.000 --> 00:07:46.000]  去預尼賽亞
[00:07:46.000 --> 00:07:48.000]  即是那個高大成長
[00:07:48.000 --> 00:07:50.000]  但是到了新約
[00:07:50.000 --> 00:07:52.000]  耶穌卻是用葡萄樹
[00:07:52.000 --> 00:07:53.000]  真葡萄樹
[00:07:53.000 --> 00:07:56.000]  來講這段訊息
[00:07:56.000 --> 00:08:01.000]  卻是跟舊約完全不同
[00:08:01.000 --> 00:08:03.000]  我們回到今天的經文
[00:08:03.000 --> 00:08:06.000]  講到葡萄樹象徵基督徒的生命
[00:08:06.000 --> 00:08:07.000]  那種關係
[00:08:07.000 --> 00:08:08.000]  資治葡萄樹
[00:08:08.000 --> 00:08:10.000]  要結果子那種重要
[00:08:10.000 --> 00:08:12.000]  而這跟基督的關係
[00:08:12.000 --> 00:08:14.000]  不是靠人的努力
[00:08:14.000 --> 00:08:16.000]  就可以做得到
[00:08:16.000 --> 00:08:17.000]  所以耶穌提醒
[00:08:17.000 --> 00:08:19.000]  忠心跟從他
[00:08:19.000 --> 00:08:21.000]  其實是有困難的
[00:08:21.000 --> 00:08:24.000]  連於葡萄樹資治那種關係
[00:08:24.000 --> 00:08:27.000]  所以這跟新約保羅用基督為頭
[00:08:27.000 --> 00:08:29.000]  信徒為身體
[00:08:29.000 --> 00:08:33.000]  都有一個相似的論述
[00:08:33.000 --> 00:08:37.000]  講到我們要連於基督的緊密關係
[00:08:37.000 --> 00:08:38.000]  重要的是
[00:08:38.000 --> 00:08:39.000]  在這段經文
[00:08:39.000 --> 00:08:40.000]  今天讀的經文
[00:08:40.000 --> 00:08:42.000]  講到結果子更多
[00:08:42.000 --> 00:08:44.000]  所項重要的關係
[00:08:44.000 --> 00:08:46.000]  如何顯示得到
[00:08:46.000 --> 00:08:48.000]  結果子很明顯
[00:08:48.000 --> 00:08:53.000]  你會有葡萄樹
[00:08:53.000 --> 00:08:55.000]  結果子的收穫
[00:08:55.000 --> 00:09:00.000]  那字表達子孫後裔的延續
[00:09:00.000 --> 00:09:02.000]  上下文整體
[00:09:02.000 --> 00:09:03.000]  我們知道
[00:09:03.000 --> 00:09:05.000]  生命有屬靈的果子
[00:09:05.000 --> 00:09:07.000]  我們福音有福音的果子
[00:09:07.000 --> 00:09:10.000]  是因為有他吩咐的命令和使命
[00:09:10.000 --> 00:09:12.000]  但第二節很強調
[00:09:12.000 --> 00:09:15.000]  講到剪去真的拿走
[00:09:15.000 --> 00:09:17.000]  不見了果子那些
[00:09:17.000 --> 00:09:19.000]  所以有些人
[00:09:19.000 --> 00:09:21.000]  信徒讀這經文有點害怕
[00:09:21.000 --> 00:09:25.000]  會否被耶穌剪走了
[00:09:25.000 --> 00:09:27.000]  我自己也覺得不太好
[00:09:27.000 --> 00:09:29.000]  不見了果子
[00:09:29.000 --> 00:09:33.000]  我簡單做一個選擇
[00:09:33.000 --> 00:09:35.000]  或我去理解
[00:09:35.000 --> 00:09:42.000]  我們不是在講信徒
[00:09:42.000 --> 00:09:43.000]  我自己去接受
[00:09:43.000 --> 00:09:46.000]  不見了果子被剪去
[00:09:46.000 --> 00:09:49.000]  就是那些不是真的信徒
[00:09:49.000 --> 00:09:51.000]  有些用得再嚴厲的字
[00:09:51.000 --> 00:09:52.000]  假信徒
[00:09:52.000 --> 00:09:56.000]  就好像墨子和碧子的比喻
[00:09:56.000 --> 00:09:57.000]  很相似
[00:09:57.000 --> 00:09:59.000]  不過最後會分辨出來
[00:09:59.000 --> 00:10:03.000]  所以不屬於耶穌的人
[00:10:03.000 --> 00:10:06.000]  表面上是信耶穌
[00:10:06.000 --> 00:10:07.000]  或者接受
[00:10:07.000 --> 00:10:08.000]  如果經文上下文
[00:10:08.000 --> 00:10:11.000]  有些解說是講猶大
[00:10:11.000 --> 00:10:13.000]  他是瞞徒
[00:10:13.000 --> 00:10:17.000]  但其實他不是真心跟隨主
[00:10:17.000 --> 00:10:19.000]  終於被剪去
[00:10:19.000 --> 00:10:23.000]  甚至有些信主的過程
[00:10:23.000 --> 00:10:24.000]  都不太真實
[00:10:24.000 --> 00:10:26.000]  後來改變
[00:10:26.000 --> 00:10:28.000]  認真歸向主
[00:10:28.000 --> 00:10:30.000]  所以他被稱為不見了果子之子
[00:10:30.000 --> 00:10:33.000]  他根本就不屬於信徒的行列
[00:10:33.000 --> 00:10:35.000]  混在其中
[00:10:35.000 --> 00:10:37.000]  所以在這裡耶穌很清楚
[00:10:37.000 --> 00:10:40.000]  斬釘截鐵地剪去
[00:10:40.000 --> 00:10:41.000]  因為沒有用
[00:10:41.000 --> 00:10:42.000]  他沒有見了果子
[00:10:42.000 --> 00:10:44.000]  確保見了果子之子
[00:10:44.000 --> 00:10:47.000]  結果之更多
[00:10:47.000 --> 00:10:48.000]  希臘文這個字
[00:10:48.000 --> 00:10:53.000]  剪去真的移走了
[00:10:53.000 --> 00:10:55.000]  不過同一節經文
[00:10:55.000 --> 00:10:56.000]  你會發覺
[00:10:56.000 --> 00:11:00.000]  他又講修剪
[00:11:00.000 --> 00:11:01.000]  修理乾淨
[00:11:01.000 --> 00:11:02.000]  結果之更多
[00:11:02.000 --> 00:11:04.000]  你會發覺有不同的地方
[00:11:04.000 --> 00:11:06.000]  使到他結果之更多
[00:11:06.000 --> 00:11:10.000]  可能你剪做個種植
[00:11:10.000 --> 00:11:11.000]  會做修剪
[00:11:11.000 --> 00:11:13.000]  你的目的不是想剪爛它
[00:11:13.000 --> 00:11:16.000]  而是想修理
[00:11:16.000 --> 00:11:17.000]  除了養分
[00:11:17.000 --> 00:11:18.000]  就是扶起它
[00:11:18.000 --> 00:11:19.000]  所以有解釋
[00:11:19.000 --> 00:11:24.000]  讓那些真的結果子能夠更多
[00:11:24.000 --> 00:11:25.000]  他不是沒有果子
[00:11:25.000 --> 00:11:28.000]  他是希望幫他結果子更多
[00:11:28.000 --> 00:11:30.000]  在修剪過程
[00:11:30.000 --> 00:11:32.000]  藉著神的道
[00:11:32.000 --> 00:11:34.000]  洗生命乾淨
[00:11:34.000 --> 00:11:36.000]  罪的問題都解決了
[00:11:36.000 --> 00:11:38.000]  所以你看十三章
[00:11:38.000 --> 00:11:39.000]  我們有很熟悉的經文
[00:11:39.000 --> 00:11:42.000]  講到耶穌和門徒洗腳
[00:11:42.000 --> 00:11:44.000]  都有記載
[00:11:44.000 --> 00:11:45.000]  耶穌說你讓他洗
[00:11:45.000 --> 00:11:46.000]  起初門徒不肯
[00:11:46.000 --> 00:11:47.000]  但他洗完之後
[00:11:47.000 --> 00:11:48.000]  說你們乾淨了
[00:11:48.000 --> 00:11:50.000]  不過再加一句
[00:11:50.000 --> 00:11:53.000]  不是所有都是乾淨
[00:11:53.000 --> 00:11:54.000]  那是指猶大
[00:11:54.000 --> 00:11:56.000]  所以我們嘗試上下文
[00:11:56.000 --> 00:11:57.000]  去理解多一點
[00:11:57.000 --> 00:11:59.000]  在十五章的經文
[00:11:59.000 --> 00:12:01.000]  第一個生命我們反思
[00:12:01.000 --> 00:12:08.000]  原來生命需要被上主刻意修剪對付
[00:12:08.000 --> 00:12:09.000]  有時我們覺得
[00:12:09.000 --> 00:12:11.000]  順耶穌應該一切平安
[00:12:11.000 --> 00:12:12.000]  很舒服
[00:12:12.000 --> 00:12:14.000]  有些不如意的事
[00:12:14.000 --> 00:12:15.000]  我們過不了
[00:12:15.000 --> 00:12:17.000]  有些卡住的事
[00:12:17.000 --> 00:12:20.000]  甚至我們覺得自己受苦
[00:12:20.000 --> 00:12:22.000]  可能有時是真的犯錯
[00:12:22.000 --> 00:12:24.000]  亦有時是無法解釋
[00:12:24.000 --> 00:12:27.000]  那就是人生的一部分
[00:12:27.000 --> 00:12:29.000]  而在上面
[00:12:29.000 --> 00:12:32.000]  我們為何住在主的關係
[00:12:32.000 --> 00:12:34.000]  就是我們能夠相信
[00:12:34.000 --> 00:12:35.000]  明白在人生裏
[00:12:35.000 --> 00:12:38.000]  我們知道有些時候
[00:12:38.000 --> 00:12:40.000]  生命都需要被主刻意對付
[00:12:40.000 --> 00:12:41.000]  修剪
[00:12:41.000 --> 00:12:43.000]  好像信徒的生命需要修剪
[00:12:43.000 --> 00:12:46.000]  不是為了傷害
[00:12:46.000 --> 00:12:48.000]  而是為了我們結果之近
[00:12:48.000 --> 00:12:50.000]  有些事是障礙的
[00:12:50.000 --> 00:12:51.000]  那些忠誠
[00:12:51.000 --> 00:12:52.000]  甚至是好的事
[00:12:52.000 --> 00:12:55.000]  如果障礙了我們生長
[00:12:55.000 --> 00:12:57.000]  更加貼近主
[00:12:57.000 --> 00:12:59.000]  都要修剪
[00:12:59.000 --> 00:13:02.000]  所以我自己很避一個字提醒
[00:13:02.000 --> 00:13:06.000]  不要刻意塑造、栽培、甚至孕育
[00:13:06.000 --> 00:13:09.000]  第一個正面的例子
[00:13:09.000 --> 00:13:11.000]  就是杜汶漢牧師
[00:13:11.000 --> 00:13:13.000]  大家熟悉的南非宣教多年
[00:13:13.000 --> 00:13:14.000]  有一次
[00:13:14.000 --> 00:13:17.000]  最近我們邀請他的分享聚會
[00:13:17.000 --> 00:13:18.000]  不是很多人
[00:13:18.000 --> 00:13:19.000]  中間有些人一起聽
[00:13:19.000 --> 00:13:23.000]  那次他不是說南非宣教
[00:13:23.000 --> 00:13:26.000]  而是說他的生命成長
[00:13:26.000 --> 00:13:27.000]  上帝如何塑造
[00:13:27.000 --> 00:13:29.000]  其中有一個片段很深刻
[00:13:29.000 --> 00:13:31.000]  他年少時
[00:13:31.000 --> 00:13:35.000]  父母會和他兄弟一起祈禱
[00:13:35.000 --> 00:13:36.000]  什麼祈禱呢?
[00:13:36.000 --> 00:13:38.000]  就是為宣教士祈禱
[00:13:38.000 --> 00:13:39.000]  特別的地方
[00:13:39.000 --> 00:13:41.000]  他為宣教士祈禱
[00:13:41.000 --> 00:13:43.000]  其實宣教士名單很多都不認識
[00:13:43.000 --> 00:13:45.000]  甚至沒有見過
[00:13:45.000 --> 00:13:46.000]  很多人說
[00:13:46.000 --> 00:13:49.000]  這個名單沒有認識
[00:13:49.000 --> 00:13:51.000]  跟我沒有關係
[00:13:51.000 --> 00:13:53.000]  我也不知道如何祈禱
[00:13:53.000 --> 00:13:54.000]  是不是呢?
[00:13:54.000 --> 00:13:56.000]  那次提醒我
[00:13:56.000 --> 00:13:59.000]  如果你認識杜汶漢牧師
[00:13:59.000 --> 00:14:01.000]  他的宣教心強到不得了
[00:14:01.000 --> 00:14:03.000]  他現在在香港
[00:14:03.000 --> 00:14:07.000]  其實我覺得他的靈魂也是南非的
[00:14:07.000 --> 00:14:09.000]  那種宣教的血
[00:14:09.000 --> 00:14:11.000]  我以前不太明白
[00:14:11.000 --> 00:14:14.000]  但我聽到他成長就明白
[00:14:14.000 --> 00:14:16.000]  原來上帝已經從他家庭
[00:14:16.000 --> 00:14:18.000]  一起為宣教士祈禱
[00:14:18.000 --> 00:14:20.000]  不認識也為他祈禱
[00:14:20.000 --> 00:14:24.000]  他那種為天國、為宣教的心
[00:14:24.000 --> 00:14:27.000]  我明白他是這樣塑造回來
[00:14:27.000 --> 00:14:31.000]  不認識也為宣教士祈禱
[00:14:31.000 --> 00:14:33.000]  進入了
[00:14:33.000 --> 00:14:34.000]  人有時要看
[00:14:34.000 --> 00:14:39.000]  如何才覺得自己的計算合理嗎?
[00:14:39.000 --> 00:14:40.000]  有時我們太合理
[00:14:40.000 --> 00:14:42.000]  在信仰是不合理的
[00:14:42.000 --> 00:14:45.000]  你太覺得這樣那樣
[00:14:45.000 --> 00:14:46.000]  你已經框了自己
[00:14:46.000 --> 00:14:48.000]  很多時候都是這樣
[00:14:48.000 --> 00:14:51.000]  住在主裡面是不一樣的
[00:14:51.000 --> 00:14:53.000]  展示那種可能
[00:14:53.000 --> 00:14:55.000]  那種不同的地方
[00:14:55.000 --> 00:14:58.000]  不是我們已經框死了
[00:14:58.000 --> 00:15:00.000]  信仰的展示
[00:15:00.000 --> 00:15:03.000]  大中小、大小形式
[00:15:03.000 --> 00:15:07.000]  原來上主在不同歷史都可以用
[00:15:07.000 --> 00:15:10.000]  問題是我們是否願意讓上帝
[00:15:10.000 --> 00:15:14.000]  有時刻意改變一下
[00:15:14.000 --> 00:15:16.000]  另一個我自己親身的改變
[00:15:16.000 --> 00:15:20.000]  就是如何說生命需要被刻意改變
[00:15:20.000 --> 00:15:21.000]  甚至有時不舒服、不自然
[00:15:21.000 --> 00:15:24.000]  三月除了口罩靈,舒不舒服?
[00:15:24.000 --> 00:15:25.000]  有時不習慣
[00:15:25.000 --> 00:15:27.000]  還是想戴上
[00:15:27.000 --> 00:15:28.000]  但天氣熱
[00:15:28.000 --> 00:15:30.000]  我最近乘車也熱
[00:15:30.000 --> 00:15:32.000]  三月除口罩靈
[00:15:32.000 --> 00:15:35.000]  突然間心裡有趣
[00:15:35.000 --> 00:15:37.000]  上帝也有一步步提
[00:15:37.000 --> 00:15:40.000]  先有弟兄邀請我去跑步餐廳
[00:15:40.000 --> 00:15:42.000]  牧師那裡吃飯探訪
[00:15:42.000 --> 00:15:45.000]  其實那時我開始跑步
[00:15:45.000 --> 00:15:47.000]  幾年來很少做運動
[00:15:47.000 --> 00:15:50.000]  發覺身體還可以
[00:15:50.000 --> 00:15:53.000]  但再這樣下去不是辦法
[00:15:53.000 --> 00:15:55.000]  所以最方便
[00:15:55.000 --> 00:15:58.000]  我中學時跑步是冠軍
[00:15:58.000 --> 00:16:00.000]  不像吧?
[00:16:00.000 --> 00:16:03.000]  校內拿冠軍
[00:16:03.000 --> 00:16:06.000]  拿過,不要說很厲害
[00:16:06.000 --> 00:16:09.000]  我挺喜歡跑步
[00:16:09.000 --> 00:16:13.000]  長途的,短途不夠爆發力
[00:16:13.000 --> 00:16:16.000]  但你問我現在跑
[00:16:16.000 --> 00:16:19.000]  其實我不太享受
[00:16:19.000 --> 00:16:21.000]  不過是為了健康
[00:16:21.000 --> 00:16:24.000]  我覺得上帝提醒
[00:16:24.000 --> 00:16:26.000]  你有健康侍奉
[00:16:26.000 --> 00:16:28.000]  你要住自健康
[00:16:28.000 --> 00:16:30.000]  飲食也要健康
[00:16:30.000 --> 00:16:32.000]  這感動我提醒
[00:16:32.000 --> 00:16:35.000]  我是為了愛神,侍奉而跑步
[00:16:35.000 --> 00:16:39.000]  我真的這樣想和做
[00:16:39.000 --> 00:16:40.000]  你說跑完舒不舒服?
[00:16:40.000 --> 00:16:42.000]  對,這幾個月健康了
[00:16:42.000 --> 00:16:44.000]  跑完也挺舒服
[00:16:44.000 --> 00:16:48.000]  不過人懶惰,不想
[00:16:48.000 --> 00:16:50.000]  我真的逼自己跑
[00:16:50.000 --> 00:16:52.000]  一星期跑也不算多
[00:16:52.000 --> 00:16:54.000]  希望兩三天最少
[00:16:54.000 --> 00:16:57.000]  差一點,健康一點
[00:16:57.000 --> 00:17:00.000]  身體健康
[00:17:00.000 --> 00:17:02.000]  刻意不舒服
[00:17:02.000 --> 00:17:05.000]  你問我,我不是太享受跑步
[00:17:05.000 --> 00:17:10.000]  跑完,膝蓋還痛
[00:17:10.000 --> 00:17:13.000]  偶爾不小了
[00:17:13.000 --> 00:17:15.000]  告訴你
[00:17:15.000 --> 00:17:18.000]  不享受
[00:17:18.000 --> 00:17:20.000]  不過我知道為了什麼
[00:17:20.000 --> 00:17:23.000]  信仰缺失不一定是舒服
[00:17:23.000 --> 00:17:27.000]  強迫自己面對生命問題
[00:17:27.000 --> 00:17:30.000]  為愛主好像失去了一些
[00:17:30.000 --> 00:17:32.000]  但得更多
[00:17:32.000 --> 00:17:36.000]  有時懶,有自我
[00:17:36.000 --> 00:17:39.000]  香港人,我也是其中一份子
[00:17:39.000 --> 00:17:41.000]  有時覺得舒服慣
[00:17:41.000 --> 00:17:44.000]  好就靈巧,不好就習慣了
[00:17:44.000 --> 00:17:47.000]  選擇方便,好的
[00:17:47.000 --> 00:17:51.000]  當然不一定
[00:17:51.000 --> 00:17:56.000]  喜歡某件事,千方百計付代價去做
[00:17:56.000 --> 00:18:00.000]  去愛,擁抱那活動或事或人
[00:18:00.000 --> 00:18:03.000]  不合自己心意就推開
[00:18:03.000 --> 00:18:07.000]  我想到忍耐在信仰裡
