
[00:00:00.000 --> 00:00:04.640]  在《創世紀》一開始就講出了人類的起源
[00:11:13.840 --> 00:11:17.280]  我們受著我們之前對你不好的一些事
[00:11:17.280 --> 00:11:19.040]  受到懲罰也是應份
[00:11:19.040 --> 00:11:20.400]  現在我們是你的僕人
[00:11:20.400 --> 00:11:22.400]  我們將自己放在你的面前
[00:11:22.400 --> 00:11:25.680]  可以說讓你去懲處我們
[00:11:25.680 --> 00:11:28.720]  怎樣懲處我們都是應該的
[00:11:28.720 --> 00:11:30.880]  那麼約瑟的回應又是怎樣呢
[00:11:30.880 --> 00:11:32.880]  約瑟的回應就是說
[00:11:32.880 --> 00:11:36.080]  他跟他的幾個哥哥說
[00:11:36.080 --> 00:11:37.280]  你們放心
[00:11:37.280 --> 00:11:38.560]  不用怕
[00:11:38.560 --> 00:11:41.840]  在這裡短短的對話裡說了兩次
[00:11:41.840 --> 00:11:44.480]  你們不用怕
[00:11:44.480 --> 00:11:48.800]  這個正正反映了當時約瑟的哥哥的一些心境
[00:11:48.800 --> 00:11:50.080]  他們真的很害怕
[00:11:50.080 --> 00:11:52.320]  害怕也很理解
[00:11:52.320 --> 00:11:54.320]  會不會爸爸死了之後
[00:11:54.320 --> 00:11:57.280]  你會用各方的方法去對付我們呢
[00:11:57.280 --> 00:11:58.800]  我們之前對你這麼差
[00:11:58.800 --> 00:12:00.240]  埋了你為奴
[00:12:00.240 --> 00:12:02.720]  開始時想殺了你
[00:12:02.720 --> 00:12:03.920]  但是因為有人求情
[00:12:03.920 --> 00:12:05.520]  所以我們就放過你
[00:12:05.520 --> 00:12:06.960]  這樣對你
[00:12:06.960 --> 00:12:08.960]  你會怎樣對我們
[00:12:08.960 --> 00:12:10.800]  我們真的不知道
[00:12:10.800 --> 00:12:13.760]  他們約瑟的哥哥害怕
[00:12:13.760 --> 00:12:15.120]  其實是有原因的
[00:12:15.120 --> 00:12:17.280]  可以說是理解的
[00:12:17.280 --> 00:12:18.320]  但約瑟在這裡說
[00:12:18.320 --> 00:12:20.320]  你們不用怕
[00:12:20.320 --> 00:12:21.280]  說了兩次
[00:12:21.280 --> 00:12:23.280]  不用怕
[00:12:23.280 --> 00:12:25.760]  約瑟在這裡說了兩個理由
[00:12:25.760 --> 00:12:27.600]  為何他們不用怕
[00:12:27.600 --> 00:12:28.560]  就是告訴他們
[00:12:28.560 --> 00:12:29.760]  不用怕
[00:12:29.760 --> 00:12:30.480]  有兩個理由
[00:12:30.480 --> 00:12:31.200]  第一
[00:12:31.200 --> 00:12:32.480]  第一個理由就是
[00:12:32.480 --> 00:12:33.360]  約瑟在這裡說
[00:12:33.360 --> 00:12:36.400]  我豈能代替上帝呢
[00:12:36.400 --> 00:12:40.800]  約瑟怎樣去看待這種傷害
[00:12:40.800 --> 00:12:42.400]  他哥哥對他的傷害呢
[00:12:42.400 --> 00:12:45.920]  在這裡說我豈能代替上帝呢
[00:12:45.920 --> 00:12:47.200]  在創世紀一開始
[00:12:47.200 --> 00:12:48.480]  正如我剛才所說
[00:12:48.480 --> 00:12:51.040]  罪的最基本的內容是
[00:12:51.040 --> 00:12:54.640]  人要取代上帝的位置
[00:12:54.640 --> 00:12:55.920]  約瑟在這裡說
[00:12:55.920 --> 00:12:58.240]  我不會取代上帝的位置
[00:12:58.240 --> 00:13:00.480]  如果你們有過錯
[00:13:00.480 --> 00:13:02.000]  如果你們有犯罪
[00:13:02.000 --> 00:13:03.840]  上帝會作判斷
[00:13:03.840 --> 00:13:05.680]  上帝會施行刑罰
[00:13:05.680 --> 00:13:08.400]  我不會在人間裡
[00:13:08.400 --> 00:13:09.920]  你對我不好
[00:13:09.920 --> 00:13:11.440]  我就惡的行動對你
[00:13:11.440 --> 00:13:13.440]  約瑟在這裡說我不會
[00:13:13.440 --> 00:13:15.520]  約瑟是一個很敬畏上帝的人
[00:13:15.520 --> 00:13:18.720]  在這裡說我不會取代上帝的位置
[00:13:18.720 --> 00:13:20.960]  所以你放心
[00:13:20.960 --> 00:13:22.480]  就在這個角度去說
[00:13:22.480 --> 00:13:24.560]  我都不會以惡報惡
[00:13:24.560 --> 00:13:29.600]  以行動去報復你們對我的不好
[00:13:29.600 --> 00:13:31.440]  接著他給了第二個理由
[00:13:31.440 --> 00:13:33.440]  約瑟在這裡給了第二個理由
[00:13:33.440 --> 00:13:36.000]  約瑟去看他的際遇
[00:13:36.000 --> 00:13:38.560]  去一個更闊的角度去看
[00:13:38.560 --> 00:13:40.560]  他就說你們的計劃
[00:13:40.560 --> 00:13:42.640]  原是要害我
[00:13:42.640 --> 00:13:45.040]  但是上帝很奇妙
[00:13:45.040 --> 00:13:50.080]  藉著你們的惡去成就了上帝的旨意
[00:13:50.080 --> 00:13:51.360]  藉著他們的惡
[00:13:51.360 --> 00:13:52.160]  什麼惡呢
[00:13:52.160 --> 00:13:53.440]  將約瑟賣了
[00:13:53.440 --> 00:13:54.560]  成為奴隸
[00:13:54.560 --> 00:13:56.640]  去了埃及
[00:13:56.640 --> 00:13:58.960]  但是上帝就藉著你們的惡
[00:13:58.960 --> 00:14:00.480]  成就了善
[00:14:00.480 --> 00:14:01.120]  什麼善呢
[00:14:01.120 --> 00:14:04.400]  就是保存了我們整家人的性命
[00:14:04.400 --> 00:14:07.440]  如果我之前不是來到埃及
[00:14:07.440 --> 00:14:10.640]  今天在大饑荒的時代裡
[00:14:10.640 --> 00:14:12.160]  我們整族人的生命
[00:14:12.160 --> 00:14:14.000]  都可能會完結
[00:14:14.000 --> 00:14:15.760]  但是上帝藉著你們的惡
[00:14:15.760 --> 00:14:19.600]  成就了上帝的拯救計劃
[00:14:19.600 --> 00:14:21.840]  所以約瑟去看見的不是
[00:14:21.840 --> 00:14:23.360]  他哥哥為什麼對他不好
[00:14:23.360 --> 00:14:24.720]  而是藉著他的際遇
[00:14:24.720 --> 00:14:28.160]  去看見上帝怎樣去成就他
[00:14:28.160 --> 00:14:30.160]  拯救我們整個民族
[00:14:30.160 --> 00:14:33.200]  整個族人的計劃
[00:14:33.200 --> 00:14:34.960]  在這裡
[00:14:34.960 --> 00:14:37.360]  也有兩點值得注意
[00:14:37.360 --> 00:14:38.720]  約瑟的回應
[00:14:38.720 --> 00:14:40.960]  他在這裡雖然
[00:14:40.960 --> 00:14:43.280]  約瑟饒恕了他哥哥的罪行
[00:14:43.280 --> 00:14:46.320]  但是他沒有否認
[00:14:46.320 --> 00:14:48.000]  他哥哥所作的是錯
[00:14:48.000 --> 00:14:50.320]  他幾個哥哥所作的是罪
[00:14:50.320 --> 00:14:51.760]  是惡
[00:14:51.760 --> 00:14:55.280]  他沒有否定他們所作的事
[00:14:55.280 --> 00:14:56.720]  第二就是
[00:14:56.720 --> 00:14:59.200]  因為約瑟的哥哥
[00:14:59.200 --> 00:15:01.440]  自己犯罪之後
[00:15:01.440 --> 00:15:03.520]  他就很怕別人報復
[00:15:03.520 --> 00:15:07.200]  所以他自己在罪裡面的心態
[00:15:07.200 --> 00:15:09.040]  就轉來轉去
[00:15:09.040 --> 00:15:11.360]  他看不到上帝的工作
[00:15:11.360 --> 00:15:16.400]  但約瑟沒有將人間的關係
[00:15:16.400 --> 00:15:19.280]  那種傷害的關係停在那裡
[00:15:19.280 --> 00:15:21.840]  他看見上帝在背後
[00:15:21.840 --> 00:15:24.960]  仍然默默地有他自己的工作
[00:15:24.960 --> 00:15:26.800]  所以兩者是很不同
[00:15:26.800 --> 00:15:27.920]  約瑟看得見
[00:15:27.920 --> 00:15:28.960]  看見這個角度
[00:15:28.960 --> 00:15:31.680]  但是他的哥哥看不到
[00:15:31.680 --> 00:15:35.520]  這是一個可以看見的情況
[00:15:35.520 --> 00:15:37.600]  然後約瑟再說
[00:15:37.600 --> 00:15:42.400]  我必會養活你們和你們的家人
[00:15:42.400 --> 00:15:45.040]  約瑟用很具體的行動告訴他
[00:15:45.040 --> 00:15:49.520]  我會怎樣照顧你們的家人
[00:15:49.520 --> 00:15:50.800]  所以約瑟在這裡說
[00:15:50.800 --> 00:15:52.400]  短短的經文就是說
[00:15:52.400 --> 00:15:53.440]  說完不用怕
[00:15:53.440 --> 00:15:54.160]  說完一段話
[00:15:54.160 --> 00:15:56.080]  然後再說你們不用怕
[00:15:56.080 --> 00:15:57.520]  向他們保證
[00:15:57.520 --> 00:16:00.080]  他不但不會以惡報惡
[00:16:00.080 --> 00:16:03.520]  還會繼續照顧你們的家人
[00:16:03.520 --> 00:16:05.520]  約瑟不念舊惡
[00:16:05.520 --> 00:16:07.760]  還用實際的行動證明
[00:16:07.760 --> 00:16:09.520]  他真的會善待他們
[00:16:09.520 --> 00:16:13.200]  繼續供養他們家人的需要
[00:16:13.200 --> 00:16:16.240]  在這裡一段經文裡
[00:16:16.240 --> 00:16:20.240]  也可見到約瑟安慰他的哥哥
[00:16:20.240 --> 00:16:24.000]  兩次叫他們不用怕
[00:16:24.000 --> 00:16:28.880]  也反映了約瑟的哥哥真的很害怕
[00:16:28.880 --> 00:16:33.200]  雖然可以說在這段經文裡看到
[00:16:33.200 --> 00:16:36.960]  一方面看到上帝怎樣將惡變成善
[00:16:36.960 --> 00:16:39.440]  另一方面也讓我們看到
[00:16:39.440 --> 00:16:42.720]  人在犯罪的過程中
[00:16:42.720 --> 00:16:47.280]  仍然要承擔著犯罪的後果
[00:16:47.280 --> 00:16:51.360]  他的哥哥在17年的心裡被困擾
[00:16:51.360 --> 00:16:55.680]  很恐慌地過了17年的生活
[00:16:55.680 --> 00:16:57.920]  在最後一段說話
[00:16:57.920 --> 00:17:02.080]  約瑟用了親愛的話安慰他們
[00:17:02.080 --> 00:17:04.320]  親愛的話的意思是
[00:17:04.320 --> 00:17:07.200]  約瑟對著他們的心說話
[00:17:07.200 --> 00:17:09.600]  即是對著他們的心
[00:17:09.600 --> 00:17:12.560]  按照他們心靈的需要
[00:17:12.560 --> 00:17:14.480]  向著他們的心說話
[00:17:14.480 --> 00:17:15.520]  安慰他們
[00:17:15.520 --> 00:17:18.480]  讓他們得到一個安心
[00:17:18.480 --> 00:17:21.600]  和讓他們知道約瑟保證
[00:17:21.600 --> 00:17:25.280]  一定會繼續照顧他們
[00:17:25.280 --> 00:17:26.240]  在這段經文裡
