
[00:00:00.000 --> 00:00:02.000]  以色列人告訴我們
[00:02:12.000 --> 00:02:15.000]  今天我們跳了第四章不說
[00:02:15.000 --> 00:02:18.000]  因為第四章說什麼
[00:02:18.000 --> 00:02:22.000]  簡單你可以回去再看
[00:02:22.000 --> 00:02:24.000]  第四章比較複雜的
[00:02:24.000 --> 00:02:25.000]  我也不在這裡交代了
[00:02:25.000 --> 00:02:27.000]  因為時間不夠
[00:02:27.000 --> 00:02:29.000]  時序有些複雜的
[00:02:29.000 --> 00:02:33.000]  波斯帝國最初的兩個皇帝
[00:02:33.000 --> 00:02:36.000]  古列和大利烏
[00:02:36.000 --> 00:02:38.000]  都是很寬容
[00:02:38.000 --> 00:02:40.000]  很雄才偉略
[00:02:40.000 --> 00:02:43.000]  對猶太人相當好的皇帝
[00:02:43.000 --> 00:02:45.000]  跟著那些就差一點
[00:02:45.000 --> 00:02:48.000]  尤其是亞達舍西都是比較差的
[00:02:48.000 --> 00:02:50.000]  第四章雖然說到亞達舍西
[00:02:50.000 --> 00:02:53.000]  其實那件事是發生在大利烏
[00:02:53.000 --> 00:02:58.000]  和古列早期的皇帝那段時間
[00:02:58.000 --> 00:03:01.000]  至於為什麼會時序調了上去
[00:03:01.000 --> 00:03:03.000]  這個我們不慢慢詳細來討論
[00:03:03.000 --> 00:03:04.000]  不過無論如何
[00:03:04.000 --> 00:03:05.000]  那件事有相似的地方
[00:03:05.000 --> 00:03:08.000]  一會兒我會解釋給大家看
[00:03:08.000 --> 00:03:11.000]  今天大家要做一點點主要學的功夫
[00:03:11.000 --> 00:03:13.000]  記下那些年代
[00:03:13.000 --> 00:03:16.000]  記住那些地圖
[00:03:16.000 --> 00:03:20.000]  其實不是很難
[00:03:20.000 --> 00:03:25.000]  剛才說為什麼這個夢想會變成
[00:03:25.000 --> 00:03:27.000]  是一個惡夢
[00:03:27.000 --> 00:03:29.000]  當以色列人很開心
[00:03:29.000 --> 00:03:30.000]  充滿感恩
[00:03:30.000 --> 00:03:32.000]  開始見這個聖殿的時候
[00:03:32.000 --> 00:03:34.000]  第四章告訴你
[00:03:34.000 --> 00:03:35.000]  就有人戳背脊
[00:03:35.000 --> 00:03:36.000]  這個是事實
[00:03:36.000 --> 00:03:38.000]  幾千年都是這樣
[00:03:38.000 --> 00:03:40.000]  昨天你也是這樣
[00:03:40.000 --> 00:03:41.000]  在辦公室
[00:03:41.000 --> 00:03:43.000]  不值得
[00:03:43.000 --> 00:03:44.000]  聖經說過
[00:03:44.000 --> 00:03:46.000]  當地的撒瑪利亞人
[00:03:46.000 --> 00:03:48.000]  其實都是以前的兄弟
[00:03:48.000 --> 00:03:49.000]  不同的字牌
[00:03:49.000 --> 00:03:51.000]  不過他們的恩怨情仇
[00:03:51.000 --> 00:03:53.000]  那些仇口我們今天也不交代
[00:03:53.000 --> 00:03:54.000]  慢慢去研究
[00:03:54.000 --> 00:03:55.000]  你就知道
[00:03:55.000 --> 00:03:56.000]  可以推到北國和南國
[00:03:56.000 --> 00:03:59.000]  猶大和以色列那時候
[00:03:59.000 --> 00:04:00.000]  總而言之
[00:04:00.000 --> 00:04:01.000]  這班撒瑪利亞人
[00:04:01.000 --> 00:04:03.000]  見到猶太人
[00:04:03.000 --> 00:04:04.000]  在波斯帝國
[00:04:04.000 --> 00:04:06.000]  大家知道波斯帝國在哪裡嗎
[00:04:06.000 --> 00:04:09.000]  就是今天伊拉克伊朗那裡
[00:04:09.000 --> 00:04:11.000]  這麼遠回來
[00:04:11.000 --> 00:04:13.000]  要在原址重建聖殿的時候
[00:04:13.000 --> 00:04:15.000]  這班人當然不爽
[00:04:15.000 --> 00:04:16.000]  這是我的地方
[00:04:16.000 --> 00:04:17.000]  於是他們就介意
[00:04:17.000 --> 00:04:18.000]  不如我們幫忙
[00:04:18.000 --> 00:04:20.000]  猶太人你不用幫忙
[00:04:20.000 --> 00:04:22.000]  我們要做我們的工作
[00:04:22.000 --> 00:04:23.000]  不是他們小器
[00:04:23.000 --> 00:04:25.000]  而是他們根本就一直以來
[00:04:25.000 --> 00:04:27.000]  他們兩個已經不是很合得來
[00:04:27.000 --> 00:04:30.000]  而且他們的背景很複雜
[00:04:30.000 --> 00:04:31.000]  這麼複雜背景
[00:04:31.000 --> 00:04:33.000]  大家一起合作
[00:04:33.000 --> 00:04:35.000]  就肯定很多問題會出
[00:04:35.000 --> 00:04:36.000]  而且他們知道
[00:04:36.000 --> 00:04:40.000]  這些本地的撒瑪利亞的居民
[00:04:40.000 --> 00:04:41.000]  不是很容易的
[00:04:41.000 --> 00:04:42.000]  他說幫忙
[00:04:42.000 --> 00:04:43.000]  其實是想搞破壞
[00:04:43.000 --> 00:04:44.000]  總而言之
[00:04:44.000 --> 00:04:45.000]  這些撒瑪利亞人
[00:04:45.000 --> 00:04:46.000]  見到這樣的時候
[00:04:46.000 --> 00:04:48.000]  就出了一個很絕的招數
[00:04:48.000 --> 00:04:50.000]  就找了他們的省長出馬
[00:04:50.000 --> 00:04:52.000]  就寫了封信給
[00:04:52.000 --> 00:04:55.000]  遠在首都的波斯帝國的皇帝
[00:04:55.000 --> 00:04:56.000]  告訴你
[00:04:56.000 --> 00:04:59.000]  這班人在這裡建聖殿和建城牆
[00:04:59.000 --> 00:05:02.000]  其實他想搞革命
[00:05:02.000 --> 00:05:03.000]  搞獨立
[00:05:03.000 --> 00:05:04.000]  獨立了之後
[00:05:04.000 --> 00:05:05.000]  給他建好
[00:05:05.000 --> 00:05:07.000]  你就不用再在他們身上
[00:05:07.000 --> 00:05:09.000]  收到任何的繳稅
[00:05:09.000 --> 00:05:11.000]  那麼皇帝一看到這封信
[00:05:11.000 --> 00:05:13.000]  不知道頭不知道尾
[00:05:13.000 --> 00:05:14.000]  不行
[00:05:14.000 --> 00:05:15.000]  這樣都搞得定
[00:05:15.000 --> 00:05:17.000]  於是就下了一個命令
[00:05:17.000 --> 00:05:19.000]  就要他們停止
[00:05:19.000 --> 00:05:20.000]  不准做
[00:05:20.000 --> 00:05:21.000]  所以第33節
[00:05:21.000 --> 00:05:22.000]  剛才我們讀一開始的時候
[00:05:22.000 --> 00:05:23.000]  就說
[00:05:23.000 --> 00:05:25.000]  一拿到這個令羽的時候
[00:05:25.000 --> 00:05:27.000]  這班仇敵就開心了
[00:05:27.000 --> 00:05:28.000]  立刻就走去
[00:05:28.000 --> 00:05:29.000]  強迫
[00:05:29.000 --> 00:05:32.000]  用武力強迫他們停止停工
[00:05:32.000 --> 00:05:33.000]  一停停了
[00:05:33.000 --> 00:05:35.000]  停了十年的時間
[00:05:35.000 --> 00:05:38.000]  接著24節就跳了十年了
[00:05:38.000 --> 00:05:40.000]  接著所以在耶路撒冷的神的殿
[00:05:40.000 --> 00:05:42.000]  工作停止了
[00:05:42.000 --> 00:05:45.000]  直到波斯王大利烏王再位第二年
[00:05:45.000 --> 00:05:47.000]  那麼第五章就說他們
[00:05:47.000 --> 00:05:49.000]  又來做過
[00:05:49.000 --> 00:05:50.000]  又重新開始
[00:05:50.000 --> 00:05:51.000]  大家看到了
[00:05:51.000 --> 00:05:52.000]  剛才我們讀過
[00:05:52.000 --> 00:05:53.000]  我們不會再慢慢再說
[00:05:53.000 --> 00:05:55.000]  大利烏王第二年
[00:05:55.000 --> 00:05:57.000]  是很重要的
[00:05:57.000 --> 00:05:59.000]  如果大家一直來北宣家
[00:05:59.000 --> 00:06:00.000]  你知道先幾天
[00:06:00.000 --> 00:06:05.000]  先幾個禮拜我們研究哈該書
[00:06:05.000 --> 00:06:06.000]  我相信你們會說到
[00:06:06.000 --> 00:06:07.000]  你一定會記得哈該書
[00:06:07.000 --> 00:06:08.000]  說來說去
[00:06:08.000 --> 00:06:09.000]  大利烏王二年
[00:06:09.000 --> 00:06:10.000]  有沒有留意
[00:06:10.000 --> 00:06:11.000]  如果不記得
[00:06:11.000 --> 00:06:12.000]  你就回去看一下
[00:06:12.000 --> 00:06:13.000]  幾多月發生什麼事
[00:06:13.000 --> 00:06:14.000]  幾多月發生什麼事
[00:06:14.000 --> 00:06:16.000]  你看看撒加利亞書
[00:06:16.000 --> 00:06:18.000]  又是說大利烏王第二年
[00:06:18.000 --> 00:06:20.000]  撒加利亞看到異象
[00:06:20.000 --> 00:06:22.000]  接著就叫以色列人
[00:06:22.000 --> 00:06:24.000]  重建聖殿
[00:06:24.000 --> 00:06:26.000]  大利烏王第二年是很重要的
[00:06:26.000 --> 00:06:27.000]  這裡就在這裡
[00:06:27.000 --> 00:06:28.000]  就說了
[00:06:28.000 --> 00:06:30.000]  以色列人說的
[00:06:30.000 --> 00:06:32.000]  所以聖經全部都扣在一起
[00:06:32.000 --> 00:06:33.000]  是對的
[00:06:33.000 --> 00:06:34.000]  很有趣的
[00:06:34.000 --> 00:06:35.000]  好
[00:06:35.000 --> 00:06:36.000]  我們不強調
[00:06:36.000 --> 00:06:38.000]  不照說這個歷史背景
[00:06:38.000 --> 00:06:40.000]  我要問一個問題
[00:06:40.000 --> 00:06:43.000]  為什麼波斯國王
[00:06:43.000 --> 00:06:45.000]  出爾反爾
[00:06:45.000 --> 00:06:46.000]  初初又這麼好
[00:06:46.000 --> 00:06:47.000]  說給你回去
[00:06:47.000 --> 00:06:49.000]  還會給所有支持的
[00:06:49.000 --> 00:06:51.000]  還給你一些木
[00:06:51.000 --> 00:06:52.000]  他們很好的
[00:06:52.000 --> 00:06:53.000]  這個古列
[00:06:53.000 --> 00:06:54.000]  為什麼突然間又變成
[00:06:54.000 --> 00:06:56.000]  這麼不肯幫他們守
[00:06:56.000 --> 00:06:58.000]  是不是只有人家戳背部就行
[00:06:58.000 --> 00:06:59.000]  原來不是的
[00:06:59.000 --> 00:07:00.000]  我們先解釋一下
[00:07:00.000 --> 00:07:02.000]  為什麼會變成一個噩夢
[00:07:02.000 --> 00:07:07.000]  聖經就沒有詳細交代
[00:07:07.000 --> 00:07:09.000]  不過就很幸運
[00:07:09.000 --> 00:07:12.000]  在我們的考古學裡面
[00:07:12.000 --> 00:07:13.000]  出現了一大批
[00:07:13.000 --> 00:07:15.000]  我們叫做巴比倫文獻
[00:07:15.000 --> 00:07:18.000]  或者是那些石碑
[00:07:18.000 --> 00:07:20.000]  所以伊斯蘭國
[00:07:20.000 --> 00:07:21.000]  砸爛了石碑
[00:07:21.000 --> 00:07:22.000]  就痛心到不得了
[00:07:22.000 --> 00:07:24.000]  這是人類永遠的損失
[00:07:24.000 --> 00:07:26.000]  那裡記載了
[00:07:26.000 --> 00:07:29.000]  補充了這段時間的歷史
[00:07:29.000 --> 00:07:31.000]  當時原來波斯發生了這樣的事
[00:07:31.000 --> 00:07:34.000]  大利烏王當然對猶太人很好
[00:07:34.000 --> 00:07:35.000]  猶太人有一批人
[00:07:35.000 --> 00:07:37.000]  就回去了起聖殿
[00:07:37.000 --> 00:07:41.000]  後來古列就死了
[00:07:41.000 --> 00:07:43.000]  古列死了之後
[00:07:43.000 --> 00:07:45.000]  跟著他的兒子的名字
[00:07:45.000 --> 00:07:46.000]  叫做Cambyses
[00:07:46.000 --> 00:07:47.000]  這個聖經沒有說
[00:07:47.000 --> 00:07:49.000]  金比斯
[00:07:49.000 --> 00:07:52.000]  金比斯他繼位之後
[00:07:52.000 --> 00:07:53.000]  他就喜歡打仗
[00:07:53.000 --> 00:07:56.000]  這個皇帝就離開他的國土
[00:07:56.000 --> 00:07:59.000]  就去打埃及帝國
[00:07:59.000 --> 00:08:02.000]  於是就遠道出征去打埃及帝國
[00:08:02.000 --> 00:08:04.000]  當他出征打埃及帝國的時候
[00:08:04.000 --> 00:08:06.000]  大家知道皇帝離開首都
[00:08:06.000 --> 00:08:07.000]  問題就出現了
[00:08:07.000 --> 00:08:09.000]  歷代都是這樣
[00:08:09.000 --> 00:08:10.000]  各個國家都是這樣
[00:08:10.000 --> 00:08:13.000]  就有一個假冒的人
[00:08:13.000 --> 00:08:15.000]  就拉攏著群臣
[00:08:15.000 --> 00:08:16.000]  就走出來說
[00:08:16.000 --> 00:08:20.000]  其實我是Cambyses的兄弟
[00:08:20.000 --> 00:08:22.000]  你們以為他死了
[00:08:22.000 --> 00:08:23.000]  其實就是我
[00:08:23.000 --> 00:08:25.000]  我沒有死
[00:08:25.000 --> 00:08:26.000]  現在他走去打仗
[00:08:26.000 --> 00:08:27.000]  不理國家
[00:08:27.000 --> 00:08:30.000]  不如等我來幫你做皇帝
[00:08:30.000 --> 00:08:32.000]  於是就散了他的位
[00:08:32.000 --> 00:08:34.000]  於是那個人叫做Gamata
[00:08:34.000 --> 00:08:35.000]  聖經也沒有說
[00:08:35.000 --> 00:08:38.000]  Gamata就在波斯帝國那裡
[00:08:38.000 --> 00:08:40.000]  就做了皇帝散了位
[00:08:40.000 --> 00:08:42.000]  他一散了位之後
[00:08:42.000 --> 00:08:43.000]  整個國就亂了
[00:08:43.000 --> 00:08:45.000]  因為皇帝走出去打仗
[00:08:45.000 --> 00:08:47.000]  遠水不能夠近火
[00:08:47.000 --> 00:08:51.000]  於是在波斯帝國裡面的行省
[00:08:51.000 --> 00:08:53.000]  就紛紛很多是獨立
[00:08:53.000 --> 00:08:54.000]  走了
[00:08:54.000 --> 00:08:55.000]  不理了
[00:08:55.000 --> 00:08:57.000]  因為其實帝國很大
[00:08:57.000 --> 00:08:59.000]  很多都不是他們的民族
[00:08:59.000 --> 00:09:00.000]  獨立
[00:09:00.000 --> 00:09:03.000]  於是這個Gamata就緊張了
[00:09:03.000 --> 00:09:06.000]  其實因為他自己都不知道應該怎麼辦
[00:09:06.000 --> 00:09:07.000]  所以就是這個時刻
[00:09:07.000 --> 00:09:09.000]  那些人寫封信上去給他
[00:09:09.000 --> 00:09:12.000]  就是這個Gamata收的
[00:09:12.000 --> 00:09:13.000]  就不是古烈收的
[00:09:13.000 --> 00:09:14.000]  你明白嗎
[00:09:14.000 --> 00:09:15.000]  古烈就很好的
[00:09:15.000 --> 00:09:16.000]  這個Gamata當然是
[00:09:16.000 --> 00:09:17.000]  我都不知道頭不知道尾
[00:09:17.000 --> 00:09:19.000]  突然間有人告訴我
[00:09:19.000 --> 00:09:21.000]  那個猶太人想獨立
[00:09:21.000 --> 00:09:23.000]  不行
[00:09:23.000 --> 00:09:24.000]  馬上停了他
[00:09:24.000 --> 00:09:26.000]  所以他就這件事就突然間
[00:09:26.000 --> 00:09:28.000]  就變成一個惡夢
[00:09:28.000 --> 00:09:30.000]  不單止是他受到反對
[00:09:30.000 --> 00:09:32.000]  並且有武力的鎮壓
[00:09:32.000 --> 00:09:33.000]  他們不可以做
[00:09:33.000 --> 00:09:34.000]  並且在這十年裡面
[00:09:34.000 --> 00:09:37.000]  這一幫回到本土的回歸猶太人
[00:09:37.000 --> 00:09:40.000]  在經濟上都受到很大的痛苦
[00:09:40.000 --> 00:09:42.000]  老實說
[00:09:42.000 --> 00:09:44.000]  猶太人在波斯帝國
[00:09:44.000 --> 00:09:46.000]  其實就不是很慘
[00:09:46.000 --> 00:09:49.000]  因為波斯帝國其實是很優待猶太人
[00:09:49.000 --> 00:09:50.000]  而猶太人也都很厲害
[00:09:50.000 --> 00:09:52.000]  做生意當然是
[00:09:52.000 --> 00:09:53.000]  很厲害
[00:09:53.000 --> 00:09:55.000]  有人研究說
[00:09:55.000 --> 00:09:57.000]  在當時波斯帝國的猶太人
[00:09:57.000 --> 00:10:00.000]  可能是建立了人類歷史裡面
[00:10:00.000 --> 00:10:02.000]  第一個的銀行系統
[00:10:02.000 --> 00:10:04.000]  由他們搞出來的
[00:10:04.000 --> 00:10:05.000]  所以很厲害
[00:10:05.000 --> 00:10:07.000]  所以也都不怪古烈
[00:10:07.000 --> 00:10:11.000]  對於這些猶太人都相當好的
[00:10:11.000 --> 00:10:15.000]  但是這一幫回到耶路撒冷的人
[00:10:15.000 --> 00:10:18.000]  離開了自己的家鄉之後
[00:10:18.000 --> 00:10:20.000]  波斯帝國之後
[00:10:20.000 --> 00:10:23.000]  就切斷了他們經濟的支援
[00:10:23.000 --> 00:10:24.000]  大家知道
[00:10:24.000 --> 00:10:26.000]  其實這一幫人都不水皮
[00:10:26.000 --> 00:10:28.000]  可能他們去本土的地方
[00:10:28.000 --> 00:10:30.000]  他們做生意都有錢的
[00:10:30.000 --> 00:10:32.000]  其中一個是官來的
[00:10:32.000 --> 00:10:34.000]  他回到耶路撒冷
[00:10:34.000 --> 00:10:36.000]  他憑著一股夢想
[00:10:36.000 --> 00:10:38.000]  我們要重建聖殿
[00:10:38.000 --> 00:10:40.000]  犧牲我們自己的家園
[00:10:40.000 --> 00:10:41.000]  那些收入
[00:10:41.000 --> 00:10:42.000]  那些富裕
[00:10:42.000 --> 00:10:44.000]  不要緊我們回去
[00:10:44.000 --> 00:10:45.000]  回去的時候
[00:10:45.000 --> 00:10:46.000]  憑著一股熱誠
[00:10:46.000 --> 00:10:48.000]  他們興建這個聖殿
[00:10:48.000 --> 00:10:50.000]  但是突然間現在停了
[00:10:50.000 --> 00:10:51.000]  突然間停了的時候
[00:10:51.000 --> 00:10:53.000]  他們繼續要經濟支出
[00:10:53.000 --> 00:10:55.000]  又回不了頭
[00:10:55.000 --> 00:10:57.000]  他們老鄉那幫支持
[00:10:57.000 --> 00:10:59.000]  他慢慢就沒有了
[00:10:59.000 --> 00:11:00.000]  這麼遠
[00:11:00.000 --> 00:11:01.000]  怎麼救得了他們
[00:11:01.000 --> 00:11:03.000]  所以他們孤立在這個地方
[00:11:03.000 --> 00:11:05.000]  在巴勒斯坦孤立了
[00:11:05.000 --> 00:11:06.000]  他們又沒有錢
[00:11:06.000 --> 00:11:08.000]  他們還要交四重稅
[00:11:08.000 --> 00:11:10.000]  第一他們要交給皇帝
[00:11:10.000 --> 00:11:12.000]  就是波斯王
[00:11:12.000 --> 00:11:14.000]  第二要交給一個
[00:11:14.000 --> 00:11:16.000]  差不多半個波斯帝國的行省
[00:11:16.000 --> 00:11:18.000]  就是說是一個很大的
[00:11:18.000 --> 00:11:20.000]  一個高的一個
[00:11:20.000 --> 00:11:25.000]  一個政府的一個機關
[00:11:25.000 --> 00:11:27.000]  然後他還要交本地稅
[00:11:27.000 --> 00:11:33.000]  然後他興建了這個聖殿之後
[00:11:33.000 --> 00:11:34.000]  他還要維修聖殿
[00:11:34.000 --> 00:11:36.000]  還要交聖殿稅
[00:11:36.000 --> 00:11:38.000]  所以他一交就要交四重的稅
[00:11:38.000 --> 00:11:39.000]  是很慘的
[00:11:39.000 --> 00:11:41.000]  經濟上很大的損失
[00:11:41.000 --> 00:11:43.000]  突然間他的夢想停了
[00:11:43.000 --> 00:11:44.000]  不讓人不讓興建
[00:11:44.000 --> 00:11:46.000]  又回不了頭
[00:11:46.000 --> 00:11:49.000]  於是就在那裡停留下來
[00:11:49.000 --> 00:11:51.000]  所以我又不是為猶太人
[00:11:51.000 --> 00:11:53.000]  就說幾句公道話
[00:11:53.000 --> 00:11:55.000]  你只是看哈蓋書
[00:11:55.000 --> 00:11:57.000]  你覺得猶太人真的很水皮
[00:11:57.000 --> 00:11:58.000]  又很差
[00:11:58.000 --> 00:12:00.000]  只是住在自己有天花板的房屋
[00:12:00.000 --> 00:12:02.000]  那就不理整個殿
[00:12:02.000 --> 00:12:04.000]  你還要讀哈蓋書
[00:12:04.000 --> 00:12:06.000]  這樣是不對的
[00:12:06.000 --> 00:12:07.000]  但是你有沒有留意
[00:12:07.000 --> 00:12:09.000]  住天花板的房屋
[00:12:09.000 --> 00:12:11.000]  有天花板就算好
[00:12:11.000 --> 00:12:14.000]  以前我們常滿就算有錢
[00:12:14.000 --> 00:12:16.000]  就是米缸有米
[00:12:16.000 --> 00:12:18.000]  其實他們很窮
[00:12:18.000 --> 00:12:19.000]  很慘
[00:12:19.000 --> 00:12:20.000]  換了你和我
[00:12:20.000 --> 00:12:21.000]  我也是很慘
[00:12:21.000 --> 00:12:23.000]  都知道他們根本經濟又不行
[00:12:23.000 --> 00:12:26.000]  於是又不讓他們興建聖殿
[00:12:26.000 --> 00:12:28.000]  這個夢想突然間停了
[00:12:28.000 --> 00:12:29.000]  敵人又整天都在那裡
[00:12:29.000 --> 00:12:30.000]  不能動
[00:12:30.000 --> 00:12:31.000]  那要做什麼
[00:12:31.000 --> 00:12:32.000]  沒辦法
[00:12:32.000 --> 00:12:33.000]  從頭再來
[00:12:33.000 --> 00:12:34.000]  於是做一些小生意
[00:12:34.000 --> 00:12:36.000]  或者做一些耕種
[00:12:36.000 --> 00:12:38.000]  剛剛才穩定的時候
[00:12:38.000 --> 00:12:40.000]  大理王二年
[00:12:40.000 --> 00:12:42.000]  才按照耶和華給他的感動
[00:12:42.000 --> 00:12:44.000]  說你們要再興建聖殿
[00:12:44.000 --> 00:12:45.000]  老實說換了你
[00:12:45.000 --> 00:12:46.000]  我都不願意
[00:12:46.000 --> 00:12:47.000]  搞什麼
[00:12:47.000 --> 00:12:49.000]  搞這麼久
[00:12:49.000 --> 00:12:50.000]  還有他興建聖殿
[00:12:50.000 --> 00:12:53.000]  那時候已經被人這樣嚇住了
[00:12:53.000 --> 00:12:55.000]  已經很多的困難
[00:12:55.000 --> 00:12:56.000]  現在再興建
[00:12:56.000 --> 00:12:58.000]  難保又碰見同樣的困難
[00:12:58.000 --> 00:12:59.000]  一樣興建不了
[00:12:59.000 --> 00:13:00.000]  只有一個空隙
[00:13:00.000 --> 00:13:02.000]  所以你可以明白
[00:13:02.000 --> 00:13:05.000]  猶太人當時他們那種面對的困難
[00:13:05.000 --> 00:13:06.000]  不過我們很感恩
[00:13:06.000 --> 00:13:08.000]  因為看見第五章
[00:13:08.000 --> 00:13:10.000]  猶太人就在這個時間
[00:13:10.000 --> 00:13:14.000]  因為先知的鼓勵
[00:13:14.000 --> 00:13:17.000]  和神而來的旨意
[00:13:17.000 --> 00:13:19.000]  猶太人就做
[00:13:19.000 --> 00:13:21.000]  吸一口氣就做
[00:13:21.000 --> 00:13:22.000]  怎樣都不管
[00:13:22.000 --> 00:13:23.000]  興建
[00:13:23.000 --> 00:13:24.000]  於是就興建
[00:13:24.000 --> 00:13:25.000]  這是很大的冒險
[00:13:25.000 --> 00:13:27.000]  你一興建的時候
[00:13:27.000 --> 00:13:28.000]  阻力又再來
[00:13:28.000 --> 00:13:29.000]  是不是肯定
[00:13:29.000 --> 00:13:31.000]  最重要的就是皇帝怎麼看
[00:13:31.000 --> 00:13:33.000]  果然
[00:13:33.000 --> 00:13:34.000]  第三節
[00:13:34.000 --> 00:13:36.000]  他說一興建的時候
[00:13:36.000 --> 00:13:38.000]  一個叫何西那邊的總督就來
[00:13:38.000 --> 00:13:39.000]  看看什麼事
[00:13:39.000 --> 00:13:41.000]  那個叫達奶
[00:13:41.000 --> 00:13:43.000]  達泰奶
[00:13:43.000 --> 00:13:45.000]  達奶就來問
[00:13:45.000 --> 00:13:47.000]  這個真是聰明人
[00:13:47.000 --> 00:13:48.000]  你看他問
[00:13:48.000 --> 00:13:49.000]  很簡單
[00:13:49.000 --> 00:13:51.000]  兩條問題
[00:13:51.000 --> 00:13:52.000]  你問我
[00:13:52.000 --> 00:13:54.000]  我覺得比現在的警察聰明
[00:13:54.000 --> 00:13:56.000]  第一
[00:13:56.000 --> 00:13:57.000]  誰下令給你的
[00:13:57.000 --> 00:13:58.000]  很清楚
[00:13:58.000 --> 00:14:00.000]  頂頭老闆是誰
[00:14:00.000 --> 00:14:01.000]  第二
[00:14:01.000 --> 00:14:02.000]  誰負責的
[00:14:02.000 --> 00:14:03.000]  誰的名字
[00:14:03.000 --> 00:14:04.000]  是負責這件事
[00:14:04.000 --> 00:14:05.000]  很清楚
[00:14:05.000 --> 00:14:06.000]  兩句就搞定
[00:14:06.000 --> 00:14:08.000]  這個人
[00:14:08.000 --> 00:14:10.000]  為什麼這麼聰明
[00:14:10.000 --> 00:14:12.000]  因為他的官是很高的
[00:14:12.000 --> 00:14:13.000]  他說何西那邊
[00:14:13.000 --> 00:14:14.000]  中文聖經很可惜
[00:14:14.000 --> 00:14:17.000]  沒有詳細譯完原文
[00:14:17.000 --> 00:14:19.000]  何西那邊
[00:14:19.000 --> 00:14:21.000]  何是什麼何
[00:14:21.000 --> 00:14:25.000]  當然不是約旦河
[00:14:26.000 --> 00:14:28.000]  是幼法拉底河
[00:14:28.000 --> 00:14:30.000]  底格里斯幼法拉底河
[00:14:30.000 --> 00:14:31.000]  大家看到嗎
[00:14:31.000 --> 00:14:32.000]  兩河流域
[00:14:32.000 --> 00:14:33.000]  那裡
[00:14:33.000 --> 00:14:35.000]  那條是很大的河
[00:14:35.000 --> 00:14:36.000]  你知道嗎
[00:14:36.000 --> 00:14:37.000]  那條河的西邊
[00:14:37.000 --> 00:14:40.000]  等於大概今天的沙地阿拉伯
