
[00:00:00.000 --> 00:00:04.000]  請大家翻到菲利比書第三章
[00:05:43.000 --> 00:05:48.000]  人子這個名詞在聖經裡有很多的含義
[00:05:48.000 --> 00:05:53.000]  但是其中之一就是說這是一個真的人
[00:05:53.000 --> 00:05:57.000]  我們沒有見過真的人是怎麼樣
[00:05:57.000 --> 00:06:02.000]  我們在耶穌的身上看見一個真的人是如何
[00:06:02.000 --> 00:06:06.000]  他真是表現了神的形象
[00:06:06.000 --> 00:06:11.000]  就是原來人被創造的時候那個真正的形象
[00:06:11.000 --> 00:06:16.000]  我們在基督裡也得到這個恩典
[00:06:16.000 --> 00:06:19.000]  我們能夠穿上新人
[00:06:19.000 --> 00:06:24.000]  這個新人就是恢復了神的形象的那個人
[00:06:24.000 --> 00:06:26.000]  神的形象是什麼
[00:06:26.000 --> 00:06:31.000]  就是真理的人意和聖典
[00:06:31.000 --> 00:06:34.000]  所以我們認識了基督的這一方面以後
[00:06:34.000 --> 00:06:37.000]  我們正式生出來一個很大的追求
[00:06:37.000 --> 00:06:42.000]  我們心裡面有一個很大的科目天賦
[00:06:42.000 --> 00:06:44.000]  你既然給我這個地位
[00:06:44.000 --> 00:06:46.000]  你既然給我這個恩典
[00:06:46.000 --> 00:06:48.000]  你既然給我這個英雄
[00:06:48.000 --> 00:06:51.000]  你既然把這個可能放在我的裡面
[00:06:51.000 --> 00:06:56.000]  求你帶領我一步一步的走在這條路上
[00:06:56.000 --> 00:07:00.000]  當我們得到新人在我們身上開始的時候
[00:07:00.000 --> 00:07:05.000]  我們不要忘記在哥羅西書第三章第十節
[00:07:05.000 --> 00:07:07.000]  有一句話說
[00:07:07.000 --> 00:07:11.000]  這新人漸漸更新
[00:07:11.000 --> 00:07:14.000]  我們得到新人在我們裡面開始了
[00:07:14.000 --> 00:07:16.000]  但是千萬不要忘記
[00:07:16.000 --> 00:07:21.000]  這一個新人要漸漸更新
[00:07:21.000 --> 00:07:25.000]  我們裡面所有的新生命是超自然的
[00:07:25.000 --> 00:07:27.000]  是supernatural
[00:07:27.000 --> 00:07:29.000]  但是這個supernatural life
[00:07:29.000 --> 00:07:32.000]  有一個natural road
[00:07:32.000 --> 00:07:34.000]  千萬不要忘記
[00:07:34.000 --> 00:07:36.000]  漸漸更新
[00:07:36.000 --> 00:07:38.000]  一步一步的在那長大
[00:07:38.000 --> 00:07:41.000]  一個小孩子的生命是supernatural
[00:07:41.000 --> 00:07:44.000]  因為他是神所給的
[00:07:44.000 --> 00:07:47.000]  但是這個小孩子要長大
[00:07:47.000 --> 00:07:48.000]  要學習
[00:07:48.000 --> 00:07:49.000]  要受訓練
[00:07:49.000 --> 00:07:50.000]  要營養
[00:07:50.000 --> 00:07:57.000]  他才能夠讓他裡面所有的那個成熟的可能性
[00:07:57.000 --> 00:08:00.000]  發揮出來成全
[00:08:00.000 --> 00:08:03.000]  我們裡面有神的形象
[00:08:03.000 --> 00:08:04.000]  已經開始了
[00:08:04.000 --> 00:08:08.000]  我們已經得到了這個新的生命在我們裡面
[00:08:08.000 --> 00:08:11.000]  我們為了要在這個夏令會裡面
[00:08:11.000 --> 00:08:14.000]  剛剛接受主的朋友同學們
[00:08:14.000 --> 00:08:16.000]  獻上衷心的感謝
[00:08:16.000 --> 00:08:19.000]  主的恩典在你們身上
[00:08:19.000 --> 00:08:20.000]  點明了
[00:08:20.000 --> 00:08:22.000]  主的恩典主的愛是大的
[00:08:22.000 --> 00:08:24.000]  吸引你們來
[00:08:24.000 --> 00:08:25.000]  感動了你們
[00:08:25.000 --> 00:08:27.000]  讓你們接受祂的恩典
[00:08:27.000 --> 00:08:31.000]  新的生命在你們接受主的那一刻
[00:08:31.000 --> 00:08:33.000]  又開始在你們裡面
[00:08:33.000 --> 00:08:36.000]  但是千萬不要忘記
[00:08:36.000 --> 00:08:39.000]  這個新人不過是剛剛開始
[00:08:39.000 --> 00:08:41.000]  還要漸漸更新
[00:08:41.000 --> 00:08:43.000]  你要學習
[00:08:43.000 --> 00:08:44.000]  你要追求
[00:08:44.000 --> 00:08:45.000]  你要努力
[00:08:45.000 --> 00:08:47.000]  你要愛慕
[00:08:47.000 --> 00:08:48.000]  你要接近主
[00:08:48.000 --> 00:08:50.000]  好讓這個新的生命
[00:08:50.000 --> 00:08:53.000]  這個新的人在你的身上
[00:08:53.000 --> 00:08:55.000]  漸漸長成
[00:08:55.000 --> 00:08:57.000]  實現出來
[00:08:57.000 --> 00:08:59.000]  大家都記得在中國歷史裡面
[00:08:59.000 --> 00:09:03.000]  有一個相當幽默的故事
[00:09:03.000 --> 00:09:05.000]  在戰國時代
[00:09:05.000 --> 00:09:07.000]  有一位政治家
[00:09:07.000 --> 00:09:09.000]  叫燕子
[00:09:09.000 --> 00:09:11.000]  上面一個日子
[00:09:11.000 --> 00:09:13.000]  下面一個平安的安
[00:09:13.000 --> 00:09:15.000]  燕子
[00:09:15.000 --> 00:09:17.000]  生涼生涯
[00:09:17.000 --> 00:09:19.000]  有一天被派到另外一個國家
[00:09:19.000 --> 00:09:20.000]  做特訓
[00:09:20.000 --> 00:09:23.000]  那個國王想羞辱他
[00:09:23.000 --> 00:09:24.000]  看不起他
[00:09:24.000 --> 00:09:27.000]  他們在做研習的時候
[00:09:27.000 --> 00:09:29.000]  那個國王就派人
[00:09:29.000 --> 00:09:31.000]  把許多囚犯
[00:09:31.000 --> 00:09:33.000]  罪犯帶到他們面前
[00:09:33.000 --> 00:09:34.000]  就對燕子說
[00:09:34.000 --> 00:09:36.000]  這是你們貴國的人
[00:09:36.000 --> 00:09:39.000]  你們貴國出這樣的人
[00:09:39.000 --> 00:09:42.000]  你們的國家一定不是個好國家
[00:09:42.000 --> 00:09:44.000]  他怎麼回答
[00:09:44.000 --> 00:09:46.000]  他說
[00:09:46.000 --> 00:09:51.000]  這個橙在大江一南
[00:09:51.000 --> 00:09:53.000]  就是很好的橙
[00:09:53.000 --> 00:09:55.000]  味道很好
[00:09:55.000 --> 00:09:56.000]  很甜
[00:09:56.000 --> 00:10:00.000]  但是如果把它移植到大江一北去
[00:10:00.000 --> 00:10:01.000]  變味了
[00:10:01.000 --> 00:10:02.000]  變成汁了
[00:10:02.000 --> 00:10:03.000]  一個木子邊
[00:10:03.000 --> 00:10:05.000]  一個汁油的汁
[00:10:05.000 --> 00:10:07.000]  不是橘子了
[00:10:07.000 --> 00:10:09.000]  變成了汁了
[00:10:09.000 --> 00:10:11.000]  也不好的橘子
[00:10:11.000 --> 00:10:13.000]  變相的橘子
[00:10:13.000 --> 00:10:16.000]  這個橘差得很重
[00:10:16.000 --> 00:10:20.000]  這些人原來在我們國家的時候是好人
[00:10:20.000 --> 00:10:22.000]  現在到了你們的國家
[00:10:22.000 --> 00:10:24.000]  變了壞人
[00:10:24.000 --> 00:10:26.000]  那個國王沒有話說
[00:10:26.000 --> 00:10:29.000]  我們基督徒的生活
[00:10:29.000 --> 00:10:31.000]  也要注意這件事
[00:10:31.000 --> 00:10:33.000]  我們裡面有生命不斷
[00:10:33.000 --> 00:10:36.000]  有一個超自然的新人在我們裡面
[00:10:36.000 --> 00:10:37.000]  不錯
[00:10:37.000 --> 00:10:39.000]  但是我們要想清楚
[00:10:39.000 --> 00:10:42.000]  我們生活的那個氣氛
[00:10:42.000 --> 00:10:46.000]  我們的那個樹林的土壤
[00:10:46.000 --> 00:10:47.000]  是什麼
[00:10:47.000 --> 00:10:49.000]  適合不適合
[00:10:49.000 --> 00:10:51.000]  我們那個靈命的發展
[00:10:51.000 --> 00:10:54.000]  我們一定要常常讀著的話
[00:10:54.000 --> 00:10:56.000]  我們一定要常常想著
[00:10:56.000 --> 00:11:00.000]  我們一定不要離開團體
[00:11:00.000 --> 00:11:02.000]  要和愛祖的人
[00:11:02.000 --> 00:11:04.000]  足足的人
[00:11:04.000 --> 00:11:05.000]  追求的人
[00:11:05.000 --> 00:11:08.000]  一同向著標竿之跑
[00:11:08.000 --> 00:11:10.000]  讓那些愛祖的人來影響你
[00:11:10.000 --> 00:11:12.000]  讓祖的話來引導你
[00:11:12.000 --> 00:11:14.000]  走在祖的路上
[00:11:14.000 --> 00:11:17.000]  這樣你裡面開始的那個新生命
[00:11:17.000 --> 00:11:20.000]  能夠一直一直的長大下去
[00:11:20.000 --> 00:11:21.000]  發展下去
[00:11:21.000 --> 00:11:24.000]  到了成熟的地步
[00:11:24.000 --> 00:11:26.000]  我們感謝祖
[00:11:26.000 --> 00:11:28.000]  祂是神的像
[00:11:28.000 --> 00:11:32.000]  你我也是神的像
[00:11:32.000 --> 00:11:33.000]  在這件事上
[00:11:33.000 --> 00:11:34.000]  我們認識基督
[00:11:34.000 --> 00:11:36.000]  我們也與祂合一
[00:11:36.000 --> 00:11:39.000]  有一節聖經非常的寶貴
[00:11:39.000 --> 00:11:43.000]  請大家翻到格林多後書第三章
[00:11:43.000 --> 00:11:45.000]  格林多後書第三章
[00:11:45.000 --> 00:11:50.000]  末了的一節第十八節
[00:11:50.000 --> 00:11:53.000]  我們眾人既然藏著臉
[00:11:53.000 --> 00:11:55.000]  則以看見祖的有光
[00:11:55.000 --> 00:11:58.000]  好像從鏡子裡反照
[00:11:58.000 --> 00:12:00.000]  就變成祖的形狀
[00:12:00.000 --> 00:12:02.000]  容上加容
[00:12:02.000 --> 00:12:07.000]  如同從祖的靈變成的
[00:12:07.000 --> 00:12:10.000]  這裡用一個比喻來講一個真理
[00:12:10.000 --> 00:12:12.000]  我們對著鏡子觀看
[00:12:12.000 --> 00:12:15.000]  我們在這個鏡子裡看見誰
[00:12:15.000 --> 00:12:18.000]  請大家回答我這個問題
[00:12:18.000 --> 00:12:22.000]  我們在這個鏡子裡看見誰
[00:12:22.000 --> 00:12:24.000]  有人說自己
[00:12:24.000 --> 00:12:26.000]  還有人說
[00:12:26.000 --> 00:12:27.000]  祖
[00:12:27.000 --> 00:12:28.000]  我聽見兩個聲音
[00:12:28.000 --> 00:12:29.000]  自己
[00:12:29.000 --> 00:12:32.000]  祖到底看見誰
[00:12:32.000 --> 00:12:33.000]  祖
[00:12:33.000 --> 00:12:37.000]  看見了看不見自己
[00:12:37.000 --> 00:12:38.000]  看見祖
[00:12:38.000 --> 00:12:39.000]  不是一個人
[00:12:39.000 --> 00:12:40.000]  兩個人
[00:12:40.000 --> 00:12:42.000]  我們在這個鏡子裡真是看見兩個人
[00:12:42.000 --> 00:12:45.000]  看見祖又看見自己
[00:12:45.000 --> 00:12:47.000]  在哪裡看見祖
[00:12:47.000 --> 00:12:48.000]  在祖的身
[00:12:48.000 --> 00:12:49.000]  在哪裡看見自己
[00:12:49.000 --> 00:12:52.000]  在祖的身邊看見自己
[00:12:52.000 --> 00:12:54.000]  在祖的身邊
[00:12:54.000 --> 00:12:55.000]  看見的那個自己
[00:12:55.000 --> 00:12:57.000]  跟你原來想的那個自己
[00:12:57.000 --> 00:12:59.000]  大大不同
[00:12:59.000 --> 00:13:01.000]  有的時候你自己想你如何如何
[00:13:01.000 --> 00:13:04.000]  有時候我自己以為我如何如何
[00:13:04.000 --> 00:13:05.000]  直到有一天
[00:13:05.000 --> 00:13:08.000]  我和祖並擺在那
[00:13:08.000 --> 00:13:10.000]  我在這個鏡子裡看見
[00:13:10.000 --> 00:13:12.000]  祖身邊的那個我的時候
[00:13:12.000 --> 00:13:13.000]  我的感覺
[00:13:13.000 --> 00:13:16.000]  我的認識完全不同了
[00:13:16.000 --> 00:13:18.000]  怎麼討厭自己
[00:13:18.000 --> 00:13:19.000]  怎麼恨惡自己
[00:13:19.000 --> 00:13:21.000]  怎麼輕視自己
[00:13:21.000 --> 00:13:23.000]  怎麼不好惡我那種感覺
[00:13:23.000 --> 00:13:26.000]  怎麼辱灰中懊悔自己
[00:13:26.000 --> 00:13:28.000]  我們那個時候
[00:13:28.000 --> 00:13:32.000]  真的知道自己本來的面目是如何了
[00:13:32.000 --> 00:13:34.000]  我們面對著這個鏡子
[00:13:34.000 --> 00:13:35.000]  看見了祖
[00:13:35.000 --> 00:13:38.000]  看見祖的時候我們看見自己
[00:13:38.000 --> 00:13:41.000]  這個時候我們才真的認識自己
[00:13:41.000 --> 00:13:43.000]  誰真的認識自己
[00:13:43.000 --> 00:13:45.000]  就是那個認識上帝的人
[00:13:45.000 --> 00:13:46.000]  就是那個認識
[00:13:46.000 --> 00:13:50.000]  主耶穌所表現的天父的人
[00:13:50.000 --> 00:13:53.000]  那個時候我們就認真認識了自己
[00:13:53.000 --> 00:13:55.000]  我們馬上生出一個追求的心
[00:13:55.000 --> 00:13:58.000]  說主啊我多麼不像你
[00:13:58.000 --> 00:13:59.000]  我多麼不像你
[00:13:59.000 --> 00:14:01.000]  求你幫助我
[00:14:01.000 --> 00:14:04.000]  我們從一個需要的心裡面來追求了
[00:14:04.000 --> 00:14:08.000]  主啊使我更加多像你一點
[00:14:08.000 --> 00:14:12.000]  在這裡給我們看見相祖的三個條件
[00:14:12.000 --> 00:14:14.000]  第一長著臉
[00:14:14.000 --> 00:14:17.000]  就是我們和祖中間沒有任何的隔膜
[00:14:17.000 --> 00:14:20.000]  如果在你和祖中間還有什麼隔膜
[00:14:20.000 --> 00:14:22.000]  你不能夠一直面對著
[00:14:22.000 --> 00:14:25.000]  你很難改變你的形狀
[00:14:25.000 --> 00:14:27.000]  像祖的樣子
[00:14:27.000 --> 00:14:29.000]  一定要把你和中間的那個隔膜
[00:14:29.000 --> 00:14:31.000]  我不管它是什麼
[00:14:31.000 --> 00:14:33.000]  只要聖靈光照著你
[00:14:33.000 --> 00:14:34.000]  讓你看出來
[00:14:34.000 --> 00:14:35.000]  讓你感覺到
[00:14:35.000 --> 00:14:36.000]  讓你靈會到
[00:14:36.000 --> 00:14:39.000]  在你和祖中間原來還有隔膜
[00:14:39.000 --> 00:14:41.000]  還有藍祖
[00:14:41.000 --> 00:14:44.000]  今天早上在這個夏令營會裡頭
[00:14:44.000 --> 00:14:46.000]  你把它除去
[00:14:46.000 --> 00:14:47.000]  這是第一個條件
[00:14:47.000 --> 00:14:49.000]  第二個條件
[00:14:49.000 --> 00:14:51.000]  與祖面對面
[00:14:51.000 --> 00:14:54.000]  看見祖的容光
[00:14:54.000 --> 00:14:56.000]  常常與祖面對面
[00:14:56.000 --> 00:14:57.000]  不是一年一次
[00:14:57.000 --> 00:14:59.000]  在夏令營會裡面與祖面對面
[00:14:59.000 --> 00:15:02.000]  常常與祖面對面
[00:15:02.000 --> 00:15:03.000]  接受祖的話
[00:15:03.000 --> 00:15:04.000]  在祖的話裡面
[00:15:04.000 --> 00:15:05.000]  在聖經裡面
[00:15:05.000 --> 00:15:07.000]  看見祖的面
[00:15:07.000 --> 00:15:09.000]  常常與祂面對面
[00:15:09.000 --> 00:15:10.000]  一定改變
[00:15:10.000 --> 00:15:12.000]  第三個條件
[00:15:12.000 --> 00:15:13.000]  莫里爾一直說
[00:15:13.000 --> 00:15:16.000]  如同從祖的靈變成了
[00:15:16.000 --> 00:15:18.000]  如果你的裡面沒有祖的靈
[00:15:18.000 --> 00:15:20.000]  你還是不能停止工作
[00:15:20.000 --> 00:15:21.000]  你還是不能改變
[00:15:21.000 --> 00:15:22.000]  第一個條件
[00:15:22.000 --> 00:15:25.000]  除去你和祖中間的隔膜藍祖
[00:15:25.000 --> 00:15:26.000]  第二個條件
[00:15:26.000 --> 00:15:28.000]  常常與祖面對面
[00:15:28.000 --> 00:15:29.000]  第三
[00:15:29.000 --> 00:15:32.000]  讓聖靈在你裡面自由的做工
[00:15:32.000 --> 00:15:33.000]  如果你沒有生命
[00:15:33.000 --> 00:15:35.000]  你就是沒有聖靈
[00:15:35.000 --> 00:15:36.000]  一個沒有生命的人
[00:15:36.000 --> 00:15:38.000]  還沒有同生結舊的人
[00:15:38.000 --> 00:15:40.000]  他不可能要發福
[00:15:40.000 --> 00:15:42.000]  他可能一時的熱心
[00:15:42.000 --> 00:15:43.000]  將絕學也修
[00:15:43.000 --> 00:15:45.000]  但是很快他就失望了
[00:15:45.000 --> 00:15:46.000]  他就絕望了
[00:15:46.000 --> 00:15:47.000]  他就放棄了
[00:15:47.000 --> 00:15:48.000]  他就停止了
[00:15:48.000 --> 00:15:50.000]  重生的就以後
[00:15:50.000 --> 00:15:52.000]  聖靈住在你的裡面
[00:15:52.000 --> 00:15:55.000]  聖靈在你的深處工作
[00:15:55.000 --> 00:15:57.000]  這三個條件合在一起
[00:15:57.000 --> 00:16:00.000]  就能夠使你變成祖的樣式
[00:16:00.000 --> 00:16:02.000]  而祖是神的樣式
[00:16:02.000 --> 00:16:05.000]  在抗戰的時候
[00:16:05.000 --> 00:16:08.000]  我在中國大陸
[00:16:08.000 --> 00:16:10.000]  在抗戰的時候
[00:16:10.000 --> 00:16:11.000]  有很多的抗戰標語
[00:16:11.000 --> 00:16:12.000]  到處都是
[00:16:12.000 --> 00:16:14.000]  哪裡人寫就寫
[00:16:14.000 --> 00:16:16.000]  有一天
[00:16:16.000 --> 00:16:18.000]  我在大陸的一個
[00:16:18.000 --> 00:16:20.000]  內地的城市裡面走的時候
[00:16:20.000 --> 00:16:22.000]  我看見一個大的墳場
[00:16:22.000 --> 00:16:25.000]  我想裡面不曉得葬了多少人
[00:16:25.000 --> 00:16:26.000]  都是墳墓
[00:16:26.000 --> 00:16:28.000]  這個墳場周圍有一個牆
[00:16:28.000 --> 00:16:31.000]  這個牆上有大的標語
[00:16:31.000 --> 00:16:32.000]  很大很大的字
[00:16:32.000 --> 00:16:35.000]  而且一裡一外都可以看見
[00:16:35.000 --> 00:16:37.000]  這個牆上說什麼呢
[00:16:37.000 --> 00:16:42.000]  出來抗戰到底
[00:16:42.000 --> 00:16:46.000]  這個問題在哪你們都知道
[00:16:46.000 --> 00:16:49.000]  看這個話是向誰說的
[00:16:49.000 --> 00:16:51.000]  是向這個牆裡面的說的呢
[00:16:51.000 --> 00:16:53.000]  還是向外面的說的
[00:16:53.000 --> 00:16:56.000]  如果向外面說的很好
[00:16:56.000 --> 00:16:57.000]  大家看一眼
[00:16:57.000 --> 00:16:59.000]  出來抗戰到底
[00:16:59.000 --> 00:17:01.000]  我這個抗戰的決心怎麼樣
[00:17:01.000 --> 00:17:03.000]  只有一個基地
[00:17:03.000 --> 00:17:05.000]  如果是對裡面的說的
[00:17:05.000 --> 00:17:07.000]  沒有用
[00:17:07.000 --> 00:17:08.000]  是人
[00:17:08.000 --> 00:17:09.000]  都是墳墓
[00:17:09.000 --> 00:17:11.000]  那個字寫得再大
[00:17:11.000 --> 00:17:15.000]  不是叫天天萬萬的人在那呼喊那個標語
[00:17:15.000 --> 00:17:16.000]  這沒有用
[00:17:16.000 --> 00:17:18.000]  因為它沒有生命
[00:17:18.000 --> 00:17:21.000]  如果我們裡面還沒有統生的生命
[00:17:21.000 --> 00:17:24.000]  我們永遠不可能起來跟從主
[00:17:24.000 --> 00:17:26.000]  我們也不會奉獻自己給主
[00:17:26.000 --> 00:17:29.000]  我們也不會學習主的樣式
[00:17:29.000 --> 00:17:32.000]  變成祂的樣式
[00:17:32.000 --> 00:17:34.000]  所以這三個條件不可少
[00:17:34.000 --> 00:17:36.000]  約翰福音八字三個條件
[00:17:36.000 --> 00:17:40.000]  刻在每一個有心追求的弟兄姊妹們心中
[00:17:40.000 --> 00:17:42.000]  如果你真的想追求
[00:17:42.000 --> 00:17:44.000]  你會很注意這三個條件
[00:17:44.000 --> 00:17:47.000]  因為這是你的道路
[00:17:47.000 --> 00:17:51.000]  我們再看另外兩節聖經對照之後
[00:17:51.000 --> 00:17:54.000]  我們就有得到那個信息
[00:17:54.000 --> 00:17:59.000]  請大家翻到約翰福音九章第五節
[00:17:59.000 --> 00:18:04.000]  約翰福音九章第五節
[00:18:04.000 --> 00:18:08.000]  我在世上的時候是世上的光
[00:18:08.000 --> 00:18:10.000]  這是主耶穌說的
[00:18:10.000 --> 00:18:12.000]  祂是世上的光
[00:18:12.000 --> 00:18:18.000]  我們再看馬太福音五章是四十五兩節
[00:18:18.000 --> 00:18:23.000]  馬太福音第五章是四十五兩節
[00:18:23.000 --> 00:18:25.000]  這是耶穌主的話
[00:18:25.000 --> 00:18:29.000]  主對門徒說你們是世上的光
[00:18:29.000 --> 00:18:33.000]  全照在山上是不能隱藏的
[00:18:33.000 --> 00:18:35.000]  人點燈不放在樓底下
[00:18:35.000 --> 00:18:37.000]  是放在燈台上
[00:18:37.000 --> 00:18:39.000]  就照亮一家的人
[00:18:39.000 --> 00:18:44.000]  你們的光也將這樣照在人前
[00:18:44.000 --> 00:18:48.000]  在這主說你們是世上的光
[00:18:48.000 --> 00:18:52.000]  基督經文說基督是世上的光
[00:18:52.000 --> 00:18:54.000]  哎呀這個認識怎麼寶貴
[00:18:54.000 --> 00:18:56.000]  這個黑暗的世界
[00:18:56.000 --> 00:19:00.000]  這個基督的光照多麼寶貴
[00:19:00.000 --> 00:19:04.000]  今天多少人生活在黑暗中
[00:19:04.000 --> 00:19:05.000]  理智上的黑暗
[00:19:05.000 --> 00:19:07.000]  心靈的黑暗
[00:19:07.000 --> 00:19:08.000]  道德的黑暗
[00:19:08.000 --> 00:19:09.000]  社會的黑暗
[00:19:09.000 --> 00:19:11.000]  政治上的黑暗
[00:19:11.000 --> 00:19:13.000]  真是一個可怕的大黑暗
[00:19:13.000 --> 00:19:16.000]  籠罩在這個地球上
[00:19:16.000 --> 00:19:17.000]  在這樣一個黑暗中
[00:19:17.000 --> 00:19:20.000]  如果一個人真的看見了基督的光
[00:19:20.000 --> 00:19:21.000]  多麼寶貴
[00:19:21.000 --> 00:19:23.000]  但是主不停止在這
[00:19:23.000 --> 00:19:25.000]  他對門徒說你們
[00:19:25.000 --> 00:19:28.000]  你們是世上的光
[00:19:28.000 --> 00:19:30.000]  我們認識的主是光
