
[00:00:00.000 --> 00:00:05.080]  自從九月初中學生小組
[00:07:28.800 --> 00:07:31.800]  因為經文說到
[00:07:31.800 --> 00:07:33.800]  若你這樣做的話
[00:07:33.800 --> 00:07:37.800]  愛父的心就不在他裡面了
[00:07:37.800 --> 00:07:39.800]  也就是說
[00:07:39.800 --> 00:07:42.800]  Eugene Peterson在Message的版本說
[00:07:42.800 --> 00:07:45.800]  當你愛世界和世界上的事物的時候
[00:07:45.800 --> 00:07:49.800]  這個愛世界將神的愛
[00:07:49.800 --> 00:07:51.800]  或愛神的向度
[00:07:51.800 --> 00:07:54.800]  被逼出去了
[00:07:54.800 --> 00:07:59.800]  我們的心只有這麼多空間
[00:07:59.800 --> 00:08:01.800]  當我們充滿著
[00:08:01.800 --> 00:08:05.800]  或被世界所佔據的時候
[00:08:05.800 --> 00:08:07.800]  融入神的空間
[00:08:07.800 --> 00:08:09.800]  或者我們領受神的愛
[00:08:09.800 --> 00:08:11.800]  或我們愛神的向度
[00:08:11.800 --> 00:08:13.800]  就少了很多
[00:08:13.800 --> 00:08:16.800]  說一個實際例子
[00:08:16.800 --> 00:08:19.800]  今早我早上是在營修
[00:08:19.800 --> 00:08:21.800]  營修完之後
[00:08:21.800 --> 00:08:24.800]  很戰戰兢兢地打開手機
[00:08:24.800 --> 00:08:28.800]  因為昨天我對李密普打了
[00:08:28.800 --> 00:08:29.800]  大家知道的
[00:08:29.800 --> 00:08:32.800]  我也是看球賽的
[00:08:32.800 --> 00:08:35.800]  李密普近來贏了三場
[00:08:35.800 --> 00:08:37.800]  贏了一些頂級球隊
[00:08:37.800 --> 00:08:39.800]  曼城也贏了
[00:08:39.800 --> 00:08:40.800]  真的很厲害
[00:08:40.800 --> 00:08:43.800]  昨晚就對榜尾那隊
[00:08:43.800 --> 00:08:45.800]  駱定諧、森林
[00:08:45.800 --> 00:08:48.800]  你們千萬不要追捧李密普
[00:08:48.800 --> 00:08:51.800]  因為你心臟病會隨時出現
[00:08:51.800 --> 00:08:52.800]  打開手機
[00:08:52.800 --> 00:08:53.800]  輸0比1
[00:08:53.800 --> 00:08:57.800]  我心裡馬上沉了一口氣
[00:08:57.800 --> 00:08:58.800]  不是吧
[00:08:58.800 --> 00:08:59.800]  對榜尾
[00:08:59.800 --> 00:09:00.800]  對第一是贏球
[00:09:00.800 --> 00:09:02.800]  對榜尾是輸球
[00:09:02.800 --> 00:09:04.800]  我在沉默了兩三分鐘
[00:09:04.800 --> 00:09:06.800]  那兩三分鐘發生了什麼事
[00:09:06.800 --> 00:09:08.800]  我剛才在營修的那些話語
[00:09:08.800 --> 00:09:09.800]  不見了
[00:09:09.800 --> 00:09:14.800]  我剛才好像很親近神
[00:09:14.800 --> 00:09:16.800]  突然間這兩三分鐘
[00:09:16.800 --> 00:09:18.800]  好像去了另一個世界
[00:09:18.800 --> 00:09:21.800]  好像對李密普輸球這件事
[00:09:21.800 --> 00:09:23.800]  世界上這件事
[00:09:23.800 --> 00:09:25.800]  佔據了我的心
[00:09:25.800 --> 00:09:26.800]  兩三分鐘
[00:09:26.800 --> 00:09:27.800]  明白嗎
[00:09:27.800 --> 00:09:31.800]  接著我就繼續去祈禱
[00:09:31.800 --> 00:09:32.800]  做其他事
[00:09:32.800 --> 00:09:34.800]  愛神的心
[00:09:34.800 --> 00:09:36.800]  或者這個世界上的事
[00:09:36.800 --> 00:09:37.800]  可以將我們
[00:09:37.800 --> 00:09:39.800]  不單止領受不到神的愛
[00:09:39.800 --> 00:09:44.800]  並且我們將愛的本質逼了出去
[00:09:44.800 --> 00:09:46.800]  好
[00:09:46.800 --> 00:09:48.800]  這裡在說什麼呢
[00:09:48.800 --> 00:09:53.800]  其實聖經也是這樣說的
[00:09:53.800 --> 00:09:58.800]  愛神和愛世界上的事
[00:09:58.800 --> 00:10:01.800]  都做了一個很明顯的對立
[00:10:01.800 --> 00:10:03.800]  包括以下這些經文
[00:10:03.800 --> 00:10:06.800]  大家都有很多不陌生的
[00:10:06.800 --> 00:10:08.800]  一個人不能侍奉兩個主
[00:10:08.800 --> 00:10:11.800]  不是重視這個
[00:10:11.800 --> 00:10:14.800]  重視這個就會輕視那個
[00:10:14.800 --> 00:10:16.800]  你們不能侍奉神
[00:10:16.800 --> 00:10:19.800]  又侍奉金錢、馬門
[00:10:19.800 --> 00:10:24.800]  底馬本來是保羅宣教團隊當中
[00:10:24.800 --> 00:10:26.800]  一個很重要的成員
[00:10:26.800 --> 00:10:29.800]  但是他因為貪愛這個世界
[00:10:29.800 --> 00:10:31.800]  離開了保羅
[00:10:31.800 --> 00:10:37.800]  愛世界就不再去參加宣教的服事
[00:10:37.800 --> 00:10:40.800]  二選其一
[00:10:40.800 --> 00:10:42.800]  亞各書說
[00:10:42.800 --> 00:10:45.800]  如果與世俗為友
[00:10:45.800 --> 00:10:49.800]  就是與神為敵
[00:10:49.800 --> 00:10:52.800]  沒有中間路線
[00:10:52.800 --> 00:10:53.800]  很可惜
[00:10:53.800 --> 00:10:57.800]  在世界和神當中
[00:10:57.800 --> 00:11:00.800]  不是兩者的
[00:11:00.800 --> 00:11:01.800]  是愛得我
[00:11:01.800 --> 00:11:02.800]  你一是愛神
[00:11:02.800 --> 00:11:04.800]  你一是愛世界
[00:11:04.800 --> 00:11:08.800]  所以為何約翰給了一個
[00:11:08.800 --> 00:11:13.800]  對信徒的提醒
[00:11:13.800 --> 00:11:17.800]  其實我們要時刻留意自己內心的世界
[00:11:17.800 --> 00:11:20.800]  內心究竟現在是什麼狀況
[00:11:20.800 --> 00:11:24.800]  這個世界能夠提供我們什麼滿足
[00:11:24.800 --> 00:11:26.800]  以致我們覺得很棒
[00:11:26.800 --> 00:11:30.800]  棒到追求這東西比追求神多
[00:11:30.800 --> 00:11:32.800]  愛這東西比愛神多
[00:11:32.800 --> 00:11:35.800]  究竟這個世界或世界上的事
[00:11:35.800 --> 00:11:39.800]  是什麼一回事這麼吸引世人
[00:11:39.800 --> 00:11:42.800]  包括信徒去追求
[00:11:42.800 --> 00:11:48.800]  約翰舉了三個例子
[00:11:48.800 --> 00:11:50.800]  向我們思考
[00:11:50.800 --> 00:11:54.800]  他提到這個世界包括肉體的情慾
[00:11:54.800 --> 00:11:56.800]  眼目的情慾
[00:11:56.800 --> 00:11:58.800]  和今生的驕傲
[00:11:58.800 --> 00:11:59.800]  三樣東西
[00:11:59.800 --> 00:12:02.800]  我們現在逐一去思考
[00:12:02.800 --> 00:12:05.800]  三樣東西究竟是什麼一回事
[00:12:05.800 --> 00:12:07.800]  第一
[00:12:07.800 --> 00:12:10.800]  肉體的情慾
[00:12:10.800 --> 00:12:13.800]  肉體的情慾這個字
[00:12:13.800 --> 00:12:18.800]  肉體這個字在新約聖經多次出現
[00:12:18.800 --> 00:12:20.800]  包括在加拉太書
[00:12:20.800 --> 00:12:23.800]  我們知道有屬靈的果子
[00:12:23.800 --> 00:12:25.800]  九種
[00:12:25.800 --> 00:12:27.800]  人愛喜樂和平
[00:12:27.800 --> 00:12:28.800]  人愛恩慈和善善
[00:12:28.800 --> 00:12:30.800]  信實溫柔節制
[00:12:30.800 --> 00:12:32.800]  在上文五章二十二節
[00:12:32.800 --> 00:12:34.800]  九種果子的上文說到
[00:12:34.800 --> 00:12:38.800]  一是跟著聖靈行事
[00:12:38.800 --> 00:12:40.800]  順從聖靈去行
[00:12:40.800 --> 00:12:42.800]  二是跟著肉體行事
[00:12:42.800 --> 00:12:44.800]  順從肉體去行
[00:12:44.800 --> 00:12:46.800]  什麼叫肉體的情慾
[00:12:46.800 --> 00:12:48.800]  加拉太書五章十九到二十一節
[00:12:48.800 --> 00:12:52.800]  列舉了很多不同
[00:12:52.800 --> 00:12:57.800]  有關肉體的表徵
[00:12:57.800 --> 00:13:00.800]  順從肉體的一回事
[00:13:00.800 --> 00:13:03.800]  包括當中
[00:13:03.800 --> 00:13:05.800]  我現在讀給大家聽
[00:13:05.800 --> 00:13:06.800]  奸淫污衛
[00:13:06.800 --> 00:13:07.800]  邪道拜偶像
[00:13:07.800 --> 00:13:10.800]  邪術仇恨憎敬
[00:13:10.800 --> 00:13:13.800]  忌恨擄奴
[00:13:13.800 --> 00:13:14.800]  結黨紛爭
[00:13:14.800 --> 00:13:16.800]  異端妒忌
[00:13:16.800 --> 00:13:18.800]  醉酒謊言等等
[00:13:18.800 --> 00:13:22.800]  這些肉體的情慾是什麼呢
[00:13:22.800 --> 00:13:28.800]  不單是愛上這些東西
[00:13:28.800 --> 00:13:30.800]  例如我喜歡喝咖啡
[00:13:30.800 --> 00:13:32.800]  沒有咖啡不行
[00:13:32.800 --> 00:13:34.800]  或者我喜歡吃榴槤
[00:13:34.800 --> 00:13:36.800]  沒有榴槤不行
[00:13:36.800 --> 00:13:39.800]  不單是想得到那些東西
[00:13:39.800 --> 00:13:41.800]  是說人的本質
[00:13:41.800 --> 00:13:44.800]  由罪性帶來一些
[00:13:44.800 --> 00:13:47.800]  外顯性的行為行徑
[00:13:47.800 --> 00:13:51.800]  而這些行徑是上帝不起悅的
[00:13:51.800 --> 00:13:54.800]  我又說一個實際例子給大家聽
[00:13:54.800 --> 00:13:59.800]  大家都吃過晚飯
[00:13:59.800 --> 00:14:01.800]  外出吃晚飯
[00:14:01.800 --> 00:14:06.800]  有一次我和師母去了西班牙某間餐廳吃晚飯
[00:14:06.800 --> 00:14:08.800]  師母坐在對面
[00:14:08.800 --> 00:14:10.800]  我坐在這裡
[00:14:10.800 --> 00:14:12.800]  我先去洗手間
[00:14:12.800 --> 00:14:13.800]  去完之後回來
[00:14:13.800 --> 00:14:15.800]  為什麼師母坐在我位置
[00:14:15.800 --> 00:14:16.800]  反過來
[00:14:16.800 --> 00:14:18.800]  師母坐在這邊
[00:14:18.800 --> 00:14:19.800]  然後她叫我坐在那邊
[00:14:19.800 --> 00:14:21.800]  我說難道風景比較美
[00:14:21.800 --> 00:14:24.800]  她又不是
[00:14:24.800 --> 00:14:26.800]  原來發生什麼事呢
[00:14:26.800 --> 00:14:30.800]  我們的卡位後面有三個男人
[00:14:30.800 --> 00:14:33.800]  已經在吃東西
[00:14:33.800 --> 00:14:37.800]  他們很開心
[00:14:37.800 --> 00:14:40.800]  神給我們有友誼
[00:14:40.800 --> 00:14:42.800]  有相處是好的
[00:14:42.800 --> 00:14:45.800]  大家有朋友一起聊天是挺好的
[00:14:45.800 --> 00:14:47.800]  我坐下來就知道發生什麼事
[00:14:47.800 --> 00:14:49.800]  為什麼師母要調位
[00:14:49.800 --> 00:14:51.800]  因為我坐下來後面
[00:14:51.800 --> 00:14:54.800]  每三句當中有兩句是髒話
[00:14:54.800 --> 00:14:56.800]  還是很大聲
[00:14:56.800 --> 00:14:58.800]  還是很順口
[00:14:58.800 --> 00:15:00.800]  然後我坐下來
[00:15:00.800 --> 00:15:02.800]  我不用30秒
[00:15:02.800 --> 00:15:03.800]  我已經進過侍應那裡
[00:15:03.800 --> 00:15:05.800]  我去轉桌子
[00:15:05.800 --> 00:15:07.800]  不要說師母受不了
[00:15:07.800 --> 00:15:08.800]  我真的受不了
[00:15:08.800 --> 00:15:11.800]  我轉去很遠很遠的桌子
[00:15:11.800 --> 00:15:16.800]  污穢的言語
[00:15:16.800 --> 00:15:18.800]  污穢
[00:15:18.800 --> 00:15:21.800]  從心而出的
[00:15:21.800 --> 00:15:25.800]  敵黨神的一些世界上的事
[00:15:25.800 --> 00:15:27.800]  夫妻之間
[00:15:27.800 --> 00:15:29.800]  神給我們一份很寶貴的禮物
[00:15:29.800 --> 00:15:31.800]  就是性愛
[00:15:31.800 --> 00:15:32.800]  很好的
[00:15:32.800 --> 00:15:33.800]  這份禮物
[00:15:33.800 --> 00:15:36.800]  不過如果是在夫妻之外發生的
[00:15:36.800 --> 00:15:40.800]  就帶來災難性的後果
[00:15:40.800 --> 00:15:49.800]  譬如酒類都是慶賀的
[00:15:49.800 --> 00:15:51.800]  你可以想像很多婚宴
[00:15:51.800 --> 00:15:53.800]  嘉雅婚宴有酒
[00:15:53.800 --> 00:15:56.800]  提摩太不惜
[00:15:56.800 --> 00:15:58.800]  寶娥都勸他斬味用點酒
[00:15:58.800 --> 00:16:00.800]  去醫他的腸胃
[00:16:00.800 --> 00:16:05.800]  酒帶來一些舒減壓力
[00:16:05.800 --> 00:16:07.800]  都是好的
[00:16:07.800 --> 00:16:10.800]  但如果是喝酒醉酒去駕駛
[00:16:10.800 --> 00:16:13.800]  就真是慘
[00:16:13.800 --> 00:16:14.800]  會引來忌
[00:16:14.800 --> 00:16:16.800]  很多世界上的事
[00:16:16.800 --> 00:16:19.800]  當你過了龍之後
[00:16:19.800 --> 00:16:20.800]  過了界線
[00:16:20.800 --> 00:16:21.800]  當你自己的內心
[00:16:21.800 --> 00:16:24.800]  被那樣東西所控制的時候
[00:16:24.800 --> 00:16:27.800]  而那樣東西占據著你的心的時候
[00:16:27.800 --> 00:16:29.800]  你愛神的心就沒有了
[00:16:29.800 --> 00:16:32.800]  那樣東西就成為你
[00:16:32.800 --> 00:16:37.800]  一生的控制和追求
[00:16:37.800 --> 00:16:39.800]  所以第一件事
[00:16:39.800 --> 00:16:41.800]  約翰給我們思想
[00:16:41.800 --> 00:16:43.800]  弟兄姊妹
[00:16:43.800 --> 00:16:46.800]  你們很開心選了耶穌基督
[00:16:46.800 --> 00:16:48.800]  你們肯認罪悔改
[00:16:48.800 --> 00:16:50.800]  跟神相交復和
[00:16:50.800 --> 00:16:52.800]  跟弟兄姊妹相交
[00:16:52.800 --> 00:16:54.800]  你們又彼此相愛
[00:16:54.800 --> 00:16:55.800]  要去學習
[00:16:55.800 --> 00:16:56.800]  愛身邊弟兄姊妹
[00:16:56.800 --> 00:16:57.800]  但你也要留心
[00:16:57.800 --> 00:16:59.800]  每一天這個世界
[00:16:59.800 --> 00:17:01.800]  向我們發出挑戰
[00:17:01.800 --> 00:17:04.800]  救我仍然在
[00:17:04.800 --> 00:17:05.800]  相信耶穌
[00:17:05.800 --> 00:17:07.800]  我們是走一條
[00:17:07.800 --> 00:17:10.800]  邁向完全成性的路
[00:17:10.800 --> 00:17:12.800]  每一天我們都有自己
[00:17:12.800 --> 00:17:14.800]  過去一些生命的軌跡
[00:17:14.800 --> 00:17:15.800]  存留一些東西
[00:17:15.800 --> 00:17:18.800]  控制著我們的內心
[00:17:18.800 --> 00:17:19.800]  而這些東西
[00:17:19.800 --> 00:17:21.800]  當我們不留心的時候
[00:17:21.800 --> 00:17:24.800]  就陷在那些控制當中
[00:17:24.800 --> 00:17:26.800]  而愛神的心
[00:17:26.800 --> 00:17:29.800]  就會減少
[00:17:29.800 --> 00:17:30.800]  因為那些東西
[00:17:30.800 --> 00:17:33.800]  佔據著我們的內心
[00:17:33.800 --> 00:17:34.800]  第二件事是什麼呢?
[00:17:34.800 --> 00:17:35.800]  第二件事是
[00:17:35.800 --> 00:17:37.800]  什麼可以佔據我們的內心?
[00:17:37.800 --> 00:17:38.800]  以至我們覺得
[00:17:38.800 --> 00:17:40.800]  那件事比神更加好的
[00:17:40.800 --> 00:17:41.800]  就是
[00:17:41.800 --> 00:17:44.800]  眼目的情慾
[00:17:44.800 --> 00:17:46.800]  一說到眼目的情慾
[00:17:46.800 --> 00:17:48.800]  大家可能聯想到
[00:17:48.800 --> 00:17:50.800]  馬太封第五章
[00:17:50.800 --> 00:17:52.800]  當耶穌說到
[00:17:52.800 --> 00:17:54.800]  五章二十七
[00:17:54.800 --> 00:17:56.800]  自己看見一個女人
[00:17:56.800 --> 00:17:58.800]  動了淫念
[00:17:58.800 --> 00:17:59.800]  妄自妄語
[00:17:59.800 --> 00:18:02.800]  跟她發生了關係
[00:18:02.800 --> 00:18:04.800]  眼目
[00:18:04.800 --> 00:18:06.800]  不過這個字也可以
[00:18:06.800 --> 00:18:09.800]  聯想到
[00:18:09.800 --> 00:18:12.800]  連繫於一段舊約經文
[00:18:12.800 --> 00:18:15.800]  就是傳道書四章八節
[00:18:15.800 --> 00:18:18.800]  因為那裡也說到眼目的情慾
[00:18:18.800 --> 00:18:19.800]  是說什麼呢?
[00:18:19.800 --> 00:18:20.800]  那裡說到
[00:18:20.800 --> 00:18:21.800]  有人孤單無義
[00:18:21.800 --> 00:18:23.800]  無子無兄
[00:18:23.800 --> 00:18:25.800]  竟然牢獨不息
[00:18:25.800 --> 00:18:30.800]  雖然他身邊沒有親人
[00:18:30.800 --> 00:18:31.800]  沒有兄弟
[00:18:31.800 --> 00:18:33.800]  但他不斷工作
[00:18:33.800 --> 00:18:36.800]  為何不斷工作呢?
[00:18:36.800 --> 00:18:42.800]  眼目不以錢財為足
[00:18:42.800 --> 00:18:43.800]  這個人不斷工作
[00:18:43.800 --> 00:18:44.800]  因為他覺得
[00:18:44.800 --> 00:18:47.800]  要不斷賺錢
[00:18:47.800 --> 00:18:48.800]  一萬元不夠
[00:18:48.800 --> 00:18:49.800]  要賺夠十萬
[00:18:49.800 --> 00:18:50.800]  十萬元不夠
[00:18:50.800 --> 00:18:51.800]  要一百萬
[00:18:51.800 --> 00:18:52.800]  一百萬不夠
[00:18:52.800 --> 00:18:53.800]  要一千萬
[00:18:53.800 --> 00:18:54.800]  不斷賺錢
[00:18:54.800 --> 00:18:56.800]  眼目見到錢的時候
[00:18:56.800 --> 00:19:00.800]  就被他所吸引
[00:19:00.800 --> 00:19:07.800]  這個眼目不以錢為足
[00:19:07.800 --> 00:19:10.800]  或者對錢的貪婪
[00:19:10.800 --> 00:19:13.800]  是一個我們需要去學習的
[00:19:13.800 --> 00:19:14.800]  我們知道
[00:19:14.800 --> 00:19:17.800]  這個世界沒有錢是不行的
[00:19:17.800 --> 00:19:18.800]  因為錢
[00:19:18.800 --> 00:19:19.800]  這個貨幣
[00:19:19.800 --> 00:19:21.800]  是帶給我們基本生活
[00:19:21.800 --> 00:19:23.800]  生存的條件
[00:19:23.800 --> 00:19:27.800]  沒有錢不能坐車
[00:19:27.800 --> 00:19:29.800]  沒有錢吃早餐
[00:19:29.800 --> 00:19:32.800]  這些是很實際的
[00:19:32.800 --> 00:19:37.800]  但我們如何好好地去管理
[00:19:37.800 --> 00:19:39.800]  或者去運用這些錢呢?
