
[00:00:00.000 --> 00:00:04.160]  很多人會說耶穌與撒瑪利亞的婦人聊天
[00:06:40.880 --> 00:06:44.120]  我們撒瑪利亞人都有這個說法
[00:06:44.120 --> 00:06:45.560]  就是將來有彌賽亞
[00:06:45.560 --> 00:06:46.960]  猶太人更加有
[00:06:46.960 --> 00:06:48.600]  將來彌賽亞來的時候
[00:06:48.600 --> 00:06:50.600]  什麼都說清楚
[00:06:50.600 --> 00:06:53.240]  其實她的意思是
[00:06:53.240 --> 00:06:55.680]  其實耶穌你這樣說也不算是最清楚
[00:06:55.680 --> 00:06:57.920]  不過將來彌賽亞來的時候
[00:06:57.920 --> 00:06:59.280]  就一清二楚了
[00:06:59.280 --> 00:07:01.320]  你的答案都是中期答案
[00:07:01.320 --> 00:07:02.880]  大家明白我的意思嗎
[00:07:02.880 --> 00:07:05.800]  然後耶穌就說
[00:07:05.800 --> 00:07:09.000]  你看看耶穌怎麼回答他
[00:07:09.000 --> 00:07:11.040]  耶穌就說
[00:07:11.040 --> 00:07:14.600]  現在跟你說話的就是了
[00:07:14.600 --> 00:07:17.360]  有沒有看到經文的進展
[00:07:17.360 --> 00:07:20.000]  這個經文根本很短
[00:07:20.000 --> 00:07:22.000]  是沒有浪費記載的
[00:07:22.000 --> 00:07:23.680]  每句都很短促
[00:07:23.680 --> 00:07:27.640]  以及很清楚帶出他的意思
[00:07:27.640 --> 00:07:31.560]  耶穌也不會再跟他推動敬拜的問題了
[00:07:31.560 --> 00:07:33.200]  現在題目又轉了
[00:07:33.200 --> 00:07:34.320]  去說彌賽亞了
[00:07:34.320 --> 00:07:35.560]  你有沒有留心
[00:07:35.560 --> 00:07:36.880]  很有趣
[00:07:36.880 --> 00:07:39.960]  然後四章一到四十二節
[00:07:39.960 --> 00:07:44.240]  其實就是關於耶穌和撒瑪利亞婦人談道的記錄
[00:07:44.240 --> 00:07:47.080]  他說的敬拜並不是唯一的題目
[00:07:47.080 --> 00:07:48.240]  留心
[00:07:48.240 --> 00:07:50.480]  也不是主要的題目
[00:07:50.480 --> 00:07:54.440]  不過當我去默想關於崇拜這個課題的時候
[00:07:54.440 --> 00:07:58.320]  我就馬上想到《約翰福音》第四章二十到二十六節
[00:07:58.320 --> 00:08:00.160]  當然你可以再看
[00:08:00.160 --> 00:08:02.520]  對我來說我會看第四章
[00:08:02.520 --> 00:08:03.560]  天上的敬拜
[00:08:03.560 --> 00:08:06.640]  不過今天我們不是說那些
[00:08:06.640 --> 00:08:11.600]  耶穌基督教訓我們的真正的崇拜是從心發出的
[00:08:11.600 --> 00:08:13.480]  地點也不是很重要
[00:08:13.480 --> 00:08:14.640]  應用是怎樣呢
[00:08:14.640 --> 00:08:16.720]  我們看看應用反思
[00:08:16.720 --> 00:08:19.680]  對我們來說
[00:08:19.680 --> 00:08:21.680]  謙卑在神的面前
[00:08:21.680 --> 00:08:26.960]  認真地去反思自己對崇拜的態度是非常重要的
[00:08:26.960 --> 00:08:31.760]  我們怎樣去看神對我們崇拜的要求呢
[00:08:31.760 --> 00:08:35.600]  我們可能會在認真思想的時候發覺
[00:08:35.600 --> 00:08:40.080]  原來自己其實有很多地方需要更正、改善
[00:08:40.080 --> 00:08:41.680]  這個是我自己的領受
[00:08:41.680 --> 00:08:42.920]  在這麼多
[00:08:42.920 --> 00:08:45.760]  我回想一下
[00:08:45.760 --> 00:08:46.720]  十幾歲
[00:08:46.720 --> 00:08:48.640]  我十七歲回去教會
[00:08:48.640 --> 00:08:50.200]  十八歲受洗
[00:08:50.200 --> 00:08:53.440]  都走過青年人的歲月
[00:08:53.440 --> 00:08:57.000]  反叛、挑戰、一言九鼎
[00:08:57.000 --> 00:08:58.120]  都試過了
[00:08:58.120 --> 00:09:00.520]  這些大家都明白的
[00:09:00.520 --> 00:09:04.080]  所以回看我們那個時候
[00:09:04.080 --> 00:09:06.080]  那個教會文化
[00:09:06.080 --> 00:09:09.040]  就是回去聽講道或者去陪靈會的講道
[00:09:09.040 --> 00:09:11.160]  是每餐都被人罵的
[00:09:11.160 --> 00:09:13.760]  那時候暑假的陪靈會
[00:09:13.760 --> 00:09:15.120]  九龍城浸信會
[00:09:15.120 --> 00:09:17.120]  我們是八點鐘
[00:09:17.120 --> 00:09:19.160]  八點鐘去找不到位置很麻煩
[00:09:19.160 --> 00:09:20.960]  七點半去
[00:09:20.960 --> 00:09:24.560]  去的時候那些講完的訊息都是責備我們不愛主
[00:09:24.560 --> 00:09:25.480]  貪愛世界
[00:09:25.480 --> 00:09:27.400]  其實那時候都沒有貪愛世界
[00:09:27.400 --> 00:09:29.120]  十幾歲哪有世界貪的
[00:09:29.120 --> 00:09:30.400]  但心裏面真的覺得
[00:09:30.400 --> 00:09:31.360]  哎呀真的不對
[00:09:31.360 --> 00:09:33.520]  整天想著這個世界都不是很對
[00:09:33.520 --> 00:09:34.440]  但是被人罵完
[00:09:34.440 --> 00:09:37.880]  第二晚又繼續七點半沒吃飯就去
[00:09:37.880 --> 00:09:39.680]  那種心態很古怪的
[00:09:39.680 --> 00:09:41.760]  那種被責備狂
[00:09:41.760 --> 00:09:43.320]  那時候是被人責備了
[00:09:43.320 --> 00:09:44.360]  我又不覺得被人責備
[00:09:44.360 --> 00:09:45.520]  真是無聊
[00:09:45.520 --> 00:09:47.720]  但是今天我回想這十幾二十年
[00:09:47.720 --> 00:09:49.280]  或者二三十年
[00:09:49.280 --> 00:09:53.240]  我都不是很覺得教會的講完是敢責備人的
[00:09:53.240 --> 00:09:54.560]  大家覺得是嗎?
[00:09:54.560 --> 00:09:57.400]  多數都遷就著來
[00:09:57.400 --> 00:10:01.960]  大家都不要令到大家覺得有種被挑戰的感覺
[00:10:01.960 --> 00:10:04.480]  或者被壓迫的感覺
[00:10:04.480 --> 00:10:07.160]  但是久而久之我會覺得
[00:10:07.160 --> 00:10:11.480]  其實會影響我們弟兄姊妹的信仰質素
[00:10:11.480 --> 00:10:14.200]  因為我們不會被人說我們錯的
[00:10:14.200 --> 00:10:15.480]  你沒有標準的
[00:10:15.480 --> 00:10:17.040]  你喜歡這樣就這樣
[00:10:17.040 --> 00:10:18.480]  所以今時今日
[00:10:18.480 --> 00:10:21.240]  都出現了一個很多元化的現象
[00:10:21.240 --> 00:10:23.240]  教會的弟兄姊妹的理解
[00:10:23.240 --> 00:10:24.480]  什麼都可以
[00:10:24.480 --> 00:10:26.960]  你發覺你想都想不到都會這樣
[00:10:26.960 --> 00:10:28.680]  因為已經沒有了一個
[00:10:28.680 --> 00:10:31.000]  以前是過分保守
[00:10:31.000 --> 00:10:33.440]  現在基本上就沒有什麼標準
[00:10:33.440 --> 00:10:34.560]  是不是這樣說?
[00:10:34.560 --> 00:10:36.960]  所以我自己的領受就是說
[00:10:36.960 --> 00:10:39.560]  其實這個鐘擺遲早要改變
[00:10:39.560 --> 00:10:42.160]  我想弟兄姊妹也都感覺到
[00:10:42.160 --> 00:10:43.400]  這樣下去
[00:10:43.400 --> 00:10:47.960]  我們其實跟神的關係是既近亦遠
[00:10:47.960 --> 00:10:49.520]  我不知道你們有沒有這樣的感覺
[00:10:49.520 --> 00:10:50.520]  所以我都
[00:10:50.520 --> 00:10:53.200]  凡是有領受的時候有感動
[00:10:53.200 --> 00:10:55.760]  或者是有反省或者觀察
[00:10:55.760 --> 00:11:00.320]  我都覺得是應該要說從善而利的話
[00:11:00.320 --> 00:11:01.760]  現在的社會
[00:11:01.760 --> 00:11:05.440]  就是跟耶穌的時代的社會是很不同
[00:11:05.440 --> 00:11:08.040]  我們的生活節奏是很緊張的
[00:11:08.040 --> 00:11:11.320]  不一定每個星期天是休息的
[00:11:11.320 --> 00:11:12.640]  以前的年代
[00:11:12.640 --> 00:11:16.000]  因為很多公司是有基督教的精神
[00:11:16.000 --> 00:11:17.720]  星期天是休息的
[00:11:17.720 --> 00:11:18.960]  但是今天
[00:11:18.960 --> 00:11:22.400]  很多弟兄姊妹星期天的手機都要開著
[00:11:22.400 --> 00:11:24.640]  最多來崇拜是震基
[00:11:24.640 --> 00:11:25.920]  做銀行的也是
[00:11:25.920 --> 00:11:27.360]  做紀律部隊的也是
[00:11:27.360 --> 00:11:29.000]  你不可以說關機
[00:11:29.000 --> 00:11:30.480]  不可以說找不到你的
[00:11:30.480 --> 00:11:31.760]  你不可以的
[00:11:31.760 --> 00:11:33.520]  所以根本無法休息
[00:11:33.520 --> 00:11:36.040]  現在很多教會都有星期六的崇拜
[00:11:36.040 --> 00:11:37.000]  晚堂
[00:11:37.000 --> 00:11:39.720]  你知道嗎?有些教會星期六早堂都有崇拜
[00:11:39.720 --> 00:11:40.840]  很過癮的
[00:11:40.840 --> 00:11:43.040]  我經常都被人邀請去星期六早上
[00:11:43.040 --> 00:11:44.560]  還要在大埔
[00:11:44.560 --> 00:11:46.960]  不過我的處理方法是很
[00:11:46.960 --> 00:11:49.080]  它是十一點崇拜的
[00:11:49.080 --> 00:11:51.160]  我在中環碼頭有一個307的
[00:11:51.160 --> 00:11:52.640]  是十點鐘才開的
[00:11:52.640 --> 00:11:54.320]  去到也十一點過後的
[00:11:54.320 --> 00:11:56.160]  他們的目者就很體諒
[00:11:56.160 --> 00:11:57.400]  行了你十一點多鐘
[00:11:57.400 --> 00:11:59.440]  我們找個人在車站接你去
[00:11:59.440 --> 00:12:00.560]  保證你不會走錯路
[00:12:00.560 --> 00:12:02.880]  來到的時候剛好就開始講道
[00:12:02.880 --> 00:12:05.200]  人家早上都可以的
[00:12:05.200 --> 00:12:07.760]  你不要說找個下午都可以的
[00:12:07.760 --> 00:12:09.120]  平日下午都有的
[00:12:09.120 --> 00:12:11.440]  柴灣教會好像長者崇拜是
[00:12:11.440 --> 00:12:13.880]  某週間的下午的
[00:12:13.880 --> 00:12:17.640]  所以主日的觀念其實已經很模糊
[00:12:17.640 --> 00:12:20.880]  崇拜不一定和主日掛鉤
[00:12:20.880 --> 00:12:23.040]  不過我自己會講
[00:12:23.040 --> 00:12:26.360]  崇拜本身的淵源是主日
[00:12:26.360 --> 00:12:29.200]  承繼的就是猶太人
[00:12:29.200 --> 00:12:32.360]  在星期六守安息日的精神
[00:12:32.360 --> 00:12:34.720]  守安息日就是不要做事
[00:12:34.720 --> 00:12:36.680]  精神的關鍵
[00:12:36.680 --> 00:12:38.720]  不要做事是什麼意思呢?
[00:12:38.720 --> 00:12:40.800]  是停止你手上的工
[00:12:40.800 --> 00:12:42.760]  讓神去主導
[00:12:42.760 --> 00:12:44.600]  即是平日你拼命做
[00:12:44.600 --> 00:12:47.600]  你用盡人的方法去做
[00:12:47.600 --> 00:12:50.120]  但總有一天你要放手
[00:12:50.120 --> 00:12:52.480]  安息日的精神就是要放手
[00:12:52.480 --> 00:12:56.760]  有些事你不可以用你人的方法去控制
[00:12:56.760 --> 00:13:01.240]  但是猶太人有時我覺得去到太盡
[00:13:01.240 --> 00:13:03.880]  原來聽聞是這樣的
[00:13:03.880 --> 00:13:08.000]  猶太人如果是某些社區裏面的猶太人
[00:13:08.000 --> 00:13:09.600]  或者是酒店
[00:13:09.600 --> 00:13:11.760]  以色列有些酒店
[00:13:11.760 --> 00:13:14.120]  他們是守安息日是星期六的
[00:13:14.120 --> 00:13:17.760]  有什麼構成他們要考慮呢?
[00:13:17.760 --> 00:13:20.040]  就是按電梯錶是叫做工作的
[00:13:20.040 --> 00:13:21.600]  即是你的電梯
[00:13:21.600 --> 00:13:23.600]  你的酒店有按電梯
[00:13:23.600 --> 00:13:25.200]  是會構成工作
[00:13:25.200 --> 00:13:28.160]  所以他們是會很有方法
[00:13:28.160 --> 00:13:29.520]  早一晚
[00:13:29.520 --> 00:13:31.440]  他的系統
[00:13:31.440 --> 00:13:33.160]  就令到他星期六
[00:13:33.160 --> 00:13:35.240]  那部電梯是層層停的
[00:13:35.240 --> 00:13:37.640]  你不需要按它都層層停的
[00:13:37.640 --> 00:13:39.320]  那你就是沒有工作
[00:13:39.320 --> 00:13:41.480]  沒有工作就是沒有違反安息日
[00:13:41.480 --> 00:13:42.480]  你明不明白我的意思?
[00:13:42.480 --> 00:13:44.320]  這是他們的做法
[00:13:44.320 --> 00:13:47.680]  但是他們想這些方法想得這麼厲害
[00:13:47.680 --> 00:13:49.840]  我們不一定要這樣學
[00:13:49.840 --> 00:13:50.920]  但是你要知道
[00:13:50.920 --> 00:13:55.000]  主日的崇拜是轉化了安息日的精神
[00:13:55.000 --> 00:13:57.600]  就集中在耶穌基督身上
[00:13:57.600 --> 00:14:00.200]  因為按日曆來計算
[00:14:00.200 --> 00:14:03.880]  耶穌在星期五被釘十字架
[00:14:03.880 --> 00:14:05.880]  星期日是復活的
[00:14:05.880 --> 00:14:07.840]  所以主日是要用來做什麼呢?
[00:14:07.840 --> 00:14:10.400]  是紀念耶穌基督死而復活
[00:14:10.400 --> 00:14:13.400]  來取代猶太人在星期六守安息日
[00:14:13.400 --> 00:14:14.480]  大家明不明白我的意思?
[00:14:14.480 --> 00:14:15.720]  就是這樣的
[00:14:15.720 --> 00:14:19.480]  同樣的我們在禮拜日敬拜主的時候
[00:14:19.480 --> 00:14:22.000]  就應該停下手上的工
[00:14:22.000 --> 00:14:23.480]  讓神主導
[00:14:23.480 --> 00:14:25.960]  我自己學習一件事就是說
[00:14:25.960 --> 00:14:30.320]  平日我們都盡了最大的努力來工作
[00:14:30.320 --> 00:14:33.560]  但是你和我都會發現有些事情
[00:14:33.560 --> 00:14:35.240]  我多努力去做
[00:14:35.240 --> 00:14:38.640]  有些位置我都不知道走左還是走右
[00:14:38.640 --> 00:14:39.840]  你明不明白我的意思?
[00:14:39.840 --> 00:14:43.480]  那個考慮和決定都是十五十六的
[00:14:43.480 --> 00:14:45.880]  在這個情況下我們都是人
[00:14:45.880 --> 00:14:46.800]  沒有智慧
[00:14:46.800 --> 00:14:48.400]  我們可以怎麼做呢?
[00:14:48.400 --> 00:14:50.240]  凡是過了星期日
[00:14:50.240 --> 00:14:52.000]  如果是星期六也好
[00:14:52.000 --> 00:14:53.920]  我就要學會一件事
[00:14:53.920 --> 00:14:55.440]  我要放手
[00:14:55.440 --> 00:14:57.760]  以及先不要想太多
[00:14:57.760 --> 00:14:59.120]  你不知道你明不明白我的意思?
[00:14:59.120 --> 00:15:00.840]  就是說在這樣的時間
[00:15:00.840 --> 00:15:02.440]  你敬拜的意思就是
[00:15:02.440 --> 00:15:04.600]  那件事我交給神
[00:15:04.600 --> 00:15:05.720]  你去帶領
[00:15:05.720 --> 00:15:10.200]  你去將那些我不看得清楚的事情
[00:15:10.200 --> 00:15:14.000]  你用你的方法讓我可以清楚
[00:15:14.000 --> 00:15:16.720]  譬如有時候
[00:15:16.720 --> 00:15:19.200]  究竟你
[00:15:19.200 --> 00:15:20.480]  簡單來說
[00:15:20.480 --> 00:15:21.960]  就當你禮拜日
[00:15:21.960 --> 00:15:24.040]  你想吃壽司
[00:15:24.040 --> 00:15:26.840]  你和你的家人想吃壽司還是西餐
[00:15:26.840 --> 00:15:28.360]  你如雨紅掌不知道怎麼決定
[00:15:28.360 --> 00:15:29.240]  因為
[00:15:29.240 --> 00:15:32.240]  你家人之中有一位喜歡吃壽司
[00:15:32.240 --> 00:15:34.160]  家人另一位就喜歡吃西餐
[00:15:34.160 --> 00:15:35.480]  你也不想得罪時
[00:15:35.480 --> 00:15:36.320]  你一過的時候
[00:15:36.320 --> 00:15:37.280]  你也不知道怎麼辦
[00:15:37.280 --> 00:15:38.240]  所以就祈禱
[00:15:38.240 --> 00:15:39.600]  神就令到
[00:15:39.600 --> 00:15:41.840]  譬如那間壽司店那天不開
[00:15:41.840 --> 00:15:43.120]  那就好了
[00:15:43.120 --> 00:15:44.360]  不是我不去
[00:15:44.360 --> 00:15:46.200]  那你兩個選擇之中
[00:15:46.200 --> 00:15:47.400]  有一個不行了
[00:15:47.400 --> 00:15:49.680]  那就沒人爭辯了
[00:15:49.680 --> 00:15:50.880]  有這樣的事情
[00:15:50.880 --> 00:15:51.720]  這個是小事
[00:15:51.720 --> 00:15:53.600]  但是有些事情的情況
[00:15:53.600 --> 00:15:54.880]  就是很大
[00:15:54.880 --> 00:15:57.920]  你公司開除誰呢?
[00:15:57.920 --> 00:15:59.200]  這樣就大事了
[00:15:59.200 --> 00:16:02.840]  你是要將事情交給神
[00:16:02.840 --> 00:16:04.320]  讓神去處理
[00:16:04.320 --> 00:16:05.560]  變成你做好人也好
[00:16:05.560 --> 00:16:06.240]  做醜人也好
[00:16:06.240 --> 00:16:07.680]  只是相差一線而已
[00:16:07.680 --> 00:16:09.680]  所以停在手上的供養神
[00:16:09.680 --> 00:16:12.160]  主導是主人的精神
[00:16:12.160 --> 00:16:15.280]  或者你套在周六崇拜也是一樣的
[00:16:15.280 --> 00:16:18.640]  只不過我們現在沒有上班下班的概念
[00:16:18.640 --> 00:16:20.280]  我們是天天工作的
[00:16:20.280 --> 00:16:21.400]  但是
[00:16:21.400 --> 00:16:26.400]  去崇拜其實我們不只是交個人出來這麼簡單
[00:16:26.400 --> 00:16:28.240]  而是你要心裏面
[00:16:28.240 --> 00:16:30.920]  你手上的東西
[00:16:30.920 --> 00:16:32.920]  我知道我要放手
[00:16:32.920 --> 00:16:35.120]  那東西不是我掌控的
[00:16:35.120 --> 00:16:37.120]  那東西是神掌控的
[00:16:37.120 --> 00:16:38.720]  我們需要教導弟兄姊妹
[00:16:38.720 --> 00:16:40.080]  主人崇拜的意義
