
[00:00:00.000 --> 00:00:04.000]  父神我們為了主耶穌感謝祢
[00:02:49.000 --> 00:02:54.000]  聖靈把能力給教會
[00:02:54.000 --> 00:03:00.000]  讓我們傳福音的時候有果效
[00:03:00.000 --> 00:03:02.000]  第二個要點
[00:03:02.000 --> 00:03:04.000]  七眼
[00:03:04.000 --> 00:03:07.000]  眼代表智慧
[00:03:07.000 --> 00:03:11.000]  或者說謀略
[00:03:11.000 --> 00:03:17.000]  七眼就是完全的智慧
[00:03:17.000 --> 00:03:21.000]  完美的謀略
[00:03:21.000 --> 00:03:25.000]  戰爭需要謀略
[00:03:25.000 --> 00:03:28.000]  不但需要能力
[00:03:28.000 --> 00:03:31.000]  還需要戰略
[00:03:31.000 --> 00:03:40.000]  聖靈也引導教會有好的福音戰略
[00:03:40.000 --> 00:03:43.000]  第三個要點
[00:03:43.000 --> 00:03:53.000]  這位聖靈奉神的差遣往普天下去
[00:03:53.000 --> 00:03:57.000]  這是聖靈的方向
[00:03:57.000 --> 00:04:02.000]  聖靈的運行是向外的
[00:04:02.000 --> 00:04:05.000]  往普天下去
[00:04:05.000 --> 00:04:08.000]  聖靈不是內向的
[00:04:08.000 --> 00:04:11.000]  永遠是外向的
[00:04:11.000 --> 00:04:14.000]  聖靈充滿我們的時候
[00:04:14.000 --> 00:04:18.000]  我們裡面得到充滿
[00:04:18.000 --> 00:04:20.000]  這是內向
[00:04:20.000 --> 00:04:22.000]  但是這個內向有一個目的
[00:04:22.000 --> 00:04:28.000]  就是要準備外向
[00:04:28.000 --> 00:04:33.000]  內向不是最後的目的
[00:04:33.000 --> 00:04:38.000]  我們被充滿不是最後的目的
[00:04:38.000 --> 00:04:44.000]  我們被充滿是為了流出去
[00:04:44.000 --> 00:04:45.000]  所以主耶穌說
[00:04:45.000 --> 00:04:47.000]  聖靈在我們裡面
[00:04:47.000 --> 00:04:48.000]  瞞著我們
[00:04:48.000 --> 00:04:52.000]  又好像活水的江河流出去
[00:04:52.000 --> 00:04:55.000]  聖靈在我們心裡面滿足我們
[00:04:55.000 --> 00:04:59.000]  又好像活水的江河流出去
[00:04:59.000 --> 00:05:05.000]  聖靈帶領教會向外傳福音
[00:05:05.000 --> 00:05:09.000]  這是教會的使命
[00:05:09.000 --> 00:05:13.000]  永遠不可停止
[00:05:13.000 --> 00:05:20.000]  什麼時候在大使命上停止了
[00:05:20.000 --> 00:05:25.000]  我們就漸漸的變成死海
[00:05:25.000 --> 00:05:28.000]  屬靈的死海
[00:05:28.000 --> 00:05:33.000]  死海是有入無出
[00:05:33.000 --> 00:05:44.000]  死可以代表停止傳福音教會的結果
[00:05:44.000 --> 00:05:51.000]  聖靈帶領各地的教會走這條路
[00:05:51.000 --> 00:05:54.000]  你看第20章
[00:05:54.000 --> 00:05:57.000]  第22章17節
[00:05:57.000 --> 00:06:03.000]  第17節
[00:06:03.000 --> 00:06:07.000]  聖靈和辛苦都說來
[00:06:07.000 --> 00:06:10.000]  聽見的人也該說來
[00:06:10.000 --> 00:06:12.000]  口渴的人也當來
[00:06:12.000 --> 00:06:16.000]  願意的都可以白白取生命的水汗
[00:06:16.000 --> 00:06:21.000]  聖靈一直的發出這個呼聲
[00:06:21.000 --> 00:06:24.000]  這個邀請來信福音的呼聲
[00:06:24.000 --> 00:06:28.000]  這個邀請來信福音的邀請
[00:06:28.000 --> 00:06:31.000]  來領受生命的水喝
[00:06:31.000 --> 00:06:33.000]  來領受生命的水來飲
[00:06:33.000 --> 00:06:38.000]  聖靈先發這個呼聲
[00:06:38.000 --> 00:06:41.000]  然後教會就是基督的辛苦
[00:06:41.000 --> 00:06:43.000]  響應這個呼聲
[00:06:43.000 --> 00:06:45.000]  然後教會就是基督的辛苦
[00:06:45.000 --> 00:06:47.000]  也都響應這個呼聲
[00:06:47.000 --> 00:06:50.000]  也和聖靈一起說來
[00:06:50.000 --> 00:06:53.000]  也都和聖靈一起說來
[00:06:53.000 --> 00:07:01.000]  我們出去目的是要人來到主的面前
[00:07:01.000 --> 00:07:03.000]  聖靈去
[00:07:03.000 --> 00:07:05.000]  帶著教會去
[00:07:05.000 --> 00:07:08.000]  目的是叫人來
[00:07:08.000 --> 00:07:12.000]  不是來到教會裏面
[00:07:12.000 --> 00:07:17.000]  而是來到主的面前
[00:07:17.000 --> 00:07:22.000]  這是聖靈工作的方向
[00:07:22.000 --> 00:07:27.000]  這是聖靈工作的戰略
[00:07:27.000 --> 00:07:29.000]  感謝主
[00:07:29.000 --> 00:07:32.000]  在教會歷史裏面
[00:07:32.000 --> 00:07:38.000]  聖靈一直的在奇妙的用智慧引導福音工作
[00:07:38.000 --> 00:07:43.000]  聖靈一直的在奇妙的用智慧引導福音工作
[00:07:43.000 --> 00:07:46.000]  奇妙的引導
[00:07:46.000 --> 00:07:53.000]  也可以說是出人意料之外的引導
[00:07:53.000 --> 00:07:58.000]  我們在聖經裏面要找幾個例子
[00:07:58.000 --> 00:08:03.000]  看看聖靈如何的奇妙的引導
[00:08:03.000 --> 00:08:11.000]  我們先看聖靈如何奇妙的引導主耶穌
[00:08:11.000 --> 00:08:17.000]  《馬太福音》第四章第一節
[00:08:17.000 --> 00:08:23.000]  《馬太福音》第四章第一節
[00:08:23.000 --> 00:08:28.000]  當時耶穌被聖靈引導抗耶
[00:08:28.000 --> 00:08:30.000]  受魔鬼的試探
[00:08:30.000 --> 00:08:34.000]  這是我們預料不到的一件事
[00:08:34.000 --> 00:08:39.000]  聖靈引導主耶穌到哪裏去?
[00:08:39.000 --> 00:08:42.000]  到抗耶去
[00:08:42.000 --> 00:08:43.000]  做什麼?
[00:08:43.000 --> 00:08:46.000]  受試探
[00:08:46.000 --> 00:08:48.000]  受誰的試探?
[00:08:48.000 --> 00:08:51.000]  受魔鬼的試探
[00:08:51.000 --> 00:08:57.000]  這豈不是和主導文剛剛相反嗎?
[00:08:57.000 --> 00:09:07.000]  主導文說:天父啊!求你救我們脫離試探
[00:09:07.000 --> 00:09:17.000]  但是在這裏聖靈引導主耶穌去受試探
[00:09:17.000 --> 00:09:21.000]  這是很奇妙的一件事
[00:09:21.000 --> 00:09:27.000]  主受試探有三個重要的意義
[00:09:27.000 --> 00:09:34.000]  第一 主是四十天受試探
[00:09:34.000 --> 00:09:39.000]  證明他得勝試探
[00:09:39.000 --> 00:09:42.000]  不是一次受試探
[00:09:42.000 --> 00:09:48.000]  一年四十天多次受試探
[00:09:48.000 --> 00:09:52.000]  他始終得勝
[00:09:52.000 --> 00:09:58.000]  證明了我們的主是得勝的主
[00:09:58.000 --> 00:10:01.000]  這是非常寶貴
[00:10:01.000 --> 00:10:07.000]  如果我們信的主是失敗的主
[00:10:07.000 --> 00:10:13.000]  一受試探就和我們一樣跌倒
[00:10:13.000 --> 00:10:17.000]  他不能做我們的救主
[00:10:17.000 --> 00:10:22.000]  他是完全得勝的救主
[00:10:22.000 --> 00:10:25.000]  第二個要點
[00:10:25.000 --> 00:10:34.000]  在這裏記載了撒旦怎樣侍奉主
[00:10:34.000 --> 00:10:37.000]  試探主
[00:10:37.000 --> 00:10:41.000]  試探的內容也寫下了
[00:10:41.000 --> 00:10:47.000]  教導我們怎樣注意魔鬼的試探
[00:10:47.000 --> 00:11:01.000]  主耶穌給我們留下了一個得勝魔鬼試探的榜樣
[00:11:01.000 --> 00:11:06.000]  看到魔鬼的詭計
[00:11:06.000 --> 00:11:11.000]  就不上他的當了
[00:11:11.000 --> 00:11:14.000]  不落在他的陷阱裏
[00:11:14.000 --> 00:11:16.000]  第三個要點
[00:11:16.000 --> 00:11:25.000]  主受了試探所以他了解我們的試探
[00:11:25.000 --> 00:11:30.000]  希伯來書四章十五節
[00:11:30.000 --> 00:11:32.000]  那裏這樣說
[00:11:32.000 --> 00:11:41.000]  我們的大祭司並非不能體恤我們的軟弱
[00:11:41.000 --> 00:11:47.000]  因為他也凡事受過試探
[00:11:47.000 --> 00:11:50.000]  和我們一樣
[00:11:50.000 --> 00:11:52.000]  他受過試探
[00:11:52.000 --> 00:11:56.000]  所以了解我們的試探
[00:11:56.000 --> 00:11:59.000]  能夠體恤我們
[00:11:59.000 --> 00:12:05.000]  在我們受試探的時候幫助我們
[00:12:05.000 --> 00:12:14.000]  所以聖靈就帶領主耶穌去受魔鬼的試探
[00:12:14.000 --> 00:12:19.000]  這是超過我們意料之外的
[00:12:19.000 --> 00:12:22.000]  但是非常奇妙
[00:12:22.000 --> 00:12:25.000]  非常寶貴
[00:12:25.000 --> 00:12:29.000]  對我們有極大的意義
[00:12:29.000 --> 00:12:35.000]  我們再看聖靈奇妙的引導
[00:12:35.000 --> 00:12:46.000]  請大家來看師徒行傳第八章
[00:12:46.000 --> 00:12:53.000]  先看二十六節再看二十九節
[00:12:53.000 --> 00:12:55.000]  再看二十六節
[00:12:55.000 --> 00:12:57.000]  師徒行傳八章二十六節
[00:12:57.000 --> 00:13:01.000]  有主的一個使者對腓力說:
[00:13:01.000 --> 00:13:03.000]  「起來,向南走!」
[00:13:03.000 --> 00:13:05.000]  再看二十九節
[00:13:05.000 --> 00:13:07.000]  再看二十九節
[00:13:07.000 --> 00:13:09.000]  聖靈對腓力說:
[00:13:09.000 --> 00:13:13.000]  「你去貼近那車走!」
[00:13:13.000 --> 00:13:18.000]  第二十六節說主的使者引導傳福音的腓力
[00:13:18.000 --> 00:13:22.000]  二十六節說主的使者引導傳福音的腓力
[00:13:22.000 --> 00:13:26.000]  二十九節說聖靈引導腓力
[00:13:26.000 --> 00:13:30.000]  二十九節說聖靈引導腓力
[00:13:30.000 --> 00:13:34.000]  使者和聖靈合作
[00:13:34.000 --> 00:13:39.000]  所以我們可以合在一起說是聖靈的引導
[00:13:39.000 --> 00:13:42.000]  合在一起我們可以說是聖靈的引導
[00:13:42.000 --> 00:13:45.000]  聖靈的引導也是出乎我們意料之外的
[00:13:45.000 --> 00:13:48.000]  這裡的引導也是出乎我們意料之外的
[00:13:48.000 --> 00:13:56.000]  當時腓力在薩瑪利亞城做一個非常好的工作
[00:13:56.000 --> 00:14:00.000]  很多人悔改信主
[00:14:00.000 --> 00:14:04.000]  有聖靈的大能的表現
[00:14:04.000 --> 00:14:08.000]  成功的福音工作
[00:14:08.000 --> 00:14:12.000]  但是正在這個時候
[00:14:12.000 --> 00:14:18.000]  聖靈引導他離開工作
[00:14:18.000 --> 00:14:22.000]  到僻靜的曠野
[00:14:22.000 --> 00:14:28.000]  這是出乎人意料之外的一件事
[00:14:28.000 --> 00:14:36.000]  但是事實上這是非常大的戰略
[00:14:36.000 --> 00:14:41.000]  有一個人在曠野坐車
[00:14:41.000 --> 00:14:51.000]  他是非洲的埃提亞伯國的有權律的太監
[00:14:51.000 --> 00:14:59.000]  他和國王和國家的皇帝有密切的關係
[00:14:59.000 --> 00:15:04.000]  他是一個很虔誠的猶太教徒
[00:15:04.000 --> 00:15:09.000]  他每年一次從他的本國到耶路撒冷去禮拜神
[00:15:09.000 --> 00:15:14.000]  他每年一次從他的本國到耶路撒冷去禮拜神
[00:15:14.000 --> 00:15:16.000]  現在回來了
[00:15:16.000 --> 00:15:19.000]  在回國的路上
[00:15:19.000 --> 00:15:21.000]  在曠野中
[00:15:21.000 --> 00:15:23.000]  他做什麼呢?
[00:15:23.000 --> 00:15:27.000]  他在那裡讀舊約聖經
[00:15:27.000 --> 00:15:34.000]  讀到先知以色列書53章的預言
[00:15:34.000 --> 00:15:38.000]  預言主耶穌為我們贖罪
[00:15:38.000 --> 00:15:47.000]  好像被殺的羔羊擔當我們的罪
[00:15:47.000 --> 00:15:50.000]  在他這樣讀的時候
[00:15:50.000 --> 00:15:53.000]  他出聲地讀出來
[00:15:53.000 --> 00:15:55.000]  不是默默地讀
[00:15:55.000 --> 00:15:59.000]  就表示他很用心
[00:15:59.000 --> 00:16:02.000]  聖靈在聖靈的引導之下
[00:16:02.000 --> 00:16:04.000]  貼近那個車走的時候
[00:16:04.000 --> 00:16:06.000]  聽得清清楚楚
[00:16:06.000 --> 00:16:09.000]  聖靈引導肥力
[00:16:09.000 --> 00:16:11.000]  貼近他的車走的時候
[00:16:11.000 --> 00:16:13.000]  靠近他就聽得清清楚楚
[00:16:13.000 --> 00:16:15.000]  因為肥力很熟悉聖經
[00:16:15.000 --> 00:16:18.000]  一聽就知道是什麼經文
[00:16:18.000 --> 00:16:19.000]  因為肥力很熟悉聖經
[00:16:19.000 --> 00:16:22.000]  所以他一聽就知道是哪一道經文
[00:16:22.000 --> 00:16:25.000]  立刻抓住那個機會
[00:16:25.000 --> 00:16:27.000]  和他談話
[00:16:27.000 --> 00:16:33.000]  最後讓他認識耶穌基督
[00:16:33.000 --> 00:16:37.000]  那個太監接受了耶穌基督
[00:16:37.000 --> 00:16:43.000]  帶著他的新的信仰回國
[00:16:43.000 --> 00:16:51.000]  那就是福音在非洲的那個國家的開始
[00:16:51.000 --> 00:16:55.000]  教會歷史告訴我們
[00:16:55.000 --> 00:17:03.000]  福音就這樣迅速地在那個國家傳開了
[00:17:03.000 --> 00:17:07.000]  在諸侯第五世紀的時候
[00:17:07.000 --> 00:17:12.000]  那個國家就成為了基督教的國家
[00:17:12.000 --> 00:17:19.000]  你看聖靈的戰略是何等的奇妙
[00:17:19.000 --> 00:17:23.000]  當時是沒有人了解
[00:17:23.000 --> 00:17:27.000]  但是肥力很信服
[00:17:27.000 --> 00:17:30.000]  他照著去做
[00:17:30.000 --> 00:17:34.000]  雖然不明白還是信服
[00:17:34.000 --> 00:17:38.000]  結果有這麼大的果效
[00:17:38.000 --> 00:17:45.000]  如果他單單在薩馬利亞城工作
[00:17:45.000 --> 00:17:48.000]  雖然工作很成功
[00:17:48.000 --> 00:17:54.000]  但是充其量只不過是一個城市
[00:17:54.000 --> 00:18:00.000]  現在從一個城市變成一個國家
[00:18:00.000 --> 00:18:04.000]  這是聖靈的引導
[00:18:04.000 --> 00:18:11.000]  以塞亞書第九節這樣說
[00:18:11.000 --> 00:18:17.000]  神的意念高過我們的意念
[00:18:17.000 --> 00:18:22.000]  神的道路高過我們的道路
[00:18:22.000 --> 00:18:25.000]  聖靈也是一樣
[00:18:25.000 --> 00:18:29.000]  所以我們相信聖靈
[00:18:29.000 --> 00:18:32.000]  祂有戰略
[00:18:32.000 --> 00:18:35.000]  祂是七眼
[00:18:35.000 --> 00:18:40.000]  而且有戰略再加上能力
[00:18:40.000 --> 00:18:44.000]  好像一個戰鬥的隊伍
[00:18:44.000 --> 00:18:46.000]  有好的戰略
[00:18:46.000 --> 00:18:49.000]  有好的武裝
[00:18:49.000 --> 00:18:53.000]  能力戰略配合起來
[00:18:53.000 --> 00:18:56.000]  無往而不利
[00:18:56.000 --> 00:19:01.000]  福音的廣傳就是這樣
[00:19:01.000 --> 00:19:07.000]  我們現在看第三個例子
[00:19:07.000 --> 00:19:14.000]  《司徒行傳》第十六章
[00:19:14.000 --> 00:19:18.000]  先看第六節
[00:19:18.000 --> 00:19:22.000]  再看八節、九節
[00:19:22.000 --> 00:19:26.000]  《司徒行傳》十六章第六節
[00:19:26.000 --> 00:19:30.000]  聖靈既然禁止他們在亞西亞港島
[00:19:30.000 --> 00:19:35.000]  他們就經過佛裡加、加拉太一帶地方
[00:19:35.000 --> 00:19:40.000]  第八節、第七節
[00:19:40.000 --> 00:19:43.000]  到了美西亞的邊界
[00:19:43.000 --> 00:19:46.000]  他們想要往皮推離去
[00:19:46.000 --> 00:19:48.000]  耶穌的靈卻不許
[00:19:48.000 --> 00:19:49.000]  第九節
[00:19:49.000 --> 00:19:52.000]  在夜間有異象顯於保羅
[00:19:52.000 --> 00:19:55.000]  有一個馬其頓人站著求他說
[00:19:55.000 --> 00:19:59.000]  請你過到馬其頓來幫助我們
[00:19:59.000 --> 00:20:01.000]  我們看見兩次提到
[00:20:01.000 --> 00:20:05.000]  聖靈禁止保羅繼續在亞西亞傳道
[00:20:05.000 --> 00:20:06.000]  我們在這裡看到
[00:20:06.000 --> 00:20:10.000]  聖靈兩次禁止保羅在亞西亞傳福音
[00:20:10.000 --> 00:20:13.000]  意思就是說一次的禁止還不夠
[00:20:13.000 --> 00:20:16.000]  意思就是說一次的禁止還不夠
[00:20:16.000 --> 00:20:19.000]  第二次聖靈再禁止他
[00:20:19.000 --> 00:20:21.000]  所以第二次聖靈再禁止他
[00:20:21.000 --> 00:20:23.000]  不是單單禁止
[00:20:23.000 --> 00:20:24.000]  不是單單的禁止
[00:20:24.000 --> 00:20:29.000]  而是同時引導他看見一條新的路
[00:20:29.000 --> 00:20:32.000]  而是同時引導他看見一條新的路
[00:20:32.000 --> 00:20:36.000]  他就在這個時候得到了馬其頓的異象
[00:20:36.000 --> 00:20:39.000]  他就在這個時候得到了馬其頓的異象
[00:20:39.000 --> 00:20:42.000]  他按照這個異象的帶領進到歐洲去
[00:20:42.000 --> 00:20:45.000]  他就按照這個馬其頓異象的帶領進到歐洲去
[00:20:45.000 --> 00:20:48.000]  從此福音傳到歐洲
[00:20:48.000 --> 00:20:51.000]  從此福音就傳到歐洲了
[00:20:51.000 --> 00:20:52.000]  原來在亞洲
[00:20:52.000 --> 00:20:53.000]  本來在亞洲
[00:20:53.000 --> 00:20:55.000]  後來再推展到歐洲去
[00:20:55.000 --> 00:20:57.000]  後來又再推展到歐洲去
[00:20:57.000 --> 00:21:00.000]  這就開始了一個福音的戰略
[00:21:00.000 --> 00:21:02.000]  這就開始了一個福音的戰略
[00:21:02.000 --> 00:21:04.000]  福音傳到歐洲
[00:21:04.000 --> 00:21:05.000]  福音傳到歐洲
[00:21:05.000 --> 00:21:09.000]  全歐洲後來成為基督教的州
[00:21:09.000 --> 00:21:11.000]  全歐洲後來成為基督教的州
[00:21:11.000 --> 00:21:13.000]  然後呢
[00:21:13.000 --> 00:21:14.000]  接著歐洲
[00:21:14.000 --> 00:21:15.000]  接著歐洲
[00:21:15.000 --> 00:21:18.000]  又把福音傳遍天下各州
[00:21:18.000 --> 00:21:22.000]  福音被傳遍到世界各州
[00:21:22.000 --> 00:21:26.000]  為什麼聖靈帶領保羅到歐洲去
[00:21:26.000 --> 00:21:29.000]  為什麼聖靈帶領保羅到歐洲去
[00:21:29.000 --> 00:21:31.000]  有人說了一個理由
[00:21:31.000 --> 00:21:32.000]  有人說了一個理由
[00:21:32.000 --> 00:21:34.000]  我覺得是很好的理由
[00:21:34.000 --> 00:21:36.000]  我也覺得是一個很好的理由
[00:21:36.000 --> 00:21:37.000]  什麼理由呢
[00:21:37.000 --> 00:21:38.000]  是什麼理由呢
[00:21:38.000 --> 00:21:43.000]  亞洲人的宗教觀是相對的
[00:21:43.000 --> 00:21:46.000]  亞洲人的宗教觀是相對的
[00:21:46.000 --> 00:21:48.000]  每個宗教都有它的好處
[00:21:48.000 --> 00:21:49.000]  每個宗教都有它的好處
[00:21:49.000 --> 00:21:51.000]  每個宗教都要一點
[00:21:51.000 --> 00:21:52.000]  每個宗教都要一點
[00:21:52.000 --> 00:21:53.000]  宗教聯合
[00:21:53.000 --> 00:21:55.000]  那就諸教聯合
[00:21:55.000 --> 00:22:04.000]  結果就把救恩的獨特性失去了
[00:22:04.000 --> 00:22:07.000]  結果就把救恩的獨特性失去了
[00:22:07.000 --> 00:22:11.000]  因此聖靈帶領保羅到歐洲去
[00:22:11.000 --> 00:22:14.000]  因此聖靈帶領保羅到歐洲去
[00:22:14.000 --> 00:22:16.000]  我想這個理由很重要
[00:22:16.000 --> 00:22:18.000]  我想這個理由很重要
[00:22:18.000 --> 00:22:24.000]  如果福音先在亞洲傳開
[00:22:24.000 --> 00:22:28.000]  恐怕彼得的宣告就要改變
[00:22:28.000 --> 00:22:31.000]  恐怕彼得的宣告就要改變
[00:22:31.000 --> 00:22:36.000]  《士徒行傳》四章十二節
[00:22:36.000 --> 00:22:40.000]  因為在天下人間沒有次下別的名
[00:22:40.000 --> 00:22:43.000]  我們可以靠著得救
[00:22:43.000 --> 00:22:47.000]  因為在天下人間沒有次下別的名
[00:22:47.000 --> 00:22:49.000]  我們可以靠著得救
[00:22:49.000 --> 00:22:53.000]  在救恩上不是條條大路通羅馬
[00:22:53.000 --> 00:22:57.000]  在救恩上不是條條大路通羅馬
[00:22:57.000 --> 00:23:00.000]  那是要按照神的救恩的道路
[00:23:00.000 --> 00:23:03.000]  那是要按照神的救恩的道路
[00:23:03.000 --> 00:23:06.000]  祂的愛子耶穌基督到世上來
[00:23:06.000 --> 00:23:09.000]  舍身流血贖我們的罪
[00:23:09.000 --> 00:23:11.000]  祂的愛子耶穌基督到世上來
[00:23:11.000 --> 00:23:15.000]  舍身流血贖我們的罪
[00:23:15.000 --> 00:23:18.000]  我們藉著信靠祂罪的算命
[00:23:18.000 --> 00:23:21.000]  我們藉著信靠祂罪的算命
[00:23:21.000 --> 00:23:24.000]  與神和好
[00:23:24.000 --> 00:23:27.000]  這是救恩的路
[00:23:27.000 --> 00:23:29.000]  是絕對的路
[00:23:29.000 --> 00:23:32.000]  真理是絕對的
[00:23:32.000 --> 00:23:35.000]  2+2=4
[00:23:35.000 --> 00:23:38.000]  不是等於5
[00:23:38.000 --> 00:23:40.000]  如果有人說
[00:23:40.000 --> 00:23:44.000]  何必這麼絕對 一定是4呢
[00:23:44.000 --> 00:23:47.000]  真理回答說
[00:23:47.000 --> 00:23:50.000]  一定是4
[00:23:50.000 --> 00:23:52.000]  我們接受
[00:23:52.000 --> 00:23:56.000]  神的話也是這樣告訴我們
[00:23:56.000 --> 00:23:59.000]  這是神的救法
[00:23:59.000 --> 00:24:02.000]  人不能救自己
[00:24:02.000 --> 00:24:06.000]  人的方法也不能救自己
[00:24:06.000 --> 00:24:10.000]  所以在聖靈的引導下
[00:24:10.000 --> 00:24:16.000]  教會能夠保守獨特的救恩的信息
[00:24:16.000 --> 00:24:20.000]  教會能夠保守獨特的救恩的信息
[00:24:20.000 --> 00:24:25.000]  再看第四個例子
[00:24:25.000 --> 00:24:28.000]  第十三章第二節
[00:24:28.000 --> 00:24:46.000]  (閩南語)
[00:24:46.000 --> 00:24:51.000]  在這裡看到安提阿的教會
[00:24:51.000 --> 00:24:57.000]  教會的領袖在一起進食禱告
[00:24:57.000 --> 00:25:00.000]  聖靈作供
[00:25:00.000 --> 00:25:04.000]  進食禱告和聖靈的工作常常有關係
[00:25:04.000 --> 00:25:11.000]  聖靈的工作又是出人意料之外
[00:25:11.000 --> 00:25:19.000]  聖靈對安提阿的教會說
[00:25:19.000 --> 00:25:23.000]  要拆派他們兩個最好的領袖
[00:25:23.000 --> 00:25:30.000]  保羅 巴拿巴出去
[00:25:30.000 --> 00:25:37.000]  這兩個領袖是教會少不得的人
[00:25:37.000 --> 00:25:41.000]  巴拿巴是一個怎樣的領袖呢?
[00:25:41.000 --> 00:25:43.000]  (閩南語)
[00:25:43.000 --> 00:25:47.000]  十一章第二十四節
[00:25:47.000 --> 00:25:55.000]  (閩南語)
[00:25:55.000 --> 00:25:59.000]  巴拿巴領導之下
[00:25:59.000 --> 00:26:02.000]  有許多的人信了主
[00:26:02.000 --> 00:26:05.000]  他是一個怎樣的領袖呢?
[00:26:05.000 --> 00:26:08.000]  是個好人
[00:26:08.000 --> 00:26:11.000]  有好的品格
[00:26:11.000 --> 00:26:13.000]  大有信心
[00:26:13.000 --> 00:26:15.000]  被聖靈充滿
[00:26:15.000 --> 00:26:18.000]  這樣的一個領袖
[00:26:18.000 --> 00:26:21.000]  使教會興旺起來
[00:26:21.000 --> 00:26:23.000]  但是這個時候
[00:26:23.000 --> 00:26:25.000]  他不滿足
[00:26:25.000 --> 00:26:27.000]  他想到還有一個人
[00:26:27.000 --> 00:26:30.000]  比他更好
[00:26:30.000 --> 00:26:33.000]  主更多使用
[00:26:33.000 --> 00:26:35.000]  就是保羅
[00:26:35.000 --> 00:26:37.000]  他去找保羅
[00:26:37.000 --> 00:26:39.000]  找到他 請他來
[00:26:39.000 --> 00:26:41.000]  做領袖
[00:26:41.000 --> 00:26:43.000]  他成了副手
[00:26:43.000 --> 00:26:47.000]  保羅成了最高的領袖
[00:26:47.000 --> 00:26:50.000]  為什麼這樣做呢?
[00:26:50.000 --> 00:26:55.000]  他放下自己領袖的地位
[00:26:55.000 --> 00:26:59.000]  他以教會為重
[00:26:59.000 --> 00:27:02.000]  只要教會更蒙恩
[00:27:02.000 --> 00:27:05.000]  更多的人得救
[00:27:05.000 --> 00:27:07.000]  他就滿意了
[00:27:07.000 --> 00:27:10.000]  所以他去請保羅來
[00:27:10.000 --> 00:27:12.000]  保羅來了
[00:27:12.000 --> 00:27:14.000]  工作有果效嗎?
