
[00:00:00.000 --> 00:00:05.200]  今天所讀的經文記載了耶穌在開始出來侍奉的時候
[00:02:44.800 --> 00:02:47.800]  一起去到耶路撒冷的聖殿裡
[00:02:47.800 --> 00:02:50.160]  去守如月節
[00:02:50.160 --> 00:02:52.240]  如月節是什麼節日呢
[00:02:52.240 --> 00:02:55.720]  如果你看過很多電影都有說過
[00:02:55.720 --> 00:02:57.120]  十屆
[00:02:57.120 --> 00:03:01.400]  就是上帝帶領他們一群
[00:03:01.400 --> 00:03:04.440]  亞伯拉罕的子孫
[00:03:04.440 --> 00:03:05.920]  去到埃及地
[00:03:05.920 --> 00:03:08.680]  去住了很多年的時間
[00:03:08.680 --> 00:03:10.840]  接著很多年之後
[00:03:10.840 --> 00:03:12.920]  接著當時的埃及的皇帝
[00:03:12.920 --> 00:03:16.360]  去奴役一群上帝的選民
[00:03:16.360 --> 00:03:18.200]  接著他們的哀聲
[00:03:18.200 --> 00:03:20.440]  上達於上帝的耳中
[00:03:20.440 --> 00:03:23.440]  上帝就下來說我要拯救你們
[00:03:23.440 --> 00:03:27.400]  帶領你們離開這個圍爐之地
[00:03:27.400 --> 00:03:30.640]  進入上帝的應許的地方
[00:03:30.640 --> 00:03:32.240]  迦南地這個地方
[00:03:32.240 --> 00:03:37.560]  怎樣帶他們從埃及地進入迦南地呢
[00:03:37.560 --> 00:03:40.280]  就是上帝降下十災
[00:03:40.280 --> 00:03:42.600]  給埃及這個地方
[00:03:42.600 --> 00:03:46.040]  當時的埃及皇帝不願放這群人走
[00:03:46.040 --> 00:03:47.880]  但是上帝降下十災
[00:03:47.880 --> 00:03:50.440]  第十災是滅長子之災
[00:03:50.440 --> 00:03:52.440]  就是上帝之前
[00:03:52.440 --> 00:03:54.320]  跟藉著天使
[00:03:54.320 --> 00:03:55.880]  跟一群以色列人說
[00:03:55.880 --> 00:03:59.120]  你們要宰一隻羔羊
[00:03:59.120 --> 00:04:00.640]  將牠的血
[00:04:00.640 --> 00:04:02.040]  用牛膝草
[00:04:02.040 --> 00:04:04.000]  站在門徽上
[00:04:04.000 --> 00:04:06.200]  滅命的使者經過的時候
[00:04:06.200 --> 00:04:07.440]  見到這些血
[00:04:07.440 --> 00:04:09.760]  牠就不會進去殺你的長子
[00:04:09.760 --> 00:04:13.160]  所以以色列人說
[00:04:13.160 --> 00:04:15.120]  一早知道這個訊息
[00:04:15.120 --> 00:04:18.160]  所以就免去這個滅長子之災
[00:04:18.160 --> 00:04:21.160]  但是埃及人很多很多
[00:04:21.160 --> 00:04:23.520]  他們的長子一夜之間
[00:04:23.520 --> 00:04:27.000]  都可以面對死亡
[00:04:27.000 --> 00:04:29.400]  接著經過這麼大的災害的時候
[00:04:29.400 --> 00:04:31.200]  接著埃及地的皇帝就說
[00:04:31.200 --> 00:04:32.600]  快點走
[00:04:32.600 --> 00:04:35.520]  離開埃及地
[00:04:35.520 --> 00:04:37.360]  接著這個如月節
[00:04:37.360 --> 00:04:40.560]  就是紀念上帝拯救一群以色列人
[00:04:40.560 --> 00:04:42.880]  出埃及的這個時職
[00:04:42.880 --> 00:04:44.080]  在這個時候
[00:04:44.080 --> 00:04:48.000]  耶穌好像一群其他猶太人一樣
[00:04:48.000 --> 00:04:51.320]  在如月節的日子到了
[00:04:51.320 --> 00:04:53.160]  想去耶路撒冷
[00:04:53.160 --> 00:04:58.000]  想去耶路撒冷其實都有一個地理和歷史上的意義在裡面
[00:04:58.000 --> 00:04:59.120]  在地理上
[00:04:59.120 --> 00:05:04.240]  他們住的地方和耶路撒冷的確低於耶路撒冷的地方
[00:05:04.240 --> 00:05:06.680]  所以想去一個地理上
[00:05:06.680 --> 00:05:08.040]  都是一個這樣的說法
[00:05:08.040 --> 00:05:09.800]  在歷史上的說法就是
[00:05:09.800 --> 00:05:12.480]  耶路撒冷的位置相當重要
[00:05:12.480 --> 00:05:13.680]  就像我們所說
[00:05:13.680 --> 00:05:15.800]  我們去的地方很重要
[00:05:15.800 --> 00:05:17.080]  我們想去
[00:05:17.080 --> 00:05:18.480]  我們想去的地方
[00:05:18.480 --> 00:05:20.240]  我們的用法就是
[00:05:20.240 --> 00:05:24.360]  那個地方是有一個歷史性的重要性在裡面
[00:05:24.360 --> 00:05:27.080]  其實耶路撒冷有這兩個的情況
[00:05:27.080 --> 00:05:28.520]  無論從地理上
[00:05:28.520 --> 00:05:30.080]  無論從歷史上
[00:05:30.080 --> 00:05:32.200]  都是用這個想去
[00:05:32.200 --> 00:05:35.280]  其實是很悉切的一個意思
[00:05:35.280 --> 00:05:37.720]  如月節在猶太人來說
[00:05:37.720 --> 00:05:40.720]  這個節期大約用我們現在的計劃
[00:05:40.720 --> 00:05:45.120]  月份是三月底至四月初這段時間
[00:05:45.120 --> 00:05:48.440]  其實復活節都是根據猶太人這個節期去定的
[00:05:48.440 --> 00:05:50.240]  所以每年都有點不同的
[00:05:50.240 --> 00:05:52.600]  大家要留心一下日曆
[00:05:52.600 --> 00:05:56.280]  我們每年放復活節假的日子都是有點不同的
[00:05:56.280 --> 00:06:00.320]  原因就是我們根據猶太人這個如月節之後去計
[00:06:00.320 --> 00:06:04.240]  這個復活節的時間
[00:06:04.240 --> 00:06:05.480]  究竟
[00:06:05.480 --> 00:06:07.600]  耶穌去到聖殿那裡
[00:06:07.600 --> 00:06:08.880]  去潔淨聖殿
[00:06:08.880 --> 00:06:10.560]  在耶穌的一生當中
[00:06:10.560 --> 00:06:11.880]  是一次
[00:06:11.880 --> 00:06:12.720]  兩次
[00:06:12.720 --> 00:06:14.400]  或者是多次呢
[00:06:14.400 --> 00:06:17.440]  有人就去作一個這樣的思考
[00:06:17.440 --> 00:06:19.880]  一個最自然的解釋就是
[00:06:19.880 --> 00:06:23.120]  就算在福音書裡面去記載
[00:06:23.120 --> 00:06:27.080]  最少耶穌是有兩次潔淨聖殿
[00:06:27.080 --> 00:06:30.840]  第一次就是耶穌剛剛出來初期的時候
[00:06:30.840 --> 00:06:32.600]  這個情況
[00:06:32.600 --> 00:06:38.560]  當時祂的地位或者名聲都不是很響亮
[00:06:38.560 --> 00:06:41.000]  所以當祂做完這件事之後
[00:06:41.000 --> 00:06:44.960]  潔淨聖殿把這些買賣牛羊
[00:06:44.960 --> 00:06:50.680]  兌換銀錢的人都沒有什麼大的影響
[00:06:50.680 --> 00:06:56.960]  在當時來說沒有造成一個很大的騷動
[00:06:56.960 --> 00:06:57.960]  但是
[00:06:57.960 --> 00:07:00.440]  去到耶穌侍奉的後期
[00:07:00.440 --> 00:07:02.560]  在福音書裡面又有再記載
[00:07:02.560 --> 00:07:04.920]  祂有一次的潔淨聖殿
[00:07:04.920 --> 00:07:05.800]  在那裡
[00:07:05.800 --> 00:07:07.040]  那一次就很不同了
[00:07:07.040 --> 00:07:09.360]  潔淨聖殿之後就引來了
[00:07:09.360 --> 00:07:13.280]  宗教的領袖很大的憤怒
[00:07:13.280 --> 00:07:17.360]  因為當時耶穌的名聲已經很多人知道了
[00:07:17.360 --> 00:07:19.240]  很多人看著祂做什麼
[00:07:19.240 --> 00:07:21.720]  以至到耶穌的行動引來了
[00:07:21.720 --> 00:07:25.520]  一些宗教領袖的很大的攻擊
[00:07:25.520 --> 00:07:28.800]  預備將祂置之死地
[00:07:28.800 --> 00:07:32.680]  在這裡記載耶穌剛剛出來侍奉的時候
[00:07:32.680 --> 00:07:34.880]  這個時跡是怎樣呢
[00:07:34.880 --> 00:07:37.720]  當耶穌去到聖殿裡面的時候
[00:07:37.720 --> 00:07:39.160]  就發現什麼呢
[00:07:39.160 --> 00:07:40.520]  發現了有很多牛
[00:07:40.520 --> 00:07:41.440]  有很多羊
[00:07:41.440 --> 00:07:42.800]  有很多鴨子
[00:07:42.800 --> 00:07:44.840]  這些有什麼用呢
[00:07:44.840 --> 00:07:48.800]  是用來在聖殿當中獻祭的
[00:07:48.800 --> 00:07:50.760]  尤其當在遠方
[00:07:50.760 --> 00:07:53.920]  遠方在很不同的地方來到的時候
[00:07:53.920 --> 00:07:59.720]  除非我在家裡就已經預備了這些牛羊
[00:07:59.720 --> 00:08:00.720]  不然的話
[00:08:00.720 --> 00:08:04.560]  就在當地去買其實是很方便的
[00:08:04.560 --> 00:08:06.760]  可以這麼說是方便很多的
[00:08:06.760 --> 00:08:07.800]  所以
[00:08:07.800 --> 00:08:12.280]  有很多人看到這個商機
[00:08:12.280 --> 00:08:13.440]  有商機
[00:08:13.440 --> 00:08:17.360]  所以就在這些節日裡面
[00:08:17.360 --> 00:08:20.560]  就在聖殿附近一開始
[00:08:20.560 --> 00:08:23.160]  就擺賣這些祭物
[00:08:23.160 --> 00:08:26.080]  就是牛羊鴨子
[00:08:26.080 --> 00:08:29.360]  本來一開始的時候他們不是在聖殿擺賣的
[00:08:29.360 --> 00:08:32.960]  一開始其實是遠離聖殿一些地方
[00:08:32.960 --> 00:08:37.160]  接著搬近一點
[00:08:37.160 --> 00:08:41.960]  就搬進去聖殿外院那裡
[00:08:41.960 --> 00:08:43.040]  另一方面
[00:08:43.040 --> 00:08:46.240]  還有一些兌換銀錢的人是什麼作用呢
[00:08:46.240 --> 00:08:47.040]  其實
[00:08:47.040 --> 00:08:49.240]  因為在聖殿裡面
[00:08:49.240 --> 00:08:50.440]  就是
[00:08:50.440 --> 00:08:54.160]  他們在不同地方上去聖殿過這個節期
[00:08:54.160 --> 00:08:56.680]  其實他們帶著不同的銀幣的經帳
[00:08:56.680 --> 00:08:58.000]  不同的錢幣
[00:08:58.000 --> 00:09:02.920]  而當時每一個20歲以上的猶大男性
[00:09:02.920 --> 00:09:05.320]  都要交一個聖殿稅
[00:09:05.320 --> 00:09:06.880]  而這個聖殿稅
[00:09:06.880 --> 00:09:08.480]  只收一個貨幣
[00:09:08.480 --> 00:09:09.400]  一種貨幣
[00:09:09.400 --> 00:09:11.400]  這種叫推羅錢幣
[00:09:11.400 --> 00:09:13.720]  為什麼只收推羅錢幣呢
[00:09:13.720 --> 00:09:16.600]  因為它的純度比較高
[00:09:16.600 --> 00:09:20.960]  製造的銀幣的金屬和銀
[00:09:20.960 --> 00:09:22.000]  純度比較高
[00:09:22.000 --> 00:09:23.680]  所以交聖殿稅
[00:09:23.680 --> 00:09:27.760]  就是收半個推羅錢幣
[00:09:27.760 --> 00:09:28.840]  所以
[00:09:28.840 --> 00:09:31.240]  兌換銀錢的錢幣
[00:09:31.240 --> 00:09:32.960]  是有現實需要的
[00:09:32.960 --> 00:09:35.640]  所以擺賣這些賣牛羊
[00:09:35.640 --> 00:09:37.800]  和兌換銀錢的人
[00:09:37.800 --> 00:09:40.480]  其實不是經常擺賣的
[00:09:40.480 --> 00:09:43.120]  就是在有需要的時候
[00:09:43.120 --> 00:09:45.520]  在過節的時候
[00:09:45.520 --> 00:09:49.280]  才擺賣這些攤檔
[00:09:49.280 --> 00:09:50.560]  用這些字眼
[00:09:50.560 --> 00:09:51.720]  接著
[00:09:51.720 --> 00:09:54.080]  耶穌見到這情況的時候
[00:09:54.080 --> 00:09:55.160]  他有什麼行動呢
[00:09:55.160 --> 00:09:55.720]  第十
[00:09:55.720 --> 00:09:58.720]  第二章的十五至十七節那裡這樣說
[00:09:58.720 --> 00:10:01.080]  耶穌就拿繩子做成鞭子
[00:10:01.080 --> 00:10:04.120]  把牛羊都趕出殿去
[00:10:04.120 --> 00:10:08.440]  倒出兌換銀錢的人的銀錢
[00:10:08.440 --> 00:10:10.080]  推翻他們的桌子
[00:10:10.080 --> 00:10:12.520]  又對賣鴨子的說
[00:10:12.520 --> 00:10:14.000]  把這東西拿去
[00:10:14.000 --> 00:10:16.040]  不要將我付的電
[00:10:16.040 --> 00:10:18.120]  當作買賣的地方
[00:10:18.120 --> 00:10:20.960]  他的門徒就想起經上記著說
[00:10:20.960 --> 00:10:24.840]  我為你的電心裡焦急如同火燒
[00:10:24.840 --> 00:10:26.120]  經文沒有記載
[00:10:26.120 --> 00:10:28.720]  究竟是不是一班祭司
[00:10:28.720 --> 00:10:30.960]  收了這些商人的錢
[00:10:30.960 --> 00:10:34.440]  容許他們在當中作出買賣
[00:10:34.440 --> 00:10:36.320]  經文沒有這樣說
[00:10:36.320 --> 00:10:37.760]  我們不知道
[00:10:37.760 --> 00:10:41.360]  耶穌只是大聲疾呼地說
[00:10:41.360 --> 00:10:43.160]  不要將我付的電
[00:10:43.160 --> 00:10:45.040]  當作買賣的地方
[00:10:45.040 --> 00:10:48.000]  聖殿裡應該有什麼聲音呢
[00:10:48.000 --> 00:10:49.520]  是祈禱的聲音
[00:10:49.520 --> 00:10:51.840]  是人向上帝祈禱的聲音
[00:10:51.840 --> 00:10:52.960]  但是現在
[00:10:52.960 --> 00:10:54.480]  聽不到祈禱的聲音
[00:10:54.480 --> 00:10:55.520]  聽到的是什麼呢
[00:10:55.520 --> 00:10:56.440]  牛的聲音
[00:10:56.440 --> 00:10:58.240]  羊的聲音
[00:10:58.240 --> 00:11:01.920]  耶穌可以說是在責備
[00:11:01.920 --> 00:11:05.880]  整個憲制制度的經濟安排
[00:11:05.880 --> 00:11:07.680]  他在責備這件事
[00:11:07.680 --> 00:11:09.680]  但是這個責備
[00:11:09.680 --> 00:11:12.000]  也構成了當時的
[00:11:12.000 --> 00:11:14.880]  管理聖殿的一些管理人員
[00:11:14.880 --> 00:11:16.160]  和一些祭司
[00:11:16.160 --> 00:11:18.240]  一個頗大的威脅
[00:11:18.240 --> 00:11:19.400]  某程度去說
[00:11:19.400 --> 00:11:23.040]  耶穌這個行動是有些激烈的
[00:11:23.040 --> 00:11:24.920]  就是將繩子綁起來
[00:11:24.920 --> 00:11:27.280]  然後就將所有的牛羊
[00:11:27.280 --> 00:11:29.280]  所有的趕出來聖殿
[00:11:29.280 --> 00:11:33.760]  將所有兌換人錢的桌子全部推翻
[00:11:33.760 --> 00:11:36.920]  某程度都是激烈的行動
[00:11:36.920 --> 00:11:38.560]  不過他的行動
[00:11:38.560 --> 00:11:40.560]  也沒有引起很大的騷亂
[00:11:40.560 --> 00:11:41.440]  如果不是的話
[00:11:41.440 --> 00:11:43.520]  當時的羅馬軍隊就會來
[00:11:43.520 --> 00:11:45.360]  作一個維持秩序
[00:11:45.360 --> 00:11:46.920]  但是經文也沒有說到
[00:11:46.920 --> 00:11:47.960]  有這樣的情況
[00:11:47.960 --> 00:11:50.720]  所以雖然行動是激烈的
[00:11:50.720 --> 00:11:53.320]  但是也沒有引起很大的騷亂
[00:11:53.320 --> 00:11:55.120]  耶穌在這裡也提到
[00:11:55.120 --> 00:11:58.160]  他為什麼有資格做這個行動
[00:11:58.160 --> 00:11:59.160]  他在說
[00:11:59.160 --> 00:12:02.240]  這個電是我付的電
[00:12:02.240 --> 00:12:03.040]  就是說
[00:12:03.040 --> 00:12:05.920]  你們竟然在我付的電裡面
[00:12:05.920 --> 00:12:07.920]  去做一些這樣的
[00:12:07.920 --> 00:12:10.960]  買賣生意的行動
[00:12:10.960 --> 00:12:12.640]  所以耶穌其實是說
[00:12:12.640 --> 00:12:14.040]  我是有資格的
[00:12:14.040 --> 00:12:19.040]  我是有資格做這個驅趕的行動
[00:12:19.040 --> 00:12:19.920]  在這裡
[00:12:19.920 --> 00:12:23.280]  耶穌潔淨聖殿
[00:12:23.280 --> 00:12:29.680]  是說出了耶穌對人敬拜上帝的態度的關注
[00:12:29.680 --> 00:12:32.480]  這個地方應該是敬拜上帝的
[00:12:32.480 --> 00:12:35.440]  為什麼你們的態度
[00:12:35.440 --> 00:12:39.040]  沒有一個敬拜上帝的態度呢
[00:12:39.040 --> 00:12:42.600]  耶穌在這裡去關注這件事
[00:12:42.600 --> 00:12:44.320]  當耶穌有這樣的行動的時候
[00:12:44.320 --> 00:12:47.160]  他的門徒就想起一段話
[00:12:47.160 --> 00:12:49.640]  在舊約聖經裡面就說
[00:12:49.640 --> 00:12:59.080]  為我的電心裡焦急如同火燒
[00:12:59.080 --> 00:13:00.680]  也沒有記載
[00:13:00.680 --> 00:13:03.800]  究竟一群門徒在當時
[00:13:03.800 --> 00:13:05.800]  看到耶穌有這樣的行動
[00:13:05.800 --> 00:13:08.000]  就馬上想起
[00:13:08.000 --> 00:13:09.920]  舊約聖經有一段這樣的說話
[00:13:09.920 --> 00:13:10.680]  還是說
[00:13:10.680 --> 00:13:13.040]  當耶穌復活之後
[00:13:13.040 --> 00:13:14.440]  受死復活
[00:13:14.440 --> 00:13:16.800]  然後才想起這段話呢
[00:13:16.800 --> 00:13:18.560]  其實是有一點點分別的
[00:13:18.560 --> 00:13:21.360]  如果當時
[00:13:21.360 --> 00:13:22.640]  當耶穌有這樣的行動
[00:13:22.640 --> 00:13:24.240]  門徒就想起
[00:13:24.240 --> 00:13:27.080]  舊約聖經裡面有這樣的說話的時候
[00:13:27.080 --> 00:13:28.840]  這個反映
[00:13:28.840 --> 00:13:29.840]  他們理解
[00:13:29.840 --> 00:13:32.240]  耶穌就是為了上帝的電的緣故
[00:13:32.240 --> 00:13:34.440]  心裡的焦急
[00:13:34.440 --> 00:13:35.720]  但是如果
[00:13:35.720 --> 00:13:37.520]  是耶穌復活之後
[00:13:37.520 --> 00:13:38.960]  他才想起呢
[00:13:38.960 --> 00:13:39.880]  可能
[00:13:39.880 --> 00:13:41.400]  這個火燒
[00:13:41.400 --> 00:13:44.880]  可能說到耶穌犧牲自己
[00:13:44.880 --> 00:13:47.360]  就是耶穌為了上帝的電的緣故
[00:13:47.360 --> 00:13:48.840]  連自己的生命
[00:13:48.840 --> 00:13:50.680]  都會犧牲
[00:13:50.680 --> 00:13:51.720]  不過就算
[00:13:51.720 --> 00:13:54.240]  無論怎樣理解
[00:13:54.240 --> 00:13:58.920]  在之後的表達
[00:13:58.920 --> 00:14:01.440]  也讓一群門徒很清楚的知道
[00:14:01.440 --> 00:14:03.880]  耶穌復活之後
[00:14:03.880 --> 00:14:04.840]  他們就想起
[00:14:04.840 --> 00:14:07.480]  耶穌說過之後的一段話
[00:14:07.480 --> 00:14:09.760]  去表示耶穌的身份
[00:14:09.760 --> 00:14:12.920]  在這件事情上面
[00:14:12.920 --> 00:14:15.160]  在第二章18-22節
[00:14:15.160 --> 00:14:15.960]  接著
[00:14:15.960 --> 00:14:17.720]  耶穌做完這個行動
[00:14:17.720 --> 00:14:20.160]  門徒心裡在反映的時候
[00:14:20.160 --> 00:14:21.640]  有什麼後果呢
[00:14:21.640 --> 00:14:23.360]  因此猶太人問他
[00:14:23.360 --> 00:14:24.840]  你既做這事
[00:14:24.840 --> 00:14:27.680]  還顯什麼神蹟給我們看呢
[00:14:27.680 --> 00:14:28.840]  耶穌回答說
[00:14:28.840 --> 00:14:29.960]  你們拆毀這電
[00:14:29.960 --> 00:14:32.960]  我三天內就要再建立起來
[00:14:32.960 --> 00:14:34.160]  猶太人便說
[00:14:34.160 --> 00:14:36.760]  這電是46年才造成
[00:14:36.760 --> 00:14:41.080]  你三天內就要再建立起來嗎
[00:14:41.080 --> 00:14:42.640]  現在去質問
[00:14:42.640 --> 00:14:46.040]  質問耶穌的猶太人
[00:14:46.040 --> 00:14:48.840]  他們應該是宗教領袖
[00:14:48.840 --> 00:14:51.720]  或是一些聖殿管理的人
[00:14:51.720 --> 00:14:57.240]  究竟你有什麼權柄去做這件事
[00:14:57.240 --> 00:15:02.080]  你有什麼權柄去干涉聖殿裡面的運作
[00:15:02.080 --> 00:15:03.600]  如果大家留心
[00:15:03.600 --> 00:15:07.560]  這群來質問耶穌的人
[00:15:07.560 --> 00:15:09.880]  他們將焦點轉移了
[00:15:09.880 --> 00:15:13.560]  他們沒有去討論
[00:15:13.560 --> 00:15:16.880]  耶穌的責備是對還是錯
[00:15:16.880 --> 00:15:19.240]  不是說敬拜的問題
[00:15:19.240 --> 00:15:21.040]  不是說敬拜態度的問題
[00:15:21.040 --> 00:15:21.960]  我現在問
[00:15:21.960 --> 00:15:24.160]  你有什麼權柄去說這件事呢
[00:15:24.160 --> 00:15:29.080]  其實是將焦點轉移到這個問題上
[00:15:29.080 --> 00:15:31.600]  所以這群人就要求耶穌
[00:15:31.600 --> 00:15:32.840]  你行神蹟
[00:15:32.840 --> 00:15:37.040]  顯出你有這個權柄去做這件事
[00:15:37.040 --> 00:15:42.200]  你顯出神蹟 證明你是上帝差派來的先知
[00:15:42.200 --> 00:15:44.440]  或是上帝的僕人
[00:15:44.440 --> 00:15:46.360]  在這裡
[00:15:46.360 --> 00:15:50.680]  可以說是耶穌之後的回應
[00:15:50.680 --> 00:15:53.960]  他立刻說出
[00:15:53.960 --> 00:15:55.520]  這個聖殿
[00:15:55.520 --> 00:15:57.080]  如果你們拆了
[00:15:57.080 --> 00:15:57.920]  你們拆了之後
[00:15:57.920 --> 00:16:04.000]  我三天內就會建立這個聖殿
[00:16:04.000 --> 00:16:06.200]  這個聖殿其實建了46年
[00:16:06.200 --> 00:16:07.320]  還沒建完
[00:16:07.320 --> 00:16:09.720]  還在建
[00:16:09.720 --> 00:16:11.960]  當耶穌這樣說完之後
[00:16:11.960 --> 00:16:16.200]  這群人看著耶穌
[00:16:16.200 --> 00:16:19.320]  好像耶穌不是虛張聲勢
[00:16:19.320 --> 00:16:21.120]  他好像說些很真實的東西
[00:16:21.120 --> 00:16:22.200]  但當然
[00:16:22.200 --> 00:16:24.080]  耶穌的回應
[00:16:24.080 --> 00:16:25.440]  他說
[00:16:25.440 --> 00:16:27.320]  一個這樣的神蹟
[00:16:27.320 --> 00:16:29.680]  如果有一個人
[00:16:29.680 --> 00:16:32.680]  真的有人拆毀了聖殿
[00:16:32.680 --> 00:16:36.280]  三天內能夠建立這個人
[00:16:36.280 --> 00:16:40.600]  當然有權柄去管理聖殿的運作
[00:16:40.600 --> 00:16:43.640]  不過在現場裡
[00:16:43.640 --> 00:16:45.680]  大家可以估計到
[00:16:45.680 --> 00:16:48.680]  一群猶太的領袖
[00:16:48.680 --> 00:16:50.320]  會不會相信耶穌說的話呢
[00:16:50.320 --> 00:16:51.800]  當然不相信
[00:16:51.800 --> 00:16:54.440]  應該是不相信他說的話
[00:16:54.440 --> 00:16:58.120]  不可能46年還沒建好的聖殿
[00:16:58.120 --> 00:17:00.440]  你竟然三天內可以重建
[00:17:00.440 --> 00:17:03.240]  不過他們誤解了耶穌的意思
[00:17:03.240 --> 00:17:06.840]  耶穌的焦點不是在密集的聖殿上
[00:17:06.840 --> 00:17:09.640]  而是在自己的身體
[00:17:09.640 --> 00:17:11.160]  去比喻
[00:17:11.160 --> 00:17:13.720]  就是一個真正的聖殿
[00:17:13.720 --> 00:17:15.560]  所以21-22節這樣說
[00:17:15.560 --> 00:17:17.320]  但耶穌說
[00:17:17.320 --> 00:17:19.480]  使他的身體為殿
[00:17:19.480 --> 00:17:22.360]  所以到他從死裡復活以後
[00:17:22.360 --> 00:17:24.400]  門徒想起他說的話
[00:17:24.400 --> 00:17:28.520]  便信了聖經和耶穌所說的
[00:17:28.520 --> 00:17:30.520]  耶穌在這裡說
[00:17:30.520 --> 00:17:34.520]  我就是真正的聖殿
[00:17:34.520 --> 00:17:35.800]  這個聖殿
[00:17:35.800 --> 00:17:38.680]  我被釘十字架
[00:17:38.680 --> 00:17:40.080]  接著埋葬
[00:17:40.080 --> 00:17:43.280]  三天後我就會復活起來
[00:17:43.280 --> 00:17:44.760]  我這個身份
[00:17:44.760 --> 00:17:47.240]  可以說是獨一無二的身份
[00:17:47.240 --> 00:17:51.080]  藉著我彰顯上帝的權能
[00:17:51.080 --> 00:17:53.720]  彰顯上帝的救贖
[00:17:53.720 --> 00:17:55.040]  我來到
[00:17:55.040 --> 00:17:57.920]  是代表著上帝藉著我
[00:17:57.920 --> 00:18:00.880]  去與人建立一個關係
