
[00:00:00.000 --> 00:00:06.000]  父神我們感謝祢賜給我們祢的愛子耶穌基督
[00:04:42.000 --> 00:04:43.000]  無窮盡
[00:04:43.000 --> 00:04:48.000]  到了最後還是不能夠解決問題
[00:04:48.000 --> 00:04:55.000]  這就是說我們的理性不能夠了解沒有開始的開始
[00:04:55.000 --> 00:04:58.000]  如果我們說上帝有開始
[00:04:58.000 --> 00:05:05.000]  你立刻說那麼這位上帝就不是真的上帝
[00:05:05.000 --> 00:05:08.000]  所以說上帝有開始人不明白
[00:05:08.000 --> 00:05:11.000]  說上帝沒有開始人又不明白
[00:05:11.000 --> 00:05:20.000]  所以上帝的無始無終是超越人的理性的
[00:05:20.000 --> 00:05:25.000]  所以我們就可以說無限大
[00:05:25.000 --> 00:05:28.000]  無限大是沒有開始的
[00:05:28.000 --> 00:05:30.000]  沒有止點的
[00:05:30.000 --> 00:05:32.000]  沒有終點的
[00:05:32.000 --> 00:05:37.000]  上帝就是這個宇宙裏面的無限大
[00:05:37.000 --> 00:05:45.000]  也許這樣可以幫助我們對上帝的無始無終多一點了解
[00:05:45.000 --> 00:05:48.000]  他是無始至始
[00:05:48.000 --> 00:05:54.000]  所以一切宇宙的存在物都是由他而來
[00:05:54.000 --> 00:05:58.000]  他是萬有之源
[00:05:58.000 --> 00:06:00.000]  萬物之根
[00:06:00.000 --> 00:06:02.000]  萬物之根
[00:06:02.000 --> 00:06:13.000]  這一個名字就給我們一個很重要的信仰的幫助
[00:06:13.000 --> 00:06:22.000]  那就是說如果有一個人或者一樣事物是在上帝存在之前就存在
[00:06:22.000 --> 00:06:26.000]  那麼上帝就不能夠控制那一樣的事物
[00:06:26.000 --> 00:06:34.000]  因為那個事物或者人是在上帝之前獨立存在的
[00:06:34.000 --> 00:06:37.000]  那樣上帝就不是全能的
[00:06:37.000 --> 00:06:41.000]  他就不是管理一切的
[00:06:41.000 --> 00:06:44.000]  他是有限度的
[00:06:44.000 --> 00:06:51.000]  如果有一個人或一樣的事物是在上帝以後存在的
[00:06:51.000 --> 00:06:58.000]  那麼這個人和事物也是上帝不能管制的
[00:06:58.000 --> 00:07:01.000]  他超越了上帝
[00:07:01.000 --> 00:07:06.000]  那我們對上帝的信仰就要打折扣
[00:07:06.000 --> 00:07:12.000]  但是聖經告訴我們上帝是無始無終
[00:07:12.000 --> 00:07:15.000]  沒有在他以前的也沒有在他以後的
[00:07:15.000 --> 00:07:21.000]  所以在這個宇宙裡面的一切是由他而來
[00:07:21.000 --> 00:07:24.000]  他是創造者
[00:07:24.000 --> 00:07:26.000]  他是造物主
[00:07:26.000 --> 00:07:32.000]  所以一切是在他的管理控制之下
[00:07:32.000 --> 00:07:41.000]  那麼我們就能夠把這位上帝引到我們的信仰裡來
[00:07:41.000 --> 00:07:50.000]  我們所信仰的對象是這樣一位超乎萬物又在萬物之中
[00:07:50.000 --> 00:07:56.000]  他管理萬物又在萬物之中運行
[00:07:56.000 --> 00:08:01.000]  這是一對的名字
[00:08:01.000 --> 00:08:09.000]  第二對的名字是在七十六三章十四節
[00:08:09.000 --> 00:08:13.000]  也許我們把經文看一看
[00:08:13.000 --> 00:08:19.000]  請看到七十六三章第十四節
[00:08:19.000 --> 00:08:23.000]  這是主耶穌基督的自我介紹
[00:08:23.000 --> 00:08:27.000]  你要寫信給老弟家教會的使者說
[00:08:27.000 --> 00:08:33.000]  那為阿門的為誠信真實見證的
[00:08:33.000 --> 00:08:38.000]  在神創造萬物之上為元首的
[00:08:38.000 --> 00:08:41.000]  那麼在這裡我們看見
[00:08:41.000 --> 00:08:52.000]  阿門和誠信真實的見證者
[00:08:52.000 --> 00:08:55.000]  主耶穌的名字是阿門
[00:08:55.000 --> 00:08:59.000]  這是非常寶貴的名字
[00:08:59.000 --> 00:09:06.000]  阿門就是真實、真誠、誠心所願
[00:09:06.000 --> 00:09:14.000]  所以我們禱告結束的時候說阿門就是誠心所願
[00:09:14.000 --> 00:09:21.000]  耶穌基督對我們來講他是阿門
[00:09:21.000 --> 00:09:26.000]  神的一切的應許在基督裡都是阿門的
[00:09:26.000 --> 00:09:30.000]  我們看格林多後書一章二十節
[00:09:30.000 --> 00:09:33.000]  很寶貴的一節聖經
[00:09:33.000 --> 00:09:42.000]  格林多後書第一章第二十節
[00:09:42.000 --> 00:09:46.000]  神的應許不論有多少
[00:09:46.000 --> 00:09:49.000]  在基督都是是的
[00:09:49.000 --> 00:09:53.000]  所以藉著它也都是實在的小字
[00:09:53.000 --> 00:09:57.000]  實在原文做阿門
[00:09:57.000 --> 00:10:01.000]  神的許許多多的應許無論有多少
[00:10:01.000 --> 00:10:05.000]  在基督裡都是阿門的
[00:10:05.000 --> 00:10:10.000]  阿門就是真實
[00:10:10.000 --> 00:10:17.000]  所以耶穌基督把神一切的恩典、慈愛的應許、成全
[00:10:17.000 --> 00:10:20.000]  在我們身上
[00:10:20.000 --> 00:10:24.000]  所以祂對我們是阿門
[00:10:24.000 --> 00:10:29.000]  那名為阿門的說
[00:10:29.000 --> 00:10:32.000]  那麼對神而言呢
[00:10:32.000 --> 00:10:38.000]  祂是誠信真實的見證者
[00:10:38.000 --> 00:10:44.000]  祂到世界上來就是要為父神做見證
[00:10:44.000 --> 00:10:47.000]  祂用生命做見證
[00:10:47.000 --> 00:10:53.000]  所以祂是誠信真實的見證者
[00:10:53.000 --> 00:10:56.000]  那麼這個誠信呢
[00:10:56.000 --> 00:11:01.000]  英文說就是他的faithfulness
[00:11:01.000 --> 00:11:04.000]  那麼這個真實呢就是true
[00:11:04.000 --> 00:11:11.000]  祂是faithful and true witness
[00:11:11.000 --> 00:11:16.000]  這是對神而言
[00:11:16.000 --> 00:11:21.000]  祂把神向我們顯明出來
[00:11:21.000 --> 00:11:26.000]  所以主耶穌說人看見了我就是看見了父
[00:11:26.000 --> 00:11:28.000]  如果別的人這樣說
[00:11:28.000 --> 00:11:32.000]  我們會說他是個狂人
[00:11:32.000 --> 00:11:34.000]  自大狂
[00:11:34.000 --> 00:11:39.000]  但是這句話從耶穌基督的口裡說出來呢
[00:11:39.000 --> 00:11:43.000]  我們覺得真是有意義
[00:11:43.000 --> 00:11:51.000]  因為上帝的真相、祂的榮耀、祂的美德
[00:11:51.000 --> 00:11:54.000]  都是有形有體的
[00:11:54.000 --> 00:11:59.000]  在耶穌基督的生活裡面顯明出來
[00:11:59.000 --> 00:12:01.000]  所以我們心裡說是的
[00:12:01.000 --> 00:12:04.000]  這個話是真實的
[00:12:04.000 --> 00:12:09.000]  所以耶穌基督不是一個瘋狂的人講這句話
[00:12:09.000 --> 00:12:15.000]  祂是說出來真實的見證的話
[00:12:15.000 --> 00:12:17.000]  祂為神做見證
[00:12:17.000 --> 00:12:22.000]  以至於犧牲祂的生命
[00:12:22.000 --> 00:12:28.000]  祂用祂的寶血來做見證
[00:12:28.000 --> 00:12:32.000]  祂見證神一直到死
[00:12:32.000 --> 00:12:37.000]  祂的忠誠是一直到死的
[00:12:37.000 --> 00:12:43.000]  所以祂真是誠信真實的見證者
[00:12:43.000 --> 00:12:47.000]  所以我們原來看不見神的人
[00:12:47.000 --> 00:12:51.000]  能夠藉著耶穌基督認識神
[00:12:51.000 --> 00:12:54.000]  同時神的恩典應許
[00:12:54.000 --> 00:12:58.000]  也藉著耶穌基督向我們成全
[00:12:58.000 --> 00:13:01.000]  變為真實的
[00:13:01.000 --> 00:13:07.000]  第三對的名字
[00:13:07.000 --> 00:13:11.000]  耶穌基督是神之道
[00:13:11.000 --> 00:13:23.000]  西書19章13節
[00:13:23.000 --> 00:13:27.000]  祂穿著見了血的衣服
[00:13:27.000 --> 00:13:31.000]  祂的名稱為神之道
[00:13:31.000 --> 00:13:35.000]  這是祂與神的關係
[00:13:35.000 --> 00:13:38.000]  還有一個名字是丈夫
[00:13:38.000 --> 00:13:43.000]  二十一章第二節
[00:13:43.000 --> 00:13:46.000]  我又看見聖城新耶路撒冷
[00:13:46.000 --> 00:13:49.000]  由神那裡從天而降
[00:13:49.000 --> 00:13:52.000]  預備好了就入新部
[00:13:52.000 --> 00:13:56.000]  裝飾整齊等候丈夫
[00:13:56.000 --> 00:14:00.000]  這裡說新耶路撒冷
[00:14:00.000 --> 00:14:05.000]  是指著新耶路撒冷城裡的人
[00:14:05.000 --> 00:14:09.000]  就是那些屬於基督的人
[00:14:09.000 --> 00:14:12.000]  這些屬於基督的人
[00:14:12.000 --> 00:14:15.000]  就是基督的心腹
[00:14:15.000 --> 00:14:18.000]  而基督是他們的丈夫
[00:14:18.000 --> 00:14:24.000]  這是一個愛的關係的象徵
[00:14:24.000 --> 00:14:27.000]  在聖經裡面
[00:14:27.000 --> 00:14:30.000]  一副所述第五章
[00:14:30.000 --> 00:14:34.000]  保羅用夫婦的關係
[00:14:34.000 --> 00:14:39.000]  來象徵基督與教會的關係
[00:14:39.000 --> 00:14:41.000]  基督愛教會
[00:14:41.000 --> 00:14:43.000]  為教會捨及
[00:14:43.000 --> 00:14:48.000]  而且基督與教會合而為一
[00:14:48.000 --> 00:14:52.000]  這是愛理的合一
[00:14:52.000 --> 00:14:57.000]  正如丈夫和妻子在愛中的合一
[00:14:57.000 --> 00:15:02.000]  所以對於基督教而言
[00:15:02.000 --> 00:15:08.000]  婚姻是一個神聖的結合
[00:15:08.000 --> 00:15:12.000]  這個結合可以象徵
[00:15:12.000 --> 00:15:15.000]  基督與教會的結合
[00:15:15.000 --> 00:15:19.000]  所以基督徒看婚姻很神聖
[00:15:19.000 --> 00:15:21.000]  不是兒戲
[00:15:21.000 --> 00:15:23.000]  不是隨隨便便結合
[00:15:23.000 --> 00:15:27.000]  隨隨便便離開的
[00:15:27.000 --> 00:15:28.000]  在今天的時代裡頭
[00:15:28.000 --> 00:15:36.000]  基督徒要在這方面有一個好的見證
[00:15:36.000 --> 00:15:40.000]  那麼這一對的名字就是
[00:15:40.000 --> 00:15:43.000]  耶穌基督與神合而為一
[00:15:43.000 --> 00:15:47.000]  祂是神的道
[00:15:47.000 --> 00:15:50.000]  在約翰福音一章一節
[00:15:50.000 --> 00:15:53.000]  太初有道,道就是神
[00:15:53.000 --> 00:15:57.000]  所以道和神是合而為一的
[00:15:57.000 --> 00:15:59.000]  第二個名字丈夫
[00:15:59.000 --> 00:16:03.000]  是表示祂與屬祂的人的
[00:16:03.000 --> 00:16:06.000]  一個合而為一的關係
[00:16:06.000 --> 00:16:10.000]  丈夫與心父的合而為一
[00:16:10.000 --> 00:16:12.000]  所以這一對的名字就告訴我們
[00:16:12.000 --> 00:16:16.000]  耶穌基督是神又是人
[00:16:16.000 --> 00:16:18.000]  祂與神是合一的
[00:16:18.000 --> 00:16:21.000]  與教會又是合一的
[00:16:21.000 --> 00:16:25.000]  這是聖經裡面一個很基本
[00:16:25.000 --> 00:16:31.000]  很重要,很寶貴的真理
[00:16:31.000 --> 00:16:35.000]  有一次我讀中國教科歷史裡面
[00:16:35.000 --> 00:16:38.000]  一個很有名的傳道人的見證
[00:16:38.000 --> 00:16:44.000]  他是王宰博士
[00:16:44.000 --> 00:16:47.000]  你們這一代的人大概不知道他
[00:16:47.000 --> 00:16:49.000]  我這一代的人
[00:16:49.000 --> 00:16:55.000]  他是神很大用的一位傳道人
[00:16:55.000 --> 00:17:00.000]  他在西方也是相當的知名的
[00:17:00.000 --> 00:17:04.000]  他的英文名字叫Leland Wall
[00:17:04.000 --> 00:17:07.000]  他是福建人
[00:17:07.000 --> 00:17:14.000]  他信徒有一件事感動了他
[00:17:14.000 --> 00:17:16.000]  他到教會去
[00:17:16.000 --> 00:17:18.000]  他發現教會的人
[00:17:18.000 --> 00:17:22.000]  對他們所信仰的上帝和耶穌基督
[00:17:22.000 --> 00:17:26.000]  是由愛的
[00:17:26.000 --> 00:17:31.000]  從一個愛的角度來想到上帝
[00:17:31.000 --> 00:17:33.000]  想到基督
[00:17:33.000 --> 00:17:35.000]  他們說敬拜的神
[00:17:35.000 --> 00:17:37.000]  是和他們之間有愛的關係
[00:17:37.000 --> 00:17:39.000]  他即刻想到
[00:17:39.000 --> 00:17:42.000]  拜偶像的人有哪一個愛偶像呢
[00:17:42.000 --> 00:17:44.000]  都是帕
[00:17:44.000 --> 00:17:46.000]  到廟裡去看見
[00:17:46.000 --> 00:17:49.000]  偶像有拜他怕他
[00:17:49.000 --> 00:17:52.000]  沒有一個拜偶像的人
[00:17:52.000 --> 00:17:54.000]  是愛偶像的
[00:17:54.000 --> 00:17:56.000]  你找不出來
[00:17:56.000 --> 00:17:59.000]  但是拜上帝的人
[00:17:59.000 --> 00:18:01.000]  敬拜主耶穌的人
[00:18:01.000 --> 00:18:03.000]  有一個愛的心態
[00:18:03.000 --> 00:18:10.000]  這是一個極大的分別
[00:18:10.000 --> 00:18:15.000]  第四對的名字
[00:18:15.000 --> 00:18:18.000]  在19章16節提到
[00:18:18.000 --> 00:18:20.000]  耶穌基督是萬王之王
[00:18:20.000 --> 00:18:22.000]  萬主之主
[00:18:22.000 --> 00:18:25.000]  在3章14節說
[00:18:25.000 --> 00:18:30.000]  祂是在萬物之上為元首的
[00:18:30.000 --> 00:18:32.000]  這一對的名字
[00:18:32.000 --> 00:18:36.000]  也是有兩個角度的關係
[00:18:36.000 --> 00:18:38.000]  第一個名字
[00:18:38.000 --> 00:18:40.000]  對於宇宙而言
[00:18:40.000 --> 00:18:42.000]  基督是萬王之王
[00:18:42.000 --> 00:18:44.000]  萬主之主
[00:18:44.000 --> 00:18:48.000]  那麼這個王和主
[00:18:48.000 --> 00:18:50.000]  不但是人間的名稱
[00:18:50.000 --> 00:18:53.000]  在祂這裡的意義
[00:18:53.000 --> 00:18:57.000]  把宇宙間所有為主的
[00:18:57.000 --> 00:18:59.000]  都包括在內
[00:18:59.000 --> 00:19:01.000]  所有同志的
[00:19:01.000 --> 00:19:03.000]  都包括在內
[00:19:03.000 --> 00:19:07.000]  所以整個的宇宙都在裡面
[00:19:07.000 --> 00:19:10.000]  所以祂對於宇宙來講
[00:19:10.000 --> 00:19:13.000]  祂是王 祂是主
[00:19:13.000 --> 00:19:18.000]  祂管理一切 同志一切
[00:19:18.000 --> 00:19:21.000]  祂創造的時候定了自然律
[00:19:21.000 --> 00:19:24.000]  祂就按照這個自然律
[00:19:24.000 --> 00:19:29.000]  來管理整個的宇宙
[00:19:29.000 --> 00:19:32.000]  而科學是在那裡
[00:19:32.000 --> 00:19:34.000]  發現自然律
[00:19:34.000 --> 00:19:36.000]  研究自然律
[00:19:36.000 --> 00:19:38.000]  應用自然律
[00:19:38.000 --> 00:19:42.000]  但是上帝是創造了
[00:19:42.000 --> 00:19:45.000]  設立了自然律
[00:19:45.000 --> 00:19:48.000]  所以科學是在
[00:19:48.000 --> 00:19:52.000]  一個已經存在的事物裡面
[00:19:52.000 --> 00:19:57.000]  去研究 去發現 去了解
[00:19:57.000 --> 00:19:58.000]  如果沒有自然律
[00:19:58.000 --> 00:20:00.000]  就不可能有科學
[00:20:00.000 --> 00:20:03.000]  科學之所以存在
[00:20:03.000 --> 00:20:07.000]  是因為有自然律
[00:20:07.000 --> 00:20:10.000]  所以科學實在是建立在
[00:20:10.000 --> 00:20:15.000]  上帝的律者上 創造上
[00:20:15.000 --> 00:20:17.000]  所以你看
[00:20:17.000 --> 00:20:21.000]  有人寫了好些的文章
[00:20:21.000 --> 00:20:24.000]  來證明一件事
[00:20:24.000 --> 00:20:31.000]  就是在基督教的信仰的先大前提之下
[00:20:31.000 --> 00:20:35.000]  才有科學成立和發展
[00:20:35.000 --> 00:20:39.000]  發揮的可能
[00:20:39.000 --> 00:20:44.000]  這是有好些書來在這件事上
[00:20:44.000 --> 00:20:47.000]  著述理論
[00:20:47.000 --> 00:20:51.000]  這是很值得我們注意的一件事
[00:20:51.000 --> 00:20:54.000]  有許多人的觀點就是
[00:20:54.000 --> 00:20:55.000]  宗教的信仰
[00:20:55.000 --> 00:21:00.000]  就是基督教的信仰和科學是對立的
[00:21:00.000 --> 00:21:03.000]  是不利於科學
[00:21:03.000 --> 00:21:07.000]  是科學進展的障礙
[00:21:07.000 --> 00:21:11.000]  那是一致分解的想法
[00:21:11.000 --> 00:21:15.000]  那些很透徹研究科學歷史
[00:21:15.000 --> 00:21:17.000]  The History of Science
[00:21:17.000 --> 00:21:20.000]  很清楚地顯明出來
[00:21:20.000 --> 00:21:24.000]  是在基督教的那個背景之下
[00:21:24.000 --> 00:21:29.000]  科學才發展
[00:21:29.000 --> 00:21:34.000]  這是跟許多人的想法不同的
[00:21:34.000 --> 00:21:39.000]  那麼對於教會來說
[00:21:39.000 --> 00:21:43.000]  它是元首 它是頭
[00:21:43.000 --> 00:21:47.000]  元首就是頭
[00:21:47.000 --> 00:21:51.000]  那麼在剛才我們讀的三章十四節
[00:21:51.000 --> 00:21:53.000]  在那裡說
[00:21:53.000 --> 00:21:55.000]  主自我介紹說
[00:21:55.000 --> 00:22:00.000]  祂是在萬物之上為元首的
[00:22:00.000 --> 00:22:03.000]  在那個經文裡頭
[00:22:03.000 --> 00:22:06.000]  主這樣講有一個特別的意思
[00:22:06.000 --> 00:22:10.000]  就是老弟家的教會
[00:22:10.000 --> 00:22:16.000]  他們注重物質的追求和享受
[00:22:16.000 --> 00:22:21.000]  以至於在真道上不冷不熱
[00:22:21.000 --> 00:22:24.000]  主耶穌對他們說
[00:22:24.000 --> 00:22:28.000]  祂是在萬物之上
[00:22:28.000 --> 00:22:33.000]  祂超過物質
[00:22:33.000 --> 00:22:38.000]  如果教會把物質的追求放在第一位
[00:22:38.000 --> 00:22:44.000]  那就是把主耶穌的地位給了物質
[00:22:44.000 --> 00:22:49.000]  所以主耶穌要老弟家的教會清楚認識
[00:22:49.000 --> 00:22:52.000]  祂是在物質之上
[00:22:52.000 --> 00:22:58.000]  我們要將祂的地位放在一個正確的地方
[00:22:58.000 --> 00:23:05.000]  這是我們對主耶穌基督的正確關係的一個基礎
[00:23:05.000 --> 00:23:07.000]  有一節的聖經
[00:23:07.000 --> 00:23:18.000]  是把元首和萬諸之主萬王之王連在一起講的
[00:23:18.000 --> 00:23:19.000]  在哪裡呢
[00:23:19.000 --> 00:23:21.000]  依佛所述
[00:23:21.000 --> 00:23:26.000]  第一章第二章最後一節
[00:23:26.000 --> 00:23:38.000]  大家要看著依佛所述第一章二十二節
[00:23:38.000 --> 00:23:42.000]  又將萬油伏在他的腳下
[00:23:42.000 --> 00:23:46.000]  使他為教會做萬油之手
[00:23:46.000 --> 00:23:49.000]  這裡提到萬油之手
[00:23:49.000 --> 00:23:52.000]  萬油就是大自然整個的宇宙
[00:23:52.000 --> 00:23:56.000]  他是整個的宇宙的元首
[00:23:56.000 --> 00:23:59.000]  同時這裡也提到教會
[00:23:59.000 --> 00:24:02.000]  他也是教會的元首
[00:24:02.000 --> 00:24:08.000]  所以耶穌基督有雙重的元首的地位
[00:24:08.000 --> 00:24:11.000]  他是大自然的元首
[00:24:11.000 --> 00:24:13.000]  他也是教會的元首
[00:24:13.000 --> 00:24:19.000]  這兩個元首的身份是平行的
[00:24:19.000 --> 00:24:22.000]  給我們很重要的一個提醒
[00:24:22.000 --> 00:24:28.000]  你看大自然按照自然律運行
[00:24:28.000 --> 00:24:30.000]  井井有條
[00:24:30.000 --> 00:24:38.000]  我們看見這個奇妙的美麗的大自然現象
[00:24:38.000 --> 00:24:43.000]  如果教會也按照他的元首所定的
[00:24:43.000 --> 00:24:47.000]  孰靈的律則去做一切的事
[00:24:47.000 --> 00:24:51.000]  教會也必然井井有條
[00:24:51.000 --> 00:24:57.000]  成為一個美麗的榮耀的美好的教會
[00:24:57.000 --> 00:25:01.000]  所以主是大自然的元首
[00:25:01.000 --> 00:25:03.000]  大自然定的自然律
[00:25:03.000 --> 00:25:06.000]  大自然按照自然律去運行
[00:25:06.000 --> 00:25:08.000]  一個好的現象
[00:25:08.000 --> 00:25:10.000]  他是教會的元首
[00:25:10.000 --> 00:25:13.000]  教會定了孰靈的律則
[00:25:13.000 --> 00:25:17.000]  當教會按照孰靈的律則去做的時候
[00:25:17.000 --> 00:25:18.000]  去生活的時候
[00:25:18.000 --> 00:25:22.000]  就成為一個美麗的好的教會
[00:25:22.000 --> 00:25:26.000]  這是一個平行的元首
[00:25:26.000 --> 00:25:30.000]  就是說Parallel Headship
[00:25:30.000 --> 00:25:34.000]  這是我們從對戒聖經學到的
[00:25:34.000 --> 00:25:39.000]  領受的一個很重要的認識
[00:25:39.000 --> 00:25:45.000]  現在我們看第五對的名字
[00:25:45.000 --> 00:25:49.000]  一方面記錄是大胃的根
[00:25:49.000 --> 00:25:53.000]  同時他是明亮的晨星
[00:25:53.000 --> 00:25:58.000]  《錫氏錄》二十二章十六節
[00:25:58.000 --> 00:26:06.000]  大胃的根就是大胃由他而來
[00:26:06.000 --> 00:26:13.000]  大胃在耶穌基督之前一千年多一點
[00:26:13.000 --> 00:26:16.000]  大胃在基督之前那麼久
[00:26:16.000 --> 00:26:18.000]  但是在這裡說
[00:26:18.000 --> 00:26:21.000]  耶穌基督是大胃的根
[00:26:21.000 --> 00:26:24.000]  就是大胃的根源
[00:26:24.000 --> 00:26:28.000]  大胃是從基督而來的
[00:26:28.000 --> 00:26:31.000]  換句話說基督在大胃之前
[00:26:31.000 --> 00:26:44.000]  所以這是指向基督的過去的永恆的存在
[00:26:44.000 --> 00:26:47.000]  第二個名字明亮的晨星
[00:26:47.000 --> 00:26:51.000]  這是指向將來基督再來的時候
[00:26:51.000 --> 00:26:54.000]  向晨星出現
[00:26:54.000 --> 00:26:56.000]  晨星出現的時候
[00:26:56.000 --> 00:26:59.000]  就是表示黑夜已經過去
[00:26:59.000 --> 00:27:02.000]  黎明已經來到
[00:27:02.000 --> 00:27:06.000]  耶穌基督祂的再來
[00:27:06.000 --> 00:27:10.000]  就是我們的晨星
[00:27:10.000 --> 00:27:18.000]  我們現在是在罪惡的黑夜當中
[00:27:18.000 --> 00:27:22.000]  到主再來的時候罪惡要過去
[00:27:22.000 --> 00:27:26.000]  罪惡的長夜要結束
[00:27:26.000 --> 00:27:31.000]  永遠的黎明來到
[00:27:31.000 --> 00:27:33.000]  神的國度開始
[00:27:33.000 --> 00:27:41.000]  所以晨星是向前面說基督永遠存在
[00:27:41.000 --> 00:27:46.000]  大胃的根表示祂過去永遠存在
[00:27:46.000 --> 00:27:53.000]  明亮的晨星表示祂將來永遠存在
[00:27:53.000 --> 00:27:55.000]  第六對的名字
[00:27:55.000 --> 00:27:59.000]  祂是獅子與羔羊
[00:27:59.000 --> 00:28:03.000]  在七十六章五節六節
[00:28:03.000 --> 00:28:09.000]  那麼獅子是猶大之太的獅子
[00:28:09.000 --> 00:28:13.000]  獅子代表能力代表得勝
[00:28:13.000 --> 00:28:18.000]  耶穌基督是猶大之太裡面的得勝者
[00:28:18.000 --> 00:28:22.000]  這是在舊約裡面的一個名詞
[00:28:22.000 --> 00:28:24.000]  是一個預言
[00:28:24.000 --> 00:28:30.000]  預言說將來耶穌基督要從猶大之太出來
[00:28:30.000 --> 00:28:36.000]  祂是得勝的能力
[00:28:36.000 --> 00:28:37.000]  羔羊呢
[00:28:37.000 --> 00:28:39.000]  剛剛相反
[00:28:39.000 --> 00:28:41.000]  是軟弱的
