
[00:00:00.000 --> 00:00:02.200]  今天講到這裏 我想提一提
[00:04:50.100 --> 00:04:53.100]  能夠可以被祂用
[00:04:53.100 --> 00:04:55.100]  人生的目標就是
[00:04:55.100 --> 00:04:58.100]  如何能夠去學孝主耶穌
[00:04:58.100 --> 00:05:03.100]  因為祂就是純存生命的最高榜樣
[00:05:03.100 --> 00:05:06.100]  人生的目標就是學孝主耶穌
[00:05:06.100 --> 00:05:09.100]  得到祂所要給我們的生命
[00:05:09.100 --> 00:05:11.100]  也是祂自己的生命
[00:05:11.100 --> 00:05:16.100]  以致真正可以被神所使用
[00:05:16.100 --> 00:05:17.100]  當說到目標的時候
[00:05:17.100 --> 00:05:19.100]  大家都知道最近幾年
[00:05:19.100 --> 00:05:21.100]  很多基督徒都讀了一本書
[00:05:21.100 --> 00:05:23.100]  叫做《標竿人生》
[00:05:23.100 --> 00:05:25.100]  可能你也有讀過
[00:05:25.100 --> 00:05:26.100]  《標竿人生》強調
[00:05:26.100 --> 00:05:29.100]  基督徒有一個人生的目標
[00:05:29.100 --> 00:05:32.100]  是目標導向的
[00:05:32.100 --> 00:05:33.100]  我們會問
[00:05:33.100 --> 00:05:36.100]  主耶穌人生的目標在哪裡?
[00:05:36.100 --> 00:05:40.100]  在地上最主要的目標在哪裡?
[00:05:40.100 --> 00:05:42.100]  大家可能會想起
[00:05:42.100 --> 00:05:49.100]  基督耶穌降世為了拯救罪人
[00:05:49.100 --> 00:05:52.100]  主耶穌降世一個最重要的目的
[00:05:52.100 --> 00:05:54.100]  就是拯救很多人
[00:05:54.100 --> 00:05:57.100]  很多生命能夠歸向祂
[00:05:57.100 --> 00:06:01.100]  因此祂的目的是拯救生命
[00:06:01.100 --> 00:06:04.100]  因此你和我是耶穌基督的門徒
[00:06:04.100 --> 00:06:08.100]  因此我們都應當以救生命
[00:06:08.100 --> 00:06:09.100]  培育生命
[00:06:09.100 --> 00:06:11.100]  救護生命
[00:06:11.100 --> 00:06:14.100]  成為我們人生的目標
[00:06:14.100 --> 00:06:16.100]  因此我們在整個季度裡
[00:06:16.100 --> 00:06:19.100]  一方面說到孝法基督
[00:06:19.100 --> 00:06:21.100]  而今天我們所說的就是
[00:06:21.100 --> 00:06:23.100]  如何能夠忍耐一切
[00:06:23.100 --> 00:06:26.100]  來參與救生命
[00:06:26.100 --> 00:06:28.100]  負納生命
[00:06:28.100 --> 00:06:30.100]  保護生命
[00:06:30.100 --> 00:06:33.100]  這正是你和我追求的方向
[00:06:33.100 --> 00:06:34.100]  請大家打開聖經
[00:06:34.100 --> 00:06:36.100]  從整個書中一起思想
[00:06:36.100 --> 00:06:38.100]  這幾個的重點
[00:06:38.100 --> 00:06:42.100]  聖經路加福音第九章
[00:06:42.100 --> 00:06:49.100]  首先我們要思想的就是
[00:06:49.100 --> 00:06:52.100]  主祂當時忍耐著很多的羞辱
[00:06:52.100 --> 00:06:56.100]  但是堅持要救人的目的
[00:06:56.100 --> 00:07:00.100]  在聖經第九章第五十一節說
[00:07:00.100 --> 00:07:16.100]  先提到耶穌會被接上升
[00:07:16.100 --> 00:07:20.100]  也意味著祂將要面對著釘十字架
[00:07:20.100 --> 00:07:21.100]  然後復活
[00:07:21.100 --> 00:07:24.100]  然後升天的事情
[00:07:24.100 --> 00:07:27.100]  當耶穌知道祂將要被釘十字架的時候
[00:07:27.100 --> 00:07:30.100]  祂是在面對著死亡的陰影
[00:07:30.100 --> 00:07:31.100]  一般來說
[00:07:31.100 --> 00:07:33.100]  面對著危機
[00:07:33.100 --> 00:07:35.100]  很多時候都會逃避
[00:07:35.100 --> 00:07:37.100]  但耶穌當時沒有逃避
[00:07:37.100 --> 00:07:38.100]  聖經就說
[00:07:38.100 --> 00:07:42.100]  祂定義向耶路撒冷去
[00:07:42.100 --> 00:07:45.100]  祂的主意是堅定的
[00:07:45.100 --> 00:07:49.100]  祂清楚表達出祂的堅定方向
[00:07:49.100 --> 00:07:53.100]  祂定義向耶路撒冷去
[00:07:53.100 --> 00:07:55.100]  有時候我們會很欣賞很多的朋友
[00:07:55.100 --> 00:07:57.100]  他們有一種勇氣
[00:07:57.100 --> 00:08:00.100]  譬如說有些消防員
[00:08:00.100 --> 00:08:02.100]  面對著熊熊烈火
[00:08:02.100 --> 00:08:04.100]  一個很大的火場
[00:08:04.100 --> 00:08:06.100]  他們不怕危險
[00:08:06.100 --> 00:08:08.100]  就衝進去救人
[00:08:08.100 --> 00:08:10.100]  但我們都會去想
[00:08:10.100 --> 00:08:12.100]  他們有一種勇氣
[00:08:12.100 --> 00:08:13.100]  但如果有人進去
[00:08:13.100 --> 00:08:15.100]  只不過是想表達出
[00:08:15.100 --> 00:08:19.100]  他有一種能夠克服恐懼的勇氣
[00:08:19.100 --> 00:08:22.100]  去證明他不怕火
[00:08:22.100 --> 00:08:26.100]  我猜我們都不會太羨慕這種勇氣
[00:08:26.100 --> 00:08:28.100]  但如果他的勇氣
[00:08:28.100 --> 00:08:30.100]  是為了進去救人
[00:08:30.100 --> 00:08:33.100]  縱使自己受到傷害
[00:08:33.100 --> 00:08:34.100]  他都不計較
[00:08:34.100 --> 00:08:38.100]  那種是一種我們會欣賞的勇氣
[00:08:38.100 --> 00:08:40.100]  他的目的不單為自己
[00:08:40.100 --> 00:08:43.100]  而是真的為救別人
[00:08:43.100 --> 00:08:46.100]  這種是值得我們欣賞的勇氣
[00:08:46.100 --> 00:08:49.100]  當主耶穌面向十字架的時候
[00:08:49.100 --> 00:08:52.100]  祂不是要證明自己有多堅強
[00:08:52.100 --> 00:08:54.100]  一個清楚的目的
[00:08:54.100 --> 00:08:56.100]  祂是要救生命
[00:08:56.100 --> 00:09:00.100]  因此祂定義向著耶路撒冷
[00:09:00.100 --> 00:09:02.100]  目的是要救生命
[00:09:02.100 --> 00:09:03.100]  因此先講到
[00:09:03.100 --> 00:09:07.100]  祂先打發使者去到耶路撒冷的村莊
[00:09:07.100 --> 00:09:10.100]  去預備他們居住的地方
[00:09:10.100 --> 00:09:11.100]  但聖經就說
[00:09:11.100 --> 00:09:14.100]  撒瑪利亞人不接待他們
[00:09:14.100 --> 00:09:15.100]  五十三節
[00:09:15.100 --> 00:09:17.100]  那裡的人不接待他
[00:09:17.100 --> 00:09:20.100]  因他面向耶路撒冷
[00:09:20.100 --> 00:09:23.100]  撒瑪利亞人和耶路撒冷的猶太人
[00:09:23.100 --> 00:09:26.100]  是世世代代的仇敵
[00:09:26.100 --> 00:09:28.100]  他們之間有很多的冤仇
[00:09:28.100 --> 00:09:30.100]  所以當這群人
[00:09:30.100 --> 00:09:32.100]  見到耶穌向耶路撒冷走的時候
[00:09:32.100 --> 00:09:35.100]  他們就不肯接待耶穌
[00:09:35.100 --> 00:09:38.100]  當時的門徒就這樣說
[00:09:38.100 --> 00:09:40.100]  五十四節
[00:09:40.100 --> 00:09:42.100]  他的門徒雅各約翰漢見了就說
[00:09:42.100 --> 00:09:46.100]  主啊,你要我們吩咐火從天上降下來
[00:09:46.100 --> 00:09:47.100]  消滅他們
[00:09:47.100 --> 00:09:50.100]  將以利亞所作的貓
[00:09:50.100 --> 00:09:52.100]  當時兩個門徒就想起歷史當中
[00:09:52.100 --> 00:09:55.100]  以利亞先知的事蹟
[00:09:55.100 --> 00:09:56.100]  大家或許會記得
[00:09:56.100 --> 00:09:58.100]  當時以色列王阿哈謝
[00:09:58.100 --> 00:10:00.100]  就差拜五十夫長
[00:10:00.100 --> 00:10:03.100]  和他五十個侍從
[00:10:03.100 --> 00:10:05.100]  去找以利亞先知
[00:10:05.100 --> 00:10:06.100]  很想請他來
[00:10:06.100 --> 00:10:09.100]  要問他一些問題
[00:10:09.100 --> 00:10:11.100]  但是五十夫長去到的時候
[00:10:11.100 --> 00:10:15.100]  很輕視神的先知
[00:10:15.100 --> 00:10:17.100]  因此以利亞先知
[00:10:17.100 --> 00:10:18.100]  看見他這樣的情況
[00:10:18.100 --> 00:10:21.100]  就求神在天上降下火
[00:10:21.100 --> 00:10:22.100]  消滅了他們
[00:10:22.100 --> 00:10:26.100]  向這群人表明出神的那種威榮
[00:10:26.100 --> 00:10:30.100]  神是不可被輕慢的
[00:10:30.100 --> 00:10:31.100]  在那個時候
[00:10:31.100 --> 00:10:33.100]  兩個門徒就想起一件事
[00:10:33.100 --> 00:10:34.100]  就問主耶穌
[00:10:34.100 --> 00:10:36.100]  我們可否像以利亞先知那樣
[00:10:36.100 --> 00:10:41.100]  請神吩咐火從天上降下來
[00:10:41.100 --> 00:10:43.100]  消滅他們
[00:10:43.100 --> 00:10:44.100]  一方面說
[00:10:44.100 --> 00:10:47.100]  好像是很關心神的榮耀
[00:10:47.100 --> 00:10:48.100]  他們竟然不尊重耶穌
[00:10:48.100 --> 00:10:50.100]  應該給他一些顏色去看
[00:10:50.100 --> 00:10:51.100]  或者他們認為
[00:10:51.100 --> 00:10:53.100]  耶穌應該讚賞他們
[00:10:53.100 --> 00:10:58.100]  因為他們幫助耶穌挽回面子
[00:10:58.100 --> 00:11:00.100]  好像是一件很應該做的事情
[00:11:00.100 --> 00:11:03.100]  一件尋求神榮耀的事情
[00:11:03.100 --> 00:11:05.100]  但是耶穌怎樣回答他們
[00:11:05.100 --> 00:11:07.100]  聖經就說
[00:11:07.100 --> 00:11:09.100]  耶穌轉身
[00:11:09.100 --> 00:11:10.100]  怎樣呢
[00:11:10.100 --> 00:11:12.100]  擇避兩個門徒
[00:11:12.100 --> 00:11:14.100]  說你們的心如何
[00:11:14.100 --> 00:11:17.100]  你們並不知道
[00:11:17.100 --> 00:11:19.100]  當時耶穌擇避
[00:11:19.100 --> 00:11:20.100]  聖經的字眼
[00:11:20.100 --> 00:11:23.100]  擇避是一個很嚴厲的字眼
[00:11:23.100 --> 00:11:25.100]  是嚴嚴地擇避他們
[00:11:25.100 --> 00:11:27.100]  他說你們的心如何
[00:11:27.100 --> 00:11:29.100]  你們並不知道
[00:11:29.100 --> 00:11:31.100]  言下之意
[00:11:31.100 --> 00:11:33.100]  就是門徒內心的動機
[00:11:33.100 --> 00:11:35.100]  連他們自己都不知道
[00:11:35.100 --> 00:11:39.100]  好像是一些很高尚的目的
[00:11:39.100 --> 00:11:41.100]  想榮耀神
[00:11:41.100 --> 00:11:43.100]  但是其實耶穌看到他們內心
[00:11:43.100 --> 00:11:45.100]  有其他的動機
[00:11:45.100 --> 00:11:47.100]  什麼動機呢
[00:11:47.100 --> 00:11:50.100]  他們很可能是因為覺得被人拒絕
[00:11:50.100 --> 00:11:52.100]  內心覺得羞辱
[00:11:52.100 --> 00:11:55.100]  因此他們很想表達出一種怒氣
[00:11:55.100 --> 00:11:56.100]  洩一下憤
[00:11:56.100 --> 00:11:59.100]  想能夠懲罰他們
[00:11:59.100 --> 00:12:00.100]  能夠洩憤
[00:12:00.100 --> 00:12:03.100]  所以祂希望有火消滅他們
[00:12:03.100 --> 00:12:04.100]  各位靈性姐妹
[00:12:04.100 --> 00:12:05.100]  有些時候
[00:12:05.100 --> 00:12:06.100]  你和我都明白
[00:12:06.100 --> 00:12:08.100]  我們有時候會做一些事情
[00:12:08.100 --> 00:12:10.100]  表面上是一些很高尚的目標
[00:12:10.100 --> 00:12:11.100]  目的
[00:12:11.100 --> 00:12:12.100]  但其實內心
[00:12:12.100 --> 00:12:15.100]  有一些很血氣的動機
[00:12:15.100 --> 00:12:18.100]  是我們需要常常去反思
[00:12:18.100 --> 00:12:20.100]  當時耶穌看出他們的動機
[00:12:20.100 --> 00:12:22.100]  就說你們的心如何
[00:12:22.100 --> 00:12:25.100]  你們並不知道
[00:12:25.100 --> 00:12:27.100]  當時耶穌就說
[00:12:27.100 --> 00:12:28.100]  五十六字
[00:12:28.100 --> 00:12:31.100]  人子來不是要滅人的成名
[00:12:31.100 --> 00:12:33.100]  大家一起讀下一句
[00:12:33.100 --> 00:12:36.100]  是要救人的成名
[00:12:36.100 --> 00:12:38.100]  主耶穌清楚表示
[00:12:38.100 --> 00:12:40.100]  我們不是要去懲罰人
[00:12:40.100 --> 00:12:43.100]  我們是要救人的生命
[00:12:43.100 --> 00:12:46.100]  不是要滅人的生命
[00:12:46.100 --> 00:12:48.100]  我記得一次
[00:12:48.100 --> 00:12:50.100]  在早前看到報紙說
[00:12:50.100 --> 00:12:53.100]  一位在醫學院的研究生
[00:12:53.100 --> 00:12:56.100]  他在晚上開車
[00:12:56.100 --> 00:12:58.100]  因為車速很快
[00:12:58.100 --> 00:13:00.100]  好像喝了一些酒
[00:13:00.100 --> 00:13:02.100]  在過程當中
[00:13:02.100 --> 00:13:03.100]  撞到一個路上
[00:13:03.100 --> 00:13:04.100]  一個途人
[00:13:04.100 --> 00:13:06.100]  但他可能因為很恐懼
[00:13:06.100 --> 00:13:09.100]  所以就不理會這個途人
[00:13:09.100 --> 00:13:11.100]  開車就走了
[00:13:11.100 --> 00:13:14.100]  大家有沒有印象這個新聞
[00:13:14.100 --> 00:13:16.100]  後來這個途人死亡
[00:13:16.100 --> 00:13:20.100]  當我看到這段新聞的時候
[00:13:20.100 --> 00:13:22.100]  我就停了一會
[00:13:22.100 --> 00:13:25.100]  這個醫學的研究生
[00:13:25.100 --> 00:13:27.100]  他學的是醫學
[00:13:27.100 --> 00:13:30.100]  他學的這些常識
[00:13:30.100 --> 00:13:32.100]  是為了能夠去拯救人
[00:13:32.100 --> 00:13:34.100]  但在最關鍵的時間
[00:13:34.100 --> 00:13:36.100]  他竟然撇下一個
[00:13:36.100 --> 00:13:39.100]  被他自己撞傷的人
[00:13:39.100 --> 00:13:41.100]  而開車逃走
[00:13:41.100 --> 00:13:43.100]  和他的身份
[00:13:43.100 --> 00:13:47.100]  和他自己學習的常識知識
[00:13:47.100 --> 00:13:49.100]  是完全相違背
[00:13:49.100 --> 00:13:52.100]  這是很難理解
[00:13:52.100 --> 00:13:54.100]  也很難接受的事情
[00:13:54.100 --> 00:13:56.100]  當然有些時候大家會知道
[00:13:56.100 --> 00:13:58.100]  在香港有些醫務人員
[00:13:58.100 --> 00:14:00.100]  曾經在醫院當中
[00:14:00.100 --> 00:14:02.100]  被人打傷
[00:14:02.100 --> 00:14:04.100]  大家有時看新聞都會看到
[00:14:04.100 --> 00:14:05.100]  病人情緒不好
[00:14:05.100 --> 00:14:07.100]  有時會打醫生
[00:14:07.100 --> 00:14:09.100]  打護士都未定
[00:14:09.100 --> 00:14:10.100]  我們中間一位的
[00:14:10.100 --> 00:14:11.100]  基督徒弟兄
[00:14:11.100 --> 00:14:12.100]  一位醫生
[00:14:12.100 --> 00:14:14.100]  他也是在早前
[00:14:14.100 --> 00:14:17.100]  我們聽到他被病人打
[00:14:17.100 --> 00:14:19.100]  當他在照顧病人的時候
[00:14:19.100 --> 00:14:22.100]  突然被病人一拳打過去
[00:14:22.100 --> 00:14:26.100]  眼鏡的玻璃都碎了
[00:14:26.100 --> 00:14:28.100]  你猜如果你是那位的
[00:14:28.100 --> 00:14:30.100]  基督徒醫生
[00:14:30.100 --> 00:14:32.100]  你會怎樣做呢?
[00:14:32.100 --> 00:14:34.100]  我正在醫治你
[00:14:34.100 --> 00:14:35.100]  正在幫你
[00:14:35.100 --> 00:14:37.100]  你還打我?
[00:14:37.100 --> 00:14:40.100]  然後一拳打回頭
[00:14:40.100 --> 00:14:42.100]  給你看一些顏色
[00:14:42.100 --> 00:14:44.100]  你猜只能打我嗎?
[00:14:44.100 --> 00:14:47.100]  或者他覺得不要當面打他
[00:14:47.100 --> 00:14:50.100]  幫他打一支針
[00:14:50.100 --> 00:14:54.100]  讓他慢慢受苦
[00:14:54.100 --> 00:14:56.100]  我猜你不會期望
[00:14:56.100 --> 00:14:58.100]  一個醫生會這樣做
[00:14:58.100 --> 00:15:00.100]  一個醫生他有一個職責
[00:15:00.100 --> 00:15:03.100]  縱使受到病人的傷害
[00:15:03.100 --> 00:15:07.100]  但仍然要去幫助這個病人
[00:15:07.100 --> 00:15:10.100]  是我們會覺得理所當然的事情
[00:15:10.100 --> 00:15:12.100]  我所說的
[00:15:12.100 --> 00:15:14.100]  是說一個基督徒
[00:15:14.100 --> 00:15:17.100]  縱使你受到羞辱
[00:15:17.100 --> 00:15:21.100]  縱使你被人不公平地對待
[00:15:21.100 --> 00:15:23.100]  你只能夠去救生命
[00:15:23.100 --> 00:15:25.100]  而不是去滅絕
[00:15:25.100 --> 00:15:28.100]  不是去傷害生命
[00:15:28.100 --> 00:15:30.100]  因為對一個屬神的人來說
[00:15:30.100 --> 00:15:33.100]  我們只能夠輔助真理
[00:15:33.100 --> 00:15:36.100]  不能抵擋真理
[00:15:36.100 --> 00:15:38.100]  在我們所做的事
[00:15:38.100 --> 00:15:40.100]  所行的事上
[00:15:40.100 --> 00:15:43.100]  我們只能夠去救生命
[00:15:43.100 --> 00:15:45.100]  主耶穌留下的榜樣就是
[00:15:45.100 --> 00:15:47.100]  當他面對著撒瑪利亞人
[00:15:47.100 --> 00:15:48.100]  對他的拒絕
[00:15:48.100 --> 00:15:50.100]  對他的羞辱
[00:15:50.100 --> 00:15:53.100]  他沒有選擇要火從天上降下來
[00:15:53.100 --> 00:15:55.100]  消滅他們
[00:15:55.100 --> 00:16:00.100]  他只是說我來是要救生命
[00:16:00.100 --> 00:16:03.100]  而你和我作為基督耶穌的門徒
[00:16:03.100 --> 00:16:06.100]  我們都應該以一個人生的目標
[00:16:06.100 --> 00:16:08.100]  作為我們的目標
[00:16:08.100 --> 00:16:10.100]  縱使你面對羞辱
[00:16:10.100 --> 00:16:13.100]  仍然學習主耶穌忍耐的榜樣
[00:16:13.100 --> 00:16:17.100]  來繼續扶立生命
[00:16:17.100 --> 00:16:19.100]  我們再看第二部分
[00:16:19.100 --> 00:16:21.100]  在接著的經文提到
[00:16:21.100 --> 00:16:22.100]  主耶穌離開了這個村莊
[00:16:22.100 --> 00:16:24.100]  繼續向耶路撒冷走
[00:16:24.100 --> 00:16:27.100]  在過程當中遇到有三個人
[00:16:27.100 --> 00:16:29.100]  有三種不同的情況
[00:16:29.100 --> 00:16:31.100]  但主耶穌清楚表示
[00:16:31.100 --> 00:16:35.100]  要付出代價來救生命
[00:16:35.100 --> 00:16:37.100]  已經有呼喚
[00:16:37.100 --> 00:16:39.100]  都是呼喚他們來付代價
[00:16:39.100 --> 00:16:41.100]  但達到一個最終的目的
[00:16:41.100 --> 00:16:43.100]  是能夠救生命
[00:16:43.100 --> 00:16:45.100]  在第57節
[00:16:45.100 --> 00:16:47.100]  他們走路的時候
[00:16:47.100 --> 00:16:48.100]  有一人對耶穌說
[00:16:48.100 --> 00:16:50.100]  你無論往哪裡去
[00:16:50.100 --> 00:16:52.100]  我要跟從你
[00:16:52.100 --> 00:16:53.100]  耶穌說
[00:16:53.100 --> 00:16:54.100]  湖裡有洞
[00:16:54.100 --> 00:16:55.100]  天空的飛鳥有窩
[00:16:55.100 --> 00:16:59.100]  只是人子沒有枕頭的地方
[00:16:59.100 --> 00:17:01.100]  第一個人他的情況就是
[00:17:01.100 --> 00:17:03.100]  他主動地對耶穌說
[00:17:03.100 --> 00:17:05.100]  無論你去哪裡
[00:17:05.100 --> 00:17:07.100]  我都會跟從你
[00:17:07.100 --> 00:17:09.100]  聖經在其他科學書提及
[00:17:09.100 --> 00:17:12.100]  這個人本身是一個文士
[00:17:12.100 --> 00:17:14.100]  對聖經真理很認識
[00:17:14.100 --> 00:17:17.100]  但似乎他口中表示
[00:17:17.100 --> 00:17:19.100]  對神一種跟從
[00:17:19.100 --> 00:17:21.100]  但主耶穌看得出
[00:17:21.100 --> 00:17:24.100]  他未曾清楚地計算代價
[00:17:24.100 --> 00:17:27.100]  或許他未準備好付出代價
[00:17:27.100 --> 00:17:29.100]  所以耶穌對他說
[00:17:29.100 --> 00:17:30.100]  他說
[00:17:30.100 --> 00:17:32.100]  湖裡有洞
[00:17:32.100 --> 00:17:34.100]  天空的飛鳥有窩
[00:17:34.100 --> 00:17:36.100]  很平凡的走獸
[00:17:36.100 --> 00:17:38.100]  小小的鳥鳥
[00:17:38.100 --> 00:17:41.100]  他們有他們安居的地方
[00:17:41.100 --> 00:17:44.100]  但是這位永恆的上帝
