
[00:00:00.000 --> 00:00:03.000]  一首很優美的詩歌
[00:05:26.800 --> 00:05:28.600]  那哪些人可以得到呢?
[00:05:28.600 --> 00:05:32.800]  其實耶穌在這裡扭轉他們的想法
[00:05:32.800 --> 00:05:36.000]  就是人越有錢
[00:05:36.000 --> 00:05:37.800]  或者金錢越多
[00:05:37.800 --> 00:05:42.600]  越妨礙他們選擇去跟從上帝
[00:05:42.600 --> 00:05:46.200]  這個少年人正正是一個例子
[00:05:46.200 --> 00:05:49.600]  去說出了這個事實
[00:05:49.600 --> 00:05:52.800]  接著耶穌在這裡
[00:05:52.800 --> 00:05:57.000]  耶穌可以說的回應
[00:05:57.000 --> 00:06:01.000]  去說出一個很重要的方向
[00:06:01.000 --> 00:06:07.200]  他說「在人是不能,但在神凡事都能」
[00:06:07.200 --> 00:06:12.000]  「在人不能,在神凡事都能」是什麼意思呢?
[00:06:12.000 --> 00:06:14.000]  其實耶穌正正是要指出
[00:06:14.000 --> 00:06:19.200]  人是不可能給任何代價去賺取上帝的永生
[00:06:19.200 --> 00:06:22.400]  但是上帝是有恩典、有憐憫
[00:06:22.400 --> 00:06:25.600]  臨到地上每一個人
[00:06:25.600 --> 00:06:29.800]  上帝有恩典,所以上帝能夠去做到
[00:06:29.800 --> 00:06:32.600]  是上帝的恩典臨到地上的人
[00:06:32.600 --> 00:06:36.800]  才可以得到上帝這個永恆的生命
[00:06:36.800 --> 00:06:43.600]  耶穌在這裡說出一個很重要的方向
[00:06:43.600 --> 00:06:46.200]  少年人說去跟從上帝
[00:06:46.200 --> 00:06:48.000]  說去遵守上帝的吩咐
[00:06:48.000 --> 00:06:54.600]  其實他都不明白一個最真實的意義是什麼
[00:06:54.600 --> 00:06:58.400]  上帝在舊約裡面頒佈不同的誡命
[00:06:58.400 --> 00:07:00.800]  讓人藉著遵行律法去表示
[00:07:00.800 --> 00:07:03.400]  我是願意跟從上帝
[00:07:03.400 --> 00:07:05.000]  接著上帝在舊約聖經裡面
[00:07:05.000 --> 00:07:08.200]  一路去表達會有一個救贖主
[00:07:08.200 --> 00:07:09.800]  一個彌賽亞來到
[00:07:09.800 --> 00:07:10.600]  耶穌來到了
[00:07:10.600 --> 00:07:15.400]  他說我就是上帝所預備來的那個救贖主
[00:07:15.400 --> 00:07:19.600]  跟從我就等於去跟從上帝
[00:07:19.600 --> 00:07:24.400]  這個少年人到最後其實他沒有聽從上帝的吩咐
[00:07:24.400 --> 00:07:28.000]  因為聽從上帝吩咐的人就會跟從耶穌
[00:07:28.000 --> 00:07:31.200]  接受耶穌,即是上帝為藉著耶穌所成就的
[00:07:31.200 --> 00:07:33.800]  這個救贖的一個計劃
[00:07:33.800 --> 00:07:39.800]  一個少年人可以說距離謙卑的態度很遠
[00:07:39.800 --> 00:07:43.000]  如果大家還記得在上一次的經文裡面
[00:07:43.000 --> 00:07:51.000]  講到耶穌講了離婚再婚的問題
[00:07:51.000 --> 00:07:52.000]  講了結婚的問題
[00:07:52.000 --> 00:07:54.000]  講了獨生的問題
[00:07:54.000 --> 00:07:55.800]  也都之後講了一段的經文
[00:07:55.800 --> 00:07:59.200]  就是說有一班的成年人帶著一班的小孩子
[00:07:59.200 --> 00:08:00.600]  來到耶穌面前
[00:08:00.600 --> 00:08:03.400]  就是等待著耶穌為他們按手的祝福
[00:08:03.400 --> 00:08:08.400]  耶穌接著就說進天國的人正正就是這些小孩子
[00:08:08.400 --> 00:08:11.600]  耶穌意思不是說小孩子想進天國
[00:08:11.600 --> 00:08:13.000]  成人進不了天國
[00:08:13.000 --> 00:08:16.400]  耶穌也不是說有錢人不可以進天國
[00:08:16.400 --> 00:08:18.400]  窮人想進天國,不是
[00:08:18.400 --> 00:08:23.000]  耶穌就是說進天國的人就好像這些小孩子一樣這麼謙卑
[00:08:23.000 --> 00:08:23.800]  什麼意思呢?
[00:08:23.800 --> 00:08:28.000]  就是他們願意去開放自己的心
[00:08:28.000 --> 00:08:30.000]  去聆聽上帝的說話
[00:08:30.000 --> 00:08:36.200]  接著有一個小孩子謙卑的心態的人就願意聽上帝的吩咐
[00:08:36.200 --> 00:08:38.200]  接著就去接受耶穌
[00:08:38.200 --> 00:08:40.600]  就是上帝差派來的那個彌賽亞
[00:08:40.600 --> 00:08:42.800]  接著也都願意去跟從耶穌
[00:08:42.800 --> 00:08:45.600]  這些的人就可以進入天國
[00:08:45.600 --> 00:08:47.400]  得到上帝所賜的永生
[00:08:47.400 --> 00:08:51.200]  耶穌是想表達這個這麼重要的一個意思
[00:08:51.200 --> 00:08:53.200]  所以耶穌在這裡說
[00:08:53.200 --> 00:08:55.000]  在人是不能
[00:08:55.000 --> 00:08:58.200]  人就是不可以自己做任何的事情
[00:08:58.200 --> 00:09:01.800]  用自己的行為賺取一個永恆的生命
[00:09:01.800 --> 00:09:06.800]  但是在神凡事都留在神積著這個恩典
[00:09:06.800 --> 00:09:09.000]  賜下耶穌的救贖
[00:09:09.000 --> 00:09:13.800]  讓我們有機會去得著這個永恆的生命
[00:09:13.800 --> 00:09:17.600]  所以在《馬太方案》第20章
[00:09:17.600 --> 00:09:19.000]  就說到葡萄園的比喻
[00:09:19.000 --> 00:09:20.800]  如果大家還下一次
[00:09:20.800 --> 00:09:23.200]  就要說到葡萄園的比喻
[00:09:23.200 --> 00:09:24.400]  說到一個園主
[00:09:24.400 --> 00:09:28.000]  怎樣把一個早上、下午、晚上
[00:09:28.000 --> 00:09:31.400]  來做的工人全部給這麼多的錢
[00:09:31.400 --> 00:09:32.600]  這麼多的工資
[00:09:32.600 --> 00:09:35.400]  是表示園主的恩典
[00:09:35.400 --> 00:09:37.000]  在這個比喻裡面
[00:09:37.000 --> 00:09:42.600]  正是說到上帝對人的恩典的一個看顧
[00:09:42.600 --> 00:09:46.400]  接著彼得他聽完之後
[00:09:46.400 --> 00:09:48.600]  他馬上有一個反應
[00:09:48.600 --> 00:09:50.600]  就是可能他看到
[00:09:50.600 --> 00:09:53.200]  原來財主這麼有錢都可以進天國
[00:09:53.200 --> 00:09:58.400]  又或者這些人這樣都可以得到上帝的恩典
[00:09:58.400 --> 00:10:00.000]  我們這一班的人
[00:10:00.000 --> 00:10:02.200]  我們這一班跟從你的門徒
[00:10:02.200 --> 00:10:04.800]  我們已經放下所有的東西去跟從你
[00:10:04.800 --> 00:10:08.400]  耶穌究竟我們可以得些什麼呢?
[00:10:08.400 --> 00:10:10.400]  我們可以換取些什麼呢?
[00:10:10.400 --> 00:10:13.400]  其實從彼得這個問題裡面
[00:10:13.400 --> 00:10:17.400]  正正反映他都還沒明白耶穌的意思
[00:10:17.400 --> 00:10:19.600]  不明白耶穌所說的心意
[00:10:19.600 --> 00:10:21.400]  耶穌一開始已經說
[00:10:21.400 --> 00:10:23.200]  人不可以用自己的行為
[00:10:23.200 --> 00:10:24.600]  賺取上帝的恩典
[00:10:24.600 --> 00:10:26.400]  但是彼得仍然去問
[00:10:26.400 --> 00:10:28.200]  我已經撇下所有了
[00:10:28.200 --> 00:10:30.800]  我們這班人撇下所有的去跟從你了
[00:10:30.800 --> 00:10:32.200]  我們可以得些什麼呢?
[00:10:32.200 --> 00:10:34.000]  仍然用自己的行為
[00:10:34.000 --> 00:10:38.000]  想去賺取一些回報
[00:10:38.000 --> 00:10:42.600]  耶穌在這裡沒有很嚴嚴的斥責彼得
[00:10:42.600 --> 00:10:45.200]  很溫柔的可以這樣說
[00:10:45.200 --> 00:10:48.200]  你們作出的犧牲
[00:10:48.200 --> 00:10:50.600]  相對你們所得的
[00:10:50.600 --> 00:10:53.200]  其實是微不足道的
[00:10:53.200 --> 00:10:54.400]  雖然耶穌在這裡說
[00:10:54.400 --> 00:10:55.600]  將來你們會得些什麼呢?
[00:10:55.600 --> 00:10:57.200]  在審判的時候
[00:10:57.200 --> 00:10:58.200]  你們會和我一起
[00:10:58.200 --> 00:10:59.600]  有12個位一起
[00:10:59.600 --> 00:11:03.200]  和我一起去審判以色列12個支派
[00:11:03.200 --> 00:11:05.000]  一個很高的榮譽
[00:11:05.000 --> 00:11:06.400]  你們可以得這件事
[00:11:06.400 --> 00:11:08.200]  不過耶穌在這裡說
[00:11:08.200 --> 00:11:12.400]  其實重心就是你們所得到的東西
[00:11:12.400 --> 00:11:15.600]  是遠遠多於你們付出的
[00:11:15.600 --> 00:11:17.400]  跟我們今天的話去說
[00:11:17.400 --> 00:11:18.200]  是什麼呢?
[00:11:18.200 --> 00:11:21.800]  就是你吃一個豉油雞
[00:11:21.800 --> 00:11:25.000]  誰出豉油誰出雞呢?
[00:11:25.000 --> 00:11:26.200]  上帝出一隻雞
[00:11:26.200 --> 00:11:27.600]  你出豉油
[00:11:27.600 --> 00:11:30.400]  那你就可以吃豉油雞了
[00:11:30.400 --> 00:11:33.800]  所以耶穌的意思就是說
[00:11:33.800 --> 00:11:35.400]  將來你們所得的
[00:11:35.400 --> 00:11:37.200]  是遠遠多於
[00:11:37.200 --> 00:11:39.600]  遠遠大於今天你們所付出
[00:11:39.600 --> 00:11:42.200]  所以基本上是沒得比的
[00:11:42.200 --> 00:11:43.000]  可以這樣說
[00:11:43.000 --> 00:11:44.600]  沒得比的
[00:11:44.600 --> 00:11:46.000]  耶穌在這裡也不是說
[00:11:46.000 --> 00:11:47.200]  因為你們的付出
[00:11:47.200 --> 00:11:48.400]  因為你們的犧牲
[00:11:48.400 --> 00:11:51.400]  所以你們可以得到上帝所賜給的
[00:11:51.400 --> 00:11:53.000]  就是我們永恆的生命
[00:11:53.000 --> 00:11:54.000]  耶穌不是這樣說
[00:11:54.000 --> 00:11:56.000]  耶穌的意思不是這樣
[00:11:56.000 --> 00:11:58.600]  耶穌的意思就是說
[00:11:58.600 --> 00:12:01.800]  上帝是沒有虧欠我們任何一個人
[00:12:01.800 --> 00:12:03.800]  不是你們付出這麼多
[00:12:03.800 --> 00:12:05.200]  上帝就給這麼多你
[00:12:05.200 --> 00:12:06.000]  不是
[00:12:06.000 --> 00:12:07.200]  是你給一點
[00:12:07.200 --> 00:12:10.600]  上帝已經真的給了很多很多回報給我們
[00:12:10.600 --> 00:12:12.600]  是沒得比的
[00:12:12.600 --> 00:12:16.200]  耶穌是說這個精神
[00:12:16.200 --> 00:12:19.800]  上帝沒有虧欠我們任何一個人
[00:12:19.800 --> 00:12:23.000]  需要上帝對我們的回報
[00:12:23.000 --> 00:12:25.600]  最後耶穌說了一句話
[00:12:25.600 --> 00:12:28.600]  是當時一個言語經常的耶穌說
[00:12:28.600 --> 00:12:29.400]  「但你們小心
[00:12:29.400 --> 00:12:31.400]  在前的將要在後
[00:12:31.400 --> 00:12:34.200]  在後的將要在前」
[00:12:34.200 --> 00:12:37.200]  一群財主
[00:12:37.200 --> 00:12:39.600]  在人來說
[00:12:39.600 --> 00:12:41.000]  他們好像被人
[00:12:41.000 --> 00:12:42.800]  被上帝所賜福
[00:12:42.800 --> 00:12:44.600]  他們應該在人的前面
[00:12:44.600 --> 00:12:47.800]  但其實因著他們越多擁有金錢
[00:12:47.800 --> 00:12:50.000]  越難阻他們去跟從上帝
[00:12:50.000 --> 00:12:52.200]  之後反而在後面
[00:12:52.200 --> 00:12:53.800]  他提醒一群門徒
[00:12:53.800 --> 00:12:56.800]  不要用一個這樣的心理去跟從
[00:12:56.800 --> 00:12:58.200]  即是跟從耶穌
[00:12:58.200 --> 00:13:01.600]  否則可能你們本來應該在前面
[00:13:01.600 --> 00:13:04.000]  你們和耶穌即是我都很近
[00:13:04.000 --> 00:13:05.400]  但可能分分鐘
[00:13:05.400 --> 00:13:10.200]  你們反而之後慢慢一步一步的去遠離
[00:13:10.200 --> 00:13:13.600]  耶穌在這裡說出了一個很重要的
[00:13:13.600 --> 00:13:16.200]  跟從他的一個心態
[00:13:16.200 --> 00:13:18.600]  不是我們給出什麼
[00:13:18.600 --> 00:13:22.400]  值得上帝給任何的回報我們
[00:13:22.400 --> 00:13:25.800]  全部都是上帝給我們的恩典
[00:13:25.800 --> 00:13:27.600]  在這段經文裡面
[00:13:27.600 --> 00:13:29.600]  他說出了
[00:13:29.600 --> 00:13:31.400]  「救恩得永生
[00:13:31.400 --> 00:13:34.600]  全是上帝給我們的恩惠」
[00:13:34.600 --> 00:13:36.600]  這個少年財主一開始問的問題
[00:13:36.600 --> 00:13:38.000]  就問錯了問題
[00:13:38.000 --> 00:13:41.600]  我可以做什麼去賺取這個永生
[00:13:41.600 --> 00:13:44.200]  一開始就問錯了問題
[00:13:44.200 --> 00:13:46.400]  其實在一個這樣的心理
[00:13:46.400 --> 00:13:51.200]  在我們人類很多的宗教和文化裡面
[00:13:51.200 --> 00:13:53.000]  都表現了一樣東西出來
[00:13:53.000 --> 00:13:54.800]  即是我是可以的
[00:13:54.800 --> 00:13:56.000]  即是我靠自己
[00:13:56.000 --> 00:13:57.000]  我是可以的
[00:13:57.000 --> 00:13:59.200]  還有我得到的東西
[00:13:59.200 --> 00:14:00.800]  我今天得到的東西
[00:14:00.800 --> 00:14:01.400]  是值得的
[00:14:01.400 --> 00:14:02.800]  因為是我付出
[00:14:02.800 --> 00:14:06.600]  所以我有今天這個成就
[00:14:06.600 --> 00:14:08.800]  在一些宗教裡面去看
[00:14:08.800 --> 00:14:11.600]  人生都是痛苦的
[00:14:11.600 --> 00:14:13.000]  你不做事又痛苦
[00:14:13.000 --> 00:14:14.200]  你做事又痛苦
[00:14:14.200 --> 00:14:16.400]  你做事你不做事都是痛苦
[00:14:16.400 --> 00:14:19.000]  所以你整個生命都是苦
[00:14:19.000 --> 00:14:20.400]  你以為你快樂
[00:14:20.400 --> 00:14:21.400]  其實你是苦的
[00:14:21.400 --> 00:14:24.800]  不過你人是有能力
[00:14:24.800 --> 00:14:26.200]  自己有能力
[00:14:26.200 --> 00:14:28.800]  將自己從這個苦境裡面
[00:14:28.800 --> 00:14:29.800]  去拯救出來
[00:14:29.800 --> 00:14:31.200]  自己救自己
[00:14:31.200 --> 00:14:32.400]  離開這個苦境
[00:14:32.400 --> 00:14:36.400]  去到一個很好的一個境地裡面
[00:14:36.400 --> 00:14:40.200]  中國人
[00:14:40.200 --> 00:14:42.200]  讀聖賢書可以說
[00:14:42.200 --> 00:14:43.200]  這個中國人
[00:14:43.200 --> 00:14:45.600]  中國社會為什麼會不好呢
[00:14:45.600 --> 00:14:47.800]  就因為沒有好人
[00:14:47.800 --> 00:14:49.000]  為什麼人不好呢
[00:14:49.000 --> 00:14:52.400]  因為個個不做有道德的人
[00:14:52.400 --> 00:14:54.000]  如果個個都是君子
[00:14:54.000 --> 00:14:56.400]  個個都做一個有道德的人
[00:14:56.400 --> 00:14:57.800]  社會就好了
[00:14:57.800 --> 00:14:59.800]  怎樣做一個有道德的人呢
[00:14:59.800 --> 00:15:02.400]  就是你自己有能力的
[00:15:02.400 --> 00:15:04.000]  你自己知道怎麼做的
[00:15:04.000 --> 00:15:05.800]  還有你有能力去做好的
[00:15:05.800 --> 00:15:07.400]  不過你不做而已
[00:15:07.400 --> 00:15:09.800]  所以這個就是
[00:15:09.800 --> 00:15:12.000]  背後仍然是靠自己的能力
[00:15:12.000 --> 00:15:14.600]  可以讓自己的整個生命改變
[00:15:14.600 --> 00:15:16.800]  也都讓整個社會去改變
[00:15:16.800 --> 00:15:20.000]  接著在中國人的民間社會裡面
[00:15:20.000 --> 00:15:22.200]  有一種具體的實踐
[00:15:22.200 --> 00:15:23.400]  叫做功過格
[00:15:23.400 --> 00:15:24.600]  可能大家不知道
[00:15:24.600 --> 00:15:25.200]  有些人聽過
[00:15:25.200 --> 00:15:26.000]  可能沒聽過
[00:15:26.000 --> 00:15:28.400]  其實功過格就是很簡單的原理
[00:15:28.400 --> 00:15:32.000]  就是我們在小學中學都經常用的
[00:15:32.000 --> 00:15:33.600]  小學的時候或者中學的時候
[00:15:33.600 --> 00:15:36.600]  你做錯一些事就怎樣
[00:15:36.600 --> 00:15:40.000]  到某個程度就要給你一個缺點
[00:15:40.000 --> 00:15:43.800]  誰在讀小學中學都沒拿過缺點
[00:15:43.800 --> 00:15:44.400]  有沒有這麼奇怪
[00:15:44.400 --> 00:15:45.600]  有啊
[00:15:45.600 --> 00:15:48.600]  小學中學沒拿過缺點的我
[00:15:48.600 --> 00:15:51.600]  這樣就
[00:15:51.600 --> 00:15:53.000]  做好一些行為
[00:15:53.000 --> 00:15:54.200]  你有功的
[00:15:54.200 --> 00:15:54.800]  做什麼呢
[00:15:54.800 --> 00:15:56.400]  你有一個功兩個功
[00:15:56.400 --> 00:15:57.800]  我們有缺點有功的
[00:15:57.800 --> 00:15:59.200]  這個獎佛
[00:15:59.200 --> 00:16:01.000]  功過格的意思一樣
[00:16:01.000 --> 00:16:03.400]  有些中人就很仔細的
[00:16:03.400 --> 00:16:04.800]  寫出了
[00:16:04.800 --> 00:16:06.400]  如果你做這樣的事
[00:16:06.400 --> 00:16:10.000]  你就叫做過了
[00:16:10.000 --> 00:16:11.200]  給一碗飯人吃
[00:16:11.200 --> 00:16:12.400]  你有多少功
[00:16:12.400 --> 00:16:14.000]  幫助一個人脫離困境
[00:16:14.000 --> 00:16:15.800]  你有多少功
[00:16:15.800 --> 00:16:17.200]  一個過一個功
[00:16:17.200 --> 00:16:18.000]  你寫下
[00:16:18.000 --> 00:16:20.800]  每天你將你自己所做的錯事
[00:16:20.800 --> 00:16:22.000]  你寫下去
[00:16:22.000 --> 00:16:25.600]  原來有100個過
[00:16:25.600 --> 00:16:27.600]  那我怎樣做好事
[00:16:27.600 --> 00:16:29.400]  做100個功
[00:16:29.400 --> 00:16:31.400]  接著我就抵消了它
[00:16:31.400 --> 00:16:34.400]  這個功過相抵
[00:16:34.400 --> 00:16:35.800]  這樣我自己幫自己
[00:16:35.800 --> 00:16:37.800]  讓我得到補償
[00:16:37.800 --> 00:16:38.600]  我做了錯事
[00:16:38.600 --> 00:16:40.600]  我可以補償
[00:16:40.600 --> 00:16:41.600]  這個背後仍然是
[00:16:41.600 --> 00:16:45.400]  自己有能力去改變自己的處境
[00:16:45.400 --> 00:16:48.400]  自己有能力去補償我的錯事
[00:16:48.400 --> 00:16:49.600]  一個這樣的心理
[00:16:49.600 --> 00:16:51.600]  或者一個這樣的想法
[00:16:51.600 --> 00:16:53.600]  耶穌在這裡說
[00:16:53.600 --> 00:16:56.600]  人是不能夠靠自己
[00:16:56.600 --> 00:16:59.200]  得到上帝的永生
[00:16:59.200 --> 00:17:00.800]  人得到的永生
[00:17:00.800 --> 00:17:03.000]  是靠上帝的欽點
[00:17:03.000 --> 00:17:04.600]  也不是人
[00:17:04.600 --> 00:17:07.800]  有一個人可以完全遵守上帝的誡命
[00:17:07.800 --> 00:17:10.000]  他就可以得到上帝的永生
[00:17:10.000 --> 00:17:12.800]  所以耶穌去問一個少年財主的時候
[00:17:12.800 --> 00:17:14.400]  他不是假設這個少年財主
[00:17:14.400 --> 00:17:16.400]  是完全遵守得了
[00:17:16.400 --> 00:17:17.800]  因為耶穌很清楚知道
[00:17:17.800 --> 00:17:19.400]  在地上沒有一個人
[00:17:19.400 --> 00:17:23.800]  是可以完全遵守上帝的誡命
[00:17:23.800 --> 00:17:26.800]  在《創世紀·崔拉及記》
[00:17:26.800 --> 00:17:28.000]  下一卷書是什麼書
[00:17:28.000 --> 00:17:28.800]  大家知不知道
[00:17:28.800 --> 00:17:30.600]  記不記得
[00:17:30.600 --> 00:17:32.000]  《尼米記》
