
[00:00:00.000 --> 00:00:01.640]  在二弗所書的第一章
[00:02:56.120 --> 00:02:57.280]  但活在哪裡呢
[00:02:57.280 --> 00:03:00.080]  就是活在罪惡過犯當中
[00:03:00.080 --> 00:03:03.640]  這種活和死這兩個字的
[00:03:03.640 --> 00:03:05.920]  保羅的運用
[00:03:05.920 --> 00:03:07.880]  是很強調什麼是死
[00:03:07.880 --> 00:03:09.440]  什麼是活
[00:03:09.440 --> 00:03:14.360]  很清楚的再將一個真理說出來
[00:03:14.360 --> 00:03:15.240]  保羅在這裏說
[00:03:15.240 --> 00:03:17.760]  這種未認識上帝之前
[00:03:17.760 --> 00:03:19.960]  或未跟從上帝之前的生活
[00:03:19.960 --> 00:03:20.760]  好像是活
[00:03:20.760 --> 00:03:21.920]  但其實是死
[00:03:21.920 --> 00:03:24.160]  和死沒有什麼分別
[00:03:24.160 --> 00:03:26.840]  在這裏保羅去強調
[00:03:26.840 --> 00:03:28.800]  或者在第二第三節裏面
[00:03:28.800 --> 00:03:31.160]  形容到我們在罪中
[00:03:31.160 --> 00:03:35.440]  罪惡當中那種死活的一個狀態
[00:03:35.440 --> 00:03:36.240]  所以第二節裏說
[00:03:36.240 --> 00:03:38.480]  那時你們在其中行事為人
[00:03:38.480 --> 00:03:40.560]  隨隨今世的風俗
[00:03:40.560 --> 00:03:42.400]  信服空中掌權者的手令
[00:03:42.400 --> 00:03:43.920]  就是現今在活逆之子
[00:03:43.920 --> 00:03:46.000]  心中混淆的邪靈
[00:03:46.000 --> 00:03:47.400]  保羅在這裏再去說
[00:03:47.400 --> 00:03:51.440]  人在罪惡墮落的世代裏面
[00:03:51.440 --> 00:03:53.760]  可以說我們生活在這個時空
[00:03:53.760 --> 00:03:54.520]  我們一出生
[00:03:54.520 --> 00:03:58.320]  這個世界基本上是一個
[00:03:58.320 --> 00:03:59.440]  從聖經角度去說
[00:03:59.440 --> 00:04:01.560]  是一個墮落的世界
[00:04:01.560 --> 00:04:02.800]  人一出生
[00:04:02.800 --> 00:04:03.840]  一生出來
[00:04:03.840 --> 00:04:05.960]  我們就不認識上帝
[00:04:05.960 --> 00:04:08.760]  我們和上帝的關係是隔離了
[00:04:08.760 --> 00:04:13.080]  我們在今生墮落的世界裏面
[00:04:13.080 --> 00:04:17.640]  其實我們被我們這種世界影響
[00:04:17.640 --> 00:04:19.960]  從聖經角度來說
[00:04:19.960 --> 00:04:21.880]  我們是一個遠離上帝的
[00:04:21.880 --> 00:04:24.320]  生活的狀態
[00:04:24.320 --> 00:04:27.880]  這個狀態在人來說可以很風光
[00:04:27.880 --> 00:04:29.640]  有些人生活得很好
[00:04:29.640 --> 00:04:33.040]  但是從聖經角度來說
[00:04:33.040 --> 00:04:33.720]  保羅說
[00:04:33.720 --> 00:04:36.800]  這種未認識上帝的人的狀態
[00:04:36.800 --> 00:04:38.120]  無論在人來說
[00:04:38.120 --> 00:04:39.840]  他好像很好
[00:04:39.840 --> 00:04:46.120]  但其實是一個相當不好的生活
[00:04:46.120 --> 00:04:47.800]  可以說他的生命
[00:04:47.800 --> 00:04:51.840]  他的生活都是一個敵對上帝的狀態
[00:04:51.840 --> 00:04:53.680]  在這個世界裏面
[00:04:53.680 --> 00:04:56.120]  有魔鬼的運行
[00:04:56.120 --> 00:04:58.920]  人不單止在墮落的世界裏面
[00:04:58.920 --> 00:05:01.120]  被很多種種的制度
[00:05:01.120 --> 00:05:03.240]  各方面的物質的引誘
[00:05:03.240 --> 00:05:04.400]  圍繞著我們
[00:05:04.400 --> 00:05:07.480]  讓我們的生命繼續不斷的遠離上帝
[00:05:07.480 --> 00:05:10.560]  以致我們困在這個罪中
[00:05:10.560 --> 00:05:13.240]  可以說保羅再去看
[00:05:13.240 --> 00:05:17.680]  我們不單止是活在一個墮落的世界裏面
[00:05:17.680 --> 00:05:19.000]  而這個墮落的世界裏面
[00:05:19.000 --> 00:05:21.160]  還有一層的力量
[00:05:21.160 --> 00:05:25.360]  魔鬼不單止在這個墮落的世界裏面有運行
[00:05:25.360 --> 00:05:27.520]  也在人心中裏面
[00:05:27.520 --> 00:05:29.760]  是有他的工作
[00:05:29.760 --> 00:05:32.960]  是有他的引誘在裏面
[00:05:32.960 --> 00:05:33.920]  保羅在這裏說
[00:05:33.920 --> 00:05:37.040]  這個形容這個邪惡的力量
[00:05:37.040 --> 00:05:40.160]  是空中的掌權者
[00:05:40.160 --> 00:05:43.320]  魔鬼和跟隨他的人
[00:05:43.320 --> 00:05:44.120]  在這裏保羅說
[00:05:44.120 --> 00:05:45.720]  不是無名之輩
[00:05:45.720 --> 00:05:48.040]  他們是有權有勢
[00:05:48.040 --> 00:05:49.520]  可以說嚴格簡單來說
[00:05:49.520 --> 00:05:52.120]  可以分成不同方面
[00:05:52.120 --> 00:05:53.040]  在人間來說
[00:05:53.040 --> 00:05:54.960]  撒旦作為一個的首領
[00:05:54.960 --> 00:05:59.400]  他不單止是控制空中掌權者的惡魔
[00:05:59.400 --> 00:06:01.000]  即是說在這個世界裏面
[00:06:01.000 --> 00:06:02.480]  邪惡的力量
[00:06:02.480 --> 00:06:05.080]  都是由撒旦去掌管
[00:06:05.080 --> 00:06:08.680]  也都是撒旦在人心中的那種權
[00:06:08.680 --> 00:06:09.960]  那種推動
[00:06:09.960 --> 00:06:13.560]  讓人一步一步的遠離上帝
[00:06:13.560 --> 00:06:17.160]  讓人一步一步的跟上帝作對
[00:06:17.160 --> 00:06:18.560]  接著在第三節裏面
[00:06:18.560 --> 00:06:18.960]  保羅說
[00:06:18.960 --> 00:06:21.480]  我們從前也都在他們中間
[00:06:21.480 --> 00:06:23.200]  放縱肉體的私慾
[00:06:23.200 --> 00:06:25.680]  隨著肉體和心中所喜好的去行
[00:06:25.680 --> 00:06:27.160]  本為可怒之子
[00:06:27.160 --> 00:06:29.160]  和別人一樣
[00:06:29.160 --> 00:06:30.640]  保羅繼續緊接
[00:06:30.640 --> 00:06:32.800]  即是在第一第二節裏面所說的
[00:06:32.800 --> 00:06:35.280]  我們其實和他們沒有分別
[00:06:35.280 --> 00:06:36.360]  保羅在這裏說
[00:06:36.360 --> 00:06:37.920]  我未認識耶穌之前
[00:06:37.920 --> 00:06:39.800]  我和他們都沒有分別
[00:06:39.800 --> 00:06:42.160]  我們都是活逆之子
[00:06:42.160 --> 00:06:44.800]  我們都是遠離上帝的人
[00:06:44.800 --> 00:06:48.320]  保羅繼續在這裏去形容
[00:06:48.320 --> 00:06:50.480]  一班墮落的人類
[00:06:50.480 --> 00:06:52.600]  保羅其實在這裏說
[00:06:52.600 --> 00:06:55.120]  他自己在以前也是一樣
[00:06:55.120 --> 00:06:57.920]  我也是在他們當中
[00:06:57.920 --> 00:06:59.800]  一樣在內心裏面
[00:06:59.800 --> 00:07:03.560]  受著這種邪惡的勢力
[00:07:03.560 --> 00:07:05.800]  或者力量去引誘去推動
[00:07:05.800 --> 00:07:10.000]  讓我在內心裏面有種種的慾望
[00:07:10.000 --> 00:07:13.240]  以致結果就是有外在的行動
[00:07:13.240 --> 00:07:16.520]  這些內在邪惡力量的推動
[00:07:16.520 --> 00:07:18.000]  以致我有個行動
[00:07:18.000 --> 00:07:19.640]  所有我整個生命
[00:07:19.640 --> 00:07:21.840]  都是一個遠離上帝
[00:07:21.840 --> 00:07:24.720]  一個生命的一個狀態
[00:07:24.720 --> 00:07:26.520]  保羅用了幾節的經文
[00:07:26.520 --> 00:07:29.200]  去形容到未認識上帝的人
[00:07:29.200 --> 00:07:30.480]  那種生命的狀態
[00:07:30.480 --> 00:07:33.160]  在罪惡過犯當中
[00:07:33.160 --> 00:07:35.400]  接著保羅繼續去說
[00:07:35.400 --> 00:07:36.520]  第四節裏面說
[00:07:36.520 --> 00:07:39.640]  但是人死在一個的狀態裏面
[00:07:39.640 --> 00:07:40.800]  是不是就無望呢
[00:07:40.800 --> 00:07:42.760]  是不是就絕望呢
[00:07:42.760 --> 00:07:43.800]  保羅說不是
[00:07:43.800 --> 00:07:48.400]  但是盼望不是在人自己本身
[00:07:48.400 --> 00:07:49.320]  保羅在這裏說
[00:07:49.320 --> 00:07:52.720]  人類的盼望並不在人類的本身
[00:07:52.720 --> 00:07:55.200]  不是人自己本身就有這個盼望
[00:07:55.200 --> 00:07:57.520]  而是出於上帝的憐憫
[00:07:57.520 --> 00:07:59.520]  出於上帝的大愛
[00:07:59.520 --> 00:08:01.040]  出於上帝的欽點
[00:08:01.040 --> 00:08:04.000]  以致我們雖然在一個無望的當中
[00:08:04.000 --> 00:08:05.200]  或者絕望的裏面
[00:08:05.200 --> 00:08:07.440]  但我們仍有盼望
[00:08:07.440 --> 00:08:09.520]  第二章第一節第三節
[00:08:09.520 --> 00:08:11.880]  其實是相當
[00:08:11.880 --> 00:08:14.040]  你可以說是相當消極
[00:08:14.040 --> 00:08:15.400]  可以說人的狀態
[00:08:15.400 --> 00:08:16.640]  就是
[00:08:16.640 --> 00:08:19.240]  沒有什麼好處
[00:08:19.240 --> 00:08:21.320]  沒有什麼好東西可以說
[00:08:21.320 --> 00:08:24.200]  整個狀態都是一個不好的狀態
[00:08:24.200 --> 00:08:24.920]  但是保羅在這裏
[00:08:24.920 --> 00:08:26.240]  其實不是從這裏
[00:08:26.240 --> 00:08:29.320]  不單止是說到這裏就停了下去
[00:08:29.320 --> 00:08:32.720]  人的狀態是在罪惡過犯當中
[00:08:32.720 --> 00:08:35.240]  但是保羅其實是說出一樣東西
[00:08:35.240 --> 00:08:36.320]  一個很重要的
[00:08:36.320 --> 00:08:39.640]  雖然人是活在罪惡裏面
[00:08:39.640 --> 00:08:42.320]  但是因為上帝是愛
[00:08:42.320 --> 00:08:45.040]  上帝有豐盛的憐憫
[00:08:45.040 --> 00:08:46.920]  上帝憐憫那些在罪惡
[00:08:46.920 --> 00:08:49.720]  在死亡裏面的世人
[00:08:49.720 --> 00:08:51.840]  他們無法自救
[00:08:51.840 --> 00:08:54.800]  所以上帝就藉著他的愛
[00:08:54.800 --> 00:08:57.360]  幫助人有一個出路
[00:08:57.360 --> 00:09:00.120]  就是讓人在絕望裏面
[00:09:00.120 --> 00:09:03.480]  仍然可以靠上帝的憐憫
[00:09:03.480 --> 00:09:04.520]  這個恩典
[00:09:04.520 --> 00:09:06.960]  去能夠找到出路
[00:09:06.960 --> 00:09:09.000]  帶給人類新的生命
[00:09:09.000 --> 00:09:11.200]  和一個新的生活
[00:09:11.200 --> 00:09:12.320]  接著
[00:09:12.320 --> 00:09:15.440]  保羅在第二章第四節第七節裏面
[00:09:15.440 --> 00:09:19.160]  他在這裏去呼應一個很重要的方向
[00:09:19.160 --> 00:09:21.520]  就是他講到上帝的本性
[00:09:21.520 --> 00:09:22.800]  正如我剛才所說
[00:09:22.800 --> 00:09:24.560]  人在絕望裏面
[00:09:24.560 --> 00:09:25.840]  但是人的盼望
[00:09:25.840 --> 00:09:26.560]  人的出路
[00:09:26.560 --> 00:09:28.600]  卻是基於上帝的本性
[00:09:28.600 --> 00:09:29.680]  他的本性是什麼呢?
[00:09:29.680 --> 00:09:30.640]  就是他有憐憫
[00:09:30.640 --> 00:09:31.800]  他有慈愛
[00:09:31.800 --> 00:09:34.960]  基於上帝的行動
[00:09:34.960 --> 00:09:39.120]  去讓那些本來不配
[00:09:39.120 --> 00:09:40.600]  有這個盼望的人
[00:09:40.600 --> 00:09:41.840]  能夠得到拯救
[00:09:41.840 --> 00:09:46.080]  上帝在人類當中施行這個拯救
[00:09:46.080 --> 00:09:48.200]  上帝的目的是什麼呢?
[00:09:48.200 --> 00:09:50.720]  去拯救那些在罪惡
[00:09:50.720 --> 00:09:51.440]  無望
[00:09:51.440 --> 00:09:52.760]  絕望當中的人
[00:09:52.760 --> 00:09:55.680]  是要顯明上帝那種憐憫
[00:09:55.680 --> 00:09:58.080]  顯明上帝那種的慈愛
[00:09:58.080 --> 00:09:59.280]  接著
[00:09:59.280 --> 00:10:00.120]  之後
[00:10:00.120 --> 00:10:01.720]  保羅繼續去講
[00:10:01.720 --> 00:10:03.920]  出一個很重要的方向
[00:10:03.920 --> 00:10:07.720]  整個人的盼望的基礎
[00:10:07.720 --> 00:10:11.560]  是基於上帝那一個愛的豐盛
[00:10:11.560 --> 00:10:13.800]  憐憫那種的豪大
[00:10:13.800 --> 00:10:17.560]  以致我們今天能夠有這個盼望
[00:10:17.560 --> 00:10:18.520]  接著
[00:10:18.520 --> 00:10:21.280]  保羅繼續去講出
[00:10:21.280 --> 00:10:22.840]  在第五節裏面
[00:10:22.840 --> 00:10:23.440]  保羅說
[00:10:23.440 --> 00:10:25.240]  當我們死在過犯中的時候
[00:10:25.240 --> 00:10:28.040]  便叫我們與基督一同活過來
[00:10:28.040 --> 00:10:30.480]  你們得救是本福音
[00:10:30.480 --> 00:10:33.240]  他又叫我們與基督一同復活
[00:10:33.240 --> 00:10:35.960]  一同坐在天上
[00:10:35.960 --> 00:10:39.040]  在這裏保羅講出了一個活字
[00:10:39.040 --> 00:10:41.480]  我們和耶穌一起活過來
[00:10:41.480 --> 00:10:43.000]  之前我們是死的
[00:10:43.000 --> 00:10:45.480]  就是死在罪惡過犯當中
[00:10:45.480 --> 00:10:47.400]  遠離上帝的那個狀態
[00:10:47.400 --> 00:10:48.280]  是死亡
[00:10:48.280 --> 00:10:49.840]  絕望的一個狀態
[00:10:49.840 --> 00:10:53.240]  現在耶穌從死裏面復活
[00:10:53.240 --> 00:10:56.320]  我們和耶穌好像從死裏面復活一樣
[00:10:56.320 --> 00:11:00.240]  得著一個真正的生命和盼望
[00:11:00.240 --> 00:11:02.000]  耶穌從死裏面復活
[00:11:02.000 --> 00:11:03.720]  升上天上
[00:11:03.720 --> 00:11:07.080]  我們和耶穌從死裏面一同復活
[00:11:07.080 --> 00:11:09.600]  一同坐在天上
[00:11:09.600 --> 00:11:11.200]  在這裏
[00:11:11.200 --> 00:11:13.520]  保羅帶出上帝藉著耶穌
[00:11:13.520 --> 00:11:15.360]  去顯明祂的憐憫
[00:11:15.360 --> 00:11:18.520]  顯明祂自己的恩慈
[00:11:18.520 --> 00:11:21.560]  耶穌的復活和死
[00:11:21.560 --> 00:11:23.920]  復活和升天是過去的事
[00:11:23.920 --> 00:11:24.840]  可以說
[00:11:24.840 --> 00:11:29.240]  耶穌在大約二千年前
[00:11:29.240 --> 00:11:31.880]  祂為我們的死而復活
[00:11:31.880 --> 00:11:33.480]  跟著升天
[00:11:33.480 --> 00:11:34.440]  是過去的
[00:11:34.440 --> 00:11:36.000]  這件事是過去的
[00:11:36.000 --> 00:11:37.640]  但是這兩件事
[00:11:37.640 --> 00:11:40.640]  對我們卻有一個很深遠的
[00:11:40.640 --> 00:11:43.160]  可以說是一個永恆的意義在裏面
[00:11:43.160 --> 00:11:45.320]  復活可以說象徵著
[00:11:45.320 --> 00:11:47.480]  耶穌從死裏面復活
[00:11:47.480 --> 00:11:50.280]  帶給我們一個新的生命
[00:11:50.280 --> 00:11:52.720]  耶穌坐在天上
[00:11:52.720 --> 00:11:55.200]  意味著整個的生命
[00:11:55.200 --> 00:11:58.560]  是有一個和上帝同在的生命
[00:11:58.560 --> 00:12:00.400]  所以雖然我們在時間上
[00:12:00.400 --> 00:12:03.800]  我們沒有和耶穌一起在那時
[00:12:03.800 --> 00:12:05.400]  我們死了再復活
[00:12:05.400 --> 00:12:08.640]  但是在一個信仰的意義裏面
[00:12:08.640 --> 00:12:10.760]  我們是和耶穌一同復活
[00:12:10.760 --> 00:12:13.400]  耶穌的死帶給我們一個
[00:12:13.400 --> 00:12:14.280]  新的生命
[00:12:14.280 --> 00:12:15.920]  復活的一個生命
[00:12:15.920 --> 00:12:18.040]  耶穌升上天上
[00:12:18.040 --> 00:12:19.600]  和上帝永遠的同在
[00:12:19.600 --> 00:12:22.520]  我們也和祂一起在天上一樣
[00:12:22.520 --> 00:12:26.520]  和上帝可以有一個和好的關係
[00:12:26.520 --> 00:12:29.120]  所以保羅在這裏說
[00:12:29.120 --> 00:12:31.760]  當藉著耶穌的死
[00:12:31.760 --> 00:12:32.840]  和復活之後
[00:12:32.840 --> 00:12:34.800]  我們整個生命有一個新的生命
[00:12:34.800 --> 00:12:38.200]  本來以為我們死在罪惡的過範當中
[00:12:38.200 --> 00:12:39.640]  現在我們活了
[00:12:39.640 --> 00:12:41.200]  我們有一個新的生命
[00:12:41.200 --> 00:12:44.520]  我們活在上帝的恩慈裏面
[00:12:44.520 --> 00:12:47.320]  在這裏活和死
[00:12:47.320 --> 00:12:48.840]  其實有一個很大的相對
[00:12:48.840 --> 00:12:50.160]  保羅用了一些字眼
[00:12:50.160 --> 00:12:53.000]  用了一個很強烈的對比
[00:12:53.000 --> 00:12:54.640]  現在我們不是死的了
[00:12:54.640 --> 00:12:59.720]  現在我們活在上帝的同在當中
[00:12:59.720 --> 00:13:01.800]  保羅在這裏說
[00:13:01.800 --> 00:13:03.240]  我們身份上
[00:13:03.240 --> 00:13:06.920]  可以說我們已經和耶穌一同
[00:13:06.920 --> 00:13:07.880]  坐在天上
[00:13:07.880 --> 00:13:09.600]  在身份上
[00:13:09.600 --> 00:13:12.640]  在實際上我們是期待著將來
[00:13:12.640 --> 00:13:15.560]  離開世界之後
[00:13:15.560 --> 00:13:17.320]  和上帝永遠的同在
[00:13:17.320 --> 00:13:18.920]  我們在這期間
[00:13:18.920 --> 00:13:23.320]  在世和離世的過程裏面
[00:13:23.320 --> 00:13:25.640]  在《耳窟所書》的第一章
[00:13:25.640 --> 00:13:27.800]  保羅用了很多的篇幅
[00:13:27.800 --> 00:13:31.440]  去讚歎上帝在耶穌裏面
[00:13:31.440 --> 00:13:34.560]  所成就的救贖的恩典
[00:13:34.560 --> 00:13:35.960]  在第二章裏面
[00:13:35.960 --> 00:13:37.680]  保羅繼續地
[00:13:37.680 --> 00:13:42.080]  去說出了一個很重要的真理
[00:13:42.080 --> 00:13:45.000]  就是上帝如何在人的絕望當中
[00:13:45.000 --> 00:13:47.600]  在離開上帝的生命
[00:13:47.600 --> 00:13:49.800]  這個絕望的過程裏面
[00:13:49.800 --> 00:13:52.640]  如何能夠直著上帝的恩典
[00:13:52.640 --> 00:13:54.400]  或者直著上帝的救贖
[00:13:54.400 --> 00:13:58.760]  能夠成為有莫大盼望的一個人
[00:13:58.760 --> 00:14:01.080]  在第一章裏面說到
[00:14:01.080 --> 00:14:03.800]  上帝如何呼召人去跟從他
[00:14:03.800 --> 00:14:06.320]  在第二章第一至第十節裏面
[00:14:06.320 --> 00:14:07.240]  上帝也說到
[00:14:07.240 --> 00:14:08.840]  上帝這個呼召
[00:14:08.840 --> 00:14:10.680]  可以說是這個恩召
[00:14:10.680 --> 00:14:12.080]  去直著耶穌
[00:14:12.080 --> 00:14:15.960]  使人和上帝之間的關係
[00:14:15.960 --> 00:14:18.400]  回復一個和好的關係
[00:14:18.400 --> 00:14:20.960]  人本來是上帝的敵人
[00:14:20.960 --> 00:14:23.000]  上帝憑著恩典
[00:14:23.000 --> 00:14:24.520]  直著人的信
[00:14:24.520 --> 00:14:28.600]  去將救恩賜給每一個人
[00:14:28.600 --> 00:14:32.280]  也希望被拯救的人
[00:14:32.280 --> 00:14:33.560]  能夠在生命當中
[00:14:33.560 --> 00:14:36.840]  彰顯上帝自己的美善
[00:14:36.840 --> 00:14:38.640]  在這段經文裏面
[00:14:38.640 --> 00:14:40.160]  第二章第一節
[00:14:40.160 --> 00:14:40.960]  開始這樣說
[00:14:40.960 --> 00:14:43.760]  你們死在過犯罪惡之中
[00:14:43.760 --> 00:14:46.000]  他叫你們活過來
[00:14:46.000 --> 00:14:48.480]  這裏用了死字
[00:14:48.480 --> 00:14:53.280]  我們死在罪惡過犯當中
[00:14:53.280 --> 00:14:55.840]  這個死是代表著我們的生命
[00:14:55.840 --> 00:14:59.800]  好像沒有任何地上的意義一樣
[00:14:59.800 --> 00:15:01.280]  這個生命這個死的意思
[00:15:01.280 --> 00:15:02.960]  是指到人和上帝之間
[00:15:02.960 --> 00:15:06.600]  那種隔離的生命的狀態
[00:15:06.600 --> 00:15:09.640]  在過犯和罪惡裏面的死
[00:15:09.640 --> 00:15:13.920]  當然我們仍然有一個活的生命
[00:15:13.920 --> 00:15:17.880]  但是是說到人和上帝之間的關係的死亡
[00:15:17.880 --> 00:15:20.800]  一個狀態
[00:15:20.800 --> 00:15:23.160]  人離開上帝之後的狀態
[00:15:23.160 --> 00:15:24.320]  在聖經上說
[00:15:24.320 --> 00:15:28.080]  我們衰生猶死的一個狀態
[00:15:28.080 --> 00:15:30.200]  接著在第二節補下去列舉
[00:15:30.200 --> 00:15:31.840]  當我們死在
[00:15:31.840 --> 00:15:34.840]  或者在過犯罪惡當中
[00:15:34.840 --> 00:15:37.280]  活著的時候
[00:15:37.280 --> 00:15:39.480]  我們是一個什麼狀態呢?
[00:15:39.480 --> 00:15:41.040]  保羅在這裏說
[00:15:41.040 --> 00:15:42.560]  在一個墮落的世代
[00:15:42.560 --> 00:15:45.720]  有魔鬼的運行
[00:15:45.720 --> 00:15:47.720]  在第三節裏面
[00:15:47.720 --> 00:15:48.480]  保羅說
[00:15:48.480 --> 00:15:52.080]  我們在罪惡過犯當中的行事為人
[00:15:52.080 --> 00:15:52.920]  是怎樣的呢?
[00:15:52.920 --> 00:15:55.960]  沒有了上帝根源的生命
[00:15:55.960 --> 00:15:59.840]  隔絕之後的生命的狀態
[00:15:59.840 --> 00:16:00.680]  可以說
[00:16:00.680 --> 00:16:01.440]  保羅在這裏說
[00:16:01.440 --> 00:16:02.960]  我們未信耶穌之前
[00:16:02.960 --> 00:16:05.080]  我們未認識耶穌之前
[00:16:05.080 --> 00:16:06.920]  我們就是一個這樣的狀態
[00:16:06.920 --> 00:16:08.000]  我們的生命
[00:16:08.000 --> 00:16:09.640]  我們在現實的人生
[00:16:09.640 --> 00:16:10.560]  我們正在生活
[00:16:10.560 --> 00:16:11.480]  但是
[00:16:11.480 --> 00:16:12.440]  好像活著
[00:16:12.440 --> 00:16:14.720]  其實我們是死的
[00:16:14.720 --> 00:16:16.920]  保羅在這裏說
[00:16:16.920 --> 00:16:18.360]  雖然我們死了
[00:16:18.360 --> 00:16:19.240]  但在人間來說
[00:16:19.240 --> 00:16:20.080]  就好像活著
[00:16:20.080 --> 00:16:21.240]  但活在哪裡呢?
[00:16:21.240 --> 00:16:24.040]  就是活在罪惡過犯當中
[00:16:24.040 --> 00:16:27.560]  這種活和死這兩個字的
[00:16:27.560 --> 00:16:29.840]  保羅的運用
[00:16:29.840 --> 00:16:31.840]  是很強調什麼是死
[00:16:31.840 --> 00:16:33.400]  什麼是活
[00:16:33.400 --> 00:16:34.240]  很清楚的
[00:16:34.240 --> 00:16:38.320]  再將這個真理說出來
[00:16:38.320 --> 00:16:39.200]  保羅在這裏說
[00:16:39.200 --> 00:16:41.720]  這種未認識上帝之前
[00:16:41.720 --> 00:16:43.920]  或未跟從上帝之前的生活
[00:16:43.920 --> 00:16:44.720]  好像是活
[00:16:44.720 --> 00:16:45.880]  但其實是死的
[00:16:45.880 --> 00:16:48.120]  和死沒什麼分別
[00:16:48.120 --> 00:16:50.800]  在這裏保羅去強調
[00:16:50.800 --> 00:16:52.760]  或者在第二第三節裏面
[00:16:52.760 --> 00:16:53.720]  就形容到
[00:16:53.720 --> 00:16:55.160]  我們在罪中
[00:16:55.160 --> 00:16:56.000]  罪惡當中
[00:16:56.000 --> 00:16:59.440]  那種死活的一個狀態
[00:16:59.440 --> 00:17:00.240]  所以第二節裏說
[00:17:00.240 --> 00:17:02.480]  那時你們在其中行事為人
