
[00:00:00.000 --> 00:00:04.280]  羅馬書第八章第一節到第三節
[00:05:01.040 --> 00:05:02.040]  反而多了
[00:05:02.040 --> 00:05:03.040]  就覺得不值錢
[00:05:03.040 --> 00:05:05.040]  你明白嗎
[00:05:05.040 --> 00:05:06.040]  多辛苦才爬到上去
[00:05:06.040 --> 00:05:07.040]  拿到一棵
[00:05:07.040 --> 00:05:08.040]  那棵就值錢了
[00:05:08.040 --> 00:05:10.040]  其實聖靈根本就已經
[00:05:10.040 --> 00:05:12.040]  給了你和我
[00:05:12.040 --> 00:05:14.040]  那種力量可以勝過罪惡
[00:05:14.040 --> 00:05:16.040]  不過我們聽得太多了
[00:05:16.040 --> 00:05:18.040]  都不覺得是一回事
[00:05:18.040 --> 00:05:20.040]  始終自己就在罪裡面
[00:05:20.040 --> 00:05:21.040]  打滾打滾
[00:05:21.040 --> 00:05:22.040]  失敗又失敗
[00:05:22.040 --> 00:05:24.040]  都不知道原來解藥已經來了
[00:05:24.040 --> 00:05:27.040]  和神用了多貴的代價
[00:05:27.040 --> 00:05:29.040]  給了你解藥
[00:05:29.040 --> 00:05:31.040]  今天我想和這段聖經
[00:05:31.040 --> 00:05:33.040]  就和你說說這個解藥的重要
[00:05:33.040 --> 00:05:34.040]  和怎樣可以得到
[00:05:34.040 --> 00:05:36.040]  吃到這種解藥
[00:05:36.040 --> 00:05:40.040]  這個就是得性生活的秘訣
[00:05:40.040 --> 00:05:42.040]  首先第一件事
[00:05:42.040 --> 00:05:45.040]  為什麼我們會搞成這樣
[00:05:45.040 --> 00:05:48.040]  為什麼我們會這麼不正常
[00:05:48.040 --> 00:05:50.040]  聖經告訴我們
[00:05:50.040 --> 00:05:52.040]  其實我們每個人都已經有了聖靈
[00:05:52.040 --> 00:05:54.040]  並且可以經歷聖靈
[00:05:54.040 --> 00:05:56.040]  第九節很重要
[00:05:56.040 --> 00:05:57.040]  第九節那裡
[00:05:57.040 --> 00:06:01.040]  他說如果神的靈住在你們心裡面
[00:06:01.040 --> 00:06:03.040]  你們就不屬肉體
[00:06:03.040 --> 00:06:05.040]  乃屬聖靈
[00:06:05.040 --> 00:06:07.040]  這裡有兩個不同的字眼
[00:06:07.040 --> 00:06:09.040]  第一 聖靈住在你裡面
[00:06:09.040 --> 00:06:11.040]  Spirit dwells in you
[00:06:11.040 --> 00:06:12.040]  在你裡面
[00:06:12.040 --> 00:06:13.040]  住在裡面
[00:06:13.040 --> 00:06:16.040]  那你就應該屬於聖靈
[00:06:16.040 --> 00:06:19.040]  屬於聖靈就是in the spirit
[00:06:19.040 --> 00:06:22.040]  就是一種過聖靈充滿你的生活
[00:06:22.040 --> 00:06:25.040]  第一部分
[00:06:25.040 --> 00:06:28.040]  聖靈住在你裡面
[00:06:28.040 --> 00:06:30.040]  這是一個事實
[00:06:30.040 --> 00:06:32.040]  後面那裡說
[00:06:32.040 --> 00:06:35.040]  你在聖靈的生活所充滿當中
[00:06:35.040 --> 00:06:36.040]  in the spirit
[00:06:36.040 --> 00:06:38.040]  就是一個真實的經歷
[00:06:38.040 --> 00:06:40.040]  很多基督徒有了這個事實
[00:06:40.040 --> 00:06:42.040]  就並沒有這個經歷
[00:06:42.040 --> 00:06:44.040]  事實就是每一個人
[00:06:44.040 --> 00:06:46.040]  當你回歸神的時候
[00:06:46.040 --> 00:06:48.040]  決志信主的時候
[00:06:48.040 --> 00:06:49.040]  重新得救的時候
[00:06:49.040 --> 00:06:51.040]  你受浸的時候
[00:06:51.040 --> 00:06:54.040]  聖靈已經賜給你了
[00:06:54.040 --> 00:06:55.040]  在你裡面
[00:06:55.040 --> 00:06:56.040]  這是神的應許
[00:06:56.040 --> 00:06:58.040]  無論你經驗得到
[00:06:58.040 --> 00:07:00.040]  你知道不知道都給了你
[00:07:00.040 --> 00:07:01.040]  因為數目已經過了
[00:07:01.040 --> 00:07:02.040]  你沒有打保
[00:07:02.040 --> 00:07:04.040]  你明白嗎
[00:07:04.040 --> 00:07:07.040]  和你打保和沒有打保沒有關係
[00:07:07.040 --> 00:07:09.040]  還和你拿不拿錢出來沒有關係
[00:07:09.040 --> 00:07:11.040]  總之錯了數就給了你
[00:07:11.040 --> 00:07:13.040]  聖靈已經在你裡面
[00:07:13.040 --> 00:07:15.040]  不過聖靈給了你
[00:07:15.040 --> 00:07:17.040]  就好像錢進了你的銀行
[00:07:17.040 --> 00:07:18.040]  不過你不拿出來用
[00:07:18.040 --> 00:07:20.040]  你仍然可以是黑色的
[00:07:20.040 --> 00:07:22.040]  你知道嗎
[00:07:22.040 --> 00:07:24.040]  是兩件事
[00:07:24.040 --> 00:07:28.040]  很多基督徒就是已經聖靈住在他裡面
[00:07:28.040 --> 00:07:29.040]  但是他從來沒有經歷過
[00:07:29.040 --> 00:07:31.040]  在聖靈充滿的生活裡面
[00:07:31.040 --> 00:07:33.040]  過一個得性的生命
[00:07:33.040 --> 00:07:35.040]  你說多不正常
[00:07:35.040 --> 00:07:36.040]  我說你不正常
[00:07:36.040 --> 00:07:39.040]  絕對沒有委屈你的意思
[00:07:39.040 --> 00:07:43.040]  聖經是說你這樣是不正常的
[00:07:43.040 --> 00:07:44.040]  一來你笨
[00:07:44.040 --> 00:07:46.040]  二來是不正常
[00:07:46.040 --> 00:07:48.040]  為什麼會搞成這樣
[00:07:48.040 --> 00:07:50.040]  聖經這裡很有意思
[00:07:50.040 --> 00:07:52.040]  保羅用了一些文學的手法
[00:07:52.040 --> 00:07:53.040]  在文化上
[00:07:53.040 --> 00:07:57.040]  你看到很簡單的一個平衡的對比
[00:07:57.040 --> 00:07:58.040]  如果你留心
[00:07:58.040 --> 00:07:59.040]  剛才我們讀聖經的時候
[00:07:59.040 --> 00:08:01.040]  你一定看到那個對比
[00:08:01.040 --> 00:08:02.040]  對比什麼呢
[00:08:02.040 --> 00:08:04.040]  就是肉體和聖靈
[00:08:04.040 --> 00:08:05.040]  第四節說
[00:08:05.040 --> 00:08:07.040]  我們隨從肉體的人
[00:08:07.040 --> 00:08:09.040]  隨從聖靈的人
[00:08:09.040 --> 00:08:10.040]  第五節又再說一次
[00:08:10.040 --> 00:08:12.040]  隨從肉體的就是體裏的肉體
[00:08:12.040 --> 00:08:13.040]  隨從聖靈的
[00:08:13.040 --> 00:08:14.040]  很明顯
[00:08:14.040 --> 00:08:16.040]  完全如果你看希臘文原來的文法
[00:08:16.040 --> 00:08:19.040]  完全是一個平衡的對比
[00:08:19.040 --> 00:08:20.040]  結構都一樣
[00:08:20.040 --> 00:08:22.040]  然後不單止隨從
[00:08:22.040 --> 00:08:23.040]  還再說一次
[00:08:23.040 --> 00:08:25.040]  第五節和第六節又說兩次
[00:08:25.040 --> 00:08:27.040]  體貼肉體的怎樣怎樣
[00:08:27.040 --> 00:08:29.040]  體貼聖靈的怎樣怎樣
[00:08:29.040 --> 00:08:30.040]  體貼肉體的就是死
[00:08:30.040 --> 00:08:33.040]  體貼聖靈的就是生命平安
[00:08:33.040 --> 00:08:36.040]  體貼肉體聖靈
[00:08:36.040 --> 00:08:38.040]  還有剛才我說的第九節
[00:08:38.040 --> 00:08:40.040]  如果神的靈在你裏面
[00:08:40.040 --> 00:08:41.040]  就不屬肉體
[00:08:41.040 --> 00:08:42.040]  乃屬聖靈
[00:08:42.040 --> 00:08:44.040]  屬肉體屬聖靈
[00:08:44.040 --> 00:08:46.040]  第十三節又再說一次
[00:08:46.040 --> 00:08:53.040]  看來我們不是欠肉體的去活著
[00:08:53.040 --> 00:08:55.040]  但是順從肉體的
[00:08:55.040 --> 00:08:57.040]  就必定是要死
[00:08:57.040 --> 00:08:59.040]  靠著聖靈自死生的惡行
[00:08:59.040 --> 00:09:00.040]  必要活著
[00:09:00.040 --> 00:09:01.040]  順從肉體
[00:09:01.040 --> 00:09:02.040]  靠著聖靈
[00:09:02.040 --> 00:09:03.040]  又是一個對比
[00:09:03.040 --> 00:09:04.040]  你明白嗎
[00:09:04.040 --> 00:09:05.040]  說了這麼多你很清楚
[00:09:05.040 --> 00:09:08.040]  這個根本是有意平衡對比
[00:09:08.040 --> 00:09:10.040]  平衡對比背後
[00:09:10.040 --> 00:09:12.040]  除了一個文學的手法和文化之外
[00:09:12.040 --> 00:09:13.040]  最重要的是什麼
[00:09:13.040 --> 00:09:15.040]  想說一個很重要的真理
[00:09:15.040 --> 00:09:22.040]  就是如果你經驗到肉體那種的真實和拉力這麼清楚的話
[00:09:22.040 --> 00:09:25.040]  那你同樣應該經歷聖靈這麼真實
[00:09:25.040 --> 00:09:27.040]  和拉力同樣這麼清楚
[00:09:27.040 --> 00:09:28.040]  你明白嗎
[00:09:28.040 --> 00:09:29.040]  是平衡的
[00:09:29.040 --> 00:09:31.040]  如果我這樣說的時候
[00:09:31.040 --> 00:09:33.040]  很多人如果你真的苦心自問
[00:09:33.040 --> 00:09:34.040]  你會發覺是不平衡的
[00:09:34.040 --> 00:09:35.040]  在你的心裡面
[00:09:35.040 --> 00:09:37.040]  我們很多弟兄姊妹
[00:09:37.040 --> 00:09:38.040]  很多人
[00:09:38.040 --> 00:09:43.040]  我相信你們經驗過肉體那種拉力是多麼真實
[00:09:43.040 --> 00:09:44.040]  試過了
[00:09:44.040 --> 00:09:45.040]  是不是
[00:09:45.040 --> 00:09:48.040]  那種貪婪出來的時候
[00:09:48.040 --> 00:09:49.040]  我不知道
[00:09:49.040 --> 00:09:50.040]  不知道有沒有這樣說中你
[00:09:50.040 --> 00:09:53.040]  那股是不斷升升下升下的時候
[00:09:53.040 --> 00:09:55.040]  那種心動動
[00:09:55.040 --> 00:09:57.040]  早上一起來就在按按按
[00:09:57.040 --> 00:09:59.040]  按電腦去看一下
[00:09:59.040 --> 00:10:00.040]  然後下午吃飯的時候
[00:10:00.040 --> 00:10:02.040]  心思思又按一下這個價位多少的時候
[00:10:02.040 --> 00:10:04.040]  那種拉力拉到你
[00:10:04.040 --> 00:10:05.040]  你很知道的
[00:10:05.040 --> 00:10:06.040]  發脾氣的時候
[00:10:06.040 --> 00:10:08.040]  那種拉力拉到你
[00:10:08.040 --> 00:10:09.040]  要爆的
[00:10:09.040 --> 00:10:10.040]  你不發不行的
[00:10:10.040 --> 00:10:11.040]  拉力多強
[00:10:11.040 --> 00:10:12.040]  是不是
[00:10:12.040 --> 00:10:13.040]  剛才說你妒忌那個人
[00:10:13.040 --> 00:10:14.040]  在你前面一走過的時候
[00:10:14.040 --> 00:10:16.040]  你的火就起了
[00:10:16.040 --> 00:10:17.040]  是不是
[00:10:17.040 --> 00:10:19.040]  那種面孔一看的時候
[00:10:19.040 --> 00:10:20.040]  為什麼那個人又走出來
[00:10:20.040 --> 00:10:21.040]  為什麼又在笑
[00:10:21.040 --> 00:10:22.040]  笑什麼
[00:10:22.040 --> 00:10:24.040]  想不做都不行
[00:10:24.040 --> 00:10:25.040]  拉著你的
[00:10:25.040 --> 00:10:26.040]  那種大兄
[00:10:26.040 --> 00:10:27.040]  那些情慾那些的
[00:10:27.040 --> 00:10:30.040]  意念情慾那些圖片
[00:10:30.040 --> 00:10:31.040]  一出來腦裡面的時候
[00:10:31.040 --> 00:10:32.040]  拉著你
[00:10:32.040 --> 00:10:33.040]  你走都走不掉
[00:10:33.040 --> 00:10:34.040]  你經歷過這個聖靈
[00:10:34.040 --> 00:10:36.040]  那個肉體的拉力沒有
[00:10:36.040 --> 00:10:37.040]  經歷過
[00:10:37.040 --> 00:10:38.040]  是不是很真實
[00:10:38.040 --> 00:10:39.040]  很厲害
[00:10:39.040 --> 00:10:40.040]  拉到你很癢的時候
[00:10:40.040 --> 00:10:41.040]  聖經就問你
[00:10:41.040 --> 00:10:42.040]  如果聖經的看法就是
[00:10:42.040 --> 00:10:44.040]  要平衡一樣的話
[00:10:44.040 --> 00:10:47.040]  那聖靈有沒有同樣這麼真實的拉力
[00:10:47.040 --> 00:10:51.040]  因為聖靈只不過是你主要學的時候讀過的
[00:10:51.040 --> 00:10:53.040]  那些理論
[00:10:53.040 --> 00:10:55.040]  有沒有經歷過那個真實
[00:10:55.040 --> 00:11:00.040]  如果你沒有經歷過和肉體同樣這麼強烈的
[00:11:00.040 --> 00:11:02.040]  聖靈的那種真實和拉力
[00:11:02.040 --> 00:11:03.040]  我問你
[00:11:03.040 --> 00:11:04.040]  聖經也問你
[00:11:04.040 --> 00:11:08.040]  怎麼可以和肉體較量呢
[00:11:08.040 --> 00:11:09.040]  你說是不是
[00:11:09.040 --> 00:11:11.040]  難怪你輸定了
[00:11:11.040 --> 00:11:13.040]  你搭地鐵都試過了
[00:11:13.040 --> 00:11:14.040]  一坐的時候
[00:11:14.040 --> 00:11:15.040]  你當然要拉著
[00:11:15.040 --> 00:11:16.040]  是不是
[00:11:16.040 --> 00:11:17.040]  你紮馬都不行
[00:11:17.040 --> 00:11:18.040]  你都要跌下去
[00:11:18.040 --> 00:11:20.040]  一定要平衡拉才行
[00:11:20.040 --> 00:11:21.040]  我們日常生活裡面
[00:11:21.040 --> 00:11:23.040]  肉體就是這樣
[00:11:23.040 --> 00:11:25.040]  拉著我們
[00:11:25.040 --> 00:11:27.040]  聖靈那邊根本就沒有東西
[00:11:27.040 --> 00:11:28.040]  根本那條柱子都沒有
[00:11:28.040 --> 00:11:29.040]  又不經歷它
[00:11:29.040 --> 00:11:30.040]  又不真實
[00:11:30.040 --> 00:11:31.040]  難怪你整天都跌
[00:11:31.040 --> 00:11:33.040]  聖經說難怪你跌
[00:11:33.040 --> 00:11:35.040]  因為沒有平衡
[00:11:35.040 --> 00:11:36.040]  聖經說
[00:11:36.040 --> 00:11:39.040]  如果你要對付肉體的話
[00:11:39.040 --> 00:11:41.040]  你要整天都隨從肉體
[00:11:41.040 --> 00:11:43.040]  那你就要隨從聖靈去對抗它
[00:11:43.040 --> 00:11:45.040]  如果時時都體貼肉體的人
[00:11:45.040 --> 00:11:47.040]  你要時時都體貼聖靈去對抗它
[00:11:47.040 --> 00:11:48.040]  你明不明白意思
[00:11:48.040 --> 00:11:51.040]  時常被肉體管住你的時候
[00:11:51.040 --> 00:11:53.040]  你要時常被聖靈去管住你
[00:11:53.040 --> 00:11:54.040]  才可以和它對抗
[00:11:54.040 --> 00:11:55.040]  如果你沒有這種平衡
[00:11:55.040 --> 00:11:56.040]  你感覺到
[00:11:56.040 --> 00:11:57.040]  你經歷到
[00:11:57.040 --> 00:11:59.040]  在你過去的基督徒生活裡面
[00:11:59.040 --> 00:12:01.040]  到今天你都沒有這種平衡的拉力的話
[00:12:01.040 --> 00:12:02.040]  我告訴你
[00:12:02.040 --> 00:12:03.040]  你肯定輸
[00:12:03.040 --> 00:12:05.040]  肯定不是正常
[00:12:05.040 --> 00:12:07.040]  因為聖經不是這樣說的
[00:12:07.040 --> 00:12:08.040]  難怪你輸定了
[00:12:08.040 --> 00:12:11.040]  好了
[00:12:11.040 --> 00:12:13.040]  我相信心裡面就問
[00:12:13.040 --> 00:12:14.040]  那我怎樣才可以
[00:12:14.040 --> 00:12:17.040]  有了聖靈在裡面
[00:12:17.040 --> 00:12:18.040]  我知道
[00:12:18.040 --> 00:12:19.040]  但我怎樣才可以經歷到
[00:12:19.040 --> 00:12:20.040]  那種拉力
[00:12:20.040 --> 00:12:21.040]  那種真實呢
[00:12:21.040 --> 00:12:23.040]  聖經很有意思的
[00:12:23.040 --> 00:12:25.040]  它用了四個不同的字眼
[00:12:25.040 --> 00:12:28.040]  幫助我們怎樣去操練
[00:12:28.040 --> 00:12:29.040]  如果好像做運動
[00:12:29.040 --> 00:12:31.040]  一步一步地操練
[00:12:31.040 --> 00:12:34.040]  剛才我們說過這幾個字眼
[00:12:34.040 --> 00:12:36.040]  不過我想挑出來再提一提
[00:12:36.040 --> 00:12:37.040]  第一個字眼
[00:12:37.040 --> 00:12:38.040]  剛才說過了
[00:12:38.040 --> 00:12:39.040]  第九至上半節
[00:12:39.040 --> 00:12:41.040]  你知道聖靈住在你裡面
[00:12:41.040 --> 00:12:42.040]  這是一個事實
[00:12:42.040 --> 00:12:43.040]  很重要
[00:12:43.040 --> 00:12:44.040]  剛才說
[00:12:44.040 --> 00:12:46.040]  無論你感覺到有什麼特別
[00:12:46.040 --> 00:12:48.040]  你不在乎你知不知道
[00:12:48.040 --> 00:12:50.040]  或者是否感覺到
[00:12:50.040 --> 00:12:52.040]  當你願意回歸耶穌基督
[00:12:52.040 --> 00:12:54.040]  和神的生命有結連的時候
[00:12:54.040 --> 00:12:55.040]  聖靈已經在你裡面
[00:12:55.040 --> 00:12:57.040]  這個事實很重要
[00:12:57.040 --> 00:12:58.040]  不過這個事實還是事實
[00:12:58.040 --> 00:13:00.040]  剛才說過數還是過數
[00:13:00.040 --> 00:13:01.040]  但是你用不用到那筆錢呢
[00:13:01.040 --> 00:13:03.040]  就仍然要慢慢慢慢
[00:13:03.040 --> 00:13:07.040]  要將它成為一個真實的經歷
[00:13:07.040 --> 00:13:08.040]  於是有第二句
[00:13:08.040 --> 00:13:09.040]  第二個字眼
[00:13:09.040 --> 00:13:10.040]  和聖靈的關係
[00:13:10.040 --> 00:13:12.040]  剛才所說的第四和第五次
[00:13:12.040 --> 00:13:15.040]  說的是隨從聖靈
[00:13:15.040 --> 00:13:17.040]  隨從聖靈
[00:13:17.040 --> 00:13:21.040]  Walking according to the Holy Spirit
[00:13:21.040 --> 00:13:23.040]  英文翻譯了
[00:13:23.040 --> 00:13:25.040]  Walking
[00:13:25.040 --> 00:13:27.040]  原文就是Walking
[00:13:27.040 --> 00:13:30.040]  Peripetual這個字是Walking的意思
[00:13:30.040 --> 00:13:33.040]  Walking就是說走路
[00:13:33.040 --> 00:13:34.040]  為什麼用這個字呢
[00:13:34.040 --> 00:13:35.040]  我覺得很有意思
[00:13:35.040 --> 00:13:38.040]  走路是我日常生活最普通
[00:13:38.040 --> 00:13:40.040]  時常最平常的事
[00:13:40.040 --> 00:13:42.040]  我們起床就要走路
[00:13:42.040 --> 00:13:43.040]  走去洗手間
[00:13:43.040 --> 00:13:44.040]  我們刷牙洗臉
[00:13:44.040 --> 00:13:46.040]  我們要走路
[00:13:46.040 --> 00:13:48.040]  走路是日常最普通的事
[00:13:48.040 --> 00:13:50.040]  意思就是說我們和聖靈的關係
[00:13:50.040 --> 00:13:52.040]  不是一年一次
