
[00:00:00.000 --> 00:00:07.000]  我們繼續地來思想領受彼得所學的功課
[00:05:01.000 --> 00:05:05.000]  後書三章十七節
[00:05:05.000 --> 00:05:07.000]  親愛的弟兄啊
[00:05:07.000 --> 00:05:11.000]  你們既然預先知道這事就當防備
[00:05:11.000 --> 00:05:14.000]  恐怕被惡人的挫扭與誘惑
[00:05:14.000 --> 00:05:18.000]  就從自己堅固的地步上墜落
[00:05:18.000 --> 00:05:20.000]  原來是堅固
[00:05:20.000 --> 00:05:24.000]  現在從那個堅固的地步上墜落了
[00:05:24.000 --> 00:05:25.000]  為什麼呢
[00:05:25.000 --> 00:05:28.000]  被引誘
[00:05:28.000 --> 00:05:31.000]  所以一時的堅固
[00:05:31.000 --> 00:05:34.000]  不一定是長期的堅固
[00:05:34.000 --> 00:05:40.000]  一次的得勝不能保證以後常常得勝
[00:05:40.000 --> 00:05:45.000]  這是孰靈的一個特性
[00:05:45.000 --> 00:05:48.000]  你昨天的靈性
[00:05:48.000 --> 00:05:51.000]  今天不一定起作用
[00:05:51.000 --> 00:05:54.000]  你今天的好靈性
[00:05:54.000 --> 00:05:57.000]  明天後天不一定繼續
[00:05:57.000 --> 00:06:03.000]  所以在這裡彼得提到堅固的時候
[00:06:03.000 --> 00:06:09.000]  就是提醒他們
[00:06:09.000 --> 00:06:10.000]  不要靠自己
[00:06:10.000 --> 00:06:13.000]  也不要靠過去的堅固
[00:06:13.000 --> 00:06:16.000]  也不要靠今天的堅固
[00:06:16.000 --> 00:06:21.000]  每天每天要靠著主堅固
[00:06:21.000 --> 00:06:26.000]  我們從這五處的經文
[00:06:26.000 --> 00:06:32.000]  我們六處的經文
[00:06:32.000 --> 00:06:36.000]  讓我們真實體會到
[00:06:36.000 --> 00:06:39.000]  彼得跌倒的深
[00:06:39.000 --> 00:06:42.000]  所以他學的功課也深
[00:06:42.000 --> 00:06:47.000]  然後他傳出去也很用心
[00:06:47.000 --> 00:06:51.000]  也很關心別人
[00:06:51.000 --> 00:06:53.000]  用自己的經驗來想到
[00:06:53.000 --> 00:06:58.000]  別人也可能有同樣的事發生
[00:06:58.000 --> 00:07:03.000]  今天晚上我們就從第七點
[00:07:03.000 --> 00:07:09.000]  彼得的經歷或者說彼得的功課的第七方面
[00:07:09.000 --> 00:07:15.000]  就是接受牧羊羊群托付的功課
[00:07:15.000 --> 00:07:17.000]  大家都記得很清楚
[00:07:17.000 --> 00:07:21.000]  約翰福音21章15節到17節
[00:07:21.000 --> 00:07:23.000]  主耶穌復活以後
[00:07:23.000 --> 00:07:30.000]  把牧羊羊群的責任交托給彼得
[00:07:30.000 --> 00:07:33.000]  三次對他講
[00:07:33.000 --> 00:07:36.000]  那麼他當然記得
[00:07:36.000 --> 00:07:40.000]  當然深刻的印象
[00:07:40.000 --> 00:07:45.000]  那麼他這個學到的功課的反應在哪裡呢
[00:07:45.000 --> 00:07:51.000]  彼得前書五章一節到四節
[00:07:51.000 --> 00:07:55.000]  彼得前書第五章一節到四節
[00:07:55.000 --> 00:07:59.000]  我這座長老的所經歷受苦的見證
[00:07:59.000 --> 00:08:03.000]  同享後來所要顯現之榮耀的
[00:08:03.000 --> 00:08:06.000]  勸你們中間與我同座長老的人
[00:08:06.000 --> 00:08:10.000]  勿要牧羊在你們中間神的群羊
[00:08:10.000 --> 00:08:13.000]  按著神的旨意照管他們
[00:08:13.000 --> 00:08:17.000]  不是出於勉強乃是出於甘心
[00:08:17.000 --> 00:08:21.000]  也不是因為貪財乃是出於樂意
[00:08:21.000 --> 00:08:24.000]  也不是俠志所托付你們的
[00:08:24.000 --> 00:08:27.000]  乃是做群羊的榜樣
[00:08:27.000 --> 00:08:29.000]  到了牧長顯現的時候
[00:08:29.000 --> 00:08:35.000]  你們必得永不衰殘的榮耀觀念
[00:08:35.000 --> 00:08:36.000]  在這裡不錯
[00:08:36.000 --> 00:08:44.000]  是提到教會裡面所長老的那種牧人
[00:08:44.000 --> 00:08:48.000]  但是我們知道在教府裡頭
[00:08:48.000 --> 00:08:51.000]  有大牧人耶穌基督
[00:08:51.000 --> 00:08:56.000]  有牧人就是傳道人長老
[00:08:56.000 --> 00:09:01.000]  只是各部門的領袖
[00:09:01.000 --> 00:09:06.000]  還有呢小牧人
[00:09:06.000 --> 00:09:10.000]  大牧人牧人小牧人
[00:09:10.000 --> 00:09:16.000]  這兩種都是和身份連在一起的
[00:09:16.000 --> 00:09:20.000]  第三種呢是每一個弟兄姊妹
[00:09:20.000 --> 00:09:25.000]  每一個會友都可以做的小牧人
[00:09:25.000 --> 00:09:28.000]  你看哪一個教會小牧人多
[00:09:28.000 --> 00:09:30.000]  哪一個教會就興旺
[00:09:30.000 --> 00:09:38.000]  哪一個牧人單單靠那個全職侍奉的人
[00:09:38.000 --> 00:09:41.000]  整個教會不容易長進
[00:09:41.000 --> 00:09:43.000]  不容易發展
[00:09:43.000 --> 00:09:47.000]  哪一個教會是為派制的侍奉
[00:09:47.000 --> 00:09:51.000]  代表制的侍奉
[00:09:51.000 --> 00:09:57.000]  就好像政府大家推薦一些人去管理
[00:09:57.000 --> 00:10:00.000]  在政府里做官員
[00:10:00.000 --> 00:10:06.000]  教會凡是用選舉制的
[00:10:06.000 --> 00:10:08.000]  或者是為派制的
[00:10:08.000 --> 00:10:11.000]  或者代表制的
[00:10:11.000 --> 00:10:13.000]  都不容易長進
[00:10:13.000 --> 00:10:16.000]  都不容易發展
[00:10:16.000 --> 00:10:19.000]  那些把牧羊的工作
[00:10:19.000 --> 00:10:25.000]  能夠落實到所有的弟兄姊妹們身上
[00:10:25.000 --> 00:10:28.000]  每一個做主羊的
[00:10:28.000 --> 00:10:33.000]  都可以成為一個牧者羊
[00:10:33.000 --> 00:10:39.000]  這是我們從聖經裡頭學到的
[00:10:39.000 --> 00:10:45.000]  特別從石圖時代教會的情況學到的
[00:10:45.000 --> 00:10:47.000]  所以每一個基督徒
[00:10:47.000 --> 00:10:49.000]  在他靈性成長的時候
[00:10:49.000 --> 00:10:51.000]  他就開始想
[00:10:51.000 --> 00:10:54.000]  我可以幫助什麼人
[00:10:54.000 --> 00:10:56.000]  靈性軟弱的時候
[00:10:56.000 --> 00:11:00.000]  就是誰來幫助我
[00:11:00.000 --> 00:11:01.000]  沒有人幫助
[00:11:01.000 --> 00:11:04.000]  好 這個教會很差很差
[00:11:04.000 --> 00:11:06.000]  我不來了
[00:11:06.000 --> 00:11:09.000]  這是最軟弱的
[00:11:09.000 --> 00:11:12.000]  離開教會的人都是這樣的
[00:11:12.000 --> 00:11:13.000]  離開教會的人
[00:11:13.000 --> 00:11:15.000]  他不說他自己不好
[00:11:15.000 --> 00:11:18.000]  他但是感覺教會不好
[00:11:18.000 --> 00:11:20.000]  為什麼感覺教會不好呢
[00:11:20.000 --> 00:11:23.000]  因為他覺得沒有人照顧他
[00:11:23.000 --> 00:11:25.000]  沒有人注意他
[00:11:25.000 --> 00:11:27.000]  沒有人關心他
[00:11:27.000 --> 00:11:31.000]  這是一個軟弱的信徒的心態
[00:11:31.000 --> 00:11:34.000]  很難避免
[00:11:34.000 --> 00:11:37.000]  但是當一個信徒
[00:11:37.000 --> 00:11:42.000]  一個弟兄姊妹靈性長進的時候
[00:11:42.000 --> 00:11:44.000]  他就開始想
[00:11:44.000 --> 00:11:46.000]  我這個猛硬的人
[00:11:46.000 --> 00:11:48.000]  我可以幫助誰
[00:11:48.000 --> 00:11:50.000]  我可以照顧誰
[00:11:50.000 --> 00:11:52.000]  我可以為誰禱告
[00:11:52.000 --> 00:11:55.000]  我可以關心什麼人
[00:11:55.000 --> 00:11:58.000]  我可以在什麼事上侍奉
[00:11:58.000 --> 00:12:00.000]  他一這樣想
[00:12:00.000 --> 00:12:03.000]  整個的心態改變
[00:12:03.000 --> 00:12:07.000]  整個的表現也改變
[00:12:07.000 --> 00:12:10.000]  所以這個基本心態的改變
[00:12:10.000 --> 00:12:15.000]  造成一個會有的大改變
[00:12:15.000 --> 00:12:19.000]  所以教會裡面有大牧人主耶穌基督
[00:12:19.000 --> 00:12:23.000]  有牧人教會的領袖
[00:12:23.000 --> 00:12:25.000]  還有小牧人
[00:12:25.000 --> 00:12:30.000]  每一個弟兄姊妹都是牧人
[00:12:30.000 --> 00:12:32.000]  在這裡所講的
[00:12:32.000 --> 00:12:36.000]  是指著做長老的人
[00:12:36.000 --> 00:12:38.000]  做教會領袖的人
[00:12:38.000 --> 00:12:40.000]  這是特質
[00:12:40.000 --> 00:12:43.000]  但是同樣的信息
[00:12:43.000 --> 00:12:45.000]  同樣的原則
[00:12:45.000 --> 00:12:51.000]  都可以廣泛地用在所有侍奉神的人身上
[00:12:51.000 --> 00:12:53.000]  每一個侍奉神的人
[00:12:53.000 --> 00:12:56.000]  都要接受第一句話
[00:12:56.000 --> 00:13:04.000]  我這做長老做基督受苦的見證
[00:13:04.000 --> 00:13:05.000]  這是什麼意思呢
[00:13:05.000 --> 00:13:07.000]  畢竟這樣寫的時候
[00:13:07.000 --> 00:13:10.000]  當然他的意思之一就是
[00:13:10.000 --> 00:13:14.000]  他看見基督受苦
[00:13:14.000 --> 00:13:17.000]  基督受苦是在他的經歷之中的
[00:13:17.000 --> 00:13:20.000]  一個客觀的事實
[00:13:20.000 --> 00:13:22.000]  但是我相信在他的心中
[00:13:22.000 --> 00:13:25.000]  還有另外一個意思
[00:13:25.000 --> 00:13:31.000]  就是他要見證基督受苦的心志
[00:13:31.000 --> 00:13:35.000]  他要表現出來那樣的見證
[00:13:35.000 --> 00:13:38.000]  每一個做牧人的人
[00:13:38.000 --> 00:13:40.000]  無論哪一種牧人
[00:13:40.000 --> 00:13:44.000]  都要有個付代價的心
[00:13:44.000 --> 00:13:49.000]  你幫助人和受人幫助就是不同
[00:13:49.000 --> 00:13:53.000]  你受人幫助很舒服
[00:13:53.000 --> 00:13:56.000]  你覺得享受
[00:13:56.000 --> 00:13:58.000]  很開心
[00:13:58.000 --> 00:14:00.000]  很喜樂
[00:14:00.000 --> 00:14:04.000]  但是你要開始去幫助人的時候
[00:14:04.000 --> 00:14:06.000]  那你就要付代價
[00:14:06.000 --> 00:14:08.000]  在時間上
[00:14:08.000 --> 00:14:10.000]  精神上
[00:14:10.000 --> 00:14:12.000]  有時候你不方便去做
[00:14:12.000 --> 00:14:13.000]  你也要去做
[00:14:13.000 --> 00:14:15.000]  因為要幫助他
[00:14:15.000 --> 00:14:17.000]  那個時候你就不知不覺
[00:14:17.000 --> 00:14:22.000]  做了基督受苦付代價的見證人
[00:14:22.000 --> 00:14:29.000]  這個因素是每一個做牧人的人
[00:14:29.000 --> 00:14:31.000]  要學習的
[00:14:31.000 --> 00:14:35.000]  還有同享後來說要顯現之榮耀的
[00:14:35.000 --> 00:14:38.000]  這是一個侍奉讀的人的一個
[00:14:38.000 --> 00:14:41.000]  前瞻就是向前看
[00:14:41.000 --> 00:14:45.000]  向前展望的一個心態
[00:14:45.000 --> 00:14:48.000]  現在我是否要付代價
[00:14:48.000 --> 00:14:51.000]  但是這個代價不落空
[00:14:51.000 --> 00:14:56.000]  為我帶來將來的永遠的榮耀
[00:14:56.000 --> 00:14:59.000]  這個心態就成了力量
[00:14:59.000 --> 00:15:01.000]  現在付力量代價
[00:15:01.000 --> 00:15:03.000]  和將來要得的賞賜
[00:15:03.000 --> 00:15:06.000]  比較起來算得什麼呢
[00:15:06.000 --> 00:15:14.000]  還有彼得有提到牧養神的養
[00:15:14.000 --> 00:15:16.000]  當我們讀到這個時候
[00:15:16.000 --> 00:15:19.000]  我們的心裡要記得
[00:15:19.000 --> 00:15:22.000]  當主耶穌復活之後
[00:15:22.000 --> 00:15:25.000]  問彼得是否愛主
[00:15:25.000 --> 00:15:27.000]  當彼得說主啊是的
[00:15:27.000 --> 00:15:29.000]  你知道我愛你的時候
[00:15:29.000 --> 00:15:32.000]  主就托付他工作
[00:15:32.000 --> 00:15:38.000]  三次說要幫助小羊
[00:15:38.000 --> 00:15:42.000]  第一次說是餵養我的小羊
[00:15:42.000 --> 00:15:46.000]  第二次說牧養我的羊
[00:15:46.000 --> 00:15:49.000]  第三次說餵養我的羊
[00:15:49.000 --> 00:15:52.000]  三次說的不同
[00:15:52.000 --> 00:15:55.000]  第一次是餵養我的小羊
[00:15:55.000 --> 00:15:58.000]  第二次說牧養我的羊
[00:15:58.000 --> 00:16:02.000]  第三次說餵養我的羊
[00:16:02.000 --> 00:16:05.000]  主這樣用不同的字來講
[00:16:05.000 --> 00:16:07.000]  是偶然的嗎
[00:16:07.000 --> 00:16:09.000]  我相信不是
[00:16:09.000 --> 00:16:12.000]  既然聖經這樣清楚地記下來
[00:16:12.000 --> 00:16:17.000]  連一個字的分別都記下來
[00:16:17.000 --> 00:16:21.000]  我相信有他的意思在裡頭
[00:16:21.000 --> 00:16:28.000]  小羊就是最需要餵養的
[00:16:28.000 --> 00:16:32.000]  在教會裡面剛信主的弟兄姊妹
[00:16:32.000 --> 00:16:35.000]  是最需要照顧的
[00:16:35.000 --> 00:16:39.000]  所以那個期間他得到照顧
[00:16:39.000 --> 00:16:42.000]  他就容易靈性長進
[00:16:42.000 --> 00:16:44.000]  他就站得住了
[00:16:44.000 --> 00:16:46.000]  他就長進了
[00:16:46.000 --> 00:16:50.000]  他後來成為教會主可用的人
[00:16:50.000 --> 00:16:55.000]  所以一個人信主最初的那個一年的時間
[00:16:55.000 --> 00:16:59.000]  是最重要的時期
[00:16:59.000 --> 00:17:04.000]  所以在他們的身上有用的功夫
[00:17:04.000 --> 00:17:10.000]  應該多過已經成長的弟兄姊妹
[00:17:10.000 --> 00:17:14.000]  這些初心的人得不到栽培
[00:17:14.000 --> 00:17:16.000]  得不到教導
[00:17:16.000 --> 00:17:19.000]  他們就很容易流失
[00:17:19.000 --> 00:17:23.000]  流失的比例最高的就是初心的人
[00:17:23.000 --> 00:17:25.000]  這是很明顯的
[00:17:25.000 --> 00:17:28.000]  我們都清楚看見
[00:17:28.000 --> 00:17:33.000]  所以哪一間教會在初心的弟兄姊妹身上
[00:17:33.000 --> 00:17:38.000]  多用功夫的那個教會的根基就會更好
[00:17:38.000 --> 00:17:41.000]  那麼對於初心的人呢
[00:17:41.000 --> 00:17:43.000]  就餵養
[00:17:43.000 --> 00:17:45.000]  你爸說的話
[00:17:45.000 --> 00:17:47.000]  你講給他聽
[00:17:47.000 --> 00:17:48.000]  讓他懂得說的話
[00:17:48.000 --> 00:17:50.000]  讓他學習說的話
[00:17:50.000 --> 00:17:51.000]  說的話
[00:17:51.000 --> 00:17:53.000]  生命之道在他的心裡
[00:17:53.000 --> 00:17:55.000]  加強他的生命
[00:17:55.000 --> 00:17:57.000]  改變他的生命
[00:17:57.000 --> 00:17:58.000]  跟著又說
[00:17:58.000 --> 00:18:03.000]  餵養和牧養還有點分別
[00:18:03.000 --> 00:18:07.000]  餵養主要是給他吃
[00:18:07.000 --> 00:18:12.000]  我們在弟兄姊妹的身上
[00:18:12.000 --> 00:18:15.000]  使他們接受說的話
[00:18:15.000 --> 00:18:20.000]  哪一個教會經常接受說的話
[00:18:20.000 --> 00:18:25.000]  哪一個教會傳達出的話清清楚楚
[00:18:25.000 --> 00:18:28.000]  哪一個教會就興旺
[00:18:28.000 --> 00:18:31.000]  哪一個教會忽略講道
[00:18:31.000 --> 00:18:35.000]  哪一個教會就會軟弱
[00:18:35.000 --> 00:18:40.000]  在現在這個靈恩運動裡面
[00:18:40.000 --> 00:18:44.000]  有一個現象是又好又不好
[00:18:44.000 --> 00:18:46.000]  是什麼現象呢
[00:18:46.000 --> 00:18:50.000]  就是敬拜贊美這個重點
[00:18:50.000 --> 00:18:52.000]  好 在哪裡呢
[00:18:52.000 --> 00:18:55.000]  有敬拜的心 贊美的心
[00:18:55.000 --> 00:18:59.000]  高舉神 榮耀神
[00:18:59.000 --> 00:19:03.000]  大家一起來歌唱
[00:19:03.000 --> 00:19:07.000]  一起叫做詩歌來敬拜神
[00:19:07.000 --> 00:19:10.000]  叫做敬拜禱告來敬拜神
[00:19:10.000 --> 00:19:13.000]  這是恆河聖經的
[00:19:13.000 --> 00:19:15.000]  這是神應得的
[00:19:15.000 --> 00:19:19.000]  但是我在一些教會里發現
[00:19:19.000 --> 00:19:22.000]  特別是在青年人當中
[00:19:22.000 --> 00:19:24.000]  他們因為很歡喜唱
[00:19:24.000 --> 00:19:27.000]  所以他們整個的教會
[00:19:27.000 --> 00:19:31.000]  百分之八十的時間都在唱
[00:19:31.000 --> 00:19:37.000]  講道的時間越來越短
[00:19:37.000 --> 00:19:41.000]  這是不好了
[00:19:41.000 --> 00:19:44.000]  我最近到一個地方去
[00:19:44.000 --> 00:19:46.000]  在一個教會里
[00:19:46.000 --> 00:19:48.000]  那個傳道人就向我講
[00:19:48.000 --> 00:19:50.000]  他的這個經歷
[00:19:50.000 --> 00:19:54.000]  那些青年人很歡喜唱詩
[00:19:54.000 --> 00:20:00.000]  很歡喜在一起有動作地唱詩
[00:20:00.000 --> 00:20:03.000]  但是講道呢
[00:20:03.000 --> 00:20:06.000]  那個傳道人也救他們
[00:20:06.000 --> 00:20:09.000]  越講越短
[00:20:09.000 --> 00:20:12.000]  有帶領唱詩的青年人
[00:20:12.000 --> 00:20:15.000]  越領越長
[00:20:15.000 --> 00:20:18.000]  這是一個很大的危機
[00:20:18.000 --> 00:20:20.000]  完全情緒化
[00:20:20.000 --> 00:20:22.000]  完全感情化
[00:20:22.000 --> 00:20:24.000]  沒有神的道
[00:20:24.000 --> 00:20:26.000]  就是表面的
[00:20:26.000 --> 00:20:28.000]  不能扎根
[00:20:28.000 --> 00:20:30.000]  不能扎實
[00:20:30.000 --> 00:20:33.000]  虛浮的
[00:20:33.000 --> 00:20:35.000]  單單就感受
[00:20:35.000 --> 00:20:38.000]  是個危險的一個層面
[00:20:38.000 --> 00:20:41.000]  危險的一個地區
[00:20:41.000 --> 00:20:45.000]  所以我們必須餵養
[00:20:45.000 --> 00:20:48.000]  用神話說餵養
[00:20:48.000 --> 00:20:50.000]  餵養的養
[00:20:50.000 --> 00:20:53.000]  生命才能長大
[00:20:53.000 --> 00:20:56.000]  所以我們的好木人主耶穌基督
[00:20:56.000 --> 00:20:59.000]  他說我來了是要教人得生命
[00:20:59.000 --> 00:21:02.000]  並且得得更豐盛
[00:21:02.000 --> 00:21:04.000]  怎麼得得更豐盛呢
[00:21:04.000 --> 00:21:05.000]  上一節第九節
[00:21:05.000 --> 00:21:08.000]  約翰福音十章九節說
[00:21:08.000 --> 00:21:13.000]  我就是門從我進來的必然得救
[00:21:13.000 --> 00:21:17.000]  並且出入得草馳
[00:21:17.000 --> 00:21:19.000]  那麼這個得救
[00:21:19.000 --> 00:21:25.000]  就是對應下面第十節的得生命
[00:21:25.000 --> 00:21:27.000]  那麼那個得豐盛的生命呢
[00:21:27.000 --> 00:21:32.000]  就是對照第九節的出入得草馳
[00:21:32.000 --> 00:21:33.000]  沒有草馳
[00:21:33.000 --> 00:21:36.000]  就不能得豐盛的生命
[00:21:36.000 --> 00:21:40.000]  所以餵養是絕對不可少的
[00:21:40.000 --> 00:21:46.000]  牧羊和餵養有點意義上的分別
[00:21:46.000 --> 00:21:51.000]  牧羊比喻餵養範圍廣了一點
[00:21:51.000 --> 00:21:54.000]  那個羊的整個的需要
[00:21:54.000 --> 00:21:57.000]  需要照顧它
[00:21:57.000 --> 00:21:58.000]  或者它病了
[00:21:58.000 --> 00:22:00.000]  或者走迷路了
[00:22:00.000 --> 00:22:02.000]  或者有其他的問題呢
[00:22:02.000 --> 00:22:06.000]  有的時候兩只羊打架呢
[00:22:06.000 --> 00:22:09.000]  你們有沒有見過羊打架
[00:22:09.000 --> 00:22:11.000]  有見過有人點頭了
[00:22:11.000 --> 00:22:13.000]  打得厲害不厲害
[00:22:13.000 --> 00:22:15.000]  很厲害
[00:22:15.000 --> 00:22:17.000]  腳都摳起來了
[00:22:17.000 --> 00:22:20.000]  腳力那就是腳力
[00:22:20.000 --> 00:22:22.000]  這個羊是好像很順良的
[00:22:22.000 --> 00:22:26.000]  但是打架起來很厲害很厲害
[00:22:26.000 --> 00:22:30.000]  所以羊要各方面的來照顧
[00:22:30.000 --> 00:22:35.000]  牧羊和餵羊好像有分別
[00:22:35.000 --> 00:22:37.000]  但是你照顧的時候
[00:22:37.000 --> 00:22:38.000]  它出了問題
[00:22:38.000 --> 00:22:39.000]  照顧的時候
[00:22:39.000 --> 00:22:43.000]  還是要用神話來教導它來解決問題
[00:22:43.000 --> 00:22:45.000]  你說不要打架
[00:22:45.000 --> 00:22:46.000]  你口說沒有用
[00:22:46.000 --> 00:22:51.000]  你將神話關於這件事的教導
[00:22:51.000 --> 00:22:53.000]  神的道告訴它
[00:22:53.000 --> 00:22:54.000]  它接受了
[00:22:54.000 --> 00:22:57.000]  那個道就改變它了
[00:22:57.000 --> 00:23:02.000]  所以餵羊牧羊有分別
[00:23:02.000 --> 00:23:04.000]  但是餵到最後
[00:23:04.000 --> 00:23:07.000]  還是一件事
[00:23:07.000 --> 00:23:12.000]  神的道是我們的生命力量道路
[00:23:12.000 --> 00:23:18.000]  我們下面又看見一個做牧人的人
[00:23:18.000 --> 00:23:26.000]  他的心態是甘心是樂意是榜樣
[00:23:26.000 --> 00:23:28.000]  在這裡比了三次說
[00:23:28.000 --> 00:23:30.000]  不是不是不是
[00:23:30.000 --> 00:23:31.000]  有三次說
[00:23:31.000 --> 00:23:34.000]  乃是乃是乃是
[00:23:34.000 --> 00:23:37.000]  所以強烈的對比
[00:23:37.000 --> 00:23:38.000]  我們在教父里
[00:23:38.000 --> 00:23:41.000]  無論是哪一個層面侍奉
[00:23:41.000 --> 00:23:44.000]  都需要甘心
[00:23:44.000 --> 00:23:45.000]  一沒有甘心呢
[00:23:45.000 --> 00:23:48.000]  你就侍奉得很苦了
[00:23:48.000 --> 00:23:52.000]  一面侍奉一面訪願緣了
[00:23:52.000 --> 00:23:54.000]  如果甘心呢
[00:23:54.000 --> 00:23:56.000]  有點困難
[00:23:56.000 --> 00:23:57.000]  也不困難
[00:23:57.000 --> 00:23:59.000]  也不難過了
