
[00:00:00.000 --> 00:00:06.400]  我們要一連十次來查考聖經新約裡面
[00:03:25.500 --> 00:03:30.700]  這就表示過去海水曾經淹沒這個山頂
[00:03:30.700 --> 00:03:33.900]  可見這個地球是會改變
[00:03:33.900 --> 00:03:38.400]  從前的海邊現在成了山頂
[00:03:38.400 --> 00:03:40.400]  我們也都知道
[00:03:40.400 --> 00:03:45.000]  太陽的黑點正在逐漸地增加
[00:03:45.000 --> 00:03:46.500]  這一切的一切
[00:03:46.500 --> 00:03:51.600]  這各方面都讓我們看見天地都會改變
[00:03:51.600 --> 00:03:53.600]  但是我們感謝主
[00:03:53.600 --> 00:03:55.500]  祂的話告訴我們
[00:03:55.500 --> 00:03:58.700]  這個世上的一切都要過去
[00:03:58.700 --> 00:04:04.400]  唯獨遵行神旨意的人是永遠長存
[00:04:04.400 --> 00:04:06.300]  有一次有一個基督徒
[00:04:06.300 --> 00:04:08.300]  他在清明節的時候
[00:04:08.300 --> 00:04:11.100]  參加一個私親的禮拜
[00:04:11.100 --> 00:04:14.600]  散會以後他在墳場裡面散步
[00:04:14.600 --> 00:04:17.700]  一面散步一面順便看看
[00:04:17.700 --> 00:04:20.800]  墳墓上的墓碑的字
[00:04:20.800 --> 00:04:24.400]  忽然在他的心中來了一個聲音
[00:04:24.400 --> 00:04:26.100]  在那裡好像說
[00:04:26.100 --> 00:04:29.000]  都過去了 都過去了
[00:04:29.000 --> 00:04:32.200]  他覺得每一個墳墓的石碑
[00:04:32.200 --> 00:04:35.300]  都是向他說這句話
[00:04:35.300 --> 00:04:37.200]  一個在墳墓裡面的人
[00:04:37.200 --> 00:04:41.800]  他的一生一世都已經過去了
[00:04:41.800 --> 00:04:43.400]  各位基督徒
[00:04:43.400 --> 00:04:45.400]  各位弟兄姊妹
[00:04:45.400 --> 00:04:47.600]  願我們每一個人心中
[00:04:47.600 --> 00:04:50.000]  都聽見主的這句話
[00:04:50.000 --> 00:04:54.300]  這世界和其上的情慾都要過去
[00:04:54.300 --> 00:04:59.100]  唯獨遵行神旨意的是永遠長存
[00:04:59.100 --> 00:05:03.400]  我們有沒有遵行神的旨意的果子解出來呢?
[00:05:03.400 --> 00:05:06.000]  我們真是願望
[00:05:06.000 --> 00:05:10.300]  當我們最後走完了世界人生的路程
[00:05:10.300 --> 00:05:12.700]  要離開世界的時候
[00:05:12.700 --> 00:05:16.600]  不會單單地說一切都過去了
[00:05:16.600 --> 00:05:21.800]  而是有永遠的果子存在天家
[00:05:21.800 --> 00:05:25.500]  避壞的世界和永存的果子
[00:05:25.500 --> 00:05:28.100]  是一個強烈的對比
[00:05:28.100 --> 00:05:30.300]  為了主的工作
[00:05:30.300 --> 00:05:32.100]  愛主愛人
[00:05:32.100 --> 00:05:35.600]  這些都是永存的果子
[00:05:35.600 --> 00:05:37.500]  第二方面的改變
[00:05:37.500 --> 00:05:41.400]  就是撒旦都會改變
[00:05:41.400 --> 00:05:43.900]  在第一章十三節
[00:05:43.900 --> 00:05:47.500]  一章十三節有這樣的話說
[00:05:47.500 --> 00:05:50.400]  我讀出來給大家聽
[00:05:50.400 --> 00:05:52.200]  所有的天使
[00:05:52.200 --> 00:05:54.700]  生從來對哪一個說
[00:05:54.700 --> 00:05:56.700]  你坐在我的右邊
[00:05:56.700 --> 00:06:00.400]  等我使你的仇敵坐你的腳凳
[00:06:00.400 --> 00:06:03.100]  我們注意最後的一句話
[00:06:03.100 --> 00:06:06.900]  等我使你的仇敵坐你的腳凳
[00:06:06.900 --> 00:06:11.300]  這裡所說的仇敵就是神的仇敵
[00:06:11.300 --> 00:06:14.200]  也就是魔鬼撒旦
[00:06:14.200 --> 00:06:19.000]  撒旦這個名字的意思就是為敵的意思
[00:06:19.000 --> 00:06:21.300]  他與神為敵
[00:06:21.300 --> 00:06:23.100]  他抵擋神的旨意
[00:06:23.100 --> 00:06:25.400]  要破壞神的計畫
[00:06:25.400 --> 00:06:29.100]  要將罪惡充滿在世界裡面
[00:06:29.100 --> 00:06:33.200]  與神的作為相對
[00:06:33.200 --> 00:06:35.500]  但是這個仇敵
[00:06:35.500 --> 00:06:39.400]  有一天要坐神的腳凳
[00:06:39.400 --> 00:06:42.600]  就表示他要失敗
[00:06:42.600 --> 00:06:45.900]  今天他是世界的王
[00:06:45.900 --> 00:06:49.100]  今天他是世界的神
[00:06:49.100 --> 00:06:51.400]  斯托約翰這樣說
[00:06:51.400 --> 00:06:55.900]  在約翰一書第五章十八節
[00:06:55.900 --> 00:07:00.900]  全世界都臥在那惡者的手下
[00:07:00.900 --> 00:07:06.000]  這是撒旦今天掌權的一種情況
[00:07:06.000 --> 00:07:08.100]  但是感謝主
[00:07:08.100 --> 00:07:12.300]  有一天撒旦要被主征服
[00:07:12.300 --> 00:07:14.400]  他要受審判
[00:07:14.400 --> 00:07:18.700]  我們今天憑著信心就預先看見
[00:07:18.700 --> 00:07:21.700]  魔鬼撒旦將來的失敗
[00:07:21.700 --> 00:07:25.900]  這就是我們剛強壯膽
[00:07:25.900 --> 00:07:29.100]  斯托約翰在《七十路》裡面
[00:07:29.100 --> 00:07:32.000]  記載了他在巴阿摩海島
[00:07:32.000 --> 00:07:35.100]  所看見主得勝的意象
[00:07:35.100 --> 00:07:37.100]  我們要讓這個意象
[00:07:37.100 --> 00:07:41.900]  刻記在我們的心中
[00:07:41.900 --> 00:07:44.700]  主耶穌是天地的主宰
[00:07:44.700 --> 00:07:47.300]  如果有人與他為敵
[00:07:47.300 --> 00:07:49.500]  這是何等愚蠢的事
[00:07:49.500 --> 00:07:53.500]  同時我們已經信靠主耶穌基督的人
[00:07:53.500 --> 00:07:56.500]  也要常常的自我審查
[00:07:56.500 --> 00:07:58.900]  如果我們的行事為人
[00:07:58.900 --> 00:08:01.400]  與神的旨意相違反
[00:08:01.400 --> 00:08:04.500]  我們也是非常愚昧
[00:08:04.500 --> 00:08:07.000]  因為聖經告訴我們
[00:08:07.000 --> 00:08:09.300]  有一天神的審判
[00:08:09.300 --> 00:08:11.900]  要從祂的家開始
[00:08:11.900 --> 00:08:14.000]  如果神家裡的人
[00:08:14.000 --> 00:08:16.900]  在思想源於行為上
[00:08:16.900 --> 00:08:21.300]  有的時候與神的旨意相反
[00:08:21.300 --> 00:08:24.100]  有一天我們也要遭受
[00:08:24.100 --> 00:08:26.700]  神的公義的審判
[00:08:26.700 --> 00:08:29.400]  耶穌基督既然是得勝的主
[00:08:29.400 --> 00:08:32.400]  所以我們凡事都應該追求
[00:08:32.400 --> 00:08:34.200]  站在主的一邊
[00:08:34.200 --> 00:08:37.500]  我們不要求主站在我們的一邊
[00:08:37.500 --> 00:08:42.100]  我們乃是要努力站在主的那一邊
[00:08:42.100 --> 00:08:44.100]  第三方面的改變
[00:08:44.100 --> 00:08:48.900]  就是人生環境的改變
[00:08:48.900 --> 00:08:52.700]  在希伯來書十章三十四節
[00:08:52.700 --> 00:08:54.500]  有這樣的話說
[00:08:54.500 --> 00:08:56.700]  十章三十四節
[00:08:56.700 --> 00:08:58.500]  我讀給大家聽
[00:08:58.500 --> 00:09:01.300]  你們的家業被人強去
[00:09:01.300 --> 00:09:03.200]  也甘心忍受
[00:09:03.200 --> 00:09:08.400]  知道自己有更美長存的家業
[00:09:08.400 --> 00:09:12.400]  這裡說到在初期教會的時候
[00:09:12.400 --> 00:09:16.200]  也就是在教會歷史最早的階段
[00:09:16.200 --> 00:09:19.900]  師徒們和師徒們的門徒在世的時候
[00:09:19.900 --> 00:09:23.700]  有許多的基督徒受了逼迫
[00:09:23.700 --> 00:09:28.100]  他們的家業被人強去
[00:09:28.100 --> 00:09:30.900]  今天也有許多的人
[00:09:30.900 --> 00:09:34.200]  他們的家庭環境原本很好
[00:09:34.200 --> 00:09:35.500]  很舒服
[00:09:35.500 --> 00:09:38.900]  但是忽然環境改變了
[00:09:38.900 --> 00:09:41.200]  一切都失去了
[00:09:41.200 --> 00:09:44.400]  今天有的 明天不一定有
[00:09:44.400 --> 00:09:47.000]  在人類的歷史裡面
[00:09:47.000 --> 00:09:49.000]  無論在哪一個地區的居民
[00:09:49.000 --> 00:09:52.300]  都有這種的情況
[00:09:52.300 --> 00:09:54.400]  過去和今天之間
[00:09:54.400 --> 00:09:58.500]  有很大的改變的可能
[00:09:58.500 --> 00:10:03.600]  這是我們要記在心中的一件事實
[00:10:03.600 --> 00:10:05.100]  但是感謝主
[00:10:05.100 --> 00:10:08.200]  在這個變動的人生的環境裡面
[00:10:08.200 --> 00:10:10.400]  有一位不改變的主
[00:10:10.400 --> 00:10:11.900]  他是磐石
[00:10:11.900 --> 00:10:15.000]  是永不動搖的磐石
[00:10:15.000 --> 00:10:17.400]  生物學家達爾文
[00:10:17.400 --> 00:10:19.800]  在他的書裡面提到一種
[00:10:19.800 --> 00:10:22.800]  海洋裡面的植物
[00:10:22.800 --> 00:10:25.000]  這種植物很特別
[00:10:25.000 --> 00:10:26.700]  它在海底下
[00:10:26.700 --> 00:10:29.400]  一遇見了磐石
[00:10:29.400 --> 00:10:33.000]  就很快地把它
[00:10:33.000 --> 00:10:36.900]  立刻將這個磐石環繞
[00:10:36.900 --> 00:10:40.300]  紮根在這個磐石的下面
[00:10:40.300 --> 00:10:42.200]  一方面繞住磐石
[00:10:42.200 --> 00:10:43.400]  一方面把這個根
[00:10:43.400 --> 00:10:47.100]  紮在磐石下面的沙中
[00:10:47.100 --> 00:10:50.100]  然後它就向上長
[00:10:50.100 --> 00:10:55.300]  它的井有的時候有二百英尺那麼長
[00:10:55.300 --> 00:10:58.900]  它的葉子就飄在海面上
[00:10:58.900 --> 00:11:01.800]  我們從海面上看這個葉子的時候
[00:11:01.800 --> 00:11:04.500]  那是水波飄動
[00:11:04.500 --> 00:11:07.100]  但是它的井
[00:11:07.100 --> 00:11:10.400]  將它的樹葉吸住
[00:11:10.400 --> 00:11:12.600]  所以它是穩妥的
[00:11:12.600 --> 00:11:15.600]  表面上看好像飄來飄去
[00:11:15.600 --> 00:11:18.600]  事實上是非常的穩妥的
[00:11:18.600 --> 00:11:23.800]  因為它的根是紮在海底的磐石上
[00:11:23.800 --> 00:11:28.400]  照樣如果我們用堅固的信心合足聯合
[00:11:28.400 --> 00:11:32.600]  那麼無論在任何的改變的環境中
[00:11:32.600 --> 00:11:34.600]  我們都能夠站得住
[00:11:34.600 --> 00:11:38.100]  能夠堅定不移
[00:11:38.100 --> 00:11:39.900]  第四方面的改變
[00:11:39.900 --> 00:11:42.900]  就是天時的改變
[00:11:42.900 --> 00:11:47.700]  在希伯來書二章十六節
[00:11:47.700 --> 00:11:49.900]  有這樣的話說
[00:11:49.900 --> 00:11:53.200]  他並不就把天時
[00:11:53.200 --> 00:11:57.100]  乃是就把亞伯拉罕的後裔
[00:11:57.100 --> 00:12:00.600]  這句話說他不就把天時
[00:12:00.600 --> 00:12:03.500]  就表示天時
[00:12:03.500 --> 00:12:06.300]  曾經有一部分墮落了
[00:12:06.300 --> 00:12:08.800]  需要就把
[00:12:08.800 --> 00:12:10.800]  這就給我們看見
[00:12:10.800 --> 00:12:14.700]  連天時那麼美善的
[00:12:14.700 --> 00:12:19.100]  一種存在者、被造者
[00:12:19.100 --> 00:12:21.700]  竟然也會改變
[00:12:21.700 --> 00:12:24.700]  也就讓我們想到在人間
[00:12:24.700 --> 00:12:28.800]  有些原來是純潔像天時一樣的人
[00:12:28.800 --> 00:12:32.500]  想不到也會改變而沾染污灰
[00:12:32.500 --> 00:12:37.000]  甚至墮落在罪惡裡面
[00:12:37.000 --> 00:12:41.200]  有些小孩子看起來真是很美麗可愛
[00:12:41.200 --> 00:12:43.700]  像是小天時一樣
[00:12:43.700 --> 00:12:47.300]  但是他的性格、脾氣
[00:12:47.300 --> 00:12:50.000]  可能像小魔鬼一樣
[00:12:50.000 --> 00:12:53.900]  有的人小的時候非常的善良
[00:12:53.900 --> 00:12:55.800]  但是長大以後
[00:12:55.800 --> 00:12:59.600]  竟然變成很壞的人
[00:12:59.600 --> 00:13:04.700]  我忘記不了小的時候聽見一個故事這樣說
[00:13:04.700 --> 00:13:10.300]  說有一個畫家要畫一幅天時的像
[00:13:10.300 --> 00:13:16.900]  所以他找一個非常溫柔美麗的人做樣子
[00:13:16.900 --> 00:13:18.500]  找了很久
[00:13:18.500 --> 00:13:22.300]  終於找到一個很可愛的小孩子
[00:13:22.300 --> 00:13:25.000]  鼎於溫柔美麗
[00:13:25.000 --> 00:13:29.100]  於是這個天時的像就畫成功了
[00:13:29.100 --> 00:13:30.900]  過了三十多年
[00:13:30.900 --> 00:13:36.400]  這個畫家又要畫一幅最兇惡的人的像
[00:13:36.400 --> 00:13:39.800]  他又再找一個人做樣子
[00:13:39.800 --> 00:13:41.000]  找了很久
[00:13:41.000 --> 00:13:45.100]  終於找到一個面貌極其兇惡的人
[00:13:45.100 --> 00:13:48.200]  詳細查問之下才發現
[00:13:48.200 --> 00:13:51.100]  原來這個像貌兇惡的人
[00:13:51.100 --> 00:13:54.800]  就是從前那個溫柔可愛的小孩子
[00:13:54.800 --> 00:13:59.600]  同一個人竟然改變到面目全非的地步
[00:13:59.600 --> 00:14:01.400]  誰能夠想得到呢?
[00:14:01.400 --> 00:14:04.700]  但是事實就是這樣
[00:14:04.700 --> 00:14:06.600]  天時會改變
[00:14:06.600 --> 00:14:08.700]  最好的人會墮落
[00:14:08.700 --> 00:14:10.300]  但是感謝主
[00:14:10.300 --> 00:14:13.700]  如果一個人接受了主耶穌基督
[00:14:13.700 --> 00:14:16.400]  他就是新造的人
[00:14:16.400 --> 00:14:19.800]  舊事一過都變成新的了
[00:14:19.800 --> 00:14:23.200]  一個最墮落
[00:14:23.200 --> 00:14:26.100]  最深的人在耶穌基督裡面
[00:14:26.100 --> 00:14:27.300]  能夠得救
[00:14:27.300 --> 00:14:28.500]  能夠改變
[00:14:28.500 --> 00:14:31.800]  能夠恢復小孩子的樣式
[00:14:31.800 --> 00:14:33.900]  在天父的眼中
[00:14:33.900 --> 00:14:37.100]  恢復了美麗
[00:14:37.100 --> 00:14:39.200]  最後我們看一看
[00:14:39.200 --> 00:14:41.400]  以色列人的改變
[00:14:41.400 --> 00:14:44.100]  以色列人是神的選民
[00:14:44.100 --> 00:14:45.800]  神恩待他們
[00:14:45.800 --> 00:14:47.500]  賜福他們
[00:14:47.500 --> 00:14:50.800]  把神的律法給他們
[00:14:50.800 --> 00:14:52.500]  但是很可惜
[00:14:52.500 --> 00:14:55.900]  以色列人竟然多次的背一審
[00:14:55.900 --> 00:14:57.500]  遠離審
[00:14:57.500 --> 00:14:58.300]  跌倒
[00:14:58.300 --> 00:14:59.100]  失敗
[00:14:59.100 --> 00:15:01.200]  這是何等的可惜
[00:15:01.200 --> 00:15:03.800]  在希伯來書八章九節
[00:15:03.800 --> 00:15:05.800]  有這樣的話說
[00:15:05.800 --> 00:15:10.600]  八章九節有這樣的話說
[00:15:10.600 --> 00:15:13.300]  不像我拉著他們祖宗的手
[00:15:13.300 --> 00:15:15.600]  領他們出埃及的時候
[00:15:15.600 --> 00:15:17.600]  與他們說利的約
[00:15:17.600 --> 00:15:20.700]  因為他們不狠心收我的約
[00:15:20.700 --> 00:15:22.400]  我也不理他們
[00:15:22.400 --> 00:15:25.600]  這是主說的
[00:15:25.600 --> 00:15:30.100]  這些蒙恩的以色列人改變了
[00:15:30.100 --> 00:15:33.600]  他們轉向外邦的風緒
[00:15:33.600 --> 00:15:38.000]  他們離開了祖為他們所預備的正道
[00:15:38.000 --> 00:15:42.000]  以致令神傷心難過
[00:15:42.000 --> 00:15:44.200]  我們在以色列人的歷史中
[00:15:44.200 --> 00:15:46.100]  看見他們多少次
[00:15:46.100 --> 00:15:47.000]  多少次
[00:15:47.000 --> 00:15:49.700]  數不清那麼多次的背移
[00:15:49.700 --> 00:15:52.500]  從很高的地位上墮落
[00:15:52.500 --> 00:15:54.800]  失去了蒙夫的地位
[00:15:54.800 --> 00:16:00.600]  以至於他們流浪在普天下各地各方
[00:16:00.600 --> 00:16:04.300]  經受了多少的痛苦
[00:16:04.300 --> 00:16:06.600]  但是當我們這樣想到
[00:16:06.600 --> 00:16:08.600]  以色列人的失敗的時候
[00:16:08.600 --> 00:16:10.800]  讓我們也在主的面前
[00:16:10.800 --> 00:16:12.300]  行察自己
[00:16:12.300 --> 00:16:15.300]  來回想我們自己有沒有失敗呢?
[00:16:15.300 --> 00:16:17.400]  我們蒙了主的恩典以後
[00:16:17.400 --> 00:16:20.200]  是不是真是行事為人
[00:16:20.200 --> 00:16:21.600]  對得起主呢?
[00:16:21.600 --> 00:16:25.500]  我們是不是與祂的真理相符合呢?
[00:16:25.500 --> 00:16:27.300]  我們名為基督徒
[00:16:27.300 --> 00:16:31.700]  我們是不是與主的名真是配得過呢?
[00:16:31.700 --> 00:16:35.400]  主耶穌對依附所的教會這樣說:
[00:16:35.400 --> 00:16:38.600]  「然而有一件事我要責備你
[00:16:38.600 --> 00:16:42.600]  就是你把企圖的愛心離棄了」
[00:16:42.600 --> 00:16:45.200]  《齊氏錄》二章第四節
[00:16:45.200 --> 00:16:48.100]  當時依附所的教會
[00:16:48.100 --> 00:16:51.100]  走在一條下坡的道路上
[00:16:51.100 --> 00:16:54.400]  他們原來滿有愛神的心
[00:16:54.400 --> 00:16:58.600]  但是後來竟然漸漸地向主冷淡了
[00:16:58.600 --> 00:17:01.700]  你我向主有沒有改變呢?
[00:17:01.700 --> 00:17:03.200]  我們愛主的心
[00:17:03.200 --> 00:17:05.400]  跟從主的心
[00:17:05.400 --> 00:17:06.600]  侍奉主的心
[00:17:06.600 --> 00:17:08.200]  見證主的心
[00:17:08.200 --> 00:17:10.400]  愛慕主道的心
[00:17:10.400 --> 00:17:13.400]  有沒有漸漸地冷淡呢?
[00:17:13.400 --> 00:17:14.400]  如果有
[00:17:14.400 --> 00:17:18.400]  我們也應該被伊斯列人的冷淡
[00:17:18.400 --> 00:17:21.800]  退後失敗的事實所警惕
[00:17:21.800 --> 00:17:26.000]  讓我們能夠自行復興
[00:17:26.000 --> 00:17:28.000]  在主的面前
[00:17:28.000 --> 00:17:32.400]  重新點起我們企圖之愛的燈
[00:17:32.400 --> 00:17:38.000]  讓我們繼續地走在愛主的路上
[00:17:38.000 --> 00:17:40.800]  有這樣一個事實的故事
[00:17:40.800 --> 00:17:44.800]  從前在美國
[00:17:44.800 --> 00:17:47.200]  有一個地方有一對青年人
[00:17:47.200 --> 00:17:48.800]  他們已經訂了婚
[00:17:48.800 --> 00:17:51.000]  彼此的感情很好
[00:17:51.000 --> 00:17:54.400]  但是後來因為內戰發生了
[00:17:54.400 --> 00:18:00.000]  這個男的就被徵兵到前線去打仗
[00:18:00.000 --> 00:18:04.600]  不幸就在這次的戰事中受了傷
[00:18:04.600 --> 00:18:06.600]  一致殘廢了
[00:18:06.600 --> 00:18:09.000]  失掉了一條腿
[00:18:09.000 --> 00:18:11.200]  他的心中非常難過
[00:18:11.200 --> 00:18:14.800]  於是他就寫信對他的未婚妻說
[00:18:14.800 --> 00:18:17.800]  如今我已經成了一個殘廢的人
[00:18:17.800 --> 00:18:19.400]  只有一條腿
[00:18:19.400 --> 00:18:21.200]  我不願意你一生一世
[00:18:21.200 --> 00:18:23.600]  和一個殘廢的人同居
[00:18:23.600 --> 00:18:27.600]  你可以自由去取消婚約
[00:18:27.600 --> 00:18:31.000]  這個信寄出去以後
[00:18:31.000 --> 00:18:32.400]  得不到回信
[00:18:32.400 --> 00:18:33.400]  他心裡想
[00:18:33.400 --> 00:18:37.800]  那麼這個女子一定是取消了婚約了
[00:18:37.800 --> 00:18:40.000]  不再回來見他了
[00:18:40.000 --> 00:18:42.200]  但是想不到
[00:18:42.200 --> 00:18:45.400]  他的未婚妻竟然親自來找他了
[00:18:45.400 --> 00:18:47.600]  見了面的時候對他說
[00:18:47.600 --> 00:18:49.200]  過去我對你怎麼樣
[00:18:49.200 --> 00:18:51.600]  今天我對你還是一樣
[00:18:51.600 --> 00:18:54.000]  而且我現在更加愛你
[00:18:54.000 --> 00:18:56.600]  我願意在你的身旁照顧你
[00:18:56.600 --> 00:18:58.800]  我一點沒有改變
[00:18:58.800 --> 00:19:03.200]  我決定不取消我的婚約
[00:19:03.200 --> 00:19:06.600]  那麼這就是不改變的愛
[00:19:06.600 --> 00:19:10.000]  我們的主對我們的愛也是這樣
[00:19:10.000 --> 00:19:13.200]  主既然將我們的愛不改變
[00:19:13.200 --> 00:19:16.800]  我們對主的愛如何呢?
[00:19:16.800 --> 00:19:19.400]  約翰福音13章第一節說
[00:19:19.400 --> 00:19:22.600]  主既然愛世間屬他的人
[00:19:22.600 --> 00:19:24.800]  就愛他們到底
[00:19:24.800 --> 00:19:28.000]  今天主仍然愛我們
[00:19:28.000 --> 00:19:34.200]  他自己是今日到永遠都不改變的
[00:19:34.200 --> 00:19:38.600]  他的愛也是從今日到永遠都不改變的
[00:19:38.600 --> 00:19:41.600]  我們面對這位不改變的主
[00:19:41.600 --> 00:19:47.600]  我們對主如何呢?
[00:19:47.600 --> 00:19:50.800]  但願每一個真正屬主的人
[00:19:50.800 --> 00:19:54.200]  都用這個問題來行察自己
[00:19:54.200 --> 00:19:55.200]  阿們

