
[00:00:00.000 --> 00:00:02.420]  我們一起思想有三位弟兄
[00:06:58.680 --> 00:07:01.880]  和我們同行把所託予我們的者
[00:07:01.880 --> 00:07:04.180]  捐資送到寮
[00:07:04.180 --> 00:07:05.680]  可以榮耀主
[00:07:05.680 --> 00:07:09.980]  又表明我們樂意的心」
[00:07:09.980 --> 00:07:12.780]  是表明了那份樂意
[00:07:12.780 --> 00:07:17.080]  不單有一份熱誠和留心去表達
[00:07:17.080 --> 00:07:21.180]  讓人不會誤會他們很驕傲
[00:07:21.180 --> 00:07:21.880]  我們有很多錢
[00:07:21.880 --> 00:07:23.580]  你過來拿吧
[00:07:23.580 --> 00:07:24.580]  是多走一步
[00:07:24.580 --> 00:07:30.980]  表明那種樂意和對神的心是真誠的
[00:07:30.980 --> 00:07:33.680]  我最近看回一本傳記
[00:07:33.680 --> 00:07:36.180]  一位何義思宣教士
[00:07:36.180 --> 00:07:37.980]  有人會認識他
[00:07:37.980 --> 00:07:39.980]  何義思宣教士早年在美國
[00:07:39.980 --> 00:07:42.980]  去到廣東省的官山的地方
[00:07:42.980 --> 00:07:44.980]  開設孤兒院
[00:07:44.980 --> 00:07:46.680]  帶領了很多孤兒
[00:07:46.680 --> 00:07:49.180]  能夠一生信靠耶穌
[00:07:49.180 --> 00:07:51.480]  其中一個你可能會聽過的
[00:07:51.480 --> 00:07:56.880]  是白倫堂的李飛吾牧師
[00:07:56.880 --> 00:07:58.880]  你說李牧師我不認識
[00:07:58.880 --> 00:08:00.880]  他的兒子你一定認識
[00:08:00.880 --> 00:08:04.180]  李思敬牧師
[00:08:04.180 --> 00:08:05.280]  因此他們的教會
[00:08:05.280 --> 00:08:08.580]  就將他們這位何義思宣教士的傳記
[00:08:08.580 --> 00:08:10.780]  不斷地重新修訂
[00:08:10.780 --> 00:08:12.680]  逐一有新版修訂
[00:08:12.680 --> 00:08:14.180]  其中一件事提到就是
[00:08:14.180 --> 00:08:16.880]  這位何義思當他二十歲的時候
[00:08:16.880 --> 00:08:19.780]  是丹福大學的二年級學生
[00:08:19.780 --> 00:08:21.780]  甚感動他放下他的學業
[00:08:21.780 --> 00:08:25.080]  他去中國做宣教士
[00:08:25.080 --> 00:08:26.780]  當他去的時候跟媽媽說
[00:08:26.780 --> 00:08:29.280]  媽媽我想去中國
[00:08:29.280 --> 00:08:30.280]  媽媽聽見的時候
[00:08:30.280 --> 00:08:32.280]  當然有些猶豫
[00:08:32.280 --> 00:08:34.480]  但很快這位媽媽就說
[00:08:34.480 --> 00:08:36.780]  女兒在你小時候
[00:08:36.780 --> 00:08:39.580]  我已經將你奉獻給神
[00:08:39.580 --> 00:08:41.680]  如果神感動你去中國
[00:08:41.680 --> 00:08:44.180]  我願意將你奉獻
[00:08:44.180 --> 00:08:47.780]  支持你去宣教
[00:08:47.780 --> 00:08:48.980]  當他這樣做的時候
[00:08:48.980 --> 00:08:51.380]  女兒很放心就去到中國
[00:08:51.380 --> 00:08:53.480]  當然中國的宣教很艱難
[00:08:53.480 --> 00:08:55.480]  有一段日子經濟不足
[00:08:55.480 --> 00:08:58.180]  差別也沒有足夠的金錢給他
[00:08:58.180 --> 00:08:59.580]  因此這位母親
[00:08:59.580 --> 00:09:02.380]  是表示出她那種奉獻的心
[00:09:02.380 --> 00:09:03.980]  是真實的
[00:09:03.980 --> 00:09:07.180]  她就樂意支持女兒的經費
[00:09:07.180 --> 00:09:09.780]  她跟先生開一間小型的商店
[00:09:09.780 --> 00:09:11.880]  買一些物品
[00:09:11.880 --> 00:09:14.780]  在那一次她突然間心中感動祈禱
[00:09:14.780 --> 00:09:15.880]  她說上帝啊
[00:09:15.880 --> 00:09:18.580]  有很多顧客欠了我的債
[00:09:18.580 --> 00:09:21.080]  這些債收不回我不知道
[00:09:21.080 --> 00:09:26.280]  但我將這些債項奉獻給你
[00:09:26.280 --> 00:09:28.380]  當她這樣祈禱之後很奇妙
[00:09:28.380 --> 00:09:30.280]  很多欠債的顧客
[00:09:30.280 --> 00:09:32.580]  你知道有時候有些人會賒帳
[00:09:32.580 --> 00:09:34.780]  一賒就幾年
[00:09:34.780 --> 00:09:36.180]  但竟然祈禱之後
[00:09:36.180 --> 00:09:39.580]  那些顧客不斷還錢
[00:09:39.580 --> 00:09:41.580]  有一個顧客走回來
[00:09:41.580 --> 00:09:45.080]  三年之前給了一張空頭支票
[00:09:45.080 --> 00:09:48.680]  現在將那筆錢和利息一次過拿回來
[00:09:48.680 --> 00:09:49.980]  告訴他對不起
[00:09:49.980 --> 00:09:52.580]  過去給了一張空頭支票給他
[00:09:52.580 --> 00:09:54.380]  這位母親很清楚知道
[00:09:54.380 --> 00:09:56.980]  是上帝閲納她的禱告
[00:09:56.980 --> 00:09:58.580]  然後收集這些錢
[00:09:58.580 --> 00:10:01.580]  用來支持宣教的事情
[00:10:01.580 --> 00:10:02.780]  她不是勉強
[00:10:02.780 --> 00:10:06.080]  她樂意奉獻自己的女兒
[00:10:06.080 --> 00:10:10.780]  和支持在前面宣教的工作
[00:10:10.780 --> 00:10:12.480]  聖經提及這些人
[00:10:12.480 --> 00:10:13.780]  他們做一件事
[00:10:13.780 --> 00:10:17.780]  你看看下第21節
[00:10:17.780 --> 00:10:21.580]  「我們留心行光明的事
[00:10:21.580 --> 00:10:23.580]  不但在主的面前
[00:10:23.580 --> 00:10:27.780]  就在人的面前也是這樣」
[00:10:27.780 --> 00:10:29.780]  留心不但包含了一種
[00:10:29.780 --> 00:10:31.480]  盡力去做的意思
[00:10:31.480 --> 00:10:33.280]  好像剛才我們所說
[00:10:33.280 --> 00:10:35.280]  多走一步 盡力去做
[00:10:35.280 --> 00:10:39.380]  也包含了一種預見
[00:10:39.380 --> 00:10:42.280]  預先估計這件事情
[00:10:42.280 --> 00:10:45.880]  有些地方可能會被人誤會
[00:10:45.880 --> 00:10:48.080]  因此避免人們誤會
[00:10:48.080 --> 00:10:50.780]  留心去做光明的事情
[00:10:50.780 --> 00:10:52.980]  不要人們來拿筆錢
[00:10:52.980 --> 00:10:56.580]  找人找領袖親身拿去
[00:10:56.580 --> 00:10:59.580]  表達他們樂意的心
[00:10:59.580 --> 00:11:02.280]  因此留心行光明的事情
[00:11:02.280 --> 00:11:04.580]  成為了你和我今天
[00:11:04.580 --> 00:11:09.180]  在熱誠侍奉當中要留心的事
[00:11:09.180 --> 00:11:13.780]  有些在國內的牧者傳道
[00:11:13.780 --> 00:11:14.780]  他問我們
[00:11:14.780 --> 00:11:17.380]  你們平時的工作
[00:11:17.380 --> 00:11:19.580]  你們每一天的行蹤
[00:11:19.580 --> 00:11:22.780]  會不會寫下來做記錄呢?
[00:11:22.780 --> 00:11:24.180]  我就跟他們說
[00:11:24.180 --> 00:11:25.980]  我說「沒錯 牧師傳道
[00:11:25.980 --> 00:11:29.580]  最首要負責的對象是神
[00:11:29.580 --> 00:11:30.780]  向神負責
[00:11:30.780 --> 00:11:32.380]  無論人看到還是看不到
[00:11:32.380 --> 00:11:35.380]  要忠心服侍 因為神知道
[00:11:35.380 --> 00:11:38.980]  但同時要有向人的交代
[00:11:38.980 --> 00:11:43.180]  因此將自己所做的事情記錄下來
[00:11:43.180 --> 00:11:45.980]  任何人有疑問要查詢
[00:11:45.980 --> 00:11:48.580]  可以公開的交代
[00:11:48.580 --> 00:11:52.580]  因此向人向神都作出交代
[00:11:52.580 --> 00:11:56.980]  留心行光明的事
[00:11:56.980 --> 00:11:58.780]  第三 我們再看這位弟兄
[00:11:58.780 --> 00:12:01.780]  大家再看下第二十二節
[00:12:01.780 --> 00:12:03.380]  另一位弟兄
[00:12:03.380 --> 00:12:05.780]  我們又打發一位兄弟同去
[00:12:05.780 --> 00:12:06.980]  這人的熱心
[00:12:06.980 --> 00:12:10.180]  我們在許多事上屢次試驗過
[00:12:10.180 --> 00:12:14.380]  現在他因為深信你們就更加熱心了
[00:12:14.380 --> 00:12:15.980]  這位弟兄侍奉的熱誠
[00:12:15.980 --> 00:12:17.980]  經過多次證明
[00:12:17.980 --> 00:12:19.780]  多次的試驗
[00:12:19.780 --> 00:12:21.380]  都是如此熱誠
[00:12:21.380 --> 00:12:26.180]  表示他是持久熱誠地服侍上帝
[00:12:26.180 --> 00:12:28.380]  各位弟兄姊妹
[00:12:28.380 --> 00:12:32.380]  為什麼要持久熱誠
[00:12:32.380 --> 00:12:33.780]  因為這位上帝
[00:12:33.780 --> 00:12:38.780]  他愛我們犧牲自己的生命
[00:12:38.780 --> 00:12:44.180]  他配得我們一生熱誠地跟隨他
[00:12:44.180 --> 00:12:45.980]  我最近一位傳道者
[00:12:45.980 --> 00:12:47.180]  一位弟兄跟我說
[00:12:47.180 --> 00:12:50.580]  他說很多人都問你會不會做進修
[00:12:50.580 --> 00:12:53.780]  很多傳道目者到一個階段會進修
[00:12:53.780 --> 00:12:55.180]  這是好事
[00:12:55.180 --> 00:12:56.180]  他說是好的
[00:12:56.180 --> 00:12:58.380]  不要讓自己停滯
[00:12:58.380 --> 00:13:00.380]  但他說
[00:13:00.380 --> 00:13:03.780]  我想我最需要的不是進修
[00:13:03.780 --> 00:13:10.780]  我最需要的是求神保存一團火在我裏面
[00:13:10.780 --> 00:13:13.380]  我聽見的時候就很明白
[00:13:13.380 --> 00:13:15.180]  我們跟隨神的人
[00:13:15.180 --> 00:13:17.780]  很需要神不斷燃點我們內心
[00:13:17.780 --> 00:13:20.380]  保存那一團火
[00:13:20.380 --> 00:13:24.180]  是能夠可以熱切地跟隨
[00:13:24.180 --> 00:13:26.580]  去侍奉上帝
[00:13:26.580 --> 00:13:29.580]  一位姐妹在她安息禮拜的時候
[00:13:29.580 --> 00:13:33.380]  那份長刊裏面有她的見證
[00:13:33.380 --> 00:13:36.780]  一開始的時候一句英文說話說
[00:13:36.780 --> 00:13:39.780]  這句英文說話很簡單
[00:13:39.780 --> 00:13:45.580]  就說「My utmost for his highest」
[00:13:45.580 --> 00:13:48.980]  我看這位姐妹一生就是這樣侍奉
[00:13:48.980 --> 00:13:52.380]  一生很堅定地熱誠地侍奉神
[00:13:52.380 --> 00:13:55.380]  因為她覺得這位至尊貴的上帝
[00:13:55.380 --> 00:13:58.180]  配得她將她最好的
[00:13:58.180 --> 00:14:02.780]  最大的熱誠來奉獻給上帝
[00:14:02.780 --> 00:14:05.380]  因此他們成為了神的榮耀
[00:14:05.380 --> 00:14:09.180]  你看經文的二十三節
[00:14:09.180 --> 00:14:10.980]  中間的一句說話
[00:14:10.980 --> 00:14:13.180]  「論道那兩位兄弟
[00:14:13.180 --> 00:14:15.580]  他們是宗教會的使者
[00:14:15.580 --> 00:14:19.580]  是基督的榮耀」
[00:14:19.580 --> 00:14:21.180]  他們的生活
[00:14:21.180 --> 00:14:25.180]  他們的侍奉是榮耀上帝
[00:14:25.180 --> 00:14:27.180]  因為人見到他們的熱心
[00:14:27.180 --> 00:14:28.980]  就知道他們所服侍的對象
[00:14:28.980 --> 00:14:33.380]  一定是一個值得他們這樣做的對象
[00:14:33.380 --> 00:14:34.780]  一位值得他們
[00:14:34.780 --> 00:14:38.980]  值得我們熱誠地侍奉的對象
[00:14:38.980 --> 00:14:39.980]  各位弟兄姊妹
[00:14:39.980 --> 00:14:43.380]  我們看到這三位弟兄給我們的見證
[00:14:43.380 --> 00:14:45.380]  但願神都幫助我們
[00:14:45.380 --> 00:14:47.180]  在跟隨主的路上
[00:14:47.180 --> 00:14:50.980]  相相恩勤侍奉主
[00:14:50.980 --> 00:14:53.780]  凡是留心行光明的事
[00:14:53.780 --> 00:14:55.380]  也讓我們的生命
[00:14:55.380 --> 00:14:59.380]  我們的侍奉可以榮耀著
[00:14:59.380 --> 00:15:01.380]  我們一起祈禱

