
[00:00:00.000 --> 00:00:03.040]  我上個月跟大家說過
[00:04:18.900 --> 00:04:22.900]  在70年代哈佛大學的一個教授
[00:04:22.900 --> 00:04:25.900]  叫做Rosabeth Cantor
[00:04:25.900 --> 00:04:29.900]  這個女的教授是一個社會心理學的教授
[00:04:29.900 --> 00:04:31.900]  這個教授寫了一本書
[00:04:31.900 --> 00:04:34.900]  她說其實你不理你信什麼
[00:04:34.900 --> 00:04:35.900]  只要有三個條件
[00:04:35.900 --> 00:04:36.900]  這群人走在一起
[00:04:36.900 --> 00:04:38.900]  就會可以很密切
[00:04:38.900 --> 00:04:39.900]  很開心
[00:04:39.900 --> 00:04:44.900]  成為一個很緊密的團契
[00:04:44.900 --> 00:04:45.900]  這三個是什麼條件呢
[00:04:45.900 --> 00:04:50.900]  第一 有一種身份認同
[00:04:50.900 --> 00:04:51.900]  大家走在一起
[00:04:51.900 --> 00:04:52.900]  我們是屬於這個
[00:04:52.900 --> 00:04:53.900]  好像他們一樣
[00:04:53.900 --> 00:04:55.900]  大家有一個牌子
[00:04:55.900 --> 00:04:59.900]  我是步行徑的會員
[00:04:59.900 --> 00:05:00.900]  走在一起的時候
[00:05:00.900 --> 00:05:01.900]  講起的時候
[00:05:01.900 --> 00:05:02.900]  大家就很認同
[00:05:02.900 --> 00:05:03.900]  第二
[00:05:03.900 --> 00:05:06.900]  他們有大家互相感情上的支持
[00:05:06.900 --> 00:05:07.900]  歸屬感
[00:05:07.900 --> 00:05:09.900]  那天晚上我看到
[00:05:09.900 --> 00:05:10.900]  大家走在一起的時候
[00:05:10.900 --> 00:05:11.900]  很多鼓勵
[00:05:11.900 --> 00:05:13.900]  有些人說我不能走得了這麼多
[00:05:13.900 --> 00:05:15.900]  接著我聽到有人說
[00:05:15.900 --> 00:05:16.900]  不要緊的
[00:05:16.900 --> 00:05:17.900]  你試一下
[00:05:17.900 --> 00:05:18.900]  下次我找你去
[00:05:18.900 --> 00:05:19.900]  走兩天
[00:05:19.900 --> 00:05:22.900]  我和你帶那些紮營那些東西
[00:05:22.900 --> 00:05:23.900]  你不用帶的
[00:05:23.900 --> 00:05:24.900]  我就帶你去
[00:05:24.900 --> 00:05:26.900]  就是十足的團契
[00:05:26.900 --> 00:05:28.900]  感情上很多支持
[00:05:28.900 --> 00:05:29.900]  他們大家很共鳴
[00:05:29.900 --> 00:05:31.900]  第三個條件
[00:05:31.900 --> 00:05:34.900]  就是你有些大家共同的價值和標準
[00:05:34.900 --> 00:05:37.900]  我發覺他們都很有共同價值和標準
[00:05:37.900 --> 00:05:39.900]  他們就是大家走在一起的時候
[00:05:39.900 --> 00:05:41.900]  聊天很共鳴
[00:05:41.900 --> 00:05:43.900]  大家都很愛大自然
[00:05:43.900 --> 00:05:45.900]  很注重健康
[00:05:45.900 --> 00:05:47.900]  他們聊天的時候
[00:05:47.900 --> 00:05:50.900]  都很愛大自然裡面很多的花草樹木
[00:05:50.900 --> 00:05:56.900]  他們很享受到這種比較簡樸的田園生活
[00:05:56.900 --> 00:05:58.900]  所以這班人走在一起
[00:05:58.900 --> 00:05:59.900]  有這三個條件
[00:05:59.900 --> 00:06:00.900]  簡單來說
[00:06:00.900 --> 00:06:02.900]  如果從社會學的角度來說
[00:06:02.900 --> 00:06:05.900]  有這三個條件就可以組成一個群體
[00:06:05.900 --> 00:06:07.900]  無論你信什麼
[00:06:07.900 --> 00:06:08.900]  不一定要基督教的
[00:06:08.900 --> 00:06:10.900]  也不一定要信仰的
[00:06:10.900 --> 00:06:12.900]  什麼都可以走在一起
[00:06:12.900 --> 00:06:14.900]  有這些條件就可以了
[00:06:14.900 --> 00:06:16.900]  我看過一個組織
[00:06:16.900 --> 00:06:18.900]  在美國的
[00:06:18.900 --> 00:06:20.900]  叫做拯救地球飛碟會
[00:06:20.900 --> 00:06:22.900]  有千多個會有的
[00:06:22.900 --> 00:06:23.900]  你不要管
[00:06:23.900 --> 00:06:25.900]  不知道信什麼的那班人
[00:06:25.900 --> 00:06:26.900]  你不要管
[00:06:26.900 --> 00:06:28.900]  他就是剛才這幾個條件
[00:06:28.900 --> 00:06:30.900]  什麼都可以走在一起
[00:06:30.900 --> 00:06:31.900]  問題就問
[00:06:31.900 --> 00:06:33.900]  究竟基督教我們的信仰
[00:06:33.900 --> 00:06:35.900]  我們的教會和那些有什麼分別
[00:06:35.900 --> 00:06:37.900]  你告訴我有什麼分別
[00:06:37.900 --> 00:06:38.900]  搞下去的時候
[00:06:38.900 --> 00:06:40.900]  大家一起慶祝
[00:06:40.900 --> 00:06:41.900]  大家一起唱歌
[00:06:41.900 --> 00:06:42.900]  很開心
[00:06:42.900 --> 00:06:44.900]  都可以維持很多年
[00:06:44.900 --> 00:06:45.900]  是不是
[00:06:45.900 --> 00:06:46.900]  如果是這樣的時候
[00:06:46.900 --> 00:06:48.900]  就很危險了
[00:06:48.900 --> 00:06:50.900]  所以今天我想從
[00:06:50.900 --> 00:06:52.900]  剛才我們所讀的
[00:06:52.900 --> 00:06:54.900]  哥倫多前書第一章和第二章
[00:06:54.900 --> 00:06:56.900]  想說這個問題
[00:06:56.900 --> 00:06:57.900]  如果問保羅
[00:06:57.900 --> 00:06:59.900]  哥倫多前書裡面所說的
[00:06:59.900 --> 00:07:00.900]  剛才我們說
[00:07:00.900 --> 00:07:02.900]  他說如果要找不同的
[00:07:02.900 --> 00:07:05.900]  你要明白我們所信的是一個
[00:07:05.900 --> 00:07:07.900]  不同凡響的信仰
[00:07:07.900 --> 00:07:08.900]  第二
[00:07:08.900 --> 00:07:10.900]  我們有不同凡響的
[00:07:10.900 --> 00:07:11.900]  第三
[00:07:11.900 --> 00:07:15.900]  我們有不同凡響的領袖
[00:07:15.900 --> 00:07:18.900]  我們先從一點點時間
[00:07:18.900 --> 00:07:21.900]  說一說不同凡響的信仰
[00:07:21.900 --> 00:07:24.900]  信的是不同的
[00:07:24.900 --> 00:07:26.900]  我們不是要排斥別人的活動
[00:07:26.900 --> 00:07:28.900]  那些都是很好的
[00:07:28.900 --> 00:07:29.900]  坦白說
[00:07:29.900 --> 00:07:31.900]  我自己都很喜歡參加那些活動
[00:07:31.900 --> 00:07:34.900]  不過在教會有什麼不同呢
[00:07:34.900 --> 00:07:35.900]  你讀那段聖經的時候
[00:07:35.900 --> 00:07:38.900]  我相信你都會留意到
[00:07:38.900 --> 00:07:41.900]  保羅用兩個字眼
[00:07:41.900 --> 00:07:43.900]  經常說來說去是一個對比
[00:07:43.900 --> 00:07:45.900]  而他說的時候
[00:07:45.900 --> 00:07:47.900]  其實用的說話語氣
[00:07:47.900 --> 00:07:48.900]  你都看到
[00:07:48.900 --> 00:07:50.900]  他有一點點諷刺
[00:07:50.900 --> 00:07:52.900]  一個就是智慧
[00:07:52.900 --> 00:07:54.900]  那些很智慧的人
[00:07:54.900 --> 00:07:56.900]  覺得自己很有智慧的人
[00:07:56.900 --> 00:07:57.900]  因為他有智慧
[00:07:57.900 --> 00:07:58.900]  他覺得自己很夠智慧
[00:07:58.900 --> 00:08:00.900]  所以他就不需要相信神
[00:08:00.900 --> 00:08:01.900]  是不是
[00:08:01.900 --> 00:08:03.900]  但是他的智慧原來
[00:08:03.900 --> 00:08:04.900]  在信仰的角度
[00:08:04.900 --> 00:08:05.900]  在神的角度來說
[00:08:05.900 --> 00:08:07.900]  竟然是愚笨的
[00:08:07.900 --> 00:08:08.900]  又是另一個字
[00:08:08.900 --> 00:08:09.900]  愚笨的
[00:08:09.900 --> 00:08:11.900]  相反有些人認為
[00:08:11.900 --> 00:08:13.900]  在世界上的標準
[00:08:13.900 --> 00:08:15.900]  覺得他很愚笨的
[00:08:15.900 --> 00:08:16.900]  沒什麼的
[00:08:16.900 --> 00:08:17.900]  地位很低的
[00:08:17.900 --> 00:08:21.900]  但竟然成為神的智慧
[00:08:21.900 --> 00:08:22.900]  甚至保羅說
[00:08:22.900 --> 00:08:24.900]  我在你們中間
[00:08:24.900 --> 00:08:26.900]  都是強調這個
[00:08:26.900 --> 00:08:29.900]  好像令我們一般來說
[00:08:29.900 --> 00:08:30.900]  這麼不同的
[00:08:30.900 --> 00:08:31.900]  剛好相反的態度
[00:08:31.900 --> 00:08:33.900]  他說我不知道別的
[00:08:33.900 --> 00:08:35.900]  我又不是沒有高言大義跟你說
[00:08:35.900 --> 00:08:37.900]  我只是說耶穌基督的釘十字架
[00:08:37.900 --> 00:08:39.900]  和祂的復活
[00:08:39.900 --> 00:08:41.900]  這個我們先要看
[00:08:41.900 --> 00:08:44.900]  就是信仰的獨特性
[00:08:44.900 --> 00:08:46.900]  基督教的信仰獨特性在哪裡呢
[00:08:46.900 --> 00:08:48.900]  我們先從智慧去說
[00:08:48.900 --> 00:08:52.900]  智慧當然是說當時的社會
[00:08:52.900 --> 00:08:54.900]  第一世紀初期教會
[00:08:54.900 --> 00:08:56.900]  是一群相信神的人
[00:08:56.900 --> 00:08:58.900]  這個社會周圍大部分
[00:08:58.900 --> 00:09:00.900]  那些外面的世界
[00:09:00.900 --> 00:09:02.900]  是當時的希臘羅馬的社會
[00:09:02.900 --> 00:09:04.900]  希臘羅馬的社會裡面
[00:09:04.900 --> 00:09:05.900]  當然是不相信神
[00:09:05.900 --> 00:09:07.900]  很多人都不相信神
[00:09:07.900 --> 00:09:08.900]  他們很強調
[00:09:08.900 --> 00:09:10.900]  就是智慧這件事
[00:09:10.900 --> 00:09:12.900]  智慧就是第一樣學問
[00:09:12.900 --> 00:09:14.900]  或者他們很懂得去想
[00:09:14.900 --> 00:09:16.900]  他們很相信自己想的東西
[00:09:16.900 --> 00:09:18.900]  是比其他人高超
[00:09:18.900 --> 00:09:23.900]  這個就是智慧當時的意思
[00:09:23.900 --> 00:09:26.900]  智慧有什麼差呢
[00:09:26.900 --> 00:09:28.900]  智慧有什麼不好呢
[00:09:28.900 --> 00:09:29.900]  智慧沒什麼不好
[00:09:29.900 --> 00:09:30.900]  讀書多嗎
[00:09:30.900 --> 00:09:31.900]  為什麼要罵他呢
[00:09:31.900 --> 00:09:32.900]  不是
[00:09:32.900 --> 00:09:35.900]  聖經絕對不是說智慧不好
[00:09:35.900 --> 00:09:37.900]  不過
[00:09:37.900 --> 00:09:39.900]  第一章的二十節
[00:09:39.900 --> 00:09:41.900]  二十一節點出了一個問題
[00:09:41.900 --> 00:09:42.900]  如果一個人
[00:09:42.900 --> 00:09:43.900]  如果那些人
[00:09:43.900 --> 00:09:46.900]  認為自己有足夠的智慧
[00:09:46.900 --> 00:09:49.900]  就不去相信認識神的話
[00:09:49.900 --> 00:09:52.900]  這個智慧就變成愚笨了
[00:09:52.900 --> 00:09:56.900]  這個就是基督教獨特的地方
[00:09:56.900 --> 00:09:58.900]  我相信這些話不是很好聽的
[00:09:58.900 --> 00:10:01.900]  很多人不喜歡聽這些話
[00:10:01.900 --> 00:10:02.900]  因為我不相信神
[00:10:02.900 --> 00:10:04.900]  你說我愚笨
[00:10:04.900 --> 00:10:06.900]  如果當中我們有些
[00:10:06.900 --> 00:10:08.900]  未相信神的朋友
[00:10:08.900 --> 00:10:09.900]  你不要走
[00:10:09.900 --> 00:10:11.900]  你先聽我說完
[00:10:11.900 --> 00:10:12.900]  是不好聽的
[00:10:12.900 --> 00:10:13.900]  不是很好聽的
[00:10:13.900 --> 00:10:15.900]  不過我想說明一個問題
[00:10:15.900 --> 00:10:16.900]  在哪裡
[00:10:16.900 --> 00:10:23.900]  問題出在我們宗教信仰的性格和獨特性
[00:10:23.900 --> 00:10:24.900]  我自己研究宗教
[00:10:24.900 --> 00:10:26.900]  也算是研究了三十多年
[00:10:26.900 --> 00:10:29.900]  我研究不同宗教的理論
[00:10:29.900 --> 00:10:33.900]  也教了不同宗教的內容
[00:10:33.900 --> 00:10:35.900]  比如東方的宗教
[00:10:35.900 --> 00:10:36.900]  或者中國的宗教
[00:10:36.900 --> 00:10:38.900]  當然也研究了基督教
[00:10:38.900 --> 00:10:40.900]  我今天很想和大家說一下
[00:10:40.900 --> 00:10:43.900]  我對於宗教和智慧的問題
[00:10:43.900 --> 00:10:45.900]  出在哪裡
[00:10:45.900 --> 00:10:48.900]  第一
[00:10:48.900 --> 00:10:50.900]  其實宗教這件事
[00:10:50.900 --> 00:10:52.900]  是每一個人都需要的
[00:10:52.900 --> 00:10:53.900]  不是因為我做這行
[00:10:53.900 --> 00:10:55.900]  我上一年退休了
[00:10:55.900 --> 00:10:57.900]  如果不用靠這工作就能謀生
[00:10:57.900 --> 00:10:58.900]  所以我繼續說的時候
[00:10:58.900 --> 00:11:01.900]  肯定不是為了工作
[00:11:01.900 --> 00:11:04.900]  宗教是每一個人都需要的
[00:11:04.900 --> 00:11:05.900]  簡單來說
[00:11:05.900 --> 00:11:06.900]  你看看不同的時代
[00:11:06.900 --> 00:11:07.900]  不同的民族
[00:11:07.900 --> 00:11:09.900]  沒有一個民族是沒有宗教的
[00:11:09.900 --> 00:11:10.900]  沒有一個時代沒有宗教的
[00:11:10.900 --> 00:11:13.900]  任何地方都是有宗教的
[00:11:13.900 --> 00:11:15.900]  為什麼會這麼普遍化
[00:11:15.900 --> 00:11:20.900]  所有人類的社會都有宗教呢
[00:11:20.900 --> 00:11:22.900]  是因為其實人性裡
[00:11:22.900 --> 00:11:27.900]  宗教是必須的其中一個元素
[00:11:27.900 --> 00:11:30.900]  什麼叫做宗教呢
[00:11:30.900 --> 00:11:33.900]  其實宗教就是一個人
[00:11:33.900 --> 00:11:37.900]  對一個終極的問題的追尋和關懷
[00:11:37.900 --> 00:11:40.900]  用英文來說叫做ultimate concern
[00:11:40.900 --> 00:11:42.900]  是一個終極的關懷
[00:11:42.900 --> 00:11:45.900]  什麼叫做終極的關懷呢
[00:11:45.900 --> 00:11:48.900]  就是我們人生無論你喜歡不喜歡
[00:11:48.900 --> 00:11:50.900]  我們都有變幻的
[00:11:50.900 --> 00:11:52.900]  在這些變幻的裡面
[00:11:52.900 --> 00:11:54.900]  我們每一個人的心底
[00:11:54.900 --> 00:11:57.900]  人性的心柱都嚮往有
[00:11:57.900 --> 00:12:02.900]  需要有一個永恆和終極的把握
[00:12:02.900 --> 00:12:05.900]  這就是當我們面對一些終極的問題
[00:12:05.900 --> 00:12:07.900]  什麼叫做終極的問題呢
[00:12:07.900 --> 00:12:08.900]  終極問題就是
[00:12:08.900 --> 00:12:11.900]  生老病死這些問題就是終極的問題
[00:12:11.900 --> 00:12:14.900]  這些問題是沒有一個人可以逃脫的
[00:12:14.900 --> 00:12:15.900]  無論你多厲害
[00:12:15.900 --> 00:12:16.900]  無論你多有錢
[00:12:16.900 --> 00:12:17.900]  無論你的地位多高
[00:12:17.900 --> 00:12:19.900]  或者地位多低都好
[00:12:19.900 --> 00:12:22.900]  生的哭泣
[00:12:22.900 --> 00:12:25.900]  老的無奈
[00:12:25.900 --> 00:12:29.900]  病的痛楚和纏繞
[00:12:29.900 --> 00:12:31.900]  和死亡的來臨那種恐懼
[00:12:31.900 --> 00:12:33.900]  是沒有一個人可以逃脫的
[00:12:33.900 --> 00:12:36.900]  那你說我沒有想這些東西的
[00:12:36.900 --> 00:12:39.900]  你不想不是表示那些東西不需要你想
[00:12:39.900 --> 00:12:41.900]  不過你逃避了而已
[00:12:41.900 --> 00:12:43.900]  你說我賺錢都不夠時間
[00:12:43.900 --> 00:12:44.900]  說來幹什麼呢
[00:12:44.900 --> 00:12:45.900]  這些抽象
[00:12:45.900 --> 00:12:47.900]  這個不是抽象問題
[00:12:47.900 --> 00:12:49.900]  是暫時你不想而已
[00:12:49.900 --> 00:12:51.900]  我想你和我都經驗過
[00:12:51.900 --> 00:12:52.900]  或者我們身邊的朋友
[00:12:52.900 --> 00:12:54.900]  起碼或者我們的親友
[00:12:54.900 --> 00:12:56.900]  突然間發生一些事的時候
[00:12:56.900 --> 00:12:58.900]  整個世界變了的時候
[00:12:58.900 --> 00:12:59.900]  他就開始想這些東西了
[00:12:59.900 --> 00:13:00.900]  是不是
[00:13:00.900 --> 00:13:02.900]  一直以來和他說宗教
[00:13:02.900 --> 00:13:04.900]  來來來禮拜堂聽一下信仰
[00:13:04.900 --> 00:13:05.900]  什麼有空啊
[00:13:05.900 --> 00:13:06.900]  這些抽象的東西
[00:13:06.900 --> 00:13:08.900]  不明白的你們說吧
[00:13:08.900 --> 00:13:09.900]  我都還沒空想
[00:13:09.900 --> 00:13:10.900]  好了他不想
[00:13:10.900 --> 00:13:11.900]  不過突然間可能
[00:13:11.900 --> 00:13:12.900]  舉個例子來說
[00:13:12.900 --> 00:13:14.900]  突然間醫生宣佈說
[00:13:14.900 --> 00:13:16.900]  你染身很不妥
[00:13:16.900 --> 00:13:20.900]  你那個譬如癌症還是怎麼樣
[00:13:20.900 --> 00:13:21.900]  還有幾個月而已
[00:13:21.900 --> 00:13:22.900]  已經晚期了
[00:13:22.900 --> 00:13:24.900]  突然間那一剎那
[00:13:24.900 --> 00:13:26.900]  整個世界都變了
[00:13:26.900 --> 00:13:28.900]  以前認為很重要的東西
[00:13:28.900 --> 00:13:29.900]  怎麼都要接上去
[00:13:29.900 --> 00:13:30.900]  怎麼都要拿到那個位置的時候
[00:13:30.900 --> 00:13:31.900]  一點都不重要了
[00:13:31.900 --> 00:13:33.900]  是不是拿來幹什麼
[00:13:33.900 --> 00:13:35.900]  又或者以前那些覺得很不重要的東西
[00:13:35.900 --> 00:13:37.900]  譬如說和一些親友
[00:13:37.900 --> 00:13:39.900]  或者親人那些相處的時間
[00:13:39.900 --> 00:13:40.900]  那些是很廢的
[00:13:40.900 --> 00:13:41.900]  那些時間很浪費的
[00:13:41.900 --> 00:13:43.900]  突然間覺得很珍貴
[00:13:43.900 --> 00:13:44.900]  你明白嗎
[00:13:44.900 --> 00:13:46.900]  這個就是突然間你會碰見
[00:13:46.900 --> 00:13:47.900]  你走不掉的人生
[00:13:47.900 --> 00:13:51.900]  總有這些終極關懷的問題
[00:13:51.900 --> 00:13:52.900]  這個就是宗教了
[00:13:52.900 --> 00:13:53.900]  從那裡就出來了
[00:13:53.900 --> 00:13:55.900]  為什麼我要搞了幾十年研究
[00:13:55.900 --> 00:13:57.900]  然後還要說呢
[00:13:57.900 --> 00:13:58.900]  不是因為我想賺錢
[00:13:58.900 --> 00:14:01.900]  而是這個宗教是每一個人都需要
[00:14:01.900 --> 00:14:04.900]  這是一個永恆的問題
[00:14:04.900 --> 00:14:06.900]  還有當我們找宗教的時候
[00:14:06.900 --> 00:14:10.900]  其實是因為它是終極的問題
[00:14:10.900 --> 00:14:13.900]  所以我們要找的答案
[00:14:13.900 --> 00:14:18.900]  都要在無限的永恆的對象裡面找到答案
[00:14:18.900 --> 00:14:20.900]  這個好像很抽象
[00:14:20.900 --> 00:14:21.900]  其實不抽象的
[00:14:21.900 --> 00:14:24.900]  譬如說我們在人與人之間的關係裡面
[00:14:24.900 --> 00:14:26.900]  找到我們需要的滿足
[00:14:26.900 --> 00:14:28.900]  這個是每個人都需要的一個關係
[00:14:28.900 --> 00:14:29.900]  或者在你的婚姻裡面
[00:14:29.900 --> 00:14:32.900]  又或者在你最好的朋友裡面
[00:14:32.900 --> 00:14:33.900]  或者在你的親人裡面
[00:14:33.900 --> 00:14:37.900]  總而言之我們都需要在他和他的關係裡面
[00:14:37.900 --> 00:14:41.900]  可以找到我們心靈裡面的安頓
[00:14:41.900 --> 00:14:46.900]  但是當我們要去尋求一種關係的時候
[00:14:46.900 --> 00:14:49.900]  其實我們沒有說出來
[00:14:49.900 --> 00:14:50.900]  我們說不自覺
[00:14:50.900 --> 00:14:53.900]  其實我們心裡定了一些標準
[00:14:53.900 --> 00:14:57.900]  那個對象我為什麼要把我整個生命壓下去給他
[00:14:57.900 --> 00:15:01.900]  因為第一我是期望他可以了解我
[00:15:01.900 --> 00:15:05.900]  他了解我之後還可以接納我
[00:15:05.900 --> 00:15:06.900]  了解我之後就走了
[00:15:06.900 --> 00:15:08.900]  那更加不行
[00:15:08.900 --> 00:15:11.900]  他要完全的了解我還可以完全的接納我
[00:15:11.900 --> 00:15:12.900]  了解我這樣的人
[00:15:12.900 --> 00:15:14.900]  他仍然可以接納我
[00:15:14.900 --> 00:15:16.900]  還有他給我一個安全感
[00:15:16.900 --> 00:15:17.900]  我是依靠的
[00:15:17.900 --> 00:15:18.900]  如果不是今天是這樣
[00:15:18.900 --> 00:15:20.900]  明天又變成另一個看法
[00:15:20.900 --> 00:15:21.900]  或者變成心
[00:15:21.900 --> 00:15:22.900]  那就不行了
[00:15:22.900 --> 00:15:24.900]  所以他給我一個安全感
[00:15:24.900 --> 00:15:25.900]  我可以依賴的
[00:15:25.900 --> 00:15:27.900]  完全依賴的
[00:15:27.900 --> 00:15:29.900]  還有他是不會離開我的
