
[00:00:00.000 --> 00:00:05.200]  今天我們來到再講亞各書中間的部分
[00:07:28.560 --> 00:07:30.240]  也都已經被人制服
[00:07:30.240 --> 00:07:32.920]  唯獨舌頭沒有人能制服
[00:07:32.920 --> 00:07:34.640]  是不止息的惡物
[00:07:34.640 --> 00:07:37.520]  滿了害死人的毒氣
[00:07:37.520 --> 00:07:42.080]  在人的能力上可以說
[00:07:42.080 --> 00:07:46.920]  上帝將管理大地的萬物都讓人去管理
[00:07:46.920 --> 00:07:48.400]  人可以去管理
[00:07:48.400 --> 00:07:51.880]  或者去制服地上的所有的生物
[00:07:51.880 --> 00:07:53.880]  動物所有
[00:07:53.880 --> 00:07:55.080]  你都可以管理
[00:07:55.080 --> 00:07:56.600]  但是亞各說
[00:07:56.600 --> 00:08:02.720]  小小的舌頭卻沒有人有能力可以完全控制它
[00:08:02.720 --> 00:08:08.600]  當人可以說心裏充滿了執導、紛爭的思想的時候
[00:08:08.600 --> 00:08:15.560]  他無法控制他的舌頭去說一些好的說話
[00:08:15.560 --> 00:08:18.680]  所以當你的思想是一個什麼思想的時候
[00:08:18.680 --> 00:08:21.000]  會反映在你的言語上面
[00:08:21.000 --> 00:08:23.000]  當你的生命是什麼生命的時候
[00:08:23.000 --> 00:08:25.000]  會影響你的思想
[00:08:25.000 --> 00:08:28.360]  這個思想會影響你的言語
[00:08:28.360 --> 00:08:33.560]  亞各在這裏其實他帶出不單止是言語這麼簡單
[00:08:33.560 --> 00:08:35.560]  其實他是說出了
[00:08:35.560 --> 00:08:40.760]  你講什麼話正正就是反映了你是一個什麼人
[00:08:40.760 --> 00:08:45.160]  這個才是最重要的一個表達
[00:08:45.160 --> 00:08:48.040]  所以在第9至12節
[00:08:48.040 --> 00:08:52.200]  亞各他帶出了整個生命的一個方向
[00:08:52.200 --> 00:08:55.240]  我們用舌頭重讚那個為主為父
[00:08:55.240 --> 00:08:59.480]  又用舌頭奏助那照著神形象被造的人
[00:08:59.480 --> 00:09:01.000]  重讚和奏助
[00:09:01.000 --> 00:09:03.000]  從一個口裏出來
[00:09:03.000 --> 00:09:04.120]  我的弟兄們
[00:09:04.120 --> 00:09:05.480]  這是不應當的
[00:09:05.480 --> 00:09:09.720]  全源從一個眼裏能發出甜苦兩樣的水嗎
[00:09:09.720 --> 00:09:10.840]  我的弟兄們
[00:09:10.840 --> 00:09:13.400]  無花果樹能生橄欖嗎
[00:09:13.400 --> 00:09:15.560]  葡萄樹能結無花果嗎
[00:09:15.560 --> 00:09:18.600]  鹹水裏也不能發出甜水來
[00:09:18.600 --> 00:09:20.600]  亞各其實他講出一樣東西
[00:09:20.600 --> 00:09:24.040]  你是什麼生命你就會講什麼話
[00:09:24.040 --> 00:09:27.960]  在這裏他用了幾個例子
[00:09:27.960 --> 00:09:29.400]  他首先講一個原則
[00:09:29.400 --> 00:09:30.440]  一個人
[00:09:30.440 --> 00:09:33.080]  要不你就屬魔鬼
[00:09:33.080 --> 00:09:35.320]  要不你就屬上帝
[00:09:35.320 --> 00:09:39.480]  一個全源裏面不會有甜水和鹹水
[00:09:39.480 --> 00:09:42.440]  你什麼生命你就會有什麼行為
[00:09:42.440 --> 00:09:44.440]  你就有什麼言語
[00:09:44.440 --> 00:09:46.440]  亞各在這裏講
[00:09:46.440 --> 00:09:54.120]  我們不能用我們的口去重讚那個創造我們的主
[00:09:54.120 --> 00:10:00.520]  也用我們的同一個口去奏助那個照著神形象被造的人
[00:10:00.520 --> 00:10:05.640]  當然照著神形象被造的人可以指的是地上所有的人
[00:10:05.640 --> 00:10:07.640]  不過如果按照上下文去講
[00:10:07.640 --> 00:10:10.520]  似乎亞各在這裏講信徒
[00:10:10.520 --> 00:10:13.160]  我們用言語
[00:10:13.160 --> 00:10:15.880]  我們用說話去重讚上帝
[00:10:15.880 --> 00:10:24.200]  卻是我們同一個人用奏助的說話去奏助那些按照上帝被拯救的人
[00:10:24.200 --> 00:10:25.640]  亞各在這裏講
[00:10:25.640 --> 00:10:28.520]  這個是不應當的
[00:10:28.520 --> 00:10:32.280]  一種樹只能結一種果子
[00:10:32.280 --> 00:10:35.720]  信徒當我說去跟從上帝的時候
[00:10:35.720 --> 00:10:41.800]  我不可以說不同類別
[00:10:41.800 --> 00:10:48.440]  又重讚上帝又奏助上帝藉著耶穌所拯救的一群人
[00:10:48.440 --> 00:10:53.640]  亞各最後的結論是鹹水裏只能夠有鹹水出
[00:10:53.640 --> 00:10:59.720]  鹹水的泉源不可以有甜水出來
[00:10:59.720 --> 00:11:07.640]  亞各繼續帶出一個人的言語反映他的生命
[00:11:07.640 --> 00:11:10.920]  當一個人有什麼生命就有什麼言語的時候
[00:11:10.920 --> 00:11:12.440]  亞各繼續去講
[00:11:12.440 --> 00:11:14.680]  什麼是真正的生命
[00:11:14.680 --> 00:11:16.680]  什麼才是真正的智慧
[00:11:16.680 --> 00:11:18.680]  在第十三節裏說
[00:11:18.680 --> 00:11:21.640]  你們中間誰有智慧有見識的
[00:11:21.640 --> 00:11:26.280]  他就當在智慧的溫柔上顯出他的善行來
[00:11:26.280 --> 00:11:28.040]  亞各在這裏講
[00:11:28.040 --> 00:11:29.480]  什麼是真正的智慧
[00:11:29.480 --> 00:11:34.360]  智慧的人應該顯出有一個行為出來
[00:11:34.360 --> 00:11:36.120]  智慧不是一種理論
[00:11:36.120 --> 00:11:41.080]  不是你懂得怎樣想事表達得多好
[00:11:41.080 --> 00:11:42.280]  你很有智慧
[00:11:42.280 --> 00:11:45.320]  通常我們現在去講你真的很有智慧
[00:11:45.320 --> 00:11:47.320]  通常是講他的思想
[00:11:47.320 --> 00:11:49.320]  你一個很有智慧的人
[00:11:49.320 --> 00:11:52.040]  你的思想真的想得很通透
[00:11:52.040 --> 00:11:56.600]  但是亞各講的智慧和我們一般人的用法不同
[00:11:56.600 --> 00:12:00.440]  亞各講真正的智慧是和你的行為有關
[00:12:00.440 --> 00:12:04.760]  一個真正有智慧的人有內在的那種微善
[00:12:04.760 --> 00:12:08.920]  但同時也有外在那一種行為的表達
[00:12:08.920 --> 00:12:11.480]  所以他用了兩方面去講
[00:12:11.480 --> 00:12:13.720]  如果你真的有智慧的話
[00:12:13.720 --> 00:12:15.960]  你就應該有智慧的溫柔
[00:12:15.960 --> 00:12:17.560]  即是指內在的態度
[00:12:17.560 --> 00:12:23.640]  亦顯出如果你真的有溫柔的時候
[00:12:23.640 --> 00:12:26.040]  你就會有一個善行出來
[00:12:26.040 --> 00:12:29.720]  美好的表現是指外在的行為
[00:12:29.720 --> 00:12:33.000]  一個真正的智慧
[00:12:33.000 --> 00:12:34.040]  亞各在這裏講
[00:12:34.040 --> 00:12:36.760]  是有於內而盈於外
[00:12:36.760 --> 00:12:40.680]  有內在也有外在的行為表達
[00:12:40.680 --> 00:12:42.680]  在第十四至十六節
[00:12:42.680 --> 00:12:45.880]  亞各繼續帶出兩種智慧
[00:12:45.880 --> 00:12:48.840]  其實嚴格來說只是一種智慧
[00:12:48.840 --> 00:12:52.200]  他講地上的智慧基本上不是真正的智慧
[00:12:52.200 --> 00:12:54.200]  那是假的智慧
[00:12:54.200 --> 00:12:56.360]  在第十四至十六節
[00:12:56.360 --> 00:12:58.840]  亞各在說
[00:12:58.840 --> 00:13:02.680]  你們心裏懷著苦毒的疾度和紛爭
[00:13:02.680 --> 00:13:04.200]  就不可自誇
[00:13:04.200 --> 00:13:06.520]  也不可說謊話抵擋真道
[00:13:06.520 --> 00:13:09.640]  這樣的智慧不是從上頭來的
[00:13:09.640 --> 00:13:11.160]  乃是屬地的
[00:13:11.160 --> 00:13:12.120]  屬情慾的
[00:13:12.120 --> 00:13:13.320]  屬鬼魔的
[00:13:13.320 --> 00:13:15.080]  在何處有疾度紛爭
[00:13:15.080 --> 00:13:18.280]  就在何處有擾亂和各樣的壞事
[00:13:18.280 --> 00:13:20.840]  在這裏亞各在說
[00:13:20.840 --> 00:13:24.120]  所謂地上的智慧
[00:13:24.120 --> 00:13:28.200]  是一種言行不一的表達
[00:13:28.200 --> 00:13:31.880]  好像比人有更多的知識
[00:13:31.880 --> 00:13:34.280]  好像比人認識更多
[00:13:34.280 --> 00:13:36.680]  但其實在裏面的生命
[00:13:36.680 --> 00:13:38.680]  卻是一種很苦毒
[00:13:38.680 --> 00:13:41.800]  遠離上帝的生命
[00:13:41.800 --> 00:13:48.280]  可能在這裏亞各可能在說當時的信徒群體裏
[00:13:48.280 --> 00:13:50.360]  正正是有這種情況出來
[00:13:50.360 --> 00:13:52.440]  可能反映了人與人之間的問題
[00:13:52.440 --> 00:13:55.560]  有些人抬高自己彼此的競爭
[00:13:55.560 --> 00:13:59.400]  可能為了一些利益而做很多不好的事
[00:13:59.400 --> 00:14:00.920]  說很多不好的話
[00:14:00.920 --> 00:14:04.440]  也可能有些人自稱有智慧有見識
[00:14:04.440 --> 00:14:07.000]  利用這些智慧去自誇
[00:14:07.000 --> 00:14:10.120]  但亞各在這裏說
[00:14:10.120 --> 00:14:13.560]  真正的智慧是不會這樣的
[00:14:13.560 --> 00:14:15.640]  不會有一個不好的行為出來
[00:14:15.640 --> 00:14:19.640]  也不會傷害整個教會的群體
[00:14:19.640 --> 00:14:21.480]  亞各在這裏說
[00:14:21.480 --> 00:14:24.680]  這些所謂的智慧不是從上頭來的
[00:14:24.680 --> 00:14:26.920]  是屬地屬魔鬼的
[00:14:26.920 --> 00:14:30.200]  只會破壞信徒自己的生命
[00:14:30.200 --> 00:14:35.160]  也會破壞教會群體當中的這種和諧
[00:14:35.160 --> 00:14:37.880]  接著在17-18節亞各繼續說
[00:14:37.880 --> 00:14:39.880]  什麼叫真正的智慧呢
[00:14:39.880 --> 00:14:41.560]  從上頭來的智慧
[00:14:41.560 --> 00:14:44.200]  唯獨從上頭來的智慧
[00:14:44.200 --> 00:14:46.040]  先是清潔後是和平
[00:14:46.040 --> 00:14:47.160]  溫涼柔順
[00:14:47.160 --> 00:14:48.120]  沒有憐憫
[00:14:48.120 --> 00:14:49.400]  多潔善果
[00:14:49.400 --> 00:14:50.440]  沒有偏見
[00:14:50.440 --> 00:14:51.400]  沒有假冒
[00:14:51.400 --> 00:14:53.080]  並且使人和平的
[00:14:53.080 --> 00:14:57.320]  是用和平作栽種的異國
[00:14:57.320 --> 00:14:59.400]  從神來的智慧
[00:14:59.400 --> 00:15:02.440]  有很多公義的果子
[00:15:02.440 --> 00:15:06.120]  就是你有裏面那種智慧的溫柔
[00:15:06.120 --> 00:15:07.720]  那種正確的態度
[00:15:07.720 --> 00:15:11.080]  也有外在的表現
[00:15:11.080 --> 00:15:12.920]  所以亞各在這裏說
[00:15:12.920 --> 00:15:14.280]  真正的智慧
[00:15:14.280 --> 00:15:17.880]  是會使自己的生命能夠更近上帝
[00:15:17.880 --> 00:15:19.480]  所說的話
[00:15:19.480 --> 00:15:23.640]  也會讓群體有一種和諧的表現
[00:15:23.640 --> 00:15:25.640]  這才是真正的智慧
[00:15:25.640 --> 00:15:29.240]  所以智慧和行為是不可以分開的
[00:15:29.240 --> 00:15:30.520]  在亞各來說
[00:15:30.520 --> 00:15:32.760]  是絕對不可以分開的
[00:15:32.760 --> 00:15:36.440]  在這段經文裏
[00:15:36.440 --> 00:15:40.840]  亞各很簡單或很精確地說出了
[00:15:40.840 --> 00:15:42.920]  什麼是真正的智慧
[00:15:42.920 --> 00:15:45.640]  就是言行要一致
[00:15:45.640 --> 00:15:48.600]  在這裏我們也從這段經文裏
[00:15:48.600 --> 00:15:50.600]  給我們一些反省
[00:15:50.600 --> 00:15:52.440]  在生命上
[00:15:52.440 --> 00:15:55.080]  亞各第一方面會說
[00:15:55.080 --> 00:15:57.800]  什麼是真正的信仰
[00:15:57.800 --> 00:16:00.120]  真正的信仰是什麼
[00:16:00.120 --> 00:16:02.280]  很清楚
[00:16:02.280 --> 00:16:05.240]  整段亞各書裏說
[00:16:05.240 --> 00:16:07.240]  言行是要一致的
[00:16:07.240 --> 00:16:10.120]  這也是整個新約聖經
[00:16:10.120 --> 00:16:13.400]  和全本聖經一個很重要的訊息
[00:16:13.400 --> 00:16:14.600]  就是當你說
[00:16:14.600 --> 00:16:16.360]  你去跟從上帝的時候
[00:16:16.360 --> 00:16:19.080]  你的生活有沒有表現出來呢
[00:16:19.080 --> 00:16:21.640]  你是不是有一些外在的規矩
[00:16:21.640 --> 00:16:23.080]  以為遵守了禮儀
[00:16:23.080 --> 00:16:25.240]  你就以為是跟從上帝呢
[00:16:25.240 --> 00:16:27.240]  聖經說什麼叫悔改呢
[00:16:27.240 --> 00:16:28.280]  悔改就是
[00:16:28.280 --> 00:16:30.280]  過去我遠離上帝
[00:16:30.280 --> 00:16:33.240]  現在我要跟隨上帝
[00:16:33.240 --> 00:16:35.960]  是整個人生方向的改變
[00:16:35.960 --> 00:16:37.720]  一個真正悔改的人
[00:16:37.720 --> 00:16:40.280]  聖經說有一個重生的人
[00:16:40.280 --> 00:16:42.280]  重生的人的意思就是說
[00:16:42.280 --> 00:16:47.080]  上帝在我生命當中完全沒有任何位置
[00:16:47.080 --> 00:16:51.240]  現在我願意以上帝為我生命的主
[00:16:51.240 --> 00:16:54.280]  隨著祂的引導過我的人生
[00:16:54.280 --> 00:16:57.000]  新的生命有新的生活
[00:16:57.000 --> 00:17:00.520]  以前的生命在生活當中是沒有上帝
[00:17:00.520 --> 00:17:02.120]  現在我跟從上帝了
[00:17:02.120 --> 00:17:04.680]  要有一個新生命的表現
[00:17:04.680 --> 00:17:07.240]  雅各在這裡提醒我們
[00:17:07.240 --> 00:17:10.040]  我們不要多人作師傅
[00:17:10.040 --> 00:17:12.680]  不要想著做別人的老師
[00:17:12.680 --> 00:17:15.560]  不要想著整天做別人的老師
[00:17:15.560 --> 00:17:19.480]  我是中國人
[00:17:19.480 --> 00:17:22.520]  大家有沒有聽過做老師有一個名字
[00:17:22.520 --> 00:17:24.520]  叫做人之患
[00:17:24.520 --> 00:17:25.880]  不知道大家有沒有聽過
[00:17:25.880 --> 00:17:27.880]  人之患
[00:17:27.880 --> 00:17:29.880]  不過其實是錯的
[00:17:29.880 --> 00:17:32.920]  大家日常的用法是不正確的
[00:17:32.920 --> 00:17:36.120]  人之患不是等於老師的代號
[00:17:36.120 --> 00:17:45.880]  其實這句話是出自我們中國的古代聖人萬子所說
[00:17:45.880 --> 00:17:47.320]  萬子所說的一句話是
[00:17:47.320 --> 00:17:50.360]  人之患在好為人思
[00:17:50.360 --> 00:17:55.160]  好為人思就是人的禍患
[00:17:55.160 --> 00:17:59.640]  就是很多時候想自己做人的老師
[00:17:59.640 --> 00:18:01.000]  這個才是禍患
[00:18:01.000 --> 00:18:02.200]  不是做老師不好
[00:18:02.200 --> 00:18:05.080]  而是不要想著整天我是你的老師
[00:18:05.080 --> 00:18:06.040]  我教你東西
[00:18:06.040 --> 00:18:07.480]  我去指導你
[00:18:07.480 --> 00:18:09.560]  老師的心態是什麼呢
[00:18:09.560 --> 00:18:11.560]  就是指導人的心態
[00:18:11.560 --> 00:18:13.000]  你有些東西不懂
[00:18:13.000 --> 00:18:14.280]  我現在指導你
[00:18:14.280 --> 00:18:15.960]  這是老師的心態
[00:18:15.960 --> 00:18:17.960]  看見別人的問題
[00:18:17.960 --> 00:18:21.160]  但很多時候他看不到自己的境況
[00:18:21.160 --> 00:18:23.480]  所以好為人思的人
[00:18:23.480 --> 00:18:27.480]  很容易將焦點放在人的問題上
[00:18:27.480 --> 00:18:29.000]  我看見你的問題是什麼
[00:18:29.000 --> 00:18:30.600]  我現在要改變你
[00:18:30.600 --> 00:18:32.040]  希望你有改變
[00:18:32.040 --> 00:18:33.080]  提醒你
[00:18:33.080 --> 00:18:35.400]  眼光是放在人那裡的
[00:18:35.400 --> 00:18:39.720]  很容易將焦點放在人的身上
[00:18:39.720 --> 00:18:41.400]  不是放在自己的身上
[00:18:41.400 --> 00:18:45.240]  很容易讓自己的言行不一致
[00:18:45.240 --> 00:18:49.400]  很多時候想做老師的人
[00:18:49.400 --> 00:18:51.720]  想做別人老師的人
[00:18:51.720 --> 00:18:55.560]  都認為自己比其他人優勝
[00:18:55.560 --> 00:18:58.360]  其實我們人的心理都是自大的
[00:18:58.360 --> 00:19:00.840]  這是我們罪性的表現
[00:19:00.840 --> 00:19:03.640]  所以大家有時開會
[00:19:03.640 --> 00:19:06.280]  討論問題的時候就很發覺
[00:19:06.280 --> 00:19:09.080]  我們都想說最後一句話
[00:19:09.080 --> 00:19:09.960]  大家是不是
[00:19:09.960 --> 00:19:12.600]  說完之後我總是要說最後一句話
[00:19:12.600 --> 00:19:15.320]  因為最後一句話代表我最有智慧
[00:19:15.320 --> 00:19:16.760]  我這個最對
[00:19:16.760 --> 00:19:18.920]  做個小實驗
[00:19:18.920 --> 00:19:20.840]  如果我問你
[00:19:20.840 --> 00:19:26.360]  你的手指大還是一座山大呢
[00:19:26.360 --> 00:19:27.560]  誰說手指大呢
[00:19:27.560 --> 00:19:29.480]  舉手給我看看
[00:19:29.480 --> 00:19:30.520]  有啊
[00:19:30.520 --> 00:19:31.560]  有人說手指大
[00:19:31.560 --> 00:19:33.720]  真厲害
[00:19:33.720 --> 00:19:36.520]  在理智上我們說手指
[00:19:36.520 --> 00:19:37.560]  一座山
[00:19:37.560 --> 00:19:41.160]  當然是一座山比手指大
[00:19:41.160 --> 00:19:45.240]  但如果你出去完結崇拜之後
