
[00:00:00.000 --> 00:00:05.000]  我們用禱告的心來講來聽
[00:07:33.000 --> 00:07:42.000]  人本主義和存在主義有相似的地方
[00:07:42.000 --> 00:07:47.000]  我們在這樣的一個時代裡
[00:07:47.000 --> 00:07:51.000]  要看國度是如何
[00:07:51.000 --> 00:07:54.000]  我們要看國度是如何呢
[00:07:54.000 --> 00:07:55.000]  基督的國度
[00:07:55.000 --> 00:08:01.000]  我們一同看哥羅西書一章十三節
[00:08:01.000 --> 00:08:03.000]  基督的國度是如何呢
[00:08:03.000 --> 00:08:07.000]  我們一同看哥羅西書第一章十三節
[00:08:07.000 --> 00:08:09.000]  一章十三節
[00:08:09.000 --> 00:08:12.000]  哥羅西書一章十三節
[00:08:12.000 --> 00:08:16.000]  祂救了我們脫離黑暗的權勢
[00:08:16.000 --> 00:08:18.000]  把我們牽到祂愛子的國裡
[00:08:18.000 --> 00:08:20.000]  這裡提到基督的國度
[00:08:20.000 --> 00:08:22.000]  這裡提到有基督的國度
[00:08:22.000 --> 00:08:24.000]  我們再看十八節
[00:08:24.000 --> 00:08:26.000]  我們再看十八節
[00:08:26.000 --> 00:08:30.000]  祂也是教會全體之首
[00:08:30.000 --> 00:08:31.000]  祂是原始
[00:08:31.000 --> 00:08:34.000]  是從死裡首先復生的
[00:08:34.000 --> 00:08:37.000]  使祂可以在凡事上居首位
[00:08:37.000 --> 00:08:39.000]  在這個國度裡面
[00:08:39.000 --> 00:08:43.000]  耶穌基督在凡事上居首位
[00:08:43.000 --> 00:08:44.000]  在這個國度裡面
[00:08:44.000 --> 00:08:47.000]  耶穌基督在凡事上要居首位
[00:08:47.000 --> 00:08:51.000]  所以國度的特點是基督中心
[00:08:51.000 --> 00:08:54.000]  所以國度的特點就是以基督做中心
[00:08:54.000 --> 00:08:58.000]  潮流的特點是自我中心
[00:08:58.000 --> 00:09:01.000]  我們潮流這個特點就是以自我做中心
[00:09:01.000 --> 00:09:02.000]  自我中心
[00:09:02.000 --> 00:09:03.000]  基督中心
[00:09:03.000 --> 00:09:06.000]  剛剛是相對立的
[00:09:06.000 --> 00:09:07.000]  自我中心
[00:09:07.000 --> 00:09:09.000]  基督中心剛剛是相對的
[00:09:09.000 --> 00:09:12.000]  我們在這樣的一個潮流裡面
[00:09:12.000 --> 00:09:16.000]  要讓基督居首位
[00:09:16.000 --> 00:09:18.000]  我們在這樣的一個潮流裡面
[00:09:18.000 --> 00:09:20.000]  是要讓基督來居首位
[00:09:20.000 --> 00:09:23.000]  讓基督來否定我們自己
[00:09:23.000 --> 00:09:26.000]  讓基督來肯定我們自己
[00:09:26.000 --> 00:09:28.000]  讓基督來否定我們自己
[00:09:28.000 --> 00:09:33.000]  加拿大書二章二十節
[00:09:33.000 --> 00:09:38.000]  我已經與基督同釘十字架
[00:09:38.000 --> 00:09:42.000]  現在活著的不再是我
[00:09:42.000 --> 00:09:45.000]  乃是基督在我裡面活著
[00:09:45.000 --> 00:09:50.000]  並且我如今在肉身活著
[00:09:50.000 --> 00:09:54.000]  乃是因信神的兒子而活
[00:09:54.000 --> 00:10:00.000]  他是愛我為我捨己
[00:10:00.000 --> 00:10:07.000]  保羅領受了這個非常基本的真理
[00:10:07.000 --> 00:10:10.000]  這是他的人生的宣告
[00:10:10.000 --> 00:10:12.000]  不再是我
[00:10:12.000 --> 00:10:15.000]  乃是基督
[00:10:15.000 --> 00:10:17.000]  這就是基督教
[00:10:17.000 --> 00:10:20.000]  基督教就是這八個字
[00:10:20.000 --> 00:10:21.000]  不再是我
[00:10:21.000 --> 00:10:25.000]  乃是基督
[00:10:25.000 --> 00:10:27.000]  否定了自我
[00:10:27.000 --> 00:10:30.000]  肯定基督
[00:10:30.000 --> 00:10:33.000]  為什麼要否定自我呢
[00:10:33.000 --> 00:10:38.000]  我們不是為否定自我而否定自我
[00:10:38.000 --> 00:10:41.000]  我們不是為了否定自我而否定自我
[00:10:41.000 --> 00:10:45.000]  我們否定自我有一個目的
[00:10:45.000 --> 00:10:49.000]  為了要肯定基督
[00:10:49.000 --> 00:10:54.000]  因為自我和基督常常是衝突的
[00:10:54.000 --> 00:11:01.000]  如果我不否定自我就不可能肯定基督
[00:11:01.000 --> 00:11:06.000]  保羅深深的認識清楚
[00:11:06.000 --> 00:11:13.000]  他知道基督中心比自我中心好得多
[00:11:13.000 --> 00:11:19.000]  如果耶穌基督來主持我的人生
[00:11:19.000 --> 00:11:26.000]  那我的人生一定是更美善的人生
[00:11:26.000 --> 00:11:31.000]  從前在香港大學有一個學生
[00:11:31.000 --> 00:11:34.000]  很歡喜寫作
[00:11:34.000 --> 00:11:37.000]  有一次他寫了一篇文章
[00:11:37.000 --> 00:11:40.000]  他自己覺得很滿意
[00:11:40.000 --> 00:11:45.000]  但是他拿著這篇文章去見他的一個教授
[00:11:45.000 --> 00:11:48.000]  是一個著名的作家
[00:11:48.000 --> 00:11:51.000]  他就對教授說
[00:11:51.000 --> 00:11:57.000]  請您來為我輔證
[00:11:57.000 --> 00:12:00.000]  我拿一把斧頭來改正
[00:12:00.000 --> 00:12:05.000]  請你把這篇文章來輔證
[00:12:05.000 --> 00:12:10.000]  為什麼他自己滿意的文章卻叫別人來改正呢?
[00:12:10.000 --> 00:12:14.000]  為什麼他自己滿意的文章要別人來改正呢?
[00:12:14.000 --> 00:12:17.000]  只有一個原因
[00:12:17.000 --> 00:12:25.000]  因為他知道那個教授是個著名的作家
[00:12:25.000 --> 00:12:27.000]  他很高明
[00:12:27.000 --> 00:12:32.000]  如果修改一定是越改越好
[00:12:32.000 --> 00:12:37.000]  如果修改他的文章一定有道理
[00:12:37.000 --> 00:12:40.000]  為了要自己的文章更好
[00:12:40.000 --> 00:12:46.000]  所以去請教授改正
[00:12:46.000 --> 00:12:49.000]  我們平常說如果你想得罪一個人
[00:12:49.000 --> 00:12:55.000]  最好的辦法就是改他的文章
[00:12:55.000 --> 00:13:02.000]  但是這個學生求人改他的文章
[00:13:02.000 --> 00:13:05.000]  我再次說只有一個原因
[00:13:05.000 --> 00:13:12.000]  他知道教授改了以後他的文章更好
[00:13:12.000 --> 00:13:18.000]  為什麼基督徒說不再是我乃是基督呢?
[00:13:18.000 --> 00:13:23.000]  為什麼我們甘願否定自己呢?
[00:13:23.000 --> 00:13:29.000]  因為我們深深知道基督比我們自己更好
[00:13:29.000 --> 00:13:33.000]  如果基督的生命進到我的裡面
[00:13:33.000 --> 00:13:38.000]  我就會有更雛月的人生
[00:13:38.000 --> 00:13:42.000]  所以保羅很歡喜地說
[00:13:42.000 --> 00:13:47.000]  我已經與基督同釘十字架
[00:13:47.000 --> 00:13:51.000]  現在活著的不再是我
[00:13:51.000 --> 00:13:54.000]  但是基督在我裡面活著
[00:13:54.000 --> 00:13:58.000]  這是一個更好的人生
[00:13:58.000 --> 00:14:00.000]  基督做中心
[00:14:00.000 --> 00:14:05.000]  在這個自我中心的潮流裏面
[00:14:05.000 --> 00:14:10.000]  我們願意追求基督中心
[00:14:10.000 --> 00:14:12.000]  讓基督充滿我們
[00:14:12.000 --> 00:14:15.000]  讓基督來引導我們
[00:14:15.000 --> 00:14:19.000]  讓基督來支配我們
[00:14:19.000 --> 00:14:22.000]  讓基督來指揮我們
[00:14:22.000 --> 00:14:26.000]  讓基督就是我們
[00:14:26.000 --> 00:14:33.000]  所以保羅說我活著就是基督
[00:14:33.000 --> 00:14:39.000]  這是多麼好的一個方向
[00:14:39.000 --> 00:14:47.000]  現在我們看潮流的第二個表現
[00:14:47.000 --> 00:14:51.000]  就是物質主義
[00:14:51.000 --> 00:14:55.000]  我們看第二節的第二句
[00:14:55.000 --> 00:15:06.000]  因為那時人要尊顧自己貪愛錢財
[00:15:06.000 --> 00:15:12.000]  用今天的話來講就是物質主義
[00:15:12.000 --> 00:15:21.000]  在我們的時代物質主義也有三個層面的表達
[00:15:21.000 --> 00:15:25.000]  第一是個人的層面
[00:15:25.000 --> 00:15:30.000]  追求物質的享受
[00:15:30.000 --> 00:15:34.000]  第二個層面是哲學的層面
[00:15:34.000 --> 00:15:37.000]  那就是唯物論
[00:15:37.000 --> 00:15:41.000]  第三個層面是政治的層面
[00:15:41.000 --> 00:15:47.000]  那就是唯物的政治觀
[00:15:47.000 --> 00:15:51.000]  這三個層面合在一起
[00:15:51.000 --> 00:16:01.000]  就組成了一個強有力的物質主義的陣線
[00:16:01.000 --> 00:16:05.000]  在這樣的一個潮流裏面
[00:16:05.000 --> 00:16:10.000]  國度的特色是什麼呢
[00:16:10.000 --> 00:16:15.000]  我們看彼得後書一章十一節
[00:16:15.000 --> 00:16:22.000]  我們看彼得後書一章十一節
[00:16:22.000 --> 00:16:27.000]  彼得後書一章十一節
[00:16:27.000 --> 00:16:30.000]  這樣彼得後書一章十一節
[00:16:30.000 --> 00:16:35.000]  這樣必叫你們豐豐富富地得以進入我們主
[00:16:35.000 --> 00:16:38.000]  救主耶穌基督永遠的國
[00:16:38.000 --> 00:16:42.000]  這裡提到基督永遠的國
[00:16:42.000 --> 00:16:50.000]  彼得說讓我們能豐豐富富地進入這個永遠的國度
[00:16:50.000 --> 00:16:55.000]  這個豐富是什麼呢
[00:16:55.000 --> 00:16:56.000]  這個豐富是什麼呢
[00:16:56.000 --> 00:16:58.000]  不是物質的豐富
[00:16:58.000 --> 00:17:01.000]  是什麼豐富呢
[00:17:01.000 --> 00:17:04.000]  我們看前面第五節開始
[00:17:04.000 --> 00:17:07.000]  我們如果從前面第五節開始看
[00:17:07.000 --> 00:17:11.000]  正因這緣故你們要憤外地殷勤
[00:17:11.000 --> 00:17:14.000]  有了信心又要加上德行
[00:17:14.000 --> 00:17:16.000]  有了德行又要加上知識
[00:17:16.000 --> 00:17:18.000]  有了知識又要加上節制
[00:17:18.000 --> 00:17:20.000]  有了節制又要加上忍耐
[00:17:20.000 --> 00:17:22.000]  有了忍耐又要加上虔敬
[00:17:22.000 --> 00:17:25.000]  有了虔敬又要加上愛弟兄的心
[00:17:25.000 --> 00:17:29.000]  有了愛弟兄的心又要加上愛眾人的心
[00:17:29.000 --> 00:17:32.000]  你們若充充足足地有這幾樣
[00:17:32.000 --> 00:17:35.000]  就必使你們在認識我們的主耶穌基督上
[00:17:35.000 --> 00:17:39.000]  不至於閒懶不潔過此了
[00:17:39.000 --> 00:17:40.000]  人若沒有這幾樣
[00:17:40.000 --> 00:17:43.000]  就是眼瞎只看見近處的
[00:17:43.000 --> 00:17:47.000]  忘了他舊日的罪已經得了潔淨
[00:17:47.000 --> 00:17:50.000]  所以弟兄們應當更加殷勤
[00:17:50.000 --> 00:17:53.000]  使你們所忘的恩兆和揀選堅定不移
[00:17:53.000 --> 00:17:57.000]  你們若行這幾樣就永不失腳
[00:17:57.000 --> 00:17:59.000]  這樣必叫你們豐豐富富地
[00:17:59.000 --> 00:18:04.000]  得以進入我們主舊主耶穌基督永遠的國
[00:18:04.000 --> 00:18:06.000]  第十一節說這樣
[00:18:06.000 --> 00:18:12.000]  這樣就能豐豐富富進入基督永遠的國
[00:18:12.000 --> 00:18:13.000]  第十一節說這樣
[00:18:13.000 --> 00:18:15.000]  這樣必叫你們豐豐富富地
[00:18:15.000 --> 00:18:18.000]  進入我們主舊主耶穌基督永遠的國
[00:18:18.000 --> 00:18:21.000]  這樣就是指著上面的追求
[00:18:21.000 --> 00:18:24.000]  這樣就是指著上面這些追求
[00:18:24.000 --> 00:18:27.000]  這是靈性的德性的追求
[00:18:27.000 --> 00:18:29.000]  有了加上
[00:18:29.000 --> 00:18:30.000]  有了要加上去
[00:18:30.000 --> 00:18:32.000]  有了再加上去
[00:18:32.000 --> 00:18:35.000]  如果一個人沒有這個追求呢
[00:18:35.000 --> 00:18:37.000]  如果一個人沒有這樣的追求呢
[00:18:37.000 --> 00:18:39.000]  就是眼瞎
[00:18:39.000 --> 00:18:40.000]  就是眼瞎
[00:18:40.000 --> 00:18:42.000]  這個眼瞎就是近視
[00:18:42.000 --> 00:18:44.000]  這個眼瞎是指近視
[00:18:44.000 --> 00:18:46.000]  只看見近處的
[00:18:46.000 --> 00:18:47.000]  只看見近處的
[00:18:47.000 --> 00:18:50.000]  就是眼前的物質的一切
[00:18:50.000 --> 00:18:52.000]  只看見眼前物質的一切
[00:18:52.000 --> 00:18:55.000]  如果一個人只看見物質的一切
[00:18:55.000 --> 00:18:58.000]  他就不會這樣的追求
[00:18:58.000 --> 00:19:00.000]  如果一個人只看見眼前物質的一切
[00:19:00.000 --> 00:19:01.000]  他就不會這樣的追求
[00:19:01.000 --> 00:19:04.000]  物質主義讓人近視
[00:19:04.000 --> 00:19:06.000]  物質主義是讓人近視
[00:19:06.000 --> 00:19:08.000]  是看見暫時的
[00:19:08.000 --> 00:19:09.000]  只是看見暫時的
[00:19:09.000 --> 00:19:13.000]  忘記了永遠的豐富的國度
[00:19:13.000 --> 00:19:15.000]  忘記了永遠豐富的國度
[00:19:15.000 --> 00:19:18.000]  所以彼得提醒我們
[00:19:18.000 --> 00:19:20.000]  要有了加上
[00:19:20.000 --> 00:19:22.000]  加上加上
[00:19:22.000 --> 00:19:24.000]  要有了再加上
[00:19:24.000 --> 00:19:25.000]  又加上又加上
[00:19:25.000 --> 00:19:28.000]  看見那永遠的國度
[00:19:28.000 --> 00:19:30.000]  要看到那永遠的國度
[00:19:30.000 --> 00:19:35.000]  這樣我們就能夠得到神預備讓我們得的
[00:19:35.000 --> 00:19:39.000]  這樣我們就可以得到神預備我們所要得的
[00:19:39.000 --> 00:19:44.000]  我們再看現在的潮流的第三種的表現
[00:19:44.000 --> 00:19:47.000]  我們再看現在潮流的第三種表現
[00:19:47.000 --> 00:19:50.000]  我們可以把它叫做反叛主義
[00:19:50.000 --> 00:19:53.000]  我們可以把它叫做反叛主義
[00:19:53.000 --> 00:19:57.000]  我們再回到提摩太后書第三章
[00:19:57.000 --> 00:20:00.000]  我們再看提摩太后書第三章
[00:20:00.000 --> 00:20:03.000]  第二節的末了一句
[00:20:03.000 --> 00:20:05.000]  在第二節的末後一句
[00:20:05.000 --> 00:20:08.000]  自誇狂傲放毒
[00:20:08.000 --> 00:20:11.000]  自誇狂傲放毒
[00:20:11.000 --> 00:20:14.000]  我們特別注意放毒兩個字
[00:20:14.000 --> 00:20:16.000]  特別留意放毒這兩個字
[00:20:16.000 --> 00:20:18.000]  放毒就是反叛
[00:20:18.000 --> 00:20:20.000]  放毒就是反叛
[00:20:20.000 --> 00:20:23.000]  有三個對象
[00:20:23.000 --> 00:20:25.000]  反叛有三個對象
[00:20:25.000 --> 00:20:28.000]  今天反叛的潮流有三個對象
[00:20:28.000 --> 00:20:30.000]  今天反叛的潮流有三個對象
[00:20:30.000 --> 00:20:33.000]  第一反權威
[00:20:33.000 --> 00:20:36.000]  第二反傳統
[00:20:36.000 --> 00:20:40.000]  第三反上帝
[00:20:40.000 --> 00:20:44.000]  這是我們看得清清楚楚的
[00:20:44.000 --> 00:20:46.000]  這是我們看得清清楚楚的
[00:20:46.000 --> 00:20:51.000]  在今天大眾的傳播的媒介裏頭
[00:20:51.000 --> 00:20:53.000]  在今天大眾傳播的媒介裏邊
[00:20:53.000 --> 00:20:57.000]  一直在傳播這樣的反叛的思想
[00:20:57.000 --> 00:20:59.000]  一直在傳播這樣的反叛的思想
[00:20:59.000 --> 00:21:03.000]  這個時代的青年人已經走在這條路上
[00:21:03.000 --> 00:21:06.000]  時代的青年人已經走在這條路上
[00:21:06.000 --> 00:21:11.000]  那麼我們看基督的國度的特性是什麼呢?
[00:21:11.000 --> 00:21:15.000]  如果我們看基督國度的特性是什麼呢?
[00:21:15.000 --> 00:21:18.000]  是信服真理
[00:21:18.000 --> 00:21:20.000]  那是信服真理
[00:21:20.000 --> 00:21:25.000]  我們看約翰福音十九章三十七節
[00:21:25.000 --> 00:21:28.000]  我們看約翰福音十九章三十七節
[00:21:28.000 --> 00:21:31.000]  十八章三十七節對不起
[00:21:31.000 --> 00:21:36.000]  十八章三十七節
[00:21:36.000 --> 00:21:41.000]  比拉多就對他說這樣你是王嗎?
[00:21:41.000 --> 00:21:47.000]  耶穌回答說:你說我是王,我為此而生,也為此來到世間,
[00:21:47.000 --> 00:21:54.000]  特為給真理作見證,凡屬真理的人就聽我的話。
[00:21:54.000 --> 00:21:59.000]  當時比拉多審問主耶穌
[00:21:59.000 --> 00:22:03.000]  他說很多人控告你說你自己講你是王
[00:22:03.000 --> 00:22:06.000]  他說很多人控告你,你自己說你自己是王
[00:22:06.000 --> 00:22:08.000]  那麼我問你是王嗎?
[00:22:08.000 --> 00:22:11.000]  那麼我問你是王嗎?
[00:22:11.000 --> 00:22:15.000]  耶穌面對這個生死關頭的問答
[00:22:15.000 --> 00:22:18.000]  耶穌面對這個生死關頭的問題
[00:22:18.000 --> 00:22:23.000]  他說:你說我是王,我為此而生
[00:22:23.000 --> 00:22:26.000]  耶穌說:你是我是王,我為此而生
[00:22:26.000 --> 00:22:29.000]  也為此來到世間
[00:22:29.000 --> 00:22:31.000]  為此來到世間
[00:22:31.000 --> 00:22:33.000]  特為給真理作見證
[00:22:33.000 --> 00:22:35.000]  特為真理作見證
[00:22:35.000 --> 00:22:41.000]  凡屬真理的人就聽我的話
[00:22:41.000 --> 00:22:46.000]  這是主耶穌一個重要的宣告
[00:22:46.000 --> 00:22:52.000]  在他生死關頭的時候這樣的宣告
[00:22:52.000 --> 00:22:56.000]  他說我為此而生要做王
[00:22:56.000 --> 00:23:00.000]  不是做政治軍事的王,是做真理的王
[00:23:00.000 --> 00:23:05.000]  不是做政治軍事的王,是做真理的王
[00:23:05.000 --> 00:23:14.000]  耶穌基督的門徒就是跟從真理的王的人
[00:23:14.000 --> 00:23:16.000]  這個王就是國度的王
[00:23:16.000 --> 00:23:20.000]  他的憲法就是真理
[00:23:20.000 --> 00:23:26.000]  屬於這個國度的子民就信服這位真理的王
[00:23:26.000 --> 00:23:29.000]  所以國度的子民就信服這個真理的王
[00:23:29.000 --> 00:23:33.000]  有一個青年問我一個問題
[00:23:33.000 --> 00:23:36.000]  他說:你說耶穌是王
[00:23:36.000 --> 00:23:38.000]  他是哪一種的王?
[00:23:38.000 --> 00:23:45.000]  現在的君王有兩種君主制度
[00:23:45.000 --> 00:23:49.000]  一種是絕對的君主制度
[00:23:49.000 --> 00:23:54.000]  另一種是立憲的君主制度
[00:23:54.000 --> 00:23:58.000]  請問耶穌是哪一種的君王?
[00:23:58.000 --> 00:24:01.000]  我說兩種都是
[00:24:01.000 --> 00:24:03.000]  他說你取巧
[00:24:03.000 --> 00:24:05.000]  不是取巧
[00:24:05.000 --> 00:24:11.000]  主耶穌真是這兩種的君王
[00:24:11.000 --> 00:24:16.000]  他是立憲的君王
[00:24:16.000 --> 00:24:20.000]  他的憲法就是他的本性
[00:24:20.000 --> 00:24:26.000]  就是他的慈愛,他的真理,他的公義,他的聖潔
[00:24:26.000 --> 00:24:31.000]  他不能違反他的本性
[00:24:31.000 --> 00:24:36.000]  另外他是絕對的君王
[00:24:36.000 --> 00:24:40.000]  他有絕對的權柄
[00:24:40.000 --> 00:24:48.000]  如果他沒有剛才所說的第一種特性
[00:24:48.000 --> 00:24:52.000]  那我們信服他就很危險了
[00:24:52.000 --> 00:24:59.000]  就好像我們信服任何一位君王一樣
[00:24:59.000 --> 00:25:04.000]  每一個君王都有他的問題
[00:25:04.000 --> 00:25:13.000]  所以君主專制制度永遠不會有好的結果
[00:25:13.000 --> 00:25:17.000]  因為人,每個人都有問題
[00:25:17.000 --> 00:25:25.000]  我們不敢信任任何的專制的君王
[00:25:25.000 --> 00:25:31.000]  人類的幾千年的歷史教了我們這個功課
[00:25:31.000 --> 00:25:36.000]  不管一個人原來多麼偉大
[00:25:36.000 --> 00:25:40.000]  當他的權力絕對化的時候
[00:25:40.000 --> 00:25:45.000]  立刻跟著產生各樣的問題
[00:25:45.000 --> 00:25:50.000]  所以我們說權力產生腐化
[00:25:50.000 --> 00:25:55.000]  任何的人不可以有絕對的權柄
[00:25:55.000 --> 00:26:02.000]  這是五千年人類文明的功課
[00:26:02.000 --> 00:26:07.000]  如果耶穌也是他們中間的一位
[00:26:07.000 --> 00:26:12.000]  那麼我們就是繼續在錯誤裏頭
[00:26:12.000 --> 00:26:19.000]  為什麼我們那麼喜樂的那麼放心的那麼絕對的擁戴基督為王呢
[00:26:19.000 --> 00:26:24.000]  為什麼我們會那麼喜樂那麼絕對那麼開心的去擁戴耶穌為王呢
[00:26:24.000 --> 00:26:28.000]  因為他是立憲的君王
[00:26:28.000 --> 00:26:32.000]  他的本性就是他的憲法
[00:26:32.000 --> 00:26:37.000]  他不會違反自己那樣超越的本性
[00:26:37.000 --> 00:26:44.000]  所以我們很放心的很喜樂的來信服他
[00:26:44.000 --> 00:26:49.000]  我們擁戴他為王
[00:26:49.000 --> 00:26:53.000]  我們甘心跟從他的道路
[00:26:53.000 --> 00:27:01.000]  我們絕對信服他的真理
[00:27:01.000 --> 00:27:07.000]  真理是我們得到人生的道路
[00:27:07.000 --> 00:27:12.000]  是我們避免許多的錯誤
[00:27:12.000 --> 00:27:18.000]  基督的真理超越我們的知識和了解
[00:27:18.000 --> 00:27:26.000]  我們遵守他的真理的時候就好像火車在軌道上前行一樣
[00:27:26.000 --> 00:27:31.000]  有的人要絕對的自由
[00:27:31.000 --> 00:27:35.000]  是自己的自由
[00:27:35.000 --> 00:27:39.000]  要反叛一切的權威
[00:27:39.000 --> 00:27:43.000]  有的權威應該反叛不錯
[00:27:43.000 --> 00:27:47.000]  有的傳統應該反叛不錯
[00:27:47.000 --> 00:27:51.000]  有的觀念應該反叛不錯
[00:27:51.000 --> 00:27:56.000]  但是我們不能盲目的反叛
[00:27:56.000 --> 00:28:01.000]  當我們發現耶穌基督和他的真理的時候
[00:28:01.000 --> 00:28:06.000]  我們的反叛精神可以告終了
[00:28:06.000 --> 00:28:13.000]  我們可以換成一個信服的擁戴的一個心態
[00:28:13.000 --> 00:28:23.000]  我們再看末世潮流的第四個現象
[00:28:23.000 --> 00:28:29.000]  那就是反家庭主義
[00:28:29.000 --> 00:28:34.000]  還是在第二節
[00:28:34.000 --> 00:28:39.000]  違背父母
