
[00:00:00.000 --> 00:00:04.000]  遲早都要來到關鍵的地方
[00:05:42.000 --> 00:05:46.000]  他說預備要幫助我們的人的聲音
[00:05:46.000 --> 00:05:48.000]  神為我們每一個人
[00:05:48.000 --> 00:05:51.000]  都預備了淑玲的同伴
[00:05:51.000 --> 00:05:53.000]  淑玲的道師
[00:05:53.000 --> 00:05:55.000]  淑玲的良友
[00:05:55.000 --> 00:05:57.000]  主透過這些人
[00:05:57.000 --> 00:05:58.000]  要指示我們
[00:05:58.000 --> 00:05:59.000]  糾正我們
[00:05:59.000 --> 00:06:01.000]  引導我們
[00:06:01.000 --> 00:06:03.000]  所以我們要長存一個
[00:06:03.000 --> 00:06:05.000]  謙卑的心
[00:06:05.000 --> 00:06:07.000]  刀空的心
[00:06:07.000 --> 00:06:10.000]  一個追求等候的態度
[00:06:10.000 --> 00:06:12.000]  給神機會
[00:06:12.000 --> 00:06:14.000]  透過他說預備的人
[00:06:14.000 --> 00:06:16.000]  藉助他說預備的環境
[00:06:16.000 --> 00:06:20.000]  使我們走在正確的路上
[00:06:20.000 --> 00:06:25.000]  當伊斯帖聽見摸地蓋的勸告的時候
[00:06:25.000 --> 00:06:27.000]  他看見了正道
[00:06:27.000 --> 00:06:30.000]  他接受了這個勸告
[00:06:30.000 --> 00:06:34.000]  他毅然決然走在這條路上
[00:06:34.000 --> 00:06:36.000]  結果神用了他
[00:06:36.000 --> 00:06:40.000]  成就了一件很奇妙的事
[00:06:40.000 --> 00:06:43.000]  摸地蓋怎麼樣提醒他
[00:06:43.000 --> 00:06:47.000]  摸地蓋的提醒有一個基本的重點
[00:06:47.000 --> 00:06:52.000]  這個重點永遠提醒我們
[00:06:52.000 --> 00:06:54.000]  常常提醒我們
[00:06:54.000 --> 00:06:56.000]  這個重點就是說
[00:06:56.000 --> 00:07:00.000]  伊斯帖你得了王侯的位分
[00:07:00.000 --> 00:07:02.000]  這是恩典
[00:07:02.000 --> 00:07:04.000]  但是你言之
[00:07:04.000 --> 00:07:07.000]  你今天得了這樣的恩典
[00:07:07.000 --> 00:07:12.000]  不是為這個時刻大的需要呢
[00:07:12.000 --> 00:07:14.000]  你蒙了恩典
[00:07:14.000 --> 00:07:15.000]  不要忘記
[00:07:15.000 --> 00:07:18.000]  你有一個重大的責任
[00:07:18.000 --> 00:07:21.000]  伊斯帖你在恩典之中
[00:07:21.000 --> 00:07:24.000]  要擔起你的責任
[00:07:24.000 --> 00:07:26.000]  基督徒
[00:07:26.000 --> 00:07:29.000]  你們站在蒙恩的地位上
[00:07:29.000 --> 00:07:33.000]  永遠千萬不要忘記你們的責任
[00:07:33.000 --> 00:07:35.000]  諸像每一個屬他的人
[00:07:35.000 --> 00:07:38.000]  都發出這一個呼聲
[00:07:38.000 --> 00:07:40.000]  這是一個關鍵
[00:07:40.000 --> 00:07:43.000]  我們在恩典中有沒有看見責任
[00:07:43.000 --> 00:07:45.000]  肯不肯盡責任
[00:07:45.000 --> 00:07:47.000]  這是個關鍵
[00:07:47.000 --> 00:07:50.000]  很多的基督徒在這個關鍵上失敗了
[00:07:50.000 --> 00:07:54.000]  只要恩典不要責任
[00:07:54.000 --> 00:07:57.000]  因此他們過了一個失敗的生活
[00:07:57.000 --> 00:07:59.000]  沒有了解神的心意
[00:07:59.000 --> 00:08:01.000]  沒有與神同共
[00:08:01.000 --> 00:08:04.000]  一個沒有看見責任所在的人
[00:08:04.000 --> 00:08:08.000]  永遠不可能與神同共
[00:08:08.000 --> 00:08:10.000]  神用我們的第一步
[00:08:10.000 --> 00:08:12.000]  讓我們體會恩典
[00:08:12.000 --> 00:08:14.000]  有個報恩的心
[00:08:14.000 --> 00:08:16.000]  知恩感恩報恩
[00:08:16.000 --> 00:08:19.000]  然後我們看見責任的所在
[00:08:19.000 --> 00:08:22.000]  怡然決然用報恩的心
[00:08:22.000 --> 00:08:23.000]  擔起責任
[00:08:23.000 --> 00:08:26.000]  這樣我們就被神所用
[00:08:26.000 --> 00:08:30.000]  與神同共
[00:08:30.000 --> 00:08:34.000]  有一次在香港我到一個書店去
[00:08:34.000 --> 00:08:36.000]  我在那翻書的時候
[00:08:36.000 --> 00:08:40.000]  忽然看見一個很出名的宣教士
[00:08:40.000 --> 00:08:42.000]  到印度去的宣教士
[00:08:42.000 --> 00:08:44.000]  講的這句話
[00:08:44.000 --> 00:08:47.000]  在我心裡有了很深刻的印象
[00:08:47.000 --> 00:08:49.000]  他這樣說
[00:08:49.000 --> 00:08:52.000]  人類有七個死罪
[00:08:52.000 --> 00:08:53.000]  最大的罪
[00:08:53.000 --> 00:08:54.000]  最嚴重的罪
[00:08:54.000 --> 00:08:56.000]  他把它叫做死罪
[00:08:56.000 --> 00:08:59.000]  Seven deadly sins
[00:08:59.000 --> 00:09:00.000]  第一
[00:09:00.000 --> 00:09:02.000]  War without justice
[00:09:02.000 --> 00:09:05.000]  戰爭而沒有正義
[00:09:05.000 --> 00:09:07.000]  第二
[00:09:07.000 --> 00:09:09.000]  Politics without principle
[00:09:09.000 --> 00:09:12.000]  政治而沒有原則
[00:09:12.000 --> 00:09:14.000]  第三
[00:09:14.000 --> 00:09:16.000]  教育而沒有品格
[00:09:16.000 --> 00:09:19.000]  Education without character
[00:09:19.000 --> 00:09:20.000]  第四
[00:09:20.000 --> 00:09:23.000]  商業而沒有道德
[00:09:23.000 --> 00:09:26.000]  Business without ethics
[00:09:26.000 --> 00:09:27.000]  第五
[00:09:27.000 --> 00:09:30.000]  婚姻而沒有貞操
[00:09:30.000 --> 00:09:33.000]  Marriage without chastity
[00:09:33.000 --> 00:09:35.000]  第六
[00:09:35.000 --> 00:09:37.000]  敬拜而沒有奉獻
[00:09:37.000 --> 00:09:40.000]  Worship without sacrifice
[00:09:40.000 --> 00:09:42.000]  最後一樣
[00:09:42.000 --> 00:09:43.000]  他說
[00:09:43.000 --> 00:09:48.000]  Privilege without responsibility
[00:09:48.000 --> 00:09:51.000]  權利沒有責任
[00:09:51.000 --> 00:09:54.000]  這是個死罪
[00:09:54.000 --> 00:09:57.000]  今天我們是在恩典中
[00:09:57.000 --> 00:09:59.000]  我們無論如何
[00:09:59.000 --> 00:10:03.000]  不要落在這個嚴重的錯誤裡面
[00:10:03.000 --> 00:10:07.000]  忘記了我們的責任
[00:10:07.000 --> 00:10:10.000]  生二百年來
[00:10:10.000 --> 00:10:12.000]  恩待了美國
[00:10:12.000 --> 00:10:14.000]  美國在恩典之中
[00:10:14.000 --> 00:10:17.000]  做了一件事
[00:10:17.000 --> 00:10:18.000]  這件事
[00:10:18.000 --> 00:10:20.000]  擔起了他的責任
[00:10:20.000 --> 00:10:23.000]  傳福音
[00:10:23.000 --> 00:10:25.000]  傳福音的大本營
[00:10:25.000 --> 00:10:27.000]  基地是在美國
[00:10:27.000 --> 00:10:31.000]  美國所拆遷出去的宣教士
[00:10:31.000 --> 00:10:35.000]  是世界各國裡面居首位的
[00:10:35.000 --> 00:10:37.000]  美國的宗教會
[00:10:37.000 --> 00:10:40.000]  在廣傳福音的大運動裡面
[00:10:40.000 --> 00:10:41.000]  所付的代價
[00:10:41.000 --> 00:10:44.000]  所付的人力
[00:10:44.000 --> 00:10:46.000]  也是居首位
[00:10:46.000 --> 00:10:48.000]  恩典蒙得最多
[00:10:48.000 --> 00:10:51.000]  責任也盡得最多
[00:10:51.000 --> 00:10:55.000]  這是美國的一個很大的好處
[00:10:55.000 --> 00:10:57.000]  我相信神今天
[00:10:57.000 --> 00:10:59.000]  仍然恩待美國
[00:10:59.000 --> 00:11:02.000]  原因之一就在這裡
[00:11:02.000 --> 00:11:03.000]  美國的教會
[00:11:03.000 --> 00:11:06.000]  過去的二百多年裡面
[00:11:06.000 --> 00:11:08.000]  蒙恩之餘
[00:11:08.000 --> 00:11:10.000]  擔起了責任
[00:11:10.000 --> 00:11:13.000]  符合神的心意
[00:11:13.000 --> 00:11:16.000]  所以神要繼續的使恩
[00:11:16.000 --> 00:11:18.000]  一個不辜負恩典的人
[00:11:18.000 --> 00:11:23.000]  一定繼續蒙更多的恩典
[00:11:23.000 --> 00:11:24.000]  不辜負恩典
[00:11:24.000 --> 00:11:26.000]  就是蒙恩的條件
[00:11:26.000 --> 00:11:30.000]  求神給我們這個條件
[00:11:30.000 --> 00:11:33.000]  在北美洲的華人基督徒
[00:11:33.000 --> 00:11:38.000]  也是站在一個特別蒙恩的地位上
[00:11:38.000 --> 00:11:40.000]  願神在今後的日子
[00:11:40.000 --> 00:11:44.000]  更多的使用蒙恩特別多的
[00:11:44.000 --> 00:11:46.000]  北美洲的華人基督徒
[00:11:46.000 --> 00:11:49.000]  使你們成為赤夫的棲民
[00:11:49.000 --> 00:11:51.000]  在神的手中
[00:11:51.000 --> 00:11:54.000]  使世界許多其他的地區的人
[00:11:54.000 --> 00:11:58.000]  藉著你們得到救恩
[00:11:58.000 --> 00:12:01.000]  得救救人
[00:12:01.000 --> 00:12:03.000]  Saved to save
[00:12:03.000 --> 00:12:06.000]  這是神的計畫
[00:12:06.000 --> 00:12:08.000]  每一個得救恩的人
[00:12:08.000 --> 00:12:11.000]  要做救恩的工作
[00:12:11.000 --> 00:12:13.000]  這樣就得到平衡
[00:12:13.000 --> 00:12:16.000]  恩典和責任配合起來
[00:12:16.000 --> 00:12:19.000]  多麼美好
[00:12:19.000 --> 00:12:24.000]  我們看一看伊斯帖
[00:12:24.000 --> 00:12:27.000]  在成全神的計畫之一這件事上
[00:12:27.000 --> 00:12:29.000]  有幾個要點
[00:12:29.000 --> 00:12:31.000]  我們一同思想
[00:12:31.000 --> 00:12:35.000]  來領受其中屬靈的信息
[00:12:35.000 --> 00:12:39.000]  首先我們看見神的預備
[00:12:39.000 --> 00:12:41.000]  在任何的關頭裡面
[00:12:41.000 --> 00:12:43.000]  每一次的關頭裡面
[00:12:43.000 --> 00:12:47.000]  我們都看見神自己恩典的作為
[00:12:47.000 --> 00:12:49.000]  這是基礎
[00:12:49.000 --> 00:12:51.000]  如果沒有神恩典的作為
[00:12:51.000 --> 00:12:54.000]  其他的一切都談不上
[00:12:54.000 --> 00:12:56.000]  神有祂的預備
[00:12:56.000 --> 00:12:59.000]  伊斯帖記二章十七節
[00:12:59.000 --> 00:13:02.000]  給我們看見在神的安排之下
[00:13:02.000 --> 00:13:06.000]  亞哈雖羅王選中伊斯帖
[00:13:06.000 --> 00:13:10.000]  他做了一個猛寵愛的王侯
[00:13:10.000 --> 00:13:13.000]  這是一個非常重要的準備
[00:13:13.000 --> 00:13:15.000]  神做了這個準備
[00:13:15.000 --> 00:13:19.000]  我們在第六章第一節到第三節看見
[00:13:19.000 --> 00:13:23.000]  有一天不早不遲
[00:13:23.000 --> 00:13:26.000]  亞哈雖羅王晚上睡不著覺
[00:13:26.000 --> 00:13:28.000]  睡不著覺的時候
[00:13:28.000 --> 00:13:30.000]  他沒有想別的事
[00:13:30.000 --> 00:13:32.000]  他就想到要要人
[00:13:32.000 --> 00:13:36.000]  來把歷史的記錄讀給他聽
[00:13:36.000 --> 00:13:39.000]  當然在這個思念以前
[00:13:39.000 --> 00:13:43.000]  一定神為他預備了銀線
[00:13:43.000 --> 00:13:46.000]  使他想到這件事
[00:13:46.000 --> 00:13:48.000]  當他讀歷史的記錄的時候
[00:13:48.000 --> 00:13:52.000]  就想到摩依蓋曾經救了他的命
[00:13:52.000 --> 00:13:56.000]  他就問有沒有賞賜過摩依蓋
[00:13:56.000 --> 00:13:58.000]  這個救命的恩人
[00:13:58.000 --> 00:14:00.000]  他對他做了什麼呢
[00:14:00.000 --> 00:14:03.000]  有沒有報答他的救命之恩呢
[00:14:03.000 --> 00:14:06.000]  查一查沒有
[00:14:06.000 --> 00:14:10.000]  他就起了心意要報答他
[00:14:10.000 --> 00:14:12.000]  多麼奇妙的預備
[00:14:12.000 --> 00:14:15.000]  如果沒有這件事發生
[00:14:15.000 --> 00:14:18.000]  以色列人要被屠殺
[00:14:18.000 --> 00:14:21.000]  被完全的滅種
[00:14:21.000 --> 00:14:23.000]  不遲不早
[00:14:23.000 --> 00:14:28.000]  神安排的何等的恰當
[00:14:28.000 --> 00:14:31.000]  就完成了他的計劃
[00:14:31.000 --> 00:14:33.000]  第二點我們看見
[00:14:33.000 --> 00:14:37.000]  伊斯帖在與神同宮的時候
[00:14:37.000 --> 00:14:40.000]  他不是憑血氣之勇
[00:14:40.000 --> 00:14:42.000]  他不是說我死就死吧
[00:14:42.000 --> 00:14:46.000]  就單單有這樣一個簡單的態度就完了
[00:14:46.000 --> 00:14:48.000]  不是的
[00:14:48.000 --> 00:14:52.000]  他不是憑自己的勇氣
[00:14:52.000 --> 00:14:56.000]  他先做了一個最好的準備
[00:14:56.000 --> 00:15:00.000]  四章十六節的上半節告訴我們
[00:15:00.000 --> 00:15:03.000]  伊斯帖對所有的猶太人說
[00:15:03.000 --> 00:15:07.000]  你們要進食三天三夜
[00:15:07.000 --> 00:15:10.000]  為我禱告
[00:15:10.000 --> 00:15:13.000]  我和我在一起的人
[00:15:13.000 --> 00:15:15.000]  也要照樣做
[00:15:15.000 --> 00:15:17.000]  三天三夜
[00:15:17.000 --> 00:15:19.000]  不吃不喝
[00:15:19.000 --> 00:15:20.000]  進食禱告
[00:15:20.000 --> 00:15:22.000]  仰望神
[00:15:22.000 --> 00:15:24.000]  求神親自的施恩
[00:15:24.000 --> 00:15:26.000]  拯救
[00:15:26.000 --> 00:15:28.000]  他沒有憑血氣
[00:15:28.000 --> 00:15:30.000]  乃是依靠神
[00:15:30.000 --> 00:15:33.000]  他的指望在於神
[00:15:33.000 --> 00:15:38.000]  他依靠那行騎士的神
[00:15:38.000 --> 00:15:40.000]  是無變為有的神
[00:15:40.000 --> 00:15:43.000]  是死人復活的神
[00:15:43.000 --> 00:15:47.000]  我們單單憑勇氣做不成什麼
[00:15:47.000 --> 00:15:49.000]  單單憑個強的心智
[00:15:49.000 --> 00:15:52.000]  做不成淑麟的工作
[00:15:52.000 --> 00:15:55.000]  必須有工作的神
[00:15:55.000 --> 00:16:01.000]  工作的主在那帶領我們幫助我們指揮我們成全我們
[00:16:01.000 --> 00:16:05.000]  我們才能有任何的成就
[00:16:05.000 --> 00:16:08.000]  到了成就的時候我們深深的知道
[00:16:08.000 --> 00:16:10.000]  不是我們自己成就的
[00:16:10.000 --> 00:16:15.000]  乃是成全之神所成就的
[00:16:15.000 --> 00:16:18.000]  神有一個名字在詩篇裡面
[00:16:18.000 --> 00:16:21.000]  就是成全諸事的神
[00:16:21.000 --> 00:16:25.000]  我們的神是成全諸事的神
[00:16:25.000 --> 00:16:28.000]  所以我們把一切的一切
[00:16:28.000 --> 00:16:31.000]  都憑著心心交投在他的手中
[00:16:31.000 --> 00:16:33.000]  第三我們看見
[00:16:33.000 --> 00:16:36.000]  以死鐵的堅強的奉獻的
[00:16:36.000 --> 00:16:39.000]  把生命之於度外的心智
[00:16:39.000 --> 00:16:42.000]  在四章十六節的末聊一句
[00:16:42.000 --> 00:16:46.000]  他說我死就死吧
[00:16:46.000 --> 00:16:49.000]  如果神的旨意是不要救猶太人
[00:16:49.000 --> 00:16:53.000]  那我就死就死吧
[00:16:53.000 --> 00:16:57.000]  這是真正的信心
[00:16:57.000 --> 00:17:00.000]  有一次我讀到十度行傳
[00:17:00.000 --> 00:17:02.000]  十二章記載
[00:17:02.000 --> 00:17:04.000]  雅各被殺
[00:17:04.000 --> 00:17:06.000]  彼得下在監裡
[00:17:06.000 --> 00:17:09.000]  全教會為彼得切切的禱告
[00:17:09.000 --> 00:17:15.000]  我心裡都有一個很寶貴的信息和教訓
[00:17:15.000 --> 00:17:19.000]  我想到當雅各被殺之前
[00:17:19.000 --> 00:17:22.000]  教會的弟兄姊妹有沒有為他禱告
[00:17:22.000 --> 00:17:23.000]  一定有為他禱告
[00:17:23.000 --> 00:17:25.000]  很迫切的禱告
[00:17:25.000 --> 00:17:26.000]  很有信心的禱告
[00:17:26.000 --> 00:17:28.000]  神啊
[00:17:28.000 --> 00:17:30.000]  你能夠救雅各
[00:17:30.000 --> 00:17:33.000]  我們懇求你救雅各
[00:17:33.000 --> 00:17:34.000]  但是當他們禱告的時候
[00:17:34.000 --> 00:17:36.000]  正禱告的時候
[00:17:36.000 --> 00:17:41.000]  雅各被殺的信息就傳來了
[00:17:41.000 --> 00:17:42.000]  受了這個打擊以後
[00:17:42.000 --> 00:17:44.000]  他們還禱告嗎
[00:17:44.000 --> 00:17:46.000]  當摩西跟著下在監牢裡面
[00:17:46.000 --> 00:17:48.000]  他們還禱告嗎
[00:17:48.000 --> 00:17:50.000]  如果他們沒有真的信心
[00:17:50.000 --> 00:17:52.000]  他們會說算了
[00:17:52.000 --> 00:17:53.000]  我們禱告過了
[00:17:53.000 --> 00:17:54.000]  並不是沒有禱告過
[00:17:54.000 --> 00:17:56.000]  我們很懇切的禱告
[00:17:56.000 --> 00:17:58.000]  也有信心禱告
[00:17:58.000 --> 00:18:00.000]  但是雅各還是死了
[00:18:00.000 --> 00:18:02.000]  我們的禱告等於沒有禱告
[00:18:02.000 --> 00:18:05.000]  算了不要費事
[00:18:05.000 --> 00:18:07.000]  他們沒有那樣想
[00:18:07.000 --> 00:18:12.000]  他們的信心是建立在神的族群上
[00:18:12.000 --> 00:18:13.000]  請注意
[00:18:13.000 --> 00:18:15.000]  真正的信心
[00:18:15.000 --> 00:18:17.000]  不是建立在信心的基礎上
[00:18:17.000 --> 00:18:20.000]  不是為信心而信心
[00:18:20.000 --> 00:18:26.000]  真正的信心是建立在神的族群上
[00:18:26.000 --> 00:18:29.000]  他們彼此勸諱
[00:18:29.000 --> 00:18:31.000]  彼此提醒說
[00:18:31.000 --> 00:18:34.000]  雅各死是神的旨意
[00:18:34.000 --> 00:18:37.000]  是他做一個尋道士
[00:18:37.000 --> 00:18:40.000]  戴上尋道士的冠冕
[00:18:40.000 --> 00:18:42.000]  得到賞賜得到榮耀
[00:18:42.000 --> 00:18:47.000]  現在讓我們繼續為彼得禱告吧
[00:18:47.000 --> 00:18:48.000]  他們禱告的時候
[00:18:48.000 --> 00:18:50.000]  神就行了神蹟
[00:18:50.000 --> 00:18:54.000]  把彼得從監牢裡面揪出來
[00:18:54.000 --> 00:18:56.000]  這是真正的信心
[00:18:56.000 --> 00:18:59.000]  以斯帖的信心就是這樣
[00:18:59.000 --> 00:19:01.000]  仰望禱告
[00:19:01.000 --> 00:19:02.000]  進士禱告
[00:19:02.000 --> 00:19:04.000]  三天不吃不喝的禱告
[00:19:04.000 --> 00:19:08.000]  然後說我死就死吧
[00:19:08.000 --> 00:19:10.000]  這兩方面合在一起
[00:19:10.000 --> 00:19:15.000]  就成了最強最強的蜀靈的武器
[00:19:15.000 --> 00:19:18.000]  所以彼得說受苦的心智
[00:19:18.000 --> 00:19:21.000]  是我們蜀靈的武器
[00:19:21.000 --> 00:19:23.000]  哪一個基督徒有了這個武器
[00:19:23.000 --> 00:19:25.000]  他一定打勝仗
[00:19:25.000 --> 00:19:26.000]  不怕受苦的人
[00:19:26.000 --> 00:19:28.000]  撒旦奈何他不得
[00:19:28.000 --> 00:19:32.000]  撒旦用受苦的威嚇
[00:19:32.000 --> 00:19:35.000]  打倒了很多的基督徒
[00:19:35.000 --> 00:19:38.000]  只有有受苦心智的基督徒
[00:19:38.000 --> 00:19:41.000]  能夠在撒旦的面前跨勝
[00:19:41.000 --> 00:19:44.000]  撒旦奈何他不得
[00:19:44.000 --> 00:19:49.000]  他能夠完成神的計畫之一
[00:19:49.000 --> 00:19:54.000]  好我們現在來到第八個關鍵
[00:19:54.000 --> 00:19:55.000]  重建聖殿
[00:19:55.000 --> 00:20:01.000]  造成以色列人忠心的關鍵
[00:20:01.000 --> 00:20:04.000]  以色列人從被蘆之地回來
[00:20:04.000 --> 00:20:07.000]  重新建立他們的信仰生活
[00:20:07.000 --> 00:20:10.000]  建立他們的國家生活
[00:20:10.000 --> 00:20:13.000]  有了他們的忠心
[00:20:13.000 --> 00:20:15.000]  這個忠心的時代
[00:20:15.000 --> 00:20:17.000]  是他們的黃金的時代
[00:20:17.000 --> 00:20:19.000]  在以色列人的歷史裡面
[00:20:19.000 --> 00:20:22.000]  這是個很重要的時期
[00:20:22.000 --> 00:20:25.000]  很有意義的時期
[00:20:25.000 --> 00:20:29.000]  這個時期他們如何的做
[00:20:29.000 --> 00:20:32.000]  就決定了他們的前途
[00:20:32.000 --> 00:20:33.000]  所以這實在是一個
