
[00:00:00.000 --> 00:00:02.880]  我好像很尋味地說完又說
[00:01:50.160 --> 00:01:51.200]  但我覺得
[00:01:51.200 --> 00:01:52.840]  我覺得我可以欣賞
[00:01:52.840 --> 00:01:54.320]  我希望今晚可以用一個欣賞
[00:01:54.320 --> 00:01:56.840]  但我也是可以是相當尖銳的
[00:01:56.840 --> 00:01:58.280]  角度去看
[00:01:58.280 --> 00:02:00.160]  接下來我們要討論的問題
[00:02:00.160 --> 00:02:01.320]  好
[00:02:01.320 --> 00:02:02.320]  我們開始吧
[00:02:02.320 --> 00:02:07.440]  首先我們從一個深度這一點來看
[00:02:07.440 --> 00:02:08.680]  深度
[00:02:08.680 --> 00:02:10.040]  深度我列了兩樣東西
[00:02:10.040 --> 00:02:11.680]  剛才說
[00:02:11.680 --> 00:02:12.520]  第一
[00:02:12.520 --> 00:02:15.480]  這本書有多少個深度
[00:02:15.480 --> 00:02:16.400]  第二
[00:02:16.400 --> 00:02:18.560]  這個深度如果是來自神的話
[00:02:18.560 --> 00:02:22.000]  對人性有一種無窮的指引
[00:02:22.000 --> 00:02:22.840]  意思就是說
[00:02:22.840 --> 00:02:24.120]  你越體會它
[00:02:24.120 --> 00:02:25.000]  越讀下去
[00:02:25.000 --> 00:02:27.400]  越有深刻的理解
[00:02:27.400 --> 00:02:29.240]  和越來越共鳴
[00:02:29.240 --> 00:02:33.280]  它對人性有很深的指引
[00:02:33.280 --> 00:02:35.280]  這種我們說來是深度
[00:02:35.280 --> 00:02:39.880]  當我將這三個經典比對的時候
[00:02:39.880 --> 00:02:44.200]  我不說太多基督教那方面了
[00:02:44.200 --> 00:02:45.800]  基督教的深度
[00:02:45.800 --> 00:02:46.680]  我是指
[00:02:46.680 --> 00:02:48.240]  你在看聖經的時候
[00:02:48.240 --> 00:02:49.000]  你不同年紀
[00:02:49.000 --> 00:02:50.840]  我信耶穌32年
[00:02:50.840 --> 00:02:51.840]  看聖經的時候
[00:02:51.840 --> 00:02:52.720]  越看
[00:02:52.720 --> 00:02:54.400]  我不是故意要讀下去
[00:02:54.400 --> 00:02:55.920]  很多人聽我說到
[00:02:55.920 --> 00:02:57.080]  是聖經裡面的東西
[00:02:57.080 --> 00:02:58.680]  但是精彩的
[00:02:58.680 --> 00:03:00.360]  聖經裡面說到愛受敵
[00:03:00.360 --> 00:03:01.640]  饒恕這些
[00:03:01.640 --> 00:03:02.760]  每過一年
[00:03:02.760 --> 00:03:03.720]  每過一段日子
[00:03:03.720 --> 00:03:06.120]  每多一個經驗人生的體會
[00:03:06.120 --> 00:03:09.720]  就更加明白它裡面的東西越來越深刻
[00:03:09.720 --> 00:03:12.800]  和我十幾二十年前看的不同
[00:03:12.800 --> 00:03:14.400]  所以我可以告訴大家
[00:03:14.400 --> 00:03:16.320]  我說了超過5000篇
[00:03:16.320 --> 00:03:19.160]  大部分都是從聖經的發言而來
[00:03:19.160 --> 00:03:22.600]  這就是我認為聖經的深度
[00:03:22.600 --> 00:03:24.680]  好像聖經裡面的約伯記
[00:03:24.680 --> 00:03:27.720]  對於苦難的理解
[00:03:27.720 --> 00:03:29.000]  我太太過世之後
[00:03:29.000 --> 00:03:31.800]  十年之後我才敢公開講我的講座
[00:03:31.800 --> 00:03:33.680]  講約伯記人生的際遇
[00:03:33.680 --> 00:03:34.560]  苦難
[00:03:34.560 --> 00:03:36.400]  在那十年裡面
[00:03:36.400 --> 00:03:39.160]  我體會了很多人生的痛楚的掙扎
[00:03:39.160 --> 00:03:40.240]  再看約伯記發現
[00:03:40.240 --> 00:03:41.160]  精彩
[00:03:41.160 --> 00:03:42.080]  越來越精彩
[00:03:42.080 --> 00:03:42.840]  你明白嗎?
[00:03:42.840 --> 00:03:44.880]  有一種無窮探索的力量
[00:03:44.880 --> 00:03:46.920]  這個經典就不簡單了
[00:03:46.920 --> 00:03:49.400]  如果你表面膚淺的看了一次
[00:03:49.400 --> 00:03:52.200]  過五年之後人生豐富了再看
[00:03:52.200 --> 00:03:53.120]  原來這麼簡單
[00:03:53.120 --> 00:03:54.400]  做人沒這麼簡單
[00:03:54.400 --> 00:03:56.520]  你就不是一個好的經典
[00:03:56.520 --> 00:03:57.560]  大家明白嗎?
[00:03:57.560 --> 00:03:59.720]  這個就是我所謂的
[00:03:59.720 --> 00:04:04.040]  對經典的深刻要求的了解
[00:04:04.040 --> 00:04:05.640]  那我就
[00:04:05.640 --> 00:04:07.960]  好了
[00:04:07.960 --> 00:04:08.760]  開始了
[00:04:08.760 --> 00:04:10.160]  講其他宗教了
[00:04:10.160 --> 00:04:12.880]  我先講古蘭經
[00:04:12.880 --> 00:04:16.040]  古蘭經
[00:04:16.040 --> 00:04:17.000]  我一直看的時候
[00:04:17.000 --> 00:04:19.680]  我講我自己靈修的體會
[00:04:19.680 --> 00:04:20.960]  我一直看的時候
[00:04:20.960 --> 00:04:26.040]  我感覺到古蘭經有相當深刻的人生的體驗
[00:04:26.040 --> 00:04:28.200]  這個無可否認
[00:04:28.200 --> 00:04:32.240]  我自己看完之後
[00:04:32.240 --> 00:04:35.480]  起碼對穆罕默德這位人士
[00:04:35.480 --> 00:04:37.640]  有一個相當的敬佩
[00:04:37.640 --> 00:04:39.440]  我不想其他人
[00:04:39.440 --> 00:04:41.240]  好像有些基督徒這麼說
[00:04:41.240 --> 00:04:43.960]  穆罕默德有很多個老婆等等
[00:04:43.960 --> 00:04:46.760]  如果你看回他當時的文化背景
[00:04:46.760 --> 00:04:51.320]  他對婚姻的尊重和操守
[00:04:51.320 --> 00:04:53.000]  是比當時的文化高的
[00:04:53.000 --> 00:04:54.800]  對於當時的文化是一個改革
[00:04:54.800 --> 00:04:57.080]  這個無可否認
[00:04:57.080 --> 00:05:00.160]  裡面還有很多很深刻的體會
[00:05:00.160 --> 00:05:04.440]  比如說醉酒和賭錢
[00:05:04.440 --> 00:05:08.240]  醉酒賭錢在二章二十一十九節所說
[00:05:08.240 --> 00:05:11.120]  他說醉酒和賭錢是不好的
[00:05:12.120 --> 00:05:15.800]  他說你們問關於醉酒和賭博的律例
[00:05:15.800 --> 00:05:19.000]  你說這兩件事都包含著大的罪
[00:05:19.000 --> 00:05:22.400]  但是對於世人也有很多的利益
[00:05:22.400 --> 00:05:27.120]  不過這兩件事的罪比較利益大
[00:05:27.120 --> 00:05:30.160]  我覺得這句話很有智慧
[00:05:30.160 --> 00:05:33.560]  就是說你不可以說賭錢沒有利益
[00:05:33.560 --> 00:05:36.080]  否則今天馬會也做不到這麼多事情
[00:05:36.080 --> 00:05:37.560]  是不是
[00:05:37.560 --> 00:05:39.680]  馬會賭錢的
[00:05:39.680 --> 00:05:42.080]  但是為什麼不好呢
[00:05:42.080 --> 00:05:44.640]  因為他所產生出來的罪
[00:05:44.640 --> 00:05:47.520]  比他所產生出來的利益大
[00:05:47.520 --> 00:05:50.080]  所以我們不要他
[00:05:50.080 --> 00:05:57.240]  這些理解和智慧我覺得相當深刻
[00:05:57.240 --> 00:05:58.240]  《摩門經》
[00:05:58.240 --> 00:06:04.320]  當我從頭一直看
[00:06:04.320 --> 00:06:09.080]  我看完他們的解經書
[00:06:09.080 --> 00:06:11.160]  已經出了光碟
[00:06:11.160 --> 00:06:13.880]  當我一直看的時候
[00:06:13.880 --> 00:06:17.520]  我想說一件事
[00:06:17.520 --> 00:06:21.200]  那些我很感動的說話在《摩門經》看到的
[00:06:21.200 --> 00:06:24.760]  基本上都是來自聖經的教訓
[00:06:24.760 --> 00:06:31.160]  因為《摩門經》裡面引用了相當多的聖經
[00:06:31.160 --> 00:06:33.440]  尤其是很多耶穌的說話
[00:06:33.440 --> 00:06:35.360]  這個很奇怪,我們等一下再討論歷史的問題
[00:06:35.360 --> 00:06:39.440]  因為《摩門經》寫的時候的金翼片是
[00:06:39.440 --> 00:06:41.160]  耶穌之前的幾百年
[00:06:41.160 --> 00:06:44.160]  但是他說了很多耶穌的一整段一整段抄下去
[00:06:44.160 --> 00:06:45.520]  很奇怪
[00:06:45.520 --> 00:06:49.320]  耶穌出生之前幾百年登山補訓一整段抄下去
[00:06:49.320 --> 00:06:50.680]  很感動的登山補訓
[00:06:50.680 --> 00:06:52.320]  不過對不起來自《瑪雷福音》
[00:06:52.320 --> 00:06:53.840]  不是來自《摩門經》
[00:06:53.840 --> 00:06:55.840]  我就
[00:06:55.840 --> 00:06:57.440]  比如說
[00:06:57.440 --> 00:06:59.920]  一些比較偉大的講詞
[00:06:59.920 --> 00:07:02.880]  在摩塞亞書裡面第二章
[00:07:02.880 --> 00:07:05.800]  第五章講的是King Benjamin
[00:07:05.800 --> 00:07:09.200]  班傑文對群眾講的演詞
[00:07:09.200 --> 00:07:12.000]  應該是信仰各方面最好的
[00:07:12.000 --> 00:07:14.880]  教導他們如何做一個好的宗教信仰的人
[00:07:14.880 --> 00:07:16.280]  我就詳細研究演詞
[00:07:16.280 --> 00:07:20.320]  然後比對所羅門王的大衛的獻詞
[00:07:20.320 --> 00:07:21.720]  其他的說話
[00:07:21.720 --> 00:07:22.880]  到結果的時候
[00:07:22.880 --> 00:07:24.120]  我自己很坦白說
[00:07:24.120 --> 00:07:26.640]  其中大部分真的令我感動的
[00:07:26.640 --> 00:07:28.760]  都不是來自有什麼特別
[00:07:28.760 --> 00:07:31.760]  單屬於摩門教的特色
[00:07:31.760 --> 00:07:33.800]  而是來自聖經的信仰
[00:07:33.800 --> 00:07:34.840]  我想發出一個挑戰
[00:07:34.840 --> 00:07:36.600]  如果你是摩門教徒
[00:07:36.600 --> 00:07:38.360]  如果你能夠找到一個
[00:07:38.360 --> 00:07:41.960]  令你很感動很精彩很深刻人生的體會
[00:07:41.960 --> 00:07:43.320]  又不是來自聖經的
[00:07:43.320 --> 00:07:44.200]  在摩門經看到的
[00:07:44.200 --> 00:07:45.280]  請你一會寫上來給我
[00:07:45.280 --> 00:07:47.800]  我一定幫你讀出來
[00:07:47.800 --> 00:07:49.880]  這個挑戰是挺大膽的
[00:07:49.880 --> 00:07:51.160]  你找一個
[00:07:51.160 --> 00:07:52.480]  你不要找那些聖經有的東西
[00:07:52.480 --> 00:07:54.560]  因為摩門經裡面引了很多人說
[00:07:54.560 --> 00:07:55.680]  以塞亞書
[00:07:55.680 --> 00:07:58.440]  以塞亞書53章是照抄下去的
[00:07:58.440 --> 00:07:59.520]  那時候
[00:07:59.520 --> 00:08:00.880]  那時候你說很感動啊
[00:08:00.880 --> 00:08:01.640]  耶穌基督那些
[00:08:01.640 --> 00:08:02.720]  你不要告訴我
[00:08:02.720 --> 00:08:03.760]  那些是聖經有的
[00:08:03.760 --> 00:08:05.040]  那些不是單單屬於摩門經
[00:08:05.040 --> 00:08:06.880]  你寫一個是摩門經才有的
[00:08:06.880 --> 00:08:08.760]  其他聖經完全沒有的
[00:08:08.760 --> 00:08:09.920]  而令你很深刻感動
[00:08:09.920 --> 00:08:11.520]  剛才我說的約伯記
[00:08:11.520 --> 00:08:12.880]  或者好像傳道書那種
[00:08:12.880 --> 00:08:14.880]  對人生的虛幻
[00:08:14.880 --> 00:08:16.000]  那種荒謬
[00:08:16.000 --> 00:08:17.880]  但是對背後的積極性
[00:08:17.880 --> 00:08:18.920]  那種深刻的體會
[00:08:18.920 --> 00:08:20.680]  有這類羅馬書第七章
[00:08:20.680 --> 00:08:21.560]  對人性的掙扎
[00:08:21.560 --> 00:08:24.240]  那類這麼深刻的寫作
[00:08:24.240 --> 00:08:25.360]  在摩門經你找到
[00:08:25.360 --> 00:08:26.480]  而不是來自聖經的話
[00:08:26.480 --> 00:08:27.560]  你告訴我
[00:08:27.560 --> 00:08:28.320]  我找不到
[00:08:28.320 --> 00:08:29.320]  對不起
[00:08:29.320 --> 00:08:32.320]  好了
[00:08:32.320 --> 00:08:34.120]  第二
[00:08:34.120 --> 00:08:36.200]  正確性
[00:08:36.200 --> 00:08:38.200]  這個我花多一點時間去說
[00:08:38.200 --> 00:08:42.040]  正確性我提出了兩個要求
[00:08:42.040 --> 00:08:43.240]  消極來說就是
[00:08:43.240 --> 00:08:44.640]  它要是
[00:08:44.640 --> 00:08:45.560]  consistent
[00:08:45.560 --> 00:08:47.560]  就是不可以互相矛盾
[00:08:47.560 --> 00:08:48.320]  第二
[00:08:48.320 --> 00:08:49.560]  積極來說
[00:08:49.560 --> 00:08:51.240]  它是有一個
[00:08:51.240 --> 00:08:54.560]  經文和經文之間很深刻的
[00:08:54.560 --> 00:08:55.760]  對比
[00:08:55.760 --> 00:08:56.560]  就是說
[00:08:56.560 --> 00:08:57.560]  你
[00:08:57.560 --> 00:08:59.480]  聖經比較複雜的
[00:08:59.480 --> 00:09:00.280]  其實
[00:09:00.280 --> 00:09:00.800]  好了
[00:09:00.800 --> 00:09:02.800]  我們先說一致性的問題
[00:09:02.800 --> 00:09:05.000]  因為聖經
[00:09:05.000 --> 00:09:06.880]  和摩門經
[00:09:06.880 --> 00:09:08.480]  和古蘭經不同
[00:09:08.480 --> 00:09:11.960]  聖經是更難一致的
[00:09:11.960 --> 00:09:13.320]  不自相矛盾的
[00:09:13.320 --> 00:09:14.120]  因為
[00:09:14.120 --> 00:09:16.080]  摩門經
[00:09:16.080 --> 00:09:19.000]  起碼無論它怎麼翻譯也好
[00:09:19.000 --> 00:09:20.640]  來自一個人的手筆
[00:09:20.640 --> 00:09:22.520]  在三年之內完成
[00:09:22.520 --> 00:09:23.800]  那個consistency
[00:09:23.800 --> 00:09:25.800]  那個自相配搭是容易很多的
[00:09:25.800 --> 00:09:26.600]  剛剛說的
[00:09:26.600 --> 00:09:27.800]  金庸也可以
[00:09:27.800 --> 00:09:29.160]  曹雪芹也可以
[00:09:29.160 --> 00:09:29.840]  是不是?
[00:09:29.840 --> 00:09:30.720]  他寫一本書
[00:09:30.720 --> 00:09:31.640]  幾百個人物
[00:09:31.640 --> 00:09:33.120]  起碼一百多二百個人物
[00:09:33.120 --> 00:09:35.240]  互相之間都不會有錯漠
[00:09:35.240 --> 00:09:36.640]  這個容易很多
[00:09:36.640 --> 00:09:38.760]  聖經大家都知道了
[00:09:38.760 --> 00:09:41.640]  聖經
[00:09:41.640 --> 00:09:43.400]  作者超過四十個
[00:09:43.400 --> 00:09:45.240]  大家都很熟悉這些背景
[00:09:45.240 --> 00:09:46.920]  有完全不同的人
[00:09:46.920 --> 00:09:50.320]  經歷了大概接近1600年的時間裡面
[00:09:50.320 --> 00:09:51.720]  寫成的
[00:09:51.720 --> 00:09:54.320]  四十個不自相的作者
[00:09:54.320 --> 00:09:56.680]  有皇帝有農夫
[00:09:56.680 --> 00:09:58.960]  有哲學家也有漁夫
[00:09:58.960 --> 00:10:01.520]  他寫的地點和心情完全不同
[00:10:01.520 --> 00:10:03.360]  有些在曠野漂流的時候
[00:10:03.360 --> 00:10:04.840]  很慘的情況下寫的
[00:10:04.840 --> 00:10:07.120]  有些是在皇宮裡面享受世界所寫成的
[00:10:07.120 --> 00:10:08.880]  有些在監獄裡面寫的
[00:10:08.880 --> 00:10:10.800]  有些是旅遊的時候
[00:10:10.800 --> 00:10:11.680]  傳道的時候
[00:10:11.680 --> 00:10:13.920]  到處奔波的時候
[00:10:13.920 --> 00:10:14.520]  去寫的
[00:10:14.520 --> 00:10:16.000]  有些是行軍當中寫的
[00:10:16.000 --> 00:10:18.480]  有些是在一個孤島裡面寫的
[00:10:18.480 --> 00:10:19.400]  比如啟示錄
[00:10:21.080 --> 00:10:22.200]  地點不同
[00:10:22.200 --> 00:10:23.360]  心情不同
[00:10:23.360 --> 00:10:25.360]  他用的文字有三個
[00:10:25.360 --> 00:10:27.440]  舊約主要是希伯來文
[00:10:27.440 --> 00:10:29.440]  新約主要是希臘文
[00:10:29.440 --> 00:10:32.680]  然後還加上舊約裡面當時通俗的阿蘭文
[00:10:32.680 --> 00:10:34.880]  不同的文字
[00:10:34.880 --> 00:10:35.920]  不同的背景
[00:10:35.920 --> 00:10:37.560]  簡單來講
[00:10:37.560 --> 00:10:39.640]  本身湊在一起
[00:10:39.640 --> 00:10:42.960]  而沒有互相矛盾
[00:10:42.960 --> 00:10:44.040]  已經是神蹟了
[00:10:44.040 --> 00:10:45.320]  大家明白了嗎?
[00:10:45.320 --> 00:10:47.840]  古蘭經呢
[00:10:47.840 --> 00:10:50.080]  古蘭經通過了二十三年
[00:10:50.080 --> 00:10:56.520]  不過都是來自一位作者的口和筆
[00:10:56.520 --> 00:10:58.400]  筆是另外一個討論
[00:10:58.400 --> 00:11:00.480]  等一下我們問有沒有筆錄
[00:11:00.480 --> 00:11:01.920]  但是無論如何
[00:11:01.920 --> 00:11:03.320]  大家明白
[00:11:03.320 --> 00:11:06.760]  就算是常識來講
[00:11:06.760 --> 00:11:08.280]  聖經應該有很多錯誤的
[00:11:08.280 --> 00:11:10.560]  應該有很多誤互相銜接的
[00:11:10.560 --> 00:11:11.560]  而大家都知道
[00:11:11.560 --> 00:11:13.000]  聖經的互相銜接性
[00:11:13.000 --> 00:11:15.440]  我今天不會詳細跟大家再講
[00:11:15.440 --> 00:11:16.600]  因為大家作為基督徒
[00:11:16.600 --> 00:11:17.880]  你已經看過很多書
[00:11:17.880 --> 00:11:18.920]  你就知道
[00:11:19.040 --> 00:11:21.320]  最簡單的一本比較舊的
[00:11:21.320 --> 00:11:23.320]  就是《Evidence that Demands a Verdict》
[00:11:23.320 --> 00:11:26.560]  就是George McDougall所寫的
[00:11:26.560 --> 00:11:29.080]  中文翻譯叫做《鐵證代判》
[00:11:29.080 --> 00:11:31.720]  裡面已經講了很多
[00:11:31.720 --> 00:11:34.160]  聖經裡面奇妙的互相銜接
[00:11:34.160 --> 00:11:36.760]  比如《創世記》第一章裡面
[00:11:36.760 --> 00:11:39.560]  講到人犯罪之後的生命樹
[00:11:39.560 --> 00:11:43.240]  和生命的門封閉
[00:11:43.240 --> 00:11:45.600]  到《啟示錄》最後就出來了
[00:11:45.600 --> 00:11:46.720]  生命樹的門
[00:11:46.720 --> 00:11:49.040]  在他讀舊約裡面看
[00:11:49.040 --> 00:11:50.040]  不是這麼簡單
[00:11:50.040 --> 00:11:51.800]  當時他在荒島裡面
[00:11:51.800 --> 00:11:54.520]  還有很多互相的對應
[00:11:54.520 --> 00:11:56.400]  深入研究聖經
[00:11:56.400 --> 00:11:59.120]  是令你驚訝的
[00:11:59.120 --> 00:12:01.240]  等一下我會跟大家再講
[00:12:01.240 --> 00:12:03.920]  現在我們講的就是互相的配搭
[00:12:03.920 --> 00:12:05.040]  但是最基本的第一
[00:12:05.040 --> 00:12:09.560]  他不可以有很嚴重的錯誤
[00:12:09.560 --> 00:12:12.320]  和互相不對應的地方
[00:12:13.360 --> 00:12:16.880]  那究竟我應該怎麼講呢
[00:12:16.880 --> 00:12:21.040]  我先上《摩門經》來講一講
[00:12:21.040 --> 00:12:26.680]  我很坦白講
[00:12:26.680 --> 00:12:33.960]  《摩門經》的錯誤點相當多
[00:12:33.960 --> 00:12:35.840]  我很謹慎地講
[00:12:35.840 --> 00:12:38.640]  對不起我要講我研究的結果
[00:12:38.640 --> 00:12:41.840]  相當多
[00:12:42.440 --> 00:12:44.120]  1830年
[00:12:44.120 --> 00:12:46.240]  當它出版的時候
[00:12:46.240 --> 00:12:48.000]  剛剛講了
[00:12:48.000 --> 00:12:51.360]  宣稱《摩門經》是從這個金頁片直接翻譯的
[00:12:51.360 --> 00:12:52.960]  靠神的靈翻譯出來的
[00:12:52.960 --> 00:12:54.000]  應該是很絕對的
[00:12:54.000 --> 00:12:55.560]  每一句都是神的話
[00:12:55.560 --> 00:12:58.960]  但是有相當疑點和誤點在這裡
[00:12:58.960 --> 00:12:59.760]  第一
[00:12:59.760 --> 00:13:04.520]  現在我們手頭有1830年的第一版
[00:13:04.520 --> 00:13:05.480]  出版了
[00:13:05.480 --> 00:13:07.840]  幸好我們還有這個版本
[00:13:07.840 --> 00:13:09.840]  你在炎湖城裡面可以找到
[00:13:09.840 --> 00:13:11.840]  在West Temple裡面
[00:13:12.200 --> 00:13:14.680]  號碼是1350S
[00:13:14.680 --> 00:13:15.960]  微影
[00:13:15.960 --> 00:13:16.960]  有
[00:13:16.960 --> 00:13:18.360]  你看那個版
[00:13:18.360 --> 00:13:23.280]  和現在《摩門經》那個版的對比裡面
[00:13:23.280 --> 00:13:25.040]  你發覺
[00:13:25.040 --> 00:13:27.880]  自從第一版出了之後
[00:13:27.880 --> 00:13:29.680]  到第二版
[00:13:29.680 --> 00:13:32.480]  只不過是七年之後的第二版
[00:13:32.480 --> 00:13:34.480]  已經修改了幾百處
[00:13:34.480 --> 00:13:35.400]  到現在
[00:13:35.400 --> 00:13:38.560]  是修改了超過4000處
[00:13:38.560 --> 00:13:40.600]  這個純粹是事實
[00:13:40.720 --> 00:13:41.480]  你可以對比
[00:13:41.480 --> 00:13:44.760]  你對比第一版1830年和現在1982年版
[00:13:44.760 --> 00:13:45.360]  你就對比
[00:13:45.360 --> 00:13:46.920]  一邊對比一邊對英文
[00:13:46.920 --> 00:13:47.680]  他說
[00:13:47.680 --> 00:13:49.040]  他用英文寫
[00:13:49.040 --> 00:13:51.080]  而問題就是
[00:13:51.080 --> 00:13:53.920]  文法為什麼要改這麼多呢?
[00:13:53.920 --> 00:13:55.200]  他自己為什麼要改這麼多呢?
[00:13:55.200 --> 00:13:57.040]  自己《摩門經》教育要改這麼多呢?
[00:13:57.040 --> 00:13:59.080]  因為文字相當劣
[00:13:59.080 --> 00:14:00.120]  對不起我這麼說
[00:14:00.120 --> 00:14:01.880]  多麼劣
[00:14:01.880 --> 00:14:04.280]  它的文法相當多錯
[00:14:04.280 --> 00:14:06.440]  連我不是美國人
[00:14:06.440 --> 00:14:08.600]  我也看過很多錯
[00:14:08.800 --> 00:14:12.120]  很多時候它的was應該是were的
[00:14:12.120 --> 00:14:14.560]  比如他說
[00:14:14.560 --> 00:14:16.840]  It were easy to get them
[00:14:16.840 --> 00:14:19.360]  I were about to write them
[00:14:19.360 --> 00:14:21.440]  你明白嗎?
[00:14:21.440 --> 00:14:23.280]  稍微懂英文的都知道
[00:14:23.280 --> 00:14:25.040]  不是I were about to write them
[00:14:25.040 --> 00:14:26.280]  那就
[00:14:26.280 --> 00:14:27.800]  還有
[00:14:27.800 --> 00:14:29.840]  They was angry with me
[00:14:29.840 --> 00:14:32.480]  這是1830年版
[00:14:32.480 --> 00:14:33.320]  現在改了
[00:14:33.320 --> 00:14:34.480]  現在改了
[00:14:34.480 --> 00:14:35.600]  不過我可以找回給你的
[00:14:35.600 --> 00:14:36.440]  如果你有興趣
[00:14:36.440 --> 00:14:37.880]  還有呢
[00:14:38.640 --> 00:14:40.120]  Participle
[00:14:40.120 --> 00:14:42.920]  就是加ing前面加個a字
[00:14:42.920 --> 00:14:45.520]  不是一次
[00:14:45.520 --> 00:14:47.600]  很多次是這樣出現
[00:14:47.600 --> 00:14:50.000]  Armond and Lemony was
[00:14:50.000 --> 00:14:52.040]  a journeying
[00:14:52.040 --> 00:14:54.200]  應該was journeying
[00:14:54.200 --> 00:14:55.360]  一路這樣去旅行
[00:14:55.360 --> 00:14:57.000]  叫做a journeying
[00:14:57.000 --> 00:14:58.000]  He found
[00:14:58.000 --> 00:14:59.520]  一個民族
[00:14:59.520 --> 00:15:00.320]  Mulocki
[00:15:00.320 --> 00:15:01.560]  a preaching
[00:15:01.560 --> 00:15:04.920]  He found him preaching應該是
[00:15:04.920 --> 00:15:08.160]  還有呢
[00:15:08.160 --> 00:15:10.160]  英文是arrived
[00:15:10.160 --> 00:15:11.400]  大家知道應該是
[00:15:11.400 --> 00:15:12.720]  到達
[00:15:12.720 --> 00:15:14.520]  arived
[00:15:14.520 --> 00:15:16.320]  他寫了arriven
[00:15:16.320 --> 00:15:17.120]  v-e-n
[00:15:17.120 --> 00:15:18.200]  沒有這樣的英文
[00:15:18.200 --> 00:15:20.920]  還有一些很糟糕的
[00:15:20.920 --> 00:15:23.320]  我們叫做比較粗俗的英文
[00:15:23.320 --> 00:15:24.800]  其實不應該出現
[00:15:24.800 --> 00:15:27.120]  就是no和any
[00:15:27.120 --> 00:15:29.720]  就好像我們今天說thank you
[00:15:29.720 --> 00:15:31.000]  你明白我的意思嗎?
[00:15:31.000 --> 00:15:36.280]  你在美國你就知道一些階層會喜歡這樣說
[00:15:36.320 --> 00:15:39.640]  I don't have nothing
