
[00:00:00.000 --> 00:00:01.880]  今天和大家分享一個訊息
[00:06:13.840 --> 00:06:16.120]  但我自己心裏面的體會就是
[00:06:16.120 --> 00:06:19.920]  這個不是神所喜悅的敬拜
[00:06:19.920 --> 00:06:22.040]  是人所喜歡的方式
[00:06:22.040 --> 00:06:26.520]  但不是神所喜歡的一種敬拜的態度
[00:06:26.520 --> 00:06:28.080]  你想想
[00:06:28.080 --> 00:06:31.640]  有些朋友說幫你慶祝生日
[00:06:31.640 --> 00:06:35.520]  一群朋友就帶了很多食物來你家
[00:06:35.520 --> 00:06:38.000]  你會很開心
[00:06:38.000 --> 00:06:39.840]  然後他帶了很多唱機來
[00:06:39.840 --> 00:06:41.120]  一大部唱機
[00:06:41.120 --> 00:06:43.080]  在你家播放很多音樂
[00:06:43.080 --> 00:06:44.480]  播放他們最喜歡的音樂
[00:06:44.480 --> 00:06:46.560]  不過不是你喜歡的
[00:06:46.560 --> 00:06:48.320]  不斷吃東西
[00:06:48.320 --> 00:06:52.160]  很開心 但忘記了你
[00:06:52.160 --> 00:06:53.400]  你想想 咦?
[00:06:53.400 --> 00:06:57.040]  是我的生日 你們在幹什麼?
[00:06:57.040 --> 00:06:58.000]  他們不理那麼多
[00:06:58.000 --> 00:06:59.880]  只是唱他們的歌 吃他們的東西
[00:06:59.880 --> 00:07:01.880]  然後完了之後 再見 走了
[00:07:01.880 --> 00:07:03.640]  剩下一堆骯髒垃圾
[00:07:03.640 --> 00:07:05.880]  你就自己收拾
[00:07:05.880 --> 00:07:09.120]  這個生日會是否你所喜歡的呢?
[00:07:09.120 --> 00:07:11.640]  當然你知道不是
[00:07:11.640 --> 00:07:13.080]  因此你知道
[00:07:13.080 --> 00:07:14.760]  去到敬拜的時候要問
[00:07:14.760 --> 00:07:18.080]  究竟主喜歡我怎樣來敬拜
[00:07:18.080 --> 00:07:21.000]  然後去按祂所喜歡的
[00:07:21.000 --> 00:07:24.920]  希伯來書第十三章第十一節
[00:07:24.920 --> 00:07:27.240]  提到在舊約的時候
[00:07:27.240 --> 00:07:29.600]  那種的憲制是怎樣
[00:07:29.600 --> 00:07:30.960]  第十一節說
[00:07:30.960 --> 00:07:32.960]  原來生畜的血
[00:07:32.960 --> 00:07:37.800]  被大祭司帶入聖所作贖罪祭
[00:07:37.800 --> 00:07:41.760]  生畜的身子被燒在營外
[00:07:41.760 --> 00:07:45.440]  在舊約有很多具體的憲制方式
[00:07:45.440 --> 00:07:48.360]  但整個憲制背後是律法
[00:07:48.360 --> 00:07:53.360]  而律法最重要的一部分的意思是
[00:07:53.360 --> 00:07:59.720]  人靠著自己遵行律法去討實的歡喜
[00:07:59.720 --> 00:08:02.960]  這是律法裏面一個最基本的精神
[00:08:02.960 --> 00:08:04.240]  是人要自己努力
[00:08:04.240 --> 00:08:06.440]  不斷來警覺
[00:08:06.440 --> 00:08:08.240]  去做一些應做的事情
[00:08:08.240 --> 00:08:10.240]  要得神的歡喜
[00:08:10.240 --> 00:08:11.680]  但在新約的時候
[00:08:11.680 --> 00:08:15.000]  人知道不可以再靠自己
[00:08:15.000 --> 00:08:18.320]  因此主耶穌的救恩就臨到
[00:08:18.320 --> 00:08:20.200]  很清楚聖經在新約裏面提及
[00:08:20.200 --> 00:08:21.720]  主耶穌來到的時候
[00:08:21.720 --> 00:08:24.200]  祂自己提醒我們
[00:08:24.200 --> 00:08:27.120]  是祂成就救恩
[00:08:27.120 --> 00:08:29.720]  人承認自己的不足
[00:08:29.720 --> 00:08:34.200]  因此憑信心去接受救恩
[00:08:34.200 --> 00:08:37.400]  不是我們能夠做些什麼去賺取救恩
[00:08:37.400 --> 00:08:41.000]  只是憑著耶穌基督的恩典
[00:08:41.000 --> 00:08:43.320]  因此十三章第十節
[00:08:43.320 --> 00:08:45.200]  你看前面一節
[00:08:45.200 --> 00:08:48.120]  就提及到有一個新約的祭壇
[00:08:48.120 --> 00:08:50.400]  我們有一祭壇
[00:08:50.400 --> 00:08:53.480]  上面的祭物是什麼呢?
[00:08:53.480 --> 00:08:55.400]  就是主耶穌自己
[00:08:55.400 --> 00:08:58.240]  上面的祭物是那些在帳幕中
[00:08:58.240 --> 00:08:59.520]  說的是舊約
[00:08:59.520 --> 00:09:03.000]  「公職的人不可同吃的」
[00:09:03.000 --> 00:09:05.280]  這個祭壇所獻上的祭品
[00:09:05.280 --> 00:09:06.800]  不是牛羊生畜
[00:09:06.800 --> 00:09:09.680]  而是主耶穌自己成為祭品
[00:09:09.680 --> 00:09:11.800]  為我們獻上
[00:09:11.800 --> 00:09:12.760]  而公職的人
[00:09:12.760 --> 00:09:18.240]  當時說的是那些不信主耶穌的猶太人
[00:09:18.240 --> 00:09:22.960]  他們不能夠來到這個新約的祭壇前面
[00:09:22.960 --> 00:09:23.400]  沒錯
[00:09:23.400 --> 00:09:26.080]  可能他們可以得到一些生畜的祭品
[00:09:26.080 --> 00:09:28.840]  甚至祭師可以吃這些祭品
[00:09:28.840 --> 00:09:32.480]  但他們得不到那種贖名的好處
[00:09:32.480 --> 00:09:34.880]  而唯有憑著恩典
[00:09:34.880 --> 00:09:37.120]  你看看第九節
[00:09:37.120 --> 00:09:39.280]  前面第九節
[00:09:39.280 --> 00:09:40.880]  中間一句話說
[00:09:40.880 --> 00:09:43.680]  因為人心靠什麼?
[00:09:43.680 --> 00:09:47.640]  靠恩德堅固才是好的
[00:09:47.640 --> 00:09:50.480]  不是靠那些食物的規條
[00:09:50.480 --> 00:09:51.640]  是憑著恩典
[00:09:51.640 --> 00:09:54.000]  我們可以到主耶穌的面前
[00:09:54.000 --> 00:09:56.040]  領受祂的救恩
[00:09:56.040 --> 00:09:57.240]  因此弟兄姊妹
[00:09:57.240 --> 00:09:58.880]  神所喜悅的
[00:09:58.880 --> 00:10:03.160]  就是人到祂的面前放下他自己
[00:10:03.160 --> 00:10:05.920]  去清楚去高舉恩典
[00:10:05.920 --> 00:10:07.880]  一切都是恩典
[00:10:07.880 --> 00:10:09.320]  是神自己的工作
[00:10:09.320 --> 00:10:12.040]  我們沒有什麼可誇的地方
[00:10:12.040 --> 00:10:14.320]  因此帶著一個謙卑的心靈
[00:10:14.320 --> 00:10:15.960]  來讚美祂
[00:10:15.960 --> 00:10:18.160]  去尊崇祂
[00:10:18.160 --> 00:10:20.120]  因此來到神的殿當中
[00:10:20.120 --> 00:10:22.720]  我們不需要去裝作
[00:10:22.720 --> 00:10:24.080]  有首詩歌說
[00:10:24.080 --> 00:10:26.720]  「照我的本相」
[00:10:26.720 --> 00:10:27.880]  按照我的本相
[00:10:27.880 --> 00:10:28.640]  神知道的
[00:10:28.640 --> 00:10:30.360]  不需要去粉飾它
[00:10:30.360 --> 00:10:30.960]  我說沒有錯
[00:10:30.960 --> 00:10:32.520]  我是軟弱的
[00:10:32.520 --> 00:10:35.840]  但是主耶穌拯救我
[00:10:35.840 --> 00:10:37.240]  所以說到
[00:10:37.240 --> 00:10:40.440]  有兩個人去到神的面前
[00:10:40.440 --> 00:10:43.040]  一個是法利賽人說
[00:10:43.040 --> 00:10:46.240]  「神啊 你知道我一週禁食兩次」
[00:10:46.240 --> 00:10:48.880]  「我又怎樣去捐獻十分之一」
[00:10:48.880 --> 00:10:51.920]  「我又怎樣去周濟窮人等等」
[00:10:51.920 --> 00:10:54.800]  但另一個是誰呢?
[00:10:54.800 --> 00:10:56.760]  是那個瑞利
[00:10:56.760 --> 00:10:57.600]  他來到的時候
[00:10:57.600 --> 00:11:00.000]  只說了一句話
[00:11:00.000 --> 00:11:04.640]  「神啊 開恩可憐我這個罪人」
[00:11:04.640 --> 00:11:07.360]  這是神所喜悅的敬拜
[00:11:07.360 --> 00:11:10.720]  不是叫你勉強地否定自己
[00:11:10.720 --> 00:11:11.560]  不是
[00:11:11.560 --> 00:11:13.720]  只是按照你自己真實的本相
[00:11:13.720 --> 00:11:15.320]  誠實到神面前
[00:11:15.320 --> 00:11:17.600]  不再誇自己
[00:11:17.600 --> 00:11:20.200]  只是說一切都是因典
[00:11:20.200 --> 00:11:21.840]  一切都是因典
[00:11:21.840 --> 00:11:23.120]  因此新約的祭壇
[00:11:23.120 --> 00:11:26.360]  就是在神面前專一地敬拜神
[00:11:26.360 --> 00:11:30.240]  不是誇人的工作
[00:11:30.240 --> 00:11:32.280]  不知道大家有沒有去過一些
[00:11:32.280 --> 00:11:36.240]  大型的聖堂來崇拜
[00:11:36.240 --> 00:11:38.240]  如果你去過一些歐洲地方旅行
[00:11:38.240 --> 00:11:40.240]  很多所謂的教堂
[00:11:40.240 --> 00:11:43.480]  一些座堂的教會
[00:11:43.480 --> 00:11:44.200]  這些教堂
[00:11:44.200 --> 00:11:46.120]  有些地方可能沒有什麼人敬拜
[00:11:46.120 --> 00:11:49.160]  不過做了一個遊客的觀光點
[00:11:49.160 --> 00:11:51.160]  有沒有試過去觀光?
[00:11:51.160 --> 00:11:52.080]  我試過有一次
[00:11:52.080 --> 00:11:55.080]  去到這些大教堂來崇拜
[00:11:55.080 --> 00:11:56.600]  人數很少
[00:11:56.600 --> 00:11:58.600]  但我發覺坐下來的時候
[00:11:58.600 --> 00:12:02.040]  很多人都是不斷地轉頭
[00:12:02.040 --> 00:12:03.160]  不斷地看
[00:12:03.160 --> 00:12:06.600]  你知道為什麼嗎?
[00:12:06.600 --> 00:12:08.200]  因為他來到崇拜的時候
[00:12:08.200 --> 00:12:09.400]  可能是遊客
[00:12:09.400 --> 00:12:11.160]  或者他甚至都不是基督徒
[00:12:11.160 --> 00:12:14.120]  他來到的時候是想
[00:12:14.120 --> 00:12:16.600]  上面的裝飾很漂亮
[00:12:16.600 --> 00:12:18.920]  那幅畫是名畫
[00:12:18.920 --> 00:12:21.640]  不知道是17還是18世紀
[00:12:21.640 --> 00:12:24.120]  崇拜過程中就耽聽忘地
[00:12:24.120 --> 00:12:28.440]  因為他所欣賞的是什麼?
[00:12:28.440 --> 00:12:31.320]  是這個建築物
[00:12:31.320 --> 00:12:33.720]  是這一切的擺設
[00:12:33.720 --> 00:12:36.520]  而不是神自己
[00:12:36.520 --> 00:12:38.520]  當然他可以去讚美神
[00:12:38.520 --> 00:12:40.040]  去給人智慧
[00:12:40.040 --> 00:12:42.840]  去做出這些偉大的建設
[00:12:42.840 --> 00:12:46.200]  但如果他只不過是在想人的偉大的建築
[00:12:46.200 --> 00:12:51.320]  在那個時候他就不是數算恩典
[00:12:51.320 --> 00:12:53.560]  現今在北美很多的教會
[00:12:53.560 --> 00:12:56.360]  他們開始不是崇拜神
[00:12:56.360 --> 00:12:59.000]  容許我比較大膽地提
[00:12:59.000 --> 00:13:01.640]  有一些教會他們在崇拜什麼呢?
[00:13:01.640 --> 00:13:04.440]  他們在崇拜音樂
[00:13:04.440 --> 00:13:06.520]  我去過一個教會
[00:13:06.520 --> 00:13:08.920]  很大的港台
[00:13:08.920 --> 00:13:11.800]  本來有一座港台放在上面
[00:13:11.800 --> 00:13:15.160]  但後來再去的時候發現港台不見了
[00:13:15.160 --> 00:13:18.200]  變成一個音樂鋪架
[00:13:18.200 --> 00:13:21.400]  放在下面的地上
[00:13:21.400 --> 00:13:23.640]  台上放滿了什麼呢?
[00:13:23.640 --> 00:13:26.200]  是各種的音響設備
[00:13:26.200 --> 00:13:28.360]  電子的各種設備
[00:13:28.360 --> 00:13:31.320]  各種樂器
[00:13:31.320 --> 00:13:32.840]  然後在整個過程當中
[00:13:32.840 --> 00:13:35.400]  有很多人上台獻奏
[00:13:35.400 --> 00:13:39.320]  有幾個名福音歌手在上面唱歌
[00:13:39.320 --> 00:13:41.960]  在上面唱詩
[00:13:41.960 --> 00:13:45.560]  其他的弟兄姊妹在下面大多數是聽
[00:13:45.560 --> 00:13:47.560]  很少唱
[00:13:47.560 --> 00:13:48.840]  到港島的時候
[00:13:48.840 --> 00:13:50.360]  「港元在哪裡呢?」
[00:13:50.360 --> 00:13:51.880]  我在下面
[00:13:51.880 --> 00:13:55.160]  因為他想接近弟兄姊妹也說不定
[00:13:55.160 --> 00:13:56.760]  但突然間的感受就是
[00:13:56.760 --> 00:13:59.960]  港島似乎不再是最重心的地方
[00:13:59.960 --> 00:14:02.360]  反而音樂那些名歌手
[00:14:02.360 --> 00:14:04.680]  那些樂器那些唱詩的人
[00:14:04.680 --> 00:14:05.560]  唱歌的人
[00:14:05.560 --> 00:14:08.920]  他們變成一個最核心的部分
[00:14:08.920 --> 00:14:10.760]  因此當時的感覺就是
[00:14:10.760 --> 00:14:15.480]  好像在崇拜音樂
[00:14:15.480 --> 00:14:18.120]  如果我們想到真正的敬拜
[00:14:18.120 --> 00:14:19.800]  是放下自己
[00:14:19.800 --> 00:14:22.360]  是承認恩典的時候
[00:14:22.360 --> 00:14:23.640]  我們就要知道
[00:14:23.640 --> 00:14:26.840]  真是將神放在最核心的位置
[00:14:26.840 --> 00:14:29.720]  去強調祂的恩惠、祂的作為
[00:14:29.720 --> 00:14:31.400]  隱藏著人
[00:14:31.400 --> 00:14:34.200]  沒有人可以去見證神
[00:14:34.200 --> 00:14:35.000]  唱詩班的
[00:14:35.000 --> 00:14:37.480]  我常常鼓勵師班員唱詩的時候
[00:14:37.480 --> 00:14:41.320]  不要介意別人看著你
[00:14:41.320 --> 00:14:43.480]  因為有時會有些壓力的
[00:14:43.480 --> 00:14:45.400]  是不是?
[00:14:45.400 --> 00:14:47.640]  有一點點
[00:14:47.640 --> 00:14:48.920]  但當你唱的時候
[00:14:48.920 --> 00:14:50.120]  只要你的心裡面知道
[00:14:50.120 --> 00:14:51.720]  我是神的榮耀
[00:14:51.720 --> 00:14:54.680]  我是願意心裡面尊崇神
[00:14:54.680 --> 00:14:57.240]  因此不介意別人怎樣看自己
[00:14:57.240 --> 00:15:01.000]  在那個時候是以神為中心
[00:15:01.000 --> 00:15:03.880]  因此你看聖經裡面所說的
[00:15:03.880 --> 00:15:05.880]  它說你們要留意
[00:15:05.880 --> 00:15:07.240]  在下面的經文提到
[00:15:07.240 --> 00:15:09.720]  是主耶穌叫我們得到成
[00:15:09.720 --> 00:15:13.080]  成在第十二節
[00:15:13.080 --> 00:15:15.000]  所以耶穌要用自己的血
[00:15:15.000 --> 00:15:16.840]  叫百姓成成
[00:15:16.840 --> 00:15:20.840]  也就在城門外受苦
[00:15:20.840 --> 00:15:22.120]  主耶穌他流血
[00:15:22.120 --> 00:15:24.760]  他付出生命的代價
[00:15:24.760 --> 00:15:26.360]  但是他在城門外
[00:15:26.360 --> 00:15:29.800]  意思是他被拒諸於門外
[00:15:29.800 --> 00:15:31.640]  不被接納
[00:15:31.640 --> 00:15:35.320]  不被這些人他們所接受
[00:15:35.320 --> 00:15:38.680]  在刑外受到各樣的苦楚
[00:15:38.680 --> 00:15:42.200]  而你和我都應該就近主耶穌
[00:15:42.200 --> 00:15:43.320]  學他的榜樣
[00:15:43.320 --> 00:15:45.400]  所以接著十三節就說
[00:15:45.400 --> 00:15:47.800]  這樣我們也當出到刑外
[00:15:47.800 --> 00:15:52.200]  就了他去忍受他所受的凌辱
[00:15:52.200 --> 00:15:55.560]  我們在這裡本沒有常存的城
[00:15:55.560 --> 00:15:58.680]  乃是尋求那將來的城
[00:15:58.680 --> 00:16:00.280]  當思想到恩典的時候
[00:16:00.280 --> 00:16:03.400]  內心裡面就知道一切都是恩典
[00:16:03.400 --> 00:16:05.480]  因此我要強調
[00:16:05.480 --> 00:16:09.480]  要去遵從神自己的旨意
[00:16:09.480 --> 00:16:11.480]  就算是受苦不要緊
[00:16:11.480 --> 00:16:14.120]  好像主耶穌那樣寧願受苦
[00:16:14.120 --> 00:16:17.080]  但是要去高舉神的道
[00:16:17.080 --> 00:16:19.640]  因此以神為中心
[00:16:19.640 --> 00:16:25.880]  就是以神的道為我們最終的一種基礎
[00:16:25.880 --> 00:16:27.560]  在當中我們讚美神
[00:16:27.560 --> 00:16:28.840]  我們高舉神
[00:16:28.840 --> 00:16:31.240]  放下自己的執著
[00:16:31.240 --> 00:16:33.560]  我們自己的主見
[00:16:33.560 --> 00:16:35.400]  我們的堅持
[00:16:35.400 --> 00:16:38.040]  以神的旨意為最高
[00:16:38.040 --> 00:16:40.360]  思想到永恆的事情
[00:16:40.360 --> 00:16:43.480]  知道我們這個地方沒有永存的城
[00:16:43.480 --> 00:16:45.960]  而是尋求永恆的事情
[00:16:45.960 --> 00:16:48.680]  轉眼永恆的事情
[00:16:48.680 --> 00:16:51.400]  這是神所喜悅的敬拜
[00:16:51.400 --> 00:16:53.160]  我們再看看下面的經文
[00:16:53.160 --> 00:16:56.280]  下面第十五節
[00:16:56.280 --> 00:16:58.120]  大家一起讀出這一節
[00:16:58.120 --> 00:17:00.760]  我們常常都會引用的經文
[00:17:00.760 --> 00:17:01.800]  第十五節
[00:17:01.800 --> 00:17:04.520]  「我們應當靠著耶穌
[00:17:04.520 --> 00:17:08.200]  常常以重讚為祭獻給神
[00:17:08.200 --> 00:17:13.720]  這就是那承認主名之人水神的果子」
[00:17:13.720 --> 00:17:16.120]  聖經特別強調一點就是
[00:17:16.120 --> 00:17:19.240]  常常以重讚為祭
[00:17:19.240 --> 00:17:23.240]  是持續地不斷地來讚美神
[00:17:23.240 --> 00:17:25.240]  敬拜神
[00:17:25.240 --> 00:17:27.400]  這個常常是說
[00:17:27.400 --> 00:17:29.480]  就算在苦難當中
[00:17:29.480 --> 00:17:31.160]  在很多的壓力之下
[00:17:31.160 --> 00:17:35.240]  我們仍然繼續不斷地來讚美神
[00:17:35.240 --> 00:17:37.800]  你說很難的
[00:17:37.800 --> 00:17:40.760]  我在公司突然間通知我
[00:17:40.760 --> 00:17:42.440]  說要調職的時候
[00:17:42.440 --> 00:17:43.960]  將我降了一級
[00:17:43.960 --> 00:17:46.360]  給我一個很低的工資
[00:17:46.360 --> 00:17:48.200]  我怎樣可以歡喜呢
[00:17:48.200 --> 00:17:50.600]  怎樣可以開心呢
[00:17:50.600 --> 00:17:51.400]  但弟兄姊妹
[00:17:51.400 --> 00:17:53.160]  在那些情景之下
[00:17:53.160 --> 00:17:55.080]  你試一下靠著神
[00:17:55.080 --> 00:17:56.040]  你記得聖經所說
[00:17:56.040 --> 00:17:59.960]  「應當靠著耶穌」
[00:17:59.960 --> 00:18:02.680]  你相信萬事互相效力
[00:18:02.680 --> 00:18:05.640]  你就憑信心去讚美神
