
[00:00:00.000 --> 00:00:03.840]  各位弟兄姊妹 各位朋友 早晨 主內平安
[00:03:48.000 --> 00:03:52.000]  針裏面會充滿著無比的沉重和痛苦
[00:03:52.000 --> 00:03:56.000]  我們看到神話裏面的人物是這樣
[00:03:56.000 --> 00:03:59.000]  其實現實的世界是這樣
[00:03:59.000 --> 00:04:01.000]  而縱觀古今中外
[00:04:01.000 --> 00:04:04.000]  苦難出現的原因、形式和程度
[00:04:04.000 --> 00:04:06.000]  雖然可能會有不同
[00:04:06.000 --> 00:04:10.000]  不過苦難就一直是人類一個很基本
[00:04:10.000 --> 00:04:13.000]  亦都是很切身的問題
[00:04:13.000 --> 00:04:18.000]  因為任何一個人都逃避不了
[00:04:18.000 --> 00:04:21.000]  都是必須去面對的
[00:04:21.000 --> 00:04:23.000]  無論你有錢還是沒有錢
[00:04:23.000 --> 00:04:26.000]  無論社會的地位高低
[00:04:26.000 --> 00:04:28.000]  無論你在哪個國家
[00:04:28.000 --> 00:04:34.000]  你都要面對受苦的這個題目
[00:04:34.000 --> 00:04:38.000]  當中包括了做基督徒的我們
[00:04:38.000 --> 00:04:43.000]  主耶穌在約翰福音16章33節清楚告訴我們
[00:04:43.000 --> 00:04:49.000]  在世上我們是有苦難的
[00:04:49.000 --> 00:04:53.000]  不過很想和大家一起思想的是
[00:04:53.000 --> 00:04:56.000]  我們這些跟隨耶穌基督的人
[00:04:56.000 --> 00:04:58.000]  在經歷苦難的時候
[00:04:58.000 --> 00:05:00.000]  我們和哲西佛師
[00:05:00.000 --> 00:05:05.000]  我們將他當作一個微信主的代表
[00:05:05.000 --> 00:05:07.000]  到底有什麼不同的地方
[00:05:07.000 --> 00:05:11.000]  但這是值得我們去思想的
[00:05:11.000 --> 00:05:16.000]  今天想和大家一起探討一下
[00:05:16.000 --> 00:05:25.000]  十字架是普世教會的共同標記
[00:05:25.000 --> 00:05:30.000]  是有慈愛、平安、德性的象徵意義
[00:05:30.000 --> 00:05:36.000]  所以相信大家至少都擁有一兩件十字架的物品
[00:05:36.000 --> 00:05:39.000]  譬如項鏈上的鏈咀
[00:05:39.000 --> 00:05:42.000]  或者家中可能有不少的小擺設
[00:05:42.000 --> 00:05:45.000]  你收過甚至送過給別人做禮物
[00:05:45.000 --> 00:05:48.000]  不過大家知道在耶穌基督
[00:05:48.000 --> 00:05:52.000]  未上十字架受苦受死之前
[00:05:52.000 --> 00:05:54.000]  十字架代表著什麼
[00:05:54.000 --> 00:05:56.000]  可能有人聽過
[00:05:56.000 --> 00:05:58.000]  但很想和大家今天再一次的
[00:05:58.000 --> 00:06:03.000]  去到講述多一次
[00:06:03.000 --> 00:06:08.000]  十字架其實原先是羅馬帝國時期
[00:06:08.000 --> 00:06:13.000]  用來處罰一些極度重犯的刑具
[00:06:13.000 --> 00:06:16.000]  刑具的形狀就是大家所看到
[00:06:16.000 --> 00:06:20.000]  是一條橫向和一條打洞的木去組成
[00:06:20.000 --> 00:06:23.000]  形成一個十字形的鉛木
[00:06:23.000 --> 00:06:25.000]  在行刑之前
[00:06:25.000 --> 00:06:30.000]  犯人需要揹著十字架的橫木去遊街示眾
[00:06:30.000 --> 00:06:33.000]  直至到達行刑的場所
[00:06:33.000 --> 00:06:37.000]  然後這個犯人就會被釘在十字架上
[00:06:37.000 --> 00:06:40.000]  他全身的重量
[00:06:40.000 --> 00:06:48.000]  只靠支撐在兩隻手掌和腳背上的鐵釘
[00:06:48.000 --> 00:06:54.000]  他要用的是腹部很用力地支撐著
[00:06:54.000 --> 00:07:02.000]  才可以稍微減少整個身體因為地心吸力向下滑的拉扯痛
[00:07:02.000 --> 00:07:05.000]  但如果腹部一直支撐著
[00:07:05.000 --> 00:07:09.000]  其實很難持續像我們現在這樣順暢地呼吸
[00:07:09.000 --> 00:07:13.000]  每一次要呼吸就要向下再拉扯
[00:07:13.000 --> 00:07:17.000]  所以十字架的人可能要經過
[00:07:17.000 --> 00:07:25.000]  每一次的呼吸其實都是在經歷一次巨大的痛楚
[00:07:25.000 --> 00:07:31.000]  再加上手腳被釘的地方流出的血
[00:07:31.000 --> 00:07:35.000]  還有在烈日當空之下的暴曬
[00:07:35.000 --> 00:07:37.000]  還有很口渴
[00:07:37.000 --> 00:07:39.000]  釘在十字架的人
[00:07:39.000 --> 00:07:44.000]  他們要經歷幾個小時甚至更久的時間才會死亡
[00:07:44.000 --> 00:07:46.000]  是痛苦而死的時候
[00:07:46.000 --> 00:07:52.000]  這個其實是處決犯人最不人道的方式
[00:07:52.000 --> 00:07:54.000]  所以看到十字架
[00:07:54.000 --> 00:07:59.000]  人馬上聯想到的是一個殘酷的行刑工具
[00:07:59.000 --> 00:08:02.000]  是羞辱死亡的記號
[00:08:02.000 --> 00:08:05.000]  是人人都想避之則吉的
[00:08:05.000 --> 00:08:07.000]  所以一定不會拿來做鏈嘴
[00:08:07.000 --> 00:08:12.000]  也不會放在家裡做拜設
[00:08:12.000 --> 00:08:17.000]  不過在哥倫多前書一章八節裏
[00:08:17.000 --> 00:08:21.000]  保羅提到十字架的道理
[00:08:21.000 --> 00:08:23.000]  而在二十三節裏
[00:08:23.000 --> 00:08:27.000]  他更加進一步清楚直接提到
[00:08:27.000 --> 00:08:33.000]  十字架的道理就是釘十字架的基督
[00:08:33.000 --> 00:08:37.000]  這表明基督教的信仰和世界的介紹
[00:08:37.000 --> 00:08:41.000]  宣告的救主耶穌基督是一位受苦的神
[00:08:41.000 --> 00:08:44.000]  這位無罪大能的救主
[00:08:44.000 --> 00:08:48.000]  因為背負世人的罪而甘願成為無能者
[00:08:48.000 --> 00:08:52.000]  被釘在十字架上流血寫命
[00:08:52.000 --> 00:08:58.000]  償還我們世人的罪債
[00:08:58.000 --> 00:09:00.000]  而一個這樣的道理
[00:09:00.000 --> 00:09:04.000]  對於人會帶來怎樣的回應呢?
[00:09:04.000 --> 00:09:08.000]  二十三節裏他和我們揭曉了答案
[00:09:08.000 --> 00:09:12.000]  他說在猶太人是為伴腳石
[00:09:12.000 --> 00:09:16.000]  因為當時猶太人日夜等
[00:09:16.000 --> 00:09:18.000]  很盼望的彌創
[00:09:18.000 --> 00:09:22.000]  他們的救主是有勢力、有能力、有權力
[00:09:22.000 --> 00:09:24.000]  帶著一種超然的能力
[00:09:24.000 --> 00:09:29.000]  來帶領他們脫離羅馬帝國的政治迫害
[00:09:29.000 --> 00:09:31.000]  他們等了這麼久
[00:09:31.000 --> 00:09:38.000]  但告訴他們就是釘在十字架上任人咒弄
[00:09:38.000 --> 00:09:40.000]  去羞辱致死的囚犯
[00:09:40.000 --> 00:09:44.000]  不是吧?絕對不可能
[00:09:44.000 --> 00:09:48.000]  另外,另一個回應就是在愛邦人裏圍繞著
[00:09:48.000 --> 00:09:51.000]  講求智慧的愛邦人
[00:09:51.000 --> 00:09:54.000]  尤其是當時的希臘人
[00:09:54.000 --> 00:09:58.000]  他們不能夠明白一個在軟弱和失敗裏死去的人
[00:09:58.000 --> 00:10:01.000]  他根本自生難保
[00:10:01.000 --> 00:10:04.000]  自問又怎能解決其他人的問題呢?
[00:10:04.000 --> 00:10:08.000]  完全是說不通的
[00:10:08.000 --> 00:10:11.000]  神是創造我們的主
[00:10:11.000 --> 00:10:15.000]  其實他很清楚知道人的心思意念
[00:10:15.000 --> 00:10:19.000]  所以知道這個十字架的道理
[00:10:19.000 --> 00:10:21.000]  釘十字架的基督
[00:10:21.000 --> 00:10:24.000]  一定會使人難以接受
[00:10:24.000 --> 00:10:26.000]  是非常之抗拒的
[00:10:26.000 --> 00:10:33.000]  但為何神仍然要採取這個方式來救我們呢?
[00:10:33.000 --> 00:10:38.000]  在19-21節可以告訴我們原因
[00:10:38.000 --> 00:10:40.000]  邀請大家一起讀出來
[00:10:40.000 --> 00:10:44.000]  我們一起讀出哥林多前書一章19-21節
[00:10:44.000 --> 00:10:45.000]  預備起
[00:10:45.000 --> 00:10:47.000]  就如經上所記
[00:10:47.000 --> 00:10:50.000]  我要滅絕智慧人的智慧
[00:10:50.000 --> 00:10:53.000]  廢棄聰明人的聰明
[00:10:53.000 --> 00:10:57.000]  智慧人在哪裏?文字在哪裏?
[00:10:57.000 --> 00:11:00.000]  這世上的善事在哪裏?
[00:11:00.000 --> 00:11:05.000]  神豈不是叫這世上的智慧變成愚絕嗎?
[00:11:05.000 --> 00:11:09.000]  世人憑自己的智慧既不認識神
[00:11:09.000 --> 00:11:14.000]  神就樂意用人所當作愚絕的道理
[00:11:14.000 --> 00:11:16.000]  拯救那些信的人
[00:11:16.000 --> 00:11:19.000]  這就是神的智慧了
[00:11:19.000 --> 00:11:23.000]  經文告訴我們這是神的主權
[00:11:23.000 --> 00:11:26.000]  神就是用一個在世人眼中
[00:11:26.000 --> 00:11:31.000]  看為愚蠢的方法來承受祂的旨意
[00:11:31.000 --> 00:11:32.000]  在神面前
[00:11:32.000 --> 00:11:37.000]  我們人引以為傲的智慧和聰明
[00:11:37.000 --> 00:11:39.000]  其實全部都沒有用
[00:11:39.000 --> 00:11:41.000]  可以放在一邊
[00:11:41.000 --> 00:11:45.000]  身體懸掛在十字架上的耶穌基督
[00:11:45.000 --> 00:11:48.000]  其實正在宣判
[00:11:48.000 --> 00:11:51.000]  我們人一切可以自救的方法
[00:11:51.000 --> 00:11:54.000]  其實是全然無效
[00:11:54.000 --> 00:11:56.000]  除耶穌基督以外
[00:11:56.000 --> 00:11:58.000]  別無拯救
[00:11:58.000 --> 00:12:01.000]  耶穌基督在十字架上犧牲的愛
[00:12:01.000 --> 00:12:04.000]  被人自話愚絕
[00:12:04.000 --> 00:12:06.000]  荒謬至極
[00:12:06.000 --> 00:12:10.000]  覺得只有愚蠢的人才會接受
[00:12:10.000 --> 00:12:21.000]  這是因為人實在無法接受大能的救主基督
[00:12:21.000 --> 00:12:27.000]  竟然會和被釘在十字架上的無能者、軟弱者
[00:12:27.000 --> 00:12:29.000]  竟然是同一位
[00:12:29.000 --> 00:12:32.000]  人是接受不到的
[00:12:32.000 --> 00:12:35.000]  所以不知大家向人傳福音的時候
[00:12:35.000 --> 00:12:41.000]  是否也有很多這樣的疑問呢?
[00:12:41.000 --> 00:12:46.000]  不過,主耶穌基督正是來到這個世界
[00:12:46.000 --> 00:12:49.000]  帶給我們顛覆性的信仰
[00:12:49.000 --> 00:12:52.000]  這個信仰要深入我們的心
[00:12:52.000 --> 00:12:55.000]  使人可以真正的更生
[00:12:55.000 --> 00:12:57.000]  可以回轉歸向神
[00:12:57.000 --> 00:13:00.000]  在被釘在十字架上的耶穌基督身上
[00:13:00.000 --> 00:13:03.000]  我們所見到的長大不是高高在上
[00:13:03.000 --> 00:13:07.000]  不問世事的冷漠全能者
[00:13:07.000 --> 00:13:11.000]  而是透過鍍成肉心被釘在十字架上的基督
[00:13:11.000 --> 00:13:16.000]  神主動地進入了受苦的世界
[00:13:16.000 --> 00:13:19.000]  也進入了受苦的人心
[00:13:19.000 --> 00:13:23.000]  和受苦者站在同一個陣線
[00:13:23.000 --> 00:13:25.000]  在十字架路上
[00:13:25.000 --> 00:13:30.000]  主耶穌基督除了要承受身體上極大的痛楚
[00:13:30.000 --> 00:13:33.000]  透過血流遍體鱗傷
[00:13:33.000 --> 00:13:39.000]  他也經歷過被他同行了三年
[00:13:39.000 --> 00:13:41.000]  一起生活的門徒出賣
[00:13:41.000 --> 00:13:43.000]  被他們離棄
[00:13:43.000 --> 00:13:46.000]  在十字架上他又被完全的孤立
[00:13:46.000 --> 00:13:53.000]  周圍都是作惡的和嘲笑他的人
[00:13:53.000 --> 00:13:57.000]  不過,主耶穌他這一切的經歷
[00:13:57.000 --> 00:14:01.000]  對於我們每一個身處在痛苦裡面的人來說
[00:14:01.000 --> 00:14:04.000]  無論是在身體上受到痛苦
[00:14:04.000 --> 00:14:07.000]  還是在心靈上經歷黑夜的人
[00:14:07.000 --> 00:14:11.000]  主耶穌的經歷卻成為了我們的保證
[00:14:11.000 --> 00:14:13.000]  也是我們的鼓勵
[00:14:13.000 --> 00:14:16.000]  他好像在跟我們每一個人說
[00:14:16.000 --> 00:14:19.000]  你的痛苦,我明白
[00:14:19.000 --> 00:14:22.000]  因為我經歷過
[00:14:22.000 --> 00:14:26.000]  你走過的路,我也走過
[00:14:26.000 --> 00:14:28.000]  我們所信靠的神
[00:14:28.000 --> 00:14:35.000]  他是全然的參與人世間所掙扎的獨一真神
[00:14:35.000 --> 00:14:41.000]  這個情況就好像有一個癌症的康復者
[00:14:41.000 --> 00:14:43.000]  當他去探訪一個
[00:14:43.000 --> 00:14:49.000]  剛剛知道患上癌症的弟兄姊妹的時候
[00:14:49.000 --> 00:14:51.000]  大家見到面的時候
[00:14:51.000 --> 00:14:55.000]  就是因著有這個共庭的仇父的經歷
[00:14:55.000 --> 00:15:01.000]  當他看到身體受到這個疾病
[00:15:01.000 --> 00:15:03.000]  那種痛苦的折磨
[00:15:03.000 --> 00:15:09.000]  或者要承受著副作用所帶來的狀況的時候
[00:15:09.000 --> 00:15:12.000]  可能一個眼神
[00:15:12.000 --> 00:15:17.000]  輕輕的一句:我明白
[00:15:17.000 --> 00:15:21.000]  那種安慰勝過千言萬語
[00:15:21.000 --> 00:15:22.000]  因為你知道
[00:15:22.000 --> 00:15:25.000]  他說他明白,他真的明白
[00:15:25.000 --> 00:15:28.000]  因為他是真的經歷過
[00:15:28.000 --> 00:15:33.000]  而不是只說過
[00:15:33.000 --> 00:15:37.000]  最近有位姊妹跟我分享了
[00:15:37.000 --> 00:15:41.000]  她這幾年人生裡發生的事
[00:15:41.000 --> 00:15:44.000]  她說她結婚之後才發現
[00:15:44.000 --> 00:15:47.000]  原來一切不似預期
[00:15:47.000 --> 00:15:50.000]  問題一籮籮
[00:15:50.000 --> 00:15:53.000]  她在職場上很努力地工作
[00:15:53.000 --> 00:15:58.000]  不過就遇到很多的挑戰和難處
[00:15:58.000 --> 00:16:00.000]  最近還要知道
[00:16:00.000 --> 00:16:06.000]  好親的家人患上了癌症的第四期
[00:16:06.000 --> 00:16:08.000]  她說苦難好像沒有停過
[00:16:08.000 --> 00:16:10.000]  沒有離開過她
[00:16:10.000 --> 00:16:11.000]  而她告訴我
[00:16:11.000 --> 00:16:13.000]  她跟神直接說
[00:16:13.000 --> 00:16:17.000]  神啊,我真的已經很累了
[00:16:17.000 --> 00:16:25.000]  到底何時你才可以讓我停下來休息呢?
[00:16:25.000 --> 00:16:27.000]  當我聽到的時候
[00:16:27.000 --> 00:16:30.000]  我心裡很慰問姊妹所經歷的一切
[00:16:30.000 --> 00:16:35.000]  覺得很沉重、很難過、很心痛
[00:16:35.000 --> 00:16:38.000]  不過同一時間我也很感恩
[00:16:38.000 --> 00:16:39.000]  感恩是什麼呢?
[00:16:39.000 --> 00:16:42.000]  我看到她沒有想過離開神
[00:16:42.000 --> 00:16:47.000]  她仍然很願意向神發出呼求
[00:16:47.000 --> 00:16:49.000]  這個呼求是代表她確信
[00:16:49.000 --> 00:16:55.000]  當她在受苦一樣又一樣的苦難的時候
[00:16:55.000 --> 00:16:57.000]  經歷過人間痛苦的主耶穌
[00:16:57.000 --> 00:17:00.000]  是絕對不會輕看她的痛苦
[00:17:00.000 --> 00:17:02.000]  是要與她同在
[00:17:02.000 --> 00:17:04.000]  她也確信主耶穌基督
[00:17:04.000 --> 00:17:08.000]  是必定會垂聽每一個受苦者的呼求
[00:17:08.000 --> 00:17:13.000]  不會寧願不顧而去,袖手旁觀
[00:17:13.000 --> 00:17:15.000]  被釘在十字架上的基督
[00:17:15.000 --> 00:17:19.000]  正是與我們受苦者一起去面對患難
[00:17:19.000 --> 00:17:23.000]  祂是滿有憐憫的那位主
[00:17:23.000 --> 00:17:29.000]  弟兄姊妹,當我們去傳被釘十架的基督
[00:17:29.000 --> 00:17:33.000]  事實上也代表著我們願意去效法基督
[00:17:33.000 --> 00:17:36.000]  成為有憐憫的人,去與人同行
[00:17:36.000 --> 00:17:40.000]  這是對神愛的回應
[00:17:40.000 --> 00:17:44.000]  因為如果我們經歷過痛苦的時候
[00:17:44.000 --> 00:17:50.000]  我們知道有時候在一個巨大的疾苦裡
[00:17:50.000 --> 00:17:53.000]  人,一個有限制的人
[00:17:53.000 --> 00:17:55.000]  即是我們有信仰的人
[00:17:55.000 --> 00:17:57.000]  有時也會軟弱到一個點
[00:17:57.000 --> 00:18:02.000]  就覺得,神,你到底去了哪裡呢?
[00:18:02.000 --> 00:18:06.000]  為什麼我完全感覺不到你的存在呢?
[00:18:06.000 --> 00:18:10.000]  或者會覺得,神,你是不是不理我呢?
[00:18:10.000 --> 00:18:13.000]  當你最軟弱的時候
[00:18:13.000 --> 00:18:17.000]  我相信你可能也會有這種感受
[00:18:17.000 --> 00:18:19.000]  不過,在這個時候
[00:18:19.000 --> 00:18:23.000]  神可以透過基督的身體,就是教會
[00:18:23.000 --> 00:18:27.000]  這個信仰的群體,向我們去啟示自己
[00:18:27.000 --> 00:18:32.000]  讓人看到神是真實的同在
[00:18:32.000 --> 00:18:36.000]  我記得在上個主日,2月25日
[00:18:36.000 --> 00:18:39.000]  在教會的早禱會裡
[00:18:39.000 --> 00:18:42.000]  鄭雪玲姐妹Fanny
[00:18:42.000 --> 00:18:45.000]  如果大家有看教會程序的代禱事項
[00:18:45.000 --> 00:18:48.000]  也為姐妹去代禱過
[00:18:48.000 --> 00:18:51.000]  她透過影片跟我們分享
[00:18:51.000 --> 00:18:56.000]  她說,她對於自己為何無緣無故在家裡暈倒
[00:18:56.000 --> 00:18:58.000]  然後送入醫院
[00:18:58.000 --> 00:19:00.000]  才知道原來是腦中風
[00:19:00.000 --> 00:19:02.000]  曾經是冥園一戰
[00:19:02.000 --> 00:19:05.000]  連醫生也說,瞳孔已經放大
[00:19:05.000 --> 00:19:08.000]  叫家人,叫她親的人
[00:19:08.000 --> 00:19:12.000]  都去醫院跟她做一個最後的告別
[00:19:12.000 --> 00:19:16.000]  但是,最後竟然是醒了
[00:19:16.000 --> 00:19:21.000]  現在就要重新慢慢地學習一些治理的能力
[00:19:21.000 --> 00:19:23.000]  可能去到這裡
[00:19:23.000 --> 00:19:26.000]  我們會對很多人來說
[00:19:26.000 --> 00:19:29.000]  神真的在Fanny身上顯了一個神跡
[00:19:29.000 --> 00:19:33.000]  要Hallelujah,感謝主
[00:19:33.000 --> 00:19:42.000]  但是對於經歷這一切的Fanny
[00:19:42.000 --> 00:19:46.000]  甚至這一刻,她仍然在苦難裡
[00:19:46.000 --> 00:19:48.000]  她是怎麼想的呢?
[00:19:48.000 --> 00:19:50.000]  在影片裡,我很欣賞
[00:19:50.000 --> 00:19:53.000]  她很真誠很坦誠地跟我們說
[00:19:53.000 --> 00:19:56.000]  其實她有很多疑問
[00:19:56.000 --> 00:19:58.000]  她經常忍不住要問神
[00:19:58.000 --> 00:20:01.000]  為什麼偏偏是我呢?
[00:20:01.000 --> 00:20:07.000]  為什麼選我而不是其他人呢?
[00:20:07.000 --> 00:20:10.000]  不過,姐妹她說
[00:20:10.000 --> 00:20:13.000]  同一時間,她很感謝神
[00:20:13.000 --> 00:20:16.000]  感謝神的是,神在兩年前帶領她
[00:20:16.000 --> 00:20:20.000]  轉來希伯倫堂的聚會
[00:20:20.000 --> 00:20:22.000]  也加入了一個團體
[00:20:22.000 --> 00:20:24.000]  她說,在這次的病患裡
[00:20:24.000 --> 00:20:26.000]  團友們不斷地為她祈禱
[00:20:26.000 --> 00:20:29.000]  去探望她,去關心她
[00:20:29.000 --> 00:20:31.000]  在弟兄姊妹的身上
[00:20:31.000 --> 00:20:35.000]  她見到的就是神的大愛
[00:20:35.000 --> 00:20:40.000]  經歷過、經歷到的是神的愛
[00:20:40.000 --> 00:20:43.000]  仇婦從來都是不受歡迎的
[00:20:43.000 --> 00:20:47.000]  跟仇婦同行其實也是很不容易的
[00:20:47.000 --> 00:20:50.000]  很大的挑戰
[00:20:50.000 --> 00:20:52.000]  不過,弟兄姊妹
[00:20:52.000 --> 00:20:56.000]  為了回應十字架上的愛
[00:20:56.000 --> 00:20:59.000]  我們是否願意帶著耶穌基督的憐憫
[00:20:59.000 --> 00:21:04.000]  去跟仇婦並肩同行、前行
[00:21:04.000 --> 00:21:06.000]  讓她們真的見到
[00:21:06.000 --> 00:21:12.000]  神很確實地與她們同在呢?
[00:21:12.000 --> 00:21:14.000]  今天的經文
[00:21:14.000 --> 00:21:17.000]  哥倫多前書一章十八到二十五節
[00:21:17.000 --> 00:21:20.000]  其實有很多的對比
[00:21:20.000 --> 00:21:24.000]  而這段經文的最後一節
[00:21:24.000 --> 00:21:27.000]  就是第二十五節
[00:21:27.000 --> 00:21:29.000]  它提到
[00:21:29.000 --> 00:21:32.000]  「神的愉悅總比人自慰
[00:21:32.000 --> 00:21:37.000]  神的軟弱總比人強壯」
[00:21:37.000 --> 00:21:39.000]  清楚地告訴我們
[00:21:39.000 --> 00:21:43.000]  神對人是有絕對的優越性
[00:21:43.000 --> 00:21:51.000]  創造主和受造物是不同的層次
[00:21:51.000 --> 00:21:55.000]  所以,如果十字架是彰顯神的能力
[00:21:55.000 --> 00:21:56.000]  神的智慧
[00:21:56.000 --> 00:21:59.000]  但是鏡頭只是停留在
[00:21:59.000 --> 00:22:02.000]  被釘十架仇婦受死
[00:22:02.000 --> 00:22:05.000]  就已經到此為止
[00:22:05.000 --> 00:22:09.000]  然後就出現了劇中的結局
[00:22:09.000 --> 00:22:14.000]  這個事情、這個道理
[00:22:14.000 --> 00:22:19.000]  充其量只是一個很感人的悲劇
[00:22:19.000 --> 00:22:22.000]  就是神為我們而死
[00:22:22.000 --> 00:22:24.000]  不過,神並不是這樣做
[00:22:24.000 --> 00:22:28.000]  神是再次顛覆我們的想法
[00:22:28.000 --> 00:22:31.000]  祂帶給我們的是一個中斷了的悲劇
[00:22:31.000 --> 00:22:36.000]  祂將原本人所認為的劇情的方向來一個大逆轉
[00:22:36.000 --> 00:22:40.000]  最終認定的是生命,而不是死亡
[00:22:40.000 --> 00:22:45.000]  天父參演耶穌基督來到這個世界
[00:22:45.000 --> 00:22:50.000]  不單單在十字架上為人代屬犧牲
[00:22:50.000 --> 00:22:53.000]  生日之後更叫祂由死裡復活
[00:22:53.000 --> 00:22:55.000]  勝過死亡的權勢
[00:22:55.000 --> 00:23:02.000]  表現出耶穌基督就是那位戴著榮耀冠冕的萬王之王、萬主之主
[00:23:02.000 --> 00:23:08.000]  而不是一個死在十字架上的悲劇人物
[00:23:08.000 --> 00:23:16.000]  所以十字架不單單是一個仇婦救贖的記號
[00:23:16.000 --> 00:23:22.000]  也帶給人有突破苦難的盼望能力
[00:23:22.000 --> 00:23:28.000]  戴著荊棘冠冕的基督是從死裡復活得勝的主
[00:23:28.000 --> 00:23:35.000]  祂能夠帶給我們所需要的力量、能力和智慧
[00:23:35.000 --> 00:23:41.000]  所以無論在人眼裡我們經歷的是多麼黑暗無望的生命
[00:23:41.000 --> 00:23:45.000]  是支離破碎的關係,或者是焦慮不安的處境
[00:23:45.000 --> 00:23:49.000]  在耶穌基督裡面都是有盼望的
[00:23:49.000 --> 00:23:53.000]  一切都是可以被更新、被改變
