
[00:00:00.000 --> 00:00:02.000]  當我預備這段訊息的時候
[00:01:37.000 --> 00:01:38.080]  有兩個人
[00:01:38.080 --> 00:01:39.080]  大家會記得
[00:01:39.080 --> 00:01:41.080]  一起去到聖殿祈禱
[00:01:41.080 --> 00:01:42.200]  一個是法利塞人
[00:01:42.200 --> 00:01:43.200]  一個是瑞利
[00:01:43.200 --> 00:01:45.480]  在耶穌說了一個比喻
[00:01:45.480 --> 00:01:47.360]  說到人怎樣自然
[00:01:47.360 --> 00:01:48.680]  自己以為然
[00:01:48.680 --> 00:01:50.600]  他就說一個人
[00:01:50.600 --> 00:01:52.800]  法利塞人去到聖殿的時候
[00:01:52.800 --> 00:01:54.400]  他就向上帝祈禱
[00:01:54.400 --> 00:01:56.400]  他說上帝我很感謝你
[00:01:56.400 --> 00:01:58.920]  因為我不像其他人
[00:01:58.920 --> 00:02:01.520]  不像他們會犯勒索
[00:02:01.520 --> 00:02:04.000]  不義、姦淫的罪
[00:02:04.000 --> 00:02:06.440]  他看到隔壁的瑞利
[00:02:06.440 --> 00:02:08.440]  我也不像他這樣
[00:02:08.440 --> 00:02:11.840]  我一個星期禁食兩次
[00:02:11.840 --> 00:02:14.600]  我所得到的十分之一
[00:02:14.600 --> 00:02:16.200]  都奉獻到聖殿
[00:02:16.200 --> 00:02:18.000]  所以我很感謝你
[00:02:18.000 --> 00:02:22.920]  然後他看到旁邊的瑞利的時候
[00:02:23.200 --> 00:02:26.080]  他的心裡有很多的輕視
[00:02:26.080 --> 00:02:29.240]  一個人自恃為異
[00:02:29.240 --> 00:02:31.440]  所以輕視他旁邊的人
[00:02:31.440 --> 00:02:33.280]  然後聖經又講到
[00:02:33.280 --> 00:02:35.040]  這個瑞利在旁邊
[00:02:35.040 --> 00:02:36.040]  他也祈禱
[00:02:36.040 --> 00:02:37.320]  在祈禱的時候
[00:02:37.320 --> 00:02:39.520]  他沒有什麼話說
[00:02:39.520 --> 00:02:42.520]  但是他心裡很深感受
[00:02:42.520 --> 00:02:44.520]  自己的錯、自己的罪
[00:02:44.520 --> 00:02:47.280]  聖經就說他連舉目向天
[00:02:47.280 --> 00:02:48.480]  他也不敢
[00:02:48.480 --> 00:02:51.320]  然後他在脫胸
[00:02:51.960 --> 00:02:53.800]  在那裡扔自己的胸口
[00:02:53.800 --> 00:02:54.320]  就說
[00:02:54.320 --> 00:02:58.120]  「神啊!開恩可憐我這個罪人」
[00:02:58.120 --> 00:03:01.760]  很坦然地告訴神
[00:03:01.760 --> 00:03:03.240]  「我其實是犯罪的」
[00:03:03.240 --> 00:03:07.120]  然後當主耶穌說完這個比喻之後
[00:03:07.120 --> 00:03:07.800]  他就說
[00:03:07.800 --> 00:03:11.600]  「這兩個人離開聖殿之後」
[00:03:11.600 --> 00:03:17.080]  「這個瑞利比這個法利賽人更加有義」
[00:03:17.080 --> 00:03:19.880]  他更加是義人
[00:03:20.680 --> 00:03:22.680]  當然不是他自己的義
[00:03:22.680 --> 00:03:25.680]  而是神將義賜給他
[00:03:25.680 --> 00:03:30.320]  神接受這個罪人的悔改
[00:03:30.320 --> 00:03:34.120]  然後將新的生命賜給他
[00:03:34.120 --> 00:03:36.160]  一個很大的分別
[00:03:36.160 --> 00:03:38.760]  當人自己以為自己是義
[00:03:38.760 --> 00:03:40.760]  看不到自己的錯失的時候
[00:03:40.760 --> 00:03:43.040]  他永遠是不義當中
[00:03:43.040 --> 00:03:44.400]  唯有一個人
[00:03:44.400 --> 00:03:49.880]  他很誠實、很謙卑在神面前
[00:03:49.880 --> 00:03:51.480]  承認自己是罪人
[00:03:51.480 --> 00:03:53.280]  反而被稱為義
[00:03:53.280 --> 00:03:55.720]  今天當我們讀到聖經
[00:03:55.720 --> 00:03:56.720]  要坐下書的時候
[00:03:56.720 --> 00:03:58.720]  正正講述這種情況
[00:03:58.720 --> 00:03:59.960]  告訴我們知道
[00:03:59.960 --> 00:04:03.720]  很多時候我們可能以為自己是義
[00:04:03.720 --> 00:04:06.360]  但不察覺生命的問題
[00:04:06.360 --> 00:04:08.440]  就永遠留在不義
[00:04:08.440 --> 00:04:12.400]  和聖經所說的一種不平安的裡面
[00:04:12.400 --> 00:04:15.960]  大家看回聖經在57章的第11節
[00:04:18.560 --> 00:04:20.280]  聖經57章說到當時
[00:04:20.280 --> 00:04:22.880]  有很多的以色列人拜偶像
[00:04:22.880 --> 00:04:25.200]  因為偶像是神靈
[00:04:25.200 --> 00:04:29.400]  因此他們不理會那位創造天地的上帝
[00:04:29.400 --> 00:04:31.200]  神就問他們
[00:04:31.200 --> 00:04:34.960]  「你怕誰呢?你因誰而懼怕?
[00:04:34.960 --> 00:04:36.960]  以至你對我說謊
[00:04:36.960 --> 00:04:39.400]  意味著不願意聽神的話
[00:04:39.400 --> 00:04:40.920]  違背神的意思
[00:04:40.920 --> 00:04:43.280]  也不去紀念神
[00:04:43.280 --> 00:04:46.000]  也不將神放在心上」
[00:04:46.760 --> 00:04:49.760]  聖經提到他們有一種內心的懼怕
[00:04:49.760 --> 00:04:52.600]  在《貽倉學說》裡
[00:04:52.600 --> 00:04:55.720]  常常提到人的罪的問題
[00:04:55.720 --> 00:04:59.240]  其中兩個明顯的問題是經常出現的
[00:04:59.240 --> 00:05:01.040]  第一個是懼怕
[00:05:01.040 --> 00:05:03.720]  第二個是尋求利益
[00:05:03.720 --> 00:05:06.400]  聖經提到懼怕的時候
[00:05:06.400 --> 00:05:09.360]  提到這些人很害怕偶像
[00:05:09.360 --> 00:05:11.680]  會帶給他們一些傷害
[00:05:11.680 --> 00:05:15.160]  又或者會覺得這些偶像更加有勢力
[00:05:15.160 --> 00:05:17.680]  有權勢可以給他們幫助
[00:05:17.680 --> 00:05:20.520]  所以心轉向尋求偶像
[00:05:20.520 --> 00:05:21.800]  而忘記了神
[00:05:21.800 --> 00:05:23.920]  各位靈姐妹
[00:05:23.920 --> 00:05:26.000]  我們很快就來到農曆新年
[00:05:26.000 --> 00:05:28.080]  大家知道農曆新年的時候
[00:05:28.080 --> 00:05:33.440]  很多很多的廟宇都人聲鼎盛
[00:05:33.440 --> 00:05:37.440]  很多人很想向這些勢力
[00:05:37.440 --> 00:05:40.080]  表達一種尊敬
[00:05:40.080 --> 00:05:42.760]  希望能夠得到庇佑、得到幫助
[00:05:43.720 --> 00:05:46.080]  但是聖經裡很清楚提及一件事情
[00:05:46.080 --> 00:05:48.080]  就是這些勢力
[00:05:48.080 --> 00:05:51.160]  是人自己做的偶像
[00:05:51.160 --> 00:05:53.160]  虛無的力量
[00:05:53.160 --> 00:05:56.200]  不能夠給我們真正的幫助
[00:05:56.200 --> 00:05:58.000]  當然有些時候我們會知道
[00:05:58.000 --> 00:06:01.720]  有些偶像會帶著一些邪惡的勢力
[00:06:01.720 --> 00:06:05.560]  我記得很多年前一位姐妹分享
[00:06:05.560 --> 00:06:09.560]  她很快地將會第二天受浸的時候
[00:06:09.560 --> 00:06:11.840]  晚上突然間發了一個夢
[00:06:12.800 --> 00:06:14.120]  這個夢境裡
[00:06:14.120 --> 00:06:15.960]  因為這位姐妹過去在家裡
[00:06:15.960 --> 00:06:18.320]  拜了很多不同角色的偶像
[00:06:18.320 --> 00:06:22.160]  在夢中她看到一隻黑色的手
[00:06:22.160 --> 00:06:23.760]  一直向她伸出來
[00:06:23.760 --> 00:06:26.280]  一直向她伸出來的時候
[00:06:26.280 --> 00:06:27.880]  很害怕
[00:06:27.880 --> 00:06:31.080]  這隻手有一把聲音跟她說
[00:06:31.080 --> 00:06:34.200]  「我陪了你這麼多年」
[00:06:34.200 --> 00:06:35.920]  「對你這麼好」
[00:06:35.920 --> 00:06:38.240]  「為什麼現在不要我了?」
[00:06:40.080 --> 00:06:43.160]  這位姐妹在當中一聽見的時候
[00:06:43.160 --> 00:06:45.160]  立刻說「我現在相信耶穌了」
[00:06:45.160 --> 00:06:48.440]  但這隻手一步步地向前
[00:06:48.440 --> 00:06:51.720]  一直壓向她的身上
[00:06:51.720 --> 00:06:54.760]  這位姐妹曾經聽人提過她
[00:06:54.760 --> 00:06:57.440]  「有什麼事情你奉耶穌的名字吧」
[00:06:57.440 --> 00:06:59.600]  她當時想起就立刻說
[00:06:59.600 --> 00:07:01.200]  「我奉耶穌基督的名字」
[00:07:01.200 --> 00:07:02.480]  「吩咐你走開」
[00:07:02.480 --> 00:07:06.080]  那隻黑色的手突然間消失了
[00:07:06.080 --> 00:07:09.600]  這位姐妹驚醒的時候很害怕
[00:07:10.000 --> 00:07:10.960]  但在害怕當中
[00:07:10.960 --> 00:07:13.760]  她更加體會到耶穌基督的能力
[00:07:13.760 --> 00:07:15.480]  勝過一切的勢力
[00:07:15.480 --> 00:07:17.600]  她更加決心
[00:07:17.600 --> 00:07:19.120]  將來一定要受浸
[00:07:19.120 --> 00:07:20.840]  不要讓祂威嚇
[00:07:20.840 --> 00:07:23.120]  以致忘記了來到祂跟隨
[00:07:23.120 --> 00:07:25.480]  後來她說回這件事情的時候
[00:07:25.480 --> 00:07:27.480]  她說「我很感謝神」
[00:07:27.480 --> 00:07:30.000]  「我很感謝神讓我認識真神」
[00:07:30.000 --> 00:07:32.720]  「讓我知道祂信靠真神」
[00:07:32.720 --> 00:07:37.000]  有些時候會因為懼怕一些權勢
[00:07:37.000 --> 00:07:38.640]  以致不理會神
[00:07:39.120 --> 00:07:41.400]  當然這些權勢不一定是偶像
[00:07:41.400 --> 00:07:42.600]  可能是一些人
[00:07:42.600 --> 00:07:45.640]  帶來的一些權力的影響
[00:07:45.640 --> 00:07:48.760]  我想大家看一看前面的51章
[00:07:48.760 --> 00:07:52.880]  前面幾章的聖經
[00:07:52.880 --> 00:07:54.520]  到了51章的時候
[00:07:54.520 --> 00:07:57.280]  在第12節
[00:07:57.280 --> 00:08:02.480]  51章第12節
[00:08:02.480 --> 00:08:05.320]  聖咒這樣說
[00:08:05.320 --> 00:08:07.720]  我們讀和合本
[00:08:07.960 --> 00:08:10.880]  「唯有我是安慰你們的」
[00:08:10.880 --> 00:08:14.560]  「你是誰竟怕那必死的人」
[00:08:14.560 --> 00:08:17.680]  「怕那要變如草的世人」
[00:08:17.680 --> 00:08:18.360]  13節
[00:08:18.360 --> 00:08:21.160]  「卻忘記鋪張朱天」
[00:08:21.160 --> 00:08:22.880]  「立定地基」
[00:08:22.880 --> 00:08:25.080]  「創造你的耶和華」
[00:08:25.080 --> 00:08:27.160]  「猶因欺壓者」
[00:08:27.160 --> 00:08:30.240]  「圖謀毀滅要發的暴露」
[00:08:30.240 --> 00:08:32.040]  「整天害怕」
[00:08:32.040 --> 00:08:36.320]  「其實那欺壓者的暴露在哪裡呢?」
[00:08:36.920 --> 00:08:38.040]  聖經提及到
[00:08:38.040 --> 00:08:39.440]  因為一些人
[00:08:39.440 --> 00:08:40.840]  有一些權勢
[00:08:40.840 --> 00:08:43.560]  甚至會帶來一些可能的傷害
[00:08:43.560 --> 00:08:46.120]  當他們發怒的時候
[00:08:46.120 --> 00:08:47.440]  暴露的時候
[00:08:47.440 --> 00:08:49.560]  人就害怕了
[00:08:49.560 --> 00:08:50.840]  在害怕裡面
[00:08:50.840 --> 00:08:52.120]  竟然忘記了
[00:08:52.120 --> 00:08:54.840]  其實有一位更加值得我們害怕的
[00:08:54.840 --> 00:08:56.400]  或者說敬畏的
[00:08:56.400 --> 00:08:58.840]  就是那位創造天地的上帝
[00:08:58.840 --> 00:09:00.120]  而在那個時候
[00:09:00.120 --> 00:09:01.640]  忘記了祂
[00:09:01.640 --> 00:09:04.200]  不再願意留心
[00:09:04.200 --> 00:09:06.200]  去聽祂的意思
[00:09:06.200 --> 00:09:07.480]  來行事
[00:09:07.480 --> 00:09:08.640]  來生活
[00:09:08.640 --> 00:09:11.280]  有些時候我們都會經歷到
[00:09:11.280 --> 00:09:12.640]  突然間
[00:09:12.640 --> 00:09:14.320]  老闆有些要求
[00:09:14.320 --> 00:09:16.200]  「不行的」
[00:09:16.200 --> 00:09:17.520]  「不聽祂說」
[00:09:17.520 --> 00:09:19.320]  「我沒有工作」
[00:09:19.320 --> 00:09:21.320]  又或者有些人
[00:09:21.320 --> 00:09:23.200]  向你提出一些事情
[00:09:23.200 --> 00:09:24.880]  鼓勵你去這樣做
[00:09:24.880 --> 00:09:26.520]  不聽祂說
[00:09:26.520 --> 00:09:28.520]  「咦?我有損失」
[00:09:28.520 --> 00:09:31.480]  又或者有些時候
[00:09:31.480 --> 00:09:32.480]  發覺
[00:09:32.480 --> 00:09:35.080]  如果我不接受這個做法
[00:09:35.080 --> 00:09:37.800]  我哪裡有錢供我搭樓呢?
[00:09:37.800 --> 00:09:40.400]  又或者
[00:09:40.400 --> 00:09:41.520]  有些時候
[00:09:41.520 --> 00:09:43.680]  一對男女朋友
[00:09:43.680 --> 00:09:45.640]  男朋友突然間
[00:09:45.640 --> 00:09:49.120]  對她有一些關係的要求
[00:09:49.120 --> 00:09:51.040]  要給她的
[00:09:51.040 --> 00:09:52.040]  不給她的
[00:09:52.040 --> 00:09:54.880]  她會不要我做她的女朋友
[00:09:54.880 --> 00:09:57.120]  很多時候
[00:09:57.120 --> 00:09:59.440]  裡面一種心裡面的恐懼
[00:09:59.920 --> 00:10:02.840]  就會去遷就一些人的要求
[00:10:02.840 --> 00:10:04.640]  遷就一些情慾
[00:10:04.640 --> 00:10:07.600]  心就會忘記了神
[00:10:07.600 --> 00:10:09.240]  就離開了
[00:10:09.240 --> 00:10:10.480]  真的路
[00:10:10.480 --> 00:10:11.520]  正直的路
[00:10:11.520 --> 00:10:13.520]  走在偏差的路
[00:10:13.520 --> 00:10:17.520]  當時聖經描述人內心很多的恐懼
[00:10:17.520 --> 00:10:20.320]  你記得當聖經主耶穌來到的時候
[00:10:20.320 --> 00:10:21.920]  就告訴我們
[00:10:21.920 --> 00:10:23.920]  那個能夠殺身體的
[00:10:23.920 --> 00:10:25.400]  你們不要害怕
[00:10:25.400 --> 00:10:27.680]  反而要害怕的
[00:10:27.920 --> 00:10:30.840]  是能夠將你的身體和靈魂
[00:10:30.840 --> 00:10:32.920]  下在地獄當中
[00:10:32.920 --> 00:10:35.560]  那位真正掌管生命的上帝
[00:10:35.560 --> 00:10:38.800]  你真正要去敬畏祂
[00:10:38.800 --> 00:10:42.240]  聖經就這樣來勉勵我們
[00:10:42.240 --> 00:10:43.440]  一定要小心
[00:10:43.440 --> 00:10:45.920]  不要害怕
[00:10:45.920 --> 00:10:49.640]  反而你要去敬畏這位上帝
[00:10:49.640 --> 00:10:51.560]  我們再看
[00:10:51.560 --> 00:10:52.680]  在下面的經文裡面
[00:10:52.680 --> 00:10:54.560]  有提及到利益的問題
[00:10:54.560 --> 00:10:56.800]  大家跳到第十七節看看
[00:10:57.800 --> 00:11:00.800]  五十七章第十七節
[00:11:00.800 --> 00:11:08.200]  五十七章第十七節
[00:11:08.200 --> 00:11:11.320]  「神就說因他貪婪的罪孽
[00:11:11.320 --> 00:11:12.880]  我發牢了
[00:11:12.880 --> 00:11:14.360]  我擊打他
[00:11:14.360 --> 00:11:15.640]  向他掩面
[00:11:15.640 --> 00:11:17.160]  並且發牢
[00:11:17.160 --> 00:11:21.360]  但他仍然隨著自己的心意背道
[00:11:21.360 --> 00:11:23.640]  有一種貪婪的罪孽
[00:11:23.640 --> 00:11:26.200]  神見到這種情況就發牢了
[00:11:26.400 --> 00:11:28.400]  神不再來忍耐
[00:11:28.400 --> 00:11:30.400]  讓他們經歷管教
[00:11:30.400 --> 00:11:31.880]  但在過程中
[00:11:31.880 --> 00:11:37.000]  仍然隨著自己的心意背道犯罪
[00:11:37.000 --> 00:11:39.200]  先說到人的貪婪
[00:11:39.200 --> 00:11:41.640]  在其他前後的經文都有提及
[00:11:41.640 --> 00:11:44.400]  就是人為了得到一些利益
[00:11:44.400 --> 00:11:46.800]  不理會神的意思
[00:11:46.800 --> 00:11:49.880]  就算是一些很不公義的做法
[00:11:49.880 --> 00:11:51.080]  照樣去做
[00:11:51.080 --> 00:11:54.400]  為了得到各種利益
[00:11:54.400 --> 00:11:55.920]  各種好處
[00:11:56.520 --> 00:11:59.560]  這正正是今天在我們的社會
[00:11:59.560 --> 00:12:03.640]  也包括在我們自己的生活裏面
[00:12:03.640 --> 00:12:06.440]  常常面對著一個利益的試探
[00:12:06.440 --> 00:12:09.920]  以致有時會不經意地跌倒了
[00:12:09.920 --> 00:12:12.360]  我們中間有一位弟兄
[00:12:12.360 --> 00:12:16.080]  他曾經在文章裏面分享他自己的見證
[00:12:16.080 --> 00:12:19.200]  感激神救他脫離了一個試探
[00:12:19.200 --> 00:12:21.920]  他本身做一些建築的工作
[00:12:21.920 --> 00:12:23.680]  是做一些裝修的行業
[00:12:24.400 --> 00:12:26.800]  有一次他拿到一宗很大的生意
[00:12:26.800 --> 00:12:28.440]  可以為一個工程
[00:12:28.440 --> 00:12:32.160]  做一些比較高檔的貨品
[00:12:32.160 --> 00:12:37.760]  因為這個單據要求他買一些歐洲
[00:12:37.760 --> 00:12:41.400]  一些高價的磚來做一些工程
[00:12:41.400 --> 00:12:43.800]  當他在做的時候
[00:12:43.800 --> 00:12:46.120]  一位很熟悉他的材料供應商
[00:12:46.120 --> 00:12:47.880]  一位朋友就跟他說
[00:12:47.880 --> 00:12:50.080]  他說你接了這單工程
[00:12:50.080 --> 00:12:52.720]  這些來料很貴
[00:12:53.080 --> 00:12:55.960]  其實這些材料在中國內地可以做
[00:12:55.960 --> 00:12:57.400]  做得很像
[00:12:57.400 --> 00:13:00.040]  沒有人能夠分得開分得出
[00:13:00.040 --> 00:13:02.320]  而且價錢便宜很多
[00:13:02.320 --> 00:13:04.080]  不如我和你合作
[00:13:04.080 --> 00:13:06.320]  我幫你提供這些材料
[00:13:06.320 --> 00:13:08.320]  省很多
[00:13:08.320 --> 00:13:10.160]  你就可以賺很多
[00:13:10.160 --> 00:13:13.080]  這位弟兄一聽見的時候
[00:13:13.080 --> 00:13:14.840]  心裏立刻計算一下
[00:13:14.840 --> 00:13:16.800]  如果用了他的材料
[00:13:16.800 --> 00:13:18.600]  他起碼賺多四十萬
[00:13:18.600 --> 00:13:21.920]  所以當時他裏面有掙扎
[00:13:22.120 --> 00:13:23.280]  但他也知道
[00:13:23.280 --> 00:13:24.960]  不行的
[00:13:24.960 --> 00:13:28.080]  我不可以做這樣的事
[00:13:28.080 --> 00:13:30.640]  因此跟這位朋友說
[00:13:30.640 --> 00:13:31.320]  不行的
[00:13:31.320 --> 00:13:32.760]  現在政府查得很緊
[00:13:32.760 --> 00:13:33.280]  你知道的
[00:13:33.280 --> 00:13:37.400]  現在如果你沒有正式的入口證明書
[00:13:37.400 --> 00:13:41.880]  證明你的來料是從哪裡來的
[00:13:41.880 --> 00:13:43.640]  很容易被人查的
[00:13:43.640 --> 00:13:45.720]  一直說很多很多問題
[00:13:45.720 --> 00:13:47.320]  但對方就跟他說
[00:13:47.320 --> 00:13:48.080]  沒事
[00:13:48.080 --> 00:13:49.200]  我有辦法
[00:13:49.200 --> 00:13:51.240]  我可以幫你搞定
[00:13:52.240 --> 00:13:54.640]  這時候這位弟兄沒有辦法
[00:13:54.640 --> 00:13:55.920]  他就跟他說
[00:13:55.920 --> 00:13:57.760]  對不起
[00:13:57.760 --> 00:13:59.360]  我不想這樣做
[00:13:59.360 --> 00:14:02.120]  這位朋友很不開心
[00:14:02.120 --> 00:14:03.200]  很不開心
[00:14:03.200 --> 00:14:05.360]  然後就無法離開
[00:14:05.360 --> 00:14:07.040]  這位弟兄說
[00:14:07.040 --> 00:14:10.320]  我很感謝神給我力量去拒絕
[00:14:10.320 --> 00:14:13.520]  為了這個利益而去做這件事情
[00:14:13.520 --> 00:14:16.160]  後來他發覺神反而恩代了他
[00:14:16.160 --> 00:14:19.360]  因為後來發覺歐洲的歐羅
[00:14:19.360 --> 00:14:22.080]  幣值大幅下降
[00:14:22.080 --> 00:14:26.360]  因此兌換率比他賺多了很多錢
[00:14:26.360 --> 00:14:29.480]  第二後來發覺這個承建商
[00:14:29.480 --> 00:14:31.680]  當拿了他的來貨之後
[00:14:31.680 --> 00:14:34.240]  後來發覺做一些工程做錯了
[00:14:34.240 --> 00:14:36.840]  需要全部拆過再重新再做
[00:14:36.840 --> 00:14:39.680]  因此問他再拿另一批新的貨
[00:14:39.680 --> 00:14:41.360]  因此又再賺一筆
[00:14:41.360 --> 00:14:43.520]  另外他發覺
[00:14:43.520 --> 00:14:47.880]  後來這個本來游說他的材料供應商
[00:14:48.120 --> 00:14:52.200]  竟然後來被廉政公署來查他
[00:14:52.200 --> 00:14:54.960]  因為做了很多不應該做的事情
[00:14:54.960 --> 00:14:58.440]  這位弟兄當他講述這件事情的時候
[00:14:58.440 --> 00:15:00.480]  他的心就感謝神
[00:15:00.480 --> 00:15:03.880]  因為這些利益的確有一種吸引
[00:15:03.880 --> 00:15:07.920]  以致他會在那個時刻轉向了
[00:15:07.920 --> 00:15:11.000]  但是感謝神讓他知道他敬畏神
[00:15:11.000 --> 00:15:13.360]  所以他可以放手
[00:15:13.360 --> 00:15:14.560]  不可以這樣做
[00:15:14.560 --> 00:15:17.720]  何時有了利益的時候
[00:15:17.720 --> 00:15:20.240]  但你會發覺聖經繼續描述
[00:15:20.240 --> 00:15:22.560]  是不會有真正的平安的
[00:15:22.560 --> 00:15:25.840]  所以你看到聖經下面第二十節這樣說
[00:15:25.840 --> 00:15:28.240]  二十節說
[00:15:28.240 --> 00:15:30.920]  「惡人卻像翻騰的海
[00:15:30.920 --> 00:15:32.520]  不能平靜的
[00:15:32.520 --> 00:15:34.000]  就算得到利益
[00:15:34.000 --> 00:15:35.600]  內心不會平靜
[00:15:35.600 --> 00:15:39.360]  同時會很擔心很多不同的後果會發生
[00:15:39.360 --> 00:15:43.040]  他們好像海中的水不住翻起
[00:15:43.040 --> 00:15:45.400]  污穢和淤泥來
[00:15:45.560 --> 00:15:49.120]  我的神說惡人必沒有平安」
[00:15:49.120 --> 00:15:53.400]  當人嘗試用一些錯失
[00:15:53.400 --> 00:15:55.960]  去掩蓋另一種錯失的時候
[00:15:55.960 --> 00:15:58.560]  上上產生更多的罪
[00:15:58.560 --> 00:16:02.360]  聖經說到翻起更多的污穢和淤泥
[00:16:02.360 --> 00:16:04.160]  是沒有一刻安息
[00:16:04.160 --> 00:16:07.840]  因此罪帶來的是對人的傷害
[00:16:07.840 --> 00:16:11.600]  亦帶給人心中那種混亂和不安
[00:16:11.600 --> 00:16:13.880]  正是聖經所描述的情況
[00:16:14.400 --> 00:16:15.680]  我們再看前面
[00:16:15.680 --> 00:16:17.800]  當聖經講述到這些情形的時候
[00:16:17.800 --> 00:16:19.600]  然後在第十四節
[00:16:19.600 --> 00:16:23.640]  聖經提到你們要去準備好
[00:16:23.640 --> 00:16:25.360]  收平你們的道路
[00:16:25.360 --> 00:16:27.560]  去迎接神的子民
[00:16:27.560 --> 00:16:29.520]  會到神的面前
[00:16:29.520 --> 00:16:31.200]  因為第十五節
[00:16:31.200 --> 00:16:34.840]  「因為那至高無上永遠存在
[00:16:34.840 --> 00:16:37.360]  他名為聖的這洋說
[00:16:37.360 --> 00:16:40.920]  雖然我住在至高至聖的地方
[00:16:41.080 --> 00:16:44.880]  卻與心靈痛悔和謙卑的人同在
[00:16:44.880 --> 00:16:48.080]  要使謙卑人的靈肅醒
[00:16:48.080 --> 00:16:51.640]  也使痛悔人的心肅醒」
[00:16:51.640 --> 00:16:53.520]  因為上帝說到
[00:16:53.520 --> 00:16:56.800]  沒錯他住在至高至聖的地方
[00:16:56.800 --> 00:17:00.040]  但是他沒有忘記人
[00:17:00.040 --> 00:17:02.320]  就算是犯罪的人
[00:17:02.320 --> 00:17:05.520]  聖經說到至高至上的上帝
[00:17:05.520 --> 00:17:09.800]  竟然臨到最低微的人身上
[00:17:10.680 --> 00:17:12.680]  那位至聖的上帝
[00:17:12.680 --> 00:17:17.480]  竟然去到在罪裡面被壓傷的人當中
[00:17:17.480 --> 00:17:20.680]  那位超越時間永存
[00:17:20.680 --> 00:17:22.680]  永遠長存的上帝
[00:17:22.680 --> 00:17:25.680]  他竟然進入時間空間
[00:17:25.680 --> 00:17:28.240]  進入到你和我的生命裡面
[00:17:28.240 --> 00:17:30.480]  聖經描寫一位神
[00:17:30.480 --> 00:17:31.880]  祂是永遠長存
[00:17:31.880 --> 00:17:34.480]  但是祂不會因此忘記人
[00:17:34.480 --> 00:17:38.080]  但是祂願意進入人的時候
[00:17:38.080 --> 00:17:39.520]  很清楚地說
[00:17:39.520 --> 00:17:42.000]  「我和哪些人同在呢?
[00:17:42.000 --> 00:17:46.480]  是與那些心靈痛悔和謙卑的人同在」
[00:17:46.480 --> 00:17:48.280]  什麼叫做謙卑?
[00:17:48.280 --> 00:17:51.320]  謙卑不是說我說話小聲一點
[00:17:51.320 --> 00:17:53.040]  客氣一點就是謙卑
[00:17:53.040 --> 00:17:55.760]  聖經描述的謙卑是一種
[00:17:55.760 --> 00:17:59.000]  很坦然地承認自己實況的
[00:17:59.000 --> 00:18:01.000]  一種心靈的狀況
[00:18:01.000 --> 00:18:04.760]  我聽過有幾位男士
[00:18:05.760 --> 00:18:10.520]  察覺他們有一些不正常的婚姻關係
