
[00:00:00.000 --> 00:00:03.280]  今日我們繼續思想使命教會其中一方面
[00:05:44.400 --> 00:05:47.800]  我們常常都背誦新學本的經文
[00:05:47.800 --> 00:05:50.200]  就提及到要愛惜光陰
[00:05:50.200 --> 00:05:53.200]  因為現今的世代邪惡
[00:05:53.200 --> 00:05:56.000]  為什麼要愛惜光陰
[00:05:56.000 --> 00:05:58.800]  因為這個世代邪惡
[00:05:58.800 --> 00:06:02.600]  這個世界會想奪取你的時間
[00:06:02.600 --> 00:06:06.600]  奪取你的時間就等於奪取你的生命
[00:06:06.600 --> 00:06:09.400]  我們說我們可以有七八十歲
[00:06:09.400 --> 00:06:13.000]  八九十歲的一年的生命
[00:06:13.000 --> 00:06:17.200]  如果你的時間被一些沒有意義的東西奪取
[00:06:17.200 --> 00:06:20.800]  就等於奪取了你的生命
[00:06:20.800 --> 00:06:23.600]  因此聖經提及要愛惜光陰
[00:06:23.600 --> 00:06:28.400]  或者新學本所說的要把握時機
[00:06:28.400 --> 00:06:30.400]  這個正正是原來所說的意思
[00:06:30.400 --> 00:06:34.000]  就是很多很多重要可以行善
[00:06:34.000 --> 00:06:36.400]  做有意義的事情的時機
[00:06:36.400 --> 00:06:38.600]  要去把握住它
[00:06:38.600 --> 00:06:42.000]  在那個時候就能夠不做愚昧人
[00:06:42.000 --> 00:06:44.800]  可以做聰明人
[00:06:44.800 --> 00:06:47.000]  我自己很歡喜一位先賢
[00:06:47.000 --> 00:06:50.000]  一位先賢叫Jonathan Edward愛德華茲
[00:06:50.000 --> 00:06:54.000]  十八世紀很重要的一位神學家
[00:06:54.000 --> 00:06:56.200]  在他很多不同的教導當中
[00:06:56.200 --> 00:06:58.800]  其中一點他提及到時間的時候
[00:06:58.800 --> 00:07:01.000]  他就說他自己一生人
[00:07:01.000 --> 00:07:04.800]  立定了一個堅定的志向
[00:07:04.800 --> 00:07:07.800]  當我看的時候我就想什麼志向呢?
[00:07:07.800 --> 00:07:10.400]  他說我要不斷成長
[00:07:10.400 --> 00:07:12.400]  在哪方面成長呢?
[00:07:12.400 --> 00:07:15.800]  就是在時間的運用上
[00:07:15.800 --> 00:07:19.800]  讓時間能夠產生更大的效用
[00:07:19.800 --> 00:07:21.400]  一天比一天
[00:07:21.400 --> 00:07:24.200]  讓我的時間產生更大的
[00:07:24.200 --> 00:07:27.400]  或者說最大的效用
[00:07:27.400 --> 00:07:29.200]  這句話對我很大提醒
[00:07:29.200 --> 00:07:30.600]  我們翻聖經的時候
[00:07:30.600 --> 00:07:32.200]  發覺聖經的英文
[00:07:32.200 --> 00:07:34.400]  正正是這樣的意思
[00:07:34.400 --> 00:07:36.200]  聖經英文翻譯
[00:07:36.200 --> 00:07:38.200]  把握機會就是
[00:07:38.200 --> 00:07:42.200]  Make most of your time
[00:07:42.200 --> 00:07:44.800]  你的時間是這麼多
[00:07:44.800 --> 00:07:46.800]  但如何去盡用它
[00:07:46.800 --> 00:07:49.400]  發揮最大的效用
[00:07:49.400 --> 00:07:54.400]  或者說發揮最好的一種光明果效
[00:07:54.400 --> 00:07:55.800]  這正是聖經提到
[00:07:55.800 --> 00:08:01.200]  光明之子可以留心做的事情
[00:08:01.200 --> 00:08:02.400]  然後看回前面
[00:08:02.400 --> 00:08:05.400]  如果大家想看第九節
[00:08:05.400 --> 00:08:09.800]  光明所結的果子
[00:08:09.800 --> 00:08:13.600]  就是一切良善公義和誠實
[00:08:13.600 --> 00:08:16.800]  原來光明之子他們會留心做的
[00:08:16.800 --> 00:08:18.800]  是讓自己所做一切的事
[00:08:18.800 --> 00:08:24.400]  都是屬於良善公義和誠實的事情
[00:08:24.400 --> 00:08:25.000]  各位電影節目
[00:08:25.000 --> 00:08:27.400]  如果你要做一些生活的抉擇
[00:08:27.400 --> 00:08:29.400]  做還是不做
[00:08:29.400 --> 00:08:33.400]  在當時你要衡量根據什麼原則
[00:08:33.400 --> 00:08:35.400]  如果你所做的事情
[00:08:35.400 --> 00:08:40.200]  是帶來更多的良善公義和誠實
[00:08:40.200 --> 00:08:43.400]  相信這是一個好的決定
[00:08:43.400 --> 00:08:44.600]  如果你所做的事情
[00:08:44.600 --> 00:08:51.200]  帶來的是邪惡不義和虛假的事情
[00:08:51.200 --> 00:08:53.600]  這不是你的選擇
[00:08:53.600 --> 00:08:57.600]  光明之子不會選擇那些事情
[00:08:57.600 --> 00:08:59.000]  我記得一些弟兄姊妹
[00:08:59.000 --> 00:09:02.000]  他們是做一些生意工作的
[00:09:02.000 --> 00:09:03.200]  當他們做生意的時候
[00:09:03.200 --> 00:09:05.600]  其實面對著很多不同的挑戰
[00:09:05.600 --> 00:09:08.000]  特別是在內地做生意的時候
[00:09:08.000 --> 00:09:10.800]  也有很多的難處
[00:09:10.800 --> 00:09:11.800]  有些時候
[00:09:11.800 --> 00:09:14.600]  剛剛我早幾天聽到一位弟兄說
[00:09:14.600 --> 00:09:16.200]  在做生意的時候
[00:09:16.200 --> 00:09:18.200]  受到環境的影響
[00:09:18.200 --> 00:09:20.600]  很想用一些手法
[00:09:20.600 --> 00:09:22.200]  什麼手法呢?
[00:09:22.200 --> 00:09:24.800]  去賄賂官員
[00:09:24.800 --> 00:09:27.400]  很想能夠可以有些方式
[00:09:27.400 --> 00:09:29.600]  用一些不正當的手段
[00:09:29.600 --> 00:09:32.600]  去能夠達到一些目的
[00:09:32.600 --> 00:09:33.800]  但是這位弟兄就說
[00:09:33.800 --> 00:09:36.800]  我決心不會這樣做
[00:09:36.800 --> 00:09:38.800]  這不是我的選擇
[00:09:38.800 --> 00:09:40.200]  就算有多一些的利益
[00:09:40.200 --> 00:09:42.200]  但不會是我的選擇
[00:09:42.200 --> 00:09:46.200]  我希望我所做的事情是光明的事情
[00:09:46.200 --> 00:09:48.200]  這正正是聖經所描述的
[00:09:48.200 --> 00:09:49.200]  光明的兒女
[00:09:49.200 --> 00:09:52.800]  那種生命的自然的表現
[00:09:52.800 --> 00:09:56.200]  或者我們再看看後面的經文
[00:09:56.200 --> 00:09:58.000]  當時提到光明的兒女
[00:09:58.000 --> 00:10:01.000]  他們是會抗衡黑暗的事情
[00:10:01.000 --> 00:10:02.800]  但是會做些什麼呢?
[00:10:02.800 --> 00:10:04.800]  我們試試從四方面看看
[00:10:04.800 --> 00:10:06.000]  這方面的經文
[00:10:06.000 --> 00:10:10.600]  首先看第六節第七節
[00:10:10.600 --> 00:10:13.400]  「不要給別人用空言欺騙了你們
[00:10:13.400 --> 00:10:15.000]  正因為這些事
[00:10:15.000 --> 00:10:18.600]  神的震怒必定臨到那些活逆的人
[00:10:18.600 --> 00:10:25.400]  所以不要與他們同流合污」
[00:10:25.400 --> 00:10:27.000]  要去抗衡黑暗
[00:10:27.000 --> 00:10:28.400]  第一件事情就是
[00:10:28.400 --> 00:10:32.000]  不要與惡人同流合污
[00:10:32.000 --> 00:10:36.800]  大家不知道有沒有去過年宵看花市
[00:10:36.800 --> 00:10:37.800]  如果你有去過的時候
[00:10:37.800 --> 00:10:40.200]  你會發覺某些時段
[00:10:40.200 --> 00:10:42.600]  特別是晚間的時候
[00:10:42.600 --> 00:10:45.000]  你在花市裡走
[00:10:45.000 --> 00:10:47.600]  基本上你都不用怎麼走
[00:10:47.600 --> 00:10:50.400]  有人會推著你去的
[00:10:50.400 --> 00:10:52.600]  如果你想去某個地方
[00:10:52.600 --> 00:10:55.600]  你只要跟著人潮去就可以了
[00:10:55.600 --> 00:10:57.000]  很容易的
[00:10:57.000 --> 00:10:59.200]  但如果你想去另一邊
[00:10:59.200 --> 00:11:01.800]  回頭看花攤
[00:11:01.800 --> 00:11:04.000]  你未必能去到
[00:11:04.000 --> 00:11:05.200]  我記得有一年
[00:11:05.200 --> 00:11:08.200]  一家人四人去逛花市
[00:11:08.200 --> 00:11:10.800]  很想回頭看某個地方
[00:11:10.800 --> 00:11:12.200]  我們走不到
[00:11:12.200 --> 00:11:15.800]  最後我們的方法就是四個人繞著手
[00:11:15.800 --> 00:11:17.000]  然後大家一起
[00:11:17.000 --> 00:11:18.000]  「通啦」
[00:11:18.000 --> 00:11:20.800]  才在人群當中逼去另一邊
[00:11:20.800 --> 00:11:25.000]  然後去到自己想去的花攤
[00:11:25.000 --> 00:11:29.000]  順著潮流去是容易的
[00:11:29.000 --> 00:11:34.400]  同樣同流合污是比較容易的
[00:11:34.400 --> 00:11:36.200]  要逆著潮流去做一些
[00:11:36.200 --> 00:11:39.000]  你覺得有意思又光明的事情
[00:11:39.000 --> 00:11:42.000]  基本上是較為困難的
[00:11:42.000 --> 00:11:43.800]  但聖經就提醒我們
[00:11:43.800 --> 00:11:47.800]  不要與惡人同流合污
[00:11:47.800 --> 00:11:50.200]  不要跟他們同流合污
[00:11:50.200 --> 00:11:55.200]  反而要去逆著這種情形
[00:11:55.200 --> 00:11:57.600]  做神要我們做的事
[00:11:57.600 --> 00:12:01.000]  大家看完下面第十一節
[00:12:01.000 --> 00:12:05.400]  第十一節「不要參與暗煤無益的事」
[00:12:05.400 --> 00:12:06.600]  不要同流合污
[00:12:06.600 --> 00:12:09.600]  也意味著不會參與其中
[00:12:09.600 --> 00:12:12.400]  這正是我們提到的第一方面
[00:12:12.400 --> 00:12:16.200]  第二方面我們再看下十一節中間
[00:12:16.200 --> 00:12:19.800]  一個抗衡黑暗的光明之子
[00:12:19.800 --> 00:12:24.200]  會把黑暗揭露出來
[00:12:24.200 --> 00:12:25.200]  第十二節說
[00:12:25.200 --> 00:12:28.000]  「因為他們暗中所作的事
[00:12:28.000 --> 00:12:31.400]  便提起來也是羞恥的」
[00:12:31.400 --> 00:12:34.600]  聖經提到不單止不要一起做
[00:12:34.600 --> 00:12:37.600]  更加要將它揭露出來
[00:12:37.600 --> 00:12:41.400]  這個揭露是說讓它被光照耀
[00:12:41.400 --> 00:12:44.200]  以至大家都看到它的真面貌
[00:12:44.200 --> 00:12:46.200]  不會被它欺騙了
[00:12:46.200 --> 00:12:47.400]  各位電影師妹
[00:12:47.400 --> 00:12:52.200]  我們基督徒不是刻意去羞辱某人
[00:12:52.200 --> 00:12:54.600]  不是要惡意批評人
[00:12:54.600 --> 00:12:56.200]  我們不是這樣做
[00:12:56.200 --> 00:13:01.000]  但我們要揭露黑暗的目的是什麼呢?
[00:13:01.000 --> 00:13:04.800]  是不想別人踩進陷阱
[00:13:04.800 --> 00:13:06.600]  如果你剛剛走過
[00:13:06.600 --> 00:13:09.200]  留意到有個石頭的洞
[00:13:09.200 --> 00:13:11.000]  你看到後面的人來到的時候
[00:13:11.000 --> 00:13:11.800]  你便提醒他們
[00:13:11.800 --> 00:13:15.000]  這裡有洞,小心,不要踩進去
[00:13:15.000 --> 00:13:17.800]  我們不想別人滅落在黑暗裡面
[00:13:17.800 --> 00:13:21.000]  所以將黑暗揭露出來
[00:13:21.000 --> 00:13:26.000]  因此很多惡勢力的人便會說
[00:13:26.000 --> 00:13:31.200]  「我們不怕有公義的人存在」
[00:13:31.200 --> 00:13:35.200]  「只要他們不要出聲便可以」
[00:13:35.200 --> 00:13:37.000]  當他們保持緘默
[00:13:37.000 --> 00:13:41.200]  惡勢力便可以繼續不斷延伸擴大
[00:13:41.200 --> 00:13:43.400]  聖經有一個清楚的提醒
[00:13:43.400 --> 00:13:48.000]  「教徒光明之子學習去揭露黑暗」
[00:13:48.000 --> 00:13:49.600]  當然那個揭露
[00:13:49.600 --> 00:13:51.400]  其中有一點很重要的地方
[00:13:51.400 --> 00:13:54.400]  如果你剛才再看經文的時候
[00:13:54.400 --> 00:13:57.200]  聖經就說
[00:13:57.200 --> 00:13:59.200]  「不要參與黑暗」
[00:13:59.200 --> 00:14:03.400]  「暗昧無益的事都要把它揭露出來」
[00:14:03.400 --> 00:14:05.400]  當中含有一種意思就是
[00:14:05.400 --> 00:14:10.000]  那種揭露是一種光明的自然的表達
[00:14:10.000 --> 00:14:11.400]  因為你是光
[00:14:11.400 --> 00:14:15.600]  自然就會影出那些黑暗之處
[00:14:15.600 --> 00:14:22.400]  如果你晚上半夜想去廚房拿杯水
[00:14:22.400 --> 00:14:23.800]  你進去的時候
[00:14:23.800 --> 00:14:25.400]  你關著燈
[00:14:25.400 --> 00:14:26.600]  一關著的時候
[00:14:26.600 --> 00:14:29.000]  突然間發覺有些東西在地上
[00:14:29.000 --> 00:14:32.400]  (聲音)
[00:14:32.400 --> 00:14:35.800]  或者是蟑螂或者是老鼠
[00:14:35.800 --> 00:14:38.200]  在黑暗當中他們到處走動
[00:14:38.200 --> 00:14:39.200]  一見到光的時候
[00:14:39.200 --> 00:14:41.400]  他們馬上躲藏
[00:14:41.400 --> 00:14:43.200]  你並沒有做些什麼
[00:14:43.200 --> 00:14:45.400]  只是讓光照耀的時候
[00:14:45.400 --> 00:14:48.800]  黑暗就會被揭露出來
[00:14:48.800 --> 00:14:51.800]  有些時候未必一定是怎樣的行動
[00:14:51.800 --> 00:14:55.000]  但是當你保守自己在光明當中的時候
[00:14:55.000 --> 00:14:58.200]  已經將黑暗揭露
[00:14:58.200 --> 00:14:59.600]  當然有些時候
[00:14:59.600 --> 00:15:01.000]  有些環境
[00:15:01.000 --> 00:15:02.400]  或者我們需要學習
[00:15:02.400 --> 00:15:04.800]  用一些更加明顯的行動
[00:15:04.800 --> 00:15:07.000]  去將黑暗揭露出來
[00:15:07.000 --> 00:15:09.200]  但是再進一步的目的
[00:15:09.200 --> 00:15:10.800]  聖經就在說了
[00:15:10.800 --> 00:15:15.200]  我們再看看下面第十三節
[00:15:15.200 --> 00:15:17.000]  「凡被光揭露的
[00:15:17.000 --> 00:15:20.000]  都是顯而易見的」
[00:15:20.000 --> 00:15:21.600]  這裡所說顯而易見
[00:15:21.600 --> 00:15:24.600]  是讓它成為顯明
[00:15:24.600 --> 00:15:28.200]  意味著光照耀了黑暗出來之後
[00:15:28.200 --> 00:15:31.600]  但願黑暗能夠承認自己黑暗
[00:15:31.600 --> 00:15:34.600]  以致它可以變成光明
[00:15:34.600 --> 00:15:35.800]  所以下面就說
[00:15:35.800 --> 00:15:40.000]  「因為一切顯露出來的就是光」
[00:15:40.000 --> 00:15:42.000]  能夠被顯露出來的
[00:15:42.000 --> 00:15:45.600]  可以轉變成光的含義
[00:15:45.600 --> 00:15:48.200]  我們很希望有一些黑暗的事情
[00:15:48.200 --> 00:15:50.400]  當它被人察覺的時候
[00:15:50.400 --> 00:15:52.400]  它能夠承認自己的錯失
[00:15:52.400 --> 00:15:55.600]  以致能夠可以變成光明
[00:15:55.600 --> 00:15:57.000]  這個正是你和我
[00:15:57.000 --> 00:16:00.800]  去做揭露行動的時候的動機
[00:16:00.800 --> 00:16:02.800]  當然各位弟妹姐妹
[00:16:02.800 --> 00:16:06.200]  當你看到國內很多消息的時候
[00:16:06.200 --> 00:16:09.600]  有時候你發覺有一些維權的人士
[00:16:09.600 --> 00:16:12.800]  大家知道一些在裡面
[00:16:12.800 --> 00:16:15.200]  願意維持維護公義
[00:16:15.200 --> 00:16:19.600]  爭取一些公民權益的人
[00:16:19.600 --> 00:16:22.200]  往往很多時候被人抹黑他們
[00:16:22.200 --> 00:16:25.000]  甚至有些時候被抓去坐牢
[00:16:25.000 --> 00:16:26.800]  在那些情況我們就知道
[00:16:26.800 --> 00:16:28.600]  要去揭露黑暗
[00:16:28.600 --> 00:16:31.800]  可能帶來一些後果
[00:16:31.800 --> 00:16:33.800]  這裡很多維權人士
[00:16:33.800 --> 00:16:36.200]  我們知道有很多是教徒
[00:16:36.200 --> 00:16:38.000]  但他們就憑著神給他們的恩典
[00:16:38.000 --> 00:16:40.000]  堅持在光明當中
[00:16:40.000 --> 00:16:44.400]  而產生一種對整個中國的影響
[00:16:44.400 --> 00:16:46.600]  但願我們都在香港這個地方
[00:16:46.600 --> 00:16:48.000]  所生存的地方
[00:16:48.000 --> 00:16:51.200]  無論我們所要面對的代價
[00:16:51.200 --> 00:16:54.400]  求神給我們堅定在光明當中
[00:16:54.400 --> 00:16:57.800]  或者神用我們能夠揭露黑暗
[00:16:57.800 --> 00:17:01.600]  或者改變黑暗成為光明
[00:17:01.600 --> 00:17:05.600]  我們再看剛才提過的抗衡黑暗
[00:17:05.600 --> 00:17:08.600]  一方面我們留意到的是
[00:17:08.600 --> 00:17:11.800]  在光明當中我們留心
[00:17:11.800 --> 00:17:13.600]  另外第三我們再看的
[00:17:13.600 --> 00:17:18.000]  大家看看十字
[00:17:18.000 --> 00:17:22.600]  你們要察驗什麼是主所喜悅的
[00:17:22.600 --> 00:17:24.800]  剛才提到兩個字
[00:17:24.800 --> 00:17:26.400]  哪兩個字?
[00:17:26.400 --> 00:17:28.000]  察 驗
[00:17:28.000 --> 00:17:30.200]  察驗這兩個字很重要
[00:17:30.200 --> 00:17:32.200]  在其中要小心留心
[00:17:32.200 --> 00:17:35.400]  因為這個世界是非黑白分不清
[00:17:35.400 --> 00:17:37.600]  因此要小心去試驗
[00:17:37.600 --> 00:17:40.800]  察驗的意思就是去試驗
[00:17:40.800 --> 00:17:43.800]  然後去確認哪條路是對的
[00:17:43.800 --> 00:17:45.800]  哪條路是錯的
[00:17:45.800 --> 00:17:49.600]  教徒我們都不會馬上明白神的旨意
[00:17:49.600 --> 00:17:53.400]  但要不斷去察驗去明白
[00:17:53.400 --> 00:17:54.800]  不要做糊塗人
[00:17:54.800 --> 00:17:59.000]  大家再看第十七字
[00:17:59.000 --> 00:18:01.200]  因此不要做糊塗人
[00:18:01.200 --> 00:18:05.600]  要明白什麼是主的旨意
[00:18:05.600 --> 00:18:07.200]  不要做糊塗人
[00:18:07.200 --> 00:18:09.800]  要明白神的旨意
[00:18:09.800 --> 00:18:13.800]  然後說不要被酒迷惑了我們
[00:18:13.800 --> 00:18:17.600]  因為醉酒使人放蕩亂性
[00:18:17.600 --> 00:18:20.600]  剛才提到酒的一種影響
[00:18:20.600 --> 00:18:22.200]  大家一定會有一些經歷
[00:18:22.200 --> 00:18:25.000]  如果你遇到一些人醉酒
[00:18:25.000 --> 00:18:27.800]  他會怎樣呢?
[00:18:27.800 --> 00:18:29.200]  迷迷糊糊
[00:18:29.200 --> 00:18:31.200]  不知道發生什麼事
[00:18:31.200 --> 00:18:33.600]  是亂性的
[00:18:33.600 --> 00:18:36.200]  而酒帶來一個很明顯的影響
[00:18:36.200 --> 00:18:37.600]  就是不能自制
[00:18:37.600 --> 00:18:40.000]  失去自制的能力
[00:18:40.000 --> 00:18:42.800]  因此被控制的情境下
[00:18:42.800 --> 00:18:46.400]  我們不能夠分辨神的意思
[00:18:46.400 --> 00:18:47.600]  或者大家可以想起
[00:18:47.600 --> 00:18:50.000]  你不是喝酒的事情
[00:18:50.000 --> 00:18:53.600]  有什麼會控制了你呢?
[00:18:53.600 --> 00:18:56.600]  有什麼會令你的心思迷惑了
[00:18:56.600 --> 00:18:59.600]  不清醒呢?
[00:18:59.600 --> 00:19:00.400]  在香港來說
[00:19:00.400 --> 00:19:05.400]  我想有兩個字是會控制我們的
[00:19:05.400 --> 00:19:08.200]  就是「忘聯」
[00:19:08.200 --> 00:19:10.800]  當你在極之忘聯的情況下
[00:19:10.800 --> 00:19:12.400]  你只會反應
[00:19:12.400 --> 00:19:14.200]  甚至是躁動
[00:19:14.200 --> 00:19:15.400]  但你不能夠很清楚
[00:19:15.400 --> 00:19:17.200]  分辨路是怎樣走
[00:19:17.200 --> 00:19:19.000]  很快很快跑到終站
[00:19:19.000 --> 00:19:22.400]  發覺原來去錯了路
[00:19:22.400 --> 00:19:23.600]  在忘聯當中
[00:19:23.600 --> 00:19:27.800]  有些時候被生活來控制了
[00:19:27.800 --> 00:19:29.000]  一個教徒
[00:19:29.000 --> 00:19:32.600]  我們留心不要被一些事情控制
[00:19:32.600 --> 00:19:34.400]  以致我們不要做糊塗人
[00:19:34.400 --> 00:19:37.600]  可以明白主的旨意
[00:19:37.600 --> 00:19:40.600]  或者你說我身不由己
[00:19:40.600 --> 00:19:42.600]  但我們都要提醒自己
[00:19:42.600 --> 00:19:45.400]  任何你參與其中的事情
[00:19:45.400 --> 00:19:47.800]  就算不是你自己的意思
[00:19:47.800 --> 00:19:49.400]  你都有一個責任
[00:19:49.400 --> 00:19:52.400]  因為你是向自己負責
