
[00:00:00.000 --> 00:00:04.680]  我們在崇拜裡說司徒仁傳也已經有兩年的時間
[00:04:45.440 --> 00:04:47.600]  我們都會有一個這樣的表現
[00:04:47.600 --> 00:04:50.520]  或者情緒的反應就是沒有命了
[00:04:50.520 --> 00:04:52.280]  我們會在大海當中
[00:04:52.280 --> 00:04:54.320]  我們生命都沒有了
[00:04:54.320 --> 00:04:58.040]  接著保羅說第二次的話
[00:04:58.040 --> 00:04:59.280]  保羅說
[00:04:59.280 --> 00:05:02.440]  如果你們聽我之前的勸告
[00:05:02.440 --> 00:05:05.600]  就不用面對今天這個處境
[00:05:05.600 --> 00:05:12.360]  所以保羅繼續說出他的鼓勵眾人的話
[00:05:12.360 --> 00:05:15.600]  他說這艘船最後都會沒了
[00:05:15.600 --> 00:05:20.400]  不過船上每一個人的生命都會被拯救
[00:05:20.400 --> 00:05:24.480]  接著保羅說出他為什麼有這樣的說法
[00:05:24.480 --> 00:05:28.040]  他不是基於一個現實環境的考慮
[00:05:28.040 --> 00:05:29.520]  他說在昨晚裡
[00:05:29.520 --> 00:05:30.920]  就是在我祈禱當中
[00:05:30.920 --> 00:05:35.120]  上帝藉著他的使者告訴我
[00:05:35.120 --> 00:05:38.240]  我必定會抵達羅馬
[00:05:38.240 --> 00:05:42.480]  必定會在該殺的面前為上帝作見證
[00:05:42.480 --> 00:05:45.000]  接著上帝也藉著他的使者說
[00:05:45.000 --> 00:05:47.400]  船上所有的人都賜給他了
[00:05:47.400 --> 00:05:51.600]  這很明顯就是保羅之前也為船上的人祈禱
[00:05:51.600 --> 00:05:53.880]  所以上帝因著保羅的緣故
[00:05:53.880 --> 00:05:56.760]  將這群人都被拯救
[00:05:56.760 --> 00:06:01.080]  讓保羅有機會在羅馬當中為他作見證
[00:06:01.080 --> 00:06:04.040]  於是保羅就安慰他們
[00:06:04.040 --> 00:06:05.680]  叫他們可以放心
[00:06:05.680 --> 00:06:07.920]  你們的生命必然會被保存
[00:06:07.920 --> 00:06:09.880]  也鼓勵船上的人
[00:06:09.880 --> 00:06:12.360]  你們應該對上帝有信心
[00:06:12.360 --> 00:06:15.360]  因為上帝的應許必然會成就
[00:06:15.360 --> 00:06:20.520]  並且這艘船會撞在一個島上
[00:06:20.520 --> 00:06:25.920]  接下來的描述就是保羅的預言一一實現
[00:06:25.920 --> 00:06:29.840]  這艘船在大海裡漂流了兩個星期
[00:06:29.840 --> 00:06:32.520]  接著就接近陸地
[00:06:32.520 --> 00:06:34.680]  當時應該是晚上
[00:06:34.680 --> 00:06:36.640]  雖然也朦朧見到有陸地
[00:06:36.640 --> 00:06:39.280]  但是也相當的急
[00:06:39.280 --> 00:06:41.720]  所以船上的人就說
[00:06:41.720 --> 00:06:45.240]  等到天亮我們才去拍岸
[00:06:45.240 --> 00:06:51.040]  船上的水手就將四個撈放在海裡
[00:06:51.040 --> 00:06:54.200]  希望穩定船身
[00:06:54.200 --> 00:06:58.400]  船上的水手也知道
[00:06:58.400 --> 00:07:00.800]  未必一定很安全抵達
[00:07:00.800 --> 00:07:03.520]  送船到岸邊
[00:07:03.520 --> 00:07:04.920]  因為風浪實在太大
[00:07:04.920 --> 00:07:06.960]  所以他們就自己想逃命
[00:07:06.960 --> 00:07:07.960]  自己另一艘船
[00:07:07.960 --> 00:07:09.400]  可以說是棄船
[00:07:09.400 --> 00:07:11.720]  自己游上岸
[00:07:11.720 --> 00:07:13.800]  保羅一見到這種情況
[00:07:13.800 --> 00:07:14.960]  他就跟白夫長說
[00:07:14.960 --> 00:07:18.760]  如果這些水手離開這艘船的話
[00:07:18.760 --> 00:07:22.240]  我們船上的人的生命也會有危險
[00:07:22.240 --> 00:07:26.760]  所以白夫長就禁止這些水手自己逃命
[00:07:26.760 --> 00:07:29.360]  接著保羅再說
[00:07:29.360 --> 00:07:33.600]  船上的人已經有很長的日子沒有進食
[00:07:33.600 --> 00:07:36.080]  也可能船上的食物不夠
[00:07:36.080 --> 00:07:37.400]  要配給
[00:07:37.400 --> 00:07:39.800]  但是現在到了這個地步
[00:07:39.800 --> 00:07:42.680]  船上的人應該埋岸的時候
[00:07:42.680 --> 00:07:44.280]  也要用很大的氣力
[00:07:44.280 --> 00:07:47.920]  可以說是搏鬥才可以上岸
[00:07:47.920 --> 00:07:52.080]  所以保羅在此鼓勵船上的人要進食
[00:07:52.080 --> 00:07:54.520]  保羅在此以身作則
[00:07:54.520 --> 00:07:55.800]  首先要擦開餅乾
[00:07:55.800 --> 00:07:59.800]  接著就將食物吃掉
[00:07:59.800 --> 00:08:02.080]  鼓勵船上的人
[00:08:02.080 --> 00:08:04.880]  也要保持有足夠的體力
[00:08:04.880 --> 00:08:10.760]  才能夠到最後上岸
[00:08:10.760 --> 00:08:14.880]  接著路加在此說出船上的人有多少人呢
[00:08:14.880 --> 00:08:17.360]  有276人
[00:08:17.360 --> 00:08:19.240]  到了天亮
[00:08:19.240 --> 00:08:20.000]  天亮了
[00:08:20.000 --> 00:08:22.560]  船上的人就看到有個海灣
[00:08:22.560 --> 00:08:24.080]  可以登岸
[00:08:24.080 --> 00:08:25.160]  在過程當中
[00:08:25.160 --> 00:08:27.680]  船夫也控制不了這艘船
[00:08:27.680 --> 00:08:31.000]  接著路加形容船尾已經爛了
[00:08:31.000 --> 00:08:32.280]  開始入水了
[00:08:32.280 --> 00:08:35.080]  當時船上的兵兵就做了一件事
[00:08:35.080 --> 00:08:39.480]  就是恐防這些囚犯逃走
[00:08:39.480 --> 00:08:41.880]  所以就想殺光所有囚犯
[00:08:41.880 --> 00:08:45.440]  這有當時的一些背景
[00:08:45.440 --> 00:08:48.400]  因為當兵兵去騙一些囚犯去其他地方的時候
[00:08:48.400 --> 00:08:49.520]  如果囚犯逃走
[00:08:49.520 --> 00:08:52.520]  兵兵就會引來殺身之禍
[00:08:52.520 --> 00:08:53.240]  即是死罪
[00:08:53.240 --> 00:08:54.800]  所以為免這樣
[00:08:54.800 --> 00:08:57.600]  兵兵就希望將囚犯殺了
[00:08:57.600 --> 00:09:01.000]  免得這些罪名加在自己身上
[00:09:01.000 --> 00:09:05.480]  當時上帝藉白夫長去拯救保羅的生命
[00:09:05.480 --> 00:09:07.480]  所以白夫長就禁止兵兵
[00:09:07.480 --> 00:09:09.880]  不可以將囚犯殺了
[00:09:09.880 --> 00:09:15.240]  接著白夫長就叫一些懂得水性的人
[00:09:15.240 --> 00:09:17.400]  首先下水
[00:09:17.400 --> 00:09:18.560]  接著登下的時候
[00:09:18.560 --> 00:09:21.640]  接著一步一步將船上的人
[00:09:21.640 --> 00:09:25.640]  所有的人都安全地將他們救在岸上
[00:09:25.640 --> 00:09:27.640]  船上所有的人
[00:09:27.640 --> 00:09:31.440]  沒有一個人的生命被犧牲
[00:09:31.440 --> 00:09:34.960]  船上的人被拯救
[00:09:34.960 --> 00:09:39.120]  一章聖經很快地說出了整個的
[00:09:39.120 --> 00:09:42.480]  由開始到遇風浪
[00:09:42.480 --> 00:09:44.760]  遇危險到被拯救
[00:09:44.760 --> 00:09:48.520]  整個過程大約就是這樣發生了這樣的事蹟
[00:09:48.520 --> 00:09:50.800]  究竟我們怎樣藉著這件事
[00:09:50.800 --> 00:09:54.040]  去讓我們有信仰的反省呢
[00:09:54.040 --> 00:09:57.760]  我想有三方面我們可以值得思想的地方
[00:09:57.760 --> 00:10:03.960]  第一就是保羅在整個過程中
[00:10:03.960 --> 00:10:07.840]  我們看到他的反應和其他人的反應很不同
[00:10:07.840 --> 00:10:09.520]  船上的人的反應
[00:10:09.520 --> 00:10:11.480]  就是遇到一個大風浪的時候
[00:10:11.480 --> 00:10:12.480]  生命的危險
[00:10:12.480 --> 00:10:13.680]  有很多恐慌
[00:10:13.680 --> 00:10:15.680]  有很多恐懼的表現
[00:10:15.680 --> 00:10:18.440]  而保羅就是一個相當
[00:10:18.440 --> 00:10:21.160]  可以說是鎮靜、冷靜的過程裏面
[00:10:21.160 --> 00:10:24.280]  去做出他的反應和行動
[00:10:24.280 --> 00:10:27.800]  為何保羅有這樣的反應呢
[00:10:27.800 --> 00:10:29.360]  因為保羅很清楚知道
[00:10:29.360 --> 00:10:32.360]  他自己人生的使命是甚麼
[00:10:32.360 --> 00:10:35.720]  如果我們再拉闊一點去看保羅
[00:10:35.720 --> 00:10:39.080]  他在往大馬式的路上
[00:10:39.080 --> 00:10:41.040]  遇見了耶穌
[00:10:41.040 --> 00:10:42.440]  耶穌向他顯現
[00:10:42.440 --> 00:10:44.400]  然後整個生命有一個改變
[00:10:44.400 --> 00:10:45.640]  他很清楚知道
[00:10:45.640 --> 00:10:47.640]  耶穌選擇他
[00:10:47.640 --> 00:10:51.240]  是要讓他將福音讓更多人知道
[00:10:51.240 --> 00:10:53.480]  整個生命有一個扭轉
[00:10:53.480 --> 00:10:55.320]  在他的日子裏面
[00:10:55.320 --> 00:10:57.000]  其實他遇過很多風浪
[00:10:57.000 --> 00:10:59.200]  遇過一些人生的風浪
[00:10:59.200 --> 00:11:01.600]  如果大家去看哥倫多後書
[00:11:01.600 --> 00:11:03.520]  你會看到保羅描述他自己
[00:11:03.520 --> 00:11:05.120]  在全方位的過程裏面
[00:11:05.120 --> 00:11:07.240]  面對很多次生命的危險
[00:11:07.240 --> 00:11:09.040]  很多的困難
[00:11:09.040 --> 00:11:11.760]  但是在過程當中我們見到
[00:11:11.760 --> 00:11:13.520]  他很
[00:11:13.520 --> 00:11:14.920]  就算遇到困難也好
[00:11:14.920 --> 00:11:17.680]  他都很安然地面對每一個困境
[00:11:17.680 --> 00:11:18.520]  原因就是
[00:11:18.520 --> 00:11:21.720]  因為他很清楚知道他人生的方向
[00:11:21.720 --> 00:11:22.760]  人生的使命
[00:11:22.760 --> 00:11:26.680]  上帝給他的使命是甚麼
[00:11:26.680 --> 00:11:29.280]  路加在《新世聖經》裏面寫了兩卷書
[00:11:29.280 --> 00:11:30.640]  第一卷是《路加福音》
[00:11:30.640 --> 00:11:32.920]  第二卷是《斯特蘭主》
[00:11:32.920 --> 00:11:34.200]  第一卷《路加福音》
[00:11:34.200 --> 00:11:39.320]  路加用了大約三分之一的篇幅
[00:11:39.320 --> 00:11:41.520]  去講耶穌從加利利的地方
[00:11:41.520 --> 00:11:43.680]  去到耶路撒冷的地方
[00:11:43.680 --> 00:11:45.000]  接著在《斯特蘭主》
[00:11:45.000 --> 00:11:47.320]  路加大約用了五分之二的篇幅
[00:11:47.320 --> 00:11:48.520]  相當不少
[00:11:48.520 --> 00:11:51.080]  講保羅怎樣從耶路撒冷的地方
[00:11:51.080 --> 00:11:53.920]  一步一步去到羅馬這個地方
[00:11:53.920 --> 00:11:55.560]  這個旅程
[00:11:55.560 --> 00:11:57.520]  其實兩個的描述都是在講
[00:11:57.520 --> 00:12:01.000]  耶穌從加利利到耶路撒冷
[00:12:01.000 --> 00:12:03.280]  是要完成上帝給他的使命
[00:12:03.280 --> 00:12:04.800]  耶穌去到耶路撒冷
[00:12:04.800 --> 00:12:06.800]  是要避釘十字架
[00:12:06.800 --> 00:12:10.520]  完成上帝的拯救救贖計劃
[00:12:10.520 --> 00:12:13.880]  所以耶穌從加利利到耶路撒冷
[00:12:13.880 --> 00:12:18.600]  目的就是完成上帝給他的使命
[00:12:18.600 --> 00:12:21.880]  保羅從耶路撒冷
[00:12:21.880 --> 00:12:23.960]  從巴勒斯坦的地方去到羅馬
[00:12:23.960 --> 00:12:24.760]  這個地方
[00:12:24.760 --> 00:12:27.400]  也是要完成上帝給他的使命
[00:12:27.400 --> 00:12:28.960]  將福音帶到那些
[00:12:28.960 --> 00:12:31.760]  未曾認識上帝的人的群體
[00:12:31.760 --> 00:12:34.920]  讓他們知道上帝的拯救計劃
[00:12:34.920 --> 00:12:41.520]  是要在那些人當中為上帝作見證
[00:12:41.520 --> 00:12:42.880]  保羅在整個過程裡面
[00:12:42.880 --> 00:12:45.480]  面對人生的困難
[00:12:45.480 --> 00:12:46.440]  生命的危險
[00:12:46.440 --> 00:12:47.920]  他沒有抱怨過
[00:12:47.920 --> 00:12:51.760]  因為他有很清楚的人生的目標
[00:12:51.760 --> 00:12:54.920]  人生怎樣走得比較順暢呢
[00:12:54.920 --> 00:12:56.120]  可以這樣說
[00:12:56.120 --> 00:12:57.440]  我舉個例子
[00:12:57.440 --> 00:13:00.120]  如果我從這裡畫一條直線
[00:13:00.120 --> 00:13:02.760]  走到禮堂裡面
[00:13:02.760 --> 00:13:04.720]  大家知不知道我應該怎樣畫呢
[00:13:04.720 --> 00:13:07.080]  如果我的眼光放在地上
[00:13:07.080 --> 00:13:08.640]  放在我眼前的地上
[00:13:08.640 --> 00:13:09.440]  一直走過去
[00:13:09.440 --> 00:13:11.400]  你猜我能不能畫到直線呢
[00:13:11.400 --> 00:13:12.720]  畫不到
[00:13:12.720 --> 00:13:14.800]  我是要在這裡很清楚地
[00:13:14.800 --> 00:13:15.880]  看在後面
[00:13:15.880 --> 00:13:17.480]  一個很清楚的焦點
[00:13:17.480 --> 00:13:19.840]  我就走到那個焦點
[00:13:19.840 --> 00:13:22.240]  我才可以畫到一條直線
[00:13:22.240 --> 00:13:24.840]  在我們人生裡也是一樣
[00:13:24.840 --> 00:13:28.960]  我們人生如果沒有一個很清楚的方向
[00:13:28.960 --> 00:13:31.400]  沒有很清楚的目標使命
[00:13:31.400 --> 00:13:34.800]  我們的人生有時候也很搖擺不定
[00:13:34.800 --> 00:13:37.600]  因為女兒也越來越大了
[00:13:37.600 --> 00:13:38.880]  所以我經常去想
[00:13:38.880 --> 00:13:41.160]  作為一個父親
[00:13:41.160 --> 00:13:42.320]  一個父母
[00:13:42.320 --> 00:13:44.880]  教養兒女的心態
[00:13:44.880 --> 00:13:46.880]  角色應該是怎樣呢
[00:13:46.880 --> 00:13:49.080]  從這裡我們要再想想
[00:13:49.080 --> 00:13:52.240]  在教會裡面作為一個教務的同工
[00:13:52.240 --> 00:13:55.520]  角色和信徒之間的關係
[00:13:55.520 --> 00:13:57.360]  角色應該是怎樣的呢
[00:13:57.360 --> 00:13:59.760]  我發覺有很多很共通的地方
[00:13:59.760 --> 00:14:01.760]  作為一個父母的心態
[00:14:01.760 --> 00:14:03.040]  或者一些角色
[00:14:03.040 --> 00:14:04.440]  應該的做法
[00:14:04.440 --> 00:14:05.640]  和一個教務同工
[00:14:05.640 --> 00:14:06.880]  和一個信徒
[00:14:06.880 --> 00:14:08.520]  教務同工在教會的角色
[00:14:08.520 --> 00:14:12.880]  其實真的有很多很多很相似的地方
[00:14:12.880 --> 00:14:17.360]  世界的首富
[00:14:17.360 --> 00:14:19.240]  大家知不知道是誰
[00:14:19.240 --> 00:14:21.560]  世界上最有錢的人
[00:14:21.560 --> 00:14:23.280]  叫做比爾蓋茨
[00:14:23.280 --> 00:14:25.880]  是微軟的主席
[00:14:25.880 --> 00:14:28.000]  他是全世界最有錢的人
[00:14:28.000 --> 00:14:29.880]  他也是數一數二的慈善家
[00:14:29.880 --> 00:14:33.680]  把所有賺回來的金錢
[00:14:33.680 --> 00:14:36.640]  用在慈善的詞上
[00:14:36.640 --> 00:14:38.240]  比爾蓋茨的爸爸
[00:14:38.240 --> 00:14:40.040]  經常被人問到
[00:14:40.040 --> 00:14:43.000]  你是不是比爾蓋茨的爸爸呢
[00:14:43.000 --> 00:14:46.000]  比爾蓋茨的爸爸經常不懂得怎樣回應
[00:14:46.000 --> 00:14:49.120]  有一天比爾蓋茨跟他爸爸說
[00:14:49.120 --> 00:14:52.560]  爸爸如果有人再問你
[00:14:52.560 --> 00:14:56.080]  你是不是比爾蓋茨的爸爸呢
[00:14:56.080 --> 00:14:57.280]  你就告訴他
[00:14:57.280 --> 00:15:00.320]  你是我就是比爾蓋茨的爸爸
[00:15:00.320 --> 00:15:01.200]  還有
[00:15:01.200 --> 00:15:03.800]  我是那個比爾蓋茨
[00:15:03.800 --> 00:15:06.000]  他窮一生的努力
[00:15:06.000 --> 00:15:09.280]  要去學習成為那個人的那個我
[00:15:09.280 --> 00:15:10.120]  就是我了
[00:15:10.120 --> 00:15:11.640]  意思就是說
[00:15:11.640 --> 00:15:13.960]  我的兒子是窮一生的努力
[00:15:13.960 --> 00:15:15.400]  希望在我身上
[00:15:15.400 --> 00:15:17.280]  我成為他的榜樣
[00:15:17.280 --> 00:15:18.000]  我的品格
[00:15:18.000 --> 00:15:20.000]  他希望努力地去學習
[00:15:20.000 --> 00:15:22.480]  成為一個這樣的人
[00:15:22.480 --> 00:15:24.480]  然後
[00:15:24.480 --> 00:15:26.880]  比爾蓋茨寫了一本書
[00:15:26.880 --> 00:15:29.760]  在書上寫了一段話
[00:15:29.760 --> 00:15:30.760]  他說
[00:15:30.760 --> 00:15:32.440]  經常有人問他
[00:15:32.440 --> 00:15:36.240]  你怎樣才可以教出一個這樣的兒子呢
[00:15:36.240 --> 00:15:38.480]  這麼有賺錢的能力
[00:15:38.480 --> 00:15:41.920]  有一個這麼有慈善的心
[00:15:41.920 --> 00:15:44.400]  你怎樣才可以教出一個這樣的孩子
[00:15:44.400 --> 00:15:46.000]  你的秘密是什麼呢
[00:15:46.000 --> 00:15:47.560]  那麽比爾蓋茨就說
[00:15:47.560 --> 00:15:49.400]  其實我也不知道
[00:15:49.400 --> 00:15:51.880]  沒有人學過怎樣做父母
[00:15:51.880 --> 00:15:53.640]  才會做父母的
[00:15:53.640 --> 00:15:54.720]  就是沒有人學過
[00:15:54.720 --> 00:15:56.120]  用中國人的說話去說
[00:15:56.120 --> 00:15:58.480]  我們都是摸著石頭過河
[00:15:58.480 --> 00:16:01.440]  就是一步一步地去前進
[00:16:01.440 --> 00:16:02.280]  但是
[00:16:02.280 --> 00:16:03.800]  他接著說
[00:16:03.800 --> 00:16:05.960]  我沒有教導到他
[00:16:05.960 --> 00:16:07.400]  成功的途徑
[00:16:07.400 --> 00:16:08.840]  一個人怎樣才可以成功
[00:16:08.840 --> 00:16:10.400]  成功的途徑是什麼
[00:16:10.400 --> 00:16:11.120]  他說我沒有教導
[00:16:11.120 --> 00:16:12.520]  我也不懂得教
[00:16:12.520 --> 00:16:15.280]  我只是透過家庭的氣氛
[00:16:15.280 --> 00:16:17.920]  我的處於人生的態度
[00:16:17.920 --> 00:16:21.480]  我處於待人處事的生活方式
[00:16:21.480 --> 00:16:22.560]  我一點一滴
[00:16:22.560 --> 00:16:27.560]  以我的身教去影響我的孩子
[00:16:27.560 --> 00:16:31.800]  成為他自己性格成長的一個榜樣
[00:16:31.800 --> 00:16:33.800]  我的性格就造就了
[00:16:33.800 --> 00:16:36.200]  我的孩子今天的品格
[00:16:36.200 --> 00:16:37.560]  接著他說
[00:16:37.560 --> 00:16:39.560]  我覺得這句話真的很精彩
[00:16:39.560 --> 00:16:40.960]  他說你跟太太
[00:16:40.960 --> 00:16:42.760]  她沒有告訴孩子
[00:16:42.760 --> 00:16:45.080]  應該要做些什麼
[00:16:45.080 --> 00:16:48.040]  而是給孩子更多機會去發現
[00:16:48.040 --> 00:16:50.400]  自己想要做些什麼
[00:16:50.400 --> 00:16:52.880]  這句話我想了很久
[00:16:52.880 --> 00:16:54.960]  我發覺如果我們能夠想通了
[00:16:54.960 --> 00:16:59.760]  真的相當受用
[00:16:59.760 --> 00:17:01.920]  很多時候我們都會覺得
[00:17:01.920 --> 00:17:03.040]  或者作為一個父母
[00:17:03.040 --> 00:17:04.240]  一個教母童工就是
[00:17:04.240 --> 00:17:07.080]  我告訴信徒要做些什麼
[00:17:07.080 --> 00:17:09.800]  他們就會知道怎樣做
[00:17:09.800 --> 00:17:12.640]  我教孩子知道你要做些什麼
[00:17:12.640 --> 00:17:14.280]  你就要跟著他做
[00:17:14.280 --> 00:17:16.000]  是不是這樣呢
[00:17:16.000 --> 00:17:17.640]  我想這個也很重要
[00:17:17.640 --> 00:17:20.160]  有時候也要把一些價值觀去講
[00:17:20.160 --> 00:17:21.320]  也很重要
[00:17:21.320 --> 00:17:22.480]  但我想更重要的就是
[00:17:22.480 --> 00:17:25.160]  讓孩子去發現
[00:17:25.160 --> 00:17:28.520]  究竟我想要做些什麼
[00:17:28.520 --> 00:17:31.760]  這個成為他自己內在的主動力
[00:17:31.760 --> 00:17:39.000]  去做我要做些什麼
[00:17:39.000 --> 00:17:39.880]  教會
[00:17:39.880 --> 00:17:41.920]  我在思想
[00:17:41.920 --> 00:17:43.480]  教會的環境
[00:17:43.480 --> 00:17:48.240]  其實是要提供一個氣氛
[00:17:48.240 --> 00:17:48.880]  一個環境
[00:17:48.880 --> 00:17:51.680]  讓信徒去問
[00:17:51.680 --> 00:17:54.680]  究竟我在上帝面前
[00:17:54.680 --> 00:17:56.000]  我要做些什麼呢
[00:17:56.000 --> 00:17:57.960]  其實是要培養弟兄姊妹
[00:17:57.960 --> 00:18:01.880]  對上帝成為一個有心的人
[00:18:01.880 --> 00:18:04.120]  就這幾個字很簡單概括了
[00:18:04.120 --> 00:18:06.920]  要對上帝有心
[00:18:06.920 --> 00:18:09.120]  如果你是對上帝有心
[00:18:09.120 --> 00:18:13.080]  你不會成為一個經常遲到的人
[00:18:13.080 --> 00:18:15.400]  如果你對上帝有心
[00:18:15.400 --> 00:18:20.280]  你不會經常不看聖經的人
[00:18:20.280 --> 00:18:22.520]  對上帝有心
[00:18:22.520 --> 00:18:24.160]  如果你對一個人有心
[00:18:24.160 --> 00:18:25.720]  你會知道應該怎樣對他
[00:18:25.720 --> 00:18:29.440]  你會懂得做你應該要做的事
[00:18:29.440 --> 00:18:31.720]  如果你對一件事用心
[00:18:31.720 --> 00:18:32.720]  持續下去做
[00:18:32.720 --> 00:18:35.480]  你總會做出一些成果
[00:18:35.480 --> 00:18:39.000]  所以有心和用心是相當重要
[00:18:39.000 --> 00:18:41.480]  所以我也有時候嘗試想想
[00:18:41.480 --> 00:18:43.200]  和你聊天的時候
[00:18:43.200 --> 00:18:45.320]  可能彼此一會兒祝福
[00:18:45.320 --> 00:18:47.120]  我通常說願主賜福你
[00:18:47.120 --> 00:18:48.520]  我們可能一會兒問一問
[00:18:48.520 --> 00:18:50.000]  你對上帝有沒有心
[00:18:50.000 --> 00:18:52.880]  願你成為一個對上帝有心的人
[00:18:52.880 --> 00:18:56.320]  做一個有心的人
[00:18:56.320 --> 00:18:57.560]  第二方面
[00:18:57.560 --> 00:19:01.680]  保羅在這個過程裡
[00:19:01.680 --> 00:19:03.560]  船上的人都絕望了
[00:19:03.560 --> 00:19:05.800]  但是他帶來盼望
[00:19:05.800 --> 00:19:10.000]  給這些船上正在絕望當中的人
