
[00:00:00.000 --> 00:00:04.260]  我們再思想詩篇裏面的「祈禱詩」
[00:06:25.540 --> 00:06:26.980]  如果可以
[00:06:26.980 --> 00:06:29.460]  就算用了我全部的事業
[00:06:29.460 --> 00:06:32.100]  我全部的成就
[00:06:32.100 --> 00:06:34.940]  去換取和我的女兒的溝通
[00:06:34.940 --> 00:06:37.940]  我也很願意
[00:06:37.940 --> 00:06:39.020]  這個報導
[00:06:39.020 --> 00:06:40.980]  我一看的時候很深刻
[00:06:40.980 --> 00:06:44.180]  也深刻體會到這位女士
[00:06:44.180 --> 00:06:44.740]  她沒錯
[00:06:44.740 --> 00:06:46.140]  她有很多的成就
[00:06:46.140 --> 00:06:47.780]  很多的發展
[00:06:47.780 --> 00:06:49.340]  但是她更加渴望的
[00:06:49.340 --> 00:06:51.340]  就是和她自己的女兒
[00:06:51.340 --> 00:06:52.580]  她的家人
[00:06:52.580 --> 00:06:56.820]  能夠有一種生命親密的關係
[00:06:56.820 --> 00:06:58.820]  但是這種關係
[00:06:58.820 --> 00:06:59.700]  在這個時刻
[00:06:59.700 --> 00:07:00.980]  讓她再次體會到
[00:07:00.980 --> 00:07:04.100]  其實她想得到的
[00:07:04.100 --> 00:07:06.860]  更加是一種生命的關係
[00:07:06.860 --> 00:07:07.620]  而這一切
[00:07:07.620 --> 00:07:11.540]  其實不能夠真正叫她滿足
[00:07:11.540 --> 00:07:13.220]  同樣我想回很多的弟兄姊妹
[00:07:13.220 --> 00:07:14.860]  很多不同的體會當中
[00:07:14.860 --> 00:07:16.180]  有些時候
[00:07:16.180 --> 00:07:17.460]  看到神是沒錯
[00:07:17.460 --> 00:07:20.540]  將很多的祝福賜給自己
[00:07:20.540 --> 00:07:22.700]  但是在這些生活上
[00:07:22.700 --> 00:07:25.020]  神給我們不同的祝福裡面
[00:07:25.020 --> 00:07:26.140]  突然間會體會到
[00:07:26.140 --> 00:07:28.740]  其實這個世界上有的
[00:07:28.740 --> 00:07:31.540]  無論是家庭
[00:07:31.540 --> 00:07:35.220]  無論是有很成功的工作
[00:07:35.220 --> 00:07:37.820]  或者是有很好的健康
[00:07:37.820 --> 00:07:39.340]  這些一切
[00:07:39.340 --> 00:07:40.940]  最終來說
[00:07:40.940 --> 00:07:41.980]  會發覺
[00:07:41.980 --> 00:07:43.020]  帶給我的
[00:07:43.020 --> 00:07:47.220]  不是真正永遠的一種生命的滿足
[00:07:47.220 --> 00:07:49.660]  沒錯在當中會快樂會感恩
[00:07:49.660 --> 00:07:52.060]  但是體會到人最大的需要
[00:07:52.060 --> 00:07:55.700]  仍然是那位生命的主宰
[00:07:55.700 --> 00:07:57.260]  我就想分析奧古斯丁
[00:07:57.260 --> 00:07:59.380]  我們大家都會熟悉的一位先賢
[00:07:59.380 --> 00:08:00.740]  他曾經說了一件事情
[00:08:00.740 --> 00:08:02.180]  我們都熟悉的
[00:08:02.180 --> 00:08:06.740]  就是提到在我們人的內心裡面
[00:08:06.740 --> 00:08:08.420]  我們有一個空間
[00:08:08.420 --> 00:08:10.580]  這個空間沒有任何地上的事情
[00:08:10.580 --> 00:08:12.660]  能夠可以滿足到
[00:08:12.660 --> 00:08:14.300]  或者填滿到
[00:08:14.300 --> 00:08:15.940]  唯有神自己
[00:08:15.940 --> 00:08:19.060]  能夠成為其中的滿足
[00:08:19.060 --> 00:08:20.380]  因此他說
[00:08:20.380 --> 00:08:22.940]  神為了自己的緣故
[00:08:22.940 --> 00:08:25.820]  去創造生命
[00:08:25.820 --> 00:08:29.900]  人的靈魂會感覺到焦躁不安
[00:08:29.900 --> 00:08:31.060]  除非
[00:08:31.060 --> 00:08:34.980]  他回到神的裡面
[00:08:34.980 --> 00:08:36.340]  在神的裡面
[00:08:36.340 --> 00:08:39.460]  他會得到安息
[00:08:39.460 --> 00:08:40.500]  否則
[00:08:40.500 --> 00:08:44.220]  一生在一種焦躁不安的裡面
[00:08:44.220 --> 00:08:46.420]  教徒當領受了神的救恩之後
[00:08:46.420 --> 00:08:47.740]  領受了神自己
[00:08:47.740 --> 00:08:49.460]  進入生命裡面
[00:08:49.460 --> 00:08:50.260]  但很多時候
[00:08:50.260 --> 00:08:52.180]  世間上有很多不同的事情
[00:08:52.180 --> 00:08:53.900]  吸引了我們
[00:08:53.900 --> 00:08:56.260]  我們轉而尋求其他
[00:08:56.260 --> 00:08:57.860]  以至失去了那種
[00:08:57.860 --> 00:09:00.940]  神給人的真正的滿足
[00:09:00.940 --> 00:09:01.820]  因此你發覺
[00:09:01.820 --> 00:09:03.740]  很多的教徒
[00:09:03.740 --> 00:09:06.020]  在他們經歷一些困難的時候
[00:09:06.020 --> 00:09:08.540]  他們好像被神驚醒
[00:09:08.540 --> 00:09:09.620]  在那個時刻
[00:09:09.620 --> 00:09:10.140]  他就說
[00:09:10.140 --> 00:09:11.260]  神啊
[00:09:11.260 --> 00:09:14.180]  祢是我的神
[00:09:14.180 --> 00:09:16.260]  最重要的就是想到
[00:09:16.260 --> 00:09:19.100]  神和我之間的關係
[00:09:19.100 --> 00:09:20.300]  因此體會到
[00:09:20.300 --> 00:09:21.700]  如果祂是我的神
[00:09:21.700 --> 00:09:23.220]  我有什麼懼怕呢
[00:09:23.220 --> 00:09:24.380]  祂一定會保守我
[00:09:24.380 --> 00:09:26.020]  一定會引導我
[00:09:26.020 --> 00:09:27.580]  因此在內心裡面
[00:09:27.580 --> 00:09:30.100]  他就切切地尋求
[00:09:30.100 --> 00:09:34.420]  渴望神自己的同在
[00:09:34.420 --> 00:09:36.820]  你再讀聖經的時候
[00:09:36.820 --> 00:09:37.700]  大衛就說
[00:09:37.700 --> 00:09:37.940]  他說
[00:09:37.940 --> 00:09:40.740]  因此我在聖所中瞻仰祢
[00:09:40.740 --> 00:09:42.340]  因此或者可以翻譯做
[00:09:42.340 --> 00:09:45.540]  就如我曾經在聖所中瞻仰祢
[00:09:45.540 --> 00:09:48.500]  為了見祢的能力和榮耀
[00:09:48.500 --> 00:09:50.660]  現今在曠野裡
[00:09:50.660 --> 00:09:53.100]  但仍然他心裡面很想
[00:09:53.100 --> 00:09:54.500]  好像過去
[00:09:54.500 --> 00:09:56.260]  一直來尋求神
[00:09:56.260 --> 00:09:58.380]  得著神自己
[00:09:58.380 --> 00:09:59.620]  因為
[00:09:59.620 --> 00:10:00.820]  第三節說
[00:10:00.820 --> 00:10:03.900]  因為祢的慈愛比生命更好
[00:10:03.900 --> 00:10:08.100]  我的嘴唇要重讚祢
[00:10:08.100 --> 00:10:09.380]  大衛想到
[00:10:09.380 --> 00:10:11.260]  他自己所經歷的事情
[00:10:11.260 --> 00:10:11.820]  體會到
[00:10:11.820 --> 00:10:13.140]  沒錯生命很好
[00:10:13.140 --> 00:10:14.220]  很美善
[00:10:14.220 --> 00:10:15.660]  但是其實神的慈愛
[00:10:15.660 --> 00:10:16.980]  不變的慈愛
[00:10:16.980 --> 00:10:20.380]  比生命更加的寶貴
[00:10:20.380 --> 00:10:22.420]  大家有些時候在
[00:10:22.420 --> 00:10:24.660]  這幾年都會知道很多
[00:10:24.660 --> 00:10:26.460]  關於這個世界上面
[00:10:26.460 --> 00:10:28.820]  一些極端的穆斯林組織
[00:10:28.820 --> 00:10:32.180]  他們怎樣去殺一些人
[00:10:32.180 --> 00:10:34.020]  特別是教徒
[00:10:34.020 --> 00:10:37.300]  這些消息我們有時候都聽到報導
[00:10:37.300 --> 00:10:39.380]  教徒殉道的事情有人以為
[00:10:39.380 --> 00:10:42.420]  在歷史當中比較多出現
[00:10:42.420 --> 00:10:44.740]  但是如果你小心看一些報導
[00:10:44.740 --> 00:10:46.140]  你會知道
[00:10:46.140 --> 00:10:50.180]  其實今天的教徒殉道
[00:10:50.180 --> 00:10:53.820]  比起歷史歷代的教徒殉道的數目
[00:10:53.820 --> 00:10:55.900]  更加多
[00:10:55.900 --> 00:10:57.460]  在很多不同的地方
[00:10:57.460 --> 00:10:59.460]  有很多屬神的人
[00:10:59.460 --> 00:11:02.260]  他們寧願失去生命
[00:11:02.260 --> 00:11:04.620]  寧願失去財富
[00:11:04.620 --> 00:11:06.140]  失去其他
[00:11:06.140 --> 00:11:09.380]  但是他們不願意失去神
[00:11:09.380 --> 00:11:13.020]  也不願意失去神的慈愛
[00:11:13.020 --> 00:11:14.740]  因為他們體會到神
[00:11:14.740 --> 00:11:19.020]  自己比起其他一切更寶貴
[00:11:19.020 --> 00:11:20.780]  大衛在抗疫的時刻
[00:11:20.780 --> 00:11:21.980]  他深刻體會到
[00:11:21.980 --> 00:11:26.300]  財富、權力會失去
[00:11:26.300 --> 00:11:32.580]  但是上帝永遠是他最大的滿足和把握
[00:11:32.580 --> 00:11:33.700]  因此他就說
[00:11:33.700 --> 00:11:36.540]  你的慈愛比生命更好
[00:11:36.540 --> 00:11:38.580]  我的嘴唇要重讚你
[00:11:38.580 --> 00:11:40.780]  我要一生的稱頌你
[00:11:40.780 --> 00:11:43.860]  我要奉你的名舉手禱告
[00:11:43.860 --> 00:11:45.940]  也都意味著他
[00:11:45.940 --> 00:11:49.100]  不再去向其他的人來求告
[00:11:49.100 --> 00:11:52.220]  不會奉其他的假神來禱告神
[00:11:52.220 --> 00:11:54.420]  只是全心的尋求神
[00:11:54.420 --> 00:11:56.260]  禱告神
[00:11:56.260 --> 00:11:57.780]  這是他人生裡
[00:11:57.780 --> 00:12:00.620]  在這個時刻最深刻的一種體會
[00:12:00.620 --> 00:12:03.660]  也都向神的那種尋求
[00:12:03.660 --> 00:12:04.540]  當你再讀的時候
[00:12:04.540 --> 00:12:06.420]  你發覺聖經裡再說到
[00:12:06.420 --> 00:12:07.420]  大衛他禱告的時候
[00:12:07.420 --> 00:12:09.820]  承認神是他真正的喜樂
[00:12:09.820 --> 00:12:12.740]  唯有神是給他真正的滿足
[00:12:12.740 --> 00:12:16.540]  你再看下第五節說
[00:12:16.540 --> 00:12:18.140]  他說我的心滿足
[00:12:18.140 --> 00:12:21.220]  就像飽享了骨髓肥油
[00:12:21.220 --> 00:12:24.140]  我要用歡樂的嘴唇讚美你
[00:12:24.140 --> 00:12:25.700]  我在床上紀念你
[00:12:25.700 --> 00:12:29.140]  在整夜的時候默想你
[00:12:29.140 --> 00:12:30.140]  在曠夜的時候
[00:12:30.140 --> 00:12:31.860]  當然他在床上
[00:12:31.860 --> 00:12:35.540]  不會是一些很舒適的床鋪
[00:12:35.540 --> 00:12:37.740]  在一個曠夜的地方
[00:12:37.740 --> 00:12:40.060]  可能輾轉難眠
[00:12:40.060 --> 00:12:41.980]  但是雖然輾轉難眠
[00:12:41.980 --> 00:12:44.180]  但是卻是給他一個機會
[00:12:44.180 --> 00:12:47.420]  他去再一次思想神的慈愛
[00:12:47.420 --> 00:12:49.380]  思想神的工作
[00:12:49.380 --> 00:12:52.500]  在他過去所經歷神的作為
[00:12:52.500 --> 00:12:54.380]  因此他的心裡面就說
[00:12:54.380 --> 00:12:56.380]  我的心滿足
[00:12:56.380 --> 00:12:58.780]  或者說我的靈魂滿足
[00:12:58.780 --> 00:13:02.980]  好像飽足了骨髓肥油
[00:13:02.980 --> 00:13:04.140]  大家不要誤會
[00:13:04.140 --> 00:13:06.660]  我們今天用今天的眼光
[00:13:06.660 --> 00:13:08.660]  看骨髓肥油
[00:13:08.660 --> 00:13:13.900]  好像不是很受歡迎
[00:13:13.900 --> 00:13:16.260]  大衛所說的意思是說
[00:13:16.260 --> 00:13:21.020]  好像飽享了最美好的食物
[00:13:21.020 --> 00:13:22.860]  心裡面體會到
[00:13:22.860 --> 00:13:24.820]  雖然在這個處境裡面
[00:13:24.820 --> 00:13:27.660]  但是上帝的同在
[00:13:27.660 --> 00:13:29.740]  上帝仍然與他一起
[00:13:29.740 --> 00:13:32.540]  成為了他真正裡面的滿足
[00:13:32.540 --> 00:13:35.740]  和裡面的一種盼望
[00:13:35.740 --> 00:13:37.540]  我曾經在電視節目提及過
[00:13:37.540 --> 00:13:39.060]  我自己一些過去的事情
[00:13:39.060 --> 00:13:41.620]  我想再說一件事情
[00:13:41.620 --> 00:13:43.900]  是我很深刻的事情
[00:13:43.900 --> 00:13:47.260]  就是當我做心臟手術的時候
[00:13:47.260 --> 00:13:51.860]  在深切治療室的經歷
[00:13:51.860 --> 00:13:53.580]  在那個經歷裡面
[00:13:53.580 --> 00:13:55.260]  我自己第一次體會到
[00:13:55.260 --> 00:13:59.060]  什麼叫做踏滿天地線
[00:13:59.060 --> 00:14:02.660]  身體各種的喉管插著
[00:14:02.660 --> 00:14:05.060]  在治療室裡面
[00:14:05.060 --> 00:14:06.940]  不一定很安靜
[00:14:06.940 --> 00:14:08.860]  因為突然間旁邊的床
[00:14:08.860 --> 00:14:11.420]  有人走進來搶救他
[00:14:11.420 --> 00:14:14.500]  突然間遠處的床
[00:14:14.500 --> 00:14:18.340]  傳出病人很大聲的呻吟聲
[00:14:18.340 --> 00:14:20.740]  我自己覺得很痛楚
[00:14:20.740 --> 00:14:22.300]  在那個時刻
[00:14:22.300 --> 00:14:26.660]  我很記得裡面有一種向神的呼求
[00:14:26.660 --> 00:14:30.940]  我說神啊求你與我同在
[00:14:30.940 --> 00:14:36.100]  我知道我不可以去逃避這種處境
[00:14:36.100 --> 00:14:37.620]  但是心裡面一種體會
[00:14:37.620 --> 00:14:41.380]  我需要的是神的同在
[00:14:41.380 --> 00:14:43.020]  神給我一個特別的體驗
[00:14:43.020 --> 00:14:44.340]  在當時
[00:14:44.340 --> 00:14:45.660]  當我祈禱的時候
[00:14:45.660 --> 00:14:47.700]  我突然間察覺自己好像是
[00:14:47.700 --> 00:14:50.420]  去了一個很大的曠野
[00:14:50.420 --> 00:14:52.580]  很寬闊的地方
[00:14:52.580 --> 00:14:56.220]  但是四周是漆黑一片的
[00:14:56.220 --> 00:14:57.500]  但是漆黑一片當中
[00:14:57.500 --> 00:14:59.780]  我找不到其他人
[00:14:59.780 --> 00:15:01.420]  但是特別的地方就是
[00:15:01.420 --> 00:15:05.900]  一種很特別的寧靜
[00:15:05.900 --> 00:15:07.300]  當然這個環境
[00:15:07.300 --> 00:15:09.180]  不是一個寧靜的環境
[00:15:09.180 --> 00:15:10.140]  但是在祈禱的時候
[00:15:10.140 --> 00:15:13.180]  心裡面感受到一種很特別的寧靜
[00:15:13.180 --> 00:15:15.420]  是我解釋不了的
[00:15:15.420 --> 00:15:16.940]  在那個寧靜當中
[00:15:16.940 --> 00:15:19.020]  心裡面有一個很清楚的
[00:15:19.020 --> 00:15:21.740]  一種勉勵
[00:15:21.740 --> 00:15:25.700]  就是我與你同在
[00:15:25.700 --> 00:15:28.100]  神好像透過這個方式
[00:15:28.100 --> 00:15:29.220]  告訴我
[00:15:29.220 --> 00:15:31.620]  就算你在病患中
[00:15:31.620 --> 00:15:33.900]  就算你在最痛楚的時刻
[00:15:33.900 --> 00:15:38.180]  我仍然是與你同在
[00:15:38.180 --> 00:15:39.500]  這樣的體會
[00:15:39.500 --> 00:15:41.860]  給我當時一種很特別的力量
[00:15:41.860 --> 00:15:44.100]  我可以繼續堅持
[00:15:44.100 --> 00:15:45.860]  我可以忍耐住
[00:15:45.860 --> 00:15:51.300]  我可以繼續等候神給我的醫治
[00:15:51.300 --> 00:15:53.660]  很多弟兄姊妹在人生的路上
[00:15:53.660 --> 00:15:55.820]  無論是在平順的時間
[00:15:55.820 --> 00:15:57.300]  艱難的時間
[00:15:57.300 --> 00:15:58.580]  當他們深刻的體會到
[00:15:58.580 --> 00:16:00.940]  神在他們生命裡面
[00:16:00.940 --> 00:16:02.740]  與他們同在的時候
[00:16:02.740 --> 00:16:05.740]  就成為他們最大的一種安慰
[00:16:05.740 --> 00:16:09.260]  也都成為他們最大的喜樂的源頭
[00:16:09.260 --> 00:16:10.980]  就好像剛才大衛所說
[00:16:10.980 --> 00:16:12.500]  我雖然在曠野當中
[00:16:12.500 --> 00:16:13.860]  我的心滿足
[00:16:13.860 --> 00:16:18.260]  好像飽足了骨髓肥油一樣
[00:16:18.260 --> 00:16:20.300]  這種體會讓他們知道
[00:16:20.300 --> 00:16:21.180]  生命裡面
[00:16:21.180 --> 00:16:22.940]  一切的處境裡面
[00:16:22.940 --> 00:16:27.140]  仍然是尋求主自己
[00:16:27.140 --> 00:16:28.580]  在獨立的時候
[00:16:28.580 --> 00:16:29.900]  聖經再說
[00:16:29.900 --> 00:16:33.620]  他再說出一種很重要的屬靈事實
[00:16:33.620 --> 00:16:35.420]  在第七節
[00:16:35.420 --> 00:16:38.900]  我請大家一起讀出第七第八節
[00:16:38.900 --> 00:16:41.540]  因為你幫助了我
[00:16:41.540 --> 00:16:45.300]  我要在你翅膀的陰下歡呼
[00:16:45.300 --> 00:16:47.780]  我心緊緊追隨你
[00:16:47.780 --> 00:16:51.020]  你的右手扶持我
[00:16:51.020 --> 00:16:52.820]  想到神的幫助
[00:16:52.820 --> 00:16:56.220]  好像是在翅膀的陰秘
[00:16:56.220 --> 00:16:58.060]  當然大家會立刻想到
[00:16:58.060 --> 00:17:00.820]  聖經上說起很多的母鷹
[00:17:00.820 --> 00:17:02.900]  如何扶著一些初鷹
[00:17:02.900 --> 00:17:07.420]  就算前面有一些侵略的野獸
[00:17:07.420 --> 00:17:11.140]  但是初鷹可以很安穩
[00:17:11.140 --> 00:17:15.060]  在母鷹的翅膀的陰下
[00:17:15.060 --> 00:17:16.900]  不單止不需要懼怕
[00:17:16.900 --> 00:17:20.300]  也只可以歡呼
[00:17:20.300 --> 00:17:22.460]  這個正是大衛所講述的
[00:17:22.460 --> 00:17:24.900]  那種心靈的狀況
[00:17:24.900 --> 00:17:29.380]  然後他說我心緊緊的跟隨你
[00:17:29.380 --> 00:17:32.300]  你的右手扶持我
[00:17:32.300 --> 00:17:38.020]  當我的心不忘記去繼續的跟隨你
[00:17:38.020 --> 00:17:41.380]  甚麼是焦頭人心的目標呢?
[00:17:41.380 --> 00:17:46.140]  或者說我們追求的最重要的目標是甚麼?
