
[00:00:00.000 --> 00:00:04.000]  佛神我們向祢舉目
[00:08:47.000 --> 00:08:48.000]  祢知道
[00:08:48.000 --> 00:08:50.000]  按祂自己的感受
[00:08:50.000 --> 00:08:51.000]  不可能
[00:08:51.000 --> 00:08:52.000]  按祂自己的感受
[00:08:52.000 --> 00:08:53.000]  是不可能的
[00:08:53.000 --> 00:08:55.000]  死了就是死了
[00:08:55.000 --> 00:08:56.000]  死了就是死了
[00:08:56.000 --> 00:08:58.000]  骸骨就是骸骨了
[00:08:58.000 --> 00:08:59.000]  骸骨就是骸骨了
[00:08:59.000 --> 00:09:01.000]  乾透了就是乾透了
[00:09:01.000 --> 00:09:03.000]  乾透了就是乾透了
[00:09:03.000 --> 00:09:05.000]  是一個實際的情況
[00:09:05.000 --> 00:09:07.000]  是一個實際的情況
[00:09:07.000 --> 00:09:08.000]  沒有其他的可能
[00:09:08.000 --> 00:09:09.000]  沒有其他的可能
[00:09:09.000 --> 00:09:12.000]  但是祂在聖靈把祂舉起的時候
[00:09:12.000 --> 00:09:15.000]  不再按自己的意思回答了
[00:09:15.000 --> 00:09:17.000]  但是當聖靈舉起祂的時候
[00:09:17.000 --> 00:09:19.000]  祂不再按自己的意思回答
[00:09:19.000 --> 00:09:22.000]  再不按自己的感受來做判斷了
[00:09:22.000 --> 00:09:24.000]  就不再按自己的感受來做判斷了
[00:09:24.000 --> 00:09:26.000]  祂說得很聰明
[00:09:26.000 --> 00:09:27.000]  祂說得很聰明
[00:09:27.000 --> 00:09:28.000]  主啊
[00:09:28.000 --> 00:09:29.000]  主啊
[00:09:29.000 --> 00:09:30.000]  祢知道
[00:09:30.000 --> 00:09:31.000]  祢知道
[00:09:31.000 --> 00:09:32.000]  聖靈對祂說
[00:09:32.000 --> 00:09:33.000]  聖靈對祂說
[00:09:33.000 --> 00:09:34.000]  好
[00:09:34.000 --> 00:09:35.000]  好
[00:09:35.000 --> 00:09:36.000]  祢說寓言
[00:09:36.000 --> 00:09:37.000]  祢說寓言
[00:09:37.000 --> 00:09:40.000]  我們看下面第四節
[00:09:40.000 --> 00:09:42.000]  我們看下面第四節
[00:09:42.000 --> 00:09:44.000]  37章第四節
[00:09:44.000 --> 00:09:46.000]  37章第四節
[00:09:46.000 --> 00:09:47.000]  祂又對我說
[00:09:47.000 --> 00:09:50.000]  祢向這些骸骨說寓言
[00:09:50.000 --> 00:09:51.000]  祂又對我說
[00:09:51.000 --> 00:09:54.000]  祢向這些骸骨發寓言
[00:09:54.000 --> 00:09:56.000]  祂就奉命說寓言
[00:09:56.000 --> 00:09:58.000]  祂就奉命說寓言
[00:09:58.000 --> 00:10:00.000]  祂說寓言的時候
[00:10:00.000 --> 00:10:02.000]  祂說寓言的時候
[00:10:02.000 --> 00:10:04.000]  另外一個景象出現了
[00:10:04.000 --> 00:10:06.000]  另外一個景象出現了
[00:10:06.000 --> 00:10:07.000]  第四節
[00:10:07.000 --> 00:10:09.000]  我們看第十節
[00:10:09.000 --> 00:10:12.000]  於是我遵命說寓言
[00:10:12.000 --> 00:10:14.000]  於是我遵命說寓言
[00:10:14.000 --> 00:10:17.000]  氣息就進入骸骨
[00:10:17.000 --> 00:10:18.000]  氣息就進入骸骨
[00:10:18.000 --> 00:10:20.000]  骸骨變活了
[00:10:20.000 --> 00:10:21.000]  骸骨變活了
[00:10:21.000 --> 00:10:23.000]  並且站起來
[00:10:23.000 --> 00:10:24.000]  並且站起來
[00:10:24.000 --> 00:10:27.000]  成為極大的軍隊
[00:10:27.000 --> 00:10:29.000]  成為極大的軍隊
[00:10:29.000 --> 00:10:30.000]  可能嗎
[00:10:30.000 --> 00:10:31.000]  可能嗎
[00:10:31.000 --> 00:10:32.000]  可能嗎
[00:10:32.000 --> 00:10:34.000]  可不可能呢
[00:10:34.000 --> 00:10:35.000]  成全了
[00:10:35.000 --> 00:10:36.000]  成全了
[00:10:36.000 --> 00:10:39.000]  聖靈使他看見這個意象
[00:10:39.000 --> 00:10:40.000]  聖靈使他看見這個意象
[00:10:40.000 --> 00:10:43.000]  就讓他憑信心說寓言
[00:10:43.000 --> 00:10:45.000]  就讓他憑信心說寓言
[00:10:45.000 --> 00:10:48.000]  信心是一個人超越自己
[00:10:48.000 --> 00:10:50.000]  信心能夠使一個人超越他自己
[00:10:50.000 --> 00:10:51.000]  超越現實
[00:10:51.000 --> 00:10:53.000]  能夠超越現實
[00:10:53.000 --> 00:10:56.000]  信心把神的手拉下來
[00:10:56.000 --> 00:10:58.000]  信心把神的手拉下來
[00:10:58.000 --> 00:11:00.000]  信心把我們自己提升起來
[00:11:00.000 --> 00:11:02.000]  信心把我們自己提升起來
[00:11:02.000 --> 00:11:05.000]  聖靈做功
[00:11:05.000 --> 00:11:07.000]  我們的信心加強了
[00:11:07.000 --> 00:11:08.000]  聖靈做功
[00:11:08.000 --> 00:11:09.000]  我們的信心就加強了
[00:11:09.000 --> 00:11:11.000]  原來我們認為不可能的
[00:11:11.000 --> 00:11:13.000]  現在實現了
[00:11:13.000 --> 00:11:14.000]  本來我們認為不可能的
[00:11:14.000 --> 00:11:16.000]  現在實現了
[00:11:16.000 --> 00:11:18.000]  乾透了的死人的骸骨
[00:11:18.000 --> 00:11:20.000]  現在起來
[00:11:20.000 --> 00:11:21.000]  復活了
[00:11:21.000 --> 00:11:25.000]  起來成為極大的軍隊
[00:11:25.000 --> 00:11:26.000]  乾透的死人骸骨
[00:11:26.000 --> 00:11:28.000]  現在起來復活了
[00:11:28.000 --> 00:11:31.000]  成為極大的軍隊
[00:11:31.000 --> 00:11:35.000]  這個寓言應驗了嗎
[00:11:35.000 --> 00:11:39.000]  在這個寓言當中有幾個特點
[00:11:39.000 --> 00:11:40.000]  我們再看一看
[00:11:40.000 --> 00:11:42.000]  這個寓言當中有幾個特點
[00:11:42.000 --> 00:11:43.000]  我們再看看
[00:11:43.000 --> 00:11:46.000]  第一有響聲
[00:11:46.000 --> 00:11:50.000]  第七節
[00:11:50.000 --> 00:11:52.000]  於是我遵命說寓言
[00:11:52.000 --> 00:11:53.000]  正說寓言的時候
[00:11:53.000 --> 00:11:55.000]  不料有響聲
[00:11:55.000 --> 00:11:56.000]  有地震
[00:11:56.000 --> 00:12:00.000]  第二種情況
[00:12:00.000 --> 00:12:01.000]  我們看第九節
[00:12:01.000 --> 00:12:03.000]  我們看第九節
[00:12:03.000 --> 00:12:04.000]  主對我說
[00:12:04.000 --> 00:12:05.000]  人子啊
[00:12:05.000 --> 00:12:06.000]  你要發寓言
[00:12:06.000 --> 00:12:08.000]  向風發寓言說
[00:12:08.000 --> 00:12:09.000]  主耶華如此說
[00:12:09.000 --> 00:12:10.000]  氣息啊
[00:12:10.000 --> 00:12:11.000]  要從四方而來
[00:12:11.000 --> 00:12:14.000]  吹在這些被殺的人身上
[00:12:14.000 --> 00:12:16.000]  使他們活了
[00:12:16.000 --> 00:12:17.000]  這裡提到氣息
[00:12:17.000 --> 00:12:18.000]  這裡提到氣息
[00:12:18.000 --> 00:12:20.000]  氣息來了
[00:12:20.000 --> 00:12:21.000]  氣息來了
[00:12:21.000 --> 00:12:22.000]  而這個氣息呢
[00:12:22.000 --> 00:12:24.000]  你看小字
[00:12:24.000 --> 00:12:26.000]  從四方
[00:12:26.000 --> 00:12:28.000]  原文做風
[00:12:28.000 --> 00:12:29.000]  氣息這個小字
[00:12:29.000 --> 00:12:31.000]  從四方原文做風
[00:12:31.000 --> 00:12:32.000]  氣息
[00:12:32.000 --> 00:12:34.000]  希伯來文和風
[00:12:34.000 --> 00:12:35.000]  同一個字
[00:12:35.000 --> 00:12:36.000]  氣息
[00:12:36.000 --> 00:12:37.000]  希伯來文和風
[00:12:37.000 --> 00:12:38.000]  是同一個字
[00:12:38.000 --> 00:12:39.000]  同一個字
[00:12:39.000 --> 00:12:41.000]  靈
[00:12:41.000 --> 00:12:42.000]  同一個字靈
[00:12:42.000 --> 00:12:43.000]  所以靈
[00:12:43.000 --> 00:12:44.000]  風
[00:12:44.000 --> 00:12:45.000]  氣息
[00:12:45.000 --> 00:12:46.000]  在希伯來文
[00:12:46.000 --> 00:12:47.000]  是一個字
[00:12:47.000 --> 00:12:48.000]  所以靈
[00:12:48.000 --> 00:12:49.000]  風和氣息
[00:12:49.000 --> 00:12:50.000]  在希伯來文
[00:12:50.000 --> 00:12:51.000]  是同一個字
[00:12:51.000 --> 00:12:52.000]  這三個意思
[00:12:52.000 --> 00:12:53.000]  在這裡出現
[00:12:53.000 --> 00:12:54.000]  這三個意思
[00:12:54.000 --> 00:12:55.000]  在這裡完全出現了
[00:12:55.000 --> 00:12:57.000]  剛才我們看見了氣息
[00:12:57.000 --> 00:12:59.000]  剛才看見氣息
[00:12:59.000 --> 00:13:00.000]  又看見了風
[00:13:00.000 --> 00:13:01.000]  又看見風
[00:13:01.000 --> 00:13:04.000]  下面第十四節
[00:13:04.000 --> 00:13:05.000]  看見靈
[00:13:05.000 --> 00:13:06.000]  在下面第十四節
[00:13:06.000 --> 00:13:07.000]  我們看見靈
[00:13:07.000 --> 00:13:10.000]  這三個字連起來了
[00:13:10.000 --> 00:13:11.000]  這三個字連起來了
[00:13:11.000 --> 00:13:15.000]  聖靈帶來了氣息
[00:13:15.000 --> 00:13:17.000]  聖靈帶來了氣息
[00:13:17.000 --> 00:13:18.000]  生命的氣息
[00:13:18.000 --> 00:13:19.000]  是生命的氣息
[00:13:19.000 --> 00:13:21.000]  而這個生命的氣息
[00:13:21.000 --> 00:13:23.000]  強化的時候
[00:13:23.000 --> 00:13:24.000]  成了風
[00:13:24.000 --> 00:13:25.000]  這個生命的氣息
[00:13:25.000 --> 00:13:27.000]  強化之後成為風
[00:13:27.000 --> 00:13:28.000]  強的風
[00:13:28.000 --> 00:13:31.000]  就是強的生命的氣息
[00:13:31.000 --> 00:13:33.000]  跟著聖靈的工作
[00:13:33.000 --> 00:13:37.000]  一起進入這些骸骨裡面
[00:13:37.000 --> 00:13:38.000]  強過風
[00:13:38.000 --> 00:13:39.000]  就是強過聖靈的氣息
[00:13:39.000 --> 00:13:41.000]  跟著聖靈的工作
[00:13:41.000 --> 00:13:43.000]  一起進入這些死去的骸骨裡面
[00:13:43.000 --> 00:13:46.000]  就把這些骸骨改變了
[00:13:46.000 --> 00:13:47.000]  就將這些骸骨改變了
[00:13:47.000 --> 00:13:49.000]  使它們成為軍隊
[00:13:49.000 --> 00:13:51.000]  使它們成為軍隊
[00:13:51.000 --> 00:13:53.000]  骸骨變為軍隊
[00:13:53.000 --> 00:13:55.000]  骸骨變為軍隊
[00:13:55.000 --> 00:13:57.000]  兩個強烈的對比
[00:13:57.000 --> 00:13:58.000]  是兩個強烈的對比
[00:13:58.000 --> 00:13:59.000]  請問
[00:13:59.000 --> 00:14:00.000]  請問
[00:14:00.000 --> 00:14:01.000]  這個意象
[00:14:01.000 --> 00:14:02.000]  這個意象
[00:14:02.000 --> 00:14:03.000]  這個預言
[00:14:03.000 --> 00:14:04.000]  這個預言
[00:14:04.000 --> 00:14:05.000]  應驗了嗎
[00:14:05.000 --> 00:14:06.000]  應驗了嗎
[00:14:06.000 --> 00:14:07.000]  如果應驗
[00:14:07.000 --> 00:14:08.000]  應驗在哪裡
[00:14:08.000 --> 00:14:09.000]  如果應驗了
[00:14:09.000 --> 00:14:10.000]  應驗在哪裡呢
[00:14:10.000 --> 00:14:12.000]  讓我們看看
[00:14:12.000 --> 00:14:14.000]  五旬節
[00:14:14.000 --> 00:14:15.000]  聖靈降臨
[00:14:15.000 --> 00:14:16.000]  讓我們看看五旬節
[00:14:16.000 --> 00:14:17.000]  聖靈降臨
[00:14:17.000 --> 00:14:20.000]  在那裡所記載的情況
[00:14:20.000 --> 00:14:22.000]  完全一樣
[00:14:22.000 --> 00:14:26.000]  就是這三個要點的重現
[00:14:26.000 --> 00:14:28.000]  在那裡所記載的情況
[00:14:28.000 --> 00:14:29.000]  是完全一樣
[00:14:29.000 --> 00:14:32.000]  就是這三個要點的重現
[00:14:32.000 --> 00:14:34.000]  《十六行傳》第二章
[00:14:34.000 --> 00:14:35.000]  《十六行傳》第二章
[00:14:35.000 --> 00:14:36.000]  第一節
[00:14:36.000 --> 00:14:37.000]  第一節
[00:14:37.000 --> 00:14:38.000]  第二節
[00:14:38.000 --> 00:14:39.000]  第二節
[00:14:39.000 --> 00:14:40.000]  五旬節到了
[00:14:40.000 --> 00:14:42.000]  門徒都聚集在一處
[00:14:42.000 --> 00:14:45.000]  忽然從天上有響聲下來
[00:14:45.000 --> 00:14:47.000]  好像一陣大風吹過
[00:14:47.000 --> 00:14:50.000]  充滿了他們所坐的屋子
[00:14:50.000 --> 00:14:52.000]  第四節
[00:14:52.000 --> 00:14:53.000]  第四節
[00:14:53.000 --> 00:14:55.000]  他們就被聖靈充滿
[00:14:55.000 --> 00:14:57.000]  被聖靈充滿
[00:14:57.000 --> 00:14:58.000]  被聖靈充滿
[00:14:58.000 --> 00:14:59.000]  在這裡看見什麼
[00:14:59.000 --> 00:15:00.000]  在這裡看見什麼呢
[00:15:00.000 --> 00:15:01.000]  第一
[00:15:01.000 --> 00:15:02.000]  第一
[00:15:02.000 --> 00:15:03.000]  第二節
[00:15:03.000 --> 00:15:04.000]  響聲
[00:15:04.000 --> 00:15:05.000]  在第二節的響聲
[00:15:05.000 --> 00:15:06.000]  響聲
[00:15:06.000 --> 00:15:07.000]  響聲
[00:15:07.000 --> 00:15:09.000]  跟剛才我們看見的
[00:15:09.000 --> 00:15:12.000]  儀式節見的異象一樣
[00:15:12.000 --> 00:15:14.000]  跟剛才所見的儀式節異象一樣
[00:15:14.000 --> 00:15:16.000]  大的響聲
[00:15:16.000 --> 00:15:17.000]  大的響聲
[00:15:17.000 --> 00:15:18.000]  還看見什麼
[00:15:18.000 --> 00:15:19.000]  還看見什麼呢
[00:15:19.000 --> 00:15:21.000]  好像一陣大風
[00:15:21.000 --> 00:15:22.000]  好像一陣大風
[00:15:22.000 --> 00:15:25.000]  大風是氣息
[00:15:25.000 --> 00:15:27.000]  強的氣息
[00:15:27.000 --> 00:15:29.000]  我們的呼吸是氣息
[00:15:29.000 --> 00:15:31.000]  大風是強的氣息
[00:15:31.000 --> 00:15:32.000]  我們的呼吸是氣息
[00:15:32.000 --> 00:15:34.000]  大風是強的氣息
[00:15:34.000 --> 00:15:36.000]  響聲是震動
[00:15:36.000 --> 00:15:37.000]  響聲是震動
[00:15:37.000 --> 00:15:38.000]  變化
[00:15:38.000 --> 00:15:39.000]  增化
[00:15:39.000 --> 00:15:42.000]  原來那個微弱的生命的氣息
[00:15:42.000 --> 00:15:44.000]  現在強化起來了
[00:15:44.000 --> 00:15:46.000]  原來這個微弱聲音的氣息
[00:15:46.000 --> 00:15:47.000]  現在強化起來
[00:15:47.000 --> 00:15:49.000]  用風來表達
[00:15:49.000 --> 00:15:50.000]  用風來表達
[00:15:50.000 --> 00:15:51.000]  第四節
[00:15:51.000 --> 00:15:52.000]  第四節
[00:15:52.000 --> 00:15:54.000]  被聖靈充滿
[00:15:54.000 --> 00:15:55.000]  被聖靈充滿
[00:15:55.000 --> 00:15:56.000]  結果呢
[00:15:56.000 --> 00:15:57.000]  結果呢
[00:15:57.000 --> 00:16:00.000]  原來害怕
[00:16:00.000 --> 00:16:03.000]  怕以色列人的那些門徒們
[00:16:03.000 --> 00:16:04.000]  結果原來害怕
[00:16:04.000 --> 00:16:06.000]  怕以色列人的那些門徒
[00:16:06.000 --> 00:16:08.000]  現在起來了
[00:16:08.000 --> 00:16:11.000]  成了強大的福音的隊伍
[00:16:11.000 --> 00:16:12.000]  現在起來了
[00:16:12.000 --> 00:16:14.000]  成為了強大福音的隊伍
[00:16:14.000 --> 00:16:18.000]  他們就在那裡傳講福音
[00:16:18.000 --> 00:16:20.000]  就在那裡傳講福音
[00:16:20.000 --> 00:16:21.000]  你看
[00:16:21.000 --> 00:16:25.000]  這正是相同的兩幅圖畫
[00:16:25.000 --> 00:16:26.000]  你看
[00:16:26.000 --> 00:16:28.000]  這正是相同的兩幅圖畫
[00:16:28.000 --> 00:16:30.000]  偶然的吻合嗎
[00:16:30.000 --> 00:16:31.000]  是不是偶然的吻合呢
[00:16:31.000 --> 00:16:32.000]  不是的
[00:16:32.000 --> 00:16:33.000]  不是
[00:16:33.000 --> 00:16:34.000]  預言的靈
[00:16:34.000 --> 00:16:35.000]  預言的靈
[00:16:35.000 --> 00:16:37.000]  將來要發生的事
[00:16:37.000 --> 00:16:39.000]  將來要發生的事
[00:16:39.000 --> 00:16:41.000]  預先講出來
[00:16:41.000 --> 00:16:43.000]  預先講了出來
[00:16:43.000 --> 00:16:44.000]  啟示錄
[00:16:44.000 --> 00:16:46.000]  22章6節
[00:16:46.000 --> 00:16:47.000]  22章6節
[00:16:47.000 --> 00:16:51.000]  就是感動先知說預言的靈
[00:16:51.000 --> 00:16:53.000]  就是感動先知說預言的靈
[00:16:53.000 --> 00:16:55.000]  聖靈是預言的靈
[00:16:55.000 --> 00:16:57.000]  聖靈是預言的靈
[00:16:57.000 --> 00:16:59.000]  聖靈是意象的靈
[00:16:59.000 --> 00:17:00.000]  聖靈是意象的靈
[00:17:00.000 --> 00:17:02.000]  不但讓我們看見意象
[00:17:02.000 --> 00:17:05.000]  不但讓我們聽見聲音
[00:17:05.000 --> 00:17:07.000]  不但讓我們聽見聲音
[00:17:07.000 --> 00:17:12.000]  並且使意象使預言成就
[00:17:12.000 --> 00:17:15.000]  並且使意象使預言成就
[00:17:15.000 --> 00:17:21.000]  二世傑斯的預言成就在五旬節的身上
[00:17:21.000 --> 00:17:24.000]  二世傑斯的預言成就在五旬節的身上
[00:17:24.000 --> 00:17:26.000]  感謝天父
[00:17:26.000 --> 00:17:27.000]  感謝天父
[00:17:27.000 --> 00:17:30.000]  從此福音的隊伍產生
[00:17:30.000 --> 00:17:32.000]  從此福音的隊伍產生
[00:17:32.000 --> 00:17:34.000]  彼得被聖靈充滿
[00:17:34.000 --> 00:17:35.000]  彼得被聖靈充滿
